series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	age_code	age_desc	location_code	location_desc	sex_code	sex_desc	years	min_year	max_year	n_years
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	120	Cameroon	5	17	Middle Africa	Country	12.7419827	5.692387031	CMR	1	1	Y25T44	25 to 44 years old	U	Urban	M	Male	[2014]	2014	2014	1
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	120	Cameroon	5	17	Middle Africa	Country	12.7419827	5.692387031	CMR	1	1	Y45T54	45 to 54 years old	U	Urban	F	Female	[2014]	2014	2014	1
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	120	Cameroon	5	17	Middle Africa	Country	12.7419827	5.692387031	CMR	1	1	Y55T64	55 to 64 years old	U	Urban	M	Male	[2014]	2014	2014	1
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	120	Cameroon	5	17	Middle Africa	Country	12.7419827	5.692387031	CMR	1	1	Y25T44	25 to 44 years old	U	Urban	F	Female	[2014]	2014	2014	1
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	120	Cameroon	5	17	Middle Africa	Country	12.7419827	5.692387031	CMR	1	1	Y55T64	55 to 64 years old	_T	All areas	F	Female	[2014]	2014	2014	1
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	120	Cameroon	5	17	Middle Africa	Country	12.7419827	5.692387031	CMR	1	1	Y55T64	55 to 64 years old	_T	All areas	M	Male	[2014]	2014	2014	1
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	120	Cameroon	5	17	Middle Africa	Country	12.7419827	5.692387031	CMR	1	1	Y_GE65	65 years old and over	_T	All areas	F	Female	[2014]	2014	2014	1
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	120	Cameroon	5	17	Middle Africa	Country	12.7419827	5.692387031	CMR	1	1	Y_GE65	65 years old and over	_T	All areas	M	Male	[2014]	2014	2014	1
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	120	Cameroon	5	17	Middle Africa	Country	12.7419827	5.692387031	CMR	1	1	Y_GE10	10 years old and over	R	Rural	F	Female	[2014]	2014	2014	1
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	120	Cameroon	5	17	Middle Africa	Country	12.7419827	5.692387031	CMR	1	1	Y_GE10	10 years old and over	R	Rural	M	Male	[2014]	2014	2014	1
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	120	Cameroon	5	17	Middle Africa	Country	12.7419827	5.692387031	CMR	1	1	Y15T24	15 to 24 years old	R	Rural	F	Female	[2014]	2014	2014	1
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	120	Cameroon	5	17	Middle Africa	Country	12.7419827	5.692387031	CMR	1	1	Y15T24	15 to 24 years old	R	Rural	M	Male	[2014]	2014	2014	1
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	120	Cameroon	5	17	Middle Africa	Country	12.7419827	5.692387031	CMR	1	1	Y15T24	15 to 24 years old	_T	All areas	F	Female	[2014]	2014	2014	1
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	120	Cameroon	5	17	Middle Africa	Country	12.7419827	5.692387031	CMR	1	1	Y15T24	15 to 24 years old	_T	All areas	M	Male	[2014]	2014	2014	1
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	120	Cameroon	5	17	Middle Africa	Country	12.7419827	5.692387031	CMR	1	1	Y_GE15	15 years old and over	_T	All areas	F	Female	[2014]	2014	2014	1
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	120	Cameroon	5	17	Middle Africa	Country	12.7419827	5.692387031	CMR	1	1	Y_GE15	15 years old and over	_T	All areas	M	Male	[2014]	2014	2014	1
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	120	Cameroon	5	17	Middle Africa	Country	12.7419827	5.692387031	CMR	1	1	Y25T44	25 to 44 years old	_T	All areas	F	Female	[2014]	2014	2014	1
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	120	Cameroon	5	17	Middle Africa	Country	12.7419827	5.692387031	CMR	1	1	Y25T44	25 to 44 years old	_T	All areas	M	Male	[2014]	2014	2014	1
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	120	Cameroon	5	17	Middle Africa	Country	12.7419827	5.692387031	CMR	1	1	Y45T54	45 to 54 years old	_T	All areas	F	Female	[2014]	2014	2014	1
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	120	Cameroon	5	17	Middle Africa	Country	12.7419827	5.692387031	CMR	1	1	Y45T54	45 to 54 years old	_T	All areas	M	Male	[2014]	2014	2014	1
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	120	Cameroon	5	17	Middle Africa	Country	12.7419827	5.692387031	CMR	1	1	Y_GE15	15 years old and over	R	Rural	F	Female	[2014]	2014	2014	1
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	120	Cameroon	5	17	Middle Africa	Country	12.7419827	5.692387031	CMR	1	1	Y_GE65	65 years old and over	R	Rural	M	Male	[2014]	2014	2014	1
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	120	Cameroon	5	17	Middle Africa	Country	12.7419827	5.692387031	CMR	1	1	Y_GE10	10 years old and over	U	Urban	F	Female	[2014]	2014	2014	1
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	120	Cameroon	5	17	Middle Africa	Country	12.7419827	5.692387031	CMR	1	1	Y_GE10	10 years old and over	U	Urban	M	Male	[2014]	2014	2014	1
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	120	Cameroon	5	17	Middle Africa	Country	12.7419827	5.692387031	CMR	1	1	Y15T24	15 to 24 years old	U	Urban	F	Female	[2014]	2014	2014	1
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	120	Cameroon	5	17	Middle Africa	Country	12.7419827	5.692387031	CMR	1	1	Y15T24	15 to 24 years old	U	Urban	M	Male	[2014]	2014	2014	1
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	120	Cameroon	5	17	Middle Africa	Country	12.7419827	5.692387031	CMR	1	1	Y_GE15	15 years old and over	U	Urban	F	Female	[2014]	2014	2014	1
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	120	Cameroon	5	17	Middle Africa	Country	12.7419827	5.692387031	CMR	1	1	Y_GE15	15 years old and over	U	Urban	M	Male	[2014]	2014	2014	1
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	120	Cameroon	5	17	Middle Africa	Country	12.7419827	5.692387031	CMR	1	1	Y_GE65	65 years old and over	R	Rural	F	Female	[2014]	2014	2014	1
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	120	Cameroon	5	17	Middle Africa	Country	12.7419827	5.692387031	CMR	1	1	Y_GE15	15 years old and over	R	Rural	M	Male	[2014]	2014	2014	1
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	120	Cameroon	5	17	Middle Africa	Country	12.7419827	5.692387031	CMR	1	1	Y25T44	25 to 44 years old	R	Rural	F	Female	[2014]	2014	2014	1
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	120	Cameroon	5	17	Middle Africa	Country	12.7419827	5.692387031	CMR	1	1	Y25T44	25 to 44 years old	R	Rural	M	Male	[2014]	2014	2014	1
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	120	Cameroon	5	17	Middle Africa	Country	12.7419827	5.692387031	CMR	1	1	Y45T54	45 to 54 years old	R	Rural	M	Male	[2014]	2014	2014	1
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	120	Cameroon	5	17	Middle Africa	Country	12.7419827	5.692387031	CMR	1	1	Y55T64	55 to 64 years old	R	Rural	F	Female	[2014]	2014	2014	1
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	120	Cameroon	5	17	Middle Africa	Country	12.7419827	5.692387031	CMR	1	1	Y55T64	55 to 64 years old	R	Rural	M	Male	[2014]	2014	2014	1
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	120	Cameroon	5	17	Middle Africa	Country	12.7419827	5.692387031	CMR	1	1	Y45T54	45 to 54 years old	R	Rural	F	Female	[2014]	2014	2014	1
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	120	Cameroon	5	17	Middle Africa	Country	12.7419827	5.692387031	CMR	1	1	Y55T64	55 to 64 years old	U	Urban	F	Female	[2014]	2014	2014	1
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	120	Cameroon	5	17	Middle Africa	Country	12.7419827	5.692387031	CMR	1	1	Y_GE65	65 years old and over	U	Urban	F	Female	[2014]	2014	2014	1
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	120	Cameroon	5	17	Middle Africa	Country	12.7419827	5.692387031	CMR	1	1	Y_GE65	65 years old and over	U	Urban	M	Male	[2014]	2014	2014	1
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	124	Canada	4	21	Northern America	Country	-101.6575058	57.72360191	CAN	1	1	Y_GE15	15 years old and over	_T	All areas	F	Female	[2005, 2010, 2016]	2005	2016	3
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	124	Canada	4	21	Northern America	Country	-101.6575058	57.72360191	CAN	1	1	Y_GE15	15 years old and over	_T	All areas	M	Male	[2005, 2010, 2016]	2005	2016	3
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	124	Canada	4	21	Northern America	Country	-101.6575058	57.72360191	CAN	1	1	Y45T54	45 to 54 years old	_T	All areas	F	Female	[2016]	2016	2016	1
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	124	Canada	4	21	Northern America	Country	-101.6575058	57.72360191	CAN	1	1	Y25T44	25 to 44 years old	_T	All areas	M	Male	[2016]	2016	2016	1
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	124	Canada	4	21	Northern America	Country	-101.6575058	57.72360191	CAN	1	1	Y45T54	45 to 54 years old	_T	All areas	M	Male	[2016]	2016	2016	1
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	124	Canada	4	21	Northern America	Country	-101.6575058	57.72360191	CAN	1	1	Y25T44	25 to 44 years old	_T	All areas	F	Female	[2016]	2016	2016	1
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	124	Canada	4	21	Northern America	Country	-101.6575058	57.72360191	CAN	1	1	Y15T24	15 to 24 years old	_T	All areas	F	Female	[2016]	2016	2016	1
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	124	Canada	4	21	Northern America	Country	-101.6575058	57.72360191	CAN	1	1	Y55T64	55 to 64 years old	_T	All areas	F	Female	[2016]	2016	2016	1
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	124	Canada	4	21	Northern America	Country	-101.6575058	57.72360191	CAN	1	1	Y55T64	55 to 64 years old	_T	All areas	M	Male	[2016]	2016	2016	1
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	124	Canada	4	21	Northern America	Country	-101.6575058	57.72360191	CAN	1	1	Y45T54	45 to 54 years old	R	Rural	M	Male	[2016]	2016	2016	1
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	124	Canada	4	21	Northern America	Country	-101.6575058	57.72360191	CAN	1	1	Y_GE65	65 years old and over	U	Urban	M	Male	[2016]	2016	2016	1
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	124	Canada	4	21	Northern America	Country	-101.6575058	57.72360191	CAN	1	1	Y45T54	45 to 54 years old	R	Rural	F	Female	[2016]	2016	2016	1
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	124	Canada	4	21	Northern America	Country	-101.6575058	57.72360191	CAN	1	1	Y45T54	45 to 54 years old	U	Urban	M	Male	[2016]	2016	2016	1
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	124	Canada	4	21	Northern America	Country	-101.6575058	57.72360191	CAN	1	1	Y55T64	55 to 64 years old	U	Urban	F	Female	[2016]	2016	2016	1
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	124	Canada	4	21	Northern America	Country	-101.6575058	57.72360191	CAN	1	1	Y55T64	55 to 64 years old	U	Urban	M	Male	[2016]	2016	2016	1
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	124	Canada	4	21	Northern America	Country	-101.6575058	57.72360191	CAN	1	1	Y_GE65	65 years old and over	U	Urban	F	Female	[2016]	2016	2016	1
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	124	Canada	4	21	Northern America	Country	-101.6575058	57.72360191	CAN	1	1	Y25T44	25 to 44 years old	R	Rural	F	Female	[2016]	2016	2016	1
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	124	Canada	4	21	Northern America	Country	-101.6575058	57.72360191	CAN	1	1	Y25T44	25 to 44 years old	R	Rural	M	Male	[2016]	2016	2016	1
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	124	Canada	4	21	Northern America	Country	-101.6575058	57.72360191	CAN	1	1	Y_GE15	15 years old and over	R	Rural	F	Female	[2016]	2016	2016	1
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	124	Canada	4	21	Northern America	Country	-101.6575058	57.72360191	CAN	1	1	Y_GE15	15 years old and over	R	Rural	M	Male	[2016]	2016	2016	1
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	124	Canada	4	21	Northern America	Country	-101.6575058	57.72360191	CAN	1	1	Y25T44	25 to 44 years old	U	Urban	M	Male	[2016]	2016	2016	1
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	124	Canada	4	21	Northern America	Country	-101.6575058	57.72360191	CAN	1	1	Y45T54	45 to 54 years old	U	Urban	F	Female	[2016]	2016	2016	1
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	124	Canada	4	21	Northern America	Country	-101.6575058	57.72360191	CAN	1	1	Y55T64	55 to 64 years old	R	Rural	F	Female	[2016]	2016	2016	1
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	124	Canada	4	21	Northern America	Country	-101.6575058	57.72360191	CAN	1	1	Y_GE65	65 years old and over	_T	All areas	F	Female	[2016]	2016	2016	1
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	124	Canada	4	21	Northern America	Country	-101.6575058	57.72360191	CAN	1	1	Y_GE65	65 years old and over	_T	All areas	M	Male	[2016]	2016	2016	1
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	124	Canada	4	21	Northern America	Country	-101.6575058	57.72360191	CAN	1	1	Y_GE65	65 years old and over	R	Rural	F	Female	[2016]	2016	2016	1
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	124	Canada	4	21	Northern America	Country	-101.6575058	57.72360191	CAN	1	1	Y15T24	15 to 24 years old	U	Urban	F	Female	[2016]	2016	2016	1
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	124	Canada	4	21	Northern America	Country	-101.6575058	57.72360191	CAN	1	1	Y_GE15	15 years old and over	U	Urban	F	Female	[2016]	2016	2016	1
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	124	Canada	4	21	Northern America	Country	-101.6575058	57.72360191	CAN	1	1	Y_GE15	15 years old and over	U	Urban	M	Male	[2016]	2016	2016	1
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	124	Canada	4	21	Northern America	Country	-101.6575058	57.72360191	CAN	1	1	Y25T44	25 to 44 years old	U	Urban	F	Female	[2016]	2016	2016	1
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	152	Chile	5	5	South America	Country	-71.23029019	-35.2652885	CHL	1	1	Y45T54	45 to 54 years old	_T	All areas	F	Female	[2008, 2015]	2008	2015	2
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	152	Chile	5	5	South America	Country	-71.23029019	-35.2652885	CHL	1	1	Y15T24	15 to 24 years old	_T	All areas	M	Male	[2008]	2008	2008	1
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	152	Chile	5	5	South America	Country	-71.23029019	-35.2652885	CHL	1	1	Y_GE15	15 years old and over	_T	All areas	F	Female	[2008]	2008	2008	1
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	152	Chile	5	5	South America	Country	-71.23029019	-35.2652885	CHL	1	1	Y25T44	25 to 44 years old	_T	All areas	M	Male	[2008, 2015]	2008	2015	2
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	152	Chile	5	5	South America	Country	-71.23029019	-35.2652885	CHL	1	1	Y_GE15	15 years old and over	_T	All areas	M	Male	[2008]	2008	2008	1
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	152	Chile	5	5	South America	Country	-71.23029019	-35.2652885	CHL	1	1	Y25T44	25 to 44 years old	_T	All areas	F	Female	[2008, 2015]	2008	2015	2
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	152	Chile	5	5	South America	Country	-71.23029019	-35.2652885	CHL	1	1	Y15T24	15 to 24 years old	_T	All areas	F	Female	[2008]	2008	2008	1
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	152	Chile	5	5	South America	Country	-71.23029019	-35.2652885	CHL	1	1	Y_GE65	65 years old and over	_T	All areas	F	Female	[2008, 2015]	2008	2015	2
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	152	Chile	5	5	South America	Country	-71.23029019	-35.2652885	CHL	1	1	Y45T54	45 to 54 years old	_T	All areas	M	Male	[2008, 2015]	2008	2015	2
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	152	Chile	5	5	South America	Country	-71.23029019	-35.2652885	CHL	1	1	Y55T64	55 to 64 years old	_T	All areas	M	Male	[2008, 2015]	2008	2015	2
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	152	Chile	5	5	South America	Country	-71.23029019	-35.2652885	CHL	1	1	Y_GE65	65 years old and over	_T	All areas	M	Male	[2008, 2015]	2008	2015	2
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	152	Chile	5	5	South America	Country	-71.23029019	-35.2652885	CHL	1	1	Y55T64	55 to 64 years old	_T	All areas	F	Female	[2008, 2015]	2008	2015	2
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	152	Chile	5	5	South America	Country	-71.23029019	-35.2652885	CHL	1	1	Y12T24	12 to 24 years old	_T	All areas	F	Female	[2015]	2015	2015	1
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	152	Chile	5	5	South America	Country	-71.23029019	-35.2652885	CHL	1	1	Y12T24	12 to 24 years old	_T	All areas	M	Male	[2015]	2015	2015	1
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	152	Chile	5	5	South America	Country	-71.23029019	-35.2652885	CHL	1	1	Y_GE12	12 years old and over	_T	All areas	M	Male	[2015]	2015	2015	1
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	152	Chile	5	5	South America	Country	-71.23029019	-35.2652885	CHL	1	1	Y_GE12	12 years old and over	_T	All areas	F	Female	[2015]	2015	2015	1
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	156	China	4	30	Eastern Asia	Country	104.1403375	32.30955217	CHN	1	1	Y_GE15	15 years old and over	_T	All areas	M	Male	[2008, 2018]	2008	2018	2
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	156	China	4	30	Eastern Asia	Country	104.1403375	32.30955217	CHN	1	1	Y_GE15	15 years old and over	_T	All areas	F	Female	[2008, 2018]	2008	2018	2
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	156	China	4	30	Eastern Asia	Country	104.1403375	32.30955217	CHN	1	1	Y15T24	15 to 24 years old	_T	All areas	M	Male	[2018]	2018	2018	1
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	156	China	4	30	Eastern Asia	Country	104.1403375	32.30955217	CHN	1	1	Y15T24	15 to 24 years old	_T	All areas	F	Female	[2018]	2018	2018	1
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	156	China	4	30	Eastern Asia	Country	104.1403375	32.30955217	CHN	1	1	Y_GE15	15 years old and over	U	Urban	M	Male	[2018]	2018	2018	1
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	156	China	4	30	Eastern Asia	Country	104.1403375	32.30955217	CHN	1	1	Y35T44	35 to 44 years old	_T	All areas	F	Female	[2018]	2018	2018	1
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	156	China	4	30	Eastern Asia	Country	104.1403375	32.30955217	CHN	1	1	Y65T74	65 to 74 years old	_T	All areas	F	Female	[2018]	2018	2018	1
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	156	China	4	30	Eastern Asia	Country	104.1403375	32.30955217	CHN	1	1	Y65T74	65 to 74 years old	_T	All areas	M	Male	[2018]	2018	2018	1
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	156	China	4	30	Eastern Asia	Country	104.1403375	32.30955217	CHN	1	1	Y25T34	25 to 34 years old	_T	All areas	M	Male	[2018]	2018	2018	1
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	156	China	4	30	Eastern Asia	Country	104.1403375	32.30955217	CHN	1	1	Y35T44	35 to 44 years old	_T	All areas	M	Male	[2018]	2018	2018	1
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	156	China	4	30	Eastern Asia	Country	104.1403375	32.30955217	CHN	1	1	Y45T54	45 to 54 years old	_T	All areas	F	Female	[2018]	2018	2018	1
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	156	China	4	30	Eastern Asia	Country	104.1403375	32.30955217	CHN	1	1	Y45T54	45 to 54 years old	_T	All areas	M	Male	[2018]	2018	2018	1
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	156	China	4	30	Eastern Asia	Country	104.1403375	32.30955217	CHN	1	1	Y55T64	55 to 64 years old	_T	All areas	F	Female	[2018]	2018	2018	1
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	156	China	4	30	Eastern Asia	Country	104.1403375	32.30955217	CHN	1	1	Y55T64	55 to 64 years old	_T	All areas	M	Male	[2018]	2018	2018	1
