series	seriesDescription	geoAreaCode	geoAreaName	value	time_detail	timeCoverage	upperBound	lowerBound	basePeriod	source	geoInfoUrl	footnotes	nature_code	nature_desc	units_code	units_desc	observationStatus_code	observationStatus_desc	age_code	age_desc	sex_code	sex_desc	reportingType_code	reportingType_desc	timePeriod	value_detail	lowerBound_detail	upperBound_detail	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile
AG_PRD_FIESMSIN	Total population in moderate or severe food insecurity (thousands of people)	100	Bulgaria	340.67104			442.2801	239.06199		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.		The observation value represents the 3-year average of the period 2015-2017.	G	Global monitoring data	NUM_TH	Thousands	A	Normal value	Y_GE15	15 years old and over	M	Male	G	Global	2016				4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1
AG_PRD_FIESMSIN	Total population in moderate or severe food insecurity (thousands of people)	100	Bulgaria	914.50872			1049.17542	779.84203		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.		The observation value represents the 3-year average of the period 2015-2017.	G	Global monitoring data	NUM_TH	Thousands	A	Normal value	_T	All age ranges or no breaks by age	_T	Both sexes	G	Global	2016				4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1
AG_PRD_FIESMSIN	Total population in moderate or severe food insecurity (thousands of people)	100	Bulgaria	417.82447			507.9888	327.66014		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.		The observation value represents the 3-year average of the period 2015-2017.	G	Global monitoring data	NUM_TH	Thousands	A	Normal value	Y_GE15	15 years old and over	F	Female	G	Global	2016				4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1
AG_PRD_FIESMSIN	Total population in moderate or severe food insecurity (thousands of people)	100	Bulgaria	396.26299			486.65777	305.86821		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.		The observation value represents the 3-year average of the period 2016-2018.	G	Global monitoring data	NUM_TH	Thousands	A	Normal value	Y_GE15	15 years old and over	F	Female	G	Global	2017				4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1
AG_PRD_FIESMSIN	Total population in moderate or severe food insecurity (thousands of people)	100	Bulgaria	834.58511			964.54727	704.62296		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.		The observation value represents the 3-year average of the period 2016-2018.	G	Global monitoring data	NUM_TH	Thousands	A	Normal value	_T	All age ranges or no breaks by age	_T	Both sexes	G	Global	2017				4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1
AG_PRD_FIESMSIN	Total population in moderate or severe food insecurity (thousands of people)	100	Bulgaria	290.65619			386.89545	194.41694		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.		The observation value represents the 3-year average of the period 2016-2018.	G	Global monitoring data	NUM_TH	Thousands	A	Normal value	Y_GE15	15 years old and over	M	Male	G	Global	2017				4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1
AG_PRD_FIESMSIN	Total population in moderate or severe food insecurity (thousands of people)	11	Western Africa	160243.7019			164113.5058	156373.8979		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.		The observation value represents the 3-year average of the period 2014-2016.	E	Estimated data	NUM_TH	Thousands	A	Normal value	_T	All age ranges or no breaks by age	_T	Both sexes	G	Global	2015				4	202	Sub-Saharan Africa	Region					
AG_PRD_FIESMSIN	Total population in moderate or severe food insecurity (thousands of people)	11	Western Africa	57628.97343			60296.41514	54961.53171		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.		The observation value represents the 3-year average of the period 2014-2016.	E	Estimated data	NUM_TH	Thousands	A	Normal value	Y_GE15	15 years old and over	F	Female	G	Global	2015				4	202	Sub-Saharan Africa	Region					
AG_PRD_FIESMSIN	Total population in moderate or severe food insecurity (thousands of people)	11	Western Africa	58048.83849			60827.58259	55270.0944		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.		The observation value represents the 3-year average of the period 2014-2016.	E	Estimated data	NUM_TH	Thousands	A	Normal value	Y_GE15	15 years old and over	M	Male	G	Global	2015				4	202	Sub-Saharan Africa	Region					
AG_PRD_FIESMSIN	Total population in moderate or severe food insecurity (thousands of people)	11	Western Africa	64404.78886			66972.60268	61836.97503		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.		The observation value represents the 3-year average of the period 2015-2017.	E	Estimated data	NUM_TH	Thousands	A	Normal value	Y_GE15	15 years old and over	M	Male	G	Global	2016				4	202	Sub-Saharan Africa	Region					
AG_PRD_FIESMSIN	Total population in moderate or severe food insecurity (thousands of people)	11	Western Africa	63378.78788			65910.09059	60847.48517		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.		The observation value represents the 3-year average of the period 2015-2017.	E	Estimated data	NUM_TH	Thousands	A	Normal value	Y_GE15	15 years old and over	F	Female	G	Global	2016				4	202	Sub-Saharan Africa	Region					
AG_PRD_FIESMSIN	Total population in moderate or severe food insecurity (thousands of people)	11	Western Africa	169473.3135			173325.1495	165621.4774		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.		The observation value represents the 3-year average of the period 2015-2017.	E	Estimated data	NUM_TH	Thousands	A	Normal value	_T	All age ranges or no breaks by age	_T	Both sexes	G	Global	2016				4	202	Sub-Saharan Africa	Region					
AG_PRD_FIESMSIN	Total population in moderate or severe food insecurity (thousands of people)	11	Western Africa	177185.4921			181331.798	173039.1862		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.		The observation value represents the 3-year average of the period 2016-2018.	E	Estimated data	NUM_TH	Thousands	A	Normal value	_T	All age ranges or no breaks by age	_T	Both sexes	G	Global	2017				4	202	Sub-Saharan Africa	Region					
AG_PRD_FIESMSIN	Total population in moderate or severe food insecurity (thousands of people)	11	Western Africa	68317.68437			70924.44628	65710.92246		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.		The observation value represents the 3-year average of the period 2016-2018.	E	Estimated data	NUM_TH	Thousands	A	Normal value	Y_GE15	15 years old and over	F	Female	G	Global	2017				4	202	Sub-Saharan Africa	Region					
AG_PRD_FIESMSIN	Total population in moderate or severe food insecurity (thousands of people)	11	Western Africa	69623.00884			72181.40134	67064.61634		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.		The observation value represents the 3-year average of the period 2016-2018.	E	Estimated data	NUM_TH	Thousands	A	Normal value	Y_GE15	15 years old and over	M	Male	G	Global	2017				4	202	Sub-Saharan Africa	Region					
AG_PRD_FIESMSIN	Total population in moderate or severe food insecurity (thousands of people)	116	Cambodia	7584.76963			7926.36567	7243.17359		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.		The observation value represents the 3-year average of the period 2014-2016.	G	Global monitoring data	NUM_TH	Thousands	A	Normal value	_T	All age ranges or no breaks by age	_T	Both sexes	G	Global	2015				4	35	South-Eastern Asia	Country	104.922836	12.71163737	KHM	1	1
AG_PRD_FIESMSIN	Total population in moderate or severe food insecurity (thousands of people)	116	Cambodia	2867.9487			3061.37028	2674.52711		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.		The observation value represents the 3-year average of the period 2014-2016.	G	Global monitoring data	NUM_TH	Thousands	A	Normal value	Y_GE15	15 years old and over	F	Female	G	Global	2015				4	35	South-Eastern Asia	Country	104.922836	12.71163737	KHM	1	1
AG_PRD_FIESMSIN	Total population in moderate or severe food insecurity (thousands of people)	116	Cambodia	2169.05072			2391.43832	1946.66312		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.		The observation value represents the 3-year average of the period 2014-2016.	G	Global monitoring data	NUM_TH	Thousands	A	Normal value	Y_GE15	15 years old and over	M	Male	G	Global	2015				4	35	South-Eastern Asia	Country	104.922836	12.71163737	KHM	1	1
AG_PRD_FIESMSIN	Total population in moderate or severe food insecurity (thousands of people)	116	Cambodia	2036.73643			2237.20132	1836.27154		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.		The observation value represents the 3-year average of the period 2015-2017.	G	Global monitoring data	NUM_TH	Thousands	A	Normal value	Y_GE15	15 years old and over	M	Male	G	Global	2016				4	35	South-Eastern Asia	Country	104.922836	12.71163737	KHM	1	1
AG_PRD_FIESMSIN	Total population in moderate or severe food insecurity (thousands of people)	116	Cambodia	2687.19248			2866.4389	2507.94605		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.		The observation value represents the 3-year average of the period 2015-2017.	G	Global monitoring data	NUM_TH	Thousands	A	Normal value	Y_GE15	15 years old and over	F	Female	G	Global	2016				4	35	South-Eastern Asia	Country	104.922836	12.71163737	KHM	1	1
AG_PRD_FIESMSIN	Total population in moderate or severe food insecurity (thousands of people)	116	Cambodia	7145.72627			7459.24794	6832.2046		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.		The observation value represents the 3-year average of the period 2015-2017.	G	Global monitoring data	NUM_TH	Thousands	A	Normal value	_T	All age ranges or no breaks by age	_T	Both sexes	G	Global	2016				4	35	South-Eastern Asia	Country	104.922836	12.71163737	KHM	1	1
AG_PRD_FIESMSIN	Total population in moderate or severe food insecurity (thousands of people)	116	Cambodia	7187.58266			7502.87801	6872.28731		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.		The value(s) for one or more years may have been imputed. The observation value represents the 3-year average of the period 2016-2018.	G	Global monitoring data	NUM_TH	Thousands	A	Normal value	_T	All age ranges or no breaks by age	_T	Both sexes	G	Global	2017				4	35	South-Eastern Asia	Country	104.922836	12.71163737	KHM	1	1
AG_PRD_FIESMSIN	Total population in moderate or severe food insecurity (thousands of people)	116	Cambodia	2694.5042			2870.07516	2518.93324		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.		The value(s) for one or more years may have been imputed. The observation value represents the 3-year average of the period 2016-2018.	G	Global monitoring data	NUM_TH	Thousands	A	Normal value	Y_GE15	15 years old and over	F	Female	G	Global	2017				4	35	South-Eastern Asia	Country	104.922836	12.71163737	KHM	1	1
AG_PRD_FIESMSIN	Total population in moderate or severe food insecurity (thousands of people)	116	Cambodia	2038.1091			2244.66771	1831.55048		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.		The value(s) for one or more years may have been imputed. The observation value represents the 3-year average of the period 2016-2018.	G	Global monitoring data	NUM_TH	Thousands	A	Normal value	Y_GE15	15 years old and over	M	Male	G	Global	2017				4	35	South-Eastern Asia	Country	104.922836	12.71163737	KHM	1	1
AG_PRD_FIESMSIN	Total population in moderate or severe food insecurity (thousands of people)	120	Cameroon	3984.11552			4275.21329	3693.01775		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.		The observation value represents the 3-year average of the period 2014-2016.	G	Global monitoring data	NUM_TH	Thousands	A	Normal value	Y_GE15	15 years old and over	M	Male	G	Global	2015				5	17	Middle Africa	Country	12.7419827	5.692387031	CMR	1	1
AG_PRD_FIESMSIN	Total population in moderate or severe food insecurity (thousands of people)	120	Cameroon	4062.83345			4334.36965	3791.29726		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.		The observation value represents the 3-year average of the period 2014-2016.	G	Global monitoring data	NUM_TH	Thousands	A	Normal value	Y_GE15	15 years old and over	F	Female	G	Global	2015				5	17	Middle Africa	Country	12.7419827	5.692387031	CMR	1	1
AG_PRD_FIESMSIN	Total population in moderate or severe food insecurity (thousands of people)	120	Cameroon	14215.86152			14817.89895	13613.82409		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.		The observation value represents the 3-year average of the period 2014-2016.	G	Global monitoring data	NUM_TH	Thousands	A	Normal value	_T	All age ranges or no breaks by age	_T	Both sexes	G	Global	2015				5	17	Middle Africa	Country	12.7419827	5.692387031	CMR	1	1
AG_PRD_FIESMSIN	Total population in moderate or severe food insecurity (thousands of people)	120	Cameroon	15904.97906			16482.24823	15327.7099		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.		The observation value represents the 3-year average of the period 2015-2017.	G	Global monitoring data	NUM_TH	Thousands	A	Normal value	_T	All age ranges or no breaks by age	_T	Both sexes	G	Global	2016				5	17	Middle Africa	Country	12.7419827	5.692387031	CMR	1	1
AG_PRD_FIESMSIN	Total population in moderate or severe food insecurity (thousands of people)	120	Cameroon	4592.05553			4860.1308	4323.98027		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.		The observation value represents the 3-year average of the period 2015-2017.	G	Global monitoring data	NUM_TH	Thousands	A	Normal value	Y_GE15	15 years old and over	F	Female	G	Global	2016				5	17	Middle Africa	Country	12.7419827	5.692387031	CMR	1	1
AG_PRD_FIESMSIN	Total population in moderate or severe food insecurity (thousands of people)	120	Cameroon	4517.86607			4805.62504	4230.10709		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.		The observation value represents the 3-year average of the period 2015-2017.	G	Global monitoring data	NUM_TH	Thousands	A	Normal value	Y_GE15	15 years old and over	M	Male	G	Global	2016				5	17	Middle Africa	Country	12.7419827	5.692387031	CMR	1	1
AG_PRD_FIESMSIN	Total population in moderate or severe food insecurity (thousands of people)	120	Cameroon	4790.54785			5081.99443	4499.10127		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.		The observation value represents the 3-year average of the period 2016-2018.	G	Global monitoring data	NUM_TH	Thousands	A	Normal value	Y_GE15	15 years old and over	M	Male	G	Global	2017				5	17	Middle Africa	Country	12.7419827	5.692387031	CMR	1	1
AG_PRD_FIESMSIN	Total population in moderate or severe food insecurity (thousands of people)	120	Cameroon	4898.00282			5163.3477	4632.65795		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.		The observation value represents the 3-year average of the period 2016-2018.	G	Global monitoring data	NUM_TH	Thousands	A	Normal value	Y_GE15	15 years old and over	F	Female	G	Global	2017				5	17	Middle Africa	Country	12.7419827	5.692387031	CMR	1	1
AG_PRD_FIESMSIN	Total population in moderate or severe food insecurity (thousands of people)	120	Cameroon	17136.27412			17699.43871	16573.10952		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.		The observation value represents the 3-year average of the period 2016-2018.	G	Global monitoring data	NUM_TH	Thousands	A	Normal value	_T	All age ranges or no breaks by age	_T	Both sexes	G	Global	2017				5	17	Middle Africa	Country	12.7419827	5.692387031	CMR	1	1
AG_PRD_FIESMSIN	Total population in moderate or severe food insecurity (thousands of people)	124	Canada	1792.99989			1921.12856	1664.87121		National Entity		The value(s) for one or more years may have been imputed. The observation value represents the 3-year average of the period 2014-2016.	CA	Country adjusted data	NUM_TH	Thousands	A	Normal value	_T	All age ranges or no breaks by age	_T	Both sexes	G	Global	2015				4	21	Northern America	Country	-101.6575058	57.72360191	CAN	1	1
AG_PRD_FIESMSIN	Total population in moderate or severe food insecurity (thousands of people)	124	Canada	1809.94943			1939.28914	1680.60972		National Entity		The value(s) for one or more years may have been imputed. The observation value represents the 3-year average of the period 2015-2017.	CA	Country adjusted data	NUM_TH	Thousands	A	Normal value	_T	All age ranges or no breaks by age	_T	Both sexes	G	Global	2016				4	21	Northern America	Country	-101.6575058	57.72360191	CAN	1	1
AG_PRD_FIESMSIN	Total population in moderate or severe food insecurity (thousands of people)	127	Southern Asia (excluding India)	69449.26974			73793.57552	65104.96396		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.		The observation value represents the 3-year average of the period 2014-2016.	E	Estimated data	NUM_TH	Thousands	A	Normal value	Y_GE15	15 years old and over	F	Female	G	Global	2015				1			Group					
AG_PRD_FIESMSIN	Total population in moderate or severe food insecurity (thousands of people)	127	Southern Asia (excluding India)	198293.2254			205657.0828	190929.368		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.		The observation value represents the 3-year average of the period 2014-2016.	E	Estimated data	NUM_TH	Thousands	A	Normal value	_T	All age ranges or no breaks by age	_T	Both sexes	G	Global	2015				1			Group					
AG_PRD_FIESMSIN	Total population in moderate or severe food insecurity (thousands of people)	127	Southern Asia (excluding India)	64389.34058			68593.90304	60184.77813		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.		The observation value represents the 3-year average of the period 2014-2016.	E	Estimated data	NUM_TH	Thousands	A	Normal value	Y_GE15	15 years old and over	M	Male	G	Global	2015				1			Group					
AG_PRD_FIESMSIN	Total population in moderate or severe food insecurity (thousands of people)	127	Southern Asia (excluding India)	62720.46895			66896.46793	58544.46998		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.		The observation value represents the 3-year average of the period 2015-2017.	E	Estimated data	NUM_TH	Thousands	A	Normal value	Y_GE15	15 years old and over	M	Male	G	Global	2016				1			Group					
AG_PRD_FIESMSIN	Total population in moderate or severe food insecurity (thousands of people)	127	Southern Asia (excluding India)	187220.0534			194053.4006	180386.7062		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.		The observation value represents the 3-year average of the period 2015-2017.	E	Estimated data	NUM_TH	Thousands	A	Normal value	_T	All age ranges or no breaks by age	_T	Both sexes	G	Global	2016				1			Group					
AG_PRD_FIESMSIN	Total population in moderate or severe food insecurity (thousands of people)	127	Southern Asia (excluding India)	65398.18362			69494.78364	61301.5836		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.		The observation value represents the 3-year average of the period 2015-2017.	E	Estimated data	NUM_TH	Thousands	A	Normal value	Y_GE15	15 years old and over	F	Female	G	Global	2016				1			Group					
AG_PRD_FIESMSIN	Total population in moderate or severe food insecurity (thousands of people)	127	Southern Asia (excluding India)	66324.29078			70208.88287	62439.69869		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.		The observation value represents the 3-year average of the period 2016-2018.	E	Estimated data	NUM_TH	Thousands	A	Normal value	Y_GE15	15 years old and over	F	Female	G	Global	2017				1			Group					
AG_PRD_FIESMSIN	Total population in moderate or severe food insecurity (thousands of people)	127	Southern Asia (excluding India)	188519.7145			195329.657	181709.772		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.		The observation value represents the 3-year average of the period 2016-2018.	E	Estimated data	NUM_TH	Thousands	A	Normal value	_T	All age ranges or no breaks by age	_T	Both sexes	G	Global	2017				1			Group					
AG_PRD_FIESMSIN	Total population in moderate or severe food insecurity (thousands of people)	127	Southern Asia (excluding India)	64046.60593			68278.6195	59814.59237		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.		The observation value represents the 3-year average of the period 2016-2018.	E	Estimated data	NUM_TH	Thousands	A	Normal value	Y_GE15	15 years old and over	M	Male	G	Global	2017				1			Group					
AG_PRD_FIESMSIN	Total population in moderate or severe food insecurity (thousands of people)	13	Central America	16855.81842			18921.12208	14790.51476		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.		The observation value represents the 3-year average of the period 2014-2016.	E	Estimated data	NUM_TH	Thousands	A	Normal value	Y_GE15	15 years old and over	M	Male	G	Global	2015				4	419	Latin America and the Caribbean	Region					
AG_PRD_FIESMSIN	Total population in moderate or severe food insecurity (thousands of people)	13	Central America	19587.46984			21849.72207	17325.2176		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.		The observation value represents the 3-year average of the period 2014-2016.	E	Estimated data	NUM_TH	Thousands	A	Normal value	Y_GE15	15 years old and over	F	Female	G	Global	2015				4	419	Latin America and the Caribbean	Region					
AG_PRD_FIESMSIN	Total population in moderate or severe food insecurity (thousands of people)	13	Central America	55527.42161			59214.56104	51840.28219		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.		The observation value represents the 3-year average of the period 2014-2016.	E	Estimated data	NUM_TH	Thousands	A	Normal value	_T	All age ranges or no breaks by age	_T	Both sexes	G	Global	2015				4	419	Latin America and the Caribbean	Region					
AG_PRD_FIESMSIN	Total population in moderate or severe food insecurity (thousands of people)	13	Central America	56729.27662			60023.45789	53435.09534		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.		The observation value represents the 3-year average of the period 2015-2017.	E	Estimated data	NUM_TH	Thousands	A	Normal value	_T	All age ranges or no breaks by age	_T	Both sexes	G	Global	2016				4	419	Latin America and the Caribbean	Region					
AG_PRD_FIESMSIN	Total population in moderate or severe food insecurity (thousands of people)	13	Central America	20666.65867			22667.79591	18665.52142		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.		The observation value represents the 3-year average of the period 2015-2017.	E	Estimated data	NUM_TH	Thousands	A	Normal value	Y_GE15	15 years old and over	F	Female	G	Global	2016				4	419	Latin America and the Caribbean	Region					
AG_PRD_FIESMSIN	Total population in moderate or severe food insecurity (thousands of people)	13	Central America	17091.28702			19093.96038	15088.61366		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.		The observation value represents the 3-year average of the period 2015-2017.	E	Estimated data	NUM_TH	Thousands	A	Normal value	Y_GE15	15 years old and over	M	Male	G	Global	2016				4	419	Latin America and the Caribbean	Region					
AG_PRD_FIESMSIN	Total population in moderate or severe food insecurity (thousands of people)	13	Central America	17538.41536			19605.21861	15471.61211		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.		The observation value represents the 3-year average of the period 2016-2018.	E	Estimated data	NUM_TH	Thousands	A	Normal value	Y_GE15	15 years old and over	M	Male	G	Global	2017				4	419	Latin America and the Caribbean	Region					
AG_PRD_FIESMSIN	Total population in moderate or severe food insecurity (thousands of people)	13	Central America	21240.31114			23237.91514	19242.70714		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.		The observation value represents the 3-year average of the period 2016-2018.	E	Estimated data	NUM_TH	Thousands	A	Normal value	Y_GE15	15 years old and over	F	Female	G	Global	2017				4	419	Latin America and the Caribbean	Region					
AG_PRD_FIESMSIN	Total population in moderate or severe food insecurity (thousands of people)	13	Central America	56207.2852			59527.04048	52887.52991		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.		The observation value represents the 3-year average of the period 2016-2018.	E	Estimated data	NUM_TH	Thousands	A	Normal value	_T	All age ranges or no breaks by age	_T	Both sexes	G	Global	2017				4	419	Latin America and the Caribbean	Region					
AG_PRD_FIESMSIN	Total population in moderate or severe food insecurity (thousands of people)	132	Cabo Verde	205.9289			220.4303	191.4275		National Entity		The observation value represents the 3-year average of the period 2016-2018.	CA	Country adjusted data	NUM_TH	Thousands	A	Normal value	_T	All age ranges or no breaks by age	_T	Both sexes	G	Global	2017				5	11	Western Africa	Country	-23.63544151	15.07791834	CPV	1	1
