series	seriesDescription	geoAreaCode	geoAreaName	value	time_detail	timeCoverage	upperBound	lowerBound	basePeriod	source	geoInfoUrl	footnotes	nature_code	nature_desc	units_code	units_desc	sex_code	sex_desc	typeOfOccupation_code	typeOfOccupation_desc	reportingType_code	reportingType_desc	timePeriod	value_detail	lowerBound_detail	upperBound_detail	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile
SH_MED_HWRKDIS	Health worker distribution, by sex and type of occupation (%)	104	Myanmar	43.2						Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.			C	Country data	PT	Percentage	M	Male	ISCO08_221	Medical doctors	G	Global	2018				4	35	South-Eastern Asia	Country	96.51752295	21.19332882	MMR	1	1
SH_MED_HWRKDIS	Health worker distribution, by sex and type of occupation (%)	104	Myanmar	56.8						Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.			C	Country data	PT	Percentage	F	Female	ISCO08_221	Medical doctors	G	Global	2018				4	35	South-Eastern Asia	Country	96.51752295	21.19332882	MMR	1	1
SH_MED_HWRKDIS	Health worker distribution, by sex and type of occupation (%)	108	Burundi	81.8						Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.			C	Country data	PT	Percentage	M	Male	ISCO08_221	Medical doctors	G	Global	2011				5	14	Eastern Africa	Country	29.89080992	-3.366387428	BDI	1	1
SH_MED_HWRKDIS	Health worker distribution, by sex and type of occupation (%)	108	Burundi	18.2						Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.			C	Country data	PT	Percentage	F	Female	ISCO08_221	Medical doctors	G	Global	2011				5	14	Eastern Africa	Country	29.89080992	-3.366387428	BDI	1	1
SH_MED_HWRKDIS	Health worker distribution, by sex and type of occupation (%)	108	Burundi	37.0						Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.			C	Country data	PT	Percentage	M	Male	ISCO08_222	Nursing personnel	G	Global	2011				5	14	Eastern Africa	Country	29.89080992	-3.366387428	BDI	1	1
SH_MED_HWRKDIS	Health worker distribution, by sex and type of occupation (%)	108	Burundi	63.0						Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.			C	Country data	PT	Percentage	F	Female	ISCO08_222	Nursing personnel	G	Global	2011				5	14	Eastern Africa	Country	29.89080992	-3.366387428	BDI	1	1
SH_MED_HWRKDIS	Health worker distribution, by sex and type of occupation (%)	108	Burundi	57.5						Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.			C	Country data	PT	Percentage	F	Female	ISCO08_222	Nursing personnel	G	Global	2017				5	14	Eastern Africa	Country	29.89080992	-3.366387428	BDI	1	1
SH_MED_HWRKDIS	Health worker distribution, by sex and type of occupation (%)	108	Burundi	42.5						Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.			C	Country data	PT	Percentage	M	Male	ISCO08_222	Nursing personnel	G	Global	2017				5	14	Eastern Africa	Country	29.89080992	-3.366387428	BDI	1	1
SH_MED_HWRKDIS	Health worker distribution, by sex and type of occupation (%)	108	Burundi	75.3						Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.			C	Country data	PT	Percentage	M	Male	ISCO08_221	Medical doctors	G	Global	2017				5	14	Eastern Africa	Country	29.89080992	-3.366387428	BDI	1	1
SH_MED_HWRKDIS	Health worker distribution, by sex and type of occupation (%)	108	Burundi	24.7						Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.			C	Country data	PT	Percentage	F	Female	ISCO08_221	Medical doctors	G	Global	2017				5	14	Eastern Africa	Country	29.89080992	-3.366387428	BDI	1	1
SH_MED_HWRKDIS	Health worker distribution, by sex and type of occupation (%)	112	Belarus	0.6						Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.			C	Country data	PT	Percentage	M	Male	ISCO08_222	Nursing personnel	G	Global	2009				4	151	Eastern Europe	Country	28.04940161	53.54193075	BLR	1	1
SH_MED_HWRKDIS	Health worker distribution, by sex and type of occupation (%)	112	Belarus	99.4						Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.			C	Country data	PT	Percentage	F	Female	ISCO08_222	Nursing personnel	G	Global	2009				4	151	Eastern Europe	Country	28.04940161	53.54193075	BLR	1	1
SH_MED_HWRKDIS	Health worker distribution, by sex and type of occupation (%)	112	Belarus	70.2						Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.			C	Country data	PT	Percentage	F	Female	ISCO08_221	Medical doctors	G	Global	2011				4	151	Eastern Europe	Country	28.04940161	53.54193075	BLR	1	1
SH_MED_HWRKDIS	Health worker distribution, by sex and type of occupation (%)	112	Belarus	29.8						Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.			C	Country data	PT	Percentage	M	Male	ISCO08_221	Medical doctors	G	Global	2011				4	151	Eastern Europe	Country	28.04940161	53.54193075	BLR	1	1
SH_MED_HWRKDIS	Health worker distribution, by sex and type of occupation (%)	112	Belarus	70.7						Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.			C	Country data	PT	Percentage	F	Female	ISCO08_221	Medical doctors	G	Global	2012				4	151	Eastern Europe	Country	28.04940161	53.54193075	BLR	1	1
SH_MED_HWRKDIS	Health worker distribution, by sex and type of occupation (%)	112	Belarus	29.3						Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.			C	Country data	PT	Percentage	M	Male	ISCO08_221	Medical doctors	G	Global	2012				4	151	Eastern Europe	Country	28.04940161	53.54193075	BLR	1	1
SH_MED_HWRKDIS	Health worker distribution, by sex and type of occupation (%)	112	Belarus	71.1						Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.			C	Country data	PT	Percentage	F	Female	ISCO08_221	Medical doctors	G	Global	2013				4	151	Eastern Europe	Country	28.04940161	53.54193075	BLR	1	1
SH_MED_HWRKDIS	Health worker distribution, by sex and type of occupation (%)	112	Belarus	28.9						Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.			C	Country data	PT	Percentage	M	Male	ISCO08_221	Medical doctors	G	Global	2013				4	151	Eastern Europe	Country	28.04940161	53.54193075	BLR	1	1
SH_MED_HWRKDIS	Health worker distribution, by sex and type of occupation (%)	112	Belarus	71.6						Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.			C	Country data	PT	Percentage	F	Female	ISCO08_221	Medical doctors	G	Global	2014				4	151	Eastern Europe	Country	28.04940161	53.54193075	BLR	1	1
SH_MED_HWRKDIS	Health worker distribution, by sex and type of occupation (%)	112	Belarus	28.4						Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.			C	Country data	PT	Percentage	M	Male	ISCO08_221	Medical doctors	G	Global	2014				4	151	Eastern Europe	Country	28.04940161	53.54193075	BLR	1	1
SH_MED_HWRKDIS	Health worker distribution, by sex and type of occupation (%)	112	Belarus	72.5						Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.			C	Country data	PT	Percentage	F	Female	ISCO08_221	Medical doctors	G	Global	2015				4	151	Eastern Europe	Country	28.04940161	53.54193075	BLR	1	1
SH_MED_HWRKDIS	Health worker distribution, by sex and type of occupation (%)	112	Belarus	27.5						Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.			C	Country data	PT	Percentage	M	Male	ISCO08_221	Medical doctors	G	Global	2015				4	151	Eastern Europe	Country	28.04940161	53.54193075	BLR	1	1
SH_MED_HWRKDIS	Health worker distribution, by sex and type of occupation (%)	116	Cambodia	52.9						Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.			C	Country data	PT	Percentage	M	Male	ISCO08_222	Nursing personnel	G	Global	2008				4	35	South-Eastern Asia	Country	104.922836	12.71163737	KHM	1	1
SH_MED_HWRKDIS	Health worker distribution, by sex and type of occupation (%)	116	Cambodia	47.1						Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.			C	Country data	PT	Percentage	F	Female	ISCO08_222	Nursing personnel	G	Global	2008				4	35	South-Eastern Asia	Country	104.922836	12.71163737	KHM	1	1
SH_MED_HWRKDIS	Health worker distribution, by sex and type of occupation (%)	116	Cambodia	70.3						Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.			C	Country data	PT	Percentage	M	Male	ISCO08_221	Medical doctors	G	Global	2008				4	35	South-Eastern Asia	Country	104.922836	12.71163737	KHM	1	1
SH_MED_HWRKDIS	Health worker distribution, by sex and type of occupation (%)	116	Cambodia	29.7						Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.			C	Country data	PT	Percentage	F	Female	ISCO08_221	Medical doctors	G	Global	2008				4	35	South-Eastern Asia	Country	104.922836	12.71163737	KHM	1	1
SH_MED_HWRKDIS	Health worker distribution, by sex and type of occupation (%)	116	Cambodia	40.0						Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.			C	Country data	PT	Percentage	F	Female	ISCO08_221	Medical doctors	G	Global	2013				4	35	South-Eastern Asia	Country	104.922836	12.71163737	KHM	1	1
SH_MED_HWRKDIS	Health worker distribution, by sex and type of occupation (%)	116	Cambodia	60.0						Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.			C	Country data	PT	Percentage	M	Male	ISCO08_221	Medical doctors	G	Global	2013				4	35	South-Eastern Asia	Country	104.922836	12.71163737	KHM	1	1
SH_MED_HWRKDIS	Health worker distribution, by sex and type of occupation (%)	116	Cambodia	33.9						Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.			C	Country data	PT	Percentage	F	Female	ISCO08_222	Nursing personnel	G	Global	2013				4	35	South-Eastern Asia	Country	104.922836	12.71163737	KHM	1	1
SH_MED_HWRKDIS	Health worker distribution, by sex and type of occupation (%)	116	Cambodia	66.1						Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.			C	Country data	PT	Percentage	M	Male	ISCO08_222	Nursing personnel	G	Global	2013				4	35	South-Eastern Asia	Country	104.922836	12.71163737	KHM	1	1
SH_MED_HWRKDIS	Health worker distribution, by sex and type of occupation (%)	116	Cambodia	65.7						Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.			C	Country data	PT	Percentage	M	Male	ISCO08_222	Nursing personnel	G	Global	2014				4	35	South-Eastern Asia	Country	104.922836	12.71163737	KHM	1	1
SH_MED_HWRKDIS	Health worker distribution, by sex and type of occupation (%)	116	Cambodia	34.3						Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.			C	Country data	PT	Percentage	F	Female	ISCO08_222	Nursing personnel	G	Global	2014				4	35	South-Eastern Asia	Country	104.922836	12.71163737	KHM	1	1
SH_MED_HWRKDIS	Health worker distribution, by sex and type of occupation (%)	116	Cambodia	65.7						Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.			C	Country data	PT	Percentage	M	Male	ISCO08_222	Nursing personnel	G	Global	2015				4	35	South-Eastern Asia	Country	104.922836	12.71163737	KHM	1	1
SH_MED_HWRKDIS	Health worker distribution, by sex and type of occupation (%)	116	Cambodia	34.3						Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.			C	Country data	PT	Percentage	F	Female	ISCO08_222	Nursing personnel	G	Global	2015				4	35	South-Eastern Asia	Country	104.922836	12.71163737	KHM	1	1
SH_MED_HWRKDIS	Health worker distribution, by sex and type of occupation (%)	116	Cambodia	63.0						Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.			C	Country data	PT	Percentage	M	Male	ISCO08_222	Nursing personnel	G	Global	2016				4	35	South-Eastern Asia	Country	104.922836	12.71163737	KHM	1	1
SH_MED_HWRKDIS	Health worker distribution, by sex and type of occupation (%)	116	Cambodia	37.0						Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.			C	Country data	PT	Percentage	F	Female	ISCO08_222	Nursing personnel	G	Global	2016				4	35	South-Eastern Asia	Country	104.922836	12.71163737	KHM	1	1
SH_MED_HWRKDIS	Health worker distribution, by sex and type of occupation (%)	116	Cambodia	37.7						Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.			C	Country data	PT	Percentage	F	Female	ISCO08_222	Nursing personnel	G	Global	2017				4	35	South-Eastern Asia	Country	104.922836	12.71163737	KHM	1	1
SH_MED_HWRKDIS	Health worker distribution, by sex and type of occupation (%)	116	Cambodia	62.3						Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.			C	Country data	PT	Percentage	M	Male	ISCO08_222	Nursing personnel	G	Global	2017				4	35	South-Eastern Asia	Country	104.922836	12.71163737	KHM	1	1
SH_MED_HWRKDIS	Health worker distribution, by sex and type of occupation (%)	116	Cambodia	62.3						Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.			C	Country data	PT	Percentage	M	Male	ISCO08_222	Nursing personnel	G	Global	2018				4	35	South-Eastern Asia	Country	104.922836	12.71163737	KHM	1	1
SH_MED_HWRKDIS	Health worker distribution, by sex and type of occupation (%)	116	Cambodia	37.7						Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.			C	Country data	PT	Percentage	F	Female	ISCO08_222	Nursing personnel	G	Global	2018				4	35	South-Eastern Asia	Country	104.922836	12.71163737	KHM	1	1
SH_MED_HWRKDIS	Health worker distribution, by sex and type of occupation (%)	12	Algeria	39.4						Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.			C	Country data	PT	Percentage	M	Male	ISCO08_221	Medical doctors	G	Global	2018				4	15	Northern Africa	Country	2.678164227	28.15940032	DZA	1	1
SH_MED_HWRKDIS	Health worker distribution, by sex and type of occupation (%)	12	Algeria	60.6						Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.			C	Country data	PT	Percentage	F	Female	ISCO08_221	Medical doctors	G	Global	2018				4	15	Northern Africa	Country	2.678164227	28.15940032	DZA	1	1
SH_MED_HWRKDIS	Health worker distribution, by sex and type of occupation (%)	12	Algeria	61.4						Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.			C	Country data	PT	Percentage	F	Female	ISCO08_222	Nursing personnel	G	Global	2018				4	15	Northern Africa	Country	2.678164227	28.15940032	DZA	1	1
SH_MED_HWRKDIS	Health worker distribution, by sex and type of occupation (%)	12	Algeria	38.6						Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.			C	Country data	PT	Percentage	M	Male	ISCO08_222	Nursing personnel	G	Global	2018				4	15	Northern Africa	Country	2.678164227	28.15940032	DZA	1	1
SH_MED_HWRKDIS	Health worker distribution, by sex and type of occupation (%)	124	Canada	nan						Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.			C	Country data	PT	Percentage	M	Male	ISCO08_222	Nursing personnel	G	Global	2008				4	21	Northern America	Country	-101.6575058	57.72360191	CAN	1	1
SH_MED_HWRKDIS	Health worker distribution, by sex and type of occupation (%)	124	Canada	nan						Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.			C	Country data	PT	Percentage	F	Female	ISCO08_222	Nursing personnel	G	Global	2008				4	21	Northern America	Country	-101.6575058	57.72360191	CAN	1	1
SH_MED_HWRKDIS	Health worker distribution, by sex and type of occupation (%)	124	Canada	nan						Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.			C	Country data	PT	Percentage	F	Female	ISCO08_222	Nursing personnel	G	Global	2009				4	21	Northern America	Country	-101.6575058	57.72360191	CAN	1	1
SH_MED_HWRKDIS	Health worker distribution, by sex and type of occupation (%)	124	Canada	nan						Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.			C	Country data	PT	Percentage	M	Male	ISCO08_222	Nursing personnel	G	Global	2009				4	21	Northern America	Country	-101.6575058	57.72360191	CAN	1	1
SH_MED_HWRKDIS	Health worker distribution, by sex and type of occupation (%)	124	Canada	nan						Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.			C	Country data	PT	Percentage	M	Male	ISCO08_222	Nursing personnel	G	Global	2010				4	21	Northern America	Country	-101.6575058	57.72360191	CAN	1	1
SH_MED_HWRKDIS	Health worker distribution, by sex and type of occupation (%)	124	Canada	nan						Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.			C	Country data	PT	Percentage	F	Female	ISCO08_222	Nursing personnel	G	Global	2010				4	21	Northern America	Country	-101.6575058	57.72360191	CAN	1	1
SH_MED_HWRKDIS	Health worker distribution, by sex and type of occupation (%)	124	Canada	nan						Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.			C	Country data	PT	Percentage	F	Female	ISCO08_222	Nursing personnel	G	Global	2011				4	21	Northern America	Country	-101.6575058	57.72360191	CAN	1	1
SH_MED_HWRKDIS	Health worker distribution, by sex and type of occupation (%)	124	Canada	nan						Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.			C	Country data	PT	Percentage	M	Male	ISCO08_222	Nursing personnel	G	Global	2011				4	21	Northern America	Country	-101.6575058	57.72360191	CAN	1	1
SH_MED_HWRKDIS	Health worker distribution, by sex and type of occupation (%)	124	Canada	92.4						Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.			C	Country data	PT	Percentage	F	Female	ISCO08_222	Nursing personnel	G	Global	2013				4	21	Northern America	Country	-101.6575058	57.72360191	CAN	1	1
SH_MED_HWRKDIS	Health worker distribution, by sex and type of occupation (%)	124	Canada	7.6						Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.			C	Country data	PT	Percentage	M	Male	ISCO08_222	Nursing personnel	G	Global	2013				4	21	Northern America	Country	-101.6575058	57.72360191	CAN	1	1
SH_MED_HWRKDIS	Health worker distribution, by sex and type of occupation (%)	124	Canada	7.9						Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.			C	Country data	PT	Percentage	M	Male	ISCO08_222	Nursing personnel	G	Global	2014				4	21	Northern America	Country	-101.6575058	57.72360191	CAN	1	1
SH_MED_HWRKDIS	Health worker distribution, by sex and type of occupation (%)	124	Canada	92.1						Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.			C	Country data	PT	Percentage	F	Female	ISCO08_222	Nursing personnel	G	Global	2014				4	21	Northern America	Country	-101.6575058	57.72360191	CAN	1	1
SH_MED_HWRKDIS	Health worker distribution, by sex and type of occupation (%)	124	Canada	91.9						Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.			C	Country data	PT	Percentage	F	Female	ISCO08_222	Nursing personnel	G	Global	2015				4	21	Northern America	Country	-101.6575058	57.72360191	CAN	1	1
