series	seriesDescription	geoAreaCode	geoAreaName	value	time_detail	timeCoverage	upperBound	lowerBound	basePeriod	source	geoInfoUrl	footnotes	nature_code	nature_desc	units_code	units_desc	educationLevel_code	educationLevel_desc	reportingType_code	reportingType_desc	typeOfSkill_code	typeOfSkill_desc	timePeriod	value_detail	lowerBound_detail	upperBound_detail	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile
SE_TOT_GPI	Gender parity index for achievement (ratio)	120	Cameroon	0.85746						PASEC 2014			C	Country data	RO	Ratio	ISCED11A_0_G23	Grades 2/3	G	Global	SKILL_READ	Skill: Minimum proficiency in reading	2014				5	17	Middle Africa	Country	12.7419827	5.692387031	CMR	1	1
SE_TOT_GPI	Gender parity index for achievement (ratio)	120	Cameroon	0.93886						PASEC 2014			C	Country data	RO	Ratio	ISCED11_1	Primary	G	Global	SKILL_MATH	Skill: Minimum proficiency in mathematics	2014				5	17	Middle Africa	Country	12.7419827	5.692387031	CMR	1	1
SE_TOT_GPI	Gender parity index for achievement (ratio)	120	Cameroon	0.81762						PASEC 2014			C	Country data	RO	Ratio	ISCED11A_0_G23	Grades 2/3	G	Global	SKILL_MATH	Skill: Minimum proficiency in mathematics	2014				5	17	Middle Africa	Country	12.7419827	5.692387031	CMR	1	1
SE_TOT_GPI	Gender parity index for achievement (ratio)	124	Canada	0.9358						TIMSS 1995			C	Country data	RO	Ratio	ISCED11A_0_G23	Grades 2/3	G	Global	SKILL_MATH	Skill: Minimum proficiency in mathematics	1995				4	21	Northern America	Country	-101.6575058	57.72360191	CAN	1	1
SE_TOT_GPI	Gender parity index for achievement (ratio)	124	Canada	1.07643						PISA 2000			C	Country data	RO	Ratio	ISCED11_2	Lower secondary	G	Global	SKILL_READ	Skill: Minimum proficiency in reading	2000				4	21	Northern America	Country	-101.6575058	57.72360191	CAN	1	1
SE_TOT_GPI	Gender parity index for achievement (ratio)	124	Canada	0.99344						PISA 2000			C	Country data	RO	Ratio	ISCED11_2	Lower secondary	G	Global	SKILL_MATH	Skill: Minimum proficiency in mathematics	2000				4	21	Northern America	Country	-101.6575058	57.72360191	CAN	1	1
SE_TOT_GPI	Gender parity index for achievement (ratio)	124	Canada	1.02043						PIRLS 2001			C	Country data	RO	Ratio	ISCED11A_0_G23	Grades 2/3	G	Global	SKILL_READ	Skill: Minimum proficiency in reading	2001				4	21	Northern America	Country	-101.6575058	57.72360191	CAN	1	1
SE_TOT_GPI	Gender parity index for achievement (ratio)	124	Canada	1.08982						PISA 2003			C	Country data	RO	Ratio	ISCED11_2	Lower secondary	G	Global	SKILL_READ	Skill: Minimum proficiency in reading	2003				4	21	Northern America	Country	-101.6575058	57.72360191	CAN	1	1
SE_TOT_GPI	Gender parity index for achievement (ratio)	124	Canada	1.00912						PISA 2003			C	Country data	RO	Ratio	ISCED11_2	Lower secondary	G	Global	SKILL_MATH	Skill: Minimum proficiency in mathematics	2003				4	21	Northern America	Country	-101.6575058	57.72360191	CAN	1	1
SE_TOT_GPI	Gender parity index for achievement (ratio)	124	Canada	1.08283						PISA 2006			C	Country data	RO	Ratio	ISCED11_2	Lower secondary	G	Global	SKILL_READ	Skill: Minimum proficiency in reading	2006				4	21	Northern America	Country	-101.6575058	57.72360191	CAN	1	1
SE_TOT_GPI	Gender parity index for achievement (ratio)	124	Canada	0.98876						PISA 2006			C	Country data	RO	Ratio	ISCED11_2	Lower secondary	G	Global	SKILL_MATH	Skill: Minimum proficiency in mathematics	2006				4	21	Northern America	Country	-101.6575058	57.72360191	CAN	1	1
SE_TOT_GPI	Gender parity index for achievement (ratio)	124	Canada	1.0985						PISA 2009			C	Country data	RO	Ratio	ISCED11_2	Lower secondary	G	Global	SKILL_READ	Skill: Minimum proficiency in reading	2009				4	21	Northern America	Country	-101.6575058	57.72360191	CAN	1	1
SE_TOT_GPI	Gender parity index for achievement (ratio)	124	Canada	0.98668						PISA 2009			C	Country data	RO	Ratio	ISCED11_2	Lower secondary	G	Global	SKILL_MATH	Skill: Minimum proficiency in mathematics	2009				4	21	Northern America	Country	-101.6575058	57.72360191	CAN	1	1
SE_TOT_GPI	Gender parity index for achievement (ratio)	124	Canada	1.00932						PIRLS 2011			C	Country data	RO	Ratio	ISCED11A_0_G23	Grades 2/3	G	Global	SKILL_READ	Skill: Minimum proficiency in reading	2011				4	21	Northern America	Country	-101.6575058	57.72360191	CAN	1	1
SE_TOT_GPI	Gender parity index for achievement (ratio)	124	Canada	1.10112						PISA 2012			C	Country data	RO	Ratio	ISCED11_2	Lower secondary	G	Global	SKILL_READ	Skill: Minimum proficiency in reading	2012				4	21	Northern America	Country	-101.6575058	57.72360191	CAN	1	1
SE_TOT_GPI	Gender parity index for achievement (ratio)	124	Canada	0.99013						PISA 2012			C	Country data	RO	Ratio	ISCED11_2	Lower secondary	G	Global	SKILL_MATH	Skill: Minimum proficiency in mathematics	2012				4	21	Northern America	Country	-101.6575058	57.72360191	CAN	1	1
SE_TOT_GPI	Gender parity index for achievement (ratio)	124	Canada	0.92378						PIAAC 2012			C	Country data	RO	Ratio	_T	Total or not breakdown	G	Global	SKILL_NMRCY	Numeracy	2012				4	21	Northern America	Country	-101.6575058	57.72360191	CAN	1	1
SE_TOT_GPI	Gender parity index for achievement (ratio)	124	Canada	0.99413						PIAAC 2012			C	Country data	RO	Ratio	_T	Total or not breakdown	G	Global	SKILL_LTRCY	Literacy	2012				4	21	Northern America	Country	-101.6575058	57.72360191	CAN	1	1
SE_TOT_GPI	Gender parity index for achievement (ratio)	124	Canada	0.95455						TIMSS 2015			C	Country data	RO	Ratio	ISCED11A_0_G23	Grades 2/3	G	Global	SKILL_MATH	Skill: Minimum proficiency in mathematics	2015				4	21	Northern America	Country	-101.6575058	57.72360191	CAN	1	1
SE_TOT_GPI	Gender parity index for achievement (ratio)	124	Canada	0.99218						PISA 2015			C	Country data	RO	Ratio	ISCED11_2	Lower secondary	G	Global	SKILL_MATH	Skill: Minimum proficiency in mathematics	2015				4	21	Northern America	Country	-101.6575058	57.72360191	CAN	1	1
SE_TOT_GPI	Gender parity index for achievement (ratio)	124	Canada	1.07362						PISA 2015			C	Country data	RO	Ratio	ISCED11_2	Lower secondary	G	Global	SKILL_READ	Skill: Minimum proficiency in reading	2015				4	21	Northern America	Country	-101.6575058	57.72360191	CAN	1	1
SE_TOT_GPI	Gender parity index for achievement (ratio)	124	Canada	1.01105						PIRLS 2016			C	Country data	RO	Ratio	ISCED11A_0_G23	Grades 2/3	G	Global	SKILL_READ	Skill: Minimum proficiency in reading	2016				4	21	Northern America	Country	-101.6575058	57.72360191	CAN	1	1
SE_TOT_GPI	Gender parity index for achievement (ratio)	124	Canada	1.1						PISA 2018			C	Country data	RO	Ratio	ISCED11_2	Lower secondary	G	Global	SKILL_READ	Skill: Minimum proficiency in reading	2018				4	21	Northern America	Country	-101.6575058	57.72360191	CAN	1	1
SE_TOT_GPI	Gender parity index for achievement (ratio)	124	Canada	1.00326						PISA 2018			C	Country data	RO	Ratio	ISCED11_2	Lower secondary	G	Global	SKILL_MATH	Skill: Minimum proficiency in mathematics	2018				4	21	Northern America	Country	-101.6575058	57.72360191	CAN	1	1
SE_TOT_GPI	Gender parity index for achievement (ratio)	144	Sri Lanka	1.006						Skills Towards Employability and Productivity (STEP) of World Bank			C	Country data	RO	Ratio	_T	Total or not breakdown	G	Global	SKILL_LTRCY	Literacy	2012				4	34	Southern Asia	Country	80.70489654	7.614693343	LKA	1	1
SE_TOT_GPI	Gender parity index for achievement (ratio)	148	Chad	0.75277						PASEC 2014			C	Country data	RO	Ratio	ISCED11A_0_G23	Grades 2/3	G	Global	SKILL_READ	Skill: Minimum proficiency in reading	2014				5	17	Middle Africa	Country	18.66618401	15.36279341	TCD	1	1
SE_TOT_GPI	Gender parity index for achievement (ratio)	148	Chad	0.31847						PASEC 2014			C	Country data	RO	Ratio	ISCED11_1	Primary	G	Global	SKILL_MATH	Skill: Minimum proficiency in mathematics	2014				5	17	Middle Africa	Country	18.66618401	15.36279341	TCD	1	1
SE_TOT_GPI	Gender parity index for achievement (ratio)	148	Chad	0.56625						PASEC 2014			C	Country data	RO	Ratio	ISCED11A_0_G23	Grades 2/3	G	Global	SKILL_MATH	Skill: Minimum proficiency in mathematics	2014				5	17	Middle Africa	Country	18.66618401	15.36279341	TCD	1	1
SE_TOT_GPI	Gender parity index for achievement (ratio)	152	Chile	0.78025						TIMSS 1999			C	Country data	RO	Ratio	ISCED11_2	Lower secondary	G	Global	SKILL_MATH	Skill: Minimum proficiency in mathematics	1999				5	5	South America	Country	-71.23029019	-35.2652885	CHL	1	1
SE_TOT_GPI	Gender parity index for achievement (ratio)	152	Chile	1.22082						PISA 2000			C	Country data	RO	Ratio	ISCED11_2	Lower secondary	G	Global	SKILL_READ	Skill: Minimum proficiency in reading	2000				5	5	South America	Country	-71.23029019	-35.2652885	CHL	1	1
SE_TOT_GPI	Gender parity index for achievement (ratio)	152	Chile	0.68732						TIMSS 2003			C	Country data	RO	Ratio	ISCED11_2	Lower secondary	G	Global	SKILL_MATH	Skill: Minimum proficiency in mathematics	2003				5	5	South America	Country	-71.23029019	-35.2652885	CHL	1	1
SE_TOT_GPI	Gender parity index for achievement (ratio)	152	Chile	1.12948						PISA 2006			C	Country data	RO	Ratio	ISCED11_2	Lower secondary	G	Global	SKILL_READ	Skill: Minimum proficiency in reading	2006				5	5	South America	Country	-71.23029019	-35.2652885	CHL	1	1
SE_TOT_GPI	Gender parity index for achievement (ratio)	152	Chile	1.01422						LLECE 2006			C	Country data	RO	Ratio	ISCED11A_0_G23	Grades 2/3	G	Global	SKILL_READ	Skill: Minimum proficiency in reading	2006				5	5	South America	Country	-71.23029019	-35.2652885	CHL	1	1
SE_TOT_GPI	Gender parity index for achievement (ratio)	152	Chile	0.92883						LLECE 2006			C	Country data	RO	Ratio	ISCED11_1	Primary	G	Global	SKILL_MATH	Skill: Minimum proficiency in mathematics	2006				5	5	South America	Country	-71.23029019	-35.2652885	CHL	1	1
SE_TOT_GPI	Gender parity index for achievement (ratio)	152	Chile	0.96081						LLECE 2006			C	Country data	RO	Ratio	ISCED11A_0_G23	Grades 2/3	G	Global	SKILL_MATH	Skill: Minimum proficiency in mathematics	2006				5	5	South America	Country	-71.23029019	-35.2652885	CHL	1	1
SE_TOT_GPI	Gender parity index for achievement (ratio)	152	Chile	1.03545						LLECE 2006			C	Country data	RO	Ratio	ISCED11_1	Primary	G	Global	SKILL_READ	Skill: Minimum proficiency in reading	2006				5	5	South America	Country	-71.23029019	-35.2652885	CHL	1	1
SE_TOT_GPI	Gender parity index for achievement (ratio)	152	Chile	1.17705						PISA 2009			C	Country data	RO	Ratio	ISCED11_2	Lower secondary	G	Global	SKILL_READ	Skill: Minimum proficiency in reading	2009				5	5	South America	Country	-71.23029019	-35.2652885	CHL	1	1
SE_TOT_GPI	Gender parity index for achievement (ratio)	152	Chile	0.83878						TIMSS 2011			C	Country data	RO	Ratio	ISCED11_2	Lower secondary	G	Global	SKILL_MATH	Skill: Minimum proficiency in mathematics	2011				5	5	South America	Country	-71.23029019	-35.2652885	CHL	1	1
SE_TOT_GPI	Gender parity index for achievement (ratio)	152	Chile	1.19866						PISA 2012			C	Country data	RO	Ratio	ISCED11_2	Lower secondary	G	Global	SKILL_READ	Skill: Minimum proficiency in reading	2012				5	5	South America	Country	-71.23029019	-35.2652885	CHL	1	1
SE_TOT_GPI	Gender parity index for achievement (ratio)	152	Chile	1.09165						LLECE 2013			C	Country data	RO	Ratio	ISCED11_1	Primary	G	Global	SKILL_READ	Skill: Minimum proficiency in reading	2013				5	5	South America	Country	-71.23029019	-35.2652885	CHL	1	1
SE_TOT_GPI	Gender parity index for achievement (ratio)	152	Chile	1.02202						LLECE 2013			C	Country data	RO	Ratio	ISCED11A_0_G23	Grades 2/3	G	Global	SKILL_READ	Skill: Minimum proficiency in reading	2013				5	5	South America	Country	-71.23029019	-35.2652885	CHL	1	1
SE_TOT_GPI	Gender parity index for achievement (ratio)	152	Chile	0.997						LLECE 2013			C	Country data	RO	Ratio	ISCED11_1	Primary	G	Global	SKILL_MATH	Skill: Minimum proficiency in mathematics	2013				5	5	South America	Country	-71.23029019	-35.2652885	CHL	1	1
SE_TOT_GPI	Gender parity index for achievement (ratio)	152	Chile	1.01319						LLECE 2013			C	Country data	RO	Ratio	ISCED11A_0_G23	Grades 2/3	G	Global	SKILL_MATH	Skill: Minimum proficiency in mathematics	2013				5	5	South America	Country	-71.23029019	-35.2652885	CHL	1	1
SE_TOT_GPI	Gender parity index for achievement (ratio)	152	Chile	1.07696						PISA 2015			C	Country data	RO	Ratio	ISCED11_2	Lower secondary	G	Global	SKILL_READ	Skill: Minimum proficiency in reading	2015				5	5	South America	Country	-71.23029019	-35.2652885	CHL	1	1
SE_TOT_GPI	Gender parity index for achievement (ratio)	152	Chile	0.73733						TIMSS 2015			C	Country data	RO	Ratio	ISCED11_2	Lower secondary	G	Global	SKILL_MATH	Skill: Minimum proficiency in mathematics	2015				5	5	South America	Country	-71.23029019	-35.2652885	CHL	1	1
SE_TOT_GPI	Gender parity index for achievement (ratio)	152	Chile	0.70061						PIAAC 2015			C	Country data	RO	Ratio	_T	Total or not breakdown	G	Global	SKILL_NMRCY	Numeracy	2015				5	5	South America	Country	-71.23029019	-35.2652885	CHL	1	1
SE_TOT_GPI	Gender parity index for achievement (ratio)	152	Chile	0.89933						PIAAC 2015			C	Country data	RO	Ratio	_T	Total or not breakdown	G	Global	SKILL_LTRCY	Literacy	2015				5	5	South America	Country	-71.23029019	-35.2652885	CHL	1	1
SE_TOT_GPI	Gender parity index for achievement (ratio)	152	Chile	1.15184						PISA 2018			C	Country data	RO	Ratio	ISCED11_2	Lower secondary	G	Global	SKILL_READ	Skill: Minimum proficiency in reading	2018				5	5	South America	Country	-71.23029019	-35.2652885	CHL	1	1
SE_TOT_GPI	Gender parity index for achievement (ratio)	170	Colombia	0.8115						LLECE 2006			C	Country data	RO	Ratio	ISCED11_1	Primary	G	Global	SKILL_MATH	Skill: Minimum proficiency in mathematics	2006				5	5	South America	Country	-73.07446751	3.888209046	COL	1	1
SE_TOT_GPI	Gender parity index for achievement (ratio)	170	Colombia	0.70076						PISA 2006			C	Country data	RO	Ratio	ISCED11_2	Lower secondary	G	Global	SKILL_MATH	Skill: Minimum proficiency in mathematics	2006				5	5	South America	Country	-73.07446751	3.888209046	COL	1	1
SE_TOT_GPI	Gender parity index for achievement (ratio)	170	Colombia	0.94792						LLECE 2006			C	Country data	RO	Ratio	ISCED11A_0_G23	Grades 2/3	G	Global	SKILL_MATH	Skill: Minimum proficiency in mathematics	2006				5	5	South America	Country	-73.07446751	3.888209046	COL	1	1
SE_TOT_GPI	Gender parity index for achievement (ratio)	170	Colombia	0.96501						LLECE 2006			C	Country data	RO	Ratio	ISCED11_1	Primary	G	Global	SKILL_READ	Skill: Minimum proficiency in reading	2006				5	5	South America	Country	-73.07446751	3.888209046	COL	1	1
SE_TOT_GPI	Gender parity index for achievement (ratio)	170	Colombia	1.11567						PISA 2006			C	Country data	RO	Ratio	ISCED11_2	Lower secondary	G	Global	SKILL_READ	Skill: Minimum proficiency in reading	2006				5	5	South America	Country	-73.07446751	3.888209046	COL	1	1
SE_TOT_GPI	Gender parity index for achievement (ratio)	170	Colombia	1.04721						LLECE 2006			C	Country data	RO	Ratio	ISCED11A_0_G23	Grades 2/3	G	Global	SKILL_READ	Skill: Minimum proficiency in reading	2006				5	5	South America	Country	-73.07446751	3.888209046	COL	1	1
SE_TOT_GPI	Gender parity index for achievement (ratio)	170	Colombia	0.59308						PISA 2009			C	Country data	RO	Ratio	ISCED11_2	Lower secondary	G	Global	SKILL_MATH	Skill: Minimum proficiency in mathematics	2009				5	5	South America	Country	-73.07446751	3.888209046	COL	1	1
SE_TOT_GPI	Gender parity index for achievement (ratio)	170	Colombia	1.09107						PISA 2009			C	Country data	RO	Ratio	ISCED11_2	Lower secondary	G	Global	SKILL_READ	Skill: Minimum proficiency in reading	2009				5	5	South America	Country	-73.07446751	3.888209046	COL	1	1
SE_TOT_GPI	Gender parity index for achievement (ratio)	170	Colombia	1.23363						PISA 2012			C	Country data	RO	Ratio	ISCED11_2	Lower secondary	G	Global	SKILL_READ	Skill: Minimum proficiency in reading	2012				5	5	South America	Country	-73.07446751	3.888209046	COL	1	1
SE_TOT_GPI	Gender parity index for achievement (ratio)	170	Colombia	0.62532						PISA 2012			C	Country data	RO	Ratio	ISCED11_2	Lower secondary	G	Global	SKILL_MATH	Skill: Minimum proficiency in mathematics	2012				5	5	South America	Country	-73.07446751	3.888209046	COL	1	1
SE_TOT_GPI	Gender parity index for achievement (ratio)	170	Colombia	0.9797						Skills Towards Employability and Productivity (STEP) of World Bank			C	Country data	RO	Ratio	_T	Total or not breakdown	G	Global	SKILL_LTRCY	Literacy	2012				5	5	South America	Country	-73.07446751	3.888209046	COL	1	1
SE_TOT_GPI	Gender parity index for achievement (ratio)	170	Colombia	1.04717						LLECE 2013			C	Country data	RO	Ratio	ISCED11_1	Primary	G	Global	SKILL_READ	Skill: Minimum proficiency in reading	2013				5	5	South America	Country	-73.07446751	3.888209046	COL	1	1
SE_TOT_GPI	Gender parity index for achievement (ratio)	170	Colombia	1.06965						LLECE 2013			C	Country data	RO	Ratio	ISCED11A_0_G23	Grades 2/3	G	Global	SKILL_READ	Skill: Minimum proficiency in reading	2013				5	5	South America	Country	-73.07446751	3.888209046	COL	1	1
SE_TOT_GPI	Gender parity index for achievement (ratio)	170	Colombia	0.8011						LLECE 2013			C	Country data	RO	Ratio	ISCED11_1	Primary	G	Global	SKILL_MATH	Skill: Minimum proficiency in mathematics	2013				5	5	South America	Country	-73.07446751	3.888209046	COL	1	1
SE_TOT_GPI	Gender parity index for achievement (ratio)	170	Colombia	1.00909						LLECE 2013			C	Country data	RO	Ratio	ISCED11A_0_G23	Grades 2/3	G	Global	SKILL_MATH	Skill: Minimum proficiency in mathematics	2013				5	5	South America	Country	-73.07446751	3.888209046	COL	1	1
SE_TOT_GPI	Gender parity index for achievement (ratio)	170	Colombia	1.12266						PISA 2015			C	Country data	RO	Ratio	ISCED11_2	Lower secondary	G	Global	SKILL_READ	Skill: Minimum proficiency in reading	2015				5	5	South America	Country	-73.07446751	3.888209046	COL	1	1
SE_TOT_GPI	Gender parity index for achievement (ratio)	170	Colombia	0.83072						PISA 2015			C	Country data	RO	Ratio	ISCED11_2	Lower secondary	G	Global	SKILL_MATH	Skill: Minimum proficiency in mathematics	2015				5	5	South America	Country	-73.07446751	3.888209046	COL	1	1
SE_TOT_GPI	Gender parity index for achievement (ratio)	170	Colombia	1.08038						PISA 2018			C	Country data	RO	Ratio	ISCED11_2	Lower secondary	G	Global	SKILL_READ	Skill: Minimum proficiency in reading	2018				5	5	South America	Country	-73.07446751	3.888209046	COL	1	1
SE_TOT_GPI	Gender parity index for achievement (ratio)	170	Colombia	0.74917						PISA 2018			C	Country data	RO	Ratio	ISCED11_2	Lower secondary	G	Global	SKILL_MATH	Skill: Minimum proficiency in mathematics	2018				5	5	South America	Country	-73.07446751	3.888209046	COL	1	1
