series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	age_code	age_desc	sex_code	sex_desc	typeOfSkill_code	typeOfSkill_desc	year	value	time_detail	upperBound	lowerBound	basePeriod	source	footnotes	nature_code	nature_desc	units_code	units_desc	reportingType_code	reportingType_desc	value_detail	lowerBound_detail	upperBound_detail
SE_ADT_FUNS	Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)	233	Estonia	4	154	Northern Europe	Country	25.84093481	58.68487172	EST	1	1	Y16T65	16 to 65 years old	M	Male	SKILL_LTRCY	Literacy	2012	86.33652					Programme for the International Assessment of Adult Competencies (PIAAC)		C	Country data	PT	Percentage	G	Global			
SE_ADT_FUNS	Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)	233	Estonia	4	154	Northern Europe	Country	25.84093481	58.68487172	EST	1	1	Y16T65	16 to 65 years old	M	Male	SKILL_NMRCY	Numeracy	2012	86.61527					Programme for the International Assessment of Adult Competencies (PIAAC)		C	Country data	PT	Percentage	G	Global			
SE_ADT_FUNS	Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)	233	Estonia	4	154	Northern Europe	Country	25.84093481	58.68487172	EST	1	1	Y16T65	16 to 65 years old	_T	Both sexes	SKILL_NMRCY	Numeracy	2012	85.65058					Programme for the International Assessment of Adult Competencies (PIAAC)		C	Country data	PT	Percentage	G	Global			
SE_ADT_FUNS	Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)	233	Estonia	4	154	Northern Europe	Country	25.84093481	58.68487172	EST	1	1	Y16T65	16 to 65 years old	F	Female	SKILL_NMRCY	Numeracy	2012	84.76597					Programme for the International Assessment of Adult Competencies (PIAAC)		C	Country data	PT	Percentage	G	Global			
SE_ADT_FUNS	Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)	233	Estonia	4	154	Northern Europe	Country	25.84093481	58.68487172	EST	1	1	Y16T65	16 to 65 years old	_T	Both sexes	SKILL_LTRCY	Literacy	2012	86.93386					Programme for the International Assessment of Adult Competencies (PIAAC)		C	Country data	PT	Percentage	G	Global			
SE_ADT_FUNS	Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)	246	Finland	4	154	Northern Europe	Country	23.308447	61.91586738	FIN	1	1	Y16T65	16 to 65 years old	_T	Both sexes	SKILL_NMRCY	Numeracy	2012	87.16763					Programme for the International Assessment of Adult Competencies (PIAAC)		C	Country data	PT	Percentage	G	Global			
SE_ADT_FUNS	Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)	246	Finland	4	154	Northern Europe	Country	23.308447	61.91586738	FIN	1	1	Y16T65	16 to 65 years old	M	Male	SKILL_NMRCY	Numeracy	2012	88.13833					Programme for the International Assessment of Adult Competencies (PIAAC)		C	Country data	PT	Percentage	G	Global			
SE_ADT_FUNS	Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)	246	Finland	4	154	Northern Europe	Country	23.308447	61.91586738	FIN	1	1	Y16T65	16 to 65 years old	_T	Both sexes	SKILL_LTRCY	Literacy	2012	89.38965					Programme for the International Assessment of Adult Competencies (PIAAC)		C	Country data	PT	Percentage	G	Global			
SE_ADT_FUNS	Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)	246	Finland	4	154	Northern Europe	Country	23.308447	61.91586738	FIN	1	1	Y16T65	16 to 65 years old	F	Female	SKILL_LTRCY	Literacy	2012	90.28474					Programme for the International Assessment of Adult Competencies (PIAAC)		C	Country data	PT	Percentage	G	Global			
SE_ADT_FUNS	Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)	246	Finland	4	154	Northern Europe	Country	23.308447	61.91586738	FIN	1	1	Y16T65	16 to 65 years old	M	Male	SKILL_LTRCY	Literacy	2012	88.50472					Programme for the International Assessment of Adult Competencies (PIAAC)		C	Country data	PT	Percentage	G	Global			
SE_ADT_FUNS	Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)	246	Finland	4	154	Northern Europe	Country	23.308447	61.91586738	FIN	1	1	Y16T65	16 to 65 years old	F	Female	SKILL_NMRCY	Numeracy	2012	86.18579					Programme for the International Assessment of Adult Competencies (PIAAC)		C	Country data	PT	Percentage	G	Global			
SE_ADT_FUNS	Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)	250	France	4	155	Western Europe	Country	2.457288129	46.62660861	FRA	1	1	Y16T65	16 to 65 years old	_T	Both sexes	SKILL_NMRCY	Numeracy	2012	71.73375					Programme for the International Assessment of Adult Competencies (PIAAC)		C	Country data	PT	Percentage	G	Global			
SE_ADT_FUNS	Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)	250	France	4	155	Western Europe	Country	2.457288129	46.62660861	FRA	1	1	Y16T65	16 to 65 years old	F	Female	SKILL_NMRCY	Numeracy	2012	69.58779					Programme for the International Assessment of Adult Competencies (PIAAC)		C	Country data	PT	Percentage	G	Global			
SE_ADT_FUNS	Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)	250	France	4	155	Western Europe	Country	2.457288129	46.62660861	FRA	1	1	Y16T65	16 to 65 years old	F	Female	SKILL_LTRCY	Literacy	2012	78.95599					Programme for the International Assessment of Adult Competencies (PIAAC)		C	Country data	PT	Percentage	G	Global			
SE_ADT_FUNS	Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)	250	France	4	155	Western Europe	Country	2.457288129	46.62660861	FRA	1	1	Y16T65	16 to 65 years old	_T	Both sexes	SKILL_LTRCY	Literacy	2012	78.25999					Programme for the International Assessment of Adult Competencies (PIAAC)		C	Country data	PT	Percentage	G	Global			
SE_ADT_FUNS	Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)	250	France	4	155	Western Europe	Country	2.457288129	46.62660861	FRA	1	1	Y16T65	16 to 65 years old	M	Male	SKILL_LTRCY	Literacy	2012	77.53077					Programme for the International Assessment of Adult Competencies (PIAAC)		C	Country data	PT	Percentage	G	Global			
SE_ADT_FUNS	Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)	250	France	4	155	Western Europe	Country	2.457288129	46.62660861	FRA	1	1	Y16T65	16 to 65 years old	M	Male	SKILL_NMRCY	Numeracy	2012	73.98215					Programme for the International Assessment of Adult Competencies (PIAAC)		C	Country data	PT	Percentage	G	Global			
SE_ADT_FUNS	Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)	268	Georgia	4	145	Western Asia	Country	43.3713615	42.04813028	GEO	1	1	Y16T65	16 to 65 years old	_T	Both sexes	SKILL_LTRCY	Literacy	2013	95.866					Skills Towards Employability and Productivity (STEP) of World Bank		C	Country data	PT	Percentage	G	Global			
SE_ADT_FUNS	Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)	275	State of Palestine	4	145	Western Asia	Country	35.25694122	31.94347933	PSE	0	1	Y16T65	16 to 65 years old	M	Male	SKILL_LTRCY	Literacy	2011	71.5					National Assessment (NA): Literacy Assessment and Monitoring Programme (LAMP); Proficient = Level 3, Level 2; Not Proficient = Level 1; Combination of Prose and Documents		C	Country data	PT	Percentage	G	Global			
SE_ADT_FUNS	Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)	275	State of Palestine	4	145	Western Asia	Country	35.25694122	31.94347933	PSE	0	1	Y16T65	16 to 65 years old	M	Male	SKILL_NMRCY	Numeracy	2011	74.0					National Assessment (NA): Literacy Assessment and Monitoring Programme (LAMP); Proficient = Level 3, Level 2; Not Proficient = Level 1		C	Country data	PT	Percentage	G	Global			
SE_ADT_FUNS	Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)	275	State of Palestine	4	145	Western Asia	Country	35.25694122	31.94347933	PSE	0	1	Y16T65	16 to 65 years old	_T	Both sexes	SKILL_LTRCY	Literacy	2011	69.0					National Assessment (NA): Literacy Assessment and Monitoring Programme (LAMP); Proficient = Level 3, Level 2; Not Proficient = Level 1; Combination of Prose and Documents		C	Country data	PT	Percentage	G	Global			
SE_ADT_FUNS	Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)	275	State of Palestine	4	145	Western Asia	Country	35.25694122	31.94347933	PSE	0	1	Y16T65	16 to 65 years old	F	Female	SKILL_LTRCY	Literacy	2011	67.5					National Assessment (NA): Literacy Assessment and Monitoring Programme (LAMP); Proficient = Level 3, Level 2; Not Proficient = Level 1; Combination of Prose and Documents		C	Country data	PT	Percentage	G	Global			
SE_ADT_FUNS	Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)	275	State of Palestine	4	145	Western Asia	Country	35.25694122	31.94347933	PSE	0	1	Y16T65	16 to 65 years old	F	Female	SKILL_NMRCY	Numeracy	2011	54.0					National Assessment (NA): Literacy Assessment and Monitoring Programme (LAMP); Proficient = Level 3, Level 2; Not Proficient = Level 1		C	Country data	PT	Percentage	G	Global			
SE_ADT_FUNS	Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)	275	State of Palestine	4	145	Western Asia	Country	35.25694122	31.94347933	PSE	0	1	Y16T65	16 to 65 years old	_T	Both sexes	SKILL_NMRCY	Numeracy	2011	64.0					National Assessment (NA): Literacy Assessment and Monitoring Programme (LAMP); Proficient = Level 3, Level 2; Not Proficient = Level 1		C	Country data	PT	Percentage	G	Global			
SE_ADT_FUNS	Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)	276	Germany	4	155	Western Europe	Country	10.3806066	51.08862743	DEU	1	1	Y16T65	16 to 65 years old	_T	Both sexes	SKILL_LTRCY	Literacy	2012	82.21861					Programme for the International Assessment of Adult Competencies (PIAAC)		C	Country data	PT	Percentage	G	Global			
SE_ADT_FUNS	Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)	276	Germany	4	155	Western Europe	Country	10.3806066	51.08862743	DEU	1	1	Y16T65	16 to 65 years old	F	Female	SKILL_LTRCY	Literacy	2012	81.14138					Programme for the International Assessment of Adult Competencies (PIAAC)		C	Country data	PT	Percentage	G	Global			
SE_ADT_FUNS	Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)	276	Germany	4	155	Western Europe	Country	10.3806066	51.08862743	DEU	1	1	Y16T65	16 to 65 years old	F	Female	SKILL_NMRCY	Numeracy	2012	77.40175					Programme for the International Assessment of Adult Competencies (PIAAC)		C	Country data	PT	Percentage	G	Global			
SE_ADT_FUNS	Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)	276	Germany	4	155	Western Europe	Country	10.3806066	51.08862743	DEU	1	1	Y16T65	16 to 65 years old	M	Male	SKILL_NMRCY	Numeracy	2012	85.17989					Programme for the International Assessment of Adult Competencies (PIAAC)		C	Country data	PT	Percentage	G	Global			
SE_ADT_FUNS	Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)	276	Germany	4	155	Western Europe	Country	10.3806066	51.08862743	DEU	1	1	Y16T65	16 to 65 years old	M	Male	SKILL_LTRCY	Literacy	2012	83.27415					Programme for the International Assessment of Adult Competencies (PIAAC)		C	Country data	PT	Percentage	G	Global			
SE_ADT_FUNS	Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)	276	Germany	4	155	Western Europe	Country	10.3806066	51.08862743	DEU	1	1	Y16T65	16 to 65 years old	_T	Both sexes	SKILL_NMRCY	Numeracy	2012	81.33037					Programme for the International Assessment of Adult Competencies (PIAAC)		C	Country data	PT	Percentage	G	Global			
SE_ADT_FUNS	Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)	288	Ghana	5	11	Western Africa	Country	-1.205623522	7.964825185	GHA	1	1	Y16T65	16 to 65 years old	_T	Both sexes	SKILL_LTRCY	Literacy	2013	50.439					Skills Towards Employability and Productivity (STEP) of World Bank		C	Country data	PT	Percentage	G	Global			
SE_ADT_FUNS	Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)	300	Greece	4	39	Southern Europe	Country	22.58307827	39.47301873	GRC	1	1	Y16T65	16 to 65 years old	F	Female	SKILL_LTRCY	Literacy	2015	75.09601					Programme for the International Assessment of Adult Competencies (PIAAC)		C	Country data	PT	Percentage	G	Global			
SE_ADT_FUNS	Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)	300	Greece	4	39	Southern Europe	Country	22.58307827	39.47301873	GRC	1	1	Y16T65	16 to 65 years old	M	Male	SKILL_NMRCY	Numeracy	2015	73.27045					Programme for the International Assessment of Adult Competencies (PIAAC)		C	Country data	PT	Percentage	G	Global			
SE_ADT_FUNS	Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)	300	Greece	4	39	Southern Europe	Country	22.58307827	39.47301873	GRC	1	1	Y16T65	16 to 65 years old	M	Male	SKILL_LTRCY	Literacy	2015	71.27958					Programme for the International Assessment of Adult Competencies (PIAAC)		C	Country data	PT	Percentage	G	Global			
SE_ADT_FUNS	Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)	300	Greece	4	39	Southern Europe	Country	22.58307827	39.47301873	GRC	1	1	Y16T65	16 to 65 years old	F	Female	SKILL_NMRCY	Numeracy	2015	69.13732					Programme for the International Assessment of Adult Competencies (PIAAC)		C	Country data	PT	Percentage	G	Global			
SE_ADT_FUNS	Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)	300	Greece	4	39	Southern Europe	Country	22.58307827	39.47301873	GRC	1	1	Y16T65	16 to 65 years old	_T	Both sexes	SKILL_NMRCY	Numeracy	2015	71.16701					Programme for the International Assessment of Adult Competencies (PIAAC)		C	Country data	PT	Percentage	G	Global			
SE_ADT_FUNS	Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)	300	Greece	4	39	Southern Europe	Country	22.58307827	39.47301873	GRC	1	1	Y16T65	16 to 65 years old	_T	Both sexes	SKILL_LTRCY	Literacy	2015	73.22185					Programme for the International Assessment of Adult Competencies (PIAAC)		C	Country data	PT	Percentage	G	Global			
SE_ADT_FUNS	Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)	36	Australia	4	53	Australia and New Zealand	Country	134.3499412	-25.57717202	AUS	1	1	Y16T65	16 to 65 years old	M	Male	SKILL_LTRCY	Literacy	2012	87.04392					Programme for the International Assessment of Adult Competencies (PIAAC)		C	Country data	PT	Percentage	G	Global			
SE_ADT_FUNS	Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)	36	Australia	4	53	Australia and New Zealand	Country	134.3499412	-25.57717202	AUS	1	1	Y16T65	16 to 65 years old	F	Female	SKILL_LTRCY	Literacy	2012	87.35749					Programme for the International Assessment of Adult Competencies (PIAAC)		C	Country data	PT	Percentage	G	Global			
