series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	quantile_code	quantile_desc	year	value	time_detail	upperBound	lowerBound	basePeriod	source	footnotes	nature_code	nature_desc	units_code	units_desc	reportingType_code	reportingType_desc	value_detail	lowerBound_detail	upperBound_detail
SI_COV_LMKT	[World Bank] Proportion of population covered by labour market programs (%)	120	Cameroon	5	17	Middle Africa	Country	12.7419827	5.692387031	CMR	1	1	_T	Total (national average) or no breakdown	2014	0.93659					Institut National de la Statistique - MinistĂ¨re de l'Economie, de la Planification et de l'AmĂŠnagement du Territoire	QuatriĂ¨me EnquĂŞte Camerounaise AuprĂ¨s des MĂŠnages 2014 (ECAM4)	CA	Country adjusted data	PT	Percentage	G	Global			
SI_COV_LMKT	[World Bank] Proportion of population covered by labour market programs (%)	120	Cameroon	5	17	Middle Africa	Country	12.7419827	5.692387031	CMR	1	1	Q1	Quintile 1 (poorest)	2014	0.13809					Institut National de la Statistique - MinistĂ¨re de l'Economie, de la Planification et de l'AmĂŠnagement du Territoire	QuatriĂ¨me EnquĂŞte Camerounaise AuprĂ¨s des MĂŠnages 2014 (ECAM4)	CA	Country adjusted data	PT	Percentage	G	Global			
SI_COV_LMKT	[World Bank] Proportion of population covered by labour market programs (%)	13	Central America	4	419	Latin America and the Caribbean	Region						_T	Total (national average) or no breakdown	2016	5.87436					World Development Indicators database, World Bank		CA	Country adjusted data	PT	Percentage	G	Global			
SI_COV_LMKT	[World Bank] Proportion of population covered by labour market programs (%)	13	Central America	4	419	Latin America and the Caribbean	Region						Q1	Quintile 1 (poorest)	2016	4.57021					World Development Indicators database, World Bank		CA	Country adjusted data	PT	Percentage	G	Global			
SI_COV_LMKT	[World Bank] Proportion of population covered by labour market programs (%)	132	Cabo Verde	5	11	Western Africa	Country	-23.63544151	15.07791834	CPV	1	1	_T	Total (national average) or no breakdown	2007	3.5339					Instituto Nacional de EstatĂ­stica (INE)	Questionario Unificado de Indicadores Basicos de Bem-Estar (QUIBB)	CA	Country adjusted data	PT	Percentage	G	Global			
SI_COV_LMKT	[World Bank] Proportion of population covered by labour market programs (%)	132	Cabo Verde	5	11	Western Africa	Country	-23.63544151	15.07791834	CPV	1	1	Q1	Quintile 1 (poorest)	2007	7.19543					Instituto Nacional de EstatĂ­stica (INE)	Questionario Unificado de Indicadores Basicos de Bem-Estar (QUIBB)	CA	Country adjusted data	PT	Percentage	G	Global			
SI_COV_LMKT	[World Bank] Proportion of population covered by labour market programs (%)	14	Eastern Africa	4	202	Sub-Saharan Africa	Region						_T	Total (national average) or no breakdown	2016	2.45726					World Development Indicators database, World Bank		CA	Country adjusted data	PT	Percentage	G	Global			
SI_COV_LMKT	[World Bank] Proportion of population covered by labour market programs (%)	14	Eastern Africa	4	202	Sub-Saharan Africa	Region						Q1	Quintile 1 (poorest)	2016	1.26482					World Development Indicators database, World Bank		CA	Country adjusted data	PT	Percentage	G	Global			
SI_COV_LMKT	[World Bank] Proportion of population covered by labour market programs (%)	143	Central Asia	3	142	Asia	Region						Q1	Quintile 1 (poorest)	2016	25.32387					World Development Indicators database, World Bank		CA	Country adjusted data	PT	Percentage	G	Global			
SI_COV_LMKT	[World Bank] Proportion of population covered by labour market programs (%)	143	Central Asia	3	142	Asia	Region						_T	Total (national average) or no breakdown	2016	25.79409					World Development Indicators database, World Bank		CA	Country adjusted data	PT	Percentage	G	Global			
SI_COV_LMKT	[World Bank] Proportion of population covered by labour market programs (%)	145	Western Asia	3	142	Asia	Region						Q1	Quintile 1 (poorest)	2016	1.42538					World Development Indicators database, World Bank		CA	Country adjusted data	PT	Percentage	G	Global			
SI_COV_LMKT	[World Bank] Proportion of population covered by labour market programs (%)	145	Western Asia	3	142	Asia	Region						_T	Total (national average) or no breakdown	2016	1.89293					World Development Indicators database, World Bank		CA	Country adjusted data	PT	Percentage	G	Global			
SI_COV_LMKT	[World Bank] Proportion of population covered by labour market programs (%)	15	Northern Africa	3	2	Africa	Region						Q1	Quintile 1 (poorest)	2016	6.85028					World Development Indicators database, World Bank		CA	Country adjusted data	PT	Percentage	G	Global			
SI_COV_LMKT	[World Bank] Proportion of population covered by labour market programs (%)	15	Northern Africa	3	2	Africa	Region						_T	Total (national average) or no breakdown	2016	8.29858					World Development Indicators database, World Bank		CA	Country adjusted data	PT	Percentage	G	Global			
SI_COV_LMKT	[World Bank] Proportion of population covered by labour market programs (%)	151	Eastern Europe	3	150	Europe	Region						Q1	Quintile 1 (poorest)	2016	6.14559					World Development Indicators database, World Bank		CA	Country adjusted data	PT	Percentage	G	Global			
SI_COV_LMKT	[World Bank] Proportion of population covered by labour market programs (%)	151	Eastern Europe	3	150	Europe	Region						_T	Total (national average) or no breakdown	2016	2.75268					World Development Indicators database, World Bank		CA	Country adjusted data	PT	Percentage	G	Global			
SI_COV_LMKT	[World Bank] Proportion of population covered by labour market programs (%)	152	Chile	5	5	South America	Country	-71.23029019	-35.2652885	CHL	1	1	Q1	Quintile 1 (poorest)	2015	14.23998					World Development Indicators database, World Bank	Encuesta de CaracterizaciĂłn SocioeconĂłmica Nacional (CASEN)	CA	Country adjusted data	PT	Percentage	G	Global			
SI_COV_LMKT	[World Bank] Proportion of population covered by labour market programs (%)	152	Chile	5	5	South America	Country	-71.23029019	-35.2652885	CHL	1	1	_T	Total (national average) or no breakdown	2015	24.27583					World Development Indicators database, World Bank	Encuesta de CaracterizaciĂłn SocioeconĂłmica Nacional (CASEN)	CA	Country adjusted data	PT	Percentage	G	Global			
SI_COV_LMKT	[World Bank] Proportion of population covered by labour market programs (%)	154	Northern Europe	3	150	Europe	Region						_T	Total (national average) or no breakdown	2016	5.31189					World Development Indicators database, World Bank		CA	Country adjusted data	PT	Percentage	G	Global			
SI_COV_LMKT	[World Bank] Proportion of population covered by labour market programs (%)	154	Northern Europe	3	150	Europe	Region						Q1	Quintile 1 (poorest)	2016	7.38334					World Development Indicators database, World Bank		CA	Country adjusted data	PT	Percentage	G	Global			
SI_COV_LMKT	[World Bank] Proportion of population covered by labour market programs (%)	17	Middle Africa	4	202	Sub-Saharan Africa	Region						Q1	Quintile 1 (poorest)	2016	0.13809					World Development Indicators database, World Bank		CA	Country adjusted data	PT	Percentage	G	Global			
SI_COV_LMKT	[World Bank] Proportion of population covered by labour market programs (%)	17	Middle Africa	4	202	Sub-Saharan Africa	Region						_T	Total (national average) or no breakdown	2016	0.93659					World Development Indicators database, World Bank		CA	Country adjusted data	PT	Percentage	G	Global			
SI_COV_LMKT	[World Bank] Proportion of population covered by labour market programs (%)	174	Comoros	5	14	Eastern Africa	Country	43.34234565	-11.66121732	COM	1	1	_T	Total (national average) or no breakdown	2004	0.15402					Direction de la Statistique - Ministere du Plan et de lâAmenagement du Territoire	Enquete Integrale aupres des Menages 2004	CA	Country adjusted data	PT	Percentage	G	Global			
SI_COV_LMKT	[World Bank] Proportion of population covered by labour market programs (%)	174	Comoros	5	14	Eastern Africa	Country	43.34234565	-11.66121732	COM	1	1	Q1	Quintile 1 (poorest)	2004	0.37173					Direction de la Statistique - Ministere du Plan et de lâAmenagement du Territoire	Enquete Integrale aupres des Menages 2004	CA	Country adjusted data	PT	Percentage	G	Global			
SI_COV_LMKT	[World Bank] Proportion of population covered by labour market programs (%)	188	Costa Rica	5	13	Central America	Country	-84.19712782	9.970998683	CRI	1	1	Q1	Quintile 1 (poorest)	2014	19.87932					Instituto Nacional de Estadistica  y Censos - Ente Ejecutor - Costa Rica	Encuesta Nacional de Hogares (ENAHO)	CA	Country adjusted data	PT	Percentage	G	Global			
SI_COV_LMKT	[World Bank] Proportion of population covered by labour market programs (%)	188	Costa Rica	5	13	Central America	Country	-84.19712782	9.970998683	CRI	1	1	_T	Total (national average) or no breakdown	2014	23.0916					Instituto Nacional de Estadistica  y Censos - Ente Ejecutor - Costa Rica	Encuesta Nacional de Hogares (ENAHO)	CA	Country adjusted data	PT	Percentage	G	Global			
SI_COV_LMKT	[World Bank] Proportion of population covered by labour market programs (%)	191	Croatia	4	39	Southern Europe	Country	17.95874553	45.45172212	HRV	1	1	Q1	Quintile 1 (poorest)	2010	8.62459					Croatian Bureau of Statistics - CBS 	Household Budget Survey	CA	Country adjusted data	PT	Percentage	G	Global			
SI_COV_LMKT	[World Bank] Proportion of population covered by labour market programs (%)	191	Croatia	4	39	Southern Europe	Country	17.95874553	45.45172212	HRV	1	1	_T	Total (national average) or no breakdown	2010	5.79397					Croatian Bureau of Statistics - CBS 	Household Budget Survey	CA	Country adjusted data	PT	Percentage	G	Global			
SI_COV_LMKT	[World Bank] Proportion of population covered by labour market programs (%)	218	Ecuador	5	5	South America	Country	-78.37005241	-1.447785891	ECU	1	1	_T	Total (national average) or no breakdown	2012	0.25691					Instituto Nacional de Estadisticas y Censos (INEC) - Secretaria Nacional de Planificacion y Desarrollo (SENPLADES)	Encuesta Nacional de Empleo Desempleo y Subempleo	CA	Country adjusted data	PT	Percentage	G	Global			
SI_COV_LMKT	[World Bank] Proportion of population covered by labour market programs (%)	218	Ecuador	5	5	South America	Country	-78.37005241	-1.447785891	ECU	1	1	Q1	Quintile 1 (poorest)	2012	0.39278					Instituto Nacional de Estadisticas y Censos (INEC) - Secretaria Nacional de Planificacion y Desarrollo (SENPLADES)	Encuesta Nacional de Empleo Desempleo y Subempleo	CA	Country adjusted data	PT	Percentage	G	Global			
SI_COV_LMKT	[World Bank] Proportion of population covered by labour market programs (%)	222	El Salvador	5	13	Central America	Country	-88.86862995	13.73603564	SLV	1	1	_T	Total (national average) or no breakdown	2014	1.75437					DirecciĂłn General de EstadĂ­stica y Censos - Ministerio de EconomĂ­a	Encuesta de Hogares de PropĂłsitos MĂşltiples	CA	Country adjusted data	PT	Percentage	G	Global			
SI_COV_LMKT	[World Bank] Proportion of population covered by labour market programs (%)	222	El Salvador	5	13	Central America	Country	-88.86862995	13.73603564	SLV	1	1	Q1	Quintile 1 (poorest)	2014	2.16508					DirecciĂłn General de EstadĂ­stica y Censos - Ministerio de EconomĂ­a	Encuesta de Hogares de PropĂłsitos MĂşltiples	CA	Country adjusted data	PT	Percentage	G	Global			
SI_COV_LMKT	[World Bank] Proportion of population covered by labour market programs (%)	262	Djibouti	5	14	Eastern Africa	Country	42.18274707	11.56004161	DJI	1	1	_T	Total (national average) or no breakdown	2012	4.32677					World Development Indicators database, World Bank	Enquete Djiboutienne Aupres des Menages (EDAM 3-IS)	CA	Country adjusted data	PT	Percentage	G	Global			
SI_COV_LMKT	[World Bank] Proportion of population covered by labour market programs (%)	262	Djibouti	5	14	Eastern Africa	Country	42.18274707	11.56004161	DJI	1	1	Q1	Quintile 1 (poorest)	2012	2.195					World Development Indicators database, World Bank	Enquete Djiboutienne Aupres des Menages (EDAM 3-IS)	CA	Country adjusted data	PT	Percentage	G	Global			
SI_COV_LMKT	[World Bank] Proportion of population covered by labour market programs (%)	268	Georgia	4	145	Western Asia	Country	43.3713615	42.04813028	GEO	1	1	_T	Total (national average) or no breakdown	2011	0.32554					United Nations Children's Fund Social Policy Research Unit of the University of York	Welfare Monitoring Survey	CA	Country adjusted data	PT	Percentage	G	Global			
SI_COV_LMKT	[World Bank] Proportion of population covered by labour market programs (%)	268	Georgia	4	145	Western Asia	Country	43.3713615	42.04813028	GEO	1	1	Q1	Quintile 1 (poorest)	2011	0.06922					United Nations Children's Fund Social Policy Research Unit of the University of York	Welfare Monitoring Survey	CA	Country adjusted data	PT	Percentage	G	Global			
SI_COV_LMKT	[World Bank] Proportion of population covered by labour market programs (%)	288	Ghana	5	11	Western Africa	Country	-1.205623522	7.964825185	GHA	1	1	_T	Total (national average) or no breakdown	2012	11.31508					Ghana Statistical Service - Government of Ghana 	Living Standards Survey V 2012-2013 	CA	Country adjusted data	PT	Percentage	G	Global			
SI_COV_LMKT	[World Bank] Proportion of population covered by labour market programs (%)	288	Ghana	5	11	Western Africa	Country	-1.205623522	7.964825185	GHA	1	1	Q1	Quintile 1 (poorest)	2012	11.7595					Ghana Statistical Service - Government of Ghana 	Living Standards Survey V 2012-2013 	CA	Country adjusted data	PT	Percentage	G	Global			
SI_COV_LMKT	[World Bank] Proportion of population covered by labour market programs (%)	30	Eastern Asia	3	142	Asia	Region						_T	Total (national average) or no breakdown	2016	6.11845					World Development Indicators database, World Bank		CA	Country adjusted data	PT	Percentage	G	Global			
SI_COV_LMKT	[World Bank] Proportion of population covered by labour market programs (%)	30	Eastern Asia	3	142	Asia	Region						Q1	Quintile 1 (poorest)	2016	10.18902					World Development Indicators database, World Bank		CA	Country adjusted data	PT	Percentage	G	Global			
SI_COV_LMKT	[World Bank] Proportion of population covered by labour market programs (%)	31	Azerbaijan	4	145	Western Asia	Country	50.01064725	40.39229544	AZE	1	1	Q1	Quintile 1 (poorest)	2015	3.80956					World Development Indicators database, World Bank	Azerbaijan Monitoring Survey of Social Welfare 2015	CA	Country adjusted data	PT	Percentage	G	Global			
SI_COV_LMKT	[World Bank] Proportion of population covered by labour market programs (%)	31	Azerbaijan	4	145	Western Asia	Country	50.01064725	40.39229544	AZE	1	1	_T	Total (national average) or no breakdown	2015	3.61394					World Development Indicators database, World Bank	Azerbaijan Monitoring Survey of Social Welfare 2015	CA	Country adjusted data	PT	Percentage	G	Global			
SI_COV_LMKT	[World Bank] Proportion of population covered by labour market programs (%)	32	Argentina	5	5	South America	Country	-65.14563274	-35.19446255	ARG	1	1	_T	Total (national average) or no breakdown	2013	0.49267					Instituto Nacional de Estadisticas y Censos	Encuesta Permanente de Hogares Continua	CA	Country adjusted data	PT	Percentage	G	Global			
SI_COV_LMKT	[World Bank] Proportion of population covered by labour market programs (%)	32	Argentina	5	5	South America	Country	-65.14563274	-35.19446255	ARG	1	1	Q1	Quintile 1 (poorest)	2013	0.27348					Instituto Nacional de Estadisticas y Censos	Encuesta Permanente de Hogares Continua	CA	Country adjusted data	PT	Percentage	G	Global			
SI_COV_LMKT	[World Bank] Proportion of population covered by labour market programs (%)	320	Guatemala	5	13	Central America	Country	-91.2312746	15.00273719	GTM	1	1	_T	Total (national average) or no breakdown	2014	3.04166					World Development Indicators database, World Bank	Encuesta Nacional de Condiciones de Vida	CA	Country adjusted data	PT	Percentage	G	Global			
SI_COV_LMKT	[World Bank] Proportion of population covered by labour market programs (%)	320	Guatemala	5	13	Central America	Country	-91.2312746	15.00273719	GTM	1	1	Q1	Quintile 1 (poorest)	2014	1.25007					World Development Indicators database, World Bank	Encuesta Nacional de Condiciones de Vida	CA	Country adjusted data	PT	Percentage	G	Global			
SI_COV_LMKT	[World Bank] Proportion of population covered by labour market programs (%)	34	Southern Asia	3	142	Asia	Region						Q1	Quintile 1 (poorest)	2016	3.8145					World Development Indicators database, World Bank		CA	Country adjusted data	PT	Percentage	G	Global			
SI_COV_LMKT	[World Bank] Proportion of population covered by labour market programs (%)	34	Southern Asia	3	142	Asia	Region						_T	Total (national average) or no breakdown	2016	4.32					World Development Indicators database, World Bank		CA	Country adjusted data	PT	Percentage	G	Global			
SI_COV_LMKT	[World Bank] Proportion of population covered by labour market programs (%)	340	Honduras	5	13	Central America	Country	-86.59974381	14.82243161	HND	1	1	Q1	Quintile 1 (poorest)	2011	2.67641					Instituto Nacional de Estadistica	Encuesta Permanente de Hogares de Propositos Multiples	CA	Country adjusted data	PT	Percentage	G	Global			
SI_COV_LMKT	[World Bank] Proportion of population covered by labour market programs (%)	340	Honduras	5	13	Central America	Country	-86.59974381	14.82243161	HND	1	1	_T	Total (national average) or no breakdown	2011	1.89924					Instituto Nacional de Estadistica	Encuesta Permanente de Hogares de Propositos Multiples	CA	Country adjusted data	PT	Percentage	G	Global			
SI_COV_LMKT	[World Bank] Proportion of population covered by labour market programs (%)	348	Hungary	4	151	Eastern Europe	Country	19.41221519	47.1651448	HUN	1	1	Q1	Quintile 1 (poorest)	2007	20.65943					Hungarian Central Statistical Office	Household Budget Survey	CA	Country adjusted data	PT	Percentage	G	Global			
SI_COV_LMKT	[World Bank] Proportion of population covered by labour market programs (%)	348	Hungary	4	151	Eastern Europe	Country	19.41221519	47.1651448	HUN	1	1	_T	Total (national average) or no breakdown	2007	9.86803					Hungarian Central Statistical Office	Household Budget Survey	CA	Country adjusted data	PT	Percentage	G	Global			
SI_COV_LMKT	[World Bank] Proportion of population covered by labour market programs (%)	35	South-Eastern Asia	3	142	Asia	Region						_T	Total (national average) or no breakdown	2016	5.68688					World Development Indicators database, World Bank		CA	Country adjusted data	PT	Percentage	G	Global			
SI_COV_LMKT	[World Bank] Proportion of population covered by labour market programs (%)	35	South-Eastern Asia	3	142	Asia	Region						Q1	Quintile 1 (poorest)	2016	8.46075					World Development Indicators database, World Bank		CA	Country adjusted data	PT	Percentage	G	Global			
SI_COV_LMKT	[World Bank] Proportion of population covered by labour market programs (%)	356	India	4	34	Southern Asia	Country	79.3608464	22.34642074	IND	1	1	_T	Total (national average) or no breakdown	2009	4.43938					National Sample Survey Organization - Government of India	National Sample Survey 2009-2010 (66th round) - Schedule 10 - Employment and Unemployment	CA	Country adjusted data	PT	Percentage	G	Global			
SI_COV_LMKT	[World Bank] Proportion of population covered by labour market programs (%)	356	India	4	34	Southern Asia	Country	79.3608464	22.34642074	IND	1	1	Q1	Quintile 1 (poorest)	2009	1.96246					National Sample Survey Organization - Government of India	National Sample Survey 2009-2010 (66th round) - Schedule 10 - Employment and Unemployment	CA	Country adjusted data	PT	Percentage	G	Global			
SI_COV_LMKT	[World Bank] Proportion of population covered by labour market programs (%)	360	Indonesia	4	35	South-Eastern Asia	Country	113.9174	-0.994582204	IDN	1	1	_T	Total (national average) or no breakdown	2015	5.44319					Badan Pusat Statistik	Survei Sosial Ekonomi Nasional 2015, Maret (SUSENAS)	CA	Country adjusted data	PT	Percentage	G	Global			
SI_COV_LMKT	[World Bank] Proportion of population covered by labour market programs (%)	360	Indonesia	4	35	South-Eastern Asia	Country	113.9174	-0.994582204	IDN	1	1	Q1	Quintile 1 (poorest)	2015	4.71528					Badan Pusat Statistik	Survei Sosial Ekonomi Nasional 2015, Maret (SUSENAS)	CA	Country adjusted data	PT	Percentage	G	Global			
SI_COV_LMKT	[World Bank] Proportion of population covered by labour market programs (%)	368	Iraq	4	145	Western Asia	Country	43.76606267	33.05013795	IRQ	1	1	Q1	Quintile 1 (poorest)	2012	2.77838					Organization for Statistics and Information Technology (COSIT) - Ministry of Planning; Kurdistan Regional Statistics Office (KRSO) - Ministry of PlanningÂ 	Household Socio Economic Survey 2012	CA	Country adjusted data	PT	Percentage	G	Global			
SI_COV_LMKT	[World Bank] Proportion of population covered by labour market programs (%)	368	Iraq	4	145	Western Asia	Country	43.76606267	33.05013795	IRQ	1	1	_T	Total (national average) or no breakdown	2012	2.88186					Organization for Statistics and Information Technology (COSIT) - Ministry of Planning; Kurdistan Regional Statistics Office (KRSO) - Ministry of PlanningÂ 	Household Socio Economic Survey 2012	CA	Country adjusted data	PT	Percentage	G	Global			
SI_COV_LMKT	[World Bank] Proportion of population covered by labour market programs (%)	384	Côte d'Ivoire	5	11	Western Africa	Country	-5.552690016	7.62211586	CIV	1	1	_T	Total (national average) or no breakdown	2002	0.4297					Institut National de la Statistique - Ministere du Plan et du developpement	"[""Enquete sur le Niveau de Vie des Menages de Cote d'Ivoire 2002""]"	CA	Country adjusted data	PT	Percentage	G	Global			
SI_COV_LMKT	[World Bank] Proportion of population covered by labour market programs (%)	384	Côte d'Ivoire	5	11	Western Africa	Country	-5.552690016	7.62211586	CIV	1	1	Q1	Quintile 1 (poorest)	2002	0.39633					Institut National de la Statistique - Ministere du Plan et du developpement	"[""Enquete sur le Niveau de Vie des Menages de Cote d'Ivoire 2002""]"	CA	Country adjusted data	PT	Percentage	G	Global			
SI_COV_LMKT	[World Bank] Proportion of population covered by labour market programs (%)	388	Jamaica	5	29	Caribbean	Country	-77.31068409	18.15616857	JAM	1	1	_T	Total (national average) or no breakdown	2002	4.4863					PDU - Planning Institute of Jamaica,Surveys Division - Statistical Institute of Jamaica	Survey of Living Conditions	CA	Country adjusted data	PT	Percentage	G	Global			
SI_COV_LMKT	[World Bank] Proportion of population covered by labour market programs (%)	388	Jamaica	5	29	Caribbean	Country	-77.31068409	18.15616857	JAM	1	1	Q1	Quintile 1 (poorest)	2002	4.07195					PDU - Planning Institute of Jamaica,Surveys Division - Statistical Institute of Jamaica	Survey of Living Conditions	CA	Country adjusted data	PT	Percentage	G	Global			
SI_COV_LMKT	[World Bank] Proportion of population covered by labour market programs (%)	39	Southern Europe	3	150	Europe	Region						_T	Total (national average) or no breakdown	2016	5.33805					World Development Indicators database, World Bank		CA	Country adjusted data	PT	Percentage	G	Global			
SI_COV_LMKT	[World Bank] Proportion of population covered by labour market programs (%)	39	Southern Europe	3	150	Europe	Region						Q1	Quintile 1 (poorest)	2016	6.90125					World Development Indicators database, World Bank		CA	Country adjusted data	PT	Percentage	G	Global			
SI_COV_LMKT	[World Bank] Proportion of population covered by labour market programs (%)	398	Kazakhstan	4	143	Central Asia	Country	66.65359159	48.01963494	KAZ	1	1	_T	Total (national average) or no breakdown	2014	12.50519					The Agency of Statistics of the Republic of Kazakhstan - SARK	Household Budget Survey	CA	Country adjusted data	PT	Percentage	G	Global			
SI_COV_LMKT	[World Bank] Proportion of population covered by labour market programs (%)	398	Kazakhstan	4	143	Central Asia	Country	66.65359159	48.01963494	KAZ	1	1	Q1	Quintile 1 (poorest)	2014	22.62891					The Agency of Statistics of the Republic of Kazakhstan - SARK	Household Budget Survey	CA	Country adjusted data	PT	Percentage	G	Global			
SI_COV_LMKT	[World Bank] Proportion of population covered by labour market programs (%)	417	Kyrgyzstan	4	143	Central Asia	Country	74.52324839	41.46204516	KGZ	1	1	_T	Total (national average) or no breakdown	2013	25.79409					National Statistical Committee of the Kyrgyz Republic - NSC	Kyrgyz Integrated Household Survey 	CA	Country adjusted data	PT	Percentage	G	Global			
SI_COV_LMKT	[World Bank] Proportion of population covered by labour market programs (%)	417	Kyrgyzstan	4	143	Central Asia	Country	74.52324839	41.46204516	KGZ	1	1	Q1	Quintile 1 (poorest)	2013	25.32387					National Statistical Committee of the Kyrgyz Republic - NSC	Kyrgyz Integrated Household Survey 	CA	Country adjusted data	PT	Percentage	G	Global			
SI_COV_LMKT	[World Bank] Proportion of population covered by labour market programs (%)	419	Latin America and the Caribbean	3	19	Americas	Region						Q1	Quintile 1 (poorest)	2016	7.05526					World Development Indicators database, World Bank		CA	Country adjusted data	PT	Percentage	G	Global			
SI_COV_LMKT	[World Bank] Proportion of population covered by labour market programs (%)	419	Latin America and the Caribbean	3	19	Americas	Region						_T	Total (national average) or no breakdown	2016	6.831					World Development Indicators database, World Bank		CA	Country adjusted data	PT	Percentage	G	Global			
SI_COV_LMKT	[World Bank] Proportion of population covered by labour market programs (%)	428	Latvia	4	154	Northern Europe	Country	26.42461876	56.64196636	LVA	1	1	_T	Total (national average) or no breakdown	2009	9.84013					Central Statistical Bureau of Latvia	Household Budget Survey	CA	Country adjusted data	PT	Percentage	G	Global			
SI_COV_LMKT	[World Bank] Proportion of population covered by labour market programs (%)	428	Latvia	4	154	Northern Europe	Country	26.42461876	56.64196636	LVA	1	1	Q1	Quintile 1 (poorest)	2009	14.00812					Central Statistical Bureau of Latvia	Household Budget Survey	CA	Country adjusted data	PT	Percentage	G	Global			
SI_COV_LMKT	[World Bank] Proportion of population covered by labour market programs (%)	430	Liberia	5	11	Western Africa	Country	-9.311879038	6.448381009	LBR	1	1	Q1	Quintile 1 (poorest)	2007	11.44857					Liberia Institute of Statistics and Geo_Information Services - Government of Liberia	Core Welfare Indicators Questionnaire 2007	CA	Country adjusted data	PT	Percentage	G	Global			
SI_COV_LMKT	[World Bank] Proportion of population covered by labour market programs (%)	430	Liberia	5	11	Western Africa	Country	-9.311879038	6.448381009	LBR	1	1	_T	Total (national average) or no breakdown	2007	10.3525					Liberia Institute of Statistics and Geo_Information Services - Government of Liberia	Core Welfare Indicators Questionnaire 2007	CA	Country adjusted data	PT	Percentage	G	Global			
