series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	age_code	age_desc	year	value	time_detail	upperBound	lowerBound	basePeriod	source	footnotes	nature_code	nature_desc	units_code	units_desc	reportingType_code	reportingType_desc	value_detail	lowerBound_detail	upperBound_detail
AG_PRD_FIESSIN	Total population in severe food insecurity (thousands of people)	154	Northern Europe	3	150	Europe	Region						_T	All age ranges or no breaks by age	2016	2739.1		3220.5	2257.8		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2015-2017.	E	Estimated data	NUM_TH	Thousands	G	Global			
AG_PRD_FIESSIN	Total population in severe food insecurity (thousands of people)	155	Western Europe	3	150	Europe	Region						_T	All age ranges or no breaks by age	2016	2205.2		2681.9	1728.5		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2015-2017.	E	Estimated data	NUM_TH	Thousands	G	Global			
AG_PRD_FIESSIN	Total population in severe food insecurity (thousands of people)	17	Middle Africa	4	202	Sub-Saharan Africa	Region						_T	All age ranges or no breaks by age	2016	62811.6		65154.8	60468.3		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2015-2017.	E	Estimated data	NUM_TH	Thousands	G	Global			
AG_PRD_FIESSIN	Total population in severe food insecurity (thousands of people)	18	Southern Africa	4	202	Sub-Saharan Africa	Region						_T	All age ranges or no breaks by age	2016	17611.2		18897.3	16325.1		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2015-2017.	E	Estimated data	NUM_TH	Thousands	G	Global			
AG_PRD_FIESSIN	Total population in severe food insecurity (thousands of people)	188	Costa Rica	5	13	Central America	Country	-84.19712782	9.970998683	CRI	1	1	_T	All age ranges or no breaks by age	2016	234.0		275.8	192.2		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2015-2017.	G	Global monitoring data	NUM_TH	Thousands	G	Global			
AG_PRD_FIESSIN	Total population in severe food insecurity (thousands of people)	19	Americas	2	1	World	Region						_T	All age ranges or no breaks by age	2016	55843.7		58338.8	53348.6		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2015-2017.	E	Estimated data	NUM_TH	Thousands	G	Global			
AG_PRD_FIESSIN	Total population in severe food insecurity (thousands of people)	191	Croatia	4	39	Southern Europe	Country	17.95874553	45.45172212	HRV	1	1	_T	All age ranges or no breaks by age	2016	33.0		52.8	13.1		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2015-2017.	G	Global monitoring data	NUM_TH	Thousands	G	Global			
AG_PRD_FIESSIN	Total population in severe food insecurity (thousands of people)	199	Least Developed Countries (LDC)	1			Group						_T	All age ranges or no breaks by age	2016	231013.2		236481.3	225545.0		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2015-2017.	E	Estimated data	NUM_TH	Thousands	G	Global			
AG_PRD_FIESSIN	Total population in severe food insecurity (thousands of people)	2	Africa	2	1	World	Region						_T	All age ranges or no breaks by age	2016	317704.4		323778.2	311630.7		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2015-2017.	E	Estimated data	NUM_TH	Thousands	G	Global			
AG_PRD_FIESSIN	Total population in severe food insecurity (thousands of people)	202	Sub-Saharan Africa	3	2	Africa	Region						_T	All age ranges or no breaks by age	2016	291628.2		297489.0	285767.4		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2015-2017.	E	Estimated data	NUM_TH	Thousands	G	Global			
AG_PRD_FIESSIN	Total population in severe food insecurity (thousands of people)	203	Czechia	4	151	Eastern Europe	Country	15.33151382	49.73913871	CZE	1	1	_T	All age ranges or no breaks by age	2016	53.1		53.1	53.1		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2015-2017.	G	Global monitoring data	NUM_TH	Thousands	G	Global	<53.1	<53.1	<53.1
AG_PRD_FIESSIN	Total population in severe food insecurity (thousands of people)	208	Denmark	4	154	Northern Europe	Country	9.326571283	56.03829721	DNK	1	1	_T	All age ranges or no breaks by age	2016	57.8		83.6	32.1		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2015-2017.	G	Global monitoring data	NUM_TH	Thousands	G	Global			
AG_PRD_FIESSIN	Total population in severe food insecurity (thousands of people)	21	Northern America	3	19	Americas	Region						_T	All age ranges or no breaks by age	2016	3824.6		4076.3	3572.9		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2015-2017.	E	Estimated data	NUM_TH	Thousands	G	Global			
AG_PRD_FIESSIN	Total population in severe food insecurity (thousands of people)	218	Ecuador	5	5	South America	Country	-78.37005241	-1.447785891	ECU	1	1	_T	All age ranges or no breaks by age	2016	1163.3		1461.8	864.9		National Entity	The observation value represents the 3-year average of the period 2015-2017.	CA	Country adjusted data	NUM_TH	Thousands	G	Global			
AG_PRD_FIESSIN	Total population in severe food insecurity (thousands of people)	222	El Salvador	5	13	Central America	Country	-88.86862995	13.73603564	SLV	1	1	_T	All age ranges or no breaks by age	2016	740.6		822.8	658.5		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2015-2017.	G	Global monitoring data	NUM_TH	Thousands	G	Global			
AG_PRD_FIESSIN	Total population in severe food insecurity (thousands of people)	223	Eastern Asia (excluding Japan and China)	3	142	Asia	Region						_T	All age ranges or no breaks by age	2016	1192.0		1192.0	1192.0		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2015-2017.	E	Estimated data	NUM_TH	Thousands	G	Global	<1192	<1192	<1192
AG_PRD_FIESSIN	Total population in severe food insecurity (thousands of people)	233	Estonia	4	154	Northern Europe	Country	25.84093481	58.68487172	EST	1	1	_T	All age ranges or no breaks by age	2016	6.6		6.6	6.6		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2015-2017.	G	Global monitoring data	NUM_TH	Thousands	G	Global	<6.6	<6.6	<6.6
AG_PRD_FIESSIN	Total population in severe food insecurity (thousands of people)	246	Finland	4	154	Northern Europe	Country	23.308447	61.91586738	FIN	1	1	_T	All age ranges or no breaks by age	2016	125.6		168.5	82.6		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2015-2017.	G	Global monitoring data	NUM_TH	Thousands	G	Global			
AG_PRD_FIESSIN	Total population in severe food insecurity (thousands of people)	250	France	4	155	Western Europe	Country	2.457288129	46.62660861	FRA	1	1	_T	All age ranges or no breaks by age	2016	720.6		1069.3	371.9		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2015-2017.	G	Global monitoring data	NUM_TH	Thousands	G	Global			
AG_PRD_FIESSIN	Total population in severe food insecurity (thousands of people)	268	Georgia	4	145	Western Asia	Country	43.3713615	42.04813028	GEO	1	1	_T	All age ranges or no breaks by age	2016	296.9		346.2	247.5		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2015-2017.	G	Global monitoring data	NUM_TH	Thousands	G	Global			
AG_PRD_FIESSIN	Total population in severe food insecurity (thousands of people)	270	Gambia	5	11	Western Africa	Country	-15.39944785	13.45295927	GMB	1	1	_T	All age ranges or no breaks by age	2016	511.7		551.4	472.0		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2015-2017.	G	Global monitoring data	NUM_TH	Thousands	G	Global			
AG_PRD_FIESSIN	Total population in severe food insecurity (thousands of people)	275	State of Palestine	4	145	Western Asia	Country	35.25694122	31.94347933	PSE	0	1	_T	All age ranges or no breaks by age	2016	441.3		511.3	371.3		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2015-2017.	G	Global monitoring data	NUM_TH	Thousands	G	Global			
AG_PRD_FIESSIN	Total population in severe food insecurity (thousands of people)	276	Germany	4	155	Western Europe	Country	10.3806066	51.08862743	DEU	1	1	_T	All age ranges or no breaks by age	2016	659.6		955.1	364.0		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2015-2017.	G	Global monitoring data	NUM_TH	Thousands	G	Global			
AG_PRD_FIESSIN	Total population in severe food insecurity (thousands of people)	288	Ghana	5	11	Western Africa	Country	-1.205623522	7.964825185	GHA	1	1	_T	All age ranges or no breaks by age	2016	2214.3		2358.0	2070.6		National Entity	The observation value represents the 3-year average of the period 2015-2017.	CA	Country adjusted data	NUM_TH	Thousands	G	Global			
AG_PRD_FIESSIN	Total population in severe food insecurity (thousands of people)	30	Eastern Asia	3	142	Asia	Region						_T	All age ranges or no breaks by age	2016	12842.2		18059.5	7624.9		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2015-2017.	E	Estimated data	NUM_TH	Thousands	G	Global			
AG_PRD_FIESSIN	Total population in severe food insecurity (thousands of people)	300	Greece	4	39	Southern Europe	Country	22.58307827	39.47301873	GRC	1	1	_T	All age ranges or no breaks by age	2016	344.1		425.9	262.3		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2015-2017.	G	Global monitoring data	NUM_TH	Thousands	G	Global			
AG_PRD_FIESSIN	Total population in severe food insecurity (thousands of people)	32	Argentina	5	5	South America	Country	-65.14563274	-35.19446255	ARG	1	1	_T	All age ranges or no breaks by age	2016	2510.3		3012.1	2008.4		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2015-2017.	G	Global monitoring data	NUM_TH	Thousands	G	Global			
AG_PRD_FIESSIN	Total population in severe food insecurity (thousands of people)	324	Guinea	5	11	Western Africa	Country	-11.28173419	11.00210343	GIN	1	1	_T	All age ranges or no breaks by age	2016	4625.4		4988.0	4262.7		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2015-2017.	G	Global monitoring data	NUM_TH	Thousands	G	Global			
AG_PRD_FIESSIN	Total population in severe food insecurity (thousands of people)	34	Southern Asia	3	142	Asia	Region						_T	All age ranges or no breaks by age	2016	201193.1		218045.0	184341.1		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2015-2017.	E	Estimated data	NUM_TH	Thousands	G	Global			
AG_PRD_FIESSIN	Total population in severe food insecurity (thousands of people)	348	Hungary	4	151	Eastern Europe	Country	19.41221519	47.1651448	HUN	1	1	_T	All age ranges or no breaks by age	2016	94.8		134.7	55.0		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2015-2017.	G	Global monitoring data	NUM_TH	Thousands	G	Global			
AG_PRD_FIESSIN	Total population in severe food insecurity (thousands of people)	35	South-Eastern Asia	3	142	Asia	Region						_T	All age ranges or no breaks by age	2016	55892.9		61292.8	50492.9		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2015-2017.	E	Estimated data	NUM_TH	Thousands	G	Global			
AG_PRD_FIESSIN	Total population in severe food insecurity (thousands of people)	352	Iceland	4	154	Northern Europe	Country	-19.02116966	64.79134763	ISL	1	1	_T	All age ranges or no breaks by age	2016	5.9		8.7	3.1		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2015-2017.	G	Global monitoring data	NUM_TH	Thousands	G	Global			
AG_PRD_FIESSIN	Total population in severe food insecurity (thousands of people)	36	Australia	4	53	Australia and New Zealand	Country	134.3499412	-25.57717202	AUS	1	1	_T	All age ranges or no breaks by age	2016	782.9		987.1	578.6		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2015-2017.	G	Global monitoring data	NUM_TH	Thousands	G	Global			
AG_PRD_FIESSIN	Total population in severe food insecurity (thousands of people)	372	Ireland	4	154	Northern Europe	Country	-7.121425272	53.25274054	IRL	1	1	_T	All age ranges or no breaks by age	2016	128.1		160.0	96.1		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2015-2017.	G	Global monitoring data	NUM_TH	Thousands	G	Global			
AG_PRD_FIESSIN	Total population in severe food insecurity (thousands of people)	380	Italy	4	39	Southern Europe	Country	12.57022427	42.79917282	ITA	1	1	_T	All age ranges or no breaks by age	2016	600.6		895.1	306.0		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2015-2017.	G	Global monitoring data	NUM_TH	Thousands	G	Global			
AG_PRD_FIESSIN	Total population in severe food insecurity (thousands of people)	39	Southern Europe	3	150	Europe	Region						_T	All age ranges or no breaks by age	2016	2658.7		3077.2	2240.2		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2015-2017.	E	Estimated data	NUM_TH	Thousands	G	Global			
AG_PRD_FIESSIN	Total population in severe food insecurity (thousands of people)	392	Japan	4	30	Eastern Asia	Country	139.2716103	36.6554539	JPN	1	1	_T	All age ranges or no breaks by age	2016	638.7		638.7	638.7		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2015-2017.	G	Global monitoring data	NUM_TH	Thousands	G	Global	<638.7	<638.7	<638.7
AG_PRD_FIESSIN	Total population in severe food insecurity (thousands of people)	398	Kazakhstan	4	143	Central Asia	Country	66.65359159	48.01963494	KAZ	1	1	_T	All age ranges or no breaks by age	2016	254.7		341.9	167.4		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2015-2017.	G	Global monitoring data	NUM_TH	Thousands	G	Global			
AG_PRD_FIESSIN	Total population in severe food insecurity (thousands of people)	4	Afghanistan	4	34	Southern Asia	Country	66.02688198	33.83160199	AFG	1	1	_T	All age ranges or no breaks by age	2016	5544.5		6297.2	4791.8		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2015-2017.	G	Global monitoring data	NUM_TH	Thousands	G	Global			
AG_PRD_FIESSIN	Total population in severe food insecurity (thousands of people)	40	Austria	4	155	Western Europe	Country	14.14172472	47.58704857	AUT	1	1	_T	All age ranges or no breaks by age	2016	96.1		129.7	62.6		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2015-2017.	G	Global monitoring data	NUM_TH	Thousands	G	Global			
AG_PRD_FIESSIN	Total population in severe food insecurity (thousands of people)	400	Jordan	4	145	Western Asia	Country	37.13024774	30.65365973	JOR	1	1	_T	All age ranges or no breaks by age	2016	1309.2		1445.1	1173.3		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The value(s) for one or more years may have been imputed. The observation value represents the 3-year average of the period 2015-2017.	G	Global monitoring data	NUM_TH	Thousands	G	Global			
AG_PRD_FIESSIN	Total population in severe food insecurity (thousands of people)	404	Kenya	5	14	Eastern Africa	Country	37.86096816	0.534797278	KEN	1	1	_T	All age ranges or no breaks by age	2016	15036.2		16110.2	13962.1		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2015-2017.	G	Global monitoring data	NUM_TH	Thousands	G	Global			
AG_PRD_FIESSIN	Total population in severe food insecurity (thousands of people)	410	Republic of Korea	4	30	Eastern Asia	Country	127.8610254	36.45201023	KOR	1	1	_T	All age ranges or no breaks by age	2016	253.0		253.0	253.0		National Entity	The observation value represents the 3-year average of the period 2015-2017.	CA	Country adjusted data	NUM_TH	Thousands	G	Global	<253	<253	<253
AG_PRD_FIESSIN	Total population in severe food insecurity (thousands of people)	417	Kyrgyzstan	4	143	Central Asia	Country	74.52324839	41.46204516	KGZ	1	1	_T	All age ranges or no breaks by age	2016	276.1		341.2	211.1		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2015-2017.	G	Global monitoring data	NUM_TH	Thousands	G	Global			
AG_PRD_FIESSIN	Total population in severe food insecurity (thousands of people)	426	Lesotho	5	18	Southern Africa	Country	28.25362195	-29.58041814	LSO	1	1	_T	All age ranges or no breaks by age	2016	1088.7		1134.2	1043.3		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2015-2017.	G	Global monitoring data	NUM_TH	Thousands	G	Global			
AG_PRD_FIESSIN	Total population in severe food insecurity (thousands of people)	428	Latvia	4	154	Northern Europe	Country	26.42461876	56.64196636	LVA	1	1	_T	All age ranges or no breaks by age	2016	13.4		19.3	7.4		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2015-2017.	G	Global monitoring data	NUM_TH	Thousands	G	Global			
AG_PRD_FIESSIN	Total population in severe food insecurity (thousands of people)	430	Liberia	5	11	Western Africa	Country	-9.311879038	6.448381009	LBR	1	1	_T	All age ranges or no breaks by age	2016	2587.0		2701.9	2472.1		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2015-2017.	G	Global monitoring data	NUM_TH	Thousands	G	Global			
AG_PRD_FIESSIN	Total population in severe food insecurity (thousands of people)	432											_T	All age ranges or no breaks by age	2016	99233.5		101457.5	97009.6		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2015-2017.	E	Estimated data	NUM_TH	Thousands	G	Global			
AG_PRD_FIESSIN	Total population in severe food insecurity (thousands of people)	440	Lithuania	4	154	Northern Europe	Country	23.90517807	55.33680309	LTU	1	1	_T	All age ranges or no breaks by age	2016	14.6		14.6	14.6		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2015-2017.	G	Global monitoring data	NUM_TH	Thousands	G	Global	<14.6	<14.6	<14.6
AG_PRD_FIESSIN	Total population in severe food insecurity (thousands of people)	442	Luxembourg	4	155	Western Europe	Country	6.092656563	49.77679538	LUX	1	1	_T	All age ranges or no breaks by age	2016	5.9		8.4	3.3		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2015-2017.	G	Global monitoring data	NUM_TH	Thousands	G	Global			
AG_PRD_FIESSIN	Total population in severe food insecurity (thousands of people)	454	Malawi	5	14	Eastern Africa	Country	33.4884625	-13.40819859	MWI	1	1	_T	All age ranges or no breaks by age	2016	9477.2		9816.5	9137.9		National Entity	The observation value represents the 3-year average of the period 2015-2017.	CA	Country adjusted data	NUM_TH	Thousands	G	Global			
AG_PRD_FIESSIN	Total population in severe food insecurity (thousands of people)	480	Mauritius	5	14	Eastern Africa	Country	57.568022	-20.28581998	MUS	1	1	_T	All age ranges or no breaks by age	2016	74.5		86.5	62.4		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2015-2017.	G	Global monitoring data	NUM_TH	Thousands	G	Global			
AG_PRD_FIESSIN	Total population in severe food insecurity (thousands of people)	484	Mexico	5	13	Central America	Country	-102.5148166	23.93378032	MEX	1	1	_T	All age ranges or no breaks by age	2016	11292.8		12980.9	9604.7		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2015-2017.	G	Global monitoring data	NUM_TH	Thousands	G	Global			
AG_PRD_FIESSIN	Total population in severe food insecurity (thousands of people)	485	Western Asia (exc. Armenia, Azerbaijan, Cyprus, Israel and Georgia)	1			Group						_T	All age ranges or no breaks by age	2016	24726.7		26255.2	23198.3		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2015-2017.	E	Estimated data	NUM_TH	Thousands	G	Global			
AG_PRD_FIESSIN	Total population in severe food insecurity (thousands of people)	496	Mongolia	4	30	Eastern Asia	Country	103.0728057	46.83892054	MNG	1	1	_T	All age ranges or no breaks by age	2016	55.3		71.3	39.4		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2015-2017.	G	Global monitoring data	NUM_TH	Thousands	G	Global			
AG_PRD_FIESSIN	Total population in severe food insecurity (thousands of people)	498	Republic of Moldova	4	151	Eastern Europe	Country	28.4650624	47.20236795	MDA	1	1	_T	All age ranges or no breaks by age	2016	104.1		133.8	74.4		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2015-2017.	G	Global monitoring data	NUM_TH	Thousands	G	Global			
AG_PRD_FIESSIN	Total population in severe food insecurity (thousands of people)	499	Montenegro	4	39	Southern Europe	Country	19.25214024	42.78717043	MNE	1	1	_T	All age ranges or no breaks by age	2016	14.3		18.2	10.4		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2015-2017.	G	Global monitoring data	NUM_TH	Thousands	G	Global			
