series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	age_code	age_desc	year	value	time_detail	upperBound	lowerBound	basePeriod	source	footnotes	nature_code	nature_desc	units_code	units_desc	reportingType_code	reportingType_desc	value_detail	lowerBound_detail	upperBound_detail
SH_STA_STUNTN	Children moderately or severely stunted (millions)	203	Czechia	4	151	Eastern Europe	Country	15.33151382	49.73913871	CZE	1	1	Y0T4	under 5 years old	2001	10.9					6th nationwide anthropological survey of children and adolescents 2001, Czech Republic. Summary results. Prague, Czech Republic: National Institute of Public Health, 2006 (and additional analysis).		CA	Country adjusted data	NUM_TH	Thousands	G	Global			
SH_STA_STUNTN	Children moderately or severely stunted (millions)	204	Benin	5	11	Western Africa	Country	2.339933594	9.65401646	BEN	1	1	Y0T4	under 5 years old	2018	593.0					EnquĂŞte DĂŠmographique et de SantĂŠ au BĂŠnin, 2017-2018 : Indicateurs ClĂŠs. Cotonou, BĂŠnin et Rockville, Maryland, USA : INSAE et ICF		CA	Country adjusted data	NUM_TH	Thousands	G	Global			
SH_STA_STUNTN	Children moderately or severely stunted (millions)	214	Dominican Republic	5	29	Caribbean	Country	-70.49847576	18.89832088	DOM	1	1	Y0T4	under 5 years old	2013	75.8					Encuesta demogrĂĄfica y de salud 2013. Demographic and Health Surveys. Santo Domingo, RepĂşblica Dominicana: CESDEM y ICF International, 2014 (and additional analysis).		CA	Country adjusted data	NUM_TH	Thousands	G	Global			
SH_STA_STUNTN	Children moderately or severely stunted (millions)	218	Ecuador	5	5	South America	Country	-78.37005241	-1.447785891	ECU	1	1	Y0T4	under 5 years old	2014	384.9					Tabulados Encuesta de Condiciones de Vida 2014 - Sexta Ronda  (and additional analysis)		CA	Country adjusted data	NUM_TH	Thousands	G	Global			
SH_STA_STUNTN	Children moderately or severely stunted (millions)	222	El Salvador	5	13	Central America	Country	-88.86862995	13.73603564	SLV	1	1	Y0T4	under 5 years old	2014	79.8					Encuesta nacional de salud 2014 - Encuesta de indicadores multiples por conglomerados 2014, Resultados principales. San Salvador, El Salvador: Ministerio de Salud e Instituto Nacional de Salud.		CA	Country adjusted data	NUM_TH	Thousands	G	Global			
SH_STA_STUNTN	Children moderately or severely stunted (millions)	226	Equatorial Guinea	5	17	Middle Africa	Country	10.46535826	1.565792376	GNQ	1	1	Y0T4	under 5 years old	2011	40.8					Encuesta demogrĂĄfica y de salud en Guinea Ecuatorial (EDSGE-I). Demographic and Health Surveys. Guinea Ecuatorial y Calverton, Maryland, USA: MSBS, MEPIP e ICF, 2012.		CA	Country adjusted data	NUM_TH	Thousands	G	Global			
SH_STA_STUNTN	Children moderately or severely stunted (millions)	231	Ethiopia	5	14	Eastern Africa	Country	39.63505296	8.631223181	ETH	1	1	Y0T4	under 5 years old	2016	5.0					Ethiopia Demographic and Health Survey 2016. Addis Ababa, Ethiopia, and Rockville, Maryland, USA. CSA and ICF (and additional analysis)		CA	Country adjusted data	NUM_TH	Thousands	G	Global	5,828.6		
SH_STA_STUNTN	Children moderately or severely stunted (millions)	232	Eritrea	5	14	Eastern Africa	Country	38.11074289	16.12894644	ERI	1	1	Y0T4	under 5 years old	2010	372.2					Eritrea population and health survey 2010. Asmara, Eritrea: National Statistics Office and Fafo Institute for Applied International Studies, 2013. (and additional analysis)		CA	Country adjusted data	NUM_TH	Thousands	G	Global			
SH_STA_STUNTN	Children moderately or severely stunted (millions)	24	Angola	5	17	Middle Africa	Country	17.57817062	-12.33724746	AGO	1	1	Y0T4	under 5 years old	2016	1.0					InquĂŠrito de Indicadores MĂşltiplos e de SaĂşde em Angola 2015-2016. Luanda, Angola e Rockville, Maryland, EUA: INE, MINSA, MINPLAN e ICF International (and additional analysis)		CA	Country adjusted data	NUM_TH	Thousands	G	Global	1,982.8		
SH_STA_STUNTN	Children moderately or severely stunted (millions)	242	Fiji	4	54	Melanesia	Country	177.9660884	-17.83301566	FJI	1	1	Y0T4	under 5 years old	2004	6.7					2004 Fiji national nutrition survey: Main report. Suva, Fiji, 2007 (and additional analysis).		CA	Country adjusted data	NUM_TH	Thousands	G	Global			
SH_STA_STUNTN	Children moderately or severely stunted (millions)	262	Djibouti	5	14	Eastern Africa	Country	42.18274707	11.56004161	DJI	1	1	Y0T4	under 5 years old	2012	33.2					EnquĂŞte djiboutienne Ă  indicateurs multiples (EDIM): Rapport preliminaire. Djibouti: MinistĂ¨re de la SantĂŠ et PAPFAM, 2013 (and additional analysis).		CA	Country adjusted data	NUM_TH	Thousands	G	Global			
SH_STA_STUNTN	Children moderately or severely stunted (millions)	266	Gabon	5	17	Middle Africa	Country	11.78727747	-0.60687619	GAB	1	1	Y0T4	under 5 years old	2012	42.1					EnquĂŞte dĂŠmographique et de santĂŠ du Gabon 2012. Demographic and Health Surveys. Calverton, Maryland, et Libreville, Gabon : DGS et ICF International, 2013 (and additional analysis).		CA	Country adjusted data	NUM_TH	Thousands	G	Global			
SH_STA_STUNTN	Children moderately or severely stunted (millions)	268	Georgia	4	145	Western Asia	Country	43.3713615	42.04813028	GEO	1	1	Y0T4	under 5 years old	2009	30.9					Report of the Georgia national nutrition survey (GNNS) 2009. Tbilisi, Georgia: NCDC&PH and UNICEF, 2010.		CA	Country adjusted data	NUM_TH	Thousands	G	Global			
SH_STA_STUNTN	Children moderately or severely stunted (millions)	270	Gambia	5	11	Western Africa	Country	-15.39944785	13.45295927	GMB	1	1	Y0T4	under 5 years old	2013	82.5					The Gambia Demographic and Health Survey 2013. Banjul, The Gambia, and Rockville, Maryland, USA: GBOS and ICF International, 2014 (and additional analysis)		CA	Country adjusted data	NUM_TH	Thousands	G	Global			
SH_STA_STUNTN	Children moderately or severely stunted (millions)	275	State of Palestine	4	145	Western Asia	Country	35.25694122	31.94347933	PSE	0	1	Y0T4	under 5 years old	2014	50.7					Palestinian Multiple Indicator Cluster Survey 2014,  Final Report, Ramallah, Palestine (and additional analysis)		CA	Country adjusted data	NUM_TH	Thousands	G	Global			
SH_STA_STUNTN	Children moderately or severely stunted (millions)	276	Germany	4	155	Western Europe	Country	10.3806066	51.08862743	DEU	1	1	Y0T4	under 5 years old	2005	46.8					2003-2005 Ergebnisse des bundesweiten Kinder- und Jugendgesundheitssurveys (KiGGS).		CA	Country adjusted data	NUM_TH	Thousands	G	Global			
SH_STA_STUNTN	Children moderately or severely stunted (millions)	288	Ghana	5	11	Western Africa	Country	-1.205623522	7.964825185	GHA	1	1	Y0T4	under 5 years old	2014	744.9					 Ghana Demographic and Health Survey 2014. Rockville, Maryland, USA: GSS, GHS, and ICF International (and additional analysis)		CA	Country adjusted data	NUM_TH	Thousands	G	Global			
SH_STA_STUNTN	Children moderately or severely stunted (millions)	30	Eastern Asia	3	142	Asia	Region						Y0T4	under 5 years old	2018	4.0		4.0	4.0		Source: Joint Child Malnutrition Estimates (2018 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.	excluding Japan	M	Modeled data	NUM_TH	Thousands	G	Global	4,383.9	4,016.8	4,782.7
SH_STA_STUNTN	Children moderately or severely stunted (millions)	31	Azerbaijan	4	145	Western Asia	Country	50.01064725	40.39229544	AZE	1	1	Y0T4	under 5 years old	2013	144.6					Azerbaijan nutrition survey  (AzNS), 2013. Baku, Republic of Azerbaijan, 2014 (and additional analysis)		CA	Country adjusted data	NUM_TH	Thousands	G	Global			
SH_STA_STUNTN	Children moderately or severely stunted (millions)	32	Argentina	5	5	South America	Country	-65.14563274	-35.19446255	ARG	1	1	Y0T4	under 5 years old	2005	294.8					Nutrition status in Argentinean children 6 to 72 months old. Results from the National Nutrition and Health Survey (ENNyS). Archivos Argentinos de Pediatria 2009;107:397-404 (and additional analysis).		CA	Country adjusted data	NUM_TH	Thousands	G	Global			
SH_STA_STUNTN	Children moderately or severely stunted (millions)	320	Guatemala	5	13	Central America	Country	-91.2312746	15.00273719	GTM	1	1	Y0T4	under 5 years old	2015	931.5					 Encuesta Nacional de Salud Materno Infantil 2014-2015. Ciudad de Guatemala, Guatemala, 2015 (and additional analysis)		CA	Country adjusted data	NUM_TH	Thousands	G	Global			
SH_STA_STUNTN	Children moderately or severely stunted (millions)	324	Guinea	5	11	Western Africa	Country	-11.28173419	11.00210343	GIN	1	1	Y0T4	under 5 years old	2016	642.8					EnquĂŞte par grappes Ă  indicateurs multiples (MICS, 2016), Rapport final, Conakry, GuinĂŠe. 2017  (and additional analysis)		CA	Country adjusted data	NUM_TH	Thousands	G	Global			
SH_STA_STUNTN	Children moderately or severely stunted (millions)	328	Guyana	5	5	South America	Country	-58.97322037	4.788012784	GUY	1	1	Y0T4	under 5 years old	2014	8.4					Guyana Multiple Indicator Cluster Survey 2014, Final Report. Georgetown, Guyana: Bureau of Statistics, Ministry of Public Health and UNICEF (and additional analysis)		CA	Country adjusted data	NUM_TH	Thousands	G	Global			
SH_STA_STUNTN	Children moderately or severely stunted (millions)	332	Haiti	5	29	Caribbean	Country	-72.33640958	18.40426539	HTI	1	1	Y0T4	under 5 years old	2017	270.4					EnquĂŞte MortalitĂŠ, MorbiditĂŠ et Utilisation des Services (EMMUS-VI 2016-2017) PĂŠtion-Ville, HaĂŻti, et Rockville, Maryland, USA : IHE et ICF (and additional analysis)		CA	Country adjusted data	NUM_TH	Thousands	G	Global			
SH_STA_STUNTN	Children moderately or severely stunted (millions)	34	Southern Asia	3	142	Asia	Region						Y0T4	under 5 years old	2018	57.0		67.0	49.0		Source: Joint Child Malnutrition Estimates (2018 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.		M	Modeled data	NUM_TH	Thousands	G	Global	57,913.9	49,353.9	67,176.9
SH_STA_STUNTN	Children moderately or severely stunted (millions)	340	Honduras	5	13	Central America	Country	-86.59974381	14.82243161	HND	1	1	Y0T4	under 5 years old	2012	221.0					Encuesta nacional de salud y demografĂ­a 2011-2012. Demographic and Health Surveys. Tegucigalpa, Honduras: SS, INE e ICF International, 2013 (and additional analysis).		CA	Country adjusted data	NUM_TH	Thousands	G	Global			
SH_STA_STUNTN	Children moderately or severely stunted (millions)	35	South-Eastern Asia	3	142	Asia	Region						Y0T4	under 5 years old	2018	14.0		18.0	10.0		Source: Joint Child Malnutrition Estimates (2018 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.		M	Modeled data	NUM_TH	Thousands	G	Global	14,417.5	10,837.0	18,707.8
SH_STA_STUNTN	Children moderately or severely stunted (millions)	356	India	4	34	Southern Asia	Country	79.3608464	22.34642074	IND	1	1	Y0T4	under 5 years old	2015	46.0					National Family Health Survey (NFHS-4), 2015-16: India. Mumbai: IIPS. 2017 (and additional analysis)		CA	Country adjusted data	NUM_TH	Thousands	G	Global	46,006.6		
SH_STA_STUNTN	Children moderately or severely stunted (millions)	36	Australia	4	53	Australia and New Zealand	Country	134.3499412	-25.57717202	AUS	1	1	Y0T4	under 5 years old	2007	26.6					The 2007 national children's nutrition and physical activity survey. Canberra, Australia: DoHA, 2010 (and additional analysis).	Age-adjusted;	CA	Country adjusted data	NUM_TH	Thousands	G	Global			
SH_STA_STUNTN	Children moderately or severely stunted (millions)	360	Indonesia	4	35	South-Eastern Asia	Country	113.9174	-0.994582204	IDN	1	1	Y0T4	under 5 years old	2013	8.0					National report on basic health research, RISKESDAS, 2013. Jakarta, Indonesia, 2014 (and additional analysis).		CA	Country adjusted data	NUM_TH	Thousands	G	Global	8,826.8		
SH_STA_STUNTN	Children moderately or severely stunted (millions)	364	Iran (Islamic Republic of)	4	34	Southern Asia	Country	54.19766348	32.74370885	IRN	1	1	Y0T4	under 5 years old	2011	450.9					Iranâs Multiple Indicator Demographic and Health Survey - 2010.	(pending reanalysis)	CA	Country adjusted data	NUM_TH	Thousands	G	Global			
SH_STA_STUNTN	Children moderately or severely stunted (millions)	368	Iraq	4	145	Western Asia	Country	43.76606267	33.05013795	IRQ	1	1	Y0T4	under 5 years old	2011	1.0					Iraq multiple indicator cluster survey (MICS) 2011: Final report. Baghdad, Iraq: The Central Statistics Organization and the Kurdistan Regional Statistics Office, 2012 (and additional analysis)		CA	Country adjusted data	NUM_TH	Thousands	G	Global	1,107.0		
SH_STA_STUNTN	Children moderately or severely stunted (millions)	384	Côte d'Ivoire	5	11	Western Africa	Country	-5.552690016	7.62211586	CIV	1	1	Y0T4	under 5 years old	2016	835.0					EnquĂŞte par grappes Ă  indicateurs multiples - CĂ´te dâIvoire 2016, Rapport Final, Septembre 2017 (and additional analysis)		CA	Country adjusted data	NUM_TH	Thousands	G	Global			
SH_STA_STUNTN	Children moderately or severely stunted (millions)	388	Jamaica	5	29	Caribbean	Country	-77.31068409	18.15616857	JAM	1	1	Y0T4	under 5 years old	2014	12.5					Jamaica survey of living conditions data set 2014. The Planning Institute and the Statistical Institute of Jamaica, 2017 (and additional analysis)		CA	Country adjusted data	NUM_TH	Thousands	G	Global			
SH_STA_STUNTN	Children moderately or severely stunted (millions)	392	Japan	4	30	Eastern Asia	Country	139.2716103	36.6554539	JPN	1	1	Y0T4	under 5 years old	2010	394.4					Updated Japanese growth references for infants and preschool children, based on historical, ethnic and environmental characteristics. Acta Paediatrica 2014;103(6):e251-e261 (and additional analysis).		CA	Country adjusted data	NUM_TH	Thousands	G	Global			
SH_STA_STUNTN	Children moderately or severely stunted (millions)	398	Kazakhstan	4	143	Central Asia	Country	66.65359159	48.01963494	KAZ	1	1	Y0T4	under 5 years old	2015	160.0					2015 Kazakhstan Multiple Indicator Cluster Survey, Final Report. Astana, Kazakhstan: The Statistics Committee of the Ministry of National Economy of the Republic of Kazakhstan, 2016. 		CA	Country adjusted data	NUM_TH	Thousands	G	Global			
SH_STA_STUNTN	Children moderately or severely stunted (millions)	4	Afghanistan	4	34	Southern Asia	Country	66.02688198	33.83160199	AFG	1	1	Y0T4	under 5 years old	2013	2.0					Afghanistan National Nutrition Survey 2013.	(pending reanalysis)	CA	Country adjusted data	NUM_TH	Thousands	G	Global	2,141.5		
SH_STA_STUNTN	Children moderately or severely stunted (millions)	400	Jordan	4	145	Western Asia	Country	37.13024774	30.65365973	JOR	1	1	Y0T4	under 5 years old	2012	84.4					Jordan population and family health survey 2012. Demographic and Health Surveys. Calverton, Maryland, USA: Department of Statistics and ICF International, 2013 (and additional analysis).		CA	Country adjusted data	NUM_TH	Thousands	G	Global			
SH_STA_STUNTN	Children moderately or severely stunted (millions)	404	Kenya	5	14	Eastern Africa	Country	37.86096816	0.534797278	KEN	1	1	Y0T4	under 5 years old	2014	1.0					National Council for Population and Development (NCPD). Kenya demographic and health Survey (2014 KDHS): Key indicators. Demongraphic and Health Surveys. Nairobi, Kenya: KNBS, Ministry of Health, NACC, KEMRI, NCPD, 2015 (and additional analysis).		CA	Country adjusted data	NUM_TH	Thousands	G	Global	1,820.2		
SH_STA_STUNTN	Children moderately or severely stunted (millions)	408	Democratic People's Republic of Korea	4	30	Eastern Asia	Country	127.1803633	40.1462645	PRK	1	1	Y0T4	under 5 years old	2017	331.1					DPR Korea Multiple Indicator Cluster Survey 2017, Survey Findings Report. Pyongyang, DPR Korea: Central Bureau of Statistics and UNICEF 		CA	Country adjusted data	NUM_TH	Thousands	G	Global			
SH_STA_STUNTN	Children moderately or severely stunted (millions)	410	Republic of Korea	4	30	Eastern Asia	Country	127.8610254	36.45201023	KOR	1	1	Y0T4	under 5 years old	2010	57.2					Data Resource Profile: The Korea National Health and Nutrition Examination Survey (KNHANES). International Journal of Epidemiology 2014;43:69-77 (and additional analysis).	 Age-adjusted;	CA	Country adjusted data	NUM_TH	Thousands	G	Global			
SH_STA_STUNTN	Children moderately or severely stunted (millions)	414	Kuwait	4	145	Western Asia	Country	47.49305029	29.53949468	KWT	1	1	Y0T4	under 5 years old	2015	15.2					The Kuwait Nutrition Surveillance System [KNSS] 2015 Annual Report. Kuwait City. Food & Nutrition Administration	overweight using BMI-for-age z-scores	CA	Country adjusted data	NUM_TH	Thousands	G	Global			
SH_STA_STUNTN	Children moderately or severely stunted (millions)	417	Kyrgyzstan	4	143	Central Asia	Country	74.52324839	41.46204516	KGZ	1	1	Y0T4	under 5 years old	2014	94.6					Kyrgyzstan multiple indicator cluster survey 2014: Final Report (MICS). Bishkek, Kyrgyzstan: National Statistical Committee of the Kyrgyz Republic and UNICEF, 2014. 		CA	Country adjusted data	NUM_TH	Thousands	G	Global			
SH_STA_STUNTN	Children moderately or severely stunted (millions)	418	Lao People's Democratic Republic	4	35	South-Eastern Asia	Country	101.9901968	20.27482773	LAO	1	1	Y0T4	under 5 years old	2011	348.8					Lao social indicator survey LSIS (MICS/DHS). Vientiane, Lao PDR: MoH and LSB, 2012 (and additional analysis).		CA	Country adjusted data	NUM_TH	Thousands	G	Global			
SH_STA_STUNTN	Children moderately or severely stunted (millions)	419	Latin America and the Caribbean	3	19	Americas	Region						Y0T4	under 5 years old	2018	4.0		6.0	3.0		Source: Joint Child Malnutrition Estimates (2018 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.		M	Modeled data	NUM_TH	Thousands	G	Global	4,768.4	3,185.2	6,351.5
SH_STA_STUNTN	Children moderately or severely stunted (millions)	422	Lebanon	4	145	Western Asia	Country	35.89391711	33.92152458	LBN	1	1	Y0T4	under 5 years old	2004	54.3					Lebanon family health survey 2004: Principal report. Tutelian M, Khayyat M , Monem AA, eds. The Pan Arab Project for Family Health, 2006 (additional analysis conducted by PAPFAM).		CA	Country adjusted data	NUM_TH	Thousands	G	Global			
SH_STA_STUNTN	Children moderately or severely stunted (millions)	426	Lesotho	5	18	Southern Africa	Country	28.25362195	-29.58041814	LSO	1	1	Y0T4	under 5 years old	2014	92.2					Lesotho demographic and health survey (2014 LDHS): Key indicators. Demographic and Health Surveys. Maseru, Lesotho: Ministry of Health and ICF International, 2015 (and additional analysis).		CA	Country adjusted data	NUM_TH	Thousands	G	Global			
SH_STA_STUNTN	Children moderately or severely stunted (millions)	430	Liberia	5	11	Western Africa	Country	-9.311879038	6.448381009	LBR	1	1	Y0T4	under 5 years old	2013	220.3					Demographic and health survey 2013. Demographic and Health Surveys. Monrovia, Liberia: Liberia Institute of Statistics and Geo-Information Services (LISGIS) and ICF International, 2014 (and additional analysis).		CA	Country adjusted data	NUM_TH	Thousands	G	Global			
