series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	sex_code	sex_desc	migratoryStatus_code	migratoryStatus_desc	year	value	time_detail	upperBound	lowerBound	basePeriod	source	footnotes	nature_code	nature_desc	units_code	units_desc	reportingType_code	reportingType_desc	value_detail	lowerBound_detail	upperBound_detail
SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	112	Belarus	4	151	Eastern Europe	Country	28.04940161	53.54193075	BLR	1	1	_T	Both sexes	_T	No breakdown	2017	2.2					ILOSTAT - ES - Labour-related establishment survey	Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Cases of occupational injury | Data reference period: End of the year | Reference group coverage: Employees | Establishment size coverage: All establishments with at least 16 employees	C	Country data	PER_100000_EMP	Per 100,000 employees	G	Global			
SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	112	Belarus	4	151	Eastern Europe	Country	28.04940161	53.54193075	BLR	1	1	F	Female	_T	No breakdown	2016	0.44					ILOSTAT - ES - Labour-related establishment survey	Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Cases of occupational injury | Data reference period: End of the year | Reference group coverage: Employees | Establishment size coverage: All establishments with at least 16 employees	C	Country data	PER_100000_EMP	Per 100,000 employees	G	Global			
SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	12	Algeria	4	15	Northern Africa	Country	2.678164227	28.15940032	DZA	1	1	_T	Both sexes	_T	No breakdown	2004	17.59					ILOSTAT - ADM-IR - Insurance records	Coverage of occupational injuries: Compensated injuries | Per 100,000 persons insured	C	Country data	PER_100000_EMP	Per 100,000 employees	G	Global			
SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	144	Sri Lanka	4	34	Southern Asia	Country	80.70489654	7.614693343	LKA	1	1	_T	Both sexes	_T	No breakdown	2017	0.83					ILOSTAT - ADM-LIR - Labour inspectorate records	Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Cases of occupational injury | Data reference period: End of the year | Reference group coverage: Employees	C	Country data	PER_100000_EMP	Per 100,000 employees	G	Global			
SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	144	Sri Lanka	4	34	Southern Asia	Country	80.70489654	7.614693343	LKA	1	1	F	Female	_T	No breakdown	2017	0.1					ILOSTAT - ADM-LIR - Labour inspectorate records	Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Cases of occupational injury | Data reference period: End of the year | Reference group coverage: Employees	C	Country data	PER_100000_EMP	Per 100,000 employees	G	Global			
SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	144	Sri Lanka	4	34	Southern Asia	Country	80.70489654	7.614693343	LKA	1	1	M	Male	_T	No breakdown	2017	1.24					ILOSTAT - ADM-LIR - Labour inspectorate records	Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Cases of occupational injury | Data reference period: End of the year | Reference group coverage: Employees	C	Country data	PER_100000_EMP	Per 100,000 employees	G	Global			
SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	152	Chile	5	5	South America	Country	-71.23029019	-35.2652885	CHL	1	1	_T	Both sexes	_T	No breakdown	2017	3.41					ILOSTAT - ADM - Social Security Board records	Coverage of occupational injuries: Compensated injuries | Type of cases of occupational injuries: Cases of occupational injury | Data reference period: End of the year | Reference group coverage: Insured persons	C	Country data	PER_100000_EMP	Per 100,000 employees	G	Global			
SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	152	Chile	5	5	South America	Country	-71.23029019	-35.2652885	CHL	1	1	F	Female	_T	No breakdown	2017	0.36					ILOSTAT - ADM - Social Security Board records	Coverage of occupational injuries: Compensated injuries | Type of cases of occupational injuries: Cases of occupational injury | Data reference period: End of the year | Reference group coverage: Insured persons	C	Country data	PER_100000_EMP	Per 100,000 employees	G	Global			
SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	152	Chile	5	5	South America	Country	-71.23029019	-35.2652885	CHL	1	1	M	Male	_T	No breakdown	2017	5.31					ILOSTAT - ADM - Social Security Board records	Coverage of occupational injuries: Compensated injuries | Type of cases of occupational injuries: Cases of occupational injury | Data reference period: End of the year | Reference group coverage: Insured persons	C	Country data	PER_100000_EMP	Per 100,000 employees	G	Global			
SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	170	Colombia	5	5	South America	Country	-73.07446751	3.888209046	COL	1	1	_T	Both sexes	_T	No breakdown	2017	0.0					ILOSTAT - ADM - Labour relations records	0	C	Country data	PER_100000_EMP	Per 100,000 employees	G	Global			
SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	188	Costa Rica	5	13	Central America	Country	-84.19712782	9.970998683	CRI	1	1	_T	Both sexes	_T	No breakdown	2016	9.72					ILOSTAT - ADM-IR - Records of the Costa Rican Social Security Fund	Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Cases of occupational injury | Reference group coverage: Employees	C	Country data	PER_100000_EMP	Per 100,000 employees	G	Global			
SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	191	Croatia	4	39	Southern Europe	Country	17.95874553	45.45172212	HRV	1	1	_T	Both sexes	_T	No breakdown	2016	2.71					ILOSTAT - ADM-IR - Croatian Institute of Public Health	Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Including cases of injury due to commuting accidents | Reference group coverage: Insured persons	C	Country data	PER_100000_EMP	Per 100,000 employees	G	Global			
SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	191	Croatia	4	39	Southern Europe	Country	17.95874553	45.45172212	HRV	1	1	M	Male	_T	No breakdown	2016	4.74					ILOSTAT - ADM-IR - Croatian Institute of Public Health	Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Including cases of injury due to commuting accidents | Reference group coverage: Insured persons	C	Country data	PER_100000_EMP	Per 100,000 employees	G	Global			
SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	191	Croatia	4	39	Southern Europe	Country	17.95874553	45.45172212	HRV	1	1	F	Female	_T	No breakdown	2016	0.44					ILOSTAT - ADM-IR - Croatian Institute of Public Health	Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Including cases of injury due to commuting accidents | Reference group coverage: Insured persons	C	Country data	PER_100000_EMP	Per 100,000 employees	G	Global			
SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	192	Cuba	5	29	Caribbean	Country	-79.54460144	22.10030366	CUB	1	1	_T	Both sexes	_T	No breakdown	2010	25.0					ILOSTAT - ADM - National Statistical Information System	Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Cases of occupational injury | Time period for occurrence of death: Deaths occurring within 1 month | Reference group coverage: Employees | Per 100,000 workers employed	C	Country data	PER_100000_EMP	Per 100,000 employees	G	Global			
SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	196	Cyprus	4	145	Western Asia	Country	33.22285964	35.05659437	CYP	1	1	_T	Both sexes	_T	No breakdown	2016	1.59					ILOSTAT - ADM-LIR - Department of Labour Inspection	0	C	Country data	PER_100000_EMP	Per 100,000 employees	G	Global			
SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	196	Cyprus	4	145	Western Asia	Country	33.22285964	35.05659437	CYP	1	1	M	Male	_T	No breakdown	2015	2.62					ILOSTAT - ADM-LIR - Department of Labour Inspection	Coverage of occupational injuries: Reported injuries | Repository: ILO calculations based on Eurostat data | Reference group coverage: Employees	C	Country data	PER_100000_EMP	Per 100,000 employees	G	Global			
SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	196	Cyprus	4	145	Western Asia	Country	33.22285964	35.05659437	CYP	1	1	F	Female	_T	No breakdown	2015	1.28					ILOSTAT - ADM-LIR - Department of Labour Inspection	Coverage of occupational injuries: Reported injuries | Repository: ILO calculations based on Eurostat data | Reference group coverage: Employees	C	Country data	PER_100000_EMP	Per 100,000 employees	G	Global			
SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	196	Cyprus	4	145	Western Asia	Country	33.22285964	35.05659437	CYP	1	1	_T	Both sexes	MS_EUMIGRANT	EU Migrants	2015	11.66					ILOSTAT - ADM-LIR - Department of Labour Inspection	Coverage of occupational injuries: Reported injuries | Repository: ILO calculations based on Eurostat data | Reference group coverage: Employees	C	Country data	PER_100000_EMP	Per 100,000 employees	G	Global			
SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	196	Cyprus	4	145	Western Asia	Country	33.22285964	35.05659437	CYP	1	1	F	Female	MS_EUMIGRANT	EU Migrants	2015	12.04					ILOSTAT - ADM-LIR - Department of Labour Inspection	Coverage of occupational injuries: Reported injuries | Repository: ILO calculations based on Eurostat data | Reference group coverage: Employees	C	Country data	PER_100000_EMP	Per 100,000 employees	G	Global			
SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	196	Cyprus	4	145	Western Asia	Country	33.22285964	35.05659437	CYP	1	1	F	Female	MS_NONEUMIGRANT	Non-EU Migrants	2015	0.0					ILOSTAT - ADM-LIR - Department of Labour Inspection	Coverage of occupational injuries: Reported injuries | Repository: ILO calculations based on Eurostat data | Reference group coverage: Employees	C	Country data	PER_100000_EMP	Per 100,000 employees	G	Global			
SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	196	Cyprus	4	145	Western Asia	Country	33.22285964	35.05659437	CYP	1	1	_T	Both sexes	MS_NOMIGRANT	Non-migrant	2015	0.8					ILOSTAT - ADM-LIR - Department of Labour Inspection	Coverage of occupational injuries: Reported injuries | Repository: ILO calculations based on Eurostat data | Reference group coverage: Employees	C	Country data	PER_100000_EMP	Per 100,000 employees	G	Global			
SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	196	Cyprus	4	145	Western Asia	Country	33.22285964	35.05659437	CYP	1	1	F	Female	MS_NOMIGRANT	Non-migrant	2015	0.0					ILOSTAT - ADM-LIR - Department of Labour Inspection	Coverage of occupational injuries: Reported injuries | Repository: ILO calculations based on Eurostat data | Reference group coverage: Employees	C	Country data	PER_100000_EMP	Per 100,000 employees	G	Global			
SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	196	Cyprus	4	145	Western Asia	Country	33.22285964	35.05659437	CYP	1	1	_T	Both sexes	MS_NONEUMIGRANT	Non-EU Migrants	2015	0.0					ILOSTAT - ADM-LIR - Department of Labour Inspection	Coverage of occupational injuries: Reported injuries | Repository: ILO calculations based on Eurostat data | Reference group coverage: Employees	C	Country data	PER_100000_EMP	Per 100,000 employees	G	Global			
SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	196	Cyprus	4	145	Western Asia	Country	33.22285964	35.05659437	CYP	1	1	M	Male	MS_EUMIGRANT	EU Migrants	2015	11.35					ILOSTAT - ADM-LIR - Department of Labour Inspection	Coverage of occupational injuries: Reported injuries | Repository: ILO calculations based on Eurostat data | Reference group coverage: Employees	C	Country data	PER_100000_EMP	Per 100,000 employees	G	Global			
SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	196	Cyprus	4	145	Western Asia	Country	33.22285964	35.05659437	CYP	1	1	M	Male	MS_NONEUMIGRANT	Non-EU Migrants	2015	0.0					ILOSTAT - ADM-LIR - Department of Labour Inspection	Coverage of occupational injuries: Reported injuries | Repository: ILO calculations based on Eurostat data | Reference group coverage: Employees	C	Country data	PER_100000_EMP	Per 100,000 employees	G	Global			
SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	196	Cyprus	4	145	Western Asia	Country	33.22285964	35.05659437	CYP	1	1	M	Male	MS_NOMIGRANT	Non-migrant	2015	1.56					ILOSTAT - ADM-LIR - Department of Labour Inspection	Coverage of occupational injuries: Reported injuries | Repository: ILO calculations based on Eurostat data | Reference group coverage: Employees	C	Country data	PER_100000_EMP	Per 100,000 employees	G	Global			
SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	203	Czechia	4	151	Eastern Europe	Country	15.33151382	49.73913871	CZE	1	1	_T	Both sexes	_T	No breakdown	2015	2.55					ILOSTAT - ADM-LIR - State Labour Inspection records	Coverage of occupational injuries: Reported injuries | Repository: ILO calculations based on Eurostat data | Reference group coverage: Insured persons	C	Country data	PER_100000_EMP	Per 100,000 employees	G	Global			
SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	203	Czechia	4	151	Eastern Europe	Country	15.33151382	49.73913871	CZE	1	1	M	Male	_T	No breakdown	2015	4.47					ILOSTAT - ADM-LIR - State Labour Inspection records	Coverage of occupational injuries: Reported injuries | Repository: ILO calculations based on Eurostat data | Reference group coverage: Insured persons	C	Country data	PER_100000_EMP	Per 100,000 employees	G	Global			
SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	203	Czechia	4	151	Eastern Europe	Country	15.33151382	49.73913871	CZE	1	1	F	Female	_T	No breakdown	2015	0.1					ILOSTAT - ADM-LIR - State Labour Inspection records	Coverage of occupational injuries: Reported injuries | Repository: ILO calculations based on Eurostat data | Reference group coverage: Insured persons	C	Country data	PER_100000_EMP	Per 100,000 employees	G	Global			
SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	203	Czechia	4	151	Eastern Europe	Country	15.33151382	49.73913871	CZE	1	1	_T	Both sexes	MS_NOMIGRANT	Non-migrant	2015	2.09					ILOSTAT - ADM-LIR - State Labour Inspection records	Coverage of occupational injuries: Reported injuries | Repository: ILO calculations based on Eurostat data | Reference group coverage: Insured persons	C	Country data	PER_100000_EMP	Per 100,000 employees	G	Global			
SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	203	Czechia	4	151	Eastern Europe	Country	15.33151382	49.73913871	CZE	1	1	_T	Both sexes	MS_NONEUMIGRANT	Non-EU Migrants	2015	7.27					ILOSTAT - ADM-LIR - State Labour Inspection records	Coverage of occupational injuries: Reported injuries | Repository: ILO calculations based on Eurostat data | Reference group coverage: Insured persons	C	Country data	PER_100000_EMP	Per 100,000 employees	G	Global			
SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	203	Czechia	4	151	Eastern Europe	Country	15.33151382	49.73913871	CZE	1	1	M	Male	MS_NOMIGRANT	Non-migrant	2015	3.73					ILOSTAT - ADM-LIR - State Labour Inspection records	Coverage of occupational injuries: Reported injuries | Repository: ILO calculations based on Eurostat data | Reference group coverage: Insured persons	C	Country data	PER_100000_EMP	Per 100,000 employees	G	Global			
SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	203	Czechia	4	151	Eastern Europe	Country	15.33151382	49.73913871	CZE	1	1	F	Female	MS_EUMIGRANT	EU Migrants	2015	0.0					ILOSTAT - ADM-LIR - State Labour Inspection records	Coverage of occupational injuries: Reported injuries | Repository: ILO calculations based on Eurostat data | Reference group coverage: Insured persons	C	Country data	PER_100000_EMP	Per 100,000 employees	G	Global			
SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	203	Czechia	4	151	Eastern Europe	Country	15.33151382	49.73913871	CZE	1	1	F	Female	MS_NONEUMIGRANT	Non-EU Migrants	2015	9.28					ILOSTAT - ADM-LIR - State Labour Inspection records	Coverage of occupational injuries: Reported injuries | Repository: ILO calculations based on Eurostat data | Reference group coverage: Insured persons	C	Country data	PER_100000_EMP	Per 100,000 employees	G	Global			
SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	203	Czechia	4	151	Eastern Europe	Country	15.33151382	49.73913871	CZE	1	1	F	Female	MS_NOMIGRANT	Non-migrant	2015	0.0					ILOSTAT - ADM-LIR - State Labour Inspection records	Coverage of occupational injuries: Reported injuries | Repository: ILO calculations based on Eurostat data | Reference group coverage: Insured persons	C	Country data	PER_100000_EMP	Per 100,000 employees	G	Global			
SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	203	Czechia	4	151	Eastern Europe	Country	15.33151382	49.73913871	CZE	1	1	M	Male	MS_NONEUMIGRANT	Non-EU Migrants	2015	5.99					ILOSTAT - ADM-LIR - State Labour Inspection records	Coverage of occupational injuries: Reported injuries | Repository: ILO calculations based on Eurostat data | Reference group coverage: Insured persons	C	Country data	PER_100000_EMP	Per 100,000 employees	G	Global			
SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	203	Czechia	4	151	Eastern Europe	Country	15.33151382	49.73913871	CZE	1	1	M	Male	MS_EUMIGRANT	EU Migrants	2015	25.68					ILOSTAT - ADM-LIR - State Labour Inspection records	Coverage of occupational injuries: Reported injuries | Repository: ILO calculations based on Eurostat data | Reference group coverage: Insured persons	C	Country data	PER_100000_EMP	Per 100,000 employees	G	Global			
SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	203	Czechia	4	151	Eastern Europe	Country	15.33151382	49.73913871	CZE	1	1	_T	Both sexes	MS_EUMIGRANT	EU Migrants	2015	15.13					ILOSTAT - ADM-LIR - State Labour Inspection records	Coverage of occupational injuries: Reported injuries | Repository: ILO calculations based on Eurostat data | Reference group coverage: Insured persons	C	Country data	PER_100000_EMP	Per 100,000 employees	G	Global			
SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	208	Denmark	4	154	Northern Europe	Country	9.326571283	56.03829721	DNK	1	1	F	Female	_T	No breakdown	2015	0.15					ILOSTAT - ADM - Register of reported accidents at work (RAW)	Coverage of occupational injuries: Reported injuries | Repository: ILO calculations based on Eurostat data	C	Country data	PER_100000_EMP	Per 100,000 employees	G	Global			
SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	208	Denmark	4	154	Northern Europe	Country	9.326571283	56.03829721	DNK	1	1	M	Male	_T	No breakdown	2015	1.71					ILOSTAT - ADM - Register of reported accidents at work (RAW)	Coverage of occupational injuries: Reported injuries | Repository: ILO calculations based on Eurostat data	C	Country data	PER_100000_EMP	Per 100,000 employees	G	Global			
SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	208	Denmark	4	154	Northern Europe	Country	9.326571283	56.03829721	DNK	1	1	_T	Both sexes	_T	No breakdown	2015	0.98					ILOSTAT - ADM - Register of reported accidents at work (RAW)	Coverage of occupational injuries: Reported injuries | Repository: ILO calculations based on Eurostat data	C	Country data	PER_100000_EMP	Per 100,000 employees	G	Global			
SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	208	Denmark	4	154	Northern Europe	Country	9.326571283	56.03829721	DNK	1	1	F	Female	MS_NONEUMIGRANT	Non-EU Migrants	2015	0.0					ILOSTAT - ADM - Register of reported accidents at work (RAW)	Coverage of occupational injuries: Reported injuries | Repository: ILO calculations based on Eurostat data	C	Country data	PER_100000_EMP	Per 100,000 employees	G	Global			
SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	208	Denmark	4	154	Northern Europe	Country	9.326571283	56.03829721	DNK	1	1	_T	Both sexes	MS_NOMIGRANT	Non-migrant	2015	0.91					ILOSTAT - ADM - Register of reported accidents at work (RAW)	Coverage of occupational injuries: Reported injuries | Repository: ILO calculations based on Eurostat data	C	Country data	PER_100000_EMP	Per 100,000 employees	G	Global			
SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	208	Denmark	4	154	Northern Europe	Country	9.326571283	56.03829721	DNK	1	1	M	Male	MS_EUMIGRANT	EU Migrants	2015	3.09					ILOSTAT - ADM - Register of reported accidents at work (RAW)	Coverage of occupational injuries: Reported injuries | Repository: ILO calculations based on Eurostat data	C	Country data	PER_100000_EMP	Per 100,000 employees	G	Global			
SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	208	Denmark	4	154	Northern Europe	Country	9.326571283	56.03829721	DNK	1	1	M	Male	MS_NONEUMIGRANT	Non-EU Migrants	2015	3.54					ILOSTAT - ADM - Register of reported accidents at work (RAW)	Coverage of occupational injuries: Reported injuries | Repository: ILO calculations based on Eurostat data	C	Country data	PER_100000_EMP	Per 100,000 employees	G	Global			
SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	208	Denmark	4	154	Northern Europe	Country	9.326571283	56.03829721	DNK	1	1	M	Male	MS_NOMIGRANT	Non-migrant	2015	1.57					ILOSTAT - ADM - Register of reported accidents at work (RAW)	Coverage of occupational injuries: Reported injuries | Repository: ILO calculations based on Eurostat data	C	Country data	PER_100000_EMP	Per 100,000 employees	G	Global			
SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	208	Denmark	4	154	Northern Europe	Country	9.326571283	56.03829721	DNK	1	1	F	Female	MS_EUMIGRANT	EU Migrants	2015	0.0					ILOSTAT - ADM - Register of reported accidents at work (RAW)	Coverage of occupational injuries: Reported injuries | Repository: ILO calculations based on Eurostat data	C	Country data	PER_100000_EMP	Per 100,000 employees	G	Global			
SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	208	Denmark	4	154	Northern Europe	Country	9.326571283	56.03829721	DNK	1	1	F	Female	MS_NOMIGRANT	Non-migrant	2015	0.17					ILOSTAT - ADM - Register of reported accidents at work (RAW)	Coverage of occupational injuries: Reported injuries | Repository: ILO calculations based on Eurostat data	C	Country data	PER_100000_EMP	Per 100,000 employees	G	Global			
