series	seriesDescription	geoAreaCode	geoAreaName	timePeriodStart	value	valueType	time_detail	upperBound	lowerBound	basePeriod	source	footnotes	Nature	Units	Sex	Reporting Type	Migratory status
SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	56	Belgium	2009.0	3200.1	Float					ILOSTAT - ADM-IR - Data submitted electronically by insurance companies	['Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Including cases of injury due to commuting accidents | Definition of permanent incapacity: Permanent incapacity is defined as 183 or days of absence from work | Repository: ILO calculations based on Eurostat data | Institutional sector coverage: Private sector only | Reference group coverage: Insured persons']	C	PER_100000_EMP	MALE	G	EUMIG
SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	56	Belgium	2009.0	2614.2	Float					ILOSTAT - ADM-IR - Data submitted electronically by insurance companies	['Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Including cases of injury due to commuting accidents | Definition of permanent incapacity: Permanent incapacity is defined as 183 or days of absence from work | Repository: ILO calculations based on Eurostat data | Institutional sector coverage: Private sector only | Reference group coverage: Insured persons']	C	PER_100000_EMP	MALE	G	_T
SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	56	Belgium	2010.0	2623.71	Float					ILOSTAT - ADM-IR - Data submitted electronically by insurance companies	['Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Including cases of injury due to commuting accidents | Definition of permanent incapacity: Permanent incapacity is defined as 183 or days of absence from work | Repository: ILO calculations based on Eurostat data | Institutional sector coverage: Private sector only | Reference group coverage: Insured persons']	C	PER_100000_EMP	MALE	G	_T
SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	56	Belgium	2010.0	1243.01	Float					ILOSTAT - ADM-IR - Data submitted electronically by insurance companies	['Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Including cases of injury due to commuting accidents | Definition of permanent incapacity: Permanent incapacity is defined as 183 or days of absence from work | Repository: ILO calculations based on Eurostat data | Institutional sector coverage: Private sector only | Reference group coverage: Insured persons']	C	PER_100000_EMP	FEMALE	G	NONMIG
SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	56	Belgium	2010.0	3140.59	Float					ILOSTAT - ADM-IR - Data submitted electronically by insurance companies	['Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Including cases of injury due to commuting accidents | Definition of permanent incapacity: Permanent incapacity is defined as 183 or days of absence from work | Repository: ILO calculations based on Eurostat data | Institutional sector coverage: Private sector only | Reference group coverage: Insured persons']	C	PER_100000_EMP	MALE	G	EUMIG
SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	56	Belgium	2010.0	2513.23	Float					ILOSTAT - ADM-IR - Data submitted electronically by insurance companies	['Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Including cases of injury due to commuting accidents | Definition of permanent incapacity: Permanent incapacity is defined as 183 or days of absence from work | Repository: ILO calculations based on Eurostat data | Institutional sector coverage: Private sector only | Reference group coverage: Insured persons']	C	PER_100000_EMP	MALE	G	NONMIG
SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	56	Belgium	2010.0	5097.59	Float					ILOSTAT - ADM-IR - Data submitted electronically by insurance companies	['Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Including cases of injury due to commuting accidents | Definition of permanent incapacity: Permanent incapacity is defined as 183 or days of absence from work | Repository: ILO calculations based on Eurostat data | Institutional sector coverage: Private sector only | Reference group coverage: Insured persons']	C	PER_100000_EMP	MALE	G	NONEUMIG
SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	56	Belgium	2010.0	2485.52	Float					ILOSTAT - ADM-IR - Data submitted electronically by insurance companies	['Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Including cases of injury due to commuting accidents | Definition of permanent incapacity: Permanent incapacity is defined as 183 or days of absence from work | Repository: ILO calculations based on Eurostat data | Institutional sector coverage: Private sector only | Reference group coverage: Insured persons']	C	PER_100000_EMP	FEMALE	G	NONEUMIG
SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	56	Belgium	2010.0	1241.11	Float					ILOSTAT - ADM-IR - Data submitted electronically by insurance companies	['Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Including cases of injury due to commuting accidents | Definition of permanent incapacity: Permanent incapacity is defined as 183 or days of absence from work | Repository: ILO calculations based on Eurostat data | Institutional sector coverage: Private sector only | Reference group coverage: Insured persons']	C	PER_100000_EMP	FEMALE	G	EUMIG
SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	56	Belgium	2010.0	1971.25	Float					ILOSTAT - ADM-IR - Data submitted electronically by insurance companies	['Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Including cases of injury due to commuting accidents | Definition of permanent incapacity: Permanent incapacity is defined as 183 or days of absence from work | Repository: ILO calculations based on Eurostat data | Institutional sector coverage: Private sector only | Reference group coverage: Insured persons']	C	PER_100000_EMP	BOTHSEX	G	NONMIG
SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	56	Belgium	2010.0	4275.76	Float					ILOSTAT - ADM-IR - Data submitted electronically by insurance companies	['Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Including cases of injury due to commuting accidents | Definition of permanent incapacity: Permanent incapacity is defined as 183 or days of absence from work | Repository: ILO calculations based on Eurostat data | Institutional sector coverage: Private sector only | Reference group coverage: Insured persons']	C	PER_100000_EMP	BOTHSEX	G	NONEUMIG
SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	56	Belgium	2010.0	1263.93	Float					ILOSTAT - ADM-IR - Data submitted electronically by insurance companies	['Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Including cases of injury due to commuting accidents | Definition of permanent incapacity: Permanent incapacity is defined as 183 or days of absence from work | Repository: ILO calculations based on Eurostat data | Institutional sector coverage: Private sector only | Reference group coverage: Insured persons']	C	PER_100000_EMP	FEMALE	G	_T
SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	56	Belgium	2010.0	2048.92	Float					ILOSTAT - ADM-IR - Data submitted electronically by insurance companies	['Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Including cases of injury due to commuting accidents | Definition of permanent incapacity: Permanent incapacity is defined as 183 or days of absence from work | Repository: ILO calculations based on Eurostat data | Institutional sector coverage: Private sector only | Reference group coverage: Insured persons']	C	PER_100000_EMP	BOTHSEX	G	_T
SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	56	Belgium	2010.0	2380.95	Float					ILOSTAT - ADM-IR - Data submitted electronically by insurance companies	['Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Including cases of injury due to commuting accidents | Definition of permanent incapacity: Permanent incapacity is defined as 183 or days of absence from work | Repository: ILO calculations based on Eurostat data | Institutional sector coverage: Private sector only | Reference group coverage: Insured persons']	C	PER_100000_EMP	BOTHSEX	G	EUMIG
SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	56	Belgium	2011.0	2401.49	Float					ILOSTAT - ADM-IR - Data submitted electronically by insurance companies	['Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Including cases of injury due to commuting accidents | Definition of permanent incapacity: Permanent incapacity is defined as 183 or days of absence from work | Repository: ILO calculations based on Eurostat data | Institutional sector coverage: Private sector only | Reference group coverage: Insured persons']	C	PER_100000_EMP	BOTHSEX	G	_T
SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	56	Belgium	2011.0	2751.02	Float					ILOSTAT - ADM-IR - Data submitted electronically by insurance companies	['Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Including cases of injury due to commuting accidents | Definition of permanent incapacity: Permanent incapacity is defined as 183 or days of absence from work | Repository: ILO calculations based on Eurostat data | Institutional sector coverage: Private sector only | Reference group coverage: Insured persons']	C	PER_100000_EMP	BOTHSEX	G	EUMIG
SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	56	Belgium	2011.0	1333.14	Float					ILOSTAT - ADM-IR - Data submitted electronically by insurance companies	['Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Including cases of injury due to commuting accidents | Definition of permanent incapacity: Permanent incapacity is defined as 183 or days of absence from work | Repository: ILO calculations based on Eurostat data | Institutional sector coverage: Private sector only | Reference group coverage: Insured persons']	C	PER_100000_EMP	FEMALE	G	_T
SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	56	Belgium	2011.0	2305.77	Float					ILOSTAT - ADM-IR - Data submitted electronically by insurance companies	['Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Including cases of injury due to commuting accidents | Definition of permanent incapacity: Permanent incapacity is defined as 183 or days of absence from work | Repository: ILO calculations based on Eurostat data | Institutional sector coverage: Private sector only | Reference group coverage: Insured persons']	C	PER_100000_EMP	BOTHSEX	G	NONMIG
SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	56	Belgium	2011.0	2738.81	Float					ILOSTAT - ADM-IR - Data submitted electronically by insurance companies	['Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Including cases of injury due to commuting accidents | Definition of permanent incapacity: Permanent incapacity is defined as 183 or days of absence from work | Repository: ILO calculations based on Eurostat data | Institutional sector coverage: Private sector only | Reference group coverage: Insured persons']	C	PER_100000_EMP	FEMALE	G	NONEUMIG
SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	56	Belgium	2011.0	4807.48	Float					ILOSTAT - ADM-IR - Data submitted electronically by insurance companies	['Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Including cases of injury due to commuting accidents | Definition of permanent incapacity: Permanent incapacity is defined as 183 or days of absence from work | Repository: ILO calculations based on Eurostat data | Institutional sector coverage: Private sector only | Reference group coverage: Insured persons']	C	PER_100000_EMP	BOTHSEX	G	NONEUMIG
SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	56	Belgium	2011.0	1298.42	Float					ILOSTAT - ADM-IR - Data submitted electronically by insurance companies	['Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Including cases of injury due to commuting accidents | Definition of permanent incapacity: Permanent incapacity is defined as 183 or days of absence from work | Repository: ILO calculations based on Eurostat data | Institutional sector coverage: Private sector only | Reference group coverage: Insured persons']	C	PER_100000_EMP	FEMALE	G	EUMIG
SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	56	Belgium	2011.0	5830.16	Float					ILOSTAT - ADM-IR - Data submitted electronically by insurance companies	['Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Including cases of injury due to commuting accidents | Definition of permanent incapacity: Permanent incapacity is defined as 183 or days of absence from work | Repository: ILO calculations based on Eurostat data | Institutional sector coverage: Private sector only | Reference group coverage: Insured persons']	C	PER_100000_EMP	MALE	G	NONEUMIG
SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	56	Belgium	2011.0	3869.33	Float					ILOSTAT - ADM-IR - Data submitted electronically by insurance companies	['Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Including cases of injury due to commuting accidents | Definition of permanent incapacity: Permanent incapacity is defined as 183 or days of absence from work | Repository: ILO calculations based on Eurostat data | Institutional sector coverage: Private sector only | Reference group coverage: Insured persons']	C	PER_100000_EMP	MALE	G	EUMIG
SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	56	Belgium	2011.0	3119.28	Float					ILOSTAT - ADM-IR - Data submitted electronically by insurance companies	['Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Including cases of injury due to commuting accidents | Definition of permanent incapacity: Permanent incapacity is defined as 183 or days of absence from work | Repository: ILO calculations based on Eurostat data | Institutional sector coverage: Private sector only | Reference group coverage: Insured persons']	C	PER_100000_EMP	MALE	G	NONMIG
SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	56	Belgium	2011.0	1306.43	Float					ILOSTAT - ADM-IR - Data submitted electronically by insurance companies	['Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Including cases of injury due to commuting accidents | Definition of permanent incapacity: Permanent incapacity is defined as 183 or days of absence from work | Repository: ILO calculations based on Eurostat data | Institutional sector coverage: Private sector only | Reference group coverage: Insured persons']	C	PER_100000_EMP	FEMALE	G	NONMIG
SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	56	Belgium	2011.0	3258.59	Float					ILOSTAT - ADM-IR - Data submitted electronically by insurance companies	['Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Including cases of injury due to commuting accidents | Definition of permanent incapacity: Permanent incapacity is defined as 183 or days of absence from work | Repository: ILO calculations based on Eurostat data | Institutional sector coverage: Private sector only | Reference group coverage: Insured persons']	C	PER_100000_EMP	MALE	G	_T
SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	56	Belgium	2012.0	2905.49	Float					ILOSTAT - ADM-IR - Data submitted electronically by insurance companies	['Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Including cases of injury due to commuting accidents | Definition of permanent incapacity: Permanent incapacity is defined as 183 or days of absence from work | Repository: ILO calculations based on Eurostat data | Institutional sector coverage: Private sector only | Reference group coverage: Insured persons']	C	PER_100000_EMP	MALE	G	_T
SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	56	Belgium	2012.0	1152.94	Float					ILOSTAT - ADM-IR - Data submitted electronically by insurance companies	['Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Including cases of injury due to commuting accidents | Definition of permanent incapacity: Permanent incapacity is defined as 183 or days of absence from work | Repository: ILO calculations based on Eurostat data | Institutional sector coverage: Private sector only | Reference group coverage: Insured persons']	C	PER_100000_EMP	FEMALE	G	NONMIG
SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	56	Belgium	2012.0	3535.42	Float					ILOSTAT - ADM-IR - Data submitted electronically by insurance companies	['Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Including cases of injury due to commuting accidents | Definition of permanent incapacity: Permanent incapacity is defined as 183 or days of absence from work | Repository: ILO calculations based on Eurostat data | Institutional sector coverage: Private sector only | Reference group coverage: Insured persons']	C	PER_100000_EMP	MALE	G	EUMIG
SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	56	Belgium	2012.0	2771.12	Float					ILOSTAT - ADM-IR - Data submitted electronically by insurance companies	['Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Including cases of injury due to commuting accidents | Definition of permanent incapacity: Permanent incapacity is defined as 183 or days of absence from work | Repository: ILO calculations based on Eurostat data | Institutional sector coverage: Private sector only | Reference group coverage: Insured persons']	C	PER_100000_EMP	MALE	G	NONMIG
SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	56	Belgium	2012.0	1176.51	Float					ILOSTAT - ADM-IR - Data submitted electronically by insurance companies	['Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Including cases of injury due to commuting accidents | Definition of permanent incapacity: Permanent incapacity is defined as 183 or days of absence from work | Repository: ILO calculations based on Eurostat data | Institutional sector coverage: Private sector only | Reference group coverage: Insured persons']	C	PER_100000_EMP	FEMALE	G	EUMIG
SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	56	Belgium	2012.0	4418.28	Float					ILOSTAT - ADM-IR - Data submitted electronically by insurance companies	['Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Including cases of injury due to commuting accidents | Definition of permanent incapacity: Permanent incapacity is defined as 183 or days of absence from work | Repository: ILO calculations based on Eurostat data | Institutional sector coverage: Private sector only | Reference group coverage: Insured persons']	C	PER_100000_EMP	BOTHSEX	G	NONEUMIG
SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	56	Belgium	2012.0	5512.43	Float					ILOSTAT - ADM-IR - Data submitted electronically by insurance companies	['Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Including cases of injury due to commuting accidents | Definition of permanent incapacity: Permanent incapacity is defined as 183 or days of absence from work | Repository: ILO calculations based on Eurostat data | Institutional sector coverage: Private sector only | Reference group coverage: Insured persons']	C	PER_100000_EMP	MALE	G	NONEUMIG
SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	56	Belgium	2012.0	2541.03	Float					ILOSTAT - ADM-IR - Data submitted electronically by insurance companies	['Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Including cases of injury due to commuting accidents | Definition of permanent incapacity: Permanent incapacity is defined as 183 or days of absence from work | Repository: ILO calculations based on Eurostat data | Institutional sector coverage: Private sector only | Reference group coverage: Insured persons']	C	PER_100000_EMP	FEMALE	G	NONEUMIG
SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	56	Belgium	2012.0	1183.57	Float					ILOSTAT - ADM-IR - Data submitted electronically by insurance companies	['Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Including cases of injury due to commuting accidents | Definition of permanent incapacity: Permanent incapacity is defined as 183 or days of absence from work | Repository: ILO calculations based on Eurostat data | Institutional sector coverage: Private sector only | Reference group coverage: Insured persons']	C	PER_100000_EMP	FEMALE	G	_T
SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	56	Belgium	2012.0	2036.32	Float					ILOSTAT - ADM-IR - Data submitted electronically by insurance companies	['Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Including cases of injury due to commuting accidents | Definition of permanent incapacity: Permanent incapacity is defined as 183 or days of absence from work | Repository: ILO calculations based on Eurostat data | Institutional sector coverage: Private sector only | Reference group coverage: Insured persons']	C	PER_100000_EMP	BOTHSEX	G	NONMIG
SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	56	Belgium	2012.0	2472.87	Float					ILOSTAT - ADM-IR - Data submitted electronically by insurance companies	['Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Including cases of injury due to commuting accidents | Definition of permanent incapacity: Permanent incapacity is defined as 183 or days of absence from work | Repository: ILO calculations based on Eurostat data | Institutional sector coverage: Private sector only | Reference group coverage: Insured persons']	C	PER_100000_EMP	BOTHSEX	G	EUMIG
SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	56	Belgium	2012.0	2127.35	Float					ILOSTAT - ADM-IR - Data submitted electronically by insurance companies	['Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Including cases of injury due to commuting accidents | Definition of permanent incapacity: Permanent incapacity is defined as 183 or days of absence from work | Repository: ILO calculations based on Eurostat data | Institutional sector coverage: Private sector only | Reference group coverage: Insured persons']	C	PER_100000_EMP	BOTHSEX	G	_T
SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	56	Belgium	2013.0	2098.92	Float					ILOSTAT - ADM-IR - Data submitted electronically by insurance companies	['Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Including cases of injury due to commuting accidents | Definition of permanent incapacity: Permanent incapacity is defined as 183 or days of absence from work | Repository: ILO calculations based on Eurostat data | Institutional sector coverage: Private sector only | Reference group coverage: Insured persons']	C	PER_100000_EMP	BOTHSEX	G	_T
SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	56	Belgium	2013.0	2013.55	Float					ILOSTAT - ADM-IR - Data submitted electronically by insurance companies	['Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Including cases of injury due to commuting accidents | Definition of permanent incapacity: Permanent incapacity is defined as 183 or days of absence from work | Repository: ILO calculations based on Eurostat data | Institutional sector coverage: Private sector only | Reference group coverage: Insured persons']	C	PER_100000_EMP	BOTHSEX	G	NONMIG
SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	56	Belgium	2013.0	2692.59	Float					ILOSTAT - ADM-IR - Data submitted electronically by insurance companies	['Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Including cases of injury due to commuting accidents | Definition of permanent incapacity: Permanent incapacity is defined as 183 or days of absence from work | Repository: ILO calculations based on Eurostat data | Institutional sector coverage: Private sector only | Reference group coverage: Insured persons']	C	PER_100000_EMP	MALE	G	NONMIG
SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	56	Belgium	2013.0	4260.14	Float					ILOSTAT - ADM-IR - Data submitted electronically by insurance companies	['Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Including cases of injury due to commuting accidents | Definition of permanent incapacity: Permanent incapacity is defined as 183 or days of absence from work | Repository: ILO calculations based on Eurostat data | Institutional sector coverage: Private sector only | Reference group coverage: Insured persons']	C	PER_100000_EMP	BOTHSEX	G	NONEUMIG
SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	56	Belgium	2013.0	3212.35	Float					ILOSTAT - ADM-IR - Data submitted electronically by insurance companies	['Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Including cases of injury due to commuting accidents | Definition of permanent incapacity: Permanent incapacity is defined as 183 or days of absence from work | Repository: ILO calculations based on Eurostat data | Institutional sector coverage: Private sector only | Reference group coverage: Insured persons']	C	PER_100000_EMP	MALE	G	EUMIG
