series	seriesDescription	geoAreaCode	geoAreaName	timePeriodStart	value	valueType	time_detail	upperBound	lowerBound	basePeriod	source	footnotes	Nature	Units	Location	Sex	Age	Reporting Type
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	752	Sweden	2011.0	12.49708	Float					Statistics Sweden based on The Swedish Time Use Survey 2010/11	['']	C	PERCENT	ALLAREA	FEMALE	25-44	G
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	752	Sweden	2011.0	10.14167	Float					Statistics Sweden based on The Swedish Time Use Survey 2010/11	['']	C	PERCENT	ALLAREA	MALE	25-44	G
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	752	Sweden	2011.0	11.245	Float					Statistics Sweden based on The Swedish Time Use Survey 2010/11	['']	C	PERCENT	ALLAREA	MALE	45-54	G
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	752	Sweden	2011.0	13.84125	Float					Statistics Sweden based on The Swedish Time Use Survey 2010/11	['']	C	PERCENT	ALLAREA	FEMALE	45-54	G
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	752	Sweden	2011.0	10.625	Float					Statistics Sweden based on The Swedish Time Use Survey 2010/11	['']	C	PERCENT	ALLAREA	MALE	20-64	G
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	752	Sweden	2011.0	13.125	Float					Statistics Sweden based on The Swedish Time Use Survey 2010/11	['']	C	PERCENT	ALLAREA	FEMALE	20-64	G
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	752	Sweden	2011.0	13.63708	Float					Statistics Sweden based on The Swedish Time Use Survey 2010/11	['']	C	PERCENT	ALLAREA	FEMALE	15+	G
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	752	Sweden	2011.0	11.1325	Float					Statistics Sweden based on The Swedish Time Use Survey 2010/11	['']	C	PERCENT	ALLAREA	MALE	15+	G
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	752	Sweden	2011.0	12.99458	Float					Statistics Sweden based on The Swedish Time Use Survey 2010/11	['']	C	PERCENT	ALLAREA	MALE	55-64	G
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	752	Sweden	2011.0	17.66833	Float					Statistics Sweden based on The Swedish Time Use Survey 2010/11	['']	C	PERCENT	ALLAREA	FEMALE	65+	G
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	752	Sweden	2011.0	15.1725	Float					Statistics Sweden based on The Swedish Time Use Survey 2010/11	['']	C	PERCENT	ALLAREA	MALE	65+	G
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	752	Sweden	2011.0	4.87708	Float					Statistics Sweden based on The Swedish Time Use Survey 2010/11	['']	C	PERCENT	ALLAREA	MALE	15-24	G
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	752	Sweden	2011.0	15.21875	Float					Statistics Sweden based on The Swedish Time Use Survey 2010/11	['']	C	PERCENT	ALLAREA	FEMALE	55-64	G
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	752	Sweden	2011.0	8.15125	Float					Statistics Sweden based on The Swedish Time Use Survey 2010/11	['']	C	PERCENT	ALLAREA	FEMALE	15-24	G
