series	seriesDescription	geoAreaCode	geoAreaName	timePeriodStart	value	valueType	time_detail	upperBound	lowerBound	basePeriod	source	footnotes	Nature	Units	Sex	Reporting Type	Disability status
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	100	Bulgaria	2012.0	24.0	Float					ILOSTAT - HS - European Health and Social Integration Survey	['Unemployment definition: Self-declared labour status | Repository: ILO calculations based on Eurostat data | Population coverage: Excluding institutional population | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None;']	C	PERCENT	BOTHSEX	G	PWD
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	100	Bulgaria	2012.0	41.0	Float					ILOSTAT - HS - European Health and Social Integration Survey	['Unemployment definition: Self-declared labour status | Repository: ILO calculations based on Eurostat data | Population coverage: Excluding institutional population | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None;']	C	PERCENT	MALE	G	PD
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	100	Bulgaria	2012.0	26.0	Float					ILOSTAT - HS - European Health and Social Integration Survey	['Unemployment definition: Self-declared labour status | Repository: ILO calculations based on Eurostat data | Population coverage: Excluding institutional population | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None;']	C	PERCENT	BOTHSEX	G	_T
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	100	Bulgaria	2012.0	23.0	Float					ILOSTAT - HS - European Health and Social Integration Survey	['Unemployment definition: Self-declared labour status | Repository: ILO calculations based on Eurostat data | Population coverage: Excluding institutional population | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None;']	C	PERCENT	MALE	G	PWD
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	100	Bulgaria	2012.0	25.0	Float					ILOSTAT - HS - European Health and Social Integration Survey	['Unemployment definition: Self-declared labour status | Repository: ILO calculations based on Eurostat data | Population coverage: Excluding institutional population | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None;']	C	PERCENT	FEMALE	G	PWD
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	100	Bulgaria	2012.0	25.0	Float					ILOSTAT - HS - European Health and Social Integration Survey	['Unemployment definition: Self-declared labour status | Repository: ILO calculations based on Eurostat data | Population coverage: Excluding institutional population | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None;']	C	PERCENT	MALE	G	_T
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	100	Bulgaria	2015.0	15.3	Float					ILOSTAT - LFS - Labour Force Survey	['Type of difficulties: Nonstandard type of difficulties | Level of difficulties: Nonstandard level of difficulties | Minimum duration of disability: Nonstandard minimum duration of disability | Data reference period: Annual or annual average | Geographical coverage: Total national | Population coverage: Excluding institutional population | Age coverage - minimum age: 15 years old | Age coverage - maximum age: 74 years old;']	C	PERCENT	MALE	G	PD
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	100	Bulgaria	2015.0	15.8	Float					ILOSTAT - LFS - Labour Force Survey	['Type of difficulties: Nonstandard type of difficulties | Level of difficulties: Nonstandard level of difficulties | Minimum duration of disability: Nonstandard minimum duration of disability | Data reference period: Annual or annual average | Geographical coverage: Total national | Population coverage: Excluding institutional population | Age coverage - minimum age: 15 years old | Age coverage - maximum age: 74 years old;']	C	PERCENT	BOTHSEX	G	PD
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	100	Bulgaria	2015.0	16.3	Float					ILOSTAT - LFS - Labour Force Survey	['Type of difficulties: Nonstandard type of difficulties | Level of difficulties: Nonstandard level of difficulties | Minimum duration of disability: Nonstandard minimum duration of disability | Data reference period: Annual or annual average | Geographical coverage: Total national | Population coverage: Excluding institutional population | Age coverage - minimum age: 15 years old | Age coverage - maximum age: 74 years old;']	C	PERCENT	FEMALE	G	PD
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	100	Bulgaria	2015.0	8.3	Float					ILOSTAT - LFS - Labour Force Survey	['Type of difficulties: Nonstandard type of difficulties | Level of difficulties: Nonstandard level of difficulties | Minimum duration of disability: Nonstandard minimum duration of disability | Data reference period: Annual or annual average | Geographical coverage: Total national | Population coverage: Excluding institutional population | Age coverage - minimum age: 15 years old | Age coverage - maximum age: 74 years old;']	C	PERCENT	FEMALE	G	PWD
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	100	Bulgaria	2015.0	9.0	Float					ILOSTAT - LFS - Labour Force Survey	['Type of difficulties: Nonstandard type of difficulties | Level of difficulties: Nonstandard level of difficulties | Minimum duration of disability: Nonstandard minimum duration of disability | Data reference period: Annual or annual average | Geographical coverage: Total national | Population coverage: Excluding institutional population | Age coverage - minimum age: 15 years old | Age coverage - maximum age: 74 years old;']	C	PERCENT	BOTHSEX	G	PWD
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	100	Bulgaria	2015.0	9.8	Float					ILOSTAT - LFS - Labour Force Survey	['Type of difficulties: Nonstandard type of difficulties | Level of difficulties: Nonstandard level of difficulties | Minimum duration of disability: Nonstandard minimum duration of disability | Data reference period: Annual or annual average | Geographical coverage: Total national | Population coverage: Excluding institutional population | Age coverage - minimum age: 15 years old | Age coverage - maximum age: 74 years old;']	C	PERCENT	MALE	G	_T
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	100	Bulgaria	2015.0	8.4	Float					ILOSTAT - LFS - Labour Force Survey	['Type of difficulties: Nonstandard type of difficulties | Level of difficulties: Nonstandard level of difficulties | Minimum duration of disability: Nonstandard minimum duration of disability | Data reference period: Annual or annual average | Geographical coverage: Total national | Population coverage: Excluding institutional population | Age coverage - minimum age: 15 years old | Age coverage - maximum age: 74 years old;']	C	PERCENT	FEMALE	G	_T
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	100	Bulgaria	2015.0	9.1	Float					ILOSTAT - LFS - Labour Force Survey	['Type of difficulties: Nonstandard type of difficulties | Level of difficulties: Nonstandard level of difficulties | Minimum duration of disability: Nonstandard minimum duration of disability | Data reference period: Annual or annual average | Geographical coverage: Total national | Population coverage: Excluding institutional population | Age coverage - minimum age: 15 years old | Age coverage - maximum age: 74 years old;']	C	PERCENT	BOTHSEX	G	_T
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	100	Bulgaria	2015.0	9.7	Float					ILOSTAT - LFS - Labour Force Survey	['Type of difficulties: Nonstandard type of difficulties | Level of difficulties: Nonstandard level of difficulties | Minimum duration of disability: Nonstandard minimum duration of disability | Data reference period: Annual or annual average | Geographical coverage: Total national | Population coverage: Excluding institutional population | Age coverage - minimum age: 15 years old | Age coverage - maximum age: 74 years old;']	C	PERCENT	MALE	G	PWD
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	100	Bulgaria	2016.0	6.9	Float					ILOSTAT - LFS - Labour Force Survey	['Type of difficulties: Nonstandard type of difficulties | Level of difficulties: Nonstandard level of difficulties | Minimum duration of disability: Nonstandard minimum duration of disability | Data reference period: Annual or annual average | Geographical coverage: Total national | Population coverage: Excluding institutional population | Age coverage - minimum age: 15 years old | Age coverage - maximum age: 74 years old;']	C	PERCENT	FEMALE	G	PWD
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	100	Bulgaria	2016.0	7.5	Float					ILOSTAT - LFS - Labour Force Survey	['Type of difficulties: Nonstandard type of difficulties | Level of difficulties: Nonstandard level of difficulties | Minimum duration of disability: Nonstandard minimum duration of disability | Data reference period: Annual or annual average | Geographical coverage: Total national | Population coverage: Excluding institutional population | Age coverage - minimum age: 15 years old | Age coverage - maximum age: 74 years old;']	C	PERCENT	BOTHSEX	G	PWD
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	100	Bulgaria	2016.0	12.3	Float					ILOSTAT - LFS - Labour Force Survey	['Type of difficulties: Nonstandard type of difficulties | Level of difficulties: Nonstandard level of difficulties | Minimum duration of disability: Nonstandard minimum duration of disability | Data reference period: Annual or annual average | Geographical coverage: Total national | Population coverage: Excluding institutional population | Age coverage - minimum age: 15 years old | Age coverage - maximum age: 74 years old;']	C	PERCENT	BOTHSEX	G	PD
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	100	Bulgaria	2016.0	8.0	Float					ILOSTAT - LFS - Labour Force Survey	['Type of difficulties: Nonstandard type of difficulties | Level of difficulties: Nonstandard level of difficulties | Minimum duration of disability: Nonstandard minimum duration of disability | Data reference period: Annual or annual average | Geographical coverage: Total national | Population coverage: Excluding institutional population | Age coverage - minimum age: 15 years old | Age coverage - maximum age: 74 years old;']	C	PERCENT	MALE	G	PWD
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	100	Bulgaria	2016.0	7.6	Float					ILOSTAT - LFS - Labour Force Survey	['Type of difficulties: Nonstandard type of difficulties | Level of difficulties: Nonstandard level of difficulties | Minimum duration of disability: Nonstandard minimum duration of disability | Data reference period: Annual or annual average | Geographical coverage: Total national | Population coverage: Excluding institutional population | Age coverage - minimum age: 15 years old | Age coverage - maximum age: 74 years old;']	C	PERCENT	BOTHSEX	G	_T
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	100	Bulgaria	2016.0	7.0	Float					ILOSTAT - LFS - Labour Force Survey	['Type of difficulties: Nonstandard type of difficulties | Level of difficulties: Nonstandard level of difficulties | Minimum duration of disability: Nonstandard minimum duration of disability | Data reference period: Annual or annual average | Geographical coverage: Total national | Population coverage: Excluding institutional population | Age coverage - minimum age: 15 years old | Age coverage - maximum age: 74 years old;']	C	PERCENT	FEMALE	G	_T
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	100	Bulgaria	2016.0	8.1	Float					ILOSTAT - LFS - Labour Force Survey	['Type of difficulties: Nonstandard type of difficulties | Level of difficulties: Nonstandard level of difficulties | Minimum duration of disability: Nonstandard minimum duration of disability | Data reference period: Annual or annual average | Geographical coverage: Total national | Population coverage: Excluding institutional population | Age coverage - minimum age: 15 years old | Age coverage - maximum age: 74 years old;']	C	PERCENT	MALE	G	_T
