series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	timeCoverage	geoInfoUrl	age_code	age_desc	location_code	location_desc	sex_code	sex_desc	years	min_year	max_year	n_years
SD_MDP_MUHC	Proportion of population living in multidimensional poverty (%)	222	El Salvador	5	13	Central America	Country	-88.86862995	13.73603564	SLV	1	1			_T	All age ranges or no breaks by age	_T	All areas	F	Female	[2014, 2016, 2017]	2014	2017	3
SD_MDP_MUHC	Proportion of population living in multidimensional poverty (%)	222	El Salvador	5	13	Central America	Country	-88.86862995	13.73603564	SLV	1	1			_T	All age ranges or no breaks by age	_T	All areas	_T	Both sexes	[2014, 2016, 2017]	2014	2017	3
SD_MDP_MUHC	Proportion of population living in multidimensional poverty (%)	222	El Salvador	5	13	Central America	Country	-88.86862995	13.73603564	SLV	1	1			Y0T15	under 16 years old	_T	All areas	_T	Both sexes	[2014, 2016, 2017]	2014	2017	3
SD_MDP_MUHC	Proportion of population living in multidimensional poverty (%)	222	El Salvador	5	13	Central America	Country	-88.86862995	13.73603564	SLV	1	1			_T	All age ranges or no breaks by age	_T	All areas	M	Male	[2014, 2016, 2017]	2014	2017	3
SD_MDP_MUHC	Proportion of population living in multidimensional poverty (%)	233	Estonia	4	154	Northern Europe	Country	25.84093481	58.68487172	EST	1	1			_T	All age ranges or no breaks by age	_T	All areas	M	Male	[2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2010	2018	9
SD_MDP_MUHC	Proportion of population living in multidimensional poverty (%)	233	Estonia	4	154	Northern Europe	Country	25.84093481	58.68487172	EST	1	1			_T	All age ranges or no breaks by age	_T	All areas	_T	Both sexes	[2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2010	2018	9
SD_MDP_MUHC	Proportion of population living in multidimensional poverty (%)	233	Estonia	4	154	Northern Europe	Country	25.84093481	58.68487172	EST	1	1			Y0T17	under 18 years old	_T	All areas	_T	Both sexes	[2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2010	2018	9
SD_MDP_MUHC	Proportion of population living in multidimensional poverty (%)	233	Estonia	4	154	Northern Europe	Country	25.84093481	58.68487172	EST	1	1			_T	All age ranges or no breaks by age	_T	All areas	F	Female	[2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2010	2018	9
SD_MDP_MUHC	Proportion of population living in multidimensional poverty (%)	246	Finland	4	154	Northern Europe	Country	23.308447	61.91586738	FIN	1	1			_T	All age ranges or no breaks by age	_T	All areas	_T	Both sexes	[2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2010	2019	10
SD_MDP_MUHC	Proportion of population living in multidimensional poverty (%)	246	Finland	4	154	Northern Europe	Country	23.308447	61.91586738	FIN	1	1			Y0T17	under 18 years old	_T	All areas	_T	Both sexes	[2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2010	2019	10
SD_MDP_MUHC	Proportion of population living in multidimensional poverty (%)	246	Finland	4	154	Northern Europe	Country	23.308447	61.91586738	FIN	1	1			_T	All age ranges or no breaks by age	_T	All areas	M	Male	[2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2010	2019	10
SD_MDP_MUHC	Proportion of population living in multidimensional poverty (%)	246	Finland	4	154	Northern Europe	Country	23.308447	61.91586738	FIN	1	1			_T	All age ranges or no breaks by age	_T	All areas	F	Female	[2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2010	2019	10
SD_MDP_MUHC	Proportion of population living in multidimensional poverty (%)	276	Germany	4	155	Western Europe	Country	10.3806066	51.08862743	DEU	1	1			_T	All age ranges or no breaks by age	_T	All areas	_T	Both sexes	[2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2010	2018	9
SD_MDP_MUHC	Proportion of population living in multidimensional poverty (%)	276	Germany	4	155	Western Europe	Country	10.3806066	51.08862743	DEU	1	1			Y0T17	under 18 years old	_T	All areas	_T	Both sexes	[2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2010	2018	9
SD_MDP_MUHC	Proportion of population living in multidimensional poverty (%)	276	Germany	4	155	Western Europe	Country	10.3806066	51.08862743	DEU	1	1			_T	All age ranges or no breaks by age	_T	All areas	F	Female	[2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2010	2018	9
SD_MDP_MUHC	Proportion of population living in multidimensional poverty (%)	276	Germany	4	155	Western Europe	Country	10.3806066	51.08862743	DEU	1	1			_T	All age ranges or no breaks by age	_T	All areas	M	Male	[2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2010	2018	9
SD_MDP_MUHC	Proportion of population living in multidimensional poverty (%)	288	Ghana	5	11	Western Africa	Country	-1.205623522	7.964825185	GHA	1	1			_T	All age ranges or no breaks by age	_T	All areas	_T	Both sexes	[2010]	2010	2010	1
SD_MDP_MUHC	Proportion of population living in multidimensional poverty (%)	300	Greece	4	39	Southern Europe	Country	22.58307827	39.47301873	GRC	1	1			_T	All age ranges or no breaks by age	_T	All areas	_T	Both sexes	[2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2010	2018	9
SD_MDP_MUHC	Proportion of population living in multidimensional poverty (%)	300	Greece	4	39	Southern Europe	Country	22.58307827	39.47301873	GRC	1	1			_T	All age ranges or no breaks by age	_T	All areas	M	Male	[2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2010	2018	9
SD_MDP_MUHC	Proportion of population living in multidimensional poverty (%)	300	Greece	4	39	Southern Europe	Country	22.58307827	39.47301873	GRC	1	1			Y0T17	under 18 years old	_T	All areas	_T	Both sexes	[2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2010	2018	9
SD_MDP_MUHC	Proportion of population living in multidimensional poverty (%)	300	Greece	4	39	Southern Europe	Country	22.58307827	39.47301873	GRC	1	1			_T	All age ranges or no breaks by age	_T	All areas	F	Female	[2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2010	2018	9
SD_MDP_MUHC	Proportion of population living in multidimensional poverty (%)	348	Hungary	4	151	Eastern Europe	Country	19.41221519	47.1651448	HUN	1	1			_T	All age ranges or no breaks by age	_T	All areas	_T	Both sexes	[2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2010	2019	10
SD_MDP_MUHC	Proportion of population living in multidimensional poverty (%)	348	Hungary	4	151	Eastern Europe	Country	19.41221519	47.1651448	HUN	1	1			Y0T17	under 18 years old	_T	All areas	_T	Both sexes	[2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2010	2019	10
SD_MDP_MUHC	Proportion of population living in multidimensional poverty (%)	348	Hungary	4	151	Eastern Europe	Country	19.41221519	47.1651448	HUN	1	1			_T	All age ranges or no breaks by age	_T	All areas	M	Male	[2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2010	2019	10
SD_MDP_MUHC	Proportion of population living in multidimensional poverty (%)	348	Hungary	4	151	Eastern Europe	Country	19.41221519	47.1651448	HUN	1	1			_T	All age ranges or no breaks by age	_T	All areas	F	Female	[2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2010	2019	10
SD_MDP_MUHC	Proportion of population living in multidimensional poverty (%)	372	Ireland	4	154	Northern Europe	Country	-7.121425272	53.25274054	IRL	1	1			Y0T17	under 18 years old	_T	All areas	_T	Both sexes	[2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2010	2018	9
SD_MDP_MUHC	Proportion of population living in multidimensional poverty (%)	372	Ireland	4	154	Northern Europe	Country	-7.121425272	53.25274054	IRL	1	1			_T	All age ranges or no breaks by age	_T	All areas	M	Male	[2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2010	2018	9
SD_MDP_MUHC	Proportion of population living in multidimensional poverty (%)	372	Ireland	4	154	Northern Europe	Country	-7.121425272	53.25274054	IRL	1	1			_T	All age ranges or no breaks by age	_T	All areas	_T	Both sexes	[2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2010	2018	9
SD_MDP_MUHC	Proportion of population living in multidimensional poverty (%)	372	Ireland	4	154	Northern Europe	Country	-7.121425272	53.25274054	IRL	1	1			_T	All age ranges or no breaks by age	_T	All areas	F	Female	[2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2010	2018	9
SD_MDP_MUHC	Proportion of population living in multidimensional poverty (%)	380	Italy	4	39	Southern Europe	Country	12.57022427	42.79917282	ITA	1	1			_T	All age ranges or no breaks by age	_T	All areas	F	Female	[2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2010	2018	9
SD_MDP_MUHC	Proportion of population living in multidimensional poverty (%)	380	Italy	4	39	Southern Europe	Country	12.57022427	42.79917282	ITA	1	1			Y0T17	under 18 years old	_T	All areas	_T	Both sexes	[2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2010	2018	9
SD_MDP_MUHC	Proportion of population living in multidimensional poverty (%)	380	Italy	4	39	Southern Europe	Country	12.57022427	42.79917282	ITA	1	1			_T	All age ranges or no breaks by age	_T	All areas	_T	Both sexes	[2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2010	2018	9
SD_MDP_MUHC	Proportion of population living in multidimensional poverty (%)	380	Italy	4	39	Southern Europe	Country	12.57022427	42.79917282	ITA	1	1			_T	All age ranges or no breaks by age	_T	All areas	M	Male	[2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2010	2018	9
SD_MDP_MUHC	Proportion of population living in multidimensional poverty (%)	4	Afghanistan	4	34	Southern Asia	Country	66.02688198	33.83160199	AFG	1	1			_T	All age ranges or no breaks by age	_T	All areas	_T	Both sexes	[2016]	2016	2016	1
SD_MDP_MUHC	Proportion of population living in multidimensional poverty (%)	4	Afghanistan	4	34	Southern Asia	Country	66.02688198	33.83160199	AFG	1	1			Y0T17	under 18 years old	_T	All areas	_T	Both sexes	[2016]	2016	2016	1
SD_MDP_MUHC	Proportion of population living in multidimensional poverty (%)	40	Austria	4	155	Western Europe	Country	14.14172472	47.58704857	AUT	1	1			_T	All age ranges or no breaks by age	_T	All areas	M	Male	[2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2010	2018	9
SD_MDP_MUHC	Proportion of population living in multidimensional poverty (%)	40	Austria	4	155	Western Europe	Country	14.14172472	47.58704857	AUT	1	1			Y0T17	under 18 years old	_T	All areas	_T	Both sexes	[2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2010	2018	9
SD_MDP_MUHC	Proportion of population living in multidimensional poverty (%)	40	Austria	4	155	Western Europe	Country	14.14172472	47.58704857	AUT	1	1			_T	All age ranges or no breaks by age	_T	All areas	_T	Both sexes	[2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2010	2018	9
SD_MDP_MUHC	Proportion of population living in multidimensional poverty (%)	40	Austria	4	155	Western Europe	Country	14.14172472	47.58704857	AUT	1	1			_T	All age ranges or no breaks by age	_T	All areas	F	Female	[2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2010	2018	9
SD_MDP_MUHC	Proportion of population living in multidimensional poverty (%)	440	Lithuania	4	154	Northern Europe	Country	23.90517807	55.33680309	LTU	1	1			_T	All age ranges or no breaks by age	_T	All areas	_T	Both sexes	[2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2010	2018	9
SD_MDP_MUHC	Proportion of population living in multidimensional poverty (%)	440	Lithuania	4	154	Northern Europe	Country	23.90517807	55.33680309	LTU	1	1			Y0T17	under 18 years old	_T	All areas	_T	Both sexes	[2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2010	2018	9
SD_MDP_MUHC	Proportion of population living in multidimensional poverty (%)	440	Lithuania	4	154	Northern Europe	Country	23.90517807	55.33680309	LTU	1	1			_T	All age ranges or no breaks by age	_T	All areas	M	Male	[2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2010	2018	9
SD_MDP_MUHC	Proportion of population living in multidimensional poverty (%)	440	Lithuania	4	154	Northern Europe	Country	23.90517807	55.33680309	LTU	1	1			_T	All age ranges or no breaks by age	_T	All areas	F	Female	[2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2010	2018	9
SD_MDP_MUHC	Proportion of population living in multidimensional poverty (%)	442	Luxembourg	4	155	Western Europe	Country	6.092656563	49.77679538	LUX	1	1			_T	All age ranges or no breaks by age	_T	All areas	_T	Both sexes	[2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2010	2018	9
SD_MDP_MUHC	Proportion of population living in multidimensional poverty (%)	442	Luxembourg	4	155	Western Europe	Country	6.092656563	49.77679538	LUX	1	1			Y0T17	under 18 years old	_T	All areas	_T	Both sexes	[2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2010	2018	9
SD_MDP_MUHC	Proportion of population living in multidimensional poverty (%)	442	Luxembourg	4	155	Western Europe	Country	6.092656563	49.77679538	LUX	1	1			_T	All age ranges or no breaks by age	_T	All areas	M	Male	[2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2010	2018	9
SD_MDP_MUHC	Proportion of population living in multidimensional poverty (%)	442	Luxembourg	4	155	Western Europe	Country	6.092656563	49.77679538	LUX	1	1			_T	All age ranges or no breaks by age	_T	All areas	F	Female	[2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2010	2018	9
SD_MDP_MUHC	Proportion of population living in multidimensional poverty (%)	466	Mali	5	11	Western Africa	Country	-3.522016039	17.35311254	MLI	1	1			_T	All age ranges or no breaks by age	_T	All areas	M	Male	[2016]	2016	2016	1
SD_MDP_MUHC	Proportion of population living in multidimensional poverty (%)	466	Mali	5	11	Western Africa	Country	-3.522016039	17.35311254	MLI	1	1			_T	All age ranges or no breaks by age	_T	All areas	F	Female	[2016]	2016	2016	1
SD_MDP_MUHC	Proportion of population living in multidimensional poverty (%)	466	Mali	5	11	Western Africa	Country	-3.522016039	17.35311254	MLI	1	1			_T	All age ranges or no breaks by age	_T	All areas	_T	Both sexes	[2016]	2016	2016	1
SD_MDP_MUHC	Proportion of population living in multidimensional poverty (%)	466	Mali	5	11	Western Africa	Country	-3.522016039	17.35311254	MLI	1	1			Y0T17	under 18 years old	_T	All areas	_T	Both sexes	[2016]	2016	2016	1
SD_MDP_MUHC	Proportion of population living in multidimensional poverty (%)	470	Malta	4	39	Southern Europe	Country	14.44617519	35.89194275	MLT	1	1			_T	All age ranges or no breaks by age	_T	All areas	M	Male	[2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2010	2018	9
SD_MDP_MUHC	Proportion of population living in multidimensional poverty (%)	470	Malta	4	39	Southern Europe	Country	14.44617519	35.89194275	MLT	1	1			Y0T17	under 18 years old	_T	All areas	_T	Both sexes	[2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2010	2018	9
SD_MDP_MUHC	Proportion of population living in multidimensional poverty (%)	470	Malta	4	39	Southern Europe	Country	14.44617519	35.89194275	MLT	1	1			_T	All age ranges or no breaks by age	_T	All areas	_T	Both sexes	[2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2010	2018	9
SD_MDP_MUHC	Proportion of population living in multidimensional poverty (%)	470	Malta	4	39	Southern Europe	Country	14.44617519	35.89194275	MLT	1	1			_T	All age ranges or no breaks by age	_T	All areas	F	Female	[2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2010	2018	9
SD_MDP_MUHC	Proportion of population living in multidimensional poverty (%)	484	Mexico	5	13	Central America	Country	-102.5148166	23.93378032	MEX	1	1			_T	All age ranges or no breaks by age	_T	All areas	F	Female	[2010, 2012, 2014, 2016, 2018]	2010	2018	5
SD_MDP_MUHC	Proportion of population living in multidimensional poverty (%)	484	Mexico	5	13	Central America	Country	-102.5148166	23.93378032	MEX	1	1			_T	All age ranges or no breaks by age	_T	All areas	_T	Both sexes	[2010, 2012, 2014, 2016, 2018]	2010	2018	5
SD_MDP_MUHC	Proportion of population living in multidimensional poverty (%)	484	Mexico	5	13	Central America	Country	-102.5148166	23.93378032	MEX	1	1			Y0T17	under 18 years old	_T	All areas	_T	Both sexes	[2010, 2012, 2014, 2016, 2018]	2010	2018	5
SD_MDP_MUHC	Proportion of population living in multidimensional poverty (%)	484	Mexico	5	13	Central America	Country	-102.5148166	23.93378032	MEX	1	1			_T	All age ranges or no breaks by age	_T	All areas	M	Male	[2010, 2012, 2014, 2016, 2018]	2010	2018	5
SD_MDP_MUHC	Proportion of population living in multidimensional poverty (%)	504	Morocco	4	15	Northern Africa	Country	-6.281942841	31.8440131	MAR	1	1			_T	All age ranges or no breaks by age	_T	All areas	M	Male	[2011, 2014]	2011	2014	2
SD_MDP_MUHC	Proportion of population living in multidimensional poverty (%)	504	Morocco	4	15	Northern Africa	Country	-6.281942841	31.8440131	MAR	1	1			Y0T17	under 18 years old	_T	All areas	_T	Both sexes	[2011, 2014]	2011	2014	2
SD_MDP_MUHC	Proportion of population living in multidimensional poverty (%)	504	Morocco	4	15	Northern Africa	Country	-6.281942841	31.8440131	MAR	1	1			_T	All age ranges or no breaks by age	_T	All areas	_T	Both sexes	[2011, 2014]	2011	2014	2
SD_MDP_MUHC	Proportion of population living in multidimensional poverty (%)	504	Morocco	4	15	Northern Africa	Country	-6.281942841	31.8440131	MAR	1	1			_T	All age ranges or no breaks by age	_T	All areas	F	Female	[2011, 2014]	2011	2014	2
SD_MDP_MUHC	Proportion of population living in multidimensional poverty (%)	508	Mozambique	5	14	Eastern Africa	Country	38.18479941	-14.27963886	MOZ	1	1			_T	All age ranges or no breaks by age	_T	All areas	_T	Both sexes	[2014]	2014	2014	1
SD_MDP_MUHC	Proportion of population living in multidimensional poverty (%)	51	Armenia	4	145	Western Asia	Country	44.93839317	40.29499741	ARM	1	1			_T	All age ranges or no breaks by age	_T	All areas	_T	Both sexes	[2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2010	2018	9
SD_MDP_MUHC	Proportion of population living in multidimensional poverty (%)	51	Armenia	4	145	Western Asia	Country	44.93839317	40.29499741	ARM	1	1			_T	All age ranges or no breaks by age	_T	All areas	F	Female	[2018]	2018	2018	1
SD_MDP_MUHC	Proportion of population living in multidimensional poverty (%)	51	Armenia	4	145	Western Asia	Country	44.93839317	40.29499741	ARM	1	1			Y0T14	under 15 years old	_T	All areas	_T	Both sexes	[2018]	2018	2018	1
SD_MDP_MUHC	Proportion of population living in multidimensional poverty (%)	51	Armenia	4	145	Western Asia	Country	44.93839317	40.29499741	ARM	1	1			_T	All age ranges or no breaks by age	_T	All areas	M	Male	[2018]	2018	2018	1
SD_MDP_MUHC	Proportion of population living in multidimensional poverty (%)	524	Nepal	4	34	Southern Asia	Country	83.94678863	28.25866332	NPL	1	1			_T	All age ranges or no breaks by age	_T	All areas	_T	Both sexes	[2014]	2014	2014	1
SD_MDP_MUHC	Proportion of population living in multidimensional poverty (%)	528	Netherlands	4	155	Western Europe	Country	5.331480568	51.86728884	NLD	1	1			_T	All age ranges or no breaks by age	_T	All areas	F	Female	[2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2010	2018	9
SD_MDP_MUHC	Proportion of population living in multidimensional poverty (%)	528	Netherlands	4	155	Western Europe	Country	5.331480568	51.86728884	NLD	1	1			_T	All age ranges or no breaks by age	_T	All areas	M	Male	[2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2010	2018	9
SD_MDP_MUHC	Proportion of population living in multidimensional poverty (%)	528	Netherlands	4	155	Western Europe	Country	5.331480568	51.86728884	NLD	1	1			_T	All age ranges or no breaks by age	_T	All areas	_T	Both sexes	[2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2010	2018	9
