series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	timeCoverage	geoInfoUrl	age_code	age_desc	sex_code	sex_desc	years	min_year	max_year	n_years
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	104	Myanmar	4	35	South-Eastern Asia	Country	96.51752295	21.19332882	MMR	1	1			Y_GE25	25 years old and over	M	Male	[2015]	2015	2015	1
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	104	Myanmar	4	35	South-Eastern Asia	Country	96.51752295	21.19332882	MMR	1	1			Y15T24	15 to 24 years old	_T	Both sexes	[2015]	2015	2015	1
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	104	Myanmar	4	35	South-Eastern Asia	Country	96.51752295	21.19332882	MMR	1	1			Y_GE15	15 years old and over	_T	Both sexes	[2015]	2015	2015	1
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	104	Myanmar	4	35	South-Eastern Asia	Country	96.51752295	21.19332882	MMR	1	1			Y_GE25	25 years old and over	_T	Both sexes	[2015]	2015	2015	1
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	104	Myanmar	4	35	South-Eastern Asia	Country	96.51752295	21.19332882	MMR	1	1			Y_GE15	15 years old and over	M	Male	[2015]	2015	2015	1
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	104	Myanmar	4	35	South-Eastern Asia	Country	96.51752295	21.19332882	MMR	1	1			Y15T24	15 to 24 years old	M	Male	[2015]	2015	2015	1
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	104	Myanmar	4	35	South-Eastern Asia	Country	96.51752295	21.19332882	MMR	1	1			Y_GE25	25 years old and over	F	Female	[2015]	2015	2015	1
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	104	Myanmar	4	35	South-Eastern Asia	Country	96.51752295	21.19332882	MMR	1	1			Y_GE15	15 years old and over	F	Female	[2015]	2015	2015	1
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	108	Burundi	5	14	Eastern Africa	Country	29.89080992	-3.366387428	BDI	1	1			Y15T24	15 to 24 years old	F	Female	[2006, 2014]	2006	2014	2
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	108	Burundi	5	14	Eastern Africa	Country	29.89080992	-3.366387428	BDI	1	1			Y_GE15	15 years old and over	F	Female	[2006, 2014]	2006	2014	2
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	108	Burundi	5	14	Eastern Africa	Country	29.89080992	-3.366387428	BDI	1	1			Y_GE25	25 years old and over	F	Female	[2006, 2014]	2006	2014	2
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	108	Burundi	5	14	Eastern Africa	Country	29.89080992	-3.366387428	BDI	1	1			Y15T24	15 to 24 years old	M	Male	[2006, 2014]	2006	2014	2
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	108	Burundi	5	14	Eastern Africa	Country	29.89080992	-3.366387428	BDI	1	1			Y_GE15	15 years old and over	M	Male	[2006, 2014]	2006	2014	2
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	108	Burundi	5	14	Eastern Africa	Country	29.89080992	-3.366387428	BDI	1	1			Y_GE25	25 years old and over	M	Male	[2006, 2014]	2006	2014	2
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	108	Burundi	5	14	Eastern Africa	Country	29.89080992	-3.366387428	BDI	1	1			Y_GE15	15 years old and over	_T	Both sexes	[2006, 2014]	2006	2014	2
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	108	Burundi	5	14	Eastern Africa	Country	29.89080992	-3.366387428	BDI	1	1			Y_GE25	25 years old and over	_T	Both sexes	[2006, 2014]	2006	2014	2
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	108	Burundi	5	14	Eastern Africa	Country	29.89080992	-3.366387428	BDI	1	1			Y15T24	15 to 24 years old	_T	Both sexes	[2006, 2014]	2006	2014	2
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	112	Belarus	4	151	Eastern Europe	Country	28.04940161	53.54193075	BLR	1	1			Y15T24	15 to 24 years old	F	Female	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	112	Belarus	4	151	Eastern Europe	Country	28.04940161	53.54193075	BLR	1	1			Y_GE15	15 years old and over	F	Female	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	112	Belarus	4	151	Eastern Europe	Country	28.04940161	53.54193075	BLR	1	1			Y_GE25	25 years old and over	F	Female	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	112	Belarus	4	151	Eastern Europe	Country	28.04940161	53.54193075	BLR	1	1			Y15T24	15 to 24 years old	M	Male	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	112	Belarus	4	151	Eastern Europe	Country	28.04940161	53.54193075	BLR	1	1			Y_GE15	15 years old and over	M	Male	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	112	Belarus	4	151	Eastern Europe	Country	28.04940161	53.54193075	BLR	1	1			Y_GE25	25 years old and over	M	Male	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	112	Belarus	4	151	Eastern Europe	Country	28.04940161	53.54193075	BLR	1	1			Y15T24	15 to 24 years old	_T	Both sexes	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	112	Belarus	4	151	Eastern Europe	Country	28.04940161	53.54193075	BLR	1	1			Y_GE15	15 years old and over	_T	Both sexes	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	112	Belarus	4	151	Eastern Europe	Country	28.04940161	53.54193075	BLR	1	1			Y_GE25	25 years old and over	_T	Both sexes	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	116	Cambodia	4	35	South-Eastern Asia	Country	104.922836	12.71163737	KHM	1	1			Y_GE25	25 years old and over	M	Male	[2004, 2007, 2008, 2009, 2010, 2011]	2004	2011	6
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	116	Cambodia	4	35	South-Eastern Asia	Country	104.922836	12.71163737	KHM	1	1			Y15T24	15 to 24 years old	_T	Both sexes	[2004, 2007, 2008, 2009, 2010, 2011]	2004	2011	6
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	116	Cambodia	4	35	South-Eastern Asia	Country	104.922836	12.71163737	KHM	1	1			Y_GE15	15 years old and over	_T	Both sexes	[2004, 2007, 2008, 2009, 2010, 2011]	2004	2011	6
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	116	Cambodia	4	35	South-Eastern Asia	Country	104.922836	12.71163737	KHM	1	1			Y15T24	15 to 24 years old	F	Female	[2004, 2007, 2008, 2009, 2010, 2011]	2004	2011	6
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	116	Cambodia	4	35	South-Eastern Asia	Country	104.922836	12.71163737	KHM	1	1			Y_GE15	15 years old and over	F	Female	[2004, 2007, 2008, 2009, 2010, 2011]	2004	2011	6
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	116	Cambodia	4	35	South-Eastern Asia	Country	104.922836	12.71163737	KHM	1	1			Y_GE25	25 years old and over	F	Female	[2004, 2007, 2008, 2009, 2010, 2011]	2004	2011	6
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	116	Cambodia	4	35	South-Eastern Asia	Country	104.922836	12.71163737	KHM	1	1			Y15T24	15 to 24 years old	M	Male	[2004, 2007, 2008, 2009, 2010, 2011]	2004	2011	6
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	116	Cambodia	4	35	South-Eastern Asia	Country	104.922836	12.71163737	KHM	1	1			Y_GE15	15 years old and over	M	Male	[2004, 2007, 2008, 2009, 2010, 2011]	2004	2011	6
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	116	Cambodia	4	35	South-Eastern Asia	Country	104.922836	12.71163737	KHM	1	1			Y_GE25	25 years old and over	_T	Both sexes	[2004, 2007, 2008, 2009, 2010, 2011]	2004	2011	6
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	12	Algeria	4	15	Northern Africa	Country	2.678164227	28.15940032	DZA	1	1			Y_GE25	25 years old and over	F	Female	[2011]	2011	2011	1
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	12	Algeria	4	15	Northern Africa	Country	2.678164227	28.15940032	DZA	1	1			Y15T24	15 to 24 years old	M	Male	[2011]	2011	2011	1
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	12	Algeria	4	15	Northern Africa	Country	2.678164227	28.15940032	DZA	1	1			Y_GE15	15 years old and over	M	Male	[2011]	2011	2011	1
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	12	Algeria	4	15	Northern Africa	Country	2.678164227	28.15940032	DZA	1	1			Y_GE25	25 years old and over	M	Male	[2011]	2011	2011	1
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	12	Algeria	4	15	Northern Africa	Country	2.678164227	28.15940032	DZA	1	1			Y15T24	15 to 24 years old	_T	Both sexes	[2011]	2011	2011	1
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	12	Algeria	4	15	Northern Africa	Country	2.678164227	28.15940032	DZA	1	1			Y_GE15	15 years old and over	_T	Both sexes	[2011]	2011	2011	1
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	12	Algeria	4	15	Northern Africa	Country	2.678164227	28.15940032	DZA	1	1			Y_GE25	25 years old and over	_T	Both sexes	[2011]	2011	2011	1
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	12	Algeria	4	15	Northern Africa	Country	2.678164227	28.15940032	DZA	1	1			Y_GE15	15 years old and over	F	Female	[2011]	2011	2011	1
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	12	Algeria	4	15	Northern Africa	Country	2.678164227	28.15940032	DZA	1	1			Y15T24	15 to 24 years old	F	Female	[2011]	2011	2011	1
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	120	Cameroon	5	17	Middle Africa	Country	12.7419827	5.692387031	CMR	1	1			Y15T24	15 to 24 years old	F	Female	[2001, 2007, 2014]	2001	2014	3
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	120	Cameroon	5	17	Middle Africa	Country	12.7419827	5.692387031	CMR	1	1			Y_GE15	15 years old and over	F	Female	[2001, 2007, 2014]	2001	2014	3
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	120	Cameroon	5	17	Middle Africa	Country	12.7419827	5.692387031	CMR	1	1			Y_GE25	25 years old and over	F	Female	[2001, 2007, 2014]	2001	2014	3
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	120	Cameroon	5	17	Middle Africa	Country	12.7419827	5.692387031	CMR	1	1			Y_GE25	25 years old and over	_T	Both sexes	[2001, 2007, 2014]	2001	2014	3
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	120	Cameroon	5	17	Middle Africa	Country	12.7419827	5.692387031	CMR	1	1			Y15T24	15 to 24 years old	_T	Both sexes	[2001, 2007, 2014]	2001	2014	3
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	120	Cameroon	5	17	Middle Africa	Country	12.7419827	5.692387031	CMR	1	1			Y15T24	15 to 24 years old	M	Male	[2001, 2007, 2014]	2001	2014	3
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	120	Cameroon	5	17	Middle Africa	Country	12.7419827	5.692387031	CMR	1	1			Y_GE15	15 years old and over	M	Male	[2001, 2007, 2014]	2001	2014	3
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	120	Cameroon	5	17	Middle Africa	Country	12.7419827	5.692387031	CMR	1	1			Y_GE25	25 years old and over	M	Male	[2001, 2007, 2014]	2001	2014	3
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	120	Cameroon	5	17	Middle Africa	Country	12.7419827	5.692387031	CMR	1	1			Y_GE15	15 years old and over	_T	Both sexes	[2001, 2007, 2014]	2001	2014	3
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	132	Cabo Verde	5	11	Western Africa	Country	-23.63544151	15.07791834	CPV	1	1			Y15T24	15 to 24 years old	F	Female	[2002, 2007]	2002	2007	2
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	132	Cabo Verde	5	11	Western Africa	Country	-23.63544151	15.07791834	CPV	1	1			Y_GE15	15 years old and over	F	Female	[2002, 2007]	2002	2007	2
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	132	Cabo Verde	5	11	Western Africa	Country	-23.63544151	15.07791834	CPV	1	1			Y_GE25	25 years old and over	F	Female	[2002, 2007]	2002	2007	2
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	132	Cabo Verde	5	11	Western Africa	Country	-23.63544151	15.07791834	CPV	1	1			Y15T24	15 to 24 years old	M	Male	[2002, 2007]	2002	2007	2
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	132	Cabo Verde	5	11	Western Africa	Country	-23.63544151	15.07791834	CPV	1	1			Y_GE15	15 years old and over	M	Male	[2002, 2007]	2002	2007	2
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	132	Cabo Verde	5	11	Western Africa	Country	-23.63544151	15.07791834	CPV	1	1			Y_GE25	25 years old and over	M	Male	[2002, 2007]	2002	2007	2
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	132	Cabo Verde	5	11	Western Africa	Country	-23.63544151	15.07791834	CPV	1	1			Y_GE15	15 years old and over	_T	Both sexes	[2002, 2007]	2002	2007	2
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	132	Cabo Verde	5	11	Western Africa	Country	-23.63544151	15.07791834	CPV	1	1			Y15T24	15 to 24 years old	_T	Both sexes	[2002, 2007]	2002	2007	2
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	132	Cabo Verde	5	11	Western Africa	Country	-23.63544151	15.07791834	CPV	1	1			Y_GE25	25 years old and over	_T	Both sexes	[2002, 2007]	2002	2007	2
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	140	Central African Republic	5	17	Middle Africa	Country	20.93559492	7.003720791	CAF	1	1			Y15T24	15 to 24 years old	F	Female	[2003, 2008]	2003	2008	2
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	140	Central African Republic	5	17	Middle Africa	Country	20.93559492	7.003720791	CAF	1	1			Y_GE15	15 years old and over	F	Female	[2003, 2008]	2003	2008	2
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	140	Central African Republic	5	17	Middle Africa	Country	20.93559492	7.003720791	CAF	1	1			Y_GE25	25 years old and over	F	Female	[2003, 2008]	2003	2008	2
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	140	Central African Republic	5	17	Middle Africa	Country	20.93559492	7.003720791	CAF	1	1			Y15T24	15 to 24 years old	M	Male	[2003, 2008]	2003	2008	2
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	140	Central African Republic	5	17	Middle Africa	Country	20.93559492	7.003720791	CAF	1	1			Y_GE15	15 years old and over	M	Male	[2003, 2008]	2003	2008	2
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	140	Central African Republic	5	17	Middle Africa	Country	20.93559492	7.003720791	CAF	1	1			Y_GE25	25 years old and over	M	Male	[2003, 2008]	2003	2008	2
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	140	Central African Republic	5	17	Middle Africa	Country	20.93559492	7.003720791	CAF	1	1			Y15T24	15 to 24 years old	_T	Both sexes	[2003, 2008]	2003	2008	2
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	140	Central African Republic	5	17	Middle Africa	Country	20.93559492	7.003720791	CAF	1	1			Y_GE15	15 years old and over	_T	Both sexes	[2003, 2008]	2003	2008	2
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	140	Central African Republic	5	17	Middle Africa	Country	20.93559492	7.003720791	CAF	1	1			Y_GE25	25 years old and over	_T	Both sexes	[2003, 2008]	2003	2008	2
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	143	Central Asia	3	142	Asia	Region								Y15T24	15 to 24 years old	F	Female	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2000	2019	20
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	143	Central Asia	3	142	Asia	Region								Y_GE15	15 years old and over	F	Female	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2000	2019	20
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	143	Central Asia	3	142	Asia	Region								Y_GE25	25 years old and over	F	Female	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2000	2019	20
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	143	Central Asia	3	142	Asia	Region								Y15T24	15 to 24 years old	M	Male	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2000	2019	20
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	143	Central Asia	3	142	Asia	Region								Y_GE15	15 years old and over	M	Male	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2000	2019	20
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	143	Central Asia	3	142	Asia	Region								Y_GE25	25 years old and over	M	Male	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2000	2019	20
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	143	Central Asia	3	142	Asia	Region								Y15T24	15 to 24 years old	_T	Both sexes	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2000	2019	20
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	143	Central Asia	3	142	Asia	Region								Y_GE25	25 years old and over	_T	Both sexes	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2000	2019	20
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	143	Central Asia	3	142	Asia	Region								Y_GE15	15 years old and over	_T	Both sexes	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2000	2019	20
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	144	Sri Lanka	4	34	Southern Asia	Country	80.70489654	7.614693343	LKA	1	1			Y15T24	15 to 24 years old	F	Female	[2002, 2007, 2010, 2013, 2016]	2002	2016	5
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	144	Sri Lanka	4	34	Southern Asia	Country	80.70489654	7.614693343	LKA	1	1			Y_GE15	15 years old and over	F	Female	[2002, 2007, 2010, 2013, 2016]	2002	2016	5
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	144	Sri Lanka	4	34	Southern Asia	Country	80.70489654	7.614693343	LKA	1	1			Y_GE25	25 years old and over	F	Female	[2002, 2007, 2010, 2013, 2016]	2002	2016	5
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	144	Sri Lanka	4	34	Southern Asia	Country	80.70489654	7.614693343	LKA	1	1			Y15T24	15 to 24 years old	M	Male	[2002, 2007, 2010, 2013, 2016]	2002	2016	5
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	144	Sri Lanka	4	34	Southern Asia	Country	80.70489654	7.614693343	LKA	1	1			Y_GE15	15 years old and over	M	Male	[2002, 2007, 2010, 2013, 2016]	2002	2016	5
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	144	Sri Lanka	4	34	Southern Asia	Country	80.70489654	7.614693343	LKA	1	1			Y_GE25	25 years old and over	M	Male	[2002, 2007, 2010, 2013, 2016]	2002	2016	5
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	144	Sri Lanka	4	34	Southern Asia	Country	80.70489654	7.614693343	LKA	1	1			Y15T24	15 to 24 years old	_T	Both sexes	[2002, 2007, 2010, 2013, 2016]	2002	2016	5
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	144	Sri Lanka	4	34	Southern Asia	Country	80.70489654	7.614693343	LKA	1	1			Y_GE15	15 years old and over	_T	Both sexes	[2002, 2007, 2010, 2013, 2016]	2002	2016	5
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	144	Sri Lanka	4	34	Southern Asia	Country	80.70489654	7.614693343	LKA	1	1			Y_GE25	25 years old and over	_T	Both sexes	[2002, 2007, 2010, 2013, 2016]	2002	2016	5
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	145	Western Asia	3	142	Asia	Region								Y15T24	15 to 24 years old	F	Female	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2000	2019	20
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	145	Western Asia	3	142	Asia	Region								Y_GE15	15 years old and over	F	Female	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2000	2019	20
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	145	Western Asia	3	142	Asia	Region								Y_GE25	25 years old and over	F	Female	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2000	2019	20
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	145	Western Asia	3	142	Asia	Region								Y15T24	15 to 24 years old	M	Male	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2000	2019	20
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	145	Western Asia	3	142	Asia	Region								Y_GE15	15 years old and over	M	Male	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2000	2019	20
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	145	Western Asia	3	142	Asia	Region								Y_GE25	25 years old and over	M	Male	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2000	2019	20
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	145	Western Asia	3	142	Asia	Region								Y15T24	15 to 24 years old	_T	Both sexes	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2000	2019	20
