series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	timeCoverage	geoInfoUrl	age_code	age_desc	sex_code	sex_desc	years	min_year	max_year	n_years
VC_HTF_DETVOG	Detected victims of human trafficking for removal of organ, by age and sex (number)	340	Honduras	5	13	Central America	Country	-86.59974381	14.82243161	HND	1	1			Y0T17	under 18 years old	F	Female	[2017, 2018]	2017	2018	2
VC_HTF_DETVOG	Detected victims of human trafficking for removal of organ, by age and sex (number)	352	Iceland	4	154	Northern Europe	Country	-19.02116966	64.79134763	ISL	1	1			Y_GE18	18 years old and over	M	Male	[2017, 2018]	2017	2018	2
VC_HTF_DETVOG	Detected victims of human trafficking for removal of organ, by age and sex (number)	36	Australia	4	53	Australia and New Zealand	Country	134.3499412	-25.57717202	AUS	1	1			_T	All age ranges or no breaks by age	F	Female	[2010, 2017, 2018]	2010	2018	3
VC_HTF_DETVOG	Detected victims of human trafficking for removal of organ, by age and sex (number)	36	Australia	4	53	Australia and New Zealand	Country	134.3499412	-25.57717202	AUS	1	1			_T	All age ranges or no breaks by age	M	Male	[2010, 2017, 2018]	2010	2018	3
VC_HTF_DETVOG	Detected victims of human trafficking for removal of organ, by age and sex (number)	36	Australia	4	53	Australia and New Zealand	Country	134.3499412	-25.57717202	AUS	1	1			Y_GE18	18 years old and over	M	Male	[2017, 2018]	2017	2018	2
VC_HTF_DETVOG	Detected victims of human trafficking for removal of organ, by age and sex (number)	36	Australia	4	53	Australia and New Zealand	Country	134.3499412	-25.57717202	AUS	1	1			Y0T17	under 18 years old	F	Female	[2017, 2018]	2017	2018	2
VC_HTF_DETVOG	Detected victims of human trafficking for removal of organ, by age and sex (number)	36	Australia	4	53	Australia and New Zealand	Country	134.3499412	-25.57717202	AUS	1	1			Y_GE18	18 years old and over	F	Female	[2017, 2018]	2017	2018	2
VC_HTF_DETVOG	Detected victims of human trafficking for removal of organ, by age and sex (number)	36	Australia	4	53	Australia and New Zealand	Country	134.3499412	-25.57717202	AUS	1	1			Y0T17	under 18 years old	M	Male	[2017, 2018]	2017	2018	2
VC_HTF_DETVOG	Detected victims of human trafficking for removal of organ, by age and sex (number)	380	Italy	4	39	Southern Europe	Country	12.57022427	42.79917282	ITA	1	1			Y0T17	under 18 years old	F	Female	[2017, 2018]	2017	2018	2
VC_HTF_DETVOG	Detected victims of human trafficking for removal of organ, by age and sex (number)	380	Italy	4	39	Southern Europe	Country	12.57022427	42.79917282	ITA	1	1			Y_GE18	18 years old and over	M	Male	[2017, 2018]	2017	2018	2
VC_HTF_DETVOG	Detected victims of human trafficking for removal of organ, by age and sex (number)	380	Italy	4	39	Southern Europe	Country	12.57022427	42.79917282	ITA	1	1			Y0T17	under 18 years old	M	Male	[2017, 2018]	2017	2018	2
VC_HTF_DETVOG	Detected victims of human trafficking for removal of organ, by age and sex (number)	380	Italy	4	39	Southern Europe	Country	12.57022427	42.79917282	ITA	1	1			Y_GE18	18 years old and over	F	Female	[2017, 2018]	2017	2018	2
VC_HTF_DETVOG	Detected victims of human trafficking for removal of organ, by age and sex (number)	380	Italy	4	39	Southern Europe	Country	12.57022427	42.79917282	ITA	1	1			_T	All age ranges or no breaks by age	M	Male	[2017, 2018]	2017	2018	2
VC_HTF_DETVOG	Detected victims of human trafficking for removal of organ, by age and sex (number)	380	Italy	4	39	Southern Europe	Country	12.57022427	42.79917282	ITA	1	1			_T	All age ranges or no breaks by age	F	Female	[2017, 2018]	2017	2018	2
VC_HTF_DETVOG	Detected victims of human trafficking for removal of organ, by age and sex (number)	392	Japan	4	30	Eastern Asia	Country	139.2716103	36.6554539	JPN	1	1			_T	All age ranges or no breaks by age	M	Male	[2010, 2011]	2010	2011	2
VC_HTF_DETVOG	Detected victims of human trafficking for removal of organ, by age and sex (number)	392	Japan	4	30	Eastern Asia	Country	139.2716103	36.6554539	JPN	1	1			_T	All age ranges or no breaks by age	F	Female	[2010, 2011]	2010	2011	2
VC_HTF_DETVOG	Detected victims of human trafficking for removal of organ, by age and sex (number)	398	Kazakhstan	4	143	Central Asia	Country	66.65359159	48.01963494	KAZ	1	1			Y_GE18	18 years old and over	M	Male	[2018]	2018	2018	1
VC_HTF_DETVOG	Detected victims of human trafficking for removal of organ, by age and sex (number)	398	Kazakhstan	4	143	Central Asia	Country	66.65359159	48.01963494	KAZ	1	1			_T	All age ranges or no breaks by age	F	Female	[2018]	2018	2018	1
VC_HTF_DETVOG	Detected victims of human trafficking for removal of organ, by age and sex (number)	398	Kazakhstan	4	143	Central Asia	Country	66.65359159	48.01963494	KAZ	1	1			Y0T17	under 18 years old	M	Male	[2018]	2018	2018	1
VC_HTF_DETVOG	Detected victims of human trafficking for removal of organ, by age and sex (number)	398	Kazakhstan	4	143	Central Asia	Country	66.65359159	48.01963494	KAZ	1	1			_T	All age ranges or no breaks by age	M	Male	[2018]	2018	2018	1
VC_HTF_DETVOG	Detected victims of human trafficking for removal of organ, by age and sex (number)	398	Kazakhstan	4	143	Central Asia	Country	66.65359159	48.01963494	KAZ	1	1			Y0T17	under 18 years old	F	Female	[2018]	2018	2018	1
VC_HTF_DETVOG	Detected victims of human trafficking for removal of organ, by age and sex (number)	398	Kazakhstan	4	143	Central Asia	Country	66.65359159	48.01963494	KAZ	1	1			Y_GE18	18 years old and over	F	Female	[2018]	2018	2018	1
VC_HTF_DETVOG	Detected victims of human trafficking for removal of organ, by age and sex (number)	4	Afghanistan	4	34	Southern Asia	Country	66.02688198	33.83160199	AFG	1	1			Y0T17	under 18 years old	M	Male	[2003, 2004, 2005, 2006, 2007, 2008]	2003	2008	6
VC_HTF_DETVOG	Detected victims of human trafficking for removal of organ, by age and sex (number)	4	Afghanistan	4	34	Southern Asia	Country	66.02688198	33.83160199	AFG	1	1			Y0T17	under 18 years old	F	Female	[2003, 2004, 2005, 2006, 2007, 2008]	2003	2008	6
VC_HTF_DETVOG	Detected victims of human trafficking for removal of organ, by age and sex (number)	4	Afghanistan	4	34	Southern Asia	Country	66.02688198	33.83160199	AFG	1	1			Y_GE18	18 years old and over	M	Male	[2003, 2004, 2005, 2006, 2007, 2008]	2003	2008	6
VC_HTF_DETVOG	Detected victims of human trafficking for removal of organ, by age and sex (number)	4	Afghanistan	4	34	Southern Asia	Country	66.02688198	33.83160199	AFG	1	1			_T	All age ranges or no breaks by age	F	Female	[2003, 2004, 2005, 2006, 2007, 2008]	2003	2008	6
VC_HTF_DETVOG	Detected victims of human trafficking for removal of organ, by age and sex (number)	4	Afghanistan	4	34	Southern Asia	Country	66.02688198	33.83160199	AFG	1	1			_T	All age ranges or no breaks by age	M	Male	[2003, 2004, 2005, 2006, 2007, 2008]	2003	2008	6
VC_HTF_DETVOG	Detected victims of human trafficking for removal of organ, by age and sex (number)	4	Afghanistan	4	34	Southern Asia	Country	66.02688198	33.83160199	AFG	1	1			Y_GE18	18 years old and over	F	Female	[2003, 2004, 2005, 2006, 2007, 2008]	2003	2008	6
VC_HTF_DETVOG	Detected victims of human trafficking for removal of organ, by age and sex (number)	40	Austria	4	155	Western Europe	Country	14.14172472	47.58704857	AUT	1	1			Y0T17	under 18 years old	F	Female	[2007, 2008, 2009]	2007	2009	3
VC_HTF_DETVOG	Detected victims of human trafficking for removal of organ, by age and sex (number)	40	Austria	4	155	Western Europe	Country	14.14172472	47.58704857	AUT	1	1			Y_GE18	18 years old and over	M	Male	[2007, 2008, 2009]	2007	2009	3
VC_HTF_DETVOG	Detected victims of human trafficking for removal of organ, by age and sex (number)	40	Austria	4	155	Western Europe	Country	14.14172472	47.58704857	AUT	1	1			_T	All age ranges or no breaks by age	M	Male	[2007, 2008, 2009]	2007	2009	3
VC_HTF_DETVOG	Detected victims of human trafficking for removal of organ, by age and sex (number)	40	Austria	4	155	Western Europe	Country	14.14172472	47.58704857	AUT	1	1			_T	All age ranges or no breaks by age	F	Female	[2007, 2008, 2009]	2007	2009	3
VC_HTF_DETVOG	Detected victims of human trafficking for removal of organ, by age and sex (number)	40	Austria	4	155	Western Europe	Country	14.14172472	47.58704857	AUT	1	1			Y0T17	under 18 years old	M	Male	[2007, 2008, 2009]	2007	2009	3
VC_HTF_DETVOG	Detected victims of human trafficking for removal of organ, by age and sex (number)	40	Austria	4	155	Western Europe	Country	14.14172472	47.58704857	AUT	1	1			Y_GE18	18 years old and over	F	Female	[2007, 2008, 2009]	2007	2009	3
VC_HTF_DETVOG	Detected victims of human trafficking for removal of organ, by age and sex (number)	428	Latvia	4	154	Northern Europe	Country	26.42461876	56.64196636	LVA	1	1			_T	All age ranges or no breaks by age	M	Male	[2011]	2011	2011	1
VC_HTF_DETVOG	Detected victims of human trafficking for removal of organ, by age and sex (number)	428	Latvia	4	154	Northern Europe	Country	26.42461876	56.64196636	LVA	1	1			_T	All age ranges or no breaks by age	F	Female	[2011]	2011	2011	1
VC_HTF_DETVOG	Detected victims of human trafficking for removal of organ, by age and sex (number)	440	Lithuania	4	154	Northern Europe	Country	23.90517807	55.33680309	LTU	1	1			_T	All age ranges or no breaks by age	F	Female	[2010, 2011, 2012, 2017, 2018]	2010	2018	5
VC_HTF_DETVOG	Detected victims of human trafficking for removal of organ, by age and sex (number)	440	Lithuania	4	154	Northern Europe	Country	23.90517807	55.33680309	LTU	1	1			_T	All age ranges or no breaks by age	M	Male	[2010, 2011, 2012, 2017, 2018]	2010	2018	5
VC_HTF_DETVOG	Detected victims of human trafficking for removal of organ, by age and sex (number)	440	Lithuania	4	154	Northern Europe	Country	23.90517807	55.33680309	LTU	1	1			Y0T17	under 18 years old	M	Male	[2017, 2018]	2017	2018	2
VC_HTF_DETVOG	Detected victims of human trafficking for removal of organ, by age and sex (number)	440	Lithuania	4	154	Northern Europe	Country	23.90517807	55.33680309	LTU	1	1			Y_GE18	18 years old and over	M	Male	[2017, 2018]	2017	2018	2
VC_HTF_DETVOG	Detected victims of human trafficking for removal of organ, by age and sex (number)	440	Lithuania	4	154	Northern Europe	Country	23.90517807	55.33680309	LTU	1	1			Y0T17	under 18 years old	F	Female	[2017, 2018]	2017	2018	2
VC_HTF_DETVOG	Detected victims of human trafficking for removal of organ, by age and sex (number)	440	Lithuania	4	154	Northern Europe	Country	23.90517807	55.33680309	LTU	1	1			Y_GE18	18 years old and over	F	Female	[2017, 2018]	2017	2018	2
VC_HTF_DETVOG	Detected victims of human trafficking for removal of organ, by age and sex (number)	458	Malaysia	4	35	South-Eastern Asia	Country	116.8346314	5.452415309	MYS	1	1			_T	All age ranges or no breaks by age	M	Male	[2017, 2018]	2017	2018	2
VC_HTF_DETVOG	Detected victims of human trafficking for removal of organ, by age and sex (number)	458	Malaysia	4	35	South-Eastern Asia	Country	116.8346314	5.452415309	MYS	1	1			_T	All age ranges or no breaks by age	F	Female	[2017, 2018]	2017	2018	2
VC_HTF_DETVOG	Detected victims of human trafficking for removal of organ, by age and sex (number)	458	Malaysia	4	35	South-Eastern Asia	Country	116.8346314	5.452415309	MYS	1	1			Y_GE18	18 years old and over	M	Male	[2017, 2018]	2017	2018	2
VC_HTF_DETVOG	Detected victims of human trafficking for removal of organ, by age and sex (number)	458	Malaysia	4	35	South-Eastern Asia	Country	116.8346314	5.452415309	MYS	1	1			Y0T17	under 18 years old	M	Male	[2017, 2018]	2017	2018	2
VC_HTF_DETVOG	Detected victims of human trafficking for removal of organ, by age and sex (number)	458	Malaysia	4	35	South-Eastern Asia	Country	116.8346314	5.452415309	MYS	1	1			Y_GE18	18 years old and over	F	Female	[2017, 2018]	2017	2018	2
VC_HTF_DETVOG	Detected victims of human trafficking for removal of organ, by age and sex (number)	458	Malaysia	4	35	South-Eastern Asia	Country	116.8346314	5.452415309	MYS	1	1			Y0T17	under 18 years old	F	Female	[2017, 2018]	2017	2018	2
VC_HTF_DETVOG	Detected victims of human trafficking for removal of organ, by age and sex (number)	466	Mali	5	11	Western Africa	Country	-3.522016039	17.35311254	MLI	1	1			Y_GE18	18 years old and over	M	Male	[2018]	2018	2018	1
VC_HTF_DETVOG	Detected victims of human trafficking for removal of organ, by age and sex (number)	466	Mali	5	11	Western Africa	Country	-3.522016039	17.35311254	MLI	1	1			Y_GE18	18 years old and over	F	Female	[2018]	2018	2018	1
VC_HTF_DETVOG	Detected victims of human trafficking for removal of organ, by age and sex (number)	466	Mali	5	11	Western Africa	Country	-3.522016039	17.35311254	MLI	1	1			Y0T17	under 18 years old	M	Male	[2018]	2018	2018	1
VC_HTF_DETVOG	Detected victims of human trafficking for removal of organ, by age and sex (number)	466	Mali	5	11	Western Africa	Country	-3.522016039	17.35311254	MLI	1	1			Y0T17	under 18 years old	F	Female	[2018]	2018	2018	1
VC_HTF_DETVOG	Detected victims of human trafficking for removal of organ, by age and sex (number)	466	Mali	5	11	Western Africa	Country	-3.522016039	17.35311254	MLI	1	1			_T	All age ranges or no breaks by age	M	Male	[2018]	2018	2018	1
VC_HTF_DETVOG	Detected victims of human trafficking for removal of organ, by age and sex (number)	466	Mali	5	11	Western Africa	Country	-3.522016039	17.35311254	MLI	1	1			_T	All age ranges or no breaks by age	F	Female	[2018]	2018	2018	1
VC_HTF_DETVOG	Detected victims of human trafficking for removal of organ, by age and sex (number)	470	Malta	4	39	Southern Europe	Country	14.44617519	35.89194275	MLT	1	1			_T	All age ranges or no breaks by age	M	Male	[2010, 2011, 2012]	2010	2012	3
VC_HTF_DETVOG	Detected victims of human trafficking for removal of organ, by age and sex (number)	470	Malta	4	39	Southern Europe	Country	14.44617519	35.89194275	MLT	1	1			_T	All age ranges or no breaks by age	F	Female	[2010, 2011, 2012]	2010	2012	3
VC_HTF_DETVOG	Detected victims of human trafficking for removal of organ, by age and sex (number)	48	Bahrain	4	145	Western Asia	Country	50.5490754	26.04407747	BHR	1	1			_T	All age ranges or no breaks by age	F	Female	[2010, 2012, 2017, 2018]	2010	2018	4
VC_HTF_DETVOG	Detected victims of human trafficking for removal of organ, by age and sex (number)	48	Bahrain	4	145	Western Asia	Country	50.5490754	26.04407747	BHR	1	1			_T	All age ranges or no breaks by age	M	Male	[2010, 2012, 2017, 2018]	2010	2018	4
VC_HTF_DETVOG	Detected victims of human trafficking for removal of organ, by age and sex (number)	48	Bahrain	4	145	Western Asia	Country	50.5490754	26.04407747	BHR	1	1			Y0T17	under 18 years old	F	Female	[2017, 2018]	2017	2018	2
VC_HTF_DETVOG	Detected victims of human trafficking for removal of organ, by age and sex (number)	48	Bahrain	4	145	Western Asia	Country	50.5490754	26.04407747	BHR	1	1			Y_GE18	18 years old and over	F	Female	[2017, 2018]	2017	2018	2
VC_HTF_DETVOG	Detected victims of human trafficking for removal of organ, by age and sex (number)	48	Bahrain	4	145	Western Asia	Country	50.5490754	26.04407747	BHR	1	1			Y0T17	under 18 years old	M	Male	[2017, 2018]	2017	2018	2
VC_HTF_DETVOG	Detected victims of human trafficking for removal of organ, by age and sex (number)	48	Bahrain	4	145	Western Asia	Country	50.5490754	26.04407747	BHR	1	1			Y_GE18	18 years old and over	M	Male	[2017, 2018]	2017	2018	2
VC_HTF_DETVOG	Detected victims of human trafficking for removal of organ, by age and sex (number)	484	Mexico	5	13	Central America	Country	-102.5148166	23.93378032	MEX	1	1			Y_GE18	18 years old and over	M	Male	[2017, 2018]	2017	2018	2
VC_HTF_DETVOG	Detected victims of human trafficking for removal of organ, by age and sex (number)	484	Mexico	5	13	Central America	Country	-102.5148166	23.93378032	MEX	1	1			_T	All age ranges or no breaks by age	M	Male	[2017, 2018]	2017	2018	2
VC_HTF_DETVOG	Detected victims of human trafficking for removal of organ, by age and sex (number)	484	Mexico	5	13	Central America	Country	-102.5148166	23.93378032	MEX	1	1			_T	All age ranges or no breaks by age	F	Female	[2017, 2018]	2017	2018	2
VC_HTF_DETVOG	Detected victims of human trafficking for removal of organ, by age and sex (number)	484	Mexico	5	13	Central America	Country	-102.5148166	23.93378032	MEX	1	1			Y_GE18	18 years old and over	F	Female	[2017, 2018]	2017	2018	2
VC_HTF_DETVOG	Detected victims of human trafficking for removal of organ, by age and sex (number)	484	Mexico	5	13	Central America	Country	-102.5148166	23.93378032	MEX	1	1			Y0T17	under 18 years old	M	Male	[2017, 2018]	2017	2018	2
VC_HTF_DETVOG	Detected victims of human trafficking for removal of organ, by age and sex (number)	484	Mexico	5	13	Central America	Country	-102.5148166	23.93378032	MEX	1	1			Y0T17	under 18 years old	F	Female	[2017, 2018]	2017	2018	2
VC_HTF_DETVOG	Detected victims of human trafficking for removal of organ, by age and sex (number)	496	Mongolia	4	30	Eastern Asia	Country	103.0728057	46.83892054	MNG	1	1			_T	All age ranges or no breaks by age	M	Male	[2018]	2018	2018	1
VC_HTF_DETVOG	Detected victims of human trafficking for removal of organ, by age and sex (number)	496	Mongolia	4	30	Eastern Asia	Country	103.0728057	46.83892054	MNG	1	1			Y0T17	under 18 years old	F	Female	[2018]	2018	2018	1
VC_HTF_DETVOG	Detected victims of human trafficking for removal of organ, by age and sex (number)	496	Mongolia	4	30	Eastern Asia	Country	103.0728057	46.83892054	MNG	1	1			Y_GE18	18 years old and over	F	Female	[2018]	2018	2018	1
VC_HTF_DETVOG	Detected victims of human trafficking for removal of organ, by age and sex (number)	496	Mongolia	4	30	Eastern Asia	Country	103.0728057	46.83892054	MNG	1	1			Y0T17	under 18 years old	M	Male	[2018]	2018	2018	1
VC_HTF_DETVOG	Detected victims of human trafficking for removal of organ, by age and sex (number)	496	Mongolia	4	30	Eastern Asia	Country	103.0728057	46.83892054	MNG	1	1			Y_GE18	18 years old and over	M	Male	[2018]	2018	2018	1
VC_HTF_DETVOG	Detected victims of human trafficking for removal of organ, by age and sex (number)	496	Mongolia	4	30	Eastern Asia	Country	103.0728057	46.83892054	MNG	1	1			_T	All age ranges or no breaks by age	F	Female	[2018]	2018	2018	1
VC_HTF_DETVOG	Detected victims of human trafficking for removal of organ, by age and sex (number)	498	Republic of Moldova	4	151	Eastern Europe	Country	28.4650624	47.20236795	MDA	1	1			_T	All age ranges or no breaks by age	M	Male	[2012, 2013, 2015]	2012	2015	3
VC_HTF_DETVOG	Detected victims of human trafficking for removal of organ, by age and sex (number)	498	Republic of Moldova	4	151	Eastern Europe	Country	28.4650624	47.20236795	MDA	1	1			_T	All age ranges or no breaks by age	F	Female	[2013, 2015]	2013	2015	2
VC_HTF_DETVOG	Detected victims of human trafficking for removal of organ, by age and sex (number)	498	Republic of Moldova	4	151	Eastern Europe	Country	28.4650624	47.20236795	MDA	1	1			Y_GE18	18 years old and over	F	Female	[2015]	2015	2015	1
VC_HTF_DETVOG	Detected victims of human trafficking for removal of organ, by age and sex (number)	504	Morocco	4	15	Northern Africa	Country	-6.281942841	31.8440131	MAR	1	1			_T	All age ranges or no breaks by age	F	Female	[2017, 2018]	2017	2018	2
VC_HTF_DETVOG	Detected victims of human trafficking for removal of organ, by age and sex (number)	504	Morocco	4	15	Northern Africa	Country	-6.281942841	31.8440131	MAR	1	1			_T	All age ranges or no breaks by age	M	Male	[2017, 2018]	2017	2018	2
VC_HTF_DETVOG	Detected victims of human trafficking for removal of organ, by age and sex (number)	504	Morocco	4	15	Northern Africa	Country	-6.281942841	31.8440131	MAR	1	1			Y_GE18	18 years old and over	F	Female	[2017, 2018]	2017	2018	2
VC_HTF_DETVOG	Detected victims of human trafficking for removal of organ, by age and sex (number)	504	Morocco	4	15	Northern Africa	Country	-6.281942841	31.8440131	MAR	1	1			Y0T17	under 18 years old	M	Male	[2017, 2018]	2017	2018	2
VC_HTF_DETVOG	Detected victims of human trafficking for removal of organ, by age and sex (number)	504	Morocco	4	15	Northern Africa	Country	-6.281942841	31.8440131	MAR	1	1			Y_GE18	18 years old and over	M	Male	[2017, 2018]	2017	2018	2
VC_HTF_DETVOG	Detected victims of human trafficking for removal of organ, by age and sex (number)	504	Morocco	4	15	Northern Africa	Country	-6.281942841	31.8440131	MAR	1	1			Y0T17	under 18 years old	F	Female	[2017, 2018]	2017	2018	2
VC_HTF_DETVOG	Detected victims of human trafficking for removal of organ, by age and sex (number)	51	Armenia	4	145	Western Asia	Country	44.93839317	40.29499741	ARM	1	1			Y_GE18	18 years old and over	F	Female	[2006, 2007, 2008, 2009, 2010, 2011, 2013, 2014, 2015, 2016, 2017, 2018]	2006	2018	12
VC_HTF_DETVOG	Detected victims of human trafficking for removal of organ, by age and sex (number)	51	Armenia	4	145	Western Asia	Country	44.93839317	40.29499741	ARM	1	1			Y_GE18	18 years old and over	M	Male	[2006, 2007, 2008, 2009, 2010, 2011, 2013, 2014, 2015, 2016, 2017, 2018]	2006	2018	12
VC_HTF_DETVOG	Detected victims of human trafficking for removal of organ, by age and sex (number)	51	Armenia	4	145	Western Asia	Country	44.93839317	40.29499741	ARM	1	1			Y0T17	under 18 years old	M	Male	[2006, 2007, 2008, 2009, 2010, 2011, 2013, 2014, 2015, 2016, 2017, 2018]	2006	2018	12
VC_HTF_DETVOG	Detected victims of human trafficking for removal of organ, by age and sex (number)	51	Armenia	4	145	Western Asia	Country	44.93839317	40.29499741	ARM	1	1			Y0T17	under 18 years old	F	Female	[2006, 2007, 2008, 2009, 2010, 2011, 2013, 2014, 2015, 2016, 2017, 2018]	2006	2018	12
VC_HTF_DETVOG	Detected victims of human trafficking for removal of organ, by age and sex (number)	51	Armenia	4	145	Western Asia	Country	44.93839317	40.29499741	ARM	1	1			_T	All age ranges or no breaks by age	F	Female	[2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2006	2018	13
VC_HTF_DETVOG	Detected victims of human trafficking for removal of organ, by age and sex (number)	51	Armenia	4	145	Western Asia	Country	44.93839317	40.29499741	ARM	1	1			_T	All age ranges or no breaks by age	M	Male	[2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2006	2018	13
VC_HTF_DETVOG	Detected victims of human trafficking for removal of organ, by age and sex (number)	512	Oman	4	145	Western Asia	Country	57.87743482	21.98805614	OMN	1	1			Y_GE18	18 years old and over	F	Female	[2017, 2018]	2017	2018	2
VC_HTF_DETVOG	Detected victims of human trafficking for removal of organ, by age and sex (number)	512	Oman	4	145	Western Asia	Country	57.87743482	21.98805614	OMN	1	1			Y0T17	under 18 years old	F	Female	[2017, 2018]	2017	2018	2
VC_HTF_DETVOG	Detected victims of human trafficking for removal of organ, by age and sex (number)	512	Oman	4	145	Western Asia	Country	57.87743482	21.98805614	OMN	1	1			_T	All age ranges or no breaks by age	F	Female	[2017, 2018]	2017	2018	2
VC_HTF_DETVOG	Detected victims of human trafficking for removal of organ, by age and sex (number)	512	Oman	4	145	Western Asia	Country	57.87743482	21.98805614	OMN	1	1			Y_GE18	18 years old and over	M	Male	[2017, 2018]	2017	2018	2
VC_HTF_DETVOG	Detected victims of human trafficking for removal of organ, by age and sex (number)	512	Oman	4	145	Western Asia	Country	57.87743482	21.98805614	OMN	1	1			_T	All age ranges or no breaks by age	M	Male	[2017, 2018]	2017	2018	2
VC_HTF_DETVOG	Detected victims of human trafficking for removal of organ, by age and sex (number)	512	Oman	4	145	Western Asia	Country	57.87743482	21.98805614	OMN	1	1			Y0T17	under 18 years old	M	Male	[2017, 2018]	2017	2018	2
VC_HTF_DETVOG	Detected victims of human trafficking for removal of organ, by age and sex (number)	528	Netherlands	4	155	Western Europe	Country	5.331480568	51.86728884	NLD	1	1			_T	All age ranges or no breaks by age	M	Male	[2012, 2017]	2012	2017	2
VC_HTF_DETVOG	Detected victims of human trafficking for removal of organ, by age and sex (number)	528	Netherlands	4	155	Western Europe	Country	5.331480568	51.86728884	NLD	1	1			_T	All age ranges or no breaks by age	F	Female	[2012, 2017]	2012	2017	2
VC_HTF_DETVOG	Detected victims of human trafficking for removal of organ, by age and sex (number)	528	Netherlands	4	155	Western Europe	Country	5.331480568	51.86728884	NLD	1	1			Y0T17	under 18 years old	M	Male	[2017]	2017	2017	1
VC_HTF_DETVOG	Detected victims of human trafficking for removal of organ, by age and sex (number)	528	Netherlands	4	155	Western Europe	Country	5.331480568	51.86728884	NLD	1	1			Y_GE18	18 years old and over	M	Male	[2017]	2017	2017	1
VC_HTF_DETVOG	Detected victims of human trafficking for removal of organ, by age and sex (number)	528	Netherlands	4	155	Western Europe	Country	5.331480568	51.86728884	NLD	1	1			Y_GE18	18 years old and over	F	Female	[2017]	2017	2017	1
VC_HTF_DETVOG	Detected victims of human trafficking for removal of organ, by age and sex (number)	528	Netherlands	4	155	Western Europe	Country	5.331480568	51.86728884	NLD	1	1			Y0T17	under 18 years old	F	Female	[2017]	2017	2017	1
VC_HTF_DETVOG	Detected victims of human trafficking for removal of organ, by age and sex (number)	56	Belgium	4	155	Western Europe	Country	4.660976456	50.64104975	BEL	1	1			Y0T17	under 18 years old	M	Male	[2012, 2013, 2014, 2015, 2016, 2017, 2018]	2012	2018	7
VC_HTF_DETVOG	Detected victims of human trafficking for removal of organ, by age and sex (number)	56	Belgium	4	155	Western Europe	Country	4.660976456	50.64104975	BEL	1	1			Y0T17	under 18 years old	F	Female	[2012, 2013, 2014, 2015, 2016, 2017, 2018]	2012	2018	7
VC_HTF_DETVOG	Detected victims of human trafficking for removal of organ, by age and sex (number)	56	Belgium	4	155	Western Europe	Country	4.660976456	50.64104975	BEL	1	1			_T	All age ranges or no breaks by age	M	Male	[2012, 2013, 2014, 2015, 2016, 2017, 2018]	2012	2018	7
VC_HTF_DETVOG	Detected victims of human trafficking for removal of organ, by age and sex (number)	56	Belgium	4	155	Western Europe	Country	4.660976456	50.64104975	BEL	1	1			Y_GE18	18 years old and over	M	Male	[2012, 2013, 2014, 2015, 2016, 2017, 2018]	2012	2018	7
VC_HTF_DETVOG	Detected victims of human trafficking for removal of organ, by age and sex (number)	56	Belgium	4	155	Western Europe	Country	4.660976456	50.64104975	BEL	1	1			Y_GE18	18 years old and over	F	Female	[2012, 2013, 2014, 2015, 2016, 2017, 2018]	2012	2018	7
VC_HTF_DETVOG	Detected victims of human trafficking for removal of organ, by age and sex (number)	56	Belgium	4	155	Western Europe	Country	4.660976456	50.64104975	BEL	1	1			_T	All age ranges or no breaks by age	F	Female	[2012, 2013, 2014, 2015, 2016, 2017, 2018]	2012	2018	7
VC_HTF_DETVOG	Detected victims of human trafficking for removal of organ, by age and sex (number)	562	Niger	5	11	Western Africa	Country	9.400167877	17.42143036	NER	1	1			Y0T17	under 18 years old	F	Female	[2017, 2018]	2017	2018	2
VC_HTF_DETVOG	Detected victims of human trafficking for removal of organ, by age and sex (number)	562	Niger	5	11	Western Africa	Country	9.400167877	17.42143036	NER	1	1			_T	All age ranges or no breaks by age	F	Female	[2017, 2018]	2017	2018	2
VC_HTF_DETVOG	Detected victims of human trafficking for removal of organ, by age and sex (number)	562	Niger	5	11	Western Africa	Country	9.400167877	17.42143036	NER	1	1			_T	All age ranges or no breaks by age	M	Male	[2017, 2018]	2017	2018	2
VC_HTF_DETVOG	Detected victims of human trafficking for removal of organ, by age and sex (number)	562	Niger	5	11	Western Africa	Country	9.400167877	17.42143036	NER	1	1			Y0T17	under 18 years old	M	Male	[2017, 2018]	2017	2018	2
VC_HTF_DETVOG	Detected victims of human trafficking for removal of organ, by age and sex (number)	562	Niger	5	11	Western Africa	Country	9.400167877	17.42143036	NER	1	1			Y_GE18	18 years old and over	F	Female	[2017, 2018]	2017	2018	2
VC_HTF_DETVOG	Detected victims of human trafficking for removal of organ, by age and sex (number)	562	Niger	5	11	Western Africa	Country	9.400167877	17.42143036	NER	1	1			Y_GE18	18 years old and over	M	Male	[2017, 2018]	2017	2018	2
VC_HTF_DETVOG	Detected victims of human trafficking for removal of organ, by age and sex (number)	585	Palau	4	57	Micronesia	Country	134.5733878	7.502307591	PLW	1	1			Y0T17	under 18 years old	F	Female	[2017, 2018]	2017	2018	2
