series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	timeCoverage	geoInfoUrl	sex_code	sex_desc	years	min_year	max_year	n_years
IU_COR_BRIB	Prevalence rate of bribery, by sex (%)	604	Peru	5	5	South America	Country	-71.82093277	-13.58939705	PER	1	1			_T	Both sexes	[2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2004	2018	15
IU_COR_BRIB	Prevalence rate of bribery, by sex (%)	608	Philippines	4	35	South-Eastern Asia	Country	120.8601418	14.16591706	PHL	1	1			_T	Both sexes	[2013, 2016, 2017]	2013	2017	3
IU_COR_BRIB	Prevalence rate of bribery, by sex (%)	616	Poland	4	151	Eastern Europe	Country	19.40660158	52.1226733	POL	1	1			F	Female	[2010]	2010	2010	1
IU_COR_BRIB	Prevalence rate of bribery, by sex (%)	616	Poland	4	151	Eastern Europe	Country	19.40660158	52.1226733	POL	1	1			_T	Both sexes	[2010]	2010	2010	1
IU_COR_BRIB	Prevalence rate of bribery, by sex (%)	616	Poland	4	151	Eastern Europe	Country	19.40660158	52.1226733	POL	1	1			M	Male	[2010]	2010	2010	1
IU_COR_BRIB	Prevalence rate of bribery, by sex (%)	626	Timor-Leste	4	35	South-Eastern Asia	Country	125.9451052	-8.797497247	TLS	1	1			_T	Both sexes	[2011]	2011	2011	1
IU_COR_BRIB	Prevalence rate of bribery, by sex (%)	688	Serbia	4	39	Southern Europe	Country	20.805876	44.03145697	SRB	1	1			F	Female	[2010]	2010	2010	1
IU_COR_BRIB	Prevalence rate of bribery, by sex (%)	688	Serbia	4	39	Southern Europe	Country	20.805876	44.03145697	SRB	1	1			_T	Both sexes	[2010]	2010	2010	1
IU_COR_BRIB	Prevalence rate of bribery, by sex (%)	688	Serbia	4	39	Southern Europe	Country	20.805876	44.03145697	SRB	1	1			M	Male	[2010]	2010	2010	1
IU_COR_BRIB	Prevalence rate of bribery, by sex (%)	70	Bosnia and Herzegovina	4	39	Southern Europe	Country	17.78584332	44.16845548	BIH	1	1			_T	Both sexes	[2010]	2010	2010	1
IU_COR_BRIB	Prevalence rate of bribery, by sex (%)	70	Bosnia and Herzegovina	4	39	Southern Europe	Country	17.78584332	44.16845548	BIH	1	1			M	Male	[2010]	2010	2010	1
IU_COR_BRIB	Prevalence rate of bribery, by sex (%)	70	Bosnia and Herzegovina	4	39	Southern Europe	Country	17.78584332	44.16845548	BIH	1	1			F	Female	[2010]	2010	2010	1
IU_COR_BRIB	Prevalence rate of bribery, by sex (%)	710	South Africa	5	18	Southern Africa	Country	24.67184355	-29.99957544	ZAF	1	1			_T	Both sexes	[2010]	2010	2010	1
IU_COR_BRIB	Prevalence rate of bribery, by sex (%)	710	South Africa	5	18	Southern Africa	Country	24.67184355	-29.99957544	ZAF	1	1			M	Male	[2010]	2010	2010	1
IU_COR_BRIB	Prevalence rate of bribery, by sex (%)	710	South Africa	5	18	Southern Africa	Country	24.67184355	-29.99957544	ZAF	1	1			F	Female	[2010]	2010	2010	1
IU_COR_BRIB	Prevalence rate of bribery, by sex (%)	780	Trinidad and Tobago	5	29	Caribbean	Country	-61.29389504	10.41877263	TTO	1	1			F	Female	[2007]	2007	2007	1
IU_COR_BRIB	Prevalence rate of bribery, by sex (%)	780	Trinidad and Tobago	5	29	Caribbean	Country	-61.29389504	10.41877263	TTO	1	1			_T	Both sexes	[2007]	2007	2007	1
IU_COR_BRIB	Prevalence rate of bribery, by sex (%)	780	Trinidad and Tobago	5	29	Caribbean	Country	-61.29389504	10.41877263	TTO	1	1			M	Male	[2007]	2007	2007	1
IU_COR_BRIB	Prevalence rate of bribery, by sex (%)	8	Albania	4	39	Southern Europe	Country	20.06660928	41.13897007	ALB	1	1			_T	Both sexes	[2010]	2010	2010	1
IU_COR_BRIB	Prevalence rate of bribery, by sex (%)	8	Albania	4	39	Southern Europe	Country	20.06660928	41.13897007	ALB	1	1			M	Male	[2010]	2010	2010	1
IU_COR_BRIB	Prevalence rate of bribery, by sex (%)	8	Albania	4	39	Southern Europe	Country	20.06660928	41.13897007	ALB	1	1			F	Female	[2010]	2010	2010	1
IU_COR_BRIB	Prevalence rate of bribery, by sex (%)	800	Uganda	5	14	Eastern Africa	Country	32.39100438	1.279557331	UGA	1	1			_T	Both sexes	[2016]	2016	2016	1
IU_COR_BRIB	Prevalence rate of bribery, by sex (%)	800	Uganda	5	14	Eastern Africa	Country	32.39100438	1.279557331	UGA	1	1			F	Female	[2016]	2016	2016	1
IU_COR_BRIB	Prevalence rate of bribery, by sex (%)	800	Uganda	5	14	Eastern Africa	Country	32.39100438	1.279557331	UGA	1	1			M	Male	[2016]	2016	2016	1
IU_COR_BRIB	Prevalence rate of bribery, by sex (%)	807	North Macedonia	4	39	Southern Europe	Country	21.7007909	41.60048068	MKD	1	1			F	Female	[2010]	2010	2010	1
IU_COR_BRIB	Prevalence rate of bribery, by sex (%)	807	North Macedonia	4	39	Southern Europe	Country	21.7007909	41.60048068	MKD	1	1			M	Male	[2010]	2010	2010	1
IU_COR_BRIB	Prevalence rate of bribery, by sex (%)	807	North Macedonia	4	39	Southern Europe	Country	21.7007909	41.60048068	MKD	1	1			_T	Both sexes	[2010]	2010	2010	1
IU_COR_BRIB	Prevalence rate of bribery, by sex (%)	834	United Republic of Tanzania	5	14	Eastern Africa	Country	34.80521182	-6.265332606	TZA	1	1			_T	Both sexes	[2009]	2009	2009	1
IU_COR_BRIB	Prevalence rate of bribery, by sex (%)	862	Venezuela (Bolivarian Republic of)	5	5	South America	Country	-66.15642084	7.121324748	VEN	1	1			_T	Both sexes	[2006]	2006	2006	1
