series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	timeCoverage	geoInfoUrl	policyDomains_code	policyDomains_desc	years	min_year	max_year	n_years
SG_CPA_MIGRP	Proportion of countries with migration policies to facilitate orderly, safe, regular and responsible migration and mobility of people, by policy domain (%)	13	Central America	4	419	Latin America and the Caribbean	Region								PD_3	Domain 3. Cooperation and partnerships	[2019]	2019	2019	1
SG_CPA_MIGRP	Proportion of countries with migration policies to facilitate orderly, safe, regular and responsible migration and mobility of people, by policy domain (%)	13	Central America	4	419	Latin America and the Caribbean	Region								PD_2	Domain 2. Whole-of-government/ Evidence-based policies	[2019]	2019	2019	1
SG_CPA_MIGRP	Proportion of countries with migration policies to facilitate orderly, safe, regular and responsible migration and mobility of people, by policy domain (%)	14	Eastern Africa	4	202	Sub-Saharan Africa	Region								PD_5	Domain 5. Mobility dimensions of crises	[2019]	2019	2019	1
SG_CPA_MIGRP	Proportion of countries with migration policies to facilitate orderly, safe, regular and responsible migration and mobility of people, by policy domain (%)	14	Eastern Africa	4	202	Sub-Saharan Africa	Region								PD_6	Domain 6. Safe, orderly and regular migration	[2019]	2019	2019	1
SG_CPA_MIGRP	Proportion of countries with migration policies to facilitate orderly, safe, regular and responsible migration and mobility of people, by policy domain (%)	14	Eastern Africa	4	202	Sub-Saharan Africa	Region								PD_1	Domain 1. Migrant rights	[2019]	2019	2019	1
SG_CPA_MIGRP	Proportion of countries with migration policies to facilitate orderly, safe, regular and responsible migration and mobility of people, by policy domain (%)	14	Eastern Africa	4	202	Sub-Saharan Africa	Region								_T	All Domains	[2019]	2019	2019	1
SG_CPA_MIGRP	Proportion of countries with migration policies to facilitate orderly, safe, regular and responsible migration and mobility of people, by policy domain (%)	14	Eastern Africa	4	202	Sub-Saharan Africa	Region								PD_3	Domain 3. Cooperation and partnerships	[2019]	2019	2019	1
SG_CPA_MIGRP	Proportion of countries with migration policies to facilitate orderly, safe, regular and responsible migration and mobility of people, by policy domain (%)	14	Eastern Africa	4	202	Sub-Saharan Africa	Region								PD_4	Domain 4. Socioeconomic well-being	[2019]	2019	2019	1
SG_CPA_MIGRP	Proportion of countries with migration policies to facilitate orderly, safe, regular and responsible migration and mobility of people, by policy domain (%)	14	Eastern Africa	4	202	Sub-Saharan Africa	Region								PD_2	Domain 2. Whole-of-government/ Evidence-based policies	[2019]	2019	2019	1
SG_CPA_MIGRP	Proportion of countries with migration policies to facilitate orderly, safe, regular and responsible migration and mobility of people, by policy domain (%)	142	Asia	2	1	World	Region								PD_5	Domain 5. Mobility dimensions of crises	[2019]	2019	2019	1
SG_CPA_MIGRP	Proportion of countries with migration policies to facilitate orderly, safe, regular and responsible migration and mobility of people, by policy domain (%)	142	Asia	2	1	World	Region								PD_6	Domain 6. Safe, orderly and regular migration	[2019]	2019	2019	1
SG_CPA_MIGRP	Proportion of countries with migration policies to facilitate orderly, safe, regular and responsible migration and mobility of people, by policy domain (%)	142	Asia	2	1	World	Region								PD_1	Domain 1. Migrant rights	[2019]	2019	2019	1
SG_CPA_MIGRP	Proportion of countries with migration policies to facilitate orderly, safe, regular and responsible migration and mobility of people, by policy domain (%)	142	Asia	2	1	World	Region								_T	All Domains	[2019]	2019	2019	1
SG_CPA_MIGRP	Proportion of countries with migration policies to facilitate orderly, safe, regular and responsible migration and mobility of people, by policy domain (%)	142	Asia	2	1	World	Region								PD_3	Domain 3. Cooperation and partnerships	[2019]	2019	2019	1
SG_CPA_MIGRP	Proportion of countries with migration policies to facilitate orderly, safe, regular and responsible migration and mobility of people, by policy domain (%)	142	Asia	2	1	World	Region								PD_4	Domain 4. Socioeconomic well-being	[2019]	2019	2019	1
SG_CPA_MIGRP	Proportion of countries with migration policies to facilitate orderly, safe, regular and responsible migration and mobility of people, by policy domain (%)	142	Asia	2	1	World	Region								PD_2	Domain 2. Whole-of-government/ Evidence-based policies	[2019]	2019	2019	1
SG_CPA_MIGRP	Proportion of countries with migration policies to facilitate orderly, safe, regular and responsible migration and mobility of people, by policy domain (%)	143	Central Asia	3	142	Asia	Region								PD_6	Domain 6. Safe, orderly and regular migration	[2019]	2019	2019	1
SG_CPA_MIGRP	Proportion of countries with migration policies to facilitate orderly, safe, regular and responsible migration and mobility of people, by policy domain (%)	143	Central Asia	3	142	Asia	Region								PD_2	Domain 2. Whole-of-government/ Evidence-based policies	[2019]	2019	2019	1
SG_CPA_MIGRP	Proportion of countries with migration policies to facilitate orderly, safe, regular and responsible migration and mobility of people, by policy domain (%)	143	Central Asia	3	142	Asia	Region								PD_1	Domain 1. Migrant rights	[2019]	2019	2019	1
SG_CPA_MIGRP	Proportion of countries with migration policies to facilitate orderly, safe, regular and responsible migration and mobility of people, by policy domain (%)	143	Central Asia	3	142	Asia	Region								PD_5	Domain 5. Mobility dimensions of crises	[2019]	2019	2019	1
SG_CPA_MIGRP	Proportion of countries with migration policies to facilitate orderly, safe, regular and responsible migration and mobility of people, by policy domain (%)	143	Central Asia	3	142	Asia	Region								_T	All Domains	[2019]	2019	2019	1
SG_CPA_MIGRP	Proportion of countries with migration policies to facilitate orderly, safe, regular and responsible migration and mobility of people, by policy domain (%)	143	Central Asia	3	142	Asia	Region								PD_4	Domain 4. Socioeconomic well-being	[2019]	2019	2019	1
SG_CPA_MIGRP	Proportion of countries with migration policies to facilitate orderly, safe, regular and responsible migration and mobility of people, by policy domain (%)	143	Central Asia	3	142	Asia	Region								PD_3	Domain 3. Cooperation and partnerships	[2019]	2019	2019	1
SG_CPA_MIGRP	Proportion of countries with migration policies to facilitate orderly, safe, regular and responsible migration and mobility of people, by policy domain (%)	145	Western Asia	3	142	Asia	Region								PD_6	Domain 6. Safe, orderly and regular migration	[2019]	2019	2019	1
SG_CPA_MIGRP	Proportion of countries with migration policies to facilitate orderly, safe, regular and responsible migration and mobility of people, by policy domain (%)	145	Western Asia	3	142	Asia	Region								PD_5	Domain 5. Mobility dimensions of crises	[2019]	2019	2019	1
SG_CPA_MIGRP	Proportion of countries with migration policies to facilitate orderly, safe, regular and responsible migration and mobility of people, by policy domain (%)	145	Western Asia	3	142	Asia	Region								PD_1	Domain 1. Migrant rights	[2019]	2019	2019	1
SG_CPA_MIGRP	Proportion of countries with migration policies to facilitate orderly, safe, regular and responsible migration and mobility of people, by policy domain (%)	145	Western Asia	3	142	Asia	Region								_T	All Domains	[2019]	2019	2019	1
SG_CPA_MIGRP	Proportion of countries with migration policies to facilitate orderly, safe, regular and responsible migration and mobility of people, by policy domain (%)	145	Western Asia	3	142	Asia	Region								PD_2	Domain 2. Whole-of-government/ Evidence-based policies	[2019]	2019	2019	1
SG_CPA_MIGRP	Proportion of countries with migration policies to facilitate orderly, safe, regular and responsible migration and mobility of people, by policy domain (%)	145	Western Asia	3	142	Asia	Region								PD_3	Domain 3. Cooperation and partnerships	[2019]	2019	2019	1
SG_CPA_MIGRP	Proportion of countries with migration policies to facilitate orderly, safe, regular and responsible migration and mobility of people, by policy domain (%)	145	Western Asia	3	142	Asia	Region								PD_4	Domain 4. Socioeconomic well-being	[2019]	2019	2019	1
SG_CPA_MIGRP	Proportion of countries with migration policies to facilitate orderly, safe, regular and responsible migration and mobility of people, by policy domain (%)	15	Northern Africa	3	2	Africa	Region								PD_4	Domain 4. Socioeconomic well-being	[2019]	2019	2019	1
SG_CPA_MIGRP	Proportion of countries with migration policies to facilitate orderly, safe, regular and responsible migration and mobility of people, by policy domain (%)	15	Northern Africa	3	2	Africa	Region								PD_3	Domain 3. Cooperation and partnerships	[2019]	2019	2019	1
SG_CPA_MIGRP	Proportion of countries with migration policies to facilitate orderly, safe, regular and responsible migration and mobility of people, by policy domain (%)	15	Northern Africa	3	2	Africa	Region								PD_1	Domain 1. Migrant rights	[2019]	2019	2019	1
SG_CPA_MIGRP	Proportion of countries with migration policies to facilitate orderly, safe, regular and responsible migration and mobility of people, by policy domain (%)	15	Northern Africa	3	2	Africa	Region								_T	All Domains	[2019]	2019	2019	1
SG_CPA_MIGRP	Proportion of countries with migration policies to facilitate orderly, safe, regular and responsible migration and mobility of people, by policy domain (%)	15	Northern Africa	3	2	Africa	Region								PD_6	Domain 6. Safe, orderly and regular migration	[2019]	2019	2019	1
SG_CPA_MIGRP	Proportion of countries with migration policies to facilitate orderly, safe, regular and responsible migration and mobility of people, by policy domain (%)	15	Northern Africa	3	2	Africa	Region								PD_5	Domain 5. Mobility dimensions of crises	[2019]	2019	2019	1
SG_CPA_MIGRP	Proportion of countries with migration policies to facilitate orderly, safe, regular and responsible migration and mobility of people, by policy domain (%)	15	Northern Africa	3	2	Africa	Region								PD_2	Domain 2. Whole-of-government/ Evidence-based policies	[2019]	2019	2019	1
SG_CPA_MIGRP	Proportion of countries with migration policies to facilitate orderly, safe, regular and responsible migration and mobility of people, by policy domain (%)	150	Europe	2	1	World	Region								PD_3	Domain 3. Cooperation and partnerships	[2019]	2019	2019	1
SG_CPA_MIGRP	Proportion of countries with migration policies to facilitate orderly, safe, regular and responsible migration and mobility of people, by policy domain (%)	150	Europe	2	1	World	Region								PD_4	Domain 4. Socioeconomic well-being	[2019]	2019	2019	1
SG_CPA_MIGRP	Proportion of countries with migration policies to facilitate orderly, safe, regular and responsible migration and mobility of people, by policy domain (%)	150	Europe	2	1	World	Region								_T	All Domains	[2019]	2019	2019	1
SG_CPA_MIGRP	Proportion of countries with migration policies to facilitate orderly, safe, regular and responsible migration and mobility of people, by policy domain (%)	150	Europe	2	1	World	Region								PD_1	Domain 1. Migrant rights	[2019]	2019	2019	1
SG_CPA_MIGRP	Proportion of countries with migration policies to facilitate orderly, safe, regular and responsible migration and mobility of people, by policy domain (%)	150	Europe	2	1	World	Region								PD_2	Domain 2. Whole-of-government/ Evidence-based policies	[2019]	2019	2019	1
SG_CPA_MIGRP	Proportion of countries with migration policies to facilitate orderly, safe, regular and responsible migration and mobility of people, by policy domain (%)	150	Europe	2	1	World	Region								PD_6	Domain 6. Safe, orderly and regular migration	[2019]	2019	2019	1
SG_CPA_MIGRP	Proportion of countries with migration policies to facilitate orderly, safe, regular and responsible migration and mobility of people, by policy domain (%)	150	Europe	2	1	World	Region								PD_5	Domain 5. Mobility dimensions of crises	[2019]	2019	2019	1
SG_CPA_MIGRP	Proportion of countries with migration policies to facilitate orderly, safe, regular and responsible migration and mobility of people, by policy domain (%)	151	Eastern Europe	3	150	Europe	Region								PD_5	Domain 5. Mobility dimensions of crises	[2019]	2019	2019	1
SG_CPA_MIGRP	Proportion of countries with migration policies to facilitate orderly, safe, regular and responsible migration and mobility of people, by policy domain (%)	151	Eastern Europe	3	150	Europe	Region								PD_4	Domain 4. Socioeconomic well-being	[2019]	2019	2019	1
SG_CPA_MIGRP	Proportion of countries with migration policies to facilitate orderly, safe, regular and responsible migration and mobility of people, by policy domain (%)	151	Eastern Europe	3	150	Europe	Region								PD_6	Domain 6. Safe, orderly and regular migration	[2019]	2019	2019	1
SG_CPA_MIGRP	Proportion of countries with migration policies to facilitate orderly, safe, regular and responsible migration and mobility of people, by policy domain (%)	151	Eastern Europe	3	150	Europe	Region								PD_1	Domain 1. Migrant rights	[2019]	2019	2019	1
SG_CPA_MIGRP	Proportion of countries with migration policies to facilitate orderly, safe, regular and responsible migration and mobility of people, by policy domain (%)	151	Eastern Europe	3	150	Europe	Region								_T	All Domains	[2019]	2019	2019	1
SG_CPA_MIGRP	Proportion of countries with migration policies to facilitate orderly, safe, regular and responsible migration and mobility of people, by policy domain (%)	151	Eastern Europe	3	150	Europe	Region								PD_3	Domain 3. Cooperation and partnerships	[2019]	2019	2019	1
SG_CPA_MIGRP	Proportion of countries with migration policies to facilitate orderly, safe, regular and responsible migration and mobility of people, by policy domain (%)	151	Eastern Europe	3	150	Europe	Region								PD_2	Domain 2. Whole-of-government/ Evidence-based policies	[2019]	2019	2019	1
SG_CPA_MIGRP	Proportion of countries with migration policies to facilitate orderly, safe, regular and responsible migration and mobility of people, by policy domain (%)	154	Northern Europe	3	150	Europe	Region								PD_5	Domain 5. Mobility dimensions of crises	[2019]	2019	2019	1
SG_CPA_MIGRP	Proportion of countries with migration policies to facilitate orderly, safe, regular and responsible migration and mobility of people, by policy domain (%)	154	Northern Europe	3	150	Europe	Region								PD_1	Domain 1. Migrant rights	[2019]	2019	2019	1
SG_CPA_MIGRP	Proportion of countries with migration policies to facilitate orderly, safe, regular and responsible migration and mobility of people, by policy domain (%)	154	Northern Europe	3	150	Europe	Region								_T	All Domains	[2019]	2019	2019	1
SG_CPA_MIGRP	Proportion of countries with migration policies to facilitate orderly, safe, regular and responsible migration and mobility of people, by policy domain (%)	154	Northern Europe	3	150	Europe	Region								PD_2	Domain 2. Whole-of-government/ Evidence-based policies	[2019]	2019	2019	1
SG_CPA_MIGRP	Proportion of countries with migration policies to facilitate orderly, safe, regular and responsible migration and mobility of people, by policy domain (%)	154	Northern Europe	3	150	Europe	Region								PD_3	Domain 3. Cooperation and partnerships	[2019]	2019	2019	1
SG_CPA_MIGRP	Proportion of countries with migration policies to facilitate orderly, safe, regular and responsible migration and mobility of people, by policy domain (%)	154	Northern Europe	3	150	Europe	Region								PD_6	Domain 6. Safe, orderly and regular migration	[2019]	2019	2019	1
SG_CPA_MIGRP	Proportion of countries with migration policies to facilitate orderly, safe, regular and responsible migration and mobility of people, by policy domain (%)	154	Northern Europe	3	150	Europe	Region								PD_4	Domain 4. Socioeconomic well-being	[2019]	2019	2019	1
SG_CPA_MIGRP	Proportion of countries with migration policies to facilitate orderly, safe, regular and responsible migration and mobility of people, by policy domain (%)	155	Western Europe	3	150	Europe	Region								PD_4	Domain 4. Socioeconomic well-being	[2019]	2019	2019	1
SG_CPA_MIGRP	Proportion of countries with migration policies to facilitate orderly, safe, regular and responsible migration and mobility of people, by policy domain (%)	155	Western Europe	3	150	Europe	Region								PD_6	Domain 6. Safe, orderly and regular migration	[2019]	2019	2019	1
SG_CPA_MIGRP	Proportion of countries with migration policies to facilitate orderly, safe, regular and responsible migration and mobility of people, by policy domain (%)	155	Western Europe	3	150	Europe	Region								PD_2	Domain 2. Whole-of-government/ Evidence-based policies	[2019]	2019	2019	1
SG_CPA_MIGRP	Proportion of countries with migration policies to facilitate orderly, safe, regular and responsible migration and mobility of people, by policy domain (%)	155	Western Europe	3	150	Europe	Region								PD_3	Domain 3. Cooperation and partnerships	[2019]	2019	2019	1
SG_CPA_MIGRP	Proportion of countries with migration policies to facilitate orderly, safe, regular and responsible migration and mobility of people, by policy domain (%)	155	Western Europe	3	150	Europe	Region								_T	All Domains	[2019]	2019	2019	1
SG_CPA_MIGRP	Proportion of countries with migration policies to facilitate orderly, safe, regular and responsible migration and mobility of people, by policy domain (%)	155	Western Europe	3	150	Europe	Region								PD_5	Domain 5. Mobility dimensions of crises	[2019]	2019	2019	1
SG_CPA_MIGRP	Proportion of countries with migration policies to facilitate orderly, safe, regular and responsible migration and mobility of people, by policy domain (%)	155	Western Europe	3	150	Europe	Region								PD_1	Domain 1. Migrant rights	[2019]	2019	2019	1
SG_CPA_MIGRP	Proportion of countries with migration policies to facilitate orderly, safe, regular and responsible migration and mobility of people, by policy domain (%)	17	Middle Africa	4	202	Sub-Saharan Africa	Region								PD_4	Domain 4. Socioeconomic well-being	[2019]	2019	2019	1
SG_CPA_MIGRP	Proportion of countries with migration policies to facilitate orderly, safe, regular and responsible migration and mobility of people, by policy domain (%)	17	Middle Africa	4	202	Sub-Saharan Africa	Region								PD_6	Domain 6. Safe, orderly and regular migration	[2019]	2019	2019	1
SG_CPA_MIGRP	Proportion of countries with migration policies to facilitate orderly, safe, regular and responsible migration and mobility of people, by policy domain (%)	17	Middle Africa	4	202	Sub-Saharan Africa	Region								PD_5	Domain 5. Mobility dimensions of crises	[2019]	2019	2019	1
SG_CPA_MIGRP	Proportion of countries with migration policies to facilitate orderly, safe, regular and responsible migration and mobility of people, by policy domain (%)	17	Middle Africa	4	202	Sub-Saharan Africa	Region								PD_1	Domain 1. Migrant rights	[2019]	2019	2019	1
SG_CPA_MIGRP	Proportion of countries with migration policies to facilitate orderly, safe, regular and responsible migration and mobility of people, by policy domain (%)	17	Middle Africa	4	202	Sub-Saharan Africa	Region								_T	All Domains	[2019]	2019	2019	1
SG_CPA_MIGRP	Proportion of countries with migration policies to facilitate orderly, safe, regular and responsible migration and mobility of people, by policy domain (%)	17	Middle Africa	4	202	Sub-Saharan Africa	Region								PD_2	Domain 2. Whole-of-government/ Evidence-based policies	[2019]	2019	2019	1
SG_CPA_MIGRP	Proportion of countries with migration policies to facilitate orderly, safe, regular and responsible migration and mobility of people, by policy domain (%)	17	Middle Africa	4	202	Sub-Saharan Africa	Region								PD_3	Domain 3. Cooperation and partnerships	[2019]	2019	2019	1
SG_CPA_MIGRP	Proportion of countries with migration policies to facilitate orderly, safe, regular and responsible migration and mobility of people, by policy domain (%)	18	Southern Africa	4	202	Sub-Saharan Africa	Region								PD_1	Domain 1. Migrant rights	[2019]	2019	2019	1
SG_CPA_MIGRP	Proportion of countries with migration policies to facilitate orderly, safe, regular and responsible migration and mobility of people, by policy domain (%)	18	Southern Africa	4	202	Sub-Saharan Africa	Region								PD_5	Domain 5. Mobility dimensions of crises	[2019]	2019	2019	1
SG_CPA_MIGRP	Proportion of countries with migration policies to facilitate orderly, safe, regular and responsible migration and mobility of people, by policy domain (%)	18	Southern Africa	4	202	Sub-Saharan Africa	Region								PD_6	Domain 6. Safe, orderly and regular migration	[2019]	2019	2019	1
SG_CPA_MIGRP	Proportion of countries with migration policies to facilitate orderly, safe, regular and responsible migration and mobility of people, by policy domain (%)	18	Southern Africa	4	202	Sub-Saharan Africa	Region								PD_4	Domain 4. Socioeconomic well-being	[2019]	2019	2019	1
SG_CPA_MIGRP	Proportion of countries with migration policies to facilitate orderly, safe, regular and responsible migration and mobility of people, by policy domain (%)	18	Southern Africa	4	202	Sub-Saharan Africa	Region								_T	All Domains	[2019]	2019	2019	1
SG_CPA_MIGRP	Proportion of countries with migration policies to facilitate orderly, safe, regular and responsible migration and mobility of people, by policy domain (%)	18	Southern Africa	4	202	Sub-Saharan Africa	Region								PD_2	Domain 2. Whole-of-government/ Evidence-based policies	[2019]	2019	2019	1
SG_CPA_MIGRP	Proportion of countries with migration policies to facilitate orderly, safe, regular and responsible migration and mobility of people, by policy domain (%)	18	Southern Africa	4	202	Sub-Saharan Africa	Region								PD_3	Domain 3. Cooperation and partnerships	[2019]	2019	2019	1
SG_CPA_MIGRP	Proportion of countries with migration policies to facilitate orderly, safe, regular and responsible migration and mobility of people, by policy domain (%)	199	Least Developed Countries (LDC)	1			Group								PD_6	Domain 6. Safe, orderly and regular migration	[2019]	2019	2019	1
SG_CPA_MIGRP	Proportion of countries with migration policies to facilitate orderly, safe, regular and responsible migration and mobility of people, by policy domain (%)	199	Least Developed Countries (LDC)	1			Group								PD_1	Domain 1. Migrant rights	[2019]	2019	2019	1
SG_CPA_MIGRP	Proportion of countries with migration policies to facilitate orderly, safe, regular and responsible migration and mobility of people, by policy domain (%)	199	Least Developed Countries (LDC)	1			Group								PD_5	Domain 5. Mobility dimensions of crises	[2019]	2019	2019	1
SG_CPA_MIGRP	Proportion of countries with migration policies to facilitate orderly, safe, regular and responsible migration and mobility of people, by policy domain (%)	199	Least Developed Countries (LDC)	1			Group								PD_3	Domain 3. Cooperation and partnerships	[2019]	2019	2019	1
SG_CPA_MIGRP	Proportion of countries with migration policies to facilitate orderly, safe, regular and responsible migration and mobility of people, by policy domain (%)	199	Least Developed Countries (LDC)	1			Group								PD_4	Domain 4. Socioeconomic well-being	[2019]	2019	2019	1
SG_CPA_MIGRP	Proportion of countries with migration policies to facilitate orderly, safe, regular and responsible migration and mobility of people, by policy domain (%)	199	Least Developed Countries (LDC)	1			Group								_T	All Domains	[2019]	2019	2019	1
SG_CPA_MIGRP	Proportion of countries with migration policies to facilitate orderly, safe, regular and responsible migration and mobility of people, by policy domain (%)	199	Least Developed Countries (LDC)	1			Group								PD_2	Domain 2. Whole-of-government/ Evidence-based policies	[2019]	2019	2019	1
SG_CPA_MIGRP	Proportion of countries with migration policies to facilitate orderly, safe, regular and responsible migration and mobility of people, by policy domain (%)	2	Africa	2	1	World	Region								PD_5	Domain 5. Mobility dimensions of crises	[2019]	2019	2019	1
SG_CPA_MIGRP	Proportion of countries with migration policies to facilitate orderly, safe, regular and responsible migration and mobility of people, by policy domain (%)	2	Africa	2	1	World	Region								PD_6	Domain 6. Safe, orderly and regular migration	[2019]	2019	2019	1
SG_CPA_MIGRP	Proportion of countries with migration policies to facilitate orderly, safe, regular and responsible migration and mobility of people, by policy domain (%)	2	Africa	2	1	World	Region								PD_1	Domain 1. Migrant rights	[2019]	2019	2019	1
SG_CPA_MIGRP	Proportion of countries with migration policies to facilitate orderly, safe, regular and responsible migration and mobility of people, by policy domain (%)	2	Africa	2	1	World	Region								_T	All Domains	[2019]	2019	2019	1
SG_CPA_MIGRP	Proportion of countries with migration policies to facilitate orderly, safe, regular and responsible migration and mobility of people, by policy domain (%)	2	Africa	2	1	World	Region								PD_3	Domain 3. Cooperation and partnerships	[2019]	2019	2019	1
SG_CPA_MIGRP	Proportion of countries with migration policies to facilitate orderly, safe, regular and responsible migration and mobility of people, by policy domain (%)	2	Africa	2	1	World	Region								PD_4	Domain 4. Socioeconomic well-being	[2019]	2019	2019	1
SG_CPA_MIGRP	Proportion of countries with migration policies to facilitate orderly, safe, regular and responsible migration and mobility of people, by policy domain (%)	2	Africa	2	1	World	Region								PD_2	Domain 2. Whole-of-government/ Evidence-based policies	[2019]	2019	2019	1
SG_CPA_MIGRP	Proportion of countries with migration policies to facilitate orderly, safe, regular and responsible migration and mobility of people, by policy domain (%)	202	Sub-Saharan Africa	3	2	Africa	Region								PD_5	Domain 5. Mobility dimensions of crises	[2019]	2019	2019	1
SG_CPA_MIGRP	Proportion of countries with migration policies to facilitate orderly, safe, regular and responsible migration and mobility of people, by policy domain (%)	202	Sub-Saharan Africa	3	2	Africa	Region								PD_6	Domain 6. Safe, orderly and regular migration	[2019]	2019	2019	1
SG_CPA_MIGRP	Proportion of countries with migration policies to facilitate orderly, safe, regular and responsible migration and mobility of people, by policy domain (%)	202	Sub-Saharan Africa	3	2	Africa	Region								PD_1	Domain 1. Migrant rights	[2019]	2019	2019	1
SG_CPA_MIGRP	Proportion of countries with migration policies to facilitate orderly, safe, regular and responsible migration and mobility of people, by policy domain (%)	202	Sub-Saharan Africa	3	2	Africa	Region								_T	All Domains	[2019]	2019	2019	1
SG_CPA_MIGRP	Proportion of countries with migration policies to facilitate orderly, safe, regular and responsible migration and mobility of people, by policy domain (%)	202	Sub-Saharan Africa	3	2	Africa	Region								PD_2	Domain 2. Whole-of-government/ Evidence-based policies	[2019]	2019	2019	1
SG_CPA_MIGRP	Proportion of countries with migration policies to facilitate orderly, safe, regular and responsible migration and mobility of people, by policy domain (%)	202	Sub-Saharan Africa	3	2	Africa	Region								PD_4	Domain 4. Socioeconomic well-being	[2019]	2019	2019	1
SG_CPA_MIGRP	Proportion of countries with migration policies to facilitate orderly, safe, regular and responsible migration and mobility of people, by policy domain (%)	202	Sub-Saharan Africa	3	2	Africa	Region								PD_3	Domain 3. Cooperation and partnerships	[2019]	2019	2019	1
