series	seriesDescription	geoAreaCode	geoAreaName	value	time_detail	timeCoverage	upperBound	lowerBound	basePeriod	source	geoInfoUrl	footnotes	nature_code	nature_desc	units_code	units_desc	sex_code	sex_desc	reportingType_code	reportingType_desc	timePeriod	value_detail	lowerBound_detail	upperBound_detail	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile
VC_IHR_PSRC	Number of victims of intentional homicide per 100,000 population, by sex (victims per 100,000 population)	1	World	2.60249						United Nations Office on Drugs and Crime (UNODC)			E	Estimated data	PER_100000_POP	Per 100,000 population	F	Female	G	Global	1998				1			Region					
VC_IHR_PSRC	Number of victims of intentional homicide per 100,000 population, by sex (victims per 100,000 population)	1	World	2.56121						United Nations Office on Drugs and Crime (UNODC)			E	Estimated data	PER_100000_POP	Per 100,000 population	F	Female	G	Global	1999				1			Region					
VC_IHR_PSRC	Number of victims of intentional homicide per 100,000 population, by sex (victims per 100,000 population)	1	World	10.81706						United Nations Office on Drugs and Crime (UNODC)			E	Estimated data	PER_100000_POP	Per 100,000 population	M	Male	G	Global	1999				1			Region					
VC_IHR_PSRC	Number of victims of intentional homicide per 100,000 population, by sex (victims per 100,000 population)	1	World	2.58846						United Nations Office on Drugs and Crime (UNODC)			E	Estimated data	PER_100000_POP	Per 100,000 population	F	Female	G	Global	2000				1			Region					
VC_IHR_PSRC	Number of victims of intentional homicide per 100,000 population, by sex (victims per 100,000 population)	1	World	10.94391						United Nations Office on Drugs and Crime (UNODC)			E	Estimated data	PER_100000_POP	Per 100,000 population	M	Male	G	Global	2000				1			Region					
VC_IHR_PSRC	Number of victims of intentional homicide per 100,000 population, by sex (victims per 100,000 population)	1	World	2.62319						United Nations Office on Drugs and Crime (UNODC)			E	Estimated data	PER_100000_POP	Per 100,000 population	F	Female	G	Global	2001				1			Region					
VC_IHR_PSRC	Number of victims of intentional homicide per 100,000 population, by sex (victims per 100,000 population)	1	World	11.09453						United Nations Office on Drugs and Crime (UNODC)			E	Estimated data	PER_100000_POP	Per 100,000 population	M	Male	G	Global	2001				1			Region					
VC_IHR_PSRC	Number of victims of intentional homicide per 100,000 population, by sex (victims per 100,000 population)	1	World	11.07869						United Nations Office on Drugs and Crime (UNODC)			E	Estimated data	PER_100000_POP	Per 100,000 population	M	Male	G	Global	2002				1			Region					
VC_IHR_PSRC	Number of victims of intentional homicide per 100,000 population, by sex (victims per 100,000 population)	1	World	2.59211						United Nations Office on Drugs and Crime (UNODC)			E	Estimated data	PER_100000_POP	Per 100,000 population	F	Female	G	Global	2002				1			Region					
VC_IHR_PSRC	Number of victims of intentional homicide per 100,000 population, by sex (victims per 100,000 population)	1	World	2.5183						United Nations Office on Drugs and Crime (UNODC)			E	Estimated data	PER_100000_POP	Per 100,000 population	F	Female	G	Global	2003				1			Region					
VC_IHR_PSRC	Number of victims of intentional homicide per 100,000 population, by sex (victims per 100,000 population)	1	World	10.82782						United Nations Office on Drugs and Crime (UNODC)			E	Estimated data	PER_100000_POP	Per 100,000 population	M	Male	G	Global	2003				1			Region					
VC_IHR_PSRC	Number of victims of intentional homicide per 100,000 population, by sex (victims per 100,000 population)	1	World	2.48896						United Nations Office on Drugs and Crime (UNODC)			E	Estimated data	PER_100000_POP	Per 100,000 population	F	Female	G	Global	2004				1			Region					
VC_IHR_PSRC	Number of victims of intentional homicide per 100,000 population, by sex (victims per 100,000 population)	1	World	10.42748						United Nations Office on Drugs and Crime (UNODC)			E	Estimated data	PER_100000_POP	Per 100,000 population	M	Male	G	Global	2004				1			Region					
VC_IHR_PSRC	Number of victims of intentional homicide per 100,000 population, by sex (victims per 100,000 population)	1	World	2.38882						United Nations Office on Drugs and Crime (UNODC)			E	Estimated data	PER_100000_POP	Per 100,000 population	F	Female	G	Global	2005				1			Region					
VC_IHR_PSRC	Number of victims of intentional homicide per 100,000 population, by sex (victims per 100,000 population)	1	World	10.12819						United Nations Office on Drugs and Crime (UNODC)			E	Estimated data	PER_100000_POP	Per 100,000 population	M	Male	G	Global	2005				1			Region					
VC_IHR_PSRC	Number of victims of intentional homicide per 100,000 population, by sex (victims per 100,000 population)	1	World	2.31937						United Nations Office on Drugs and Crime (UNODC)			E	Estimated data	PER_100000_POP	Per 100,000 population	F	Female	G	Global	2006				1			Region					
VC_IHR_PSRC	Number of victims of intentional homicide per 100,000 population, by sex (victims per 100,000 population)	1	World	9.97975						United Nations Office on Drugs and Crime (UNODC)			E	Estimated data	PER_100000_POP	Per 100,000 population	M	Male	G	Global	2006				1			Region					
VC_IHR_PSRC	Number of victims of intentional homicide per 100,000 population, by sex (victims per 100,000 population)	1	World	2.3031						United Nations Office on Drugs and Crime (UNODC)			E	Estimated data	PER_100000_POP	Per 100,000 population	F	Female	G	Global	2007				1			Region					
VC_IHR_PSRC	Number of victims of intentional homicide per 100,000 population, by sex (victims per 100,000 population)	1	World	9.68735						United Nations Office on Drugs and Crime (UNODC)			E	Estimated data	PER_100000_POP	Per 100,000 population	M	Male	G	Global	2007				1			Region					
VC_IHR_PSRC	Number of victims of intentional homicide per 100,000 population, by sex (victims per 100,000 population)	1	World	2.24718						United Nations Office on Drugs and Crime (UNODC)			E	Estimated data	PER_100000_POP	Per 100,000 population	F	Female	G	Global	2008				1			Region					
VC_IHR_PSRC	Number of victims of intentional homicide per 100,000 population, by sex (victims per 100,000 population)	1	World	9.75936						United Nations Office on Drugs and Crime (UNODC)			E	Estimated data	PER_100000_POP	Per 100,000 population	M	Male	G	Global	2008				1			Region					
VC_IHR_PSRC	Number of victims of intentional homicide per 100,000 population, by sex (victims per 100,000 population)	1	World	2.40356						United Nations Office on Drugs and Crime (UNODC)			E	Estimated data	PER_100000_POP	Per 100,000 population	F	Female	G	Global	2009				1			Region					
VC_IHR_PSRC	Number of victims of intentional homicide per 100,000 population, by sex (victims per 100,000 population)	1	World	9.65596						United Nations Office on Drugs and Crime (UNODC)			E	Estimated data	PER_100000_POP	Per 100,000 population	M	Male	G	Global	2009				1			Region					
VC_IHR_PSRC	Number of victims of intentional homicide per 100,000 population, by sex (victims per 100,000 population)	1	World	2.34872						United Nations Office on Drugs and Crime (UNODC)			E	Estimated data	PER_100000_POP	Per 100,000 population	F	Female	G	Global	2010				1			Region					
VC_IHR_PSRC	Number of victims of intentional homicide per 100,000 population, by sex (victims per 100,000 population)	1	World	9.62504						United Nations Office on Drugs and Crime (UNODC)			E	Estimated data	PER_100000_POP	Per 100,000 population	M	Male	G	Global	2010				1			Region					
VC_IHR_PSRC	Number of victims of intentional homicide per 100,000 population, by sex (victims per 100,000 population)	1	World	2.33367						United Nations Office on Drugs and Crime (UNODC)			E	Estimated data	PER_100000_POP	Per 100,000 population	F	Female	G	Global	2011				1			Region					
VC_IHR_PSRC	Number of victims of intentional homicide per 100,000 population, by sex (victims per 100,000 population)	1	World	9.855						United Nations Office on Drugs and Crime (UNODC)			E	Estimated data	PER_100000_POP	Per 100,000 population	M	Male	G	Global	2011				1			Region					
VC_IHR_PSRC	Number of victims of intentional homicide per 100,000 population, by sex (victims per 100,000 population)	1	World	9.92602						United Nations Office on Drugs and Crime (UNODC)			E	Estimated data	PER_100000_POP	Per 100,000 population	M	Male	G	Global	2012				1			Region					
VC_IHR_PSRC	Number of victims of intentional homicide per 100,000 population, by sex (victims per 100,000 population)	1	World	2.33254						United Nations Office on Drugs and Crime (UNODC)			E	Estimated data	PER_100000_POP	Per 100,000 population	F	Female	G	Global	2012				1			Region					
VC_IHR_PSRC	Number of victims of intentional homicide per 100,000 population, by sex (victims per 100,000 population)	1	World	9.73487						United Nations Office on Drugs and Crime (UNODC)			E	Estimated data	PER_100000_POP	Per 100,000 population	M	Male	G	Global	2013				1			Region					
VC_IHR_PSRC	Number of victims of intentional homicide per 100,000 population, by sex (victims per 100,000 population)	1	World	2.28336						United Nations Office on Drugs and Crime (UNODC)			E	Estimated data	PER_100000_POP	Per 100,000 population	F	Female	G	Global	2013				1			Region					
VC_IHR_PSRC	Number of victims of intentional homicide per 100,000 population, by sex (victims per 100,000 population)	1	World	2.28188						United Nations Office on Drugs and Crime (UNODC)			E	Estimated data	PER_100000_POP	Per 100,000 population	F	Female	G	Global	2014				1			Region					
VC_IHR_PSRC	Number of victims of intentional homicide per 100,000 population, by sex (victims per 100,000 population)	1	World	9.77863						United Nations Office on Drugs and Crime (UNODC)			E	Estimated data	PER_100000_POP	Per 100,000 population	M	Male	G	Global	2014				1			Region					
VC_IHR_PSRC	Number of victims of intentional homicide per 100,000 population, by sex (victims per 100,000 population)	1	World	2.16469						United Nations Office on Drugs and Crime (UNODC)			E	Estimated data	PER_100000_POP	Per 100,000 population	F	Female	G	Global	2015				1			Region					
VC_IHR_PSRC	Number of victims of intentional homicide per 100,000 population, by sex (victims per 100,000 population)	1	World	9.65467						United Nations Office on Drugs and Crime (UNODC)			E	Estimated data	PER_100000_POP	Per 100,000 population	M	Male	G	Global	2015				1			Region					
VC_IHR_PSRC	Number of victims of intentional homicide per 100,000 population, by sex (victims per 100,000 population)	1	World	2.19749						United Nations Office on Drugs and Crime (UNODC)			E	Estimated data	PER_100000_POP	Per 100,000 population	F	Female	G	Global	2016				1			Region					
VC_IHR_PSRC	Number of victims of intentional homicide per 100,000 population, by sex (victims per 100,000 population)	1	World	9.72281						United Nations Office on Drugs and Crime (UNODC)			E	Estimated data	PER_100000_POP	Per 100,000 population	M	Male	G	Global	2016				1			Region					
VC_IHR_PSRC	Number of victims of intentional homicide per 100,000 population, by sex (victims per 100,000 population)	1	World	2.13978						United Nations Office on Drugs and Crime (UNODC)			E	Estimated data	PER_100000_POP	Per 100,000 population	F	Female	G	Global	2017				1			Region					
VC_IHR_PSRC	Number of victims of intentional homicide per 100,000 population, by sex (victims per 100,000 population)	1	World	9.69804						United Nations Office on Drugs and Crime (UNODC)			E	Estimated data	PER_100000_POP	Per 100,000 population	M	Male	G	Global	2017				1			Region					
VC_IHR_PSRC	Number of victims of intentional homicide per 100,000 population, by sex (victims per 100,000 population)	1	World	2.14209						United Nations Office on Drugs and Crime (UNODC)			E	Estimated data	PER_100000_POP	Per 100,000 population	F	Female	G	Global	2018				1			Region					
VC_IHR_PSRC	Number of victims of intentional homicide per 100,000 population, by sex (victims per 100,000 population)	1	World	9.34818						United Nations Office on Drugs and Crime (UNODC)			E	Estimated data	PER_100000_POP	Per 100,000 population	M	Male	G	Global	2018				1			Region					
VC_IHR_PSRC	Number of victims of intentional homicide per 100,000 population, by sex (victims per 100,000 population)	100	Bulgaria	3.9963						World Health Organization Mortality Database			C	Country data	PER_100000_POP	Per 100,000 population	M	Male	G	Global	1990				4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1
VC_IHR_PSRC	Number of victims of intentional homicide per 100,000 population, by sex (victims per 100,000 population)	100	Bulgaria	1.17892						World Health Organization Mortality Database			C	Country data	PER_100000_POP	Per 100,000 population	F	Female	G	Global	1990				4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1
VC_IHR_PSRC	Number of victims of intentional homicide per 100,000 population, by sex (victims per 100,000 population)	100	Bulgaria	6.53629						World Health Organization Mortality Database			C	Country data	PER_100000_POP	Per 100,000 population	M	Male	G	Global	1991				4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1
VC_IHR_PSRC	Number of victims of intentional homicide per 100,000 population, by sex (victims per 100,000 population)	100	Bulgaria	2.08814						World Health Organization Mortality Database			C	Country data	PER_100000_POP	Per 100,000 population	F	Female	G	Global	1991				4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1
VC_IHR_PSRC	Number of victims of intentional homicide per 100,000 population, by sex (victims per 100,000 population)	100	Bulgaria	2.2809						World Health Organization Mortality Database			C	Country data	PER_100000_POP	Per 100,000 population	F	Female	G	Global	1992				4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1
VC_IHR_PSRC	Number of victims of intentional homicide per 100,000 population, by sex (victims per 100,000 population)	100	Bulgaria	8.47409						World Health Organization Mortality Database			C	Country data	PER_100000_POP	Per 100,000 population	M	Male	G	Global	1992				4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1
VC_IHR_PSRC	Number of victims of intentional homicide per 100,000 population, by sex (victims per 100,000 population)	100	Bulgaria	2.09386						World Health Organization Mortality Database			C	Country data	PER_100000_POP	Per 100,000 population	F	Female	G	Global	1993				4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1
VC_IHR_PSRC	Number of victims of intentional homicide per 100,000 population, by sex (victims per 100,000 population)	100	Bulgaria	9.4689						World Health Organization Mortality Database			C	Country data	PER_100000_POP	Per 100,000 population	M	Male	G	Global	1993				4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1
VC_IHR_PSRC	Number of victims of intentional homicide per 100,000 population, by sex (victims per 100,000 population)	100	Bulgaria	9.46428						World Health Organization Mortality Database			C	Country data	PER_100000_POP	Per 100,000 population	M	Male	G	Global	1994				4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1
VC_IHR_PSRC	Number of victims of intentional homicide per 100,000 population, by sex (victims per 100,000 population)	100	Bulgaria	2.28795						World Health Organization Mortality Database			C	Country data	PER_100000_POP	Per 100,000 population	F	Female	G	Global	1994				4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1
VC_IHR_PSRC	Number of victims of intentional homicide per 100,000 population, by sex (victims per 100,000 population)	100	Bulgaria	10.13669						World Health Organization Mortality Database			C	Country data	PER_100000_POP	Per 100,000 population	M	Male	G	Global	1995				4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1
VC_IHR_PSRC	Number of victims of intentional homicide per 100,000 population, by sex (victims per 100,000 population)	100	Bulgaria	1.82815						World Health Organization Mortality Database			C	Country data	PER_100000_POP	Per 100,000 population	F	Female	G	Global	1995				4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1
VC_IHR_PSRC	Number of victims of intentional homicide per 100,000 population, by sex (victims per 100,000 population)	100	Bulgaria	8.75472						World Health Organization Mortality Database			C	Country data	PER_100000_POP	Per 100,000 population	M	Male	G	Global	1996				4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1
VC_IHR_PSRC	Number of victims of intentional homicide per 100,000 population, by sex (victims per 100,000 population)	100	Bulgaria	1.95953						World Health Organization Mortality Database			C	Country data	PER_100000_POP	Per 100,000 population	F	Female	G	Global	1996				4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1
VC_IHR_PSRC	Number of victims of intentional homicide per 100,000 population, by sex (victims per 100,000 population)	100	Bulgaria	7.56859						World Health Organization Mortality Database			C	Country data	PER_100000_POP	Per 100,000 population	M	Male	G	Global	1997				4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1
VC_IHR_PSRC	Number of victims of intentional homicide per 100,000 population, by sex (victims per 100,000 population)	100	Bulgaria	2.24743						World Health Organization Mortality Database			C	Country data	PER_100000_POP	Per 100,000 population	F	Female	G	Global	1997				4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1
VC_IHR_PSRC	Number of victims of intentional homicide per 100,000 population, by sex (victims per 100,000 population)	100	Bulgaria	7.08158						World Health Organization Mortality Database			C	Country data	PER_100000_POP	Per 100,000 population	M	Male	G	Global	1998				4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1
VC_IHR_PSRC	Number of victims of intentional homicide per 100,000 population, by sex (victims per 100,000 population)	100	Bulgaria	2.39444						World Health Organization Mortality Database			C	Country data	PER_100000_POP	Per 100,000 population	F	Female	G	Global	1998				4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1
VC_IHR_PSRC	Number of victims of intentional homicide per 100,000 population, by sex (victims per 100,000 population)	100	Bulgaria	6.07705						World Health Organization Mortality Database			C	Country data	PER_100000_POP	Per 100,000 population	M	Male	G	Global	1999				4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1
VC_IHR_PSRC	Number of victims of intentional homicide per 100,000 population, by sex (victims per 100,000 population)	100	Bulgaria	2.12754						World Health Organization Mortality Database			C	Country data	PER_100000_POP	Per 100,000 population	F	Female	G	Global	1999				4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1
VC_IHR_PSRC	Number of victims of intentional homicide per 100,000 population, by sex (victims per 100,000 population)	100	Bulgaria	6.02124						World Health Organization Mortality Database			C	Country data	PER_100000_POP	Per 100,000 population	M	Male	G	Global	2000				4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1
VC_IHR_PSRC	Number of victims of intentional homicide per 100,000 population, by sex (victims per 100,000 population)	100	Bulgaria	2.37328						World Health Organization Mortality Database			C	Country data	PER_100000_POP	Per 100,000 population	F	Female	G	Global	2000				4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1
VC_IHR_PSRC	Number of victims of intentional homicide per 100,000 population, by sex (victims per 100,000 population)	100	Bulgaria	6.37218						World Health Organization Mortality Database			C	Country data	PER_100000_POP	Per 100,000 population	M	Male	G	Global	2001				4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1
VC_IHR_PSRC	Number of victims of intentional homicide per 100,000 population, by sex (victims per 100,000 population)	100	Bulgaria	1.52052						World Health Organization Mortality Database			C	Country data	PER_100000_POP	Per 100,000 population	F	Female	G	Global	2001				4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1
VC_IHR_PSRC	Number of victims of intentional homicide per 100,000 population, by sex (victims per 100,000 population)	100	Bulgaria	5.1786						World Health Organization Mortality Database			C	Country data	PER_100000_POP	Per 100,000 population	M	Male	G	Global	2002				4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1
VC_IHR_PSRC	Number of victims of intentional homicide per 100,000 population, by sex (victims per 100,000 population)	100	Bulgaria	1.4039						World Health Organization Mortality Database			C	Country data	PER_100000_POP	Per 100,000 population	F	Female	G	Global	2002				4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1
VC_IHR_PSRC	Number of victims of intentional homicide per 100,000 population, by sex (victims per 100,000 population)	100	Bulgaria	5.1366						World Health Organization Mortality Database			C	Country data	PER_100000_POP	Per 100,000 population	M	Male	G	Global	2003				4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1
VC_IHR_PSRC	Number of victims of intentional homicide per 100,000 population, by sex (victims per 100,000 population)	100	Bulgaria	1.29518						World Health Organization Mortality Database			C	Country data	PER_100000_POP	Per 100,000 population	F	Female	G	Global	2003				4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1
VC_IHR_PSRC	Number of victims of intentional homicide per 100,000 population, by sex (victims per 100,000 population)	100	Bulgaria	4.95757						World Health Organization Mortality Database			C	Country data	PER_100000_POP	Per 100,000 population	M	Male	G	Global	2004				4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1
VC_IHR_PSRC	Number of victims of intentional homicide per 100,000 population, by sex (victims per 100,000 population)	100	Bulgaria	1.43756						World Health Organization Mortality Database			C	Country data	PER_100000_POP	Per 100,000 population	F	Female	G	Global	2004				4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1
VC_IHR_PSRC	Number of victims of intentional homicide per 100,000 population, by sex (victims per 100,000 population)	100	Bulgaria	3.9298						National Criminal Justice Data as Collected through the United Nations Surveys on Crime Trends and the Operations of Criminal Justice Systems (UN-CTS)			C	Country data	PER_100000_POP	Per 100,000 population	M	Male	G	Global	2005				4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1
VC_IHR_PSRC	Number of victims of intentional homicide per 100,000 population, by sex (victims per 100,000 population)	100	Bulgaria	1.31769						National Criminal Justice Data as Collected through the United Nations Surveys on Crime Trends and the Operations of Criminal Justice Systems (UN-CTS)			C	Country data	PER_100000_POP	Per 100,000 population	F	Female	G	Global	2005				4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1
VC_IHR_PSRC	Number of victims of intentional homicide per 100,000 population, by sex (victims per 100,000 population)	100	Bulgaria	3.55442						National Criminal Justice Data as Collected through the United Nations Surveys on Crime Trends and the Operations of Criminal Justice Systems (UN-CTS)			C	Country data	PER_100000_POP	Per 100,000 population	M	Male	G	Global	2006				4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1
VC_IHR_PSRC	Number of victims of intentional homicide per 100,000 population, by sex (victims per 100,000 population)	100	Bulgaria	1.37849						National Criminal Justice Data as Collected through the United Nations Surveys on Crime Trends and the Operations of Criminal Justice Systems (UN-CTS)			C	Country data	PER_100000_POP	Per 100,000 population	F	Female	G	Global	2006				4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1
VC_IHR_PSRC	Number of victims of intentional homicide per 100,000 population, by sex (victims per 100,000 population)	100	Bulgaria	3.76911						National Criminal Justice Data as Collected through the United Nations Surveys on Crime Trends and the Operations of Criminal Justice Systems (UN-CTS)			C	Country data	PER_100000_POP	Per 100,000 population	M	Male	G	Global	2007				4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1
VC_IHR_PSRC	Number of victims of intentional homicide per 100,000 population, by sex (victims per 100,000 population)	100	Bulgaria	0.97716						National Criminal Justice Data as Collected through the United Nations Surveys on Crime Trends and the Operations of Criminal Justice Systems (UN-CTS)			C	Country data	PER_100000_POP	Per 100,000 population	F	Female	G	Global	2007				4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1
VC_IHR_PSRC	Number of victims of intentional homicide per 100,000 population, by sex (victims per 100,000 population)	100	Bulgaria	3.71276						National Criminal Justice Data as Collected through the United Nations Surveys on Crime Trends and the Operations of Criminal Justice Systems (UN-CTS)			C	Country data	PER_100000_POP	Per 100,000 population	M	Male	G	Global	2008				4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1
VC_IHR_PSRC	Number of victims of intentional homicide per 100,000 population, by sex (victims per 100,000 population)	100	Bulgaria	0.93239						National Criminal Justice Data as Collected through the United Nations Surveys on Crime Trends and the Operations of Criminal Justice Systems (UN-CTS)			C	Country data	PER_100000_POP	Per 100,000 population	F	Female	G	Global	2008				4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1
VC_IHR_PSRC	Number of victims of intentional homicide per 100,000 population, by sex (victims per 100,000 population)	100	Bulgaria	3.16019						National Criminal Justice Data as Collected through the United Nations Surveys on Crime Trends and the Operations of Criminal Justice Systems (UN-CTS)			C	Country data	PER_100000_POP	Per 100,000 population	M	Male	G	Global	2009				4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1
VC_IHR_PSRC	Number of victims of intentional homicide per 100,000 population, by sex (victims per 100,000 population)	100	Bulgaria	0.91277						National Criminal Justice Data as Collected through the United Nations Surveys on Crime Trends and the Operations of Criminal Justice Systems (UN-CTS)			C	Country data	PER_100000_POP	Per 100,000 population	F	Female	G	Global	2009				4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1
VC_IHR_PSRC	Number of victims of intentional homicide per 100,000 population, by sex (victims per 100,000 population)	100	Bulgaria	3.34658						National Criminal Justice Data as Collected through the United Nations Surveys on Crime Trends and the Operations of Criminal Justice Systems (UN-CTS)			C	Country data	PER_100000_POP	Per 100,000 population	M	Male	G	Global	2010				4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1
