series	seriesDescription	geoAreaCode	geoAreaName	value	time_detail	timeCoverage	upperBound	lowerBound	basePeriod	source	geoInfoUrl	footnotes	nature_code	nature_desc	units_code	units_desc	sex_code	sex_desc	reportingType_code	reportingType_desc	disabilityStatus_code	disabilityStatus_desc	groundsOfDiscrimination_code	groundsOfDiscrimination_desc	timePeriod	value_detail	lowerBound_detail	upperBound_detail	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile
VC_VOV_GDSD	Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)	108	Burundi	8.6						National Statistical Office - EnquĂŞte sur les conditions de vies des mĂŠnages		Age: 18 years and over. Discrimination grounds (6): sex (gender), race/ethnic group, regional origin (province, region), disability, religion, poverty or wealth.	C	Country data	PT	Percentage	M	Male	G	Global	_T	No breakdown by disability	GRD_DISHEA	Disability or health status	2014				5	14	Eastern Africa	Country	29.89080992	-3.366387428	BDI	1	1
VC_VOV_GDSD	Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)	108	Burundi	8.1						National Statistical Office - EnquĂŞte sur les conditions de vies des mĂŠnages		Age: 18 years and over. Discrimination grounds (6): sex (gender), race/ethnic group, regional origin (province, region), disability, religion, poverty or wealth.	C	Country data	PT	Percentage	F	Female	G	Global	_T	No breakdown by disability	GRD_DISHEA	Disability or health status	2014				5	14	Eastern Africa	Country	29.89080992	-3.366387428	BDI	1	1
VC_VOV_GDSD	Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)	108	Burundi	8.3						National Statistical Office - EnquĂŞte sur les conditions de vies des mĂŠnages		Age: 18 years and over. Discrimination grounds (6): sex (gender), race/ethnic group, regional origin (province, region), disability, religion, poverty or wealth.	C	Country data	PT	Percentage	_T	Both sexes	G	Global	_T	No breakdown by disability	GRD_DISHEA	Disability or health status	2014				5	14	Eastern Africa	Country	29.89080992	-3.366387428	BDI	1	1
VC_VOV_GDSD	Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)	108	Burundi	9.0						National Statistical Office - EnquĂŞte sur les conditions de vies des mĂŠnages		Age: 18 years and over. Discrimination grounds (6): sex (gender), race/ethnic group, regional origin (province, region), disability, religion, poverty or wealth.	C	Country data	PT	Percentage	M	Male	G	Global	_T	No breakdown by disability	GRD_SEX	Sex	2014				5	14	Eastern Africa	Country	29.89080992	-3.366387428	BDI	1	1
VC_VOV_GDSD	Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)	108	Burundi	9.2						National Statistical Office - EnquĂŞte sur les conditions de vies des mĂŠnages		Age: 18 years and over. Discrimination grounds (6): sex (gender), race/ethnic group, regional origin (province, region), disability, religion, poverty or wealth.	C	Country data	PT	Percentage	F	Female	G	Global	_T	No breakdown by disability	GRD_SEX	Sex	2014				5	14	Eastern Africa	Country	29.89080992	-3.366387428	BDI	1	1
VC_VOV_GDSD	Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)	108	Burundi	9.1						National Statistical Office - EnquĂŞte sur les conditions de vies des mĂŠnages		Age: 18 years and over. Discrimination grounds (6): sex (gender), race/ethnic group, regional origin (province, region), disability, religion, poverty or wealth.	C	Country data	PT	Percentage	_T	Both sexes	G	Global	_T	No breakdown by disability	GRD_SEX	Sex	2014				5	14	Eastern Africa	Country	29.89080992	-3.366387428	BDI	1	1
VC_VOV_GDSD	Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)	124	Canada	13.3						National Statistical Office - General Social Survey on Victimization		Time period: refers only to occurrences in the last 5 years. Age: 15 years and over. Discrimination grounds (10): sex, age, physical/mental disability, ethnicity/culture and race/colour and language (each of which are collected as separate items), religion, sexual orientation, other reason (includes physical appearance).\n	C	Country data	PT	Percentage	_T	Both sexes	G	Global	_T	No breakdown by disability	_T	All grounds or no breakdown	2014				4	21	Northern America	Country	-101.6575058	57.72360191	CAN	1	1
VC_VOV_GDSD	Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)	124	Canada	21.7						National Statistical Office - General Social Survey on Victimization		Time period: refers only to occurrences in the last 5 years. Age: 15 years and over. Discrimination grounds (10): sex, age, physical/mental disability, ethnicity/culture and race/colour and language (each of which are collected as separate items), religion, sexual orientation, other reason (includes physical appearance).\n	C	Country data	PT	Percentage	_T	Both sexes	G	Global	PD	Persons with disability	_T	All grounds or no breakdown	2014				4	21	Northern America	Country	-101.6575058	57.72360191	CAN	1	1
VC_VOV_GDSD	Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)	124	Canada	10.6						National Statistical Office - General Social Survey on Victimization		Time period: refers only to occurrences in the last 5 years. Age: 15 years and over. Discrimination grounds (10): sex, age, physical/mental disability, ethnicity/culture and race/colour and language (each of which are collected as separate items), religion, sexual orientation, other reason (includes physical appearance).\n	C	Country data	PT	Percentage	_T	Both sexes	G	Global	PWD	Persons without disability	_T	All grounds or no breakdown	2014				4	21	Northern America	Country	-101.6575058	57.72360191	CAN	1	1
VC_VOV_GDSD	Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)	124	Canada	12.0						National Statistical Office - General Social Survey on Victimization		Time period: refers only to occurrences in the last 5 years. Age: 15 years and over. Discrimination grounds (10): sex, age, physical/mental disability, ethnicity/culture and race/colour and language (each of which are collected as separate items), religion, sexual orientation, other reason (includes physical appearance).\n	C	Country data	PT	Percentage	M	Male	G	Global	_T	No breakdown by disability	_T	All grounds or no breakdown	2014				4	21	Northern America	Country	-101.6575058	57.72360191	CAN	1	1
VC_VOV_GDSD	Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)	124	Canada	2.0						National Statistical Office - General Social Survey on Victimization		Time period: refers only to occurrences in the last 5 years. Age: 15 years and over. Discrimination grounds (10): sex, age, physical/mental disability, ethnicity/culture and race/colour and language (each of which are collected as separate items), religion, sexual orientation, other reason (includes physical appearance).\n	C	Country data	PT	Percentage	_T	Both sexes	G	Global	_T	No breakdown by disability	GRD_RELIGION	Religion	2014				4	21	Northern America	Country	-101.6575058	57.72360191	CAN	1	1
VC_VOV_GDSD	Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)	124	Canada	7.3						National Statistical Office - General Social Survey on Victimization		Time period: refers only to occurrences in the last 5 years. Age: 15 years and over. Discrimination grounds (10): sex, age, physical/mental disability, ethnicity/culture and race/colour and language (each of which are collected as separate items), religion, sexual orientation, other reason (includes physical appearance).\n	C	Country data	PT	Percentage	M	Male	G	Global	_T	No breakdown by disability	GRD_ETHCOLLAN	Ethnicity, colour, language	2014				4	21	Northern America	Country	-101.6575058	57.72360191	CAN	1	1
VC_VOV_GDSD	Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)	124	Canada	6.6						National Statistical Office - General Social Survey on Victimization		Time period: refers only to occurrences in the last 5 years. Age: 15 years and over. Discrimination grounds (10): sex, age, physical/mental disability, ethnicity/culture and race/colour and language (each of which are collected as separate items), religion, sexual orientation, other reason (includes physical appearance).\n	C	Country data	PT	Percentage	F	Female	G	Global	_T	No breakdown by disability	GRD_ETHCOLLAN	Ethnicity, colour, language	2014				4	21	Northern America	Country	-101.6575058	57.72360191	CAN	1	1
VC_VOV_GDSD	Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)	124	Canada	6.2						National Statistical Office - General Social Survey on Victimization		Time period: refers only to occurrences in the last 5 years. Age: 15 years and over. Discrimination grounds (10): sex, age, physical/mental disability, ethnicity/culture and race/colour and language (each of which are collected as separate items), religion, sexual orientation, other reason (includes physical appearance).\n	C	Country data	PT	Percentage	_T	Both sexes	G	Global	PWD	Persons without disability	GRD_ETHCOLLAN	Ethnicity, colour, language	2014				4	21	Northern America	Country	-101.6575058	57.72360191	CAN	1	1
VC_VOV_GDSD	Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)	124	Canada	9.3						National Statistical Office - General Social Survey on Victimization		Time period: refers only to occurrences in the last 5 years. Age: 15 years and over. Discrimination grounds (10): sex, age, physical/mental disability, ethnicity/culture and race/colour and language (each of which are collected as separate items), religion, sexual orientation, other reason (includes physical appearance).\n	C	Country data	PT	Percentage	_T	Both sexes	G	Global	PD	Persons with disability	GRD_ETHCOLLAN	Ethnicity, colour, language	2014				4	21	Northern America	Country	-101.6575058	57.72360191	CAN	1	1
VC_VOV_GDSD	Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)	124	Canada	6.9						National Statistical Office - General Social Survey on Victimization		Time period: refers only to occurrences in the last 5 years. Age: 15 years and over. Discrimination grounds (10): sex, age, physical/mental disability, ethnicity/culture and race/colour and language (each of which are collected as separate items), religion, sexual orientation, other reason (includes physical appearance).\n	C	Country data	PT	Percentage	_T	Both sexes	G	Global	_T	No breakdown by disability	GRD_ETHCOLLAN	Ethnicity, colour, language	2014				4	21	Northern America	Country	-101.6575058	57.72360191	CAN	1	1
VC_VOV_GDSD	Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)	124	Canada	1.3						National Statistical Office - General Social Survey on Victimization		Time period: refers only to occurrences in the last 5 years. Age: 15 years and over. Discrimination grounds (10): sex, age, physical/mental disability, ethnicity/culture and race/colour and language (each of which are collected as separate items), religion, sexual orientation, other reason (includes physical appearance).\n	C	Country data	PT	Percentage	M	Male	G	Global	_T	No breakdown by disability	GRD_DISHEA	Disability or health status	2014				4	21	Northern America	Country	-101.6575058	57.72360191	CAN	1	1
VC_VOV_GDSD	Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)	124	Canada	1.6						National Statistical Office - General Social Survey on Victimization		Time period: refers only to occurrences in the last 5 years. Age: 15 years and over. Discrimination grounds (10): sex, age, physical/mental disability, ethnicity/culture and race/colour and language (each of which are collected as separate items), religion, sexual orientation, other reason (includes physical appearance).\n	C	Country data	PT	Percentage	F	Female	G	Global	_T	No breakdown by disability	GRD_DISHEA	Disability or health status	2014				4	21	Northern America	Country	-101.6575058	57.72360191	CAN	1	1
VC_VOV_GDSD	Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)	124	Canada	0.2						National Statistical Office - General Social Survey on Victimization		Time period: refers only to occurrences in the last 5 years. Age: 15 years and over. Discrimination grounds (10): sex, age, physical/mental disability, ethnicity/culture and race/colour and language (each of which are collected as separate items), religion, sexual orientation, other reason (includes physical appearance).\n	C	Country data	PT	Percentage	_T	Both sexes	G	Global	PWD	Persons without disability	GRD_DISHEA	Disability or health status	2014				4	21	Northern America	Country	-101.6575058	57.72360191	CAN	1	1
VC_VOV_GDSD	Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)	124	Canada	5.4						National Statistical Office - General Social Survey on Victimization		Time period: refers only to occurrences in the last 5 years. Age: 15 years and over. Discrimination grounds (10): sex, age, physical/mental disability, ethnicity/culture and race/colour and language (each of which are collected as separate items), religion, sexual orientation, other reason (includes physical appearance).\n	C	Country data	PT	Percentage	_T	Both sexes	G	Global	PD	Persons with disability	GRD_DISHEA	Disability or health status	2014				4	21	Northern America	Country	-101.6575058	57.72360191	CAN	1	1
VC_VOV_GDSD	Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)	124	Canada	1.5						National Statistical Office - General Social Survey on Victimization		Time period: refers only to occurrences in the last 5 years. Age: 15 years and over. Discrimination grounds (10): sex, age, physical/mental disability, ethnicity/culture and race/colour and language (each of which are collected as separate items), religion, sexual orientation, other reason (includes physical appearance).\n	C	Country data	PT	Percentage	_T	Both sexes	G	Global	_T	No breakdown by disability	GRD_DISHEA	Disability or health status	2014				4	21	Northern America	Country	-101.6575058	57.72360191	CAN	1	1
VC_VOV_GDSD	Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)	124	Canada	2.1						National Statistical Office - General Social Survey on Victimization		Time period: refers only to occurrences in the last 5 years. Age: 15 years and over. Discrimination grounds (10): sex, age, physical/mental disability, ethnicity/culture and race/colour and language (each of which are collected as separate items), religion, sexual orientation, other reason (includes physical appearance).\n	C	Country data	PT	Percentage	M	Male	G	Global	_T	No breakdown by disability	GRD_AGE	Age	2014				4	21	Northern America	Country	-101.6575058	57.72360191	CAN	1	1
VC_VOV_GDSD	Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)	124	Canada	3.3						National Statistical Office - General Social Survey on Victimization		Time period: refers only to occurrences in the last 5 years. Age: 15 years and over. Discrimination grounds (10): sex, age, physical/mental disability, ethnicity/culture and race/colour and language (each of which are collected as separate items), religion, sexual orientation, other reason (includes physical appearance).\n	C	Country data	PT	Percentage	F	Female	G	Global	_T	No breakdown by disability	GRD_AGE	Age	2014				4	21	Northern America	Country	-101.6575058	57.72360191	CAN	1	1
VC_VOV_GDSD	Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)	124	Canada	2.1						National Statistical Office - General Social Survey on Victimization		Time period: refers only to occurrences in the last 5 years. Age: 15 years and over. Discrimination grounds (10): sex, age, physical/mental disability, ethnicity/culture and race/colour and language (each of which are collected as separate items), religion, sexual orientation, other reason (includes physical appearance).\n	C	Country data	PT	Percentage	_T	Both sexes	G	Global	PWD	Persons without disability	GRD_AGE	Age	2014				4	21	Northern America	Country	-101.6575058	57.72360191	CAN	1	1
VC_VOV_GDSD	Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)	124	Canada	4.5						National Statistical Office - General Social Survey on Victimization		Time period: refers only to occurrences in the last 5 years. Age: 15 years and over. Discrimination grounds (10): sex, age, physical/mental disability, ethnicity/culture and race/colour and language (each of which are collected as separate items), religion, sexual orientation, other reason (includes physical appearance).\n	C	Country data	PT	Percentage	_T	Both sexes	G	Global	PD	Persons with disability	GRD_AGE	Age	2014				4	21	Northern America	Country	-101.6575058	57.72360191	CAN	1	1
VC_VOV_GDSD	Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)	124	Canada	2.7						National Statistical Office - General Social Survey on Victimization		Time period: refers only to occurrences in the last 5 years. Age: 15 years and over. Discrimination grounds (10): sex, age, physical/mental disability, ethnicity/culture and race/colour and language (each of which are collected as separate items), religion, sexual orientation, other reason (includes physical appearance).\n	C	Country data	PT	Percentage	_T	Both sexes	G	Global	_T	No breakdown by disability	GRD_AGE	Age	2014				4	21	Northern America	Country	-101.6575058	57.72360191	CAN	1	1
VC_VOV_GDSD	Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)	124	Canada	1.8						National Statistical Office - General Social Survey on Victimization		Time period: refers only to occurrences in the last 5 years. Age: 15 years and over. Discrimination grounds (10): sex, age, physical/mental disability, ethnicity/culture and race/colour and language (each of which are collected as separate items), religion, sexual orientation, other reason (includes physical appearance).\n	C	Country data	PT	Percentage	M	Male	G	Global	_T	No breakdown by disability	GRD_SEX	Sex	2014				4	21	Northern America	Country	-101.6575058	57.72360191	CAN	1	1
VC_VOV_GDSD	Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)	124	Canada	5.3						National Statistical Office - General Social Survey on Victimization		Time period: refers only to occurrences in the last 5 years. Age: 15 years and over. Discrimination grounds (10): sex, age, physical/mental disability, ethnicity/culture and race/colour and language (each of which are collected as separate items), religion, sexual orientation, other reason (includes physical appearance).\n	C	Country data	PT	Percentage	F	Female	G	Global	_T	No breakdown by disability	GRD_SEX	Sex	2014				4	21	Northern America	Country	-101.6575058	57.72360191	CAN	1	1
VC_VOV_GDSD	Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)	124	Canada	2.7						National Statistical Office - General Social Survey on Victimization		Time period: refers only to occurrences in the last 5 years. Age: 15 years and over. Discrimination grounds (10): sex, age, physical/mental disability, ethnicity/culture and race/colour and language (each of which are collected as separate items), religion, sexual orientation, other reason (includes physical appearance).\n	C	Country data	PT	Percentage	_T	Both sexes	G	Global	PWD	Persons without disability	GRD_SEX	Sex	2014				4	21	Northern America	Country	-101.6575058	57.72360191	CAN	1	1
VC_VOV_GDSD	Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)	124	Canada	6.1						National Statistical Office - General Social Survey on Victimization		Time period: refers only to occurrences in the last 5 years. Age: 15 years and over. Discrimination grounds (10): sex, age, physical/mental disability, ethnicity/culture and race/colour and language (each of which are collected as separate items), religion, sexual orientation, other reason (includes physical appearance).\n	C	Country data	PT	Percentage	_T	Both sexes	G	Global	PD	Persons with disability	GRD_SEX	Sex	2014				4	21	Northern America	Country	-101.6575058	57.72360191	CAN	1	1
VC_VOV_GDSD	Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)	124	Canada	3.5						National Statistical Office - General Social Survey on Victimization		Time period: refers only to occurrences in the last 5 years. Age: 15 years and over. Discrimination grounds (10): sex, age, physical/mental disability, ethnicity/culture and race/colour and language (each of which are collected as separate items), religion, sexual orientation, other reason (includes physical appearance).\n	C	Country data	PT	Percentage	_T	Both sexes	G	Global	_T	No breakdown by disability	GRD_SEX	Sex	2014				4	21	Northern America	Country	-101.6575058	57.72360191	CAN	1	1
VC_VOV_GDSD	Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)	124	Canada	14.5						National Statistical Office - General Social Survey on Victimization		Time period: refers only to occurrences in the last 5 years. Age: 15 years and over. Discrimination grounds (10): sex, age, physical/mental disability, ethnicity/culture and race/colour and language (each of which are collected as separate items), religion, sexual orientation, other reason (includes physical appearance).\n	C	Country data	PT	Percentage	F	Female	G	Global	_T	No breakdown by disability	_T	All grounds or no breakdown	2014				4	21	Northern America	Country	-101.6575058	57.72360191	CAN	1	1
VC_VOV_GDSD	Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)	124	Canada	3.0						National Statistical Office - General Social Survey on Victimization		Time period: refers only to occurrences in the last 5 years. Age: 15 years and over. Discrimination grounds (10): sex, age, physical/mental disability, ethnicity/culture and race/colour and language (each of which are collected as separate items), religion, sexual orientation, other reason (includes physical appearance).\n	C	Country data	PT	Percentage	_T	Both sexes	G	Global	PD	Persons with disability	GRD_RELIGION	Religion	2014				4	21	Northern America	Country	-101.6575058	57.72360191	CAN	1	1
VC_VOV_GDSD	Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)	124	Canada	1.7						National Statistical Office - General Social Survey on Victimization		Time period: refers only to occurrences in the last 5 years. Age: 15 years and over. Discrimination grounds (10): sex, age, physical/mental disability, ethnicity/culture and race/colour and language (each of which are collected as separate items), religion, sexual orientation, other reason (includes physical appearance).\n	C	Country data	PT	Percentage	_T	Both sexes	G	Global	PWD	Persons without disability	GRD_RELIGION	Religion	2014				4	21	Northern America	Country	-101.6575058	57.72360191	CAN	1	1
VC_VOV_GDSD	Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)	124	Canada	2.0						National Statistical Office - General Social Survey on Victimization		Time period: refers only to occurrences in the last 5 years. Age: 15 years and over. Discrimination grounds (10): sex, age, physical/mental disability, ethnicity/culture and race/colour and language (each of which are collected as separate items), religion, sexual orientation, other reason (includes physical appearance).\n	C	Country data	PT	Percentage	F	Female	G	Global	_T	No breakdown by disability	GRD_RELIGION	Religion	2014				4	21	Northern America	Country	-101.6575058	57.72360191	CAN	1	1
VC_VOV_GDSD	Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)	124	Canada	2.0						National Statistical Office - General Social Survey on Victimization		Time period: refers only to occurrences in the last 5 years. Age: 15 years and over. Discrimination grounds (10): sex, age, physical/mental disability, ethnicity/culture and race/colour and language (each of which are collected as separate items), religion, sexual orientation, other reason (includes physical appearance).\n	C	Country data	PT	Percentage	M	Male	G	Global	_T	No breakdown by disability	GRD_RELIGION	Religion	2014				4	21	Northern America	Country	-101.6575058	57.72360191	CAN	1	1
VC_VOV_GDSD	Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)	124	Canada	3.0						National Statistical Office - General Social Survey on Victimization		Time period: refers only to occurrences in the last 5 years. Age: 15 years and over. Discrimination grounds (10): sex, age, physical/mental disability, ethnicity/culture and race/colour and language (each of which are collected as separate items), religion, sexual orientation, other reason (includes physical appearance).\n	C	Country data	PT	Percentage	M	Male	G	Global	_T	No breakdown by disability	GRD_OTHER	Other	2014				4	21	Northern America	Country	-101.6575058	57.72360191	CAN	1	1
VC_VOV_GDSD	Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)	124	Canada	4.2						National Statistical Office - General Social Survey on Victimization		Time period: refers only to occurrences in the last 5 years. Age: 15 years and over. Discrimination grounds (10): sex, age, physical/mental disability, ethnicity/culture and race/colour and language (each of which are collected as separate items), religion, sexual orientation, other reason (includes physical appearance).\n	C	Country data	PT	Percentage	F	Female	G	Global	_T	No breakdown by disability	GRD_OTHER	Other	2014				4	21	Northern America	Country	-101.6575058	57.72360191	CAN	1	1
VC_VOV_GDSD	Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)	124	Canada	2.4						National Statistical Office - General Social Survey on Victimization		Time period: refers only to occurrences in the last 5 years. Age: 15 years and over. Discrimination grounds (10): sex, age, physical/mental disability, ethnicity/culture and race/colour and language (each of which are collected as separate items), religion, sexual orientation, other reason (includes physical appearance).\n	C	Country data	PT	Percentage	_T	Both sexes	G	Global	PWD	Persons without disability	GRD_OTHER	Other	2014				4	21	Northern America	Country	-101.6575058	57.72360191	CAN	1	1
