series	seriesDescription	geoAreaCode	geoAreaName	value	time_detail	timeCoverage	upperBound	lowerBound	basePeriod	source	geoInfoUrl	footnotes	nature_code	nature_desc	units_code	units_desc	age_code	age_desc	sex_code	sex_desc	timePeriod	value_detail	lowerBound_detail	upperBound_detail	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile
SP_DYN_ADKL	Adolescent birth rate (per 1,000 women aged 15-19 years)	100	Bulgaria	39.3						Registration National Statistics (Eurostat)			C	Country data	PER_1000_POP	Per 1,000 population	Y15T19	15 to 19 years old	F	Female	2005				4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1
SP_DYN_ADKL	Adolescent birth rate (per 1,000 women aged 15-19 years)	100	Bulgaria	41.2						Registration National Statistics (Eurostat)			C	Country data	PER_1000_POP	Per 1,000 population	Y15T19	15 to 19 years old	F	Female	2006				4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1
SP_DYN_ADKL	Adolescent birth rate (per 1,000 women aged 15-19 years)	100	Bulgaria	42.1						Registration National Statistics (Eurostat)			C	Country data	PER_1000_POP	Per 1,000 population	Y15T19	15 to 19 years old	F	Female	2007				4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1
SP_DYN_ADKL	Adolescent birth rate (per 1,000 women aged 15-19 years)	100	Bulgaria	44.2						Registration National Statistics (Eurostat)			C	Country data	PER_1000_POP	Per 1,000 population	Y15T19	15 to 19 years old	F	Female	2008				4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1
SP_DYN_ADKL	Adolescent birth rate (per 1,000 women aged 15-19 years)	100	Bulgaria	47.5						Registration National Statistics (Eurostat)			C	Country data	PER_1000_POP	Per 1,000 population	Y15T19	15 to 19 years old	F	Female	2009				4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1
SP_DYN_ADKL	Adolescent birth rate (per 1,000 women aged 15-19 years)	100	Bulgaria	42.0						Registration National Statistics (Eurostat)			C	Country data	PER_1000_POP	Per 1,000 population	Y15T19	15 to 19 years old	F	Female	2010				4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1
SP_DYN_ADKL	Adolescent birth rate (per 1,000 women aged 15-19 years)	100	Bulgaria	41.7						Registration National Statistics (Eurostat)			C	Country data	PER_1000_POP	Per 1,000 population	Y15T19	15 to 19 years old	F	Female	2011				4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1
SP_DYN_ADKL	Adolescent birth rate (per 1,000 women aged 15-19 years)	100	Bulgaria	42.5						Registration National Statistics			C	Country data	PER_1000_POP	Per 1,000 population	Y15T19	15 to 19 years old	F	Female	2012				4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1
SP_DYN_ADKL	Adolescent birth rate (per 1,000 women aged 15-19 years)	100	Bulgaria	42.0						Registration National Statistics (Eurostat)			C	Country data	PER_1000_POP	Per 1,000 population	Y15T19	15 to 19 years old	F	Female	2013				4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1
SP_DYN_ADKL	Adolescent birth rate (per 1,000 women aged 15-19 years)	100	Bulgaria	41.3						Registration National Statistics (Eurostat)			C	Country data	PER_1000_POP	Per 1,000 population	Y15T19	15 to 19 years old	F	Female	2014				4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1
SP_DYN_ADKL	Adolescent birth rate (per 1,000 women aged 15-19 years)	100	Bulgaria	39.4						Registration National Statistics (Eurostat)			C	Country data	PER_1000_POP	Per 1,000 population	Y15T19	15 to 19 years old	F	Female	2015				4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1
SP_DYN_ADKL	Adolescent birth rate (per 1,000 women aged 15-19 years)	100	Bulgaria	38.2						Registration UNSD			C	Country data	PER_1000_POP	Per 1,000 population	Y15T19	15 to 19 years old	F	Female	2016				4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1
SP_DYN_ADKL	Adolescent birth rate (per 1,000 women aged 15-19 years)	100	Bulgaria	38.2						Estimate Eurostat			C	Country data	PER_1000_POP	Per 1,000 population	Y15T19	15 to 19 years old	F	Female	2017				4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1
SP_DYN_ADKL	Adolescent birth rate (per 1,000 women aged 15-19 years)	104	Myanmar	22.7						Myanmar 2001 Fertility and Reproductive Health Survey			C	Country data	PER_1000_POP	Per 1,000 population	Y15T19	15 to 19 years old	F	Female	2000				4	35	South-Eastern Asia	Country	96.51752295	21.19332882	MMR	1	1
SP_DYN_ADKL	Adolescent birth rate (per 1,000 women aged 15-19 years)	104	Myanmar	17.4						Myanmar 2001 Fertility and Reproductive Health Survey			C	Country data	PER_1000_POP	Per 1,000 population	Y15T19	15 to 19 years old	F	Female	2001				4	35	South-Eastern Asia	Country	96.51752295	21.19332882	MMR	1	1
SP_DYN_ADKL	Adolescent birth rate (per 1,000 women aged 15-19 years)	104	Myanmar	18.5						Myanmar 2007 Fertility and Reproductive Health Survey			C	Country data	PER_1000_POP	Per 1,000 population	Y15T19	15 to 19 years old	F	Female	2005				4	35	South-Eastern Asia	Country	96.51752295	21.19332882	MMR	1	1
SP_DYN_ADKL	Adolescent birth rate (per 1,000 women aged 15-19 years)	104	Myanmar	16.9						Myanmar 2007 Fertility and Reproductive Health Survey			C	Country data	PER_1000_POP	Per 1,000 population	Y15T19	15 to 19 years old	F	Female	2006				4	35	South-Eastern Asia	Country	96.51752295	21.19332882	MMR	1	1
SP_DYN_ADKL	Adolescent birth rate (per 1,000 women aged 15-19 years)	104	Myanmar	16.7						Myanmar 2007 Fertility and Reproductive Health Survey			C	Country data	PER_1000_POP	Per 1,000 population	Y15T19	15 to 19 years old	F	Female	2007				4	35	South-Eastern Asia	Country	96.51752295	21.19332882	MMR	1	1
SP_DYN_ADKL	Adolescent birth rate (per 1,000 women aged 15-19 years)	104	Myanmar	33.0						Myanmar 2014 Census			C	Country data	PER_1000_POP	Per 1,000 population	Y15T19	15 to 19 years old	F	Female	2013				4	35	South-Eastern Asia	Country	96.51752295	21.19332882	MMR	1	1
SP_DYN_ADKL	Adolescent birth rate (per 1,000 women aged 15-19 years)	104	Myanmar	36.0						Myanmar 2015-2016 Demographic and Health Survey			C	Country data	PER_1000_POP	Per 1,000 population	Y15T19	15 to 19 years old	F	Female	2014				4	35	South-Eastern Asia	Country	96.51752295	21.19332882	MMR	1	1
SP_DYN_ADKL	Adolescent birth rate (per 1,000 women aged 15-19 years)	104	Myanmar	28.0						Registration National Statistics			C	Country data	PER_1000_POP	Per 1,000 population	Y15T19	15 to 19 years old	F	Female	2015				4	35	South-Eastern Asia	Country	96.51752295	21.19332882	MMR	1	1
SP_DYN_ADKL	Adolescent birth rate (per 1,000 women aged 15-19 years)	108	Burundi	30.0						Burundi 2002 EnquĂŞte Socio-dĂŠmographique et de SantĂŠ de la Reproduction			C	Country data	PER_1000_POP	Per 1,000 population	Y15T19	15 to 19 years old	F	Female	2001				5	14	Eastern Africa	Country	29.89080992	-3.366387428	BDI	1	1
SP_DYN_ADKL	Adolescent birth rate (per 1,000 women aged 15-19 years)	108	Burundi	73.5						Burundi 2005 Multiple Indicator Cluster Survey			C	Country data	PER_1000_POP	Per 1,000 population	Y15T19	15 to 19 years old	F	Female	2005				5	14	Eastern Africa	Country	29.89080992	-3.366387428	BDI	1	1
SP_DYN_ADKL	Adolescent birth rate (per 1,000 women aged 15-19 years)	108	Burundi	50.4						Burundi 2008 Census			C	Country data	PER_1000_POP	Per 1,000 population	Y15T19	15 to 19 years old	F	Female	2008				5	14	Eastern Africa	Country	29.89080992	-3.366387428	BDI	1	1
SP_DYN_ADKL	Adolescent birth rate (per 1,000 women aged 15-19 years)	108	Burundi	65.2						Burundi 2010 Demographic and Health Survey			C	Country data	PER_1000_POP	Per 1,000 population	Y15T19	15 to 19 years old	F	Female	2009				5	14	Eastern Africa	Country	29.89080992	-3.366387428	BDI	1	1
SP_DYN_ADKL	Adolescent birth rate (per 1,000 women aged 15-19 years)	108	Burundi	84.5						Burundi 2012 Malaria Indicators Survey (MIS)			C	Country data	PER_1000_POP	Per 1,000 population	Y15T19	15 to 19 years old	F	Female	2011				5	14	Eastern Africa	Country	29.89080992	-3.366387428	BDI	1	1
SP_DYN_ADKL	Adolescent birth rate (per 1,000 women aged 15-19 years)	108	Burundi	58.2						Burundi 2016 Demographic and Health Survey (DHS)			C	Country data	PER_1000_POP	Per 1,000 population	Y15T19	15 to 19 years old	F	Female	2015				5	14	Eastern Africa	Country	29.89080992	-3.366387428	BDI	1	1
SP_DYN_ADKL	Adolescent birth rate (per 1,000 women aged 15-19 years)	112	Belarus	27.0						Registration National Statistics			C	Country data	PER_1000_POP	Per 1,000 population	Y15T19	15 to 19 years old	F	Female	2000				4	151	Eastern Europe	Country	28.04940161	53.54193075	BLR	1	1
SP_DYN_ADKL	Adolescent birth rate (per 1,000 women aged 15-19 years)	112	Belarus	25.8						Registration National Statistics			C	Country data	PER_1000_POP	Per 1,000 population	Y15T19	15 to 19 years old	F	Female	2001				4	151	Eastern Europe	Country	28.04940161	53.54193075	BLR	1	1
SP_DYN_ADKL	Adolescent birth rate (per 1,000 women aged 15-19 years)	112	Belarus	24.0						Registration National Statistics			C	Country data	PER_1000_POP	Per 1,000 population	Y15T19	15 to 19 years old	F	Female	2002				4	151	Eastern Europe	Country	28.04940161	53.54193075	BLR	1	1
SP_DYN_ADKL	Adolescent birth rate (per 1,000 women aged 15-19 years)	112	Belarus	23.8						Registration National Statistics			C	Country data	PER_1000_POP	Per 1,000 population	Y15T19	15 to 19 years old	F	Female	2003				4	151	Eastern Europe	Country	28.04940161	53.54193075	BLR	1	1
SP_DYN_ADKL	Adolescent birth rate (per 1,000 women aged 15-19 years)	112	Belarus	22.6						Registration National Statistics			C	Country data	PER_1000_POP	Per 1,000 population	Y15T19	15 to 19 years old	F	Female	2004				4	151	Eastern Europe	Country	28.04940161	53.54193075	BLR	1	1
SP_DYN_ADKL	Adolescent birth rate (per 1,000 women aged 15-19 years)	112	Belarus	21.7						Registration National Statistics			C	Country data	PER_1000_POP	Per 1,000 population	Y15T19	15 to 19 years old	F	Female	2005				4	151	Eastern Europe	Country	28.04940161	53.54193075	BLR	1	1
SP_DYN_ADKL	Adolescent birth rate (per 1,000 women aged 15-19 years)	112	Belarus	22.5						Registration National Statistics			C	Country data	PER_1000_POP	Per 1,000 population	Y15T19	15 to 19 years old	F	Female	2006				4	151	Eastern Europe	Country	28.04940161	53.54193075	BLR	1	1
SP_DYN_ADKL	Adolescent birth rate (per 1,000 women aged 15-19 years)	112	Belarus	22.1						Registration National Statistics			C	Country data	PER_1000_POP	Per 1,000 population	Y15T19	15 to 19 years old	F	Female	2007				4	151	Eastern Europe	Country	28.04940161	53.54193075	BLR	1	1
SP_DYN_ADKL	Adolescent birth rate (per 1,000 women aged 15-19 years)	112	Belarus	22.3						Registration National Statistics			C	Country data	PER_1000_POP	Per 1,000 population	Y15T19	15 to 19 years old	F	Female	2008				4	151	Eastern Europe	Country	28.04940161	53.54193075	BLR	1	1
SP_DYN_ADKL	Adolescent birth rate (per 1,000 women aged 15-19 years)	112	Belarus	22.4						Registration National Statistics			C	Country data	PER_1000_POP	Per 1,000 population	Y15T19	15 to 19 years old	F	Female	2009				4	151	Eastern Europe	Country	28.04940161	53.54193075	BLR	1	1
SP_DYN_ADKL	Adolescent birth rate (per 1,000 women aged 15-19 years)	112	Belarus	20.7						Registration National Statistics			C	Country data	PER_1000_POP	Per 1,000 population	Y15T19	15 to 19 years old	F	Female	2010				4	151	Eastern Europe	Country	28.04940161	53.54193075	BLR	1	1
SP_DYN_ADKL	Adolescent birth rate (per 1,000 women aged 15-19 years)	112	Belarus	20.9						Registration National Statistics			C	Country data	PER_1000_POP	Per 1,000 population	Y15T19	15 to 19 years old	F	Female	2011				4	151	Eastern Europe	Country	28.04940161	53.54193075	BLR	1	1
SP_DYN_ADKL	Adolescent birth rate (per 1,000 women aged 15-19 years)	112	Belarus	22.4						Registration National Statistics			C	Country data	PER_1000_POP	Per 1,000 population	Y15T19	15 to 19 years old	F	Female	2012				4	151	Eastern Europe	Country	28.04940161	53.54193075	BLR	1	1
SP_DYN_ADKL	Adolescent birth rate (per 1,000 women aged 15-19 years)	112	Belarus	22.1						Registration National Statistics			C	Country data	PER_1000_POP	Per 1,000 population	Y15T19	15 to 19 years old	F	Female	2013				4	151	Eastern Europe	Country	28.04940161	53.54193075	BLR	1	1
SP_DYN_ADKL	Adolescent birth rate (per 1,000 women aged 15-19 years)	112	Belarus	20.5						Registration National Statistics (Eurostat)			C	Country data	PER_1000_POP	Per 1,000 population	Y15T19	15 to 19 years old	F	Female	2014				4	151	Eastern Europe	Country	28.04940161	53.54193075	BLR	1	1
SP_DYN_ADKL	Adolescent birth rate (per 1,000 women aged 15-19 years)	112	Belarus	18.1						Registration National Statistics (Eurostat)			C	Country data	PER_1000_POP	Per 1,000 population	Y15T19	15 to 19 years old	F	Female	2015				4	151	Eastern Europe	Country	28.04940161	53.54193075	BLR	1	1
SP_DYN_ADKL	Adolescent birth rate (per 1,000 women aged 15-19 years)	112	Belarus	16.0						Registration UNSD			C	Country data	PER_1000_POP	Per 1,000 population	Y15T19	15 to 19 years old	F	Female	2016				4	151	Eastern Europe	Country	28.04940161	53.54193075	BLR	1	1
SP_DYN_ADKL	Adolescent birth rate (per 1,000 women aged 15-19 years)	112	Belarus	14.2						Registration UNSD & WPP2019			CA	Country adjusted data	PER_1000_POP	Per 1,000 population	Y15T19	15 to 19 years old	F	Female	2017				4	151	Eastern Europe	Country	28.04940161	53.54193075	BLR	1	1
SP_DYN_ADKL	Adolescent birth rate (per 1,000 women aged 15-19 years)	116	Cambodia	52.0						Cambodia 2005 Demographic and Health Survey			C	Country data	PER_1000_POP	Per 1,000 population	Y15T19	15 to 19 years old	F	Female	2003				4	35	South-Eastern Asia	Country	104.922836	12.71163737	KHM	1	1
SP_DYN_ADKL	Adolescent birth rate (per 1,000 women aged 15-19 years)	116	Cambodia	47.3						Cambodia 2005 Demographic and Health Survey			C	Country data	PER_1000_POP	Per 1,000 population	Y15T19	15 to 19 years old	F	Female	2004				4	35	South-Eastern Asia	Country	104.922836	12.71163737	KHM	1	1
SP_DYN_ADKL	Adolescent birth rate (per 1,000 women aged 15-19 years)	116	Cambodia	48.0						Cambodia 2010 Demographic and Health Survey			C	Country data	PER_1000_POP	Per 1,000 population	Y15T19	15 to 19 years old	F	Female	2008				4	35	South-Eastern Asia	Country	104.922836	12.71163737	KHM	1	1
SP_DYN_ADKL	Adolescent birth rate (per 1,000 women aged 15-19 years)	116	Cambodia	46.1						Cambodia 2010 Demographic and Health Survey			C	Country data	PER_1000_POP	Per 1,000 population	Y15T19	15 to 19 years old	F	Female	2009				4	35	South-Eastern Asia	Country	104.922836	12.71163737	KHM	1	1
SP_DYN_ADKL	Adolescent birth rate (per 1,000 women aged 15-19 years)	116	Cambodia	30.0						Cambodia 2013 Inter-censal Population Survey			C	Country data	PER_1000_POP	Per 1,000 population	Y15T19	15 to 19 years old	F	Female	2012				4	35	South-Eastern Asia	Country	104.922836	12.71163737	KHM	1	1
SP_DYN_ADKL	Adolescent birth rate (per 1,000 women aged 15-19 years)	116	Cambodia	57.4						Cambodia 2014 Demographic and Health Survey			C	Country data	PER_1000_POP	Per 1,000 population	Y15T19	15 to 19 years old	F	Female	2013				4	35	South-Eastern Asia	Country	104.922836	12.71163737	KHM	1	1
SP_DYN_ADKL	Adolescent birth rate (per 1,000 women aged 15-19 years)	12	Algeria	6.0						Algeria 2002 EnquĂŞte sur la santĂŠ de la famille			C	Country data	PER_1000_POP	Per 1,000 population	Y15T19	15 to 19 years old	F	Female	2000				4	15	Northern Africa	Country	2.678164227	28.15940032	DZA	1	1
SP_DYN_ADKL	Adolescent birth rate (per 1,000 women aged 15-19 years)	12	Algeria	4.8						Algeria 2002 EnquĂŞte sur la santĂŠ de la famille			C	Country data	PER_1000_POP	Per 1,000 population	Y15T19	15 to 19 years old	F	Female	2001				4	15	Northern Africa	Country	2.678164227	28.15940032	DZA	1	1
SP_DYN_ADKL	Adolescent birth rate (per 1,000 women aged 15-19 years)	12	Algeria	4.4						Algeria 2006 Multiple Indicator Cluster Survey			C	Country data	PER_1000_POP	Per 1,000 population	Y15T19	15 to 19 years old	F	Female	2005				4	15	Northern Africa	Country	2.678164227	28.15940032	DZA	1	1
SP_DYN_ADKL	Adolescent birth rate (per 1,000 women aged 15-19 years)	12	Algeria	9.0						Algeria 2008 Census			C	Country data	PER_1000_POP	Per 1,000 population	Y15T19	15 to 19 years old	F	Female	2007				4	15	Northern Africa	Country	2.678164227	28.15940032	DZA	1	1
SP_DYN_ADKL	Adolescent birth rate (per 1,000 women aged 15-19 years)	12	Algeria	8.8						Registration National Statistics			C	Country data	PER_1000_POP	Per 1,000 population	Y15T19	15 to 19 years old	F	Female	2008				4	15	Northern Africa	Country	2.678164227	28.15940032	DZA	1	1
SP_DYN_ADKL	Adolescent birth rate (per 1,000 women aged 15-19 years)	12	Algeria	9.6						Registration National Statistics			C	Country data	PER_1000_POP	Per 1,000 population	Y15T19	15 to 19 years old	F	Female	2009				4	15	Northern Africa	Country	2.678164227	28.15940032	DZA	1	1
SP_DYN_ADKL	Adolescent birth rate (per 1,000 women aged 15-19 years)	12	Algeria	10.2						Registration National Statistics			C	Country data	PER_1000_POP	Per 1,000 population	Y15T19	15 to 19 years old	F	Female	2010				4	15	Northern Africa	Country	2.678164227	28.15940032	DZA	1	1
SP_DYN_ADKL	Adolescent birth rate (per 1,000 women aged 15-19 years)	12	Algeria	10.7						Registration National Statistics			C	Country data	PER_1000_POP	Per 1,000 population	Y15T19	15 to 19 years old	F	Female	2011				4	15	Northern Africa	Country	2.678164227	28.15940032	DZA	1	1
SP_DYN_ADKL	Adolescent birth rate (per 1,000 women aged 15-19 years)	12	Algeria	11.8						Registration National Statistics			C	Country data	PER_1000_POP	Per 1,000 population	Y15T19	15 to 19 years old	F	Female	2012				4	15	Northern Africa	Country	2.678164227	28.15940032	DZA	1	1
SP_DYN_ADKL	Adolescent birth rate (per 1,000 women aged 15-19 years)	12	Algeria	12.4						Registration National Statistics			C	Country data	PER_1000_POP	Per 1,000 population	Y15T19	15 to 19 years old	F	Female	2013				4	15	Northern Africa	Country	2.678164227	28.15940032	DZA	1	1
SP_DYN_ADKL	Adolescent birth rate (per 1,000 women aged 15-19 years)	12	Algeria	9.7						All sources of estimates			E	Estimated data	PER_1000_POP	Per 1,000 population	Y15T19	15 to 19 years old	F	Female	2015				4	15	Northern Africa	Country	2.678164227	28.15940032	DZA	1	1
SP_DYN_ADKL	Adolescent birth rate (per 1,000 women aged 15-19 years)	120	Cameroon	136.4						Cameroon 2000 Multiple Indicator Cluster Survey			C	Country data	PER_1000_POP	Per 1,000 population	Y15T19	15 to 19 years old	F	Female	2000				5	17	Middle Africa	Country	12.7419827	5.692387031	CMR	1	1
SP_DYN_ADKL	Adolescent birth rate (per 1,000 women aged 15-19 years)	120	Cameroon	141.0						Cameroon 2004 Demographic and Health Survey			C	Country data	PER_1000_POP	Per 1,000 population	Y15T19	15 to 19 years old	F	Female	2001				5	17	Middle Africa	Country	12.7419827	5.692387031	CMR	1	1
SP_DYN_ADKL	Adolescent birth rate (per 1,000 women aged 15-19 years)	120	Cameroon	137.6						Cameroon 2004 Demographic and Health Survey			C	Country data	PER_1000_POP	Per 1,000 population	Y15T19	15 to 19 years old	F	Female	2002				5	17	Middle Africa	Country	12.7419827	5.692387031	CMR	1	1
SP_DYN_ADKL	Adolescent birth rate (per 1,000 women aged 15-19 years)	120	Cameroon	150.1						Cameroon 2005 Census			C	Country data	PER_1000_POP	Per 1,000 population	Y15T19	15 to 19 years old	F	Female	2005				5	17	Middle Africa	Country	12.7419827	5.692387031	CMR	1	1
SP_DYN_ADKL	Adolescent birth rate (per 1,000 women aged 15-19 years)	120	Cameroon	128.0						Cameroon 2011 Demographic and Health Survey			C	Country data	PER_1000_POP	Per 1,000 population	Y15T19	15 to 19 years old	F	Female	2008				5	17	Middle Africa	Country	12.7419827	5.692387031	CMR	1	1
SP_DYN_ADKL	Adolescent birth rate (per 1,000 women aged 15-19 years)	120	Cameroon	126.7						Cameroon 2011 Demographic and Health Survey			C	Country data	PER_1000_POP	Per 1,000 population	Y15T19	15 to 19 years old	F	Female	2009				5	17	Middle Africa	Country	12.7419827	5.692387031	CMR	1	1
SP_DYN_ADKL	Adolescent birth rate (per 1,000 women aged 15-19 years)	120	Cameroon	118.6						Cameroon 2014 Multiple Indicator Cluster Survey			C	Country data	PER_1000_POP	Per 1,000 population	Y15T19	15 to 19 years old	F	Female	2013				5	17	Middle Africa	Country	12.7419827	5.692387031	CMR	1	1
SP_DYN_ADKL	Adolescent birth rate (per 1,000 women aged 15-19 years)	120	Cameroon	119.0						Cameroon 2014 Multiple Indicator Cluster Survey			C	Country data	PER_1000_POP	Per 1,000 population	Y15T19	15 to 19 years old	F	Female	2014				5	17	Middle Africa	Country	12.7419827	5.692387031	CMR	1	1
SP_DYN_ADKL	Adolescent birth rate (per 1,000 women aged 15-19 years)	124	Canada	17.3						Registration National Statistics			C	Country data	PER_1000_POP	Per 1,000 population	Y15T19	15 to 19 years old	F	Female	2000				4	21	Northern America	Country	-101.6575058	57.72360191	CAN	1	1
SP_DYN_ADKL	Adolescent birth rate (per 1,000 women aged 15-19 years)	124	Canada	16.3						Registration National Statistics			C	Country data	PER_1000_POP	Per 1,000 population	Y15T19	15 to 19 years old	F	Female	2001				4	21	Northern America	Country	-101.6575058	57.72360191	CAN	1	1
SP_DYN_ADKL	Adolescent birth rate (per 1,000 women aged 15-19 years)	124	Canada	15.0						Registration National Statistics			C	Country data	PER_1000_POP	Per 1,000 population	Y15T19	15 to 19 years old	F	Female	2002				4	21	Northern America	Country	-101.6575058	57.72360191	CAN	1	1
SP_DYN_ADKL	Adolescent birth rate (per 1,000 women aged 15-19 years)	124	Canada	14.5						Registration National Statistics			C	Country data	PER_1000_POP	Per 1,000 population	Y15T19	15 to 19 years old	F	Female	2003				4	21	Northern America	Country	-101.6575058	57.72360191	CAN	1	1
SP_DYN_ADKL	Adolescent birth rate (per 1,000 women aged 15-19 years)	124	Canada	13.7						Registration National Statistics			C	Country data	PER_1000_POP	Per 1,000 population	Y15T19	15 to 19 years old	F	Female	2004				4	21	Northern America	Country	-101.6575058	57.72360191	CAN	1	1
SP_DYN_ADKL	Adolescent birth rate (per 1,000 women aged 15-19 years)	124	Canada	13.4						Registration National Statistics			C	Country data	PER_1000_POP	Per 1,000 population	Y15T19	15 to 19 years old	F	Female	2005				4	21	Northern America	Country	-101.6575058	57.72360191	CAN	1	1
SP_DYN_ADKL	Adolescent birth rate (per 1,000 women aged 15-19 years)	124	Canada	13.7						Registration National Statistics			C	Country data	PER_1000_POP	Per 1,000 population	Y15T19	15 to 19 years old	F	Female	2006				4	21	Northern America	Country	-101.6575058	57.72360191	CAN	1	1
SP_DYN_ADKL	Adolescent birth rate (per 1,000 women aged 15-19 years)	124	Canada	14.0						Registration National Statistics			C	Country data	PER_1000_POP	Per 1,000 population	Y15T19	15 to 19 years old	F	Female	2007				4	21	Northern America	Country	-101.6575058	57.72360191	CAN	1	1
SP_DYN_ADKL	Adolescent birth rate (per 1,000 women aged 15-19 years)	124	Canada	14.3						Registration National Statistics			C	Country data	PER_1000_POP	Per 1,000 population	Y15T19	15 to 19 years old	F	Female	2008				4	21	Northern America	Country	-101.6575058	57.72360191	CAN	1	1
SP_DYN_ADKL	Adolescent birth rate (per 1,000 women aged 15-19 years)	124	Canada	14.2						Registration National Statistics			C	Country data	PER_1000_POP	Per 1,000 population	Y15T19	15 to 19 years old	F	Female	2009				4	21	Northern America	Country	-101.6575058	57.72360191	CAN	1	1
SP_DYN_ADKL	Adolescent birth rate (per 1,000 women aged 15-19 years)	124	Canada	13.5						Registration National Statistics			C	Country data	PER_1000_POP	Per 1,000 population	Y15T19	15 to 19 years old	F	Female	2010				4	21	Northern America	Country	-101.6575058	57.72360191	CAN	1	1
SP_DYN_ADKL	Adolescent birth rate (per 1,000 women aged 15-19 years)	124	Canada	12.6						Registration National Statistics			C	Country data	PER_1000_POP	Per 1,000 population	Y15T19	15 to 19 years old	F	Female	2011				4	21	Northern America	Country	-101.6575058	57.72360191	CAN	1	1
