series	seriesDescription	geoAreaCode	geoAreaName	value	time_detail	timeCoverage	upperBound	lowerBound	basePeriod	source	geoInfoUrl	footnotes	nature_code	nature_desc	units_code	units_desc	sex_code	sex_desc	reportingType_code	reportingType_desc	timePeriod	value_detail	lowerBound_detail	upperBound_detail	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	214	Dominican Republic	70.69083						Oficina Nacional de Estadistica			_X	Data nature not available	PT	Percentage	_T	Both sexes	G	Global	2018				5	29	Caribbean	Country	-70.49847576	18.89832088	DOM	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	214	Dominican Republic	70.41096						Oficina Nacional de Estadistica			_X	Data nature not available	PT	Percentage	F	Female	G	Global	2018				5	29	Caribbean	Country	-70.49847576	18.89832088	DOM	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	218	Ecuador	51.28865						Instituto Nacional de Estadistica y Censos			_X	Data nature not available	PT	Percentage	_T	Both sexes	G	Global	2013				5	5	South America	Country	-78.37005241	-1.447785891	ECU	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	218	Ecuador	52.41172						Instituto Nacional de Estadistica y Censos			_X	Data nature not available	PT	Percentage	M	Male	G	Global	2013				5	5	South America	Country	-78.37005241	-1.447785891	ECU	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	218	Ecuador	50.18718						Instituto Nacional de Estadistica y Censos			_X	Data nature not available	PT	Percentage	F	Female	G	Global	2013				5	5	South America	Country	-78.37005241	-1.447785891	ECU	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	218	Ecuador	54.91596						Instituto Nacional de Estadistica y Censos			_X	Data nature not available	PT	Percentage	M	Male	G	Global	2014				5	5	South America	Country	-78.37005241	-1.447785891	ECU	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	218	Ecuador	53.94016						Instituto Nacional de Estadistica y Censos			_X	Data nature not available	PT	Percentage	_T	Both sexes	G	Global	2014				5	5	South America	Country	-78.37005241	-1.447785891	ECU	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	218	Ecuador	52.99205						Instituto Nacional de Estadistica y Censos			_X	Data nature not available	PT	Percentage	F	Female	G	Global	2014				5	5	South America	Country	-78.37005241	-1.447785891	ECU	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	218	Ecuador	56.49554						Instituto Nacional de Estadistica y Censos			_X	Data nature not available	PT	Percentage	M	Male	G	Global	2015				5	5	South America	Country	-78.37005241	-1.447785891	ECU	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	218	Ecuador	55.43218						Instituto Nacional de Estadistica y Censos			_X	Data nature not available	PT	Percentage	_T	Both sexes	G	Global	2015				5	5	South America	Country	-78.37005241	-1.447785891	ECU	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	218	Ecuador	54.40938						Instituto Nacional de Estadistica y Censos			_X	Data nature not available	PT	Percentage	F	Female	G	Global	2015				5	5	South America	Country	-78.37005241	-1.447785891	ECU	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	218	Ecuador	56.95458						Instituto Nacional de Estadistica y Censos			_X	Data nature not available	PT	Percentage	M	Male	G	Global	2016				5	5	South America	Country	-78.37005241	-1.447785891	ECU	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	218	Ecuador	56.11879						Instituto Nacional de Estadistica y Censos			_X	Data nature not available	PT	Percentage	_T	Both sexes	G	Global	2016				5	5	South America	Country	-78.37005241	-1.447785891	ECU	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	218	Ecuador	55.31205						Instituto Nacional de Estadistica y Censos			_X	Data nature not available	PT	Percentage	F	Female	G	Global	2016				5	5	South America	Country	-78.37005241	-1.447785891	ECU	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	218	Ecuador	59.07826						ITU			_X	Data nature not available	PT	Percentage	M	Male	G	Global	2017				5	5	South America	Country	-78.37005241	-1.447785891	ECU	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	218	Ecuador	57.96369						ITU			_X	Data nature not available	PT	Percentage	F	Female	G	Global	2017				5	5	South America	Country	-78.37005241	-1.447785891	ECU	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	218	Ecuador	58.51207						ITU			_X	Data nature not available	PT	Percentage	_T	Both sexes	G	Global	2017				5	5	South America	Country	-78.37005241	-1.447785891	ECU	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	222	El Salvador	80.43027						ITU			_X	Data nature not available	PT	Percentage	M	Male	G	Global	2014				5	13	Central America	Country	-88.86862995	13.73603564	SLV	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	222	El Salvador	79.11741						ITU			_X	Data nature not available	PT	Percentage	_T	Both sexes	G	Global	2014				5	13	Central America	Country	-88.86862995	13.73603564	SLV	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	222	El Salvador	77.98258						ITU			_X	Data nature not available	PT	Percentage	F	Female	G	Global	2014				5	13	Central America	Country	-88.86862995	13.73603564	SLV	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	222	El Salvador	81.00778						ITU			_X	Data nature not available	PT	Percentage	M	Male	G	Global	2015				5	13	Central America	Country	-88.86862995	13.73603564	SLV	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	222	El Salvador	79.64557						ITU			_X	Data nature not available	PT	Percentage	_T	Both sexes	G	Global	2015				5	13	Central America	Country	-88.86862995	13.73603564	SLV	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	222	El Salvador	78.44556						ITU			_X	Data nature not available	PT	Percentage	F	Female	G	Global	2015				5	13	Central America	Country	-88.86862995	13.73603564	SLV	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	231	Ethiopia	50.0						Ministry of Communications and Information Technology			_X	Data nature not available	PT	Percentage	_T	Both sexes	G	Global	2015				5	14	Eastern Africa	Country	39.63505296	8.631223181	ETH	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	231	Ethiopia	58.29235						Ministry of Communications and Information Technology			_X	Data nature not available	PT	Percentage	_T	Both sexes	G	Global	2016				5	14	Eastern Africa	Country	39.63505296	8.631223181	ETH	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	24	Angola	77.61143						ITU			_X	Data nature not available	PT	Percentage	M	Male	G	Global	2014				5	17	Middle Africa	Country	17.57817062	-12.33724746	AGO	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	24	Angola	79.80268						ITU			_X	Data nature not available	PT	Percentage	F	Female	G	Global	2014				5	17	Middle Africa	Country	17.57817062	-12.33724746	AGO	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	24	Angola	78.63767						ITU			_X	Data nature not available	PT	Percentage	_T	Both sexes	G	Global	2014				5	17	Middle Africa	Country	17.57817062	-12.33724746	AGO	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	246	Finland	98.66281						Statistics Finland			_X	Data nature not available	PT	Percentage	M	Male	G	Global	2014				4	154	Northern Europe	Country	23.308447	61.91586738	FIN	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	246	Finland	98.51155						Statistics Finland			_X	Data nature not available	PT	Percentage	_T	Both sexes	G	Global	2014				4	154	Northern Europe	Country	23.308447	61.91586738	FIN	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	246	Finland	98.3671						Statistics Finland			_X	Data nature not available	PT	Percentage	F	Female	G	Global	2014				4	154	Northern Europe	Country	23.308447	61.91586738	FIN	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	246	Finland	99.08269						Statistics Finland			_X	Data nature not available	PT	Percentage	M	Male	G	Global	2015				4	154	Northern Europe	Country	23.308447	61.91586738	FIN	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	246	Finland	98.37641						Statistics Finland			_X	Data nature not available	PT	Percentage	_T	Both sexes	G	Global	2015				4	154	Northern Europe	Country	23.308447	61.91586738	FIN	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	246	Finland	97.70135						Statistics Finland			_X	Data nature not available	PT	Percentage	F	Female	G	Global	2015				4	154	Northern Europe	Country	23.308447	61.91586738	FIN	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	246	Finland	98.7833						Statistics Finland			_X	Data nature not available	PT	Percentage	M	Male	G	Global	2016				4	154	Northern Europe	Country	23.308447	61.91586738	FIN	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	246	Finland	98.44687						Statistics Finland			_X	Data nature not available	PT	Percentage	_T	Both sexes	G	Global	2016				4	154	Northern Europe	Country	23.308447	61.91586738	FIN	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	246	Finland	98.12443						Statistics Finland			_X	Data nature not available	PT	Percentage	F	Female	G	Global	2016				4	154	Northern Europe	Country	23.308447	61.91586738	FIN	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	246	Finland	99.14663						Statistics Finland			_X	Data nature not available	PT	Percentage	M	Male	G	Global	2017				4	154	Northern Europe	Country	23.308447	61.91586738	FIN	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	246	Finland	98.59119						Statistics Finland			_X	Data nature not available	PT	Percentage	F	Female	G	Global	2017				4	154	Northern Europe	Country	23.308447	61.91586738	FIN	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	246	Finland	98.86333						Statistics Finland			_X	Data nature not available	PT	Percentage	_T	Both sexes	G	Global	2017				4	154	Northern Europe	Country	23.308447	61.91586738	FIN	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	246	Finland	97.9644						Statistics Finland			_X	Data nature not available	PT	Percentage	F	Female	G	Global	2018				4	154	Northern Europe	Country	23.308447	61.91586738	FIN	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	246	Finland	98.4067						Statistics Finland			_X	Data nature not available	PT	Percentage	_T	Both sexes	G	Global	2018				4	154	Northern Europe	Country	23.308447	61.91586738	FIN	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	246	Finland	98.86544						Statistics Finland			_X	Data nature not available	PT	Percentage	M	Male	G	Global	2018				4	154	Northern Europe	Country	23.308447	61.91586738	FIN	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	250	France	79.57814						INSEE			_X	Data nature not available	PT	Percentage	M	Male	G	Global	2018				4	155	Western Europe	Country	2.457288129	46.62660861	FRA	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	250	France	78.65287						INSEE			_X	Data nature not available	PT	Percentage	_T	Both sexes	G	Global	2018				4	155	Western Europe	Country	2.457288129	46.62660861	FRA	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	250	France	77.8036						INSEE			_X	Data nature not available	PT	Percentage	F	Female	G	Global	2018				4	155	Western Europe	Country	2.457288129	46.62660861	FRA	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	262	Djibouti	61.32238						Direction de la Statistique et des Etudes DĂŠmographiques			_X	Data nature not available	PT	Percentage	M	Male	G	Global	2017				5	14	Eastern Africa	Country	42.18274707	11.56004161	DJI	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	262	Djibouti	56.33805						Direction de la Statistique et des Etudes DĂŠmographiques			_X	Data nature not available	PT	Percentage	_T	Both sexes	G	Global	2017				5	14	Eastern Africa	Country	42.18274707	11.56004161	DJI	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	262	Djibouti	51.57404						Direction de la Statistique et des Etudes DĂŠmographiques			_X	Data nature not available	PT	Percentage	F	Female	G	Global	2017				5	14	Eastern Africa	Country	42.18274707	11.56004161	DJI	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	268	Georgia	76.1753						National Statistics Office of Georgia			_X	Data nature not available	PT	Percentage	F	Female	G	Global	2016				4	145	Western Asia	Country	43.3713615	42.04813028	GEO	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	268	Georgia	80.82144						National Statistics Office of Georgia			_X	Data nature not available	PT	Percentage	M	Male	G	Global	2016				4	145	Western Asia	Country	43.3713615	42.04813028	GEO	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	268	Georgia	78.36856						National Statistics Office of Georgia			_X	Data nature not available	PT	Percentage	_T	Both sexes	G	Global	2016				4	145	Western Asia	Country	43.3713615	42.04813028	GEO	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	268	Georgia	82.87116						National Statistics Office of Georgia			_X	Data nature not available	PT	Percentage	M	Male	G	Global	2017				4	145	Western Asia	Country	43.3713615	42.04813028	GEO	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	268	Georgia	80.10182						National Statistics Office of Georgia			_X	Data nature not available	PT	Percentage	_T	Both sexes	G	Global	2017				4	145	Western Asia	Country	43.3713615	42.04813028	GEO	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	268	Georgia	77.63554						National Statistics Office of Georgia			_X	Data nature not available	PT	Percentage	F	Female	G	Global	2017				4	145	Western Asia	Country	43.3713615	42.04813028	GEO	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	268	Georgia	87.24829						National Statistics Office of Georgia - GEOSTAT			_X	Data nature not available	PT	Percentage	_T	Both sexes	G	Global	2018				4	145	Western Asia	Country	43.3713615	42.04813028	GEO	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	268	Georgia	84.34479						National Statistics Office of Georgia - GEOSTAT			_X	Data nature not available	PT	Percentage	F	Female	G	Global	2018				4	145	Western Asia	Country	43.3713615	42.04813028	GEO	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	268	Georgia	90.58676						National Statistics Office of Georgia - GEOSTAT			_X	Data nature not available	PT	Percentage	M	Male	G	Global	2018				4	145	Western Asia	Country	43.3713615	42.04813028	GEO	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	275	State of Palestine	73.67034						Palestinian Central Bureau of Statistics			_X	Data nature not available	PT	Percentage	_T	Both sexes	G	Global	2014				4	145	Western Asia	Country	35.25694122	31.94347933	PSE	0	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	275	State of Palestine	81.81599						Palestinian Central Bureau of Statistics			_X	Data nature not available	PT	Percentage	M	Male	G	Global	2014				4	145	Western Asia	Country	35.25694122	31.94347933	PSE	0	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	275	State of Palestine	65.29089						Palestinian Central Bureau of Statistics			_X	Data nature not available	PT	Percentage	F	Female	G	Global	2014				4	145	Western Asia	Country	35.25694122	31.94347933	PSE	0	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	275	State of Palestine	88.59998						Palestinian Central Bureau of Statistics			_X	Data nature not available	PT	Percentage	_T	Both sexes	G	Global	2018				4	145	Western Asia	Country	35.25694122	31.94347933	PSE	0	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	275	State of Palestine	93.85297						Palestinian Central Bureau of Statistics			_X	Data nature not available	PT	Percentage	M	Male	G	Global	2018				4	145	Western Asia	Country	35.25694122	31.94347933	PSE	0	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	275	State of Palestine	83.2194						Palestinian Central Bureau of Statistics			_X	Data nature not available	PT	Percentage	F	Female	G	Global	2018				4	145	Western Asia	Country	35.25694122	31.94347933	PSE	0	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	308	Grenada	90.8587						ITU			_X	Data nature not available	PT	Percentage	F	Female	G	Global	2016				5	29	Caribbean	Country	-61.68248568	12.11238395	GRD	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	308	Grenada	89.89177						ITU			_X	Data nature not available	PT	Percentage	_T	Both sexes	G	Global	2016				5	29	Caribbean	Country	-61.68248568	12.11238395	GRD	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	308	Grenada	88.93471						ITU			_X	Data nature not available	PT	Percentage	M	Male	G	Global	2016				5	29	Caribbean	Country	-61.68248568	12.11238395	GRD	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	308	Grenada	95.03888						ITU			_X	Data nature not available	PT	Percentage	F	Female	G	Global	2017				5	29	Caribbean	Country	-61.68248568	12.11238395	GRD	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	308	Grenada	92.35802						ITU			_X	Data nature not available	PT	Percentage	_T	Both sexes	G	Global	2017				5	29	Caribbean	Country	-61.68248568	12.11238395	GRD	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	308	Grenada	90.27867						ITU			_X	Data nature not available	PT	Percentage	M	Male	G	Global	2017				5	29	Caribbean	Country	-61.68248568	12.11238395	GRD	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	31	Azerbaijan	72.41433						State Statistical Committee of the Republic of Azerbaijan			_X	Data nature not available	PT	Percentage	_T	Both sexes	G	Global	2013				4	145	Western Asia	Country	50.01064725	40.39229544	AZE	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	31	Azerbaijan	77.2075						State Statistical Committee of the Republic of Azerbaijan			_X	Data nature not available	PT	Percentage	M	Male	G	Global	2014				4	145	Western Asia	Country	50.01064725	40.39229544	AZE	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	31	Azerbaijan	73.9173						State Statistical Committee of the Republic of Azerbaijan			_X	Data nature not available	PT	Percentage	_T	Both sexes	G	Global	2014				4	145	Western Asia	Country	50.01064725	40.39229544	AZE	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	31	Azerbaijan	70.65596						State Statistical Committee of the Republic of Azerbaijan			_X	Data nature not available	PT	Percentage	F	Female	G	Global	2014				4	145	Western Asia	Country	50.01064725	40.39229544	AZE	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	31	Azerbaijan	77.80999						State Statistical Committee of the Republic of Azerbaijan			_X	Data nature not available	PT	Percentage	M	Male	G	Global	2015				4	145	Western Asia	Country	50.01064725	40.39229544	AZE	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	31	Azerbaijan	74.1245						State Statistical Committee of the Republic of Azerbaijan			_X	Data nature not available	PT	Percentage	_T	Both sexes	G	Global	2015				4	145	Western Asia	Country	50.01064725	40.39229544	AZE	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	31	Azerbaijan	70.46501						State Statistical Committee of the Republic of Azerbaijan			_X	Data nature not available	PT	Percentage	F	Female	G	Global	2015				4	145	Western Asia	Country	50.01064725	40.39229544	AZE	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	31	Azerbaijan	77.01012						State Statistical Committee of the Republic of Azerbaijan			_X	Data nature not available	PT	Percentage	M	Male	G	Global	2016				4	145	Western Asia	Country	50.01064725	40.39229544	AZE	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	31	Azerbaijan	73.41631						State Statistical Committee of the Republic of Azerbaijan			_X	Data nature not available	PT	Percentage	_T	Both sexes	G	Global	2016				4	145	Western Asia	Country	50.01064725	40.39229544	AZE	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	31	Azerbaijan	69.84266						State Statistical Committee of the Republic of Azerbaijan			_X	Data nature not available	PT	Percentage	F	Female	G	Global	2016				4	145	Western Asia	Country	50.01064725	40.39229544	AZE	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	31	Azerbaijan	88.3795						State Statistical Committee of the Republic of Azerbaijan			_X	Data nature not available	PT	Percentage	M	Male	G	Global	2017				4	145	Western Asia	Country	50.01064725	40.39229544	AZE	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	31	Azerbaijan	84.0						State Statistical Committee of the Republic of Azerbaijan			_X	Data nature not available	PT	Percentage	_T	Both sexes	G	Global	2017				4	145	Western Asia	Country	50.01064725	40.39229544	AZE	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	31	Azerbaijan	79.72038						State Statistical Committee of the Republic of Azerbaijan			_X	Data nature not available	PT	Percentage	F	Female	G	Global	2017				4	145	Western Asia	Country	50.01064725	40.39229544	AZE	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	31	Azerbaijan	79.34035						State Statistical Committee			_X	Data nature not available	PT	Percentage	F	Female	G	Global	2018				4	145	Western Asia	Country	50.01064725	40.39229544	AZE	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	31	Azerbaijan	83.5						State Statistical Committee			_X	Data nature not available	PT	Percentage	_T	Both sexes	G	Global	2018				4	145	Western Asia	Country	50.01064725	40.39229544	AZE	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	31	Azerbaijan	87.74649						State Statistical Committee			_X	Data nature not available	PT	Percentage	M	Male	G	Global	2018				4	145	Western Asia	Country	50.01064725	40.39229544	AZE	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	332	Haiti	58.68391						ITU			_X	Data nature not available	PT	Percentage	_T	Both sexes	G	Global	2018				5	29	Caribbean	Country	-72.33640958	18.40426539	HTI	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	344	China, Hong Kong Special Administrative Region	95.53495						Census and Statistics Department			_X	Data nature not available	PT	Percentage	M	Male	G	Global	2014				4	30	Eastern Asia	Country	114.0266445	22.41749934	HKG	0	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	344	China, Hong Kong Special Administrative Region	94.81363						Census and Statistics Department			_X	Data nature not available	PT	Percentage	_T	Both sexes	G	Global	2014				4	30	Eastern Asia	Country	114.0266445	22.41749934	HKG	0	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	344	China, Hong Kong Special Administrative Region	94.15334						Census and Statistics Department			_X	Data nature not available	PT	Percentage	F	Female	G	Global	2014				4	30	Eastern Asia	Country	114.0266445	22.41749934	HKG	0	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	344	China, Hong Kong Special Administrative Region	96.8042						Census and Statistics Department			_X	Data nature not available	PT	Percentage	M	Male	G	Global	2015				4	30	Eastern Asia	Country	114.0266445	22.41749934	HKG	0	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	344	China, Hong Kong Special Administrative Region	96.05247						Census and Statistics Department			_X	Data nature not available	PT	Percentage	_T	Both sexes	G	Global	2015				4	30	Eastern Asia	Country	114.0266445	22.41749934	HKG	0	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	344	China, Hong Kong Special Administrative Region	95.36566						Census and Statistics Department			_X	Data nature not available	PT	Percentage	F	Female	G	Global	2015				4	30	Eastern Asia	Country	114.0266445	22.41749934	HKG	0	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	344	China, Hong Kong Special Administrative Region	96.9301						Census and Statistics Department			_X	Data nature not available	PT	Percentage	M	Male	G	Global	2016				4	30	Eastern Asia	Country	114.0266445	22.41749934	HKG	0	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	344	China, Hong Kong Special Administrative Region	96.11976						Census and Statistics Department			_X	Data nature not available	PT	Percentage	_T	Both sexes	G	Global	2016				4	30	Eastern Asia	Country	114.0266445	22.41749934	HKG	0	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	344	China, Hong Kong Special Administrative Region	95.38152						Census and Statistics Department			_X	Data nature not available	PT	Percentage	F	Female	G	Global	2016				4	30	Eastern Asia	Country	114.0266445	22.41749934	HKG	0	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	344	China, Hong Kong Special Administrative Region	97.35859						Census and Statistics Department			_X	Data nature not available	PT	Percentage	M	Male	G	Global	2017				4	30	Eastern Asia	Country	114.0266445	22.41749934	HKG	0	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	344	China, Hong Kong Special Administrative Region	96.81793						Census and Statistics Department			_X	Data nature not available	PT	Percentage	_T	Both sexes	G	Global	2017				4	30	Eastern Asia	Country	114.0266445	22.41749934	HKG	0	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	344	China, Hong Kong Special Administrative Region	96.32777						Census and Statistics Department			_X	Data nature not available	PT	Percentage	F	Female	G	Global	2017				4	30	Eastern Asia	Country	114.0266445	22.41749934	HKG	0	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	344	China, Hong Kong Special Administrative Region	97.08621						Census and Statistics Department			_X	Data nature not available	PT	Percentage	M	Male	G	Global	2018				4	30	Eastern Asia	Country	114.0266445	22.41749934	HKG	0	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	344	China, Hong Kong Special Administrative Region	96.62149						Census and Statistics Department			_X	Data nature not available	PT	Percentage	_T	Both sexes	G	Global	2018				4	30	Eastern Asia	Country	114.0266445	22.41749934	HKG	0	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	344	China, Hong Kong Special Administrative Region	96.19855						Census and Statistics Department			_X	Data nature not available	PT	Percentage	F	Female	G	Global	2018				4	30	Eastern Asia	Country	114.0266445	22.41749934	HKG	0	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	360	Indonesia	49.85448						BPS-Statistics Indonesia			_X	Data nature not available	PT	Percentage	_T	Both sexes	G	Global	2013				4	35	South-Eastern Asia	Country	113.9174	-0.994582204	IDN	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	360	Indonesia	51.49455						BPS-Statistics Indonesia			_X	Data nature not available	PT	Percentage	_T	Both sexes	G	Global	2014				4	35	South-Eastern Asia	Country	113.9174	-0.994582204	IDN	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	360	Indonesia	63.67271						BPS-Statistics Indonesia			_X	Data nature not available	PT	Percentage	M	Male	G	Global	2015				4	35	South-Eastern Asia	Country	113.9174	-0.994582204	IDN	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	360	Indonesia	57.14268						BPS-Statistics Indonesia			_X	Data nature not available	PT	Percentage	_T	Both sexes	G	Global	2015				4	35	South-Eastern Asia	Country	113.9174	-0.994582204	IDN	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	360	Indonesia	50.5679						BPS-Statistics Indonesia			_X	Data nature not available	PT	Percentage	F	Female	G	Global	2015				4	35	South-Eastern Asia	Country	113.9174	-0.994582204	IDN	1	1
