series	seriesDescription	geoAreaCode	geoAreaName	value	time_detail	timeCoverage	upperBound	lowerBound	basePeriod	source	geoInfoUrl	footnotes	nature_code	nature_desc	units_code	units_desc	timePeriod	value_detail	lowerBound_detail	upperBound_detail	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile
SG_STT_FPOS	Countries with national statistical legislation exists that complies with the Fundamental Principles of Official Statistics (1 = YES; 0 = NO)	156	China	1.0						PARIS21 SDG Survey		Observation value represents the number of countries with national statistical legislation that complies with the Fundamental Principles of Official Statistics	G	Global monitoring data	NUMBER	Number	2019				4	30	Eastern Asia	Country	104.1403375	32.30955217	CHN	1	1
SG_STT_FPOS	Countries with national statistical legislation exists that complies with the Fundamental Principles of Official Statistics (1 = YES; 0 = NO)	17	Middle Africa	5.0						PARIS21 SDG Survey		Observation value represents the number of countries with national statistical legislation that complies with the Fundamental Principles of Official Statistics	G	Global monitoring data	NUMBER	Number	2019				4	202	Sub-Saharan Africa	Region					
SG_STT_FPOS	Countries with national statistical legislation exists that complies with the Fundamental Principles of Official Statistics (1 = YES; 0 = NO)	170	Colombia	1.0						PARIS21 SDG Survey		Observation value represents the number of countries with national statistical legislation that complies with the Fundamental Principles of Official Statistics	G	Global monitoring data	NUMBER	Number	2019				5	5	South America	Country	-73.07446751	3.888209046	COL	1	1
SG_STT_FPOS	Countries with national statistical legislation exists that complies with the Fundamental Principles of Official Statistics (1 = YES; 0 = NO)	174	Comoros	0.0						PARIS21 SDG Survey		Observation value represents the number of countries with national statistical legislation that complies with the Fundamental Principles of Official Statistics	G	Global monitoring data	NUMBER	Number	2019				5	14	Eastern Africa	Country	43.34234565	-11.66121732	COM	1	1
SG_STT_FPOS	Countries with national statistical legislation exists that complies with the Fundamental Principles of Official Statistics (1 = YES; 0 = NO)	175	Mayotte	1.0						PARIS21 SDG Survey		Observation value represents the number of countries with national statistical legislation that complies with the Fundamental Principles of Official Statistics	G	Global monitoring data	NUMBER	Number	2019				5	14	Eastern Africa	Country	45.14015057	-12.82217691	MYT	0	1
SG_STT_FPOS	Countries with national statistical legislation exists that complies with the Fundamental Principles of Official Statistics (1 = YES; 0 = NO)	178	Congo	1.0						PARIS21 SDG Survey		Observation value represents the number of countries with national statistical legislation that complies with the Fundamental Principles of Official Statistics	G	Global monitoring data	NUMBER	Number	2019				5	11	Western Africa	Country	15.22052612	-0.840544119	COG	1	1
SG_STT_FPOS	Countries with national statistical legislation exists that complies with the Fundamental Principles of Official Statistics (1 = YES; 0 = NO)	18	Southern Africa	3.0						PARIS21 SDG Survey		Observation value represents the number of countries with national statistical legislation that complies with the Fundamental Principles of Official Statistics	G	Global monitoring data	NUMBER	Number	2019				4	202	Sub-Saharan Africa	Region					
SG_STT_FPOS	Countries with national statistical legislation exists that complies with the Fundamental Principles of Official Statistics (1 = YES; 0 = NO)	184	Cook Islands	1.0						PARIS21 SDG Survey		Observation value represents the number of countries with national statistical legislation that complies with the Fundamental Principles of Official Statistics	G	Global monitoring data	NUMBER	Number	2019				4	61	Polynesia	Country	-159.7711391	-21.22696458	COK	0	1
SG_STT_FPOS	Countries with national statistical legislation exists that complies with the Fundamental Principles of Official Statistics (1 = YES; 0 = NO)	188	Costa Rica	1.0						PARIS21 SDG Survey		Observation value represents the number of countries with national statistical legislation that complies with the Fundamental Principles of Official Statistics	G	Global monitoring data	NUMBER	Number	2019				5	13	Central America	Country	-84.19712782	9.970998683	CRI	1	1
SG_STT_FPOS	Countries with national statistical legislation exists that complies with the Fundamental Principles of Official Statistics (1 = YES; 0 = NO)	191	Croatia	1.0						PARIS21 SDG Survey		Observation value represents the number of countries with national statistical legislation that complies with the Fundamental Principles of Official Statistics	G	Global monitoring data	NUMBER	Number	2019				4	39	Southern Europe	Country	17.95874553	45.45172212	HRV	1	1
SG_STT_FPOS	Countries with national statistical legislation exists that complies with the Fundamental Principles of Official Statistics (1 = YES; 0 = NO)	196	Cyprus	1.0						PARIS21 SDG Survey		Observation value represents the number of countries with national statistical legislation that complies with the Fundamental Principles of Official Statistics	G	Global monitoring data	NUMBER	Number	2019				4	145	Western Asia	Country	33.22285964	35.05659437	CYP	1	1
SG_STT_FPOS	Countries with national statistical legislation exists that complies with the Fundamental Principles of Official Statistics (1 = YES; 0 = NO)	199	Least Developed Countries (LDC)	19.0						PARIS21 SDG Survey		Observation value represents the number of countries with national statistical legislation that complies with the Fundamental Principles of Official Statistics	G	Global monitoring data	NUMBER	Number	2019				1			Group					
SG_STT_FPOS	Countries with national statistical legislation exists that complies with the Fundamental Principles of Official Statistics (1 = YES; 0 = NO)	20	Andorra	1.0						PARIS21 SDG Survey		Observation value represents the number of countries with national statistical legislation that complies with the Fundamental Principles of Official Statistics	G	Global monitoring data	NUMBER	Number	2019				4	39	Southern Europe	Country	1.576257417	42.54548611	AND	1	1
SG_STT_FPOS	Countries with national statistical legislation exists that complies with the Fundamental Principles of Official Statistics (1 = YES; 0 = NO)	202	Sub-Saharan Africa	27.0						PARIS21 SDG Survey		Observation value represents the number of countries with national statistical legislation that complies with the Fundamental Principles of Official Statistics	G	Global monitoring data	NUMBER	Number	2019				3	2	Africa	Region					
SG_STT_FPOS	Countries with national statistical legislation exists that complies with the Fundamental Principles of Official Statistics (1 = YES; 0 = NO)	203	Czechia	1.0						PARIS21 SDG Survey		Observation value represents the number of countries with national statistical legislation that complies with the Fundamental Principles of Official Statistics	G	Global monitoring data	NUMBER	Number	2019				4	151	Eastern Europe	Country	15.33151382	49.73913871	CZE	1	1
SG_STT_FPOS	Countries with national statistical legislation exists that complies with the Fundamental Principles of Official Statistics (1 = YES; 0 = NO)	208	Denmark	1.0						PARIS21 SDG Survey		Observation value represents the number of countries with national statistical legislation that complies with the Fundamental Principles of Official Statistics	G	Global monitoring data	NUMBER	Number	2019				4	154	Northern Europe	Country	9.326571283	56.03829721	DNK	1	1
SG_STT_FPOS	Countries with national statistical legislation exists that complies with the Fundamental Principles of Official Statistics (1 = YES; 0 = NO)	21	Northern America	2.0						PARIS21 SDG Survey		Observation value represents the number of countries with national statistical legislation that complies with the Fundamental Principles of Official Statistics	G	Global monitoring data	NUMBER	Number	2019				3	19	Americas	Region					
SG_STT_FPOS	Countries with national statistical legislation exists that complies with the Fundamental Principles of Official Statistics (1 = YES; 0 = NO)	212	Dominica	1.0						PARIS21 SDG Survey		Observation value represents the number of countries with national statistical legislation that complies with the Fundamental Principles of Official Statistics	G	Global monitoring data	NUMBER	Number	2019				5	29	Caribbean	Country	-61.3493756	15.43391378	DMA	1	1
SG_STT_FPOS	Countries with national statistical legislation exists that complies with the Fundamental Principles of Official Statistics (1 = YES; 0 = NO)	214	Dominican Republic	0.0						PARIS21 SDG Survey		Observation value represents the number of countries with national statistical legislation that complies with the Fundamental Principles of Official Statistics	G	Global monitoring data	NUMBER	Number	2019				5	29	Caribbean	Country	-70.49847576	18.89832088	DOM	1	1
SG_STT_FPOS	Countries with national statistical legislation exists that complies with the Fundamental Principles of Official Statistics (1 = YES; 0 = NO)	218	Ecuador	0.0						PARIS21 SDG Survey		Observation value represents the number of countries with national statistical legislation that complies with the Fundamental Principles of Official Statistics	G	Global monitoring data	NUMBER	Number	2019				5	5	South America	Country	-78.37005241	-1.447785891	ECU	1	1
SG_STT_FPOS	Countries with national statistical legislation exists that complies with the Fundamental Principles of Official Statistics (1 = YES; 0 = NO)	222	El Salvador	0.0						PARIS21 SDG Survey		Observation value represents the number of countries with national statistical legislation that complies with the Fundamental Principles of Official Statistics	G	Global monitoring data	NUMBER	Number	2019				5	13	Central America	Country	-88.86862995	13.73603564	SLV	1	1
SG_STT_FPOS	Countries with national statistical legislation exists that complies with the Fundamental Principles of Official Statistics (1 = YES; 0 = NO)	226	Equatorial Guinea	1.0						PARIS21 SDG Survey		Observation value represents the number of countries with national statistical legislation that complies with the Fundamental Principles of Official Statistics	G	Global monitoring data	NUMBER	Number	2019				5	17	Middle Africa	Country	10.46535826	1.565792376	GNQ	1	1
SG_STT_FPOS	Countries with national statistical legislation exists that complies with the Fundamental Principles of Official Statistics (1 = YES; 0 = NO)	233	Estonia	1.0						PARIS21 SDG Survey		Observation value represents the number of countries with national statistical legislation that complies with the Fundamental Principles of Official Statistics	G	Global monitoring data	NUMBER	Number	2019				4	154	Northern Europe	Country	25.84093481	58.68487172	EST	1	1
SG_STT_FPOS	Countries with national statistical legislation exists that complies with the Fundamental Principles of Official Statistics (1 = YES; 0 = NO)	234	Faroe Islands	1.0						PARIS21 SDG Survey		Observation value represents the number of countries with national statistical legislation that complies with the Fundamental Principles of Official Statistics	G	Global monitoring data	NUMBER	Number	2019				4	154	Northern Europe	Country	-7.122044325	62.21228119	FRO	0	1
SG_STT_FPOS	Countries with national statistical legislation exists that complies with the Fundamental Principles of Official Statistics (1 = YES; 0 = NO)	246	Finland	1.0						PARIS21 SDG Survey		Observation value represents the number of countries with national statistical legislation that complies with the Fundamental Principles of Official Statistics	G	Global monitoring data	NUMBER	Number	2019				4	154	Northern Europe	Country	23.308447	61.91586738	FIN	1	1
SG_STT_FPOS	Countries with national statistical legislation exists that complies with the Fundamental Principles of Official Statistics (1 = YES; 0 = NO)	250	France	1.0						PARIS21 SDG Survey		Observation value represents the number of countries with national statistical legislation that complies with the Fundamental Principles of Official Statistics	G	Global monitoring data	NUMBER	Number	2019				4	155	Western Europe	Country	2.457288129	46.62660861	FRA	1	1
SG_STT_FPOS	Countries with national statistical legislation exists that complies with the Fundamental Principles of Official Statistics (1 = YES; 0 = NO)	254	French Guiana	1.0						PARIS21 SDG Survey		Observation value represents the number of countries with national statistical legislation that complies with the Fundamental Principles of Official Statistics	G	Global monitoring data	NUMBER	Number	2019				5	5	South America	Country	-53.23619089	3.922673437	GUF	0	1
SG_STT_FPOS	Countries with national statistical legislation exists that complies with the Fundamental Principles of Official Statistics (1 = YES; 0 = NO)	262	Djibouti	0.0						PARIS21 SDG Survey		Observation value represents the number of countries with national statistical legislation that complies with the Fundamental Principles of Official Statistics	G	Global monitoring data	NUMBER	Number	2019				5	14	Eastern Africa	Country	42.18274707	11.56004161	DJI	1	1
SG_STT_FPOS	Countries with national statistical legislation exists that complies with the Fundamental Principles of Official Statistics (1 = YES; 0 = NO)	266	Gabon	1.0						PARIS21 SDG Survey		Observation value represents the number of countries with national statistical legislation that complies with the Fundamental Principles of Official Statistics	G	Global monitoring data	NUMBER	Number	2019				5	17	Middle Africa	Country	11.78727747	-0.60687619	GAB	1	1
SG_STT_FPOS	Countries with national statistical legislation exists that complies with the Fundamental Principles of Official Statistics (1 = YES; 0 = NO)	268	Georgia	1.0						PARIS21 SDG Survey		Observation value represents the number of countries with national statistical legislation that complies with the Fundamental Principles of Official Statistics	G	Global monitoring data	NUMBER	Number	2019				4	145	Western Asia	Country	43.3713615	42.04813028	GEO	1	1
SG_STT_FPOS	Countries with national statistical legislation exists that complies with the Fundamental Principles of Official Statistics (1 = YES; 0 = NO)	270	Gambia	1.0						PARIS21 SDG Survey		Observation value represents the number of countries with national statistical legislation that complies with the Fundamental Principles of Official Statistics	G	Global monitoring data	NUMBER	Number	2019				5	11	Western Africa	Country	-15.39944785	13.45295927	GMB	1	1
SG_STT_FPOS	Countries with national statistical legislation exists that complies with the Fundamental Principles of Official Statistics (1 = YES; 0 = NO)	275	State of Palestine	1.0						PARIS21 SDG Survey		Observation value represents the number of countries with national statistical legislation that complies with the Fundamental Principles of Official Statistics	G	Global monitoring data	NUMBER	Number	2019				4	145	Western Asia	Country	35.25694122	31.94347933	PSE	0	1
SG_STT_FPOS	Countries with national statistical legislation exists that complies with the Fundamental Principles of Official Statistics (1 = YES; 0 = NO)	276	Germany	1.0						PARIS21 SDG Survey		Observation value represents the number of countries with national statistical legislation that complies with the Fundamental Principles of Official Statistics	G	Global monitoring data	NUMBER	Number	2019				4	155	Western Europe	Country	10.3806066	51.08862743	DEU	1	1
SG_STT_FPOS	Countries with national statistical legislation exists that complies with the Fundamental Principles of Official Statistics (1 = YES; 0 = NO)	28	Antigua and Barbuda	0.0						PARIS21 SDG Survey		Observation value represents the number of countries with national statistical legislation that complies with the Fundamental Principles of Official Statistics	G	Global monitoring data	NUMBER	Number	2019				5	29	Caribbean	Country	-61.7999755	17.07761471	ATG	1	1
SG_STT_FPOS	Countries with national statistical legislation exists that complies with the Fundamental Principles of Official Statistics (1 = YES; 0 = NO)	29	Caribbean	6.0						PARIS21 SDG Survey		Observation value represents the number of countries with national statistical legislation that complies with the Fundamental Principles of Official Statistics	G	Global monitoring data	NUMBER	Number	2019				4	419	Latin America and the Caribbean	Region					
SG_STT_FPOS	Countries with national statistical legislation exists that complies with the Fundamental Principles of Official Statistics (1 = YES; 0 = NO)	30	Eastern Asia	6.0						PARIS21 SDG Survey		Observation value represents the number of countries with national statistical legislation that complies with the Fundamental Principles of Official Statistics	G	Global monitoring data	NUMBER	Number	2019				3	142	Asia	Region					
SG_STT_FPOS	Countries with national statistical legislation exists that complies with the Fundamental Principles of Official Statistics (1 = YES; 0 = NO)	300	Greece	1.0						PARIS21 SDG Survey		Observation value represents the number of countries with national statistical legislation that complies with the Fundamental Principles of Official Statistics	G	Global monitoring data	NUMBER	Number	2019				4	39	Southern Europe	Country	22.58307827	39.47301873	GRC	1	1
SG_STT_FPOS	Countries with national statistical legislation exists that complies with the Fundamental Principles of Official Statistics (1 = YES; 0 = NO)	312	Guadeloupe	1.0						PARIS21 SDG Survey		Observation value represents the number of countries with national statistical legislation that complies with the Fundamental Principles of Official Statistics	G	Global monitoring data	NUMBER	Number	2019				5	29	Caribbean	Country	-61.64762115	16.14416917	GLP	0	1
SG_STT_FPOS	Countries with national statistical legislation exists that complies with the Fundamental Principles of Official Statistics (1 = YES; 0 = NO)	32	Argentina	0.0						PARIS21 SDG Survey		Observation value represents the number of countries with national statistical legislation that complies with the Fundamental Principles of Official Statistics	G	Global monitoring data	NUMBER	Number	2019				5	5	South America	Country	-65.14563274	-35.19446255	ARG	1	1
SG_STT_FPOS	Countries with national statistical legislation exists that complies with the Fundamental Principles of Official Statistics (1 = YES; 0 = NO)	320	Guatemala	0.0						PARIS21 SDG Survey		Observation value represents the number of countries with national statistical legislation that complies with the Fundamental Principles of Official Statistics	G	Global monitoring data	NUMBER	Number	2019				5	13	Central America	Country	-91.2312746	15.00273719	GTM	1	1
SG_STT_FPOS	Countries with national statistical legislation exists that complies with the Fundamental Principles of Official Statistics (1 = YES; 0 = NO)	324	Guinea	1.0						PARIS21 SDG Survey		Observation value represents the number of countries with national statistical legislation that complies with the Fundamental Principles of Official Statistics	G	Global monitoring data	NUMBER	Number	2019				5	11	Western Africa	Country	-11.28173419	11.00210343	GIN	1	1
SG_STT_FPOS	Countries with national statistical legislation exists that complies with the Fundamental Principles of Official Statistics (1 = YES; 0 = NO)	34	Southern Asia	5.0						PARIS21 SDG Survey		Observation value represents the number of countries with national statistical legislation that complies with the Fundamental Principles of Official Statistics	G	Global monitoring data	NUMBER	Number	2019				3	142	Asia	Region					
SG_STT_FPOS	Countries with national statistical legislation exists that complies with the Fundamental Principles of Official Statistics (1 = YES; 0 = NO)	340	Honduras	0.0						PARIS21 SDG Survey		Observation value represents the number of countries with national statistical legislation that complies with the Fundamental Principles of Official Statistics	G	Global monitoring data	NUMBER	Number	2019				5	13	Central America	Country	-86.59974381	14.82243161	HND	1	1
SG_STT_FPOS	Countries with national statistical legislation exists that complies with the Fundamental Principles of Official Statistics (1 = YES; 0 = NO)	344	China, Hong Kong Special Administrative Region	1.0						PARIS21 SDG Survey		Observation value represents the number of countries with national statistical legislation that complies with the Fundamental Principles of Official Statistics	G	Global monitoring data	NUMBER	Number	2019				4	30	Eastern Asia	Country	114.0266445	22.41749934	HKG	0	1
SG_STT_FPOS	Countries with national statistical legislation exists that complies with the Fundamental Principles of Official Statistics (1 = YES; 0 = NO)	348	Hungary	1.0						PARIS21 SDG Survey		Observation value represents the number of countries with national statistical legislation that complies with the Fundamental Principles of Official Statistics	G	Global monitoring data	NUMBER	Number	2019				4	151	Eastern Europe	Country	19.41221519	47.1651448	HUN	1	1
SG_STT_FPOS	Countries with national statistical legislation exists that complies with the Fundamental Principles of Official Statistics (1 = YES; 0 = NO)	35	South-Eastern Asia	6.0						PARIS21 SDG Survey		Observation value represents the number of countries with national statistical legislation that complies with the Fundamental Principles of Official Statistics	G	Global monitoring data	NUMBER	Number	2019				3	142	Asia	Region					
SG_STT_FPOS	Countries with national statistical legislation exists that complies with the Fundamental Principles of Official Statistics (1 = YES; 0 = NO)	352	Iceland	1.0						PARIS21 SDG Survey		Observation value represents the number of countries with national statistical legislation that complies with the Fundamental Principles of Official Statistics	G	Global monitoring data	NUMBER	Number	2019				4	154	Northern Europe	Country	-19.02116966	64.79134763	ISL	1	1
SG_STT_FPOS	Countries with national statistical legislation exists that complies with the Fundamental Principles of Official Statistics (1 = YES; 0 = NO)	356	India	1.0						PARIS21 SDG Survey		Observation value represents the number of countries with national statistical legislation that complies with the Fundamental Principles of Official Statistics	G	Global monitoring data	NUMBER	Number	2019				4	34	Southern Asia	Country	79.3608464	22.34642074	IND	1	1
SG_STT_FPOS	Countries with national statistical legislation exists that complies with the Fundamental Principles of Official Statistics (1 = YES; 0 = NO)	36	Australia	1.0						PARIS21 SDG Survey		Observation value represents the number of countries with national statistical legislation that complies with the Fundamental Principles of Official Statistics	G	Global monitoring data	NUMBER	Number	2019				4	53	Australia and New Zealand	Country	134.3499412	-25.57717202	AUS	1	1
SG_STT_FPOS	Countries with national statistical legislation exists that complies with the Fundamental Principles of Official Statistics (1 = YES; 0 = NO)	360	Indonesia	1.0						PARIS21 SDG Survey		Observation value represents the number of countries with national statistical legislation that complies with the Fundamental Principles of Official Statistics	G	Global monitoring data	NUMBER	Number	2019				4	35	South-Eastern Asia	Country	113.9174	-0.994582204	IDN	1	1
SG_STT_FPOS	Countries with national statistical legislation exists that complies with the Fundamental Principles of Official Statistics (1 = YES; 0 = NO)	364	Iran (Islamic Republic of)	1.0						PARIS21 SDG Survey		Observation value represents the number of countries with national statistical legislation that complies with the Fundamental Principles of Official Statistics	G	Global monitoring data	NUMBER	Number	2019				4	34	Southern Asia	Country	54.19766348	32.74370885	IRN	1	1
SG_STT_FPOS	Countries with national statistical legislation exists that complies with the Fundamental Principles of Official Statistics (1 = YES; 0 = NO)	368	Iraq	1.0						PARIS21 SDG Survey		Observation value represents the number of countries with national statistical legislation that complies with the Fundamental Principles of Official Statistics	G	Global monitoring data	NUMBER	Number	2019				4	145	Western Asia	Country	43.76606267	33.05013795	IRQ	1	1
SG_STT_FPOS	Countries with national statistical legislation exists that complies with the Fundamental Principles of Official Statistics (1 = YES; 0 = NO)	372	Ireland	1.0						PARIS21 SDG Survey		Observation value represents the number of countries with national statistical legislation that complies with the Fundamental Principles of Official Statistics	G	Global monitoring data	NUMBER	Number	2019				4	154	Northern Europe	Country	-7.121425272	53.25274054	IRL	1	1
