series	seriesDescription	geoAreaCode	geoAreaName	value	time_detail	timeCoverage	upperBound	lowerBound	basePeriod	source	geoInfoUrl	footnotes	nature_code	nature_desc	units_code	units_desc	typeOfProduct_code	typeOfProduct_desc	reportingType_code	reportingType_desc	timePeriod	value_detail	lowerBound_detail	upperBound_detail	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile
TM_TAX_WMFN	Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)	1	World	9.54						Market Access Map data, International Trade Centre (ITC)			C	Country data	PT	Percentage	AGG_AGR	Agricultural products	G	Global	2015				1			Region					
TM_TAX_WMFN	Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)	1	World	3.75						Market Access Map data, International Trade Centre (ITC)			C	Country data	PT	Percentage	_T	Total or no breakdown	G	Global	2015				1			Region					
TM_TAX_WMFN	Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)	1	World	3.6						Market Access Map data, International Trade Centre (ITC)			C	Country data	PT	Percentage	AGG_ARMS	Arms	G	Global	2015				1			Region					
TM_TAX_WMFN	Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)	1	World	10.68						Market Access Map data, International Trade Centre (ITC)			C	Country data	PT	Percentage	AGG_CLTH	Clothing	G	Global	2015				1			Region					
TM_TAX_WMFN	Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)	1	World	6.76						Market Access Map data, International Trade Centre (ITC)			C	Country data	PT	Percentage	AGG_TXT	Textiles	G	Global	2015				1			Region					
TM_TAX_WMFN	Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)	1	World	0.31						Market Access Map data, International Trade Centre (ITC)			C	Country data	PT	Percentage	AGG_OIL	Oil	G	Global	2015				1			Region					
TM_TAX_WMFN	Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)	1	World	3.08						Market Access Map data, International Trade Centre (ITC)			C	Country data	PT	Percentage	AGG_IND	Industrial products	G	Global	2015				1			Region					
TM_TAX_WMFN	Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)	1	World	4.43						Market Access Map data, International Trade Centre (ITC)			C	Country data	PT	Percentage	_T	Total or no breakdown	G	Global	2016				1			Region					
TM_TAX_WMFN	Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)	1	World	5.79						Market Access Map data, International Trade Centre (ITC)			C	Country data	PT	Percentage	AGG_ARMS	Arms	G	Global	2016				1			Region					
TM_TAX_WMFN	Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)	1	World	13.76						Market Access Map data, International Trade Centre (ITC)			C	Country data	PT	Percentage	AGG_CLTH	Clothing	G	Global	2016				1			Region					
TM_TAX_WMFN	Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)	1	World	3.4						Market Access Map data, International Trade Centre (ITC)			C	Country data	PT	Percentage	AGG_IND	Industrial products	G	Global	2016				1			Region					
TM_TAX_WMFN	Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)	1	World	0.45						Market Access Map data, International Trade Centre (ITC)			C	Country data	PT	Percentage	AGG_OIL	Oil	G	Global	2016				1			Region					
TM_TAX_WMFN	Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)	1	World	8.11						Market Access Map data, International Trade Centre (ITC)			C	Country data	PT	Percentage	AGG_TXT	Textiles	G	Global	2016				1			Region					
TM_TAX_WMFN	Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)	1	World	13.83						Market Access Map data, International Trade Centre (ITC)			C	Country data	PT	Percentage	AGG_AGR	Agricultural products	G	Global	2016				1			Region					
TM_TAX_WMFN	Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)	1	World	3.43						Market Access Map data, International Trade Centre (ITC)			C	Country data	PT	Percentage	_T	Total or no breakdown	G	Global	2017				1			Region					
TM_TAX_WMFN	Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)	1	World	10.55						Market Access Map data, International Trade Centre (ITC)			C	Country data	PT	Percentage	AGG_CLTH	Clothing	G	Global	2017				1			Region					
TM_TAX_WMFN	Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)	1	World	2.68						Market Access Map data, International Trade Centre (ITC)			C	Country data	PT	Percentage	AGG_IND	Industrial products	G	Global	2017				1			Region					
TM_TAX_WMFN	Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)	1	World	0.29						Market Access Map data, International Trade Centre (ITC)			C	Country data	PT	Percentage	AGG_OIL	Oil	G	Global	2017				1			Region					
TM_TAX_WMFN	Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)	1	World	6.67						Market Access Map data, International Trade Centre (ITC)			C	Country data	PT	Percentage	AGG_TXT	Textiles	G	Global	2017				1			Region					
TM_TAX_WMFN	Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)	1	World	9.54						Market Access Map data, International Trade Centre (ITC)			C	Country data	PT	Percentage	AGG_AGR	Agricultural products	G	Global	2017				1			Region					
TM_TAX_WMFN	Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)	1	World	3.46						Market Access Map data, International Trade Centre (ITC)			C	Country data	PT	Percentage	AGG_ARMS	Arms	G	Global	2017				1			Region					
TM_TAX_WMFN	Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)	1	World	9.79						Market Access Map data, International Trade Centre (ITC)			C	Country data	PT	Percentage	AGG_AGR	Agricultural products	G	Global	2018				1			Region					
TM_TAX_WMFN	Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)	1	World	3.41						Market Access Map data, International Trade Centre (ITC)			C	Country data	PT	Percentage	_T	Total or no breakdown	G	Global	2018				1			Region					
TM_TAX_WMFN	Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)	1	World	3.45						Market Access Map data, International Trade Centre (ITC)			C	Country data	PT	Percentage	AGG_ARMS	Arms	G	Global	2018				1			Region					
TM_TAX_WMFN	Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)	1	World	10.59						Market Access Map data, International Trade Centre (ITC)			C	Country data	PT	Percentage	AGG_CLTH	Clothing	G	Global	2018				1			Region					
TM_TAX_WMFN	Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)	1	World	2.64						Market Access Map data, International Trade Centre (ITC)			C	Country data	PT	Percentage	AGG_IND	Industrial products	G	Global	2018				1			Region					
TM_TAX_WMFN	Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)	1	World	6.66						Market Access Map data, International Trade Centre (ITC)			C	Country data	PT	Percentage	AGG_TXT	Textiles	G	Global	2018				1			Region					
TM_TAX_WMFN	Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)	1	World	0.29						Market Access Map data, International Trade Centre (ITC)			C	Country data	PT	Percentage	AGG_OIL	Oil	G	Global	2018				1			Region					
TM_TAX_WMFN	Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)	104	Myanmar	4.45						Market Access Map data, International Trade Centre (ITC)			C	Country data	PT	Percentage	_T	Total or no breakdown	G	Global	2005				4	35	South-Eastern Asia	Country	96.51752295	21.19332882	MMR	1	1
TM_TAX_WMFN	Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)	104	Myanmar	9.16						Market Access Map data, International Trade Centre (ITC)			C	Country data	PT	Percentage	AGG_AGR	Agricultural products	G	Global	2005				4	35	South-Eastern Asia	Country	96.51752295	21.19332882	MMR	1	1
TM_TAX_WMFN	Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)	104	Myanmar	15.63						Market Access Map data, International Trade Centre (ITC)			C	Country data	PT	Percentage	AGG_CLTH	Clothing	G	Global	2005				4	35	South-Eastern Asia	Country	96.51752295	21.19332882	MMR	1	1
TM_TAX_WMFN	Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)	104	Myanmar	7.5						Market Access Map data, International Trade Centre (ITC)			C	Country data	PT	Percentage	AGG_ARMS	Arms	G	Global	2005				4	35	South-Eastern Asia	Country	96.51752295	21.19332882	MMR	1	1
TM_TAX_WMFN	Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)	104	Myanmar	2.73						Market Access Map data, International Trade Centre (ITC)			C	Country data	PT	Percentage	AGG_IND	Industrial products	G	Global	2005				4	35	South-Eastern Asia	Country	96.51752295	21.19332882	MMR	1	1
TM_TAX_WMFN	Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)	104	Myanmar	9.03						Market Access Map data, International Trade Centre (ITC)			C	Country data	PT	Percentage	AGG_TXT	Textiles	G	Global	2005				4	35	South-Eastern Asia	Country	96.51752295	21.19332882	MMR	1	1
TM_TAX_WMFN	Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)	104	Myanmar	3.0						Market Access Map data, International Trade Centre (ITC)			C	Country data	PT	Percentage	AGG_OIL	Oil	G	Global	2005				4	35	South-Eastern Asia	Country	96.51752295	21.19332882	MMR	1	1
TM_TAX_WMFN	Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)	104	Myanmar	1.84						Market Access Map data, International Trade Centre (ITC)			C	Country data	PT	Percentage	AGG_IND	Industrial products	G	Global	2010				4	35	South-Eastern Asia	Country	96.51752295	21.19332882	MMR	1	1
TM_TAX_WMFN	Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)	104	Myanmar	14.15						Market Access Map data, International Trade Centre (ITC)			C	Country data	PT	Percentage	AGG_CLTH	Clothing	G	Global	2010				4	35	South-Eastern Asia	Country	96.51752295	21.19332882	MMR	1	1
TM_TAX_WMFN	Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)	104	Myanmar	2.76						Market Access Map data, International Trade Centre (ITC)			C	Country data	PT	Percentage	_T	Total or no breakdown	G	Global	2010				4	35	South-Eastern Asia	Country	96.51752295	21.19332882	MMR	1	1
TM_TAX_WMFN	Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)	104	Myanmar	3.57						Market Access Map data, International Trade Centre (ITC)			C	Country data	PT	Percentage	AGG_AGR	Agricultural products	G	Global	2010				4	35	South-Eastern Asia	Country	96.51752295	21.19332882	MMR	1	1
TM_TAX_WMFN	Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)	104	Myanmar	12.42						Market Access Map data, International Trade Centre (ITC)			C	Country data	PT	Percentage	AGG_TXT	Textiles	G	Global	2010				4	35	South-Eastern Asia	Country	96.51752295	21.19332882	MMR	1	1
TM_TAX_WMFN	Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)	104	Myanmar	5.32						Market Access Map data, International Trade Centre (ITC)			C	Country data	PT	Percentage	_T	Total or no breakdown	G	Global	2015				4	35	South-Eastern Asia	Country	96.51752295	21.19332882	MMR	1	1
TM_TAX_WMFN	Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)	104	Myanmar	10.33						Market Access Map data, International Trade Centre (ITC)			C	Country data	PT	Percentage	AGG_AGR	Agricultural products	G	Global	2015				4	35	South-Eastern Asia	Country	96.51752295	21.19332882	MMR	1	1
TM_TAX_WMFN	Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)	104	Myanmar	10.08						Market Access Map data, International Trade Centre (ITC)			C	Country data	PT	Percentage	AGG_TXT	Textiles	G	Global	2015				4	35	South-Eastern Asia	Country	96.51752295	21.19332882	MMR	1	1
TM_TAX_WMFN	Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)	104	Myanmar	4.09						Market Access Map data, International Trade Centre (ITC)			C	Country data	PT	Percentage	AGG_IND	Industrial products	G	Global	2015				4	35	South-Eastern Asia	Country	96.51752295	21.19332882	MMR	1	1
TM_TAX_WMFN	Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)	104	Myanmar	15.41						Market Access Map data, International Trade Centre (ITC)			C	Country data	PT	Percentage	AGG_CLTH	Clothing	G	Global	2015				4	35	South-Eastern Asia	Country	96.51752295	21.19332882	MMR	1	1
TM_TAX_WMFN	Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)	104	Myanmar	9.66						Market Access Map data, International Trade Centre (ITC)			C	Country data	PT	Percentage	AGG_ARMS	Arms	G	Global	2015				4	35	South-Eastern Asia	Country	96.51752295	21.19332882	MMR	1	1
TM_TAX_WMFN	Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)	104	Myanmar	3.05						Market Access Map data, International Trade Centre (ITC)			C	Country data	PT	Percentage	AGG_IND	Industrial products	G	Global	2017				4	35	South-Eastern Asia	Country	96.51752295	21.19332882	MMR	1	1
TM_TAX_WMFN	Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)	104	Myanmar	11.7						Market Access Map data, International Trade Centre (ITC)			C	Country data	PT	Percentage	AGG_TXT	Textiles	G	Global	2017				4	35	South-Eastern Asia	Country	96.51752295	21.19332882	MMR	1	1
TM_TAX_WMFN	Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)	104	Myanmar	3.0						Market Access Map data, International Trade Centre (ITC)			C	Country data	PT	Percentage	AGG_OIL	Oil	G	Global	2017				4	35	South-Eastern Asia	Country	96.51752295	21.19332882	MMR	1	1
TM_TAX_WMFN	Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)	104	Myanmar	4.06						Market Access Map data, International Trade Centre (ITC)			C	Country data	PT	Percentage	_T	Total or no breakdown	G	Global	2017				4	35	South-Eastern Asia	Country	96.51752295	21.19332882	MMR	1	1
TM_TAX_WMFN	Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)	104	Myanmar	5.32						Market Access Map data, International Trade Centre (ITC)			C	Country data	PT	Percentage	AGG_AGR	Agricultural products	G	Global	2017				4	35	South-Eastern Asia	Country	96.51752295	21.19332882	MMR	1	1
TM_TAX_WMFN	Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)	104	Myanmar	16.38						Market Access Map data, International Trade Centre (ITC)			C	Country data	PT	Percentage	AGG_CLTH	Clothing	G	Global	2017				4	35	South-Eastern Asia	Country	96.51752295	21.19332882	MMR	1	1
TM_TAX_WMFN	Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)	104	Myanmar	5.0						Market Access Map data, International Trade Centre (ITC)			C	Country data	PT	Percentage	AGG_ARMS	Arms	G	Global	2017				4	35	South-Eastern Asia	Country	96.51752295	21.19332882	MMR	1	1
TM_TAX_WMFN	Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)	104	Myanmar	5.32						Market Access Map data, International Trade Centre (ITC)			C	Country data	PT	Percentage	AGG_AGR	Agricultural products	G	Global	2018				4	35	South-Eastern Asia	Country	96.51752295	21.19332882	MMR	1	1
TM_TAX_WMFN	Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)	104	Myanmar	11.7						Market Access Map data, International Trade Centre (ITC)			C	Country data	PT	Percentage	AGG_TXT	Textiles	G	Global	2018				4	35	South-Eastern Asia	Country	96.51752295	21.19332882	MMR	1	1
TM_TAX_WMFN	Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)	104	Myanmar	3.0						Market Access Map data, International Trade Centre (ITC)			C	Country data	PT	Percentage	AGG_OIL	Oil	G	Global	2018				4	35	South-Eastern Asia	Country	96.51752295	21.19332882	MMR	1	1
TM_TAX_WMFN	Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)	104	Myanmar	3.05						Market Access Map data, International Trade Centre (ITC)			C	Country data	PT	Percentage	AGG_IND	Industrial products	G	Global	2018				4	35	South-Eastern Asia	Country	96.51752295	21.19332882	MMR	1	1
TM_TAX_WMFN	Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)	104	Myanmar	16.38						Market Access Map data, International Trade Centre (ITC)			C	Country data	PT	Percentage	AGG_CLTH	Clothing	G	Global	2018				4	35	South-Eastern Asia	Country	96.51752295	21.19332882	MMR	1	1
TM_TAX_WMFN	Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)	104	Myanmar	5.0						Market Access Map data, International Trade Centre (ITC)			C	Country data	PT	Percentage	AGG_ARMS	Arms	G	Global	2018				4	35	South-Eastern Asia	Country	96.51752295	21.19332882	MMR	1	1
TM_TAX_WMFN	Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)	104	Myanmar	4.06						Market Access Map data, International Trade Centre (ITC)			C	Country data	PT	Percentage	_T	Total or no breakdown	G	Global	2018				4	35	South-Eastern Asia	Country	96.51752295	21.19332882	MMR	1	1
TM_TAX_WMFN	Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)	108	Burundi	30.0						Market Access Map data, International Trade Centre (ITC)			C	Country data	PT	Percentage	AGG_TXT	Textiles	G	Global	2005				5	14	Eastern Africa	Country	29.89080992	-3.366387428	BDI	1	1
TM_TAX_WMFN	Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)	108	Burundi	17.42						Market Access Map data, International Trade Centre (ITC)			C	Country data	PT	Percentage	AGG_IND	Industrial products	G	Global	2005				5	14	Eastern Africa	Country	29.89080992	-3.366387428	BDI	1	1
TM_TAX_WMFN	Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)	108	Burundi	17.0						Market Access Map data, International Trade Centre (ITC)			C	Country data	PT	Percentage	AGG_AGR	Agricultural products	G	Global	2005				5	14	Eastern Africa	Country	29.89080992	-3.366387428	BDI	1	1
TM_TAX_WMFN	Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)	108	Burundi	17.79						Market Access Map data, International Trade Centre (ITC)			C	Country data	PT	Percentage	_T	Total or no breakdown	G	Global	2005				5	14	Eastern Africa	Country	29.89080992	-3.366387428	BDI	1	1
TM_TAX_WMFN	Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)	108	Burundi	39.57						Market Access Map data, International Trade Centre (ITC)			C	Country data	PT	Percentage	AGG_AGR	Agricultural products	G	Global	2010				5	14	Eastern Africa	Country	29.89080992	-3.366387428	BDI	1	1
TM_TAX_WMFN	Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)	108	Burundi	14.5						Market Access Map data, International Trade Centre (ITC)			C	Country data	PT	Percentage	_T	Total or no breakdown	G	Global	2010				5	14	Eastern Africa	Country	29.89080992	-3.366387428	BDI	1	1
TM_TAX_WMFN	Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)	108	Burundi	2.17						Market Access Map data, International Trade Centre (ITC)			C	Country data	PT	Percentage	AGG_ARMS	Arms	G	Global	2010				5	14	Eastern Africa	Country	29.89080992	-3.366387428	BDI	1	1
TM_TAX_WMFN	Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)	108	Burundi	25.0						Market Access Map data, International Trade Centre (ITC)			C	Country data	PT	Percentage	AGG_CLTH	Clothing	G	Global	2010				5	14	Eastern Africa	Country	29.89080992	-3.366387428	BDI	1	1
TM_TAX_WMFN	Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)	108	Burundi	10.72						Market Access Map data, International Trade Centre (ITC)			C	Country data	PT	Percentage	AGG_IND	Industrial products	G	Global	2010				5	14	Eastern Africa	Country	29.89080992	-3.366387428	BDI	1	1
TM_TAX_WMFN	Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)	108	Burundi	0.0						Market Access Map data, International Trade Centre (ITC)			C	Country data	PT	Percentage	AGG_OIL	Oil	G	Global	2010				5	14	Eastern Africa	Country	29.89080992	-3.366387428	BDI	1	1
TM_TAX_WMFN	Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)	108	Burundi	19.11						Market Access Map data, International Trade Centre (ITC)			C	Country data	PT	Percentage	AGG_TXT	Textiles	G	Global	2010				5	14	Eastern Africa	Country	29.89080992	-3.366387428	BDI	1	1
TM_TAX_WMFN	Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)	108	Burundi	31.8						Market Access Map data, International Trade Centre (ITC)			C	Country data	PT	Percentage	AGG_AGR	Agricultural products	G	Global	2015				5	14	Eastern Africa	Country	29.89080992	-3.366387428	BDI	1	1
TM_TAX_WMFN	Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)	108	Burundi	11.0						Market Access Map data, International Trade Centre (ITC)			C	Country data	PT	Percentage	_T	Total or no breakdown	G	Global	2015				5	14	Eastern Africa	Country	29.89080992	-3.366387428	BDI	1	1
TM_TAX_WMFN	Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)	108	Burundi	1.68						Market Access Map data, International Trade Centre (ITC)			C	Country data	PT	Percentage	AGG_ARMS	Arms	G	Global	2015				5	14	Eastern Africa	Country	29.89080992	-3.366387428	BDI	1	1
TM_TAX_WMFN	Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)	108	Burundi	7.45						Market Access Map data, International Trade Centre (ITC)			C	Country data	PT	Percentage	AGG_IND	Industrial products	G	Global	2015				5	14	Eastern Africa	Country	29.89080992	-3.366387428	BDI	1	1
TM_TAX_WMFN	Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)	108	Burundi	0.0						Market Access Map data, International Trade Centre (ITC)			C	Country data	PT	Percentage	AGG_OIL	Oil	G	Global	2015				5	14	Eastern Africa	Country	29.89080992	-3.366387428	BDI	1	1
TM_TAX_WMFN	Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)	108	Burundi	15.78						Market Access Map data, International Trade Centre (ITC)			C	Country data	PT	Percentage	AGG_TXT	Textiles	G	Global	2015				5	14	Eastern Africa	Country	29.89080992	-3.366387428	BDI	1	1
TM_TAX_WMFN	Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)	108	Burundi	25.0						Market Access Map data, International Trade Centre (ITC)			C	Country data	PT	Percentage	AGG_CLTH	Clothing	G	Global	2015				5	14	Eastern Africa	Country	29.89080992	-3.366387428	BDI	1	1
TM_TAX_WMFN	Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)	108	Burundi	25.0						Market Access Map data, International Trade Centre (ITC)			C	Country data	PT	Percentage	AGG_ARMS	Arms	G	Global	2016				5	14	Eastern Africa	Country	29.89080992	-3.366387428	BDI	1	1
TM_TAX_WMFN	Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)	108	Burundi	25.02						Market Access Map data, International Trade Centre (ITC)			C	Country data	PT	Percentage	AGG_CLTH	Clothing	G	Global	2016				5	14	Eastern Africa	Country	29.89080992	-3.366387428	BDI	1	1
TM_TAX_WMFN	Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)	108	Burundi	13.01						Market Access Map data, International Trade Centre (ITC)			C	Country data	PT	Percentage	AGG_AGR	Agricultural products	G	Global	2016				5	14	Eastern Africa	Country	29.89080992	-3.366387428	BDI	1	1
TM_TAX_WMFN	Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)	108	Burundi	11.81						Market Access Map data, International Trade Centre (ITC)			C	Country data	PT	Percentage	_T	Total or no breakdown	G	Global	2016				5	14	Eastern Africa	Country	29.89080992	-3.366387428	BDI	1	1
TM_TAX_WMFN	Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)	108	Burundi	9.85						Market Access Map data, International Trade Centre (ITC)			C	Country data	PT	Percentage	AGG_IND	Industrial products	G	Global	2016				5	14	Eastern Africa	Country	29.89080992	-3.366387428	BDI	1	1
TM_TAX_WMFN	Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)	108	Burundi	31.53						Market Access Map data, International Trade Centre (ITC)			C	Country data	PT	Percentage	AGG_TXT	Textiles	G	Global	2016				5	14	Eastern Africa	Country	29.89080992	-3.366387428	BDI	1	1
TM_TAX_WMFN	Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)	108	Burundi	42.96						Market Access Map data, International Trade Centre (ITC)			C	Country data	PT	Percentage	AGG_AGR	Agricultural products	G	Global	2017				5	14	Eastern Africa	Country	29.89080992	-3.366387428	BDI	1	1
TM_TAX_WMFN	Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)	108	Burundi	16.39						Market Access Map data, International Trade Centre (ITC)			C	Country data	PT	Percentage	_T	Total or no breakdown	G	Global	2017				5	14	Eastern Africa	Country	29.89080992	-3.366387428	BDI	1	1
TM_TAX_WMFN	Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)	108	Burundi	5.59						Market Access Map data, International Trade Centre (ITC)			C	Country data	PT	Percentage	AGG_ARMS	Arms	G	Global	2017				5	14	Eastern Africa	Country	29.89080992	-3.366387428	BDI	1	1
