series	seriesDescription	geoAreaCode	geoAreaName	value	time_detail	timeCoverage	upperBound	lowerBound	basePeriod	source	geoInfoUrl	footnotes	nature_code	nature_desc	units_code	units_desc	reportingType_code	reportingType_desc	substanceUseDisorders_code	substanceUseDisorders_desc	timePeriod	value_detail	lowerBound_detail	upperBound_detail	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile
SH_SUD_TREAT	Coverage of treatment interventions (pharmacological, psychosocial and rehabilitation and aftercare services) for substance use disorders (%)	196	Cyprus	7.9646						Annual Report Questionnaire/Government			_X	Data nature not available	PT	Percentage	G	Global	SUD_ATS	Amphetamine-type stimulants (ATS)	2015				4	145	Western Asia	Country	33.22285964	35.05659437	CYP	1	1
SH_SUD_TREAT	Coverage of treatment interventions (pharmacological, psychosocial and rehabilitation and aftercare services) for substance use disorders (%)	196	Cyprus	56.19048						Annual Report Questionnaire/Government			_X	Data nature not available	PT	Percentage	G	Global	SUD_ATS	Amphetamine-type stimulants (ATS)	2016				4	145	Western Asia	Country	33.22285964	35.05659437	CYP	1	1
SH_SUD_TREAT	Coverage of treatment interventions (pharmacological, psychosocial and rehabilitation and aftercare services) for substance use disorders (%)	196	Cyprus	42.72076						Annual Report Questionnaire/Government			_X	Data nature not available	PT	Percentage	G	Global	SUD_OPIOIDS	Opioids	2016				4	145	Western Asia	Country	33.22285964	35.05659437	CYP	1	1
SH_SUD_TREAT	Coverage of treatment interventions (pharmacological, psychosocial and rehabilitation and aftercare services) for substance use disorders (%)	196	Cyprus	38.63636						Annual Report Questionnaire/Government			_X	Data nature not available	PT	Percentage	G	Global	SUD_ATS	Amphetamine-type stimulants (ATS)	2017				4	145	Western Asia	Country	33.22285964	35.05659437	CYP	1	1
SH_SUD_TREAT	Coverage of treatment interventions (pharmacological, psychosocial and rehabilitation and aftercare services) for substance use disorders (%)	196	Cyprus	31.2						Annual Report Questionnaire/Government			_X	Data nature not available	PT	Percentage	G	Global	SUD_OPIOIDS	Opioids	2017				4	145	Western Asia	Country	33.22285964	35.05659437	CYP	1	1
SH_SUD_TREAT	Coverage of treatment interventions (pharmacological, psychosocial and rehabilitation and aftercare services) for substance use disorders (%)	203	Czechia	10.4594						Annual Report Questionnaire			_X	Data nature not available	PT	Percentage	G	Global	_T	Total	2016				4	151	Eastern Europe	Country	15.33151382	49.73913871	CZE	1	1
SH_SUD_TREAT	Coverage of treatment interventions (pharmacological, psychosocial and rehabilitation and aftercare services) for substance use disorders (%)	203	Czechia	20.272						Annual Report Questionnaire			_X	Data nature not available	PT	Percentage	G	Global	SUD_OPIOIDS	Opioids	2016				4	151	Eastern Europe	Country	15.33151382	49.73913871	CZE	1	1
SH_SUD_TREAT	Coverage of treatment interventions (pharmacological, psychosocial and rehabilitation and aftercare services) for substance use disorders (%)	203	Czechia	58.32676						Annual Report Questionnaire			_X	Data nature not available	PT	Percentage	G	Global	SUD_ATS	Amphetamine-type stimulants (ATS)	2016				4	151	Eastern Europe	Country	15.33151382	49.73913871	CZE	1	1
SH_SUD_TREAT	Coverage of treatment interventions (pharmacological, psychosocial and rehabilitation and aftercare services) for substance use disorders (%)	203	Czechia	9.98954						Annual Report Questionnaire			_X	Data nature not available	PT	Percentage	G	Global	_T	Total	2017				4	151	Eastern Europe	Country	15.33151382	49.73913871	CZE	1	1
SH_SUD_TREAT	Coverage of treatment interventions (pharmacological, psychosocial and rehabilitation and aftercare services) for substance use disorders (%)	250	France	85.71429						European Monitoring Centre for Drugs and Drug Addiction/Government			_X	Data nature not available	PT	Percentage	G	Global	SUD_OPIOIDS	Opioids	2017				4	155	Western Europe	Country	2.457288129	46.62660861	FRA	1	1
SH_SUD_TREAT	Coverage of treatment interventions (pharmacological, psychosocial and rehabilitation and aftercare services) for substance use disorders (%)	276	Germany	24.14636						Annual Report Questionnaire/Government		 Germany-figures for the number of people in treatment for opioid use may be underreported. The same applies to the 2016 figure of DUD in the Opioids group. The indicator is to be reviewed in future submissions.	_X	Data nature not available	PT	Percentage	G	Global	SUD_OPIOIDS	Opioids	2015				4	155	Western Europe	Country	10.3806066	51.08862743	DEU	1	1
SH_SUD_TREAT	Coverage of treatment interventions (pharmacological, psychosocial and rehabilitation and aftercare services) for substance use disorders (%)	276	Germany	20.91915						Annual Report Questionnaire/Government		 Germany-figures for the number of people in treatment for opioid use may be underreported. The same applies to the 2016 figure of DUD in the Opioids group. The indicator is to be reviewed in future submissions.	_X	Data nature not available	PT	Percentage	G	Global	SUD_COCAINE	Cocaine	2015				4	155	Western Europe	Country	10.3806066	51.08862743	DEU	1	1
SH_SUD_TREAT	Coverage of treatment interventions (pharmacological, psychosocial and rehabilitation and aftercare services) for substance use disorders (%)	276	Germany	22.48049						Annual Report Questionnaire/Government		 Germany-figures for the number of people in treatment for opioid use may be underreported. The same applies to the 2016 figure of DUD in the Opioids group. The indicator is to be reviewed in future submissions.	_X	Data nature not available	PT	Percentage	G	Global	_T	Total	2015				4	155	Western Europe	Country	10.3806066	51.08862743	DEU	1	1
SH_SUD_TREAT	Coverage of treatment interventions (pharmacological, psychosocial and rehabilitation and aftercare services) for substance use disorders (%)	276	Germany	20.35652						Annual Report Questionnaire/Government		 Germany-figures for the number of people in treatment for opioid use may be underreported. The same applies to the 2016 figure of DUD in the Opioids group. The indicator is to be reviewed in future submissions.	_X	Data nature not available	PT	Percentage	G	Global	SUD_ATS	Amphetamine-type stimulants (ATS)	2015				4	155	Western Europe	Country	10.3806066	51.08862743	DEU	1	1
SH_SUD_TREAT	Coverage of treatment interventions (pharmacological, psychosocial and rehabilitation and aftercare services) for substance use disorders (%)	276	Germany	22.13835						Annual Report Questionnaire/Government		 Germany-figures for the number of people in treatment for opioid use may be underreported. The same applies to the 2016 figure of DUD in the Opioids group. The indicator is to be reviewed in future submissions.	_X	Data nature not available	PT	Percentage	G	Global	_T	Total	2016				4	155	Western Europe	Country	10.3806066	51.08862743	DEU	1	1
SH_SUD_TREAT	Coverage of treatment interventions (pharmacological, psychosocial and rehabilitation and aftercare services) for substance use disorders (%)	276	Germany	20.81852						Annual Report Questionnaire/Government		 Germany-figures for the number of people in treatment for opioid use may be underreported. The same applies to the 2016 figure of DUD in the Opioids group. The indicator is to be reviewed in future submissions.	_X	Data nature not available	PT	Percentage	G	Global	SUD_COCAINE	Cocaine	2016				4	155	Western Europe	Country	10.3806066	51.08862743	DEU	1	1
SH_SUD_TREAT	Coverage of treatment interventions (pharmacological, psychosocial and rehabilitation and aftercare services) for substance use disorders (%)	276	Germany	20.68714						Annual Report Questionnaire/Government		 Germany-figures for the number of people in treatment for opioid use may be underreported. The same applies to the 2016 figure of DUD in the Opioids group. The indicator is to be reviewed in future submissions.	_X	Data nature not available	PT	Percentage	G	Global	SUD_ATS	Amphetamine-type stimulants (ATS)	2016				4	155	Western Europe	Country	10.3806066	51.08862743	DEU	1	1
SH_SUD_TREAT	Coverage of treatment interventions (pharmacological, psychosocial and rehabilitation and aftercare services) for substance use disorders (%)	276	Germany	23.39725						Annual Report Questionnaire/Government		 Germany-figures for the number of people in treatment for opioid use may be underreported. The same applies to the 2016 figure of DUD in the Opioids group. The indicator is to be reviewed in future submissions.	_X	Data nature not available	PT	Percentage	G	Global	SUD_OPIOIDS	Opioids	2016				4	155	Western Europe	Country	10.3806066	51.08862743	DEU	1	1
SH_SUD_TREAT	Coverage of treatment interventions (pharmacological, psychosocial and rehabilitation and aftercare services) for substance use disorders (%)	300	Greece	71.56458						Annual Report Questionnaire/Government			_X	Data nature not available	PT	Percentage	G	Global	SUD_OPIOIDS	Opioids	2015				4	39	Southern Europe	Country	22.58307827	39.47301873	GRC	1	1
SH_SUD_TREAT	Coverage of treatment interventions (pharmacological, psychosocial and rehabilitation and aftercare services) for substance use disorders (%)	300	Greece	68.29554						Annual Report Questionnaire/Government			_X	Data nature not available	PT	Percentage	G	Global	SUD_OPIOIDS	Opioids	2016				4	39	Southern Europe	Country	22.58307827	39.47301873	GRC	1	1
SH_SUD_TREAT	Coverage of treatment interventions (pharmacological, psychosocial and rehabilitation and aftercare services) for substance use disorders (%)	300	Greece	75.93694						Annual Report Questionnaire/Government			_X	Data nature not available	PT	Percentage	G	Global	SUD_OPIOIDS	Opioids	2017				4	39	Southern Europe	Country	22.58307827	39.47301873	GRC	1	1
SH_SUD_TREAT	Coverage of treatment interventions (pharmacological, psychosocial and rehabilitation and aftercare services) for substance use disorders (%)	356	India	0.01072						Annual Report Questionnaire/Government		 India-data for the numerator (treatment) refers to geographically limited coverage and data for DUD (denominator) refers to the year 2018.	_X	Data nature not available	PT	Percentage	G	Global	SUD_OPIOIDS	Opioids	2017				4	34	Southern Asia	Country	79.3608464	22.34642074	IND	1	1
SH_SUD_TREAT	Coverage of treatment interventions (pharmacological, psychosocial and rehabilitation and aftercare services) for substance use disorders (%)	380	Italy	28.19695						Annual Report Questionnaire			_X	Data nature not available	PT	Percentage	G	Global	SUD_COCAINE	Cocaine	2017				4	39	Southern Europe	Country	12.57022427	42.79917282	ITA	1	1
SH_SUD_TREAT	Coverage of treatment interventions (pharmacological, psychosocial and rehabilitation and aftercare services) for substance use disorders (%)	380	Italy	39.19838						Annual Report Questionnaire			_X	Data nature not available	PT	Percentage	G	Global	SUD_OPIOIDS	Opioids	2017				4	39	Southern Europe	Country	12.57022427	42.79917282	ITA	1	1
SH_SUD_TREAT	Coverage of treatment interventions (pharmacological, psychosocial and rehabilitation and aftercare services) for substance use disorders (%)	4	Afghanistan	1.1508						Annual Report Questionnaire			_X	Data nature not available	PT	Percentage	G	Global	SUD_OPIOIDS	Opioids	2015				4	34	Southern Asia	Country	66.02688198	33.83160199	AFG	1	1
SH_SUD_TREAT	Coverage of treatment interventions (pharmacological, psychosocial and rehabilitation and aftercare services) for substance use disorders (%)	40	Austria	6.50323						Annual Report Questionnaire/European Monitoring Centre for Drugs and Drug Addiction			_X	Data nature not available	PT	Percentage	G	Global	SUD_OPIOIDS	Opioids	2015				4	155	Western Europe	Country	14.14172472	47.58704857	AUT	1	1
SH_SUD_TREAT	Coverage of treatment interventions (pharmacological, psychosocial and rehabilitation and aftercare services) for substance use disorders (%)	40	Austria	4.91233						Annual Report Questionnaire/European Monitoring Centre for Drugs and Drug Addiction			_X	Data nature not available	PT	Percentage	G	Global	SUD_OPIOIDS	Opioids	2017				4	155	Western Europe	Country	14.14172472	47.58704857	AUT	1	1
SH_SUD_TREAT	Coverage of treatment interventions (pharmacological, psychosocial and rehabilitation and aftercare services) for substance use disorders (%)	428	Latvia	4.1						Annual Report Questionnaire			_X	Data nature not available	PT	Percentage	G	Global	_T	Total	2017				4	154	Northern Europe	Country	26.42461876	56.64196636	LVA	1	1
SH_SUD_TREAT	Coverage of treatment interventions (pharmacological, psychosocial and rehabilitation and aftercare services) for substance use disorders (%)	428	Latvia	6.66965						Annual Report Questionnaire			_X	Data nature not available	PT	Percentage	G	Global	SUD_ATS	Amphetamine-type stimulants (ATS)	2017				4	154	Northern Europe	Country	26.42461876	56.64196636	LVA	1	1
SH_SUD_TREAT	Coverage of treatment interventions (pharmacological, psychosocial and rehabilitation and aftercare services) for substance use disorders (%)	428	Latvia	5.61972						Annual Report Questionnaire			_X	Data nature not available	PT	Percentage	G	Global	SUD_OPIOIDS	Opioids	2017				4	154	Northern Europe	Country	26.42461876	56.64196636	LVA	1	1
SH_SUD_TREAT	Coverage of treatment interventions (pharmacological, psychosocial and rehabilitation and aftercare services) for substance use disorders (%)	44	Bahamas	68.42105						Annual Report Questionnaire			_X	Data nature not available	PT	Percentage	G	Global	_T	Total	2017				5	29	Caribbean	Country	-78.05111663	24.69546597	BHS	1	1
SH_SUD_TREAT	Coverage of treatment interventions (pharmacological, psychosocial and rehabilitation and aftercare services) for substance use disorders (%)	440	Lithuania	2.57196						Annual Report Questionnaire/Government			_X	Data nature not available	PT	Percentage	G	Global	SUD_ATS	Amphetamine-type stimulants (ATS)	2016				4	154	Northern Europe	Country	23.90517807	55.33680309	LTU	1	1
SH_SUD_TREAT	Coverage of treatment interventions (pharmacological, psychosocial and rehabilitation and aftercare services) for substance use disorders (%)	440	Lithuania	52.7389						Annual Report Questionnaire/Government			_X	Data nature not available	PT	Percentage	G	Global	SUD_OPIOIDS	Opioids	2016				4	154	Northern Europe	Country	23.90517807	55.33680309	LTU	1	1
SH_SUD_TREAT	Coverage of treatment interventions (pharmacological, psychosocial and rehabilitation and aftercare services) for substance use disorders (%)	442	Luxembourg	70.58824						Annual Report Questionnaire			_X	Data nature not available	PT	Percentage	G	Global	SUD_OPIOIDS	Opioids	2015				4	155	Western Europe	Country	6.092656563	49.77679538	LUX	1	1
SH_SUD_TREAT	Coverage of treatment interventions (pharmacological, psychosocial and rehabilitation and aftercare services) for substance use disorders (%)	458	Malaysia	25.21849						Annual Report Questionnaire			_X	Data nature not available	PT	Percentage	G	Global	SUD_ATS	Amphetamine-type stimulants (ATS)	2016				4	35	South-Eastern Asia	Country	116.8346314	5.452415309	MYS	1	1
SH_SUD_TREAT	Coverage of treatment interventions (pharmacological, psychosocial and rehabilitation and aftercare services) for substance use disorders (%)	458	Malaysia	28.97262						Annual Report Questionnaire			_X	Data nature not available	PT	Percentage	G	Global	SUD_OPIOIDS	Opioids	2016				4	35	South-Eastern Asia	Country	116.8346314	5.452415309	MYS	1	1
SH_SUD_TREAT	Coverage of treatment interventions (pharmacological, psychosocial and rehabilitation and aftercare services) for substance use disorders (%)	470	Malta	75.87822						Annual Report Questionnaire/Government			_X	Data nature not available	PT	Percentage	G	Global	SUD_OPIOIDS	Opioids	2015				4	39	Southern Europe	Country	14.44617519	35.89194275	MLT	1	1
SH_SUD_TREAT	Coverage of treatment interventions (pharmacological, psychosocial and rehabilitation and aftercare services) for substance use disorders (%)	470	Malta	74.05281						Annual Report Questionnaire/Government			_X	Data nature not available	PT	Percentage	G	Global	SUD_OPIOIDS	Opioids	2016				4	39	Southern Europe	Country	14.44617519	35.89194275	MLT	1	1
SH_SUD_TREAT	Coverage of treatment interventions (pharmacological, psychosocial and rehabilitation and aftercare services) for substance use disorders (%)	470	Malta	80.02513						Annual Report Questionnaire/Government			_X	Data nature not available	PT	Percentage	G	Global	SUD_OPIOIDS	Opioids	2017				4	39	Southern Europe	Country	14.44617519	35.89194275	MLT	1	1
SH_SUD_TREAT	Coverage of treatment interventions (pharmacological, psychosocial and rehabilitation and aftercare services) for substance use disorders (%)	484	Mexico	14.38906						Annual Report Questionnaire/Government			_X	Data nature not available	PT	Percentage	G	Global	_T	Total	2015				5	13	Central America	Country	-102.5148166	23.93378032	MEX	1	1
SH_SUD_TREAT	Coverage of treatment interventions (pharmacological, psychosocial and rehabilitation and aftercare services) for substance use disorders (%)	484	Mexico	15.01716						Annual Report Questionnaire/Government			_X	Data nature not available	PT	Percentage	G	Global	_T	Total	2016				5	13	Central America	Country	-102.5148166	23.93378032	MEX	1	1
SH_SUD_TREAT	Coverage of treatment interventions (pharmacological, psychosocial and rehabilitation and aftercare services) for substance use disorders (%)	566	Nigeria	0.27048						UNODC, 2018. Drug use in Nigeria.			_X	Data nature not available	PT	Percentage	G	Global	_T	Total	2017				5	11	Western Africa	Country	8.097363256	9.585789025	NGA	1	1
SH_SUD_TREAT	Coverage of treatment interventions (pharmacological, psychosocial and rehabilitation and aftercare services) for substance use disorders (%)	620	Portugal	3.32268						Annual Report Questionnaire/Government		 Portugal- DUD figures for 2016 and 2017 represent the most recent estimation, from 2015 (opioid use and cocaine use in the previous 12 months).	_X	Data nature not available	PT	Percentage	G	Global	SUD_COCAINE	Cocaine	2015				4	39	Southern Europe	Country	-7.961599811	39.68509315	PRT	1	1
SH_SUD_TREAT	Coverage of treatment interventions (pharmacological, psychosocial and rehabilitation and aftercare services) for substance use disorders (%)	620	Portugal	63.81496						Annual Report Questionnaire/Government		 Portugal- DUD figures for 2016 and 2017 represent the most recent estimation, from 2015 (opioid use and cocaine use in the previous 12 months).	_X	Data nature not available	PT	Percentage	G	Global	SUD_OPIOIDS	Opioids	2015				4	39	Southern Europe	Country	-7.961599811	39.68509315	PRT	1	1
SH_SUD_TREAT	Coverage of treatment interventions (pharmacological, psychosocial and rehabilitation and aftercare services) for substance use disorders (%)	620	Portugal	62.70952						Annual Report Questionnaire/Government		 Portugal- DUD figures for 2016 and 2017 represent the most recent estimation, from 2015 (opioid use and cocaine use in the previous 12 months).	_X	Data nature not available	PT	Percentage	G	Global	SUD_OPIOIDS	Opioids	2016				4	39	Southern Europe	Country	-7.961599811	39.68509315	PRT	1	1
SH_SUD_TREAT	Coverage of treatment interventions (pharmacological, psychosocial and rehabilitation and aftercare services) for substance use disorders (%)	620	Portugal	3.51446						Annual Report Questionnaire/Government		 Portugal- DUD figures for 2016 and 2017 represent the most recent estimation, from 2015 (opioid use and cocaine use in the previous 12 months).	_X	Data nature not available	PT	Percentage	G	Global	SUD_COCAINE	Cocaine	2016				4	39	Southern Europe	Country	-7.961599811	39.68509315	PRT	1	1
SH_SUD_TREAT	Coverage of treatment interventions (pharmacological, psychosocial and rehabilitation and aftercare services) for substance use disorders (%)	620	Portugal	3.81812						Annual Report Questionnaire/Government		 Portugal- DUD figures for 2016 and 2017 represent the most recent estimation, from 2015 (opioid use and cocaine use in the previous 12 months).	_X	Data nature not available	PT	Percentage	G	Global	SUD_COCAINE	Cocaine	2017				4	39	Southern Europe	Country	-7.961599811	39.68509315	PRT	1	1
SH_SUD_TREAT	Coverage of treatment interventions (pharmacological, psychosocial and rehabilitation and aftercare services) for substance use disorders (%)	620	Portugal	59.20997						Annual Report Questionnaire/Government		 Portugal- DUD figures for 2016 and 2017 represent the most recent estimation, from 2015 (opioid use and cocaine use in the previous 12 months).	_X	Data nature not available	PT	Percentage	G	Global	SUD_OPIOIDS	Opioids	2017				4	39	Southern Europe	Country	-7.961599811	39.68509315	PRT	1	1
SH_SUD_TREAT	Coverage of treatment interventions (pharmacological, psychosocial and rehabilitation and aftercare services) for substance use disorders (%)	642	Romania	7.40157						Annual Report Questionnaire/Government			_X	Data nature not available	PT	Percentage	G	Global	SUD_OPIOIDS	Opioids	2016				4	151	Eastern Europe	Country	24.98481009	45.83893563	ROU	1	1
SH_SUD_TREAT	Coverage of treatment interventions (pharmacological, psychosocial and rehabilitation and aftercare services) for substance use disorders (%)	642	Romania	8.89688						Annual Report Questionnaire/Government			_X	Data nature not available	PT	Percentage	G	Global	SUD_OPIOIDS	Opioids	2017				4	151	Eastern Europe	Country	24.98481009	45.83893563	ROU	1	1
SH_SUD_TREAT	Coverage of treatment interventions (pharmacological, psychosocial and rehabilitation and aftercare services) for substance use disorders (%)	702	Singapore	23.17263						Annual Report Questionnaire			_X	Data nature not available	PT	Percentage	G	Global	SUD_OPIOIDS	Opioids	2016				4	35	South-Eastern Asia	Country	103.8107883	1.361009155	SGP	1	1
SH_SUD_TREAT	Coverage of treatment interventions (pharmacological, psychosocial and rehabilitation and aftercare services) for substance use disorders (%)	702	Singapore	29.31393						Annual Report Questionnaire			_X	Data nature not available	PT	Percentage	G	Global	SUD_OPIOIDS	Opioids	2017				4	35	South-Eastern Asia	Country	103.8107883	1.361009155	SGP	1	1
SH_SUD_TREAT	Coverage of treatment interventions (pharmacological, psychosocial and rehabilitation and aftercare services) for substance use disorders (%)	705	Slovenia	24.38128						Annual Report Questionnaire			_X	Data nature not available	PT	Percentage	G	Global	SUD_OPIOIDS	Opioids	2015				4	39	Southern Europe	Country	14.82209486	46.11958061	SVN	1	1
SH_SUD_TREAT	Coverage of treatment interventions (pharmacological, psychosocial and rehabilitation and aftercare services) for substance use disorders (%)	705	Slovenia	28.68329						Annual Report Questionnaire			_X	Data nature not available	PT	Percentage	G	Global	SUD_OPIOIDS	Opioids	2016				4	39	Southern Europe	Country	14.82209486	46.11958061	SVN	1	1
SH_SUD_TREAT	Coverage of treatment interventions (pharmacological, psychosocial and rehabilitation and aftercare services) for substance use disorders (%)	705	Slovenia	25.87728						European Monitoring Centre for Drugs and Drug Addiction			_X	Data nature not available	PT	Percentage	G	Global	SUD_OPIOIDS	Opioids	2017				4	39	Southern Europe	Country	14.82209486	46.11958061	SVN	1	1
SH_SUD_TREAT	Coverage of treatment interventions (pharmacological, psychosocial and rehabilitation and aftercare services) for substance use disorders (%)	724	Spain	17.23546						Annual Report Questionnaire/Government			_X	Data nature not available	PT	Percentage	G	Global	SUD_OPIOIDS	Opioids	2015				4	39	Southern Europe	Country	-3.554078296	40.39211472	ESP	1	1
SH_SUD_TREAT	Coverage of treatment interventions (pharmacological, psychosocial and rehabilitation and aftercare services) for substance use disorders (%)	724	Spain	21.35313						Annual Report Questionnaire/Government			_X	Data nature not available	PT	Percentage	G	Global	SUD_COCAINE	Cocaine	2015				4	39	Southern Europe	Country	-3.554078296	40.39211472	ESP	1	1
SH_SUD_TREAT	Coverage of treatment interventions (pharmacological, psychosocial and rehabilitation and aftercare services) for substance use disorders (%)	724	Spain	17.9144						Annual Report Questionnaire/Government			_X	Data nature not available	PT	Percentage	G	Global	SUD_OPIOIDS	Opioids	2016				4	39	Southern Europe	Country	-3.554078296	40.39211472	ESP	1	1
SH_SUD_TREAT	Coverage of treatment interventions (pharmacological, psychosocial and rehabilitation and aftercare services) for substance use disorders (%)	724	Spain	20.58358						Annual Report Questionnaire/Government			_X	Data nature not available	PT	Percentage	G	Global	SUD_COCAINE	Cocaine	2017				4	39	Southern Europe	Country	-3.554078296	40.39211472	ESP	1	1
SH_SUD_TREAT	Coverage of treatment interventions (pharmacological, psychosocial and rehabilitation and aftercare services) for substance use disorders (%)	724	Spain	16.35753						Annual Report Questionnaire/Government			_X	Data nature not available	PT	Percentage	G	Global	SUD_OPIOIDS	Opioids	2017				4	39	Southern Europe	Country	-3.554078296	40.39211472	ESP	1	1
SH_SUD_TREAT	Coverage of treatment interventions (pharmacological, psychosocial and rehabilitation and aftercare services) for substance use disorders (%)	8	Albania	6.58363						Annual Report Questionnaire			_X	Data nature not available	PT	Percentage	G	Global	SUD_OPIOIDS	Opioids	2017				4	39	Southern Europe	Country	20.06660928	41.13897007	ALB	1	1
SH_SUD_TREAT	Coverage of treatment interventions (pharmacological, psychosocial and rehabilitation and aftercare services) for substance use disorders (%)	840	United States of America	16.63001						Annual Rerpot Questionnaire/National Survey on Drug Use and health 2019			_X	Data nature not available	PT	Percentage	G	Global	_T	Total	2015				4	21	Northern America	Country	-99.13830311	39.5277871	USA	1	1
SH_SUD_TREAT	Coverage of treatment interventions (pharmacological, psychosocial and rehabilitation and aftercare services) for substance use disorders (%)	840	United States of America	14.71904						Annual Rerpot Questionnaire/National Survey on Drug Use and health 2019			_X	Data nature not available	PT	Percentage	G	Global	SUD_ATS	Amphetamine-type stimulants (ATS)	2016				4	21	Northern America	Country	-99.13830311	39.5277871	USA	1	1
SH_SUD_TREAT	Coverage of treatment interventions (pharmacological, psychosocial and rehabilitation and aftercare services) for substance use disorders (%)	840	United States of America	23.79081						Annual Rerpot Questionnaire/National Survey on Drug Use and health 2019			_X	Data nature not available	PT	Percentage	G	Global	_T	Total	2016				4	21	Northern America	Country	-99.13830311	39.5277871	USA	1	1
SH_SUD_TREAT	Coverage of treatment interventions (pharmacological, psychosocial and rehabilitation and aftercare services) for substance use disorders (%)	840	United States of America	27.03022						Annual Rerpot Questionnaire/National Survey on Drug Use and health 2019			_X	Data nature not available	PT	Percentage	G	Global	SUD_OPIOIDS	Opioids	2016				4	21	Northern America	Country	-99.13830311	39.5277871	USA	1	1
SH_SUD_TREAT	Coverage of treatment interventions (pharmacological, psychosocial and rehabilitation and aftercare services) for substance use disorders (%)	840	United States of America	45.36768						Annual Rerpot Questionnaire/National Survey on Drug Use and health 2019			_X	Data nature not available	PT	Percentage	G	Global	SUD_OPIOIDS	Opioids	2017				4	21	Northern America	Country	-99.13830311	39.5277871	USA	1	1
