series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	age_code	age_desc	sex_code	sex_desc	year	value	time_detail	upperBound	lowerBound	basePeriod	source	footnotes	nature_code	nature_desc	units_code	units_desc	reportingType_code	reportingType_desc	value_detail	lowerBound_detail	upperBound_detail
SL_TLF_UEM	Unemployment rate, by sex and age (%)	112	Belarus	4	151	Eastern Europe	Country	28.04940161	53.54193075	BLR	1	1	Y_GE15	15 years old and over	_T	Both sexes	2018	4.76					LFS - Labour force survey	Employment definition: Excluding own-use production workers | Population coverage: Excluding non-permanent residents | Age coverage - maximum age: 74 years old | Nonstandard age group: Excluding ages 75+	C	Country data	PT	Percentage	G	Global			
SL_TLF_UEM	Unemployment rate, by sex and age (%)	112	Belarus	4	151	Eastern Europe	Country	28.04940161	53.54193075	BLR	1	1	Y15T24	15 to 24 years old	_T	Both sexes	2018	10.65					LFS - Labour force survey	Employment definition: Excluding own-use production workers | Population coverage: Excluding non-permanent residents | Age coverage - maximum age: 74 years old	C	Country data	PT	Percentage	G	Global			
SL_TLF_UEM	Unemployment rate, by sex and age (%)	116	Cambodia	4	35	South-Eastern Asia	Country	104.922836	12.71163737	KHM	1	1	Y_GE25	25 years old and over	F	Female	2016	0.72					HIES - Household Socio-Economic Survey	Repository: ILO-STATISTICS - Micro data processing	C	Country data	PT	Percentage	G	Global			
SL_TLF_UEM	Unemployment rate, by sex and age (%)	116	Cambodia	4	35	South-Eastern Asia	Country	104.922836	12.71163737	KHM	1	1	Y15T24	15 to 24 years old	F	Female	2016	1.21					HIES - Household Socio-Economic Survey	Repository: ILO-STATISTICS - Micro data processing	C	Country data	PT	Percentage	G	Global			
SL_TLF_UEM	Unemployment rate, by sex and age (%)	116	Cambodia	4	35	South-Eastern Asia	Country	104.922836	12.71163737	KHM	1	1	Y_GE15	15 years old and over	F	Female	2016	0.85					HIES - Household Socio-Economic Survey	Repository: ILO-STATISTICS - Micro data processing	C	Country data	PT	Percentage	G	Global			
SL_TLF_UEM	Unemployment rate, by sex and age (%)	116	Cambodia	4	35	South-Eastern Asia	Country	104.922836	12.71163737	KHM	1	1	Y_GE25	25 years old and over	M	Male	2016	0.42					HIES - Household Socio-Economic Survey	Repository: ILO-STATISTICS - Micro data processing	C	Country data	PT	Percentage	G	Global			
SL_TLF_UEM	Unemployment rate, by sex and age (%)	116	Cambodia	4	35	South-Eastern Asia	Country	104.922836	12.71163737	KHM	1	1	Y15T24	15 to 24 years old	M	Male	2016	1.03					HIES - Household Socio-Economic Survey	Repository: ILO-STATISTICS - Micro data processing	C	Country data	PT	Percentage	G	Global			
SL_TLF_UEM	Unemployment rate, by sex and age (%)	116	Cambodia	4	35	South-Eastern Asia	Country	104.922836	12.71163737	KHM	1	1	Y_GE15	15 years old and over	M	Male	2016	0.59					HIES - Household Socio-Economic Survey	Repository: ILO-STATISTICS - Micro data processing	C	Country data	PT	Percentage	G	Global			
SL_TLF_UEM	Unemployment rate, by sex and age (%)	116	Cambodia	4	35	South-Eastern Asia	Country	104.922836	12.71163737	KHM	1	1	Y_GE25	25 years old and over	_T	Both sexes	2016	0.57					HIES - Household Socio-Economic Survey	Repository: ILO-STATISTICS - Micro data processing	C	Country data	PT	Percentage	G	Global			
SL_TLF_UEM	Unemployment rate, by sex and age (%)	116	Cambodia	4	35	South-Eastern Asia	Country	104.922836	12.71163737	KHM	1	1	Y15T24	15 to 24 years old	_T	Both sexes	2016	1.11					HIES - Household Socio-Economic Survey	Repository: ILO-STATISTICS - Micro data processing	C	Country data	PT	Percentage	G	Global			
SL_TLF_UEM	Unemployment rate, by sex and age (%)	116	Cambodia	4	35	South-Eastern Asia	Country	104.922836	12.71163737	KHM	1	1	Y_GE15	15 years old and over	_T	Both sexes	2016	0.72					HIES - Household Socio-Economic Survey	Repository: ILO-STATISTICS - Micro data processing	C	Country data	PT	Percentage	G	Global			
SL_TLF_UEM	Unemployment rate, by sex and age (%)	12	Algeria	4	15	Northern Africa	Country	2.678164227	28.15940032	DZA	1	1	Y_GE15	15 years old and over	M	Male	2017	10.77					LFS - Household Employment Survey		C	Country data	PT	Percentage	G	Global			
SL_TLF_UEM	Unemployment rate, by sex and age (%)	12	Algeria	4	15	Northern Africa	Country	2.678164227	28.15940032	DZA	1	1	Y_GE15	15 years old and over	_T	Both sexes	2017	13.57					LFS - Household Employment Survey		C	Country data	PT	Percentage	G	Global			
SL_TLF_UEM	Unemployment rate, by sex and age (%)	12	Algeria	4	15	Northern Africa	Country	2.678164227	28.15940032	DZA	1	1	Y_GE15	15 years old and over	F	Female	2017	26.23					LFS - Household Employment Survey		C	Country data	PT	Percentage	G	Global			
SL_TLF_UEM	Unemployment rate, by sex and age (%)	12	Algeria	4	15	Northern Africa	Country	2.678164227	28.15940032	DZA	1	1	Y15T24	15 to 24 years old	_T	Both sexes	2017	39.31					LFS - Household Employment Survey		C	Country data	PT	Percentage	G	Global			
SL_TLF_UEM	Unemployment rate, by sex and age (%)	12	Algeria	4	15	Northern Africa	Country	2.678164227	28.15940032	DZA	1	1	Y_GE25	25 years old and over	_T	Both sexes	2017	9.95					LFS - Household Employment Survey		C	Country data	PT	Percentage	G	Global			
SL_TLF_UEM	Unemployment rate, by sex and age (%)	12	Algeria	4	15	Northern Africa	Country	2.678164227	28.15940032	DZA	1	1	Y15T24	15 to 24 years old	M	Male	2017	33.07					LFS - Household Employment Survey		C	Country data	PT	Percentage	G	Global			
SL_TLF_UEM	Unemployment rate, by sex and age (%)	12	Algeria	4	15	Northern Africa	Country	2.678164227	28.15940032	DZA	1	1	Y_GE25	25 years old and over	F	Female	2017	20.92					LFS - Household Employment Survey		C	Country data	PT	Percentage	G	Global			
SL_TLF_UEM	Unemployment rate, by sex and age (%)	12	Algeria	4	15	Northern Africa	Country	2.678164227	28.15940032	DZA	1	1	Y15T24	15 to 24 years old	F	Female	2017	82.02					LFS - Household Employment Survey		C	Country data	PT	Percentage	G	Global			
SL_TLF_UEM	Unemployment rate, by sex and age (%)	12	Algeria	4	15	Northern Africa	Country	2.678164227	28.15940032	DZA	1	1	Y_GE25	25 years old and over	M	Male	2017	7.39					LFS - Household Employment Survey		C	Country data	PT	Percentage	G	Global			
SL_TLF_UEM	Unemployment rate, by sex and age (%)	120	Cameroon	5	17	Middle Africa	Country	12.7419827	5.692387031	CMR	1	1	Y_GE15	15 years old and over	M	Male	2014	3.06					HS - Household survey of Cameroon	Repository: ILO-STATISTICS - Micro data processing	C	Country data	PT	Percentage	G	Global			
SL_TLF_UEM	Unemployment rate, by sex and age (%)	120	Cameroon	5	17	Middle Africa	Country	12.7419827	5.692387031	CMR	1	1	Y15T24	15 to 24 years old	M	Male	2014	5.81					HS - Household survey of Cameroon	Repository: ILO-STATISTICS - Micro data processing	C	Country data	PT	Percentage	G	Global			
SL_TLF_UEM	Unemployment rate, by sex and age (%)	120	Cameroon	5	17	Middle Africa	Country	12.7419827	5.692387031	CMR	1	1	Y_GE25	25 years old and over	M	Male	2014	2.26					HS - Household survey of Cameroon	Repository: ILO-STATISTICS - Micro data processing	C	Country data	PT	Percentage	G	Global			
SL_TLF_UEM	Unemployment rate, by sex and age (%)	120	Cameroon	5	17	Middle Africa	Country	12.7419827	5.692387031	CMR	1	1	Y_GE15	15 years old and over	F	Female	2014	4.03					HS - Household survey of Cameroon	Repository: ILO-STATISTICS - Micro data processing	C	Country data	PT	Percentage	G	Global			
SL_TLF_UEM	Unemployment rate, by sex and age (%)	120	Cameroon	5	17	Middle Africa	Country	12.7419827	5.692387031	CMR	1	1	Y_GE25	25 years old and over	F	Female	2014	3.26					HS - Household survey of Cameroon	Repository: ILO-STATISTICS - Micro data processing	C	Country data	PT	Percentage	G	Global			
SL_TLF_UEM	Unemployment rate, by sex and age (%)	120	Cameroon	5	17	Middle Africa	Country	12.7419827	5.692387031	CMR	1	1	Y15T24	15 to 24 years old	F	Female	2014	6.81					HS - Household survey of Cameroon	Repository: ILO-STATISTICS - Micro data processing	C	Country data	PT	Percentage	G	Global			
SL_TLF_UEM	Unemployment rate, by sex and age (%)	120	Cameroon	5	17	Middle Africa	Country	12.7419827	5.692387031	CMR	1	1	Y_GE25	25 years old and over	_T	Both sexes	2014	2.75					HS - Household survey of Cameroon	Repository: ILO-STATISTICS - Micro data processing	C	Country data	PT	Percentage	G	Global			
SL_TLF_UEM	Unemployment rate, by sex and age (%)	120	Cameroon	5	17	Middle Africa	Country	12.7419827	5.692387031	CMR	1	1	Y15T24	15 to 24 years old	_T	Both sexes	2014	6.29					HS - Household survey of Cameroon	Repository: ILO-STATISTICS - Micro data processing	C	Country data	PT	Percentage	G	Global			
SL_TLF_UEM	Unemployment rate, by sex and age (%)	120	Cameroon	5	17	Middle Africa	Country	12.7419827	5.692387031	CMR	1	1	Y_GE15	15 years old and over	_T	Both sexes	2014	3.53					HS - Household survey of Cameroon	Repository: ILO-STATISTICS - Micro data processing	C	Country data	PT	Percentage	G	Global			
SL_TLF_UEM	Unemployment rate, by sex and age (%)	124	Canada	4	21	Northern America	Country	-101.6575058	57.72360191	CAN	1	1	Y_GE15	15 years old and over	_T	Both sexes	2018	5.83					LFS - Labour Force Survey	Repository: ILO-STATISTICS - Micro data processing	C	Country data	PT	Percentage	G	Global			
SL_TLF_UEM	Unemployment rate, by sex and age (%)	124	Canada	4	21	Northern America	Country	-101.6575058	57.72360191	CAN	1	1	Y15T24	15 to 24 years old	_T	Both sexes	2018	11.11					LFS - Labour Force Survey	Repository: ILO-STATISTICS - Micro data processing	C	Country data	PT	Percentage	G	Global			
SL_TLF_UEM	Unemployment rate, by sex and age (%)	124	Canada	4	21	Northern America	Country	-101.6575058	57.72360191	CAN	1	1	Y_GE25	25 years old and over	_T	Both sexes	2018	4.98					LFS - Labour Force Survey	Repository: ILO-STATISTICS - Micro data processing	C	Country data	PT	Percentage	G	Global			
SL_TLF_UEM	Unemployment rate, by sex and age (%)	124	Canada	4	21	Northern America	Country	-101.6575058	57.72360191	CAN	1	1	Y_GE15	15 years old and over	M	Male	2018	6.14					LFS - Labour Force Survey	Repository: ILO-STATISTICS - Micro data processing	C	Country data	PT	Percentage	G	Global			
SL_TLF_UEM	Unemployment rate, by sex and age (%)	124	Canada	4	21	Northern America	Country	-101.6575058	57.72360191	CAN	1	1	Y_GE25	25 years old and over	F	Female	2018	4.81					LFS - Labour Force Survey	Repository: ILO-STATISTICS - Micro data processing	C	Country data	PT	Percentage	G	Global			
SL_TLF_UEM	Unemployment rate, by sex and age (%)	124	Canada	4	21	Northern America	Country	-101.6575058	57.72360191	CAN	1	1	Y15T24	15 to 24 years old	F	Female	2018	9.62					LFS - Labour Force Survey	Repository: ILO-STATISTICS - Micro data processing	C	Country data	PT	Percentage	G	Global			
SL_TLF_UEM	Unemployment rate, by sex and age (%)	124	Canada	4	21	Northern America	Country	-101.6575058	57.72360191	CAN	1	1	Y_GE15	15 years old and over	F	Female	2018	5.49					LFS - Labour Force Survey	Repository: ILO-STATISTICS - Micro data processing	C	Country data	PT	Percentage	G	Global			
SL_TLF_UEM	Unemployment rate, by sex and age (%)	124	Canada	4	21	Northern America	Country	-101.6575058	57.72360191	CAN	1	1	Y_GE25	25 years old and over	M	Male	2018	5.13					LFS - Labour Force Survey	Repository: ILO-STATISTICS - Micro data processing	C	Country data	PT	Percentage	G	Global			
SL_TLF_UEM	Unemployment rate, by sex and age (%)	124	Canada	4	21	Northern America	Country	-101.6575058	57.72360191	CAN	1	1	Y15T24	15 to 24 years old	M	Male	2018	12.51					LFS - Labour Force Survey	Repository: ILO-STATISTICS - Micro data processing	C	Country data	PT	Percentage	G	Global			
SL_TLF_UEM	Unemployment rate, by sex and age (%)	132	Cabo Verde	5	11	Western Africa	Country	-23.63544151	15.07791834	CPV	1	1	Y_GE25	25 years old and over	F	Female	2018	8.15					LFS - Continuous Multi-Objective Survey Employment and Labor Market Statistics	Employment definition: Including subsistence workers	C	Country data	PT	Percentage	G	Global			
SL_TLF_UEM	Unemployment rate, by sex and age (%)	132	Cabo Verde	5	11	Western Africa	Country	-23.63544151	15.07791834	CPV	1	1	Y15T24	15 to 24 years old	M	Male	2018	24.62					LFS - Continuous Multi-Objective Survey Employment and Labor Market Statistics	Employment definition: Including subsistence workers	C	Country data	PT	Percentage	G	Global			
SL_TLF_UEM	Unemployment rate, by sex and age (%)	132	Cabo Verde	5	11	Western Africa	Country	-23.63544151	15.07791834	CPV	1	1	Y_GE15	15 years old and over	M	Male	2018	12.66					LFS - Continuous Multi-Objective Survey Employment and Labor Market Statistics	Employment definition: Including subsistence workers	C	Country data	PT	Percentage	G	Global			
SL_TLF_UEM	Unemployment rate, by sex and age (%)	132	Cabo Verde	5	11	Western Africa	Country	-23.63544151	15.07791834	CPV	1	1	Y_GE25	25 years old and over	_T	Both sexes	2018	9.52					LFS - Continuous Multi-Objective Survey Employment and Labor Market Statistics	Employment definition: Including subsistence workers	C	Country data	PT	Percentage	G	Global			
