series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	age_code	age_desc	year	value	time_detail	upperBound	lowerBound	basePeriod	source	footnotes	nature_code	nature_desc	units_code	units_desc	reportingType_code	reportingType_desc	value_detail	lowerBound_detail	upperBound_detail
SH_STA_WASTEN	Children moderately or severely wasted (thousands)	262	Djibouti	5	14	Eastern Africa	Country	42.18274707	11.56004161	DJI	1	1	Y0T4	under 5 years old	2012	19.85007					EnquĂŞte djiboutienne Ă  indicateurs multiples (EDIM): Rapport preliminaire. Djibouti: MinistĂ¨re de la SantĂŠ et PAPFAM, 2013 (and additional analysis).		CA	Country adjusted data	NUM_TH	Thousands	G	Global			
SH_STA_WASTEN	Children moderately or severely wasted (thousands)	266	Gabon	5	17	Middle Africa	Country	11.78727747	-0.60687619	GAB	1	1	Y0T4	under 5 years old	2012	8.75779					EnquĂŞte dĂŠmographique et de santĂŠ du Gabon 2012. Demographic and Health Surveys. Calverton, Maryland, et Libreville, Gabon : DGS et ICF International, 2013 (and additional analysis).		CA	Country adjusted data	NUM_TH	Thousands	G	Global			
SH_STA_WASTEN	Children moderately or severely wasted (thousands)	268	Georgia	4	145	Western Asia	Country	43.3713615	42.04813028	GEO	1	1	Y0T4	under 5 years old	2009	4.0759					Report of the Georgia national nutrition survey (GNNS) 2009. Tbilisi, Georgia: NCDC&PH and UNICEF, 2010.		CA	Country adjusted data	NUM_TH	Thousands	G	Global			
SH_STA_WASTEN	Children moderately or severely wasted (thousands)	270	Gambia	5	11	Western Africa	Country	-15.39944785	13.45295927	GMB	1	1	Y0T4	under 5 years old	2018	23.69835					Gambia National Micronutrient Survey 2018. Banjul, Gambia; 2019	data collection in March-May 2018	CA	Country adjusted data	NUM_TH	Thousands	G	Global			
SH_STA_WASTEN	Children moderately or severely wasted (thousands)	275	State of Palestine	4	145	Western Asia	Country	35.25694122	31.94347933	PSE	0	1	Y0T4	under 5 years old	2014	8.00319					Palestinian Multiple Indicator Cluster Survey 2014,  Final Report, Ramallah, Palestine (and additional analysis)		CA	Country adjusted data	NUM_TH	Thousands	G	Global			
SH_STA_WASTEN	Children moderately or severely wasted (thousands)	276	Germany	4	155	Western Europe	Country	10.3806066	51.08862743	DEU	1	1	Y0T4	under 5 years old	2016	10.81167					German Health Interview and Examination Survey for Children and Adolescents KiGGS	children 3-5 years old	CA	Country adjusted data	NUM_TH	Thousands	G	Global			
SH_STA_WASTEN	Children moderately or severely wasted (thousands)	288	Ghana	5	11	Western Africa	Country	-1.205623522	7.964825185	GHA	1	1	Y0T4	under 5 years old	2017	276.73307					Multiple Indicator Cluster Survey (MICS2017/18), Survey Findings Report. Accra, Ghana: GSS		CA	Country adjusted data	NUM_TH	Thousands	G	Global			
SH_STA_WASTEN	Children moderately or severely wasted (thousands)	30	Eastern Asia	3	142	Asia	Region						Y0T4	under 5 years old	2019	1532.7		1600.7	1467.5		Source: Joint Child Malnutrition Estimates (2020 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.	excluding Japan	M	Modeled data	NUM_TH	Thousands	G	Global			
SH_STA_WASTEN	Children moderately or severely wasted (thousands)	31	Azerbaijan	4	145	Western Asia	Country	50.01064725	40.39229544	AZE	1	1	Y0T4	under 5 years old	2013	25.58176					Azerbaijan nutrition survey  (AzNS), 2013. Baku, Republic of Azerbaijan, 2014 (and additional analysis)		CA	Country adjusted data	NUM_TH	Thousands	G	Global			
SH_STA_WASTEN	Children moderately or severely wasted (thousands)	32	Argentina	5	5	South America	Country	-65.14563274	-35.19446255	ARG	1	1	Y0T4	under 5 years old	2019	59.87011					Segunda Encuesta Nacional de Nutricion y Salud, Argentina 2004-2005	overweight using BMI-for-age z-scores	CA	Country adjusted data	NUM_TH	Thousands	G	Global			
SH_STA_WASTEN	Children moderately or severely wasted (thousands)	320	Guatemala	5	13	Central America	Country	-91.2312746	15.00273719	GTM	1	1	Y0T4	under 5 years old	2015	14.99642					 Encuesta Nacional de Salud Materno Infantil 2014-2015. Ciudad de Guatemala, Guatemala, 2015 (and additional analysis)		CA	Country adjusted data	NUM_TH	Thousands	G	Global			
SH_STA_WASTEN	Children moderately or severely wasted (thousands)	324	Guinea	5	11	Western Africa	Country	-11.28173419	11.00210343	GIN	1	1	Y0T4	under 5 years old	2018	185.84679					EnquĂŞte DĂŠmographique et de SantĂŠ en GuinĂŠe 2018. Conakry, GuinĂŠe, et Rockville, Maryland, USA : INS et ICF		CA	Country adjusted data	NUM_TH	Thousands	G	Global			
SH_STA_WASTEN	Children moderately or severely wasted (thousands)	328	Guyana	5	5	South America	Country	-58.97322037	4.788012784	GUY	1	1	Y0T4	under 5 years old	2014	4.78846					Guyana Multiple Indicator Cluster Survey 2014, Final Report. Georgetown, Guyana: Bureau of Statistics, Ministry of Public Health and UNICEF (and additional analysis)		CA	Country adjusted data	NUM_TH	Thousands	G	Global			
SH_STA_WASTEN	Children moderately or severely wasted (thousands)	332	Haiti	5	29	Caribbean	Country	-72.33640958	18.40426539	HTI	1	1	Y0T4	under 5 years old	2017	47.3278					EnquĂŞte MortalitĂŠ, MorbiditĂŠ et Utilisation des Services (EMMUS-VI 2016-2017) PĂŠtion-Ville, HaĂŻti, et Rockville, Maryland, USA : IHE et ICF (and additional analysis)		CA	Country adjusted data	NUM_TH	Thousands	G	Global			
SH_STA_WASTEN	Children moderately or severely wasted (thousands)	34	Southern Asia	3	142	Asia	Region						Y0T4	under 5 years old	2019	25240.4		34158.7	18350.5		Source: Joint Child Malnutrition Estimates (2020 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.		M	Modeled data	NUM_TH	Thousands	G	Global			
SH_STA_WASTEN	Children moderately or severely wasted (thousands)	340	Honduras	5	13	Central America	Country	-86.59974381	14.82243161	HND	1	1	Y0T4	under 5 years old	2012	13.97129					Encuesta nacional de salud y demografĂ­a 2011-2012. Demographic and Health Surveys. Tegucigalpa, Honduras: SS, INE e ICF International, 2013 (and additional analysis).		CA	Country adjusted data	NUM_TH	Thousands	G	Global			
SH_STA_WASTEN	Children moderately or severely wasted (thousands)	35	South-Eastern Asia	3	142	Asia	Region						Y0T4	under 5 years old	2019	4652.0		6417.2	3340.0		Source: Joint Child Malnutrition Estimates (2020 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.		M	Modeled data	NUM_TH	Thousands	G	Global			
SH_STA_WASTEN	Children moderately or severely wasted (thousands)	356	India	4	34	Southern Asia	Country	79.3608464	22.34642074	IND	1	1	Y0T4	under 5 years old	2017	20097.84215					Comprehensive National Nutrition Survey (CNNS) National Report. New Delhi	0-4 years old	CA	Country adjusted data	NUM_TH	Thousands	G	Global			
SH_STA_WASTEN	Children moderately or severely wasted (thousands)	36	Australia	4	53	Australia and New Zealand	Country	134.3499412	-25.57717202	AUS	1	1	Y0T4	under 5 years old	2007	0.0					The 2007 national children's nutrition and physical activity survey. Canberra, Australia: DoHA, 2010 (and additional analysis).	Age-adjusted;	CA	Country adjusted data	NUM_TH	Thousands	G	Global			
SH_STA_WASTEN	Children moderately or severely wasted (thousands)	360	Indonesia	4	35	South-Eastern Asia	Country	113.9174	-0.994582204	IDN	1	1	Y0T4	under 5 years old	2018	2483.7308					National report on basic health research, RISKESDAS, 2018. Jakarta, Indonesia,		CA	Country adjusted data	NUM_TH	Thousands	G	Global			
SH_STA_WASTEN	Children moderately or severely wasted (thousands)	364	Iran (Islamic Republic of)	4	34	Southern Asia	Country	54.19766348	32.74370885	IRN	1	1	Y0T4	under 5 years old	2011	255.34684					Iranâs Multiple Indicator Demographic and Health Survey - 2010.	(pending reanalysis)	CA	Country adjusted data	NUM_TH	Thousands	G	Global			
SH_STA_WASTEN	Children moderately or severely wasted (thousands)	368	Iraq	4	145	Western Asia	Country	43.76606267	33.05013795	IRQ	1	1	Y0T4	under 5 years old	2018	163.71134					Iraq Multiple Indicator Cluster Survey 2018, Survey Findings Report. Baghdad, Iraq: CSO & KRSO		CA	Country adjusted data	NUM_TH	Thousands	G	Global			
SH_STA_WASTEN	Children moderately or severely wasted (thousands)	384	Côte d'Ivoire	5	11	Western Africa	Country	-5.552690016	7.62211586	CIV	1	1	Y0T4	under 5 years old	2016	230.31905					EnquĂŞte par grappes Ă  indicateurs multiples - CĂ´te dâIvoire 2016, Rapport Final, Septembre 2017 (and additional analysis)		CA	Country adjusted data	NUM_TH	Thousands	G	Global			
SH_STA_WASTEN	Children moderately or severely wasted (thousands)	388	Jamaica	5	29	Caribbean	Country	-77.31068409	18.15616857	JAM	1	1	Y0T4	under 5 years old	2014	8.47261					Jamaica survey of living conditions data set 2014. The Planning Institute and the Statistical Institute of Jamaica, 2017 (and additional analysis)		CA	Country adjusted data	NUM_TH	Thousands	G	Global			
SH_STA_WASTEN	Children moderately or severely wasted (thousands)	392	Japan	4	30	Eastern Asia	Country	139.2716103	36.6554539	JPN	1	1	Y0T4	under 5 years old	2010	127.74531					Updated Japanese growth references for infants and preschool children, based on historical, ethnic and environmental characteristics. Acta Paediatrica 2014;103(6):e251-e261 (and additional analysis).		CA	Country adjusted data	NUM_TH	Thousands	G	Global			
SH_STA_WASTEN	Children moderately or severely wasted (thousands)	398	Kazakhstan	4	143	Central Asia	Country	66.65359159	48.01963494	KAZ	1	1	Y0T4	under 5 years old	2015	60.57113					2015 Kazakhstan Multiple Indicator Cluster Survey, Final Report. Astana, Kazakhstan: The Statistics Committee of the Ministry of National Economy of the Republic of Kazakhstan, 2016. 		CA	Country adjusted data	NUM_TH	Thousands	G	Global			
SH_STA_WASTEN	Children moderately or severely wasted (thousands)	4	Afghanistan	4	34	Southern Asia	Country	66.02688198	33.83160199	AFG	1	1	Y0T4	under 5 years old	2018	287.41949					Afghanistan Health Survey 2018		CA	Country adjusted data	NUM_TH	Thousands	G	Global			
SH_STA_WASTEN	Children moderately or severely wasted (thousands)	400	Jordan	4	145	Western Asia	Country	37.13024774	30.65365973	JOR	1	1	Y0T4	under 5 years old	2012	26.39193					Jordan population and family health survey 2012. Demographic and Health Surveys. Calverton, Maryland, USA: Department of Statistics and ICF International, 2013 (and additional analysis).		CA	Country adjusted data	NUM_TH	Thousands	G	Global			
SH_STA_WASTEN	Children moderately or severely wasted (thousands)	404	Kenya	5	14	Eastern Africa	Country	37.86096816	0.534797278	KEN	1	1	Y0T4	under 5 years old	2014	293.86273					National Council for Population and Development (NCPD). Kenya demographic and health Survey (2014 KDHS): Key indicators. Demongraphic and Health Surveys. Nairobi, Kenya: KNBS, Ministry of Health, NACC, KEMRI, NCPD, 2015 (and additional analysis).		CA	Country adjusted data	NUM_TH	Thousands	G	Global			
SH_STA_WASTEN	Children moderately or severely wasted (thousands)	408	Democratic People's Republic of Korea	4	30	Eastern Asia	Country	127.1803633	40.1462645	PRK	1	1	Y0T4	under 5 years old	2017	43.51375					DPR Korea Multiple Indicator Cluster Survey 2017, Survey Findings Report. Pyongyang, DPR Korea: Central Bureau of Statistics and UNICEF 		CA	Country adjusted data	NUM_TH	Thousands	G	Global			
SH_STA_WASTEN	Children moderately or severely wasted (thousands)	410	Republic of Korea	4	30	Eastern Asia	Country	127.8610254	36.45201023	KOR	1	1	Y0T4	under 5 years old	2010	27.46726					Data Resource Profile: The Korea National Health and Nutrition Examination Survey (KNHANES). International Journal of Epidemiology 2014;43:69-77 (and additional analysis).	 Age-adjusted;	CA	Country adjusted data	NUM_TH	Thousands	G	Global			
SH_STA_WASTEN	Children moderately or severely wasted (thousands)	414	Kuwait	4	145	Western Asia	Country	47.49305029	29.53949468	KWT	1	1	Y0T4	under 5 years old	2017	7.6187					Kuwait Nutrition Surveillance System [KNSS] 2017. Kuwait city, Kuwait: Food & Nutrition Administration	overweight using BMI-for-age z-scores; National Surveillance system	CA	Country adjusted data	NUM_TH	Thousands	G	Global			
SH_STA_WASTEN	Children moderately or severely wasted (thousands)	417	Kyrgyzstan	4	143	Central Asia	Country	74.52324839	41.46204516	KGZ	1	1	Y0T4	under 5 years old	2018	16.00897					Kyrgyzstan Multiple Indicator Cluster Survey 2018, Survey Findings Report. Bishkek, Kyrgyzstan: National Statistical Committee of the Kyrgyz Republic and UNICEF.		CA	Country adjusted data	NUM_TH	Thousands	G	Global			
SH_STA_WASTEN	Children moderately or severely wasted (thousands)	418	Lao People's Democratic Republic	4	35	South-Eastern Asia	Country	101.9901968	20.27482773	LAO	1	1	Y0T4	under 5 years old	2017	70.44365					Lao Social Indicator Survey II 2017, Survey Findings Report. Vientiane, Lao PDR: Lao Statistics Bureau and UNICEF		CA	Country adjusted data	NUM_TH	Thousands	G	Global			
SH_STA_WASTEN	Children moderately or severely wasted (thousands)	419	Latin America and the Caribbean	3	19	Americas	Region						Y0T4	under 5 years old	2019	668.4		907.4	429.5		Source: Joint Child Malnutrition Estimates (2020 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.		M	Modeled data	NUM_TH	Thousands	G	Global			
SH_STA_WASTEN	Children moderately or severely wasted (thousands)	422	Lebanon	4	145	Western Asia	Country	35.89391711	33.92152458	LBN	1	1	Y0T4	under 5 years old	2004	28.60598					Lebanon family health survey 2004: Principal report. Tutelian M, Khayyat M , Monem AA, eds. The Pan Arab Project for Family Health, 2006 (additional analysis conducted by PAPFAM).		CA	Country adjusted data	NUM_TH	Thousands	G	Global			
SH_STA_WASTEN	Children moderately or severely wasted (thousands)	426	Lesotho	5	18	Southern Africa	Country	28.25362195	-29.58041814	LSO	1	1	Y0T4	under 5 years old	2018	5.20716					Lesotho Multiple Indicator Cluster Survey 2018, Survey Findings Report. Maseru, Lesotho: Bureau of Statistics.		CA	Country adjusted data	NUM_TH	Thousands	G	Global			
SH_STA_WASTEN	Children moderately or severely wasted (thousands)	430	Liberia	5	11	Western Africa	Country	-9.311879038	6.448381009	LBR	1	1	Y0T4	under 5 years old	2016	30.30963					Liberia 2016 National Nutrition and Mortality Survey		CA	Country adjusted data	NUM_TH	Thousands	G	Global			
SH_STA_WASTEN	Children moderately or severely wasted (thousands)	432	Landlocked developing countries (LLDCs)	1			Group						Y0T4	under 5 years old	2019	4418.9		5881.3	3302.7		Source: Joint Child Malnutrition Estimates (2020 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.		M	Modeled data	NUM_TH	Thousands	G	Global			
