series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	quantile_code	quantile_desc	year	value	time_detail	upperBound	lowerBound	basePeriod	source	footnotes	nature_code	nature_desc	units_code	units_desc	reportingType_code	reportingType_desc	value_detail	lowerBound_detail	upperBound_detail
SI_COV_SOCAST	[World Bank] Proportion of population covered by social assistance programs (%)	14	Eastern Africa	4	202	Sub-Saharan Africa	Region						Q1	Quintile 1 (poorest)	2016	25.09163					World Development Indicators database, World Bank		CA	Country adjusted data	PT	Percentage	G	Global			
SI_COV_SOCAST	[World Bank] Proportion of population covered by social assistance programs (%)	142	Asia	2	1	World	Region						Q1	Quintile 1 (poorest)	2016	71.03091					World Development Indicators database, World Bank		CA	Country adjusted data	PT	Percentage	G	Global			
SI_COV_SOCAST	[World Bank] Proportion of population covered by social assistance programs (%)	142	Asia	2	1	World	Region						_T	Total (national average) or no breakdown	2016	56.91139					World Development Indicators database, World Bank		CA	Country adjusted data	PT	Percentage	G	Global			
SI_COV_SOCAST	[World Bank] Proportion of population covered by social assistance programs (%)	143	Central Asia	3	142	Asia	Region						_T	Total (national average) or no breakdown	2016	20.69628					World Development Indicators database, World Bank		CA	Country adjusted data	PT	Percentage	G	Global			
SI_COV_SOCAST	[World Bank] Proportion of population covered by social assistance programs (%)	143	Central Asia	3	142	Asia	Region						Q1	Quintile 1 (poorest)	2016	30.35092					World Development Indicators database, World Bank		CA	Country adjusted data	PT	Percentage	G	Global			
SI_COV_SOCAST	[World Bank] Proportion of population covered by social assistance programs (%)	144	Sri Lanka	4	34	Southern Asia	Country	80.70489654	7.614693343	LKA	1	1	Q1	Quintile 1 (poorest)	2012	46.73863					Department of Census and Statistics - Ministry of Finance and Planning	Household Income and Expenditure Survey 2012-2013	CA	Country adjusted data	PT	Percentage	G	Global			
SI_COV_SOCAST	[World Bank] Proportion of population covered by social assistance programs (%)	144	Sri Lanka	4	34	Southern Asia	Country	80.70489654	7.614693343	LKA	1	1	_T	Total (national average) or no breakdown	2012	26.18694					Department of Census and Statistics - Ministry of Finance and Planning	Household Income and Expenditure Survey 2012-2013	CA	Country adjusted data	PT	Percentage	G	Global			
SI_COV_SOCAST	[World Bank] Proportion of population covered by social assistance programs (%)	145	Western Asia	3	142	Asia	Region						Q1	Quintile 1 (poorest)	2016	60.38256					World Development Indicators database, World Bank		CA	Country adjusted data	PT	Percentage	G	Global			
SI_COV_SOCAST	[World Bank] Proportion of population covered by social assistance programs (%)	145	Western Asia	3	142	Asia	Region						_T	Total (national average) or no breakdown	2016	37.25511					World Development Indicators database, World Bank		CA	Country adjusted data	PT	Percentage	G	Global			
SI_COV_SOCAST	[World Bank] Proportion of population covered by social assistance programs (%)	148	Chad	5	17	Middle Africa	Country	18.66618401	15.36279341	TCD	1	1	Q1	Quintile 1 (poorest)	2011	0.08724					Institut National de la Statistique, des Etudes Economiques et DĂŠmographiques (INSEED)	Troisieme Enquete Sur La Consommation et le Secteur Informel	CA	Country adjusted data	PT	Percentage	G	Global			
SI_COV_SOCAST	[World Bank] Proportion of population covered by social assistance programs (%)	148	Chad	5	17	Middle Africa	Country	18.66618401	15.36279341	TCD	1	1	_T	Total (national average) or no breakdown	2011	0.57224					Institut National de la Statistique, des Etudes Economiques et DĂŠmographiques (INSEED)	Troisieme Enquete Sur La Consommation et le Secteur Informel	CA	Country adjusted data	PT	Percentage	G	Global			
SI_COV_SOCAST	[World Bank] Proportion of population covered by social assistance programs (%)	15	Northern Africa	3	2	Africa	Region						Q1	Quintile 1 (poorest)	2016	42.6785					World Development Indicators database, World Bank		CA	Country adjusted data	PT	Percentage	G	Global			
SI_COV_SOCAST	[World Bank] Proportion of population covered by social assistance programs (%)	15	Northern Africa	3	2	Africa	Region						_T	Total (national average) or no breakdown	2016	33.23454					World Development Indicators database, World Bank		CA	Country adjusted data	PT	Percentage	G	Global			
SI_COV_SOCAST	[World Bank] Proportion of population covered by social assistance programs (%)	151	Eastern Europe	3	150	Europe	Region						Q1	Quintile 1 (poorest)	2016	70.31103					World Development Indicators database, World Bank		CA	Country adjusted data	PT	Percentage	G	Global			
SI_COV_SOCAST	[World Bank] Proportion of population covered by social assistance programs (%)	151	Eastern Europe	3	150	Europe	Region						_T	Total (national average) or no breakdown	2016	57.1822					World Development Indicators database, World Bank		CA	Country adjusted data	PT	Percentage	G	Global			
SI_COV_SOCAST	[World Bank] Proportion of population covered by social assistance programs (%)	152	Chile	5	5	South America	Country	-71.23029019	-35.2652885	CHL	1	1	Q1	Quintile 1 (poorest)	2015	89.33721					World Development Indicators database, World Bank	Encuesta de CaracterizaciĂłn SocioeconĂłmica Nacional (CASEN)	CA	Country adjusted data	PT	Percentage	G	Global			
SI_COV_SOCAST	[World Bank] Proportion of population covered by social assistance programs (%)	152	Chile	5	5	South America	Country	-71.23029019	-35.2652885	CHL	1	1	_T	Total (national average) or no breakdown	2015	71.56242					World Development Indicators database, World Bank	Encuesta de CaracterizaciĂłn SocioeconĂłmica Nacional (CASEN)	CA	Country adjusted data	PT	Percentage	G	Global			
SI_COV_SOCAST	[World Bank] Proportion of population covered by social assistance programs (%)	154	Northern Europe	3	150	Europe	Region						_T	Total (national average) or no breakdown	2016	55.48786					World Development Indicators database, World Bank		CA	Country adjusted data	PT	Percentage	G	Global			
SI_COV_SOCAST	[World Bank] Proportion of population covered by social assistance programs (%)	154	Northern Europe	3	150	Europe	Region						Q1	Quintile 1 (poorest)	2016	67.71837					World Development Indicators database, World Bank		CA	Country adjusted data	PT	Percentage	G	Global			
SI_COV_SOCAST	[World Bank] Proportion of population covered by social assistance programs (%)	156	China	4	30	Eastern Asia	Country	104.1403375	32.30955217	CHN	1	1	Q1	Quintile 1 (poorest)	2013	65.03974					China Institute For Income Distribution	Chinese Household Income Project 2013-2014	CA	Country adjusted data	PT	Percentage	G	Global			
SI_COV_SOCAST	[World Bank] Proportion of population covered by social assistance programs (%)	156	China	4	30	Eastern Asia	Country	104.1403375	32.30955217	CHN	1	1	_T	Total (national average) or no breakdown	2013	43.81318					China Institute For Income Distribution	Chinese Household Income Project 2013-2014	CA	Country adjusted data	PT	Percentage	G	Global			
SI_COV_SOCAST	[World Bank] Proportion of population covered by social assistance programs (%)	17	Middle Africa	4	202	Sub-Saharan Africa	Region						Q1	Quintile 1 (poorest)	2016	3.26989					World Development Indicators database, World Bank		CA	Country adjusted data	PT	Percentage	G	Global			
SI_COV_SOCAST	[World Bank] Proportion of population covered by social assistance programs (%)	17	Middle Africa	4	202	Sub-Saharan Africa	Region						_T	Total (national average) or no breakdown	2016	6.98173					World Development Indicators database, World Bank		CA	Country adjusted data	PT	Percentage	G	Global			
SI_COV_SOCAST	[World Bank] Proportion of population covered by social assistance programs (%)	170	Colombia	5	5	South America	Country	-73.07446751	3.888209046	COL	1	1	_T	Total (national average) or no breakdown	2014	59.25074					DirecciĂłn de MetodologĂ­a y ProducciĂłn EstadĂ­stica (DIMPE) - Departamento Administrativo Nacional de EstadĂ­stica (DANE)	Encuesta Nacional de Calidad de Vida (ENCV)	CA	Country adjusted data	PT	Percentage	G	Global			
SI_COV_SOCAST	[World Bank] Proportion of population covered by social assistance programs (%)	170	Colombia	5	5	South America	Country	-73.07446751	3.888209046	COL	1	1	Q1	Quintile 1 (poorest)	2014	81.35496					DirecciĂłn de MetodologĂ­a y ProducciĂłn EstadĂ­stica (DIMPE) - Departamento Administrativo Nacional de EstadĂ­stica (DANE)	Encuesta Nacional de Calidad de Vida (ENCV)	CA	Country adjusted data	PT	Percentage	G	Global			
SI_COV_SOCAST	[World Bank] Proportion of population covered by social assistance programs (%)	178	Congo	5	11	Western Africa	Country	15.22052612	-0.840544119	COG	1	1	_T	Total (national average) or no breakdown	2005	0.91794					Centre National de la Statistique et des Etudes Economiques (CNSEE) - Ministere du Plan, de lâAmenagement du Territoire et de l'Int\u00e9gration Economique, Congo, Rep.	Enquete Congolaise aupres des Menages pour lâEvaluation de la Pauvrete 2005	CA	Country adjusted data	PT	Percentage	G	Global			
SI_COV_SOCAST	[World Bank] Proportion of population covered by social assistance programs (%)	178	Congo	5	11	Western Africa	Country	15.22052612	-0.840544119	COG	1	1	Q1	Quintile 1 (poorest)	2005	1.02023					Centre National de la Statistique et des Etudes Economiques (CNSEE) - Ministere du Plan, de lâAmenagement du Territoire et de l'Int\u00e9gration Economique, Congo, Rep.	Enquete Congolaise aupres des Menages pour lâEvaluation de la Pauvrete 2005	CA	Country adjusted data	PT	Percentage	G	Global			
SI_COV_SOCAST	[World Bank] Proportion of population covered by social assistance programs (%)	18	Southern Africa	4	202	Sub-Saharan Africa	Region						_T	Total (national average) or no breakdown	2016	72.99276					World Development Indicators database, World Bank		CA	Country adjusted data	PT	Percentage	G	Global			
SI_COV_SOCAST	[World Bank] Proportion of population covered by social assistance programs (%)	18	Southern Africa	4	202	Sub-Saharan Africa	Region						Q1	Quintile 1 (poorest)	2016	89.67592					World Development Indicators database, World Bank		CA	Country adjusted data	PT	Percentage	G	Global			
SI_COV_SOCAST	[World Bank] Proportion of population covered by social assistance programs (%)	180	Democratic Republic of the Congo	5	17	Middle Africa	Country	23.65496507	-2.877154732	COD	1	1	_T	Total (national average) or no breakdown	2012	9.9904					Institut National de la Statistique (INS) - Ministere du Plan	Troisieme Enquete Sur La Consommation et le Secteur Informel	CA	Country adjusted data	PT	Percentage	G	Global			
SI_COV_SOCAST	[World Bank] Proportion of population covered by social assistance programs (%)	180	Democratic Republic of the Congo	5	17	Middle Africa	Country	23.65496507	-2.877154732	COD	1	1	Q1	Quintile 1 (poorest)	2012	4.83497					Institut National de la Statistique (INS) - Ministere du Plan	Troisieme Enquete Sur La Consommation et le Secteur Informel	CA	Country adjusted data	PT	Percentage	G	Global			
SI_COV_SOCAST	[World Bank] Proportion of population covered by social assistance programs (%)	188	Costa Rica	5	13	Central America	Country	-84.19712782	9.970998683	CRI	1	1	Q1	Quintile 1 (poorest)	2014	77.61					Instituto Nacional de Estadistica  y Censos - Ente Ejecutor - Costa Rica	Encuesta Nacional de Hogares (ENAHO)	CA	Country adjusted data	PT	Percentage	G	Global			
SI_COV_SOCAST	[World Bank] Proportion of population covered by social assistance programs (%)	188	Costa Rica	5	13	Central America	Country	-84.19712782	9.970998683	CRI	1	1	_T	Total (national average) or no breakdown	2014	45.8479					Instituto Nacional de Estadistica  y Censos - Ente Ejecutor - Costa Rica	Encuesta Nacional de Hogares (ENAHO)	CA	Country adjusted data	PT	Percentage	G	Global			
SI_COV_SOCAST	[World Bank] Proportion of population covered by social assistance programs (%)	191	Croatia	4	39	Southern Europe	Country	17.95874553	45.45172212	HRV	1	1	_T	Total (national average) or no breakdown	2010	24.56946					Croatian Bureau of Statistics - CBS 	Household Budget Survey	CA	Country adjusted data	PT	Percentage	G	Global			
SI_COV_SOCAST	[World Bank] Proportion of population covered by social assistance programs (%)	191	Croatia	4	39	Southern Europe	Country	17.95874553	45.45172212	HRV	1	1	Q1	Quintile 1 (poorest)	2010	47.88995					Croatian Bureau of Statistics - CBS 	Household Budget Survey	CA	Country adjusted data	PT	Percentage	G	Global			
SI_COV_SOCAST	[World Bank] Proportion of population covered by social assistance programs (%)	199	Least Developed Countries (LDC)	1			Group						Q1	Quintile 1 (poorest)	2016	19.08903					World Development Indicators database, World Bank		CA	Country adjusted data	PT	Percentage	G	Global			
SI_COV_SOCAST	[World Bank] Proportion of population covered by social assistance programs (%)	199	Least Developed Countries (LDC)	1			Group						_T	Total (national average) or no breakdown	2016	15.5866					World Development Indicators database, World Bank		CA	Country adjusted data	PT	Percentage	G	Global			
SI_COV_SOCAST	[World Bank] Proportion of population covered by social assistance programs (%)	202	Sub-Saharan Africa	3	2	Africa	Region						Q1	Quintile 1 (poorest)	2016	20.69979					World Development Indicators database, World Bank		CA	Country adjusted data	PT	Percentage	G	Global			
SI_COV_SOCAST	[World Bank] Proportion of population covered by social assistance programs (%)	202	Sub-Saharan Africa	3	2	Africa	Region						_T	Total (national average) or no breakdown	2016	17.9692					World Development Indicators database, World Bank		CA	Country adjusted data	PT	Percentage	G	Global			
SI_COV_SOCAST	[World Bank] Proportion of population covered by social assistance programs (%)	212	Dominica	5	29	Caribbean	Country	-61.3493756	15.43391378	DMA	1	1	_T	Total (national average) or no breakdown	2002	8.00775					Central Statistical Office (CSO) - Ministry of Finance and Planning, Government of Dominica	Survey of Living Conditions (SLC)	CA	Country adjusted data	PT	Percentage	G	Global			
SI_COV_SOCAST	[World Bank] Proportion of population covered by social assistance programs (%)	212	Dominica	5	29	Caribbean	Country	-61.3493756	15.43391378	DMA	1	1	Q1	Quintile 1 (poorest)	2002	10.61047					Central Statistical Office (CSO) - Ministry of Finance and Planning, Government of Dominica	Survey of Living Conditions (SLC)	CA	Country adjusted data	PT	Percentage	G	Global			
SI_COV_SOCAST	[World Bank] Proportion of population covered by social assistance programs (%)	214	Dominican Republic	5	29	Caribbean	Country	-70.49847576	18.89832088	DOM	1	1	Q1	Quintile 1 (poorest)	2014	40.6386					Oficina Nacional de EstadĂ­stica	Encuesta Nacional de Fuerza de Trabajo	CA	Country adjusted data	PT	Percentage	G	Global			
SI_COV_SOCAST	[World Bank] Proportion of population covered by social assistance programs (%)	214	Dominican Republic	5	29	Caribbean	Country	-70.49847576	18.89832088	DOM	1	1	_T	Total (national average) or no breakdown	2014	29.95585					Oficina Nacional de EstadĂ­stica	Encuesta Nacional de Fuerza de Trabajo	CA	Country adjusted data	PT	Percentage	G	Global			
SI_COV_SOCAST	[World Bank] Proportion of population covered by social assistance programs (%)	218	Ecuador	5	5	South America	Country	-78.37005241	-1.447785891	ECU	1	1	Q1	Quintile 1 (poorest)	2016	86.70406					Instituto Nacional de Estadisticas y Censos (INEC) - Secretaria Nacional de Planificacion y Desarrollo (SENPLADES)	Encuesta Nacional de Empleo Desempleo y Subempleo	CA	Country adjusted data	PT	Percentage	G	Global			
SI_COV_SOCAST	[World Bank] Proportion of population covered by social assistance programs (%)	218	Ecuador	5	5	South America	Country	-78.37005241	-1.447785891	ECU	1	1	_T	Total (national average) or no breakdown	2016	67.0504					Instituto Nacional de Estadisticas y Censos (INEC) - Secretaria Nacional de Planificacion y Desarrollo (SENPLADES)	Encuesta Nacional de Empleo Desempleo y Subempleo	CA	Country adjusted data	PT	Percentage	G	Global			
SI_COV_SOCAST	[World Bank] Proportion of population covered by social assistance programs (%)	222	El Salvador	5	13	Central America	Country	-88.86862995	13.73603564	SLV	1	1	_T	Total (national average) or no breakdown	2014	53.14035					DirecciĂłn General de EstadĂ­stica y Censos - Ministerio de EconomĂ­a	Encuesta de Hogares de PropĂłsitos MĂşltiples	CA	Country adjusted data	PT	Percentage	G	Global			
SI_COV_SOCAST	[World Bank] Proportion of population covered by social assistance programs (%)	222	El Salvador	5	13	Central America	Country	-88.86862995	13.73603564	SLV	1	1	Q1	Quintile 1 (poorest)	2014	71.42853					DirecciĂłn General de EstadĂ­stica y Censos - Ministerio de EconomĂ­a	Encuesta de Hogares de PropĂłsitos MĂşltiples	CA	Country adjusted data	PT	Percentage	G	Global			
SI_COV_SOCAST	[World Bank] Proportion of population covered by social assistance programs (%)	231	Ethiopia	5	14	Eastern Africa	Country	39.63505296	8.631223181	ETH	1	1	_T	Total (national average) or no breakdown	2010	13.24795					Central Statistical Agency - Ministry of Finance and Economic Development 	Household Income, Consumption and Expenditures	CA	Country adjusted data	PT	Percentage	G	Global			
SI_COV_SOCAST	[World Bank] Proportion of population covered by social assistance programs (%)	231	Ethiopia	5	14	Eastern Africa	Country	39.63505296	8.631223181	ETH	1	1	Q1	Quintile 1 (poorest)	2010	16.21031					Central Statistical Agency - Ministry of Finance and Economic Development 	Household Income, Consumption and Expenditures	CA	Country adjusted data	PT	Percentage	G	Global			
SI_COV_SOCAST	[World Bank] Proportion of population covered by social assistance programs (%)	242	Fiji	4	54	Melanesia	Country	177.9660884	-17.83301566	FJI	1	1	_T	Total (national average) or no breakdown	2008	9.55239					Fiji Islands Bureau of Statistics (FIBoS) - Government of Fiji	Household Income and Expenditure Survey	CA	Country adjusted data	PT	Percentage	G	Global			
SI_COV_SOCAST	[World Bank] Proportion of population covered by social assistance programs (%)	242	Fiji	4	54	Melanesia	Country	177.9660884	-17.83301566	FJI	1	1	Q1	Quintile 1 (poorest)	2008	11.19938					Fiji Islands Bureau of Statistics (FIBoS) - Government of Fiji	Household Income and Expenditure Survey	CA	Country adjusted data	PT	Percentage	G	Global			
SI_COV_SOCAST	[World Bank] Proportion of population covered by social assistance programs (%)	262	Djibouti	5	14	Eastern Africa	Country	42.18274707	11.56004161	DJI	1	1	Q1	Quintile 1 (poorest)	2012	30.82826					World Development Indicators database, World Bank	Enquete Djiboutienne Aupres des Menages (EDAM 3-IS)	CA	Country adjusted data	PT	Percentage	G	Global			
SI_COV_SOCAST	[World Bank] Proportion of population covered by social assistance programs (%)	262	Djibouti	5	14	Eastern Africa	Country	42.18274707	11.56004161	DJI	1	1	_T	Total (national average) or no breakdown	2012	9.52545					World Development Indicators database, World Bank	Enquete Djiboutienne Aupres des Menages (EDAM 3-IS)	CA	Country adjusted data	PT	Percentage	G	Global			
SI_COV_SOCAST	[World Bank] Proportion of population covered by social assistance programs (%)	266	Gabon	5	17	Middle Africa	Country	11.78727747	-0.60687619	GAB	1	1	Q1	Quintile 1 (poorest)	2005	48.84387					Direction Generale de la Statistique et des Etudes Economiques (DGSEE) - Ministere de la Planification, de la Programmation du developpement et de l\u2019Am\u00e9nagement du Territoire	"[""Enquete Gabonaise pour l'Evaluation et le Suivi de la Pauvrete 2005""]"	CA	Country adjusted data	PT	Percentage	G	Global			
SI_COV_SOCAST	[World Bank] Proportion of population covered by social assistance programs (%)	266	Gabon	5	17	Middle Africa	Country	11.78727747	-0.60687619	GAB	1	1	_T	Total (national average) or no breakdown	2005	44.70377					Direction Generale de la Statistique et des Etudes Economiques (DGSEE) - Ministere de la Planification, de la Programmation du developpement et de l\u2019Am\u00e9nagement du Territoire	"[""Enquete Gabonaise pour l'Evaluation et le Suivi de la Pauvrete 2005""]"	CA	Country adjusted data	PT	Percentage	G	Global			
SI_COV_SOCAST	[World Bank] Proportion of population covered by social assistance programs (%)	268	Georgia	4	145	Western Asia	Country	43.3713615	42.04813028	GEO	1	1	_T	Total (national average) or no breakdown	2011	64.63778					United Nations Children's Fund Social Policy Research Unit of the University of York	Welfare Monitoring Survey	CA	Country adjusted data	PT	Percentage	G	Global			
SI_COV_SOCAST	[World Bank] Proportion of population covered by social assistance programs (%)	268	Georgia	4	145	Western Asia	Country	43.3713615	42.04813028	GEO	1	1	Q1	Quintile 1 (poorest)	2011	77.7593					United Nations Children's Fund Social Policy Research Unit of the University of York	Welfare Monitoring Survey	CA	Country adjusted data	PT	Percentage	G	Global			
SI_COV_SOCAST	[World Bank] Proportion of population covered by social assistance programs (%)	270	Gambia	5	11	Western Africa	Country	-15.39944785	13.45295927	GMB	1	1	_T	Total (national average) or no breakdown	2010	7.08215					The Gambia Bureau of Statistics - Government of The Gambia 	Integrated Household Survey 2010 -2011	CA	Country adjusted data	PT	Percentage	G	Global			
SI_COV_SOCAST	[World Bank] Proportion of population covered by social assistance programs (%)	270	Gambia	5	11	Western Africa	Country	-15.39944785	13.45295927	GMB	1	1	Q1	Quintile 1 (poorest)	2010	5.73625					The Gambia Bureau of Statistics - Government of The Gambia 	Integrated Household Survey 2010 -2011	CA	Country adjusted data	PT	Percentage	G	Global			
SI_COV_SOCAST	[World Bank] Proportion of population covered by social assistance programs (%)	275	State of Palestine	4	145	Western Asia	Country	35.25694122	31.94347933	PSE	0	1	Q1	Quintile 1 (poorest)	2009	21.36593					Central Bureau of Statistics - Palestinian National Authority	Expenditure and Consumption Survey	CA	Country adjusted data	PT	Percentage	G	Global			
SI_COV_SOCAST	[World Bank] Proportion of population covered by social assistance programs (%)	275	State of Palestine	4	145	Western Asia	Country	35.25694122	31.94347933	PSE	0	1	_T	Total (national average) or no breakdown	2009	10.71726					Central Bureau of Statistics - Palestinian National Authority	Expenditure and Consumption Survey	CA	Country adjusted data	PT	Percentage	G	Global			
SI_COV_SOCAST	[World Bank] Proportion of population covered by social assistance programs (%)	288	Ghana	5	11	Western Africa	Country	-1.205623522	7.964825185	GHA	1	1	Q1	Quintile 1 (poorest)	2012	1.2836					Ghana Statistical Service - Government of Ghana 	Living Standards Survey V 2012-2013 	CA	Country adjusted data	PT	Percentage	G	Global			
SI_COV_SOCAST	[World Bank] Proportion of population covered by social assistance programs (%)	288	Ghana	5	11	Western Africa	Country	-1.205623522	7.964825185	GHA	1	1	_T	Total (national average) or no breakdown	2012	1.37698					Ghana Statistical Service - Government of Ghana 	Living Standards Survey V 2012-2013 	CA	Country adjusted data	PT	Percentage	G	Global			
SI_COV_SOCAST	[World Bank] Proportion of population covered by social assistance programs (%)	29	Caribbean	4	419	Latin America and the Caribbean	Region						_T	Total (national average) or no breakdown	2016	28.12506					World Development Indicators database, World Bank		CA	Country adjusted data	PT	Percentage	G	Global			
SI_COV_SOCAST	[World Bank] Proportion of population covered by social assistance programs (%)	29	Caribbean	4	419	Latin America and the Caribbean	Region						Q1	Quintile 1 (poorest)	2016	35.90196					World Development Indicators database, World Bank		CA	Country adjusted data	PT	Percentage	G	Global			
SI_COV_SOCAST	[World Bank] Proportion of population covered by social assistance programs (%)	296	Kiribati	4	57	Micronesia	Country	-157.5643005	1.768837732	KIR	1	1	Q1	Quintile 1 (poorest)	2006	4.84024					National Statistical Office - Government of Kiribati	Household Income and Expenditure Survey	CA	Country adjusted data	PT	Percentage	G	Global			
SI_COV_SOCAST	[World Bank] Proportion of population covered by social assistance programs (%)	296	Kiribati	4	57	Micronesia	Country	-157.5643005	1.768837732	KIR	1	1	_T	Total (national average) or no breakdown	2006	4.57146					National Statistical Office - Government of Kiribati	Household Income and Expenditure Survey	CA	Country adjusted data	PT	Percentage	G	Global			
SI_COV_SOCAST	[World Bank] Proportion of population covered by social assistance programs (%)	30	Eastern Asia	3	142	Asia	Region						Q1	Quintile 1 (poorest)	2016	65.11501					World Development Indicators database, World Bank		CA	Country adjusted data	PT	Percentage	G	Global			
