series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	age_code	age_desc	sex_code	sex_desc	year	value	time_detail	upperBound	lowerBound	basePeriod	source	footnotes	nature_code	nature_desc	units_code	units_desc	reportingType_code	reportingType_desc	value_detail	lowerBound_detail	upperBound_detail
SP_DYN_MRBF18	Proportion of women aged 20-24 years who were married or in a union before age 18 (%)	34	Southern Asia	3	142	Asia	Region						Y20T24	20 to 24 years old	F	Female	2019	29.2					DHS, MICS and other national surveys	Based on 7 countries covering 96 per cent of the regional population of women aged 20-24 years	E	Estimated data	PER_MARW_20T24Y	% of married women aged 20-24 years	G	Global			
SP_DYN_MRBF18	Proportion of women aged 20-24 years who were married or in a union before age 18 (%)	340	Honduras	5	13	Central America	Country	-86.59974381	14.82243161	HND	1	1	Y20T24	20 to 24 years old	F	Female	2012	33.6					DHS 2011-12		C	Country data	PER_MARW_20T24Y	% of married women aged 20-24 years	G	Global			
SP_DYN_MRBF18	Proportion of women aged 20-24 years who were married or in a union before age 18 (%)	35	South-Eastern Asia	3	142	Asia	Region						Y20T24	20 to 24 years old	F	Female	2019	16.4					DHS, MICS and other national surveys	Based on 8 countries covering 94 per cent of the regional population of women aged 20-24 years	E	Estimated data	PER_MARW_20T24Y	% of married women aged 20-24 years	G	Global			
SP_DYN_MRBF18	Proportion of women aged 20-24 years who were married or in a union before age 18 (%)	356	India	4	34	Southern Asia	Country	79.3608464	22.34642074	IND	1	1	Y20T24	20 to 24 years old	F	Female	2016	27.3					NFHS 2015-16		C	Country data	PER_MARW_20T24Y	% of married women aged 20-24 years	G	Global			
SP_DYN_MRBF18	Proportion of women aged 20-24 years who were married or in a union before age 18 (%)	360	Indonesia	4	35	South-Eastern Asia	Country	113.9174	-0.994582204	IDN	1	1	Y20T24	20 to 24 years old	F	Female	2017	16.3					DHS 2017		C	Country data	PER_MARW_20T24Y	% of married women aged 20-24 years	G	Global			
SP_DYN_MRBF18	Proportion of women aged 20-24 years who were married or in a union before age 18 (%)	364	Iran (Islamic Republic of)	4	34	Southern Asia	Country	54.19766348	32.74370885	IRN	1	1	Y20T24	20 to 24 years old	F	Female	2010	16.7					MIDHS 2010		C	Country data	PER_MARW_20T24Y	% of married women aged 20-24 years	G	Global			
SP_DYN_MRBF18	Proportion of women aged 20-24 years who were married or in a union before age 18 (%)	368	Iraq	4	145	Western Asia	Country	43.76606267	33.05013795	IRQ	1	1	Y20T24	20 to 24 years old	F	Female	2018	27.9					MICS 2018		C	Country data	PER_MARW_20T24Y	% of married women aged 20-24 years	G	Global			
SP_DYN_MRBF18	Proportion of women aged 20-24 years who were married or in a union before age 18 (%)	384	Côte d'Ivoire	5	11	Western Africa	Country	-5.552690016	7.62211586	CIV	1	1	Y20T24	20 to 24 years old	F	Female	2016	27.0					MICS 2016		C	Country data	PER_MARW_20T24Y	% of married women aged 20-24 years	G	Global			
SP_DYN_MRBF18	Proportion of women aged 20-24 years who were married or in a union before age 18 (%)	388	Jamaica	5	29	Caribbean	Country	-77.31068409	18.15616857	JAM	1	1	Y20T24	20 to 24 years old	F	Female	2011	7.9					MICS 2011		C	Country data	PER_MARW_20T24Y	% of married women aged 20-24 years	G	Global			
SP_DYN_MRBF18	Proportion of women aged 20-24 years who were married or in a union before age 18 (%)	398	Kazakhstan	4	143	Central Asia	Country	66.65359159	48.01963494	KAZ	1	1	Y20T24	20 to 24 years old	F	Female	2015	7.0					MICS 2015		C	Country data	PER_MARW_20T24Y	% of married women aged 20-24 years	G	Global			
SP_DYN_MRBF18	Proportion of women aged 20-24 years who were married or in a union before age 18 (%)	4	Afghanistan	4	34	Southern Asia	Country	66.02688198	33.83160199	AFG	1	1	Y20T24	20 to 24 years old	F	Female	2017	28.3					ALCS 2016-17		C	Country data	PER_MARW_20T24Y	% of married women aged 20-24 years	G	Global			
SP_DYN_MRBF18	Proportion of women aged 20-24 years who were married or in a union before age 18 (%)	400	Jordan	4	145	Western Asia	Country	37.13024774	30.65365973	JOR	1	1	Y20T24	20 to 24 years old	F	Female	2018	9.7					DHS 2017-18		C	Country data	PER_MARW_20T24Y	% of married women aged 20-24 years	G	Global			
SP_DYN_MRBF18	Proportion of women aged 20-24 years who were married or in a union before age 18 (%)	404	Kenya	5	14	Eastern Africa	Country	37.86096816	0.534797278	KEN	1	1	Y20T24	20 to 24 years old	F	Female	2014	22.9					DHS 2014		C	Country data	PER_MARW_20T24Y	% of married women aged 20-24 years	G	Global			
SP_DYN_MRBF18	Proportion of women aged 20-24 years who were married or in a union before age 18 (%)	417	Kyrgyzstan	4	143	Central Asia	Country	74.52324839	41.46204516	KGZ	1	1	Y20T24	20 to 24 years old	F	Female	2018	12.9					MICS 2018		C	Country data	PER_MARW_20T24Y	% of married women aged 20-24 years	G	Global			
SP_DYN_MRBF18	Proportion of women aged 20-24 years who were married or in a union before age 18 (%)	418	Lao People's Democratic Republic	4	35	South-Eastern Asia	Country	101.9901968	20.27482773	LAO	1	1	Y20T24	20 to 24 years old	F	Female	2017	32.7					MICS 2017		C	Country data	PER_MARW_20T24Y	% of married women aged 20-24 years	G	Global			
SP_DYN_MRBF18	Proportion of women aged 20-24 years who were married or in a union before age 18 (%)	422	Lebanon	4	145	Western Asia	Country	35.89391711	33.92152458	LBN	1	1	Y20T24	20 to 24 years old	F	Female	2009	6.1					MICS 2009		C	Country data	PER_MARW_20T24Y	% of married women aged 20-24 years	G	Global			
SP_DYN_MRBF18	Proportion of women aged 20-24 years who were married or in a union before age 18 (%)	426	Lesotho	5	18	Southern Africa	Country	28.25362195	-29.58041814	LSO	1	1	Y20T24	20 to 24 years old	F	Female	2018	16.4					MICS 2018		C	Country data	PER_MARW_20T24Y	% of married women aged 20-24 years	G	Global			
SP_DYN_MRBF18	Proportion of women aged 20-24 years who were married or in a union before age 18 (%)	430	Liberia	5	11	Western Africa	Country	-9.311879038	6.448381009	LBR	1	1	Y20T24	20 to 24 years old	F	Female	2013	35.9					DHS 2013		C	Country data	PER_MARW_20T24Y	% of married women aged 20-24 years	G	Global			
SP_DYN_MRBF18	Proportion of women aged 20-24 years who were married or in a union before age 18 (%)	432	Landlocked developing countries (LLDCs)	1			Group						Y20T24	20 to 24 years old	F	Female	2019	33.8					DHS, MICS and other national surveys	Based on 22 countries covering 80 per cent of the regional population of women aged 20-24 years	E	Estimated data	PER_MARW_20T24Y	% of married women aged 20-24 years	G	Global			
SP_DYN_MRBF18	Proportion of women aged 20-24 years who were married or in a union before age 18 (%)	450	Madagascar	5	14	Eastern Africa	Country	46.6982339	-19.38514785	MDG	1	1	Y20T24	20 to 24 years old	F	Female	2018	40.0					MICS 2018		C	Country data	PER_MARW_20T24Y	% of married women aged 20-24 years	G	Global			
SP_DYN_MRBF18	Proportion of women aged 20-24 years who were married or in a union before age 18 (%)	454	Malawi	5	14	Eastern Africa	Country	33.4884625	-13.40819859	MWI	1	1	Y20T24	20 to 24 years old	F	Female	2015	42.1					DHS 2015		C	Country data	PER_MARW_20T24Y	% of married women aged 20-24 years	G	Global			
SP_DYN_MRBF18	Proportion of women aged 20-24 years who were married or in a union before age 18 (%)	462	Maldives	4	34	Southern Asia	Country	73.09672546	-0.614385021	MDV	1	1	Y20T24	20 to 24 years old	F	Female	2017	2.2					DHS 2016-17		C	Country data	PER_MARW_20T24Y	% of married women aged 20-24 years	G	Global			
SP_DYN_MRBF18	Proportion of women aged 20-24 years who were married or in a union before age 18 (%)	466	Mali	5	11	Western Africa	Country	-3.522016039	17.35311254	MLI	1	1	Y20T24	20 to 24 years old	F	Female	2018	53.7					DHS 2018		C	Country data	PER_MARW_20T24Y	% of married women aged 20-24 years	G	Global			
SP_DYN_MRBF18	Proportion of women aged 20-24 years who were married or in a union before age 18 (%)	478	Mauritania	5	11	Western Africa	Country	-10.33187259	20.26089546	MRT	1	1	Y20T24	20 to 24 years old	F	Female	2015	37.0					MICS 2015		C	Country data	PER_MARW_20T24Y	% of married women aged 20-24 years	G	Global			
SP_DYN_MRBF18	Proportion of women aged 20-24 years who were married or in a union before age 18 (%)	484	Mexico	5	13	Central America	Country	-102.5148166	23.93378032	MEX	1	1	Y20T24	20 to 24 years old	F	Female	2015	26.1					MICS 2015		C	Country data	PER_MARW_20T24Y	% of married women aged 20-24 years	G	Global			
SP_DYN_MRBF18	Proportion of women aged 20-24 years who were married or in a union before age 18 (%)	496	Mongolia	4	30	Eastern Asia	Country	103.0728057	46.83892054	MNG	1	1	Y20T24	20 to 24 years old	F	Female	2018	12.0					MICS 2018		C	Country data	PER_MARW_20T24Y	% of married women aged 20-24 years	G	Global			
SP_DYN_MRBF18	Proportion of women aged 20-24 years who were married or in a union before age 18 (%)	498	Republic of Moldova	4	151	Eastern Europe	Country	28.4650624	47.20236795	MDA	1	1	Y20T24	20 to 24 years old	F	Female	2012	12.2					MICS 2012		C	Country data	PER_MARW_20T24Y	% of married women aged 20-24 years	G	Global			
SP_DYN_MRBF18	Proportion of women aged 20-24 years who were married or in a union before age 18 (%)	499	Montenegro	4	39	Southern Europe	Country	19.25214024	42.78717043	MNE	1	1	Y20T24	20 to 24 years old	F	Female	2018	5.8					MICS 2018		C	Country data	PER_MARW_20T24Y	% of married women aged 20-24 years	G	Global			
SP_DYN_MRBF18	Proportion of women aged 20-24 years who were married or in a union before age 18 (%)	50	Bangladesh	4	34	Southern Asia	Country	89.17660788	22.86961622	BGD	1	1	Y20T24	20 to 24 years old	F	Female	2014	58.6					DHS 2014		C	Country data	PER_MARW_20T24Y	% of married women aged 20-24 years	G	Global			
SP_DYN_MRBF18	Proportion of women aged 20-24 years who were married or in a union before age 18 (%)	504	Morocco	4	15	Northern Africa	Country	-6.281942841	31.8440131	MAR	1	1	Y20T24	20 to 24 years old	F	Female	2018	13.7					ENPSF 2018		C	Country data	PER_MARW_20T24Y	% of married women aged 20-24 years	G	Global			
SP_DYN_MRBF18	Proportion of women aged 20-24 years who were married or in a union before age 18 (%)	508	Mozambique	5	14	Eastern Africa	Country	38.18479941	-14.27963886	MOZ	1	1	Y20T24	20 to 24 years old	F	Female	2015	52.9					AIS 2015		C	Country data	PER_MARW_20T24Y	% of married women aged 20-24 years	G	Global			
SP_DYN_MRBF18	Proportion of women aged 20-24 years who were married or in a union before age 18 (%)	51	Armenia	4	145	Western Asia	Country	44.93839317	40.29499741	ARM	1	1	Y20T24	20 to 24 years old	F	Female	2016	5.3					DHS 2015-16		C	Country data	PER_MARW_20T24Y	% of married women aged 20-24 years	G	Global			
SP_DYN_MRBF18	Proportion of women aged 20-24 years who were married or in a union before age 18 (%)	512	Oman	4	145	Western Asia	Country	57.87743482	21.98805614	OMN	1	1	Y20T24	20 to 24 years old	F	Female	2014	4.0					MICS 2014		C	Country data	PER_MARW_20T24Y	% of married women aged 20-24 years	G	Global			
SP_DYN_MRBF18	Proportion of women aged 20-24 years who were married or in a union before age 18 (%)	516	Namibia	5	18	Southern Africa	Country	17.21907885	-22.13817068	NAM	1	1	Y20T24	20 to 24 years old	F	Female	2013	6.9					DHS 2013		C	Country data	PER_MARW_20T24Y	% of married women aged 20-24 years	G	Global			
SP_DYN_MRBF18	Proportion of women aged 20-24 years who were married or in a union before age 18 (%)	52	Barbados	5	29	Caribbean	Country	-59.5346489	13.13648273	BRB	1	1	Y20T24	20 to 24 years old	F	Female	2012	29.2					MICS 2012		C	Country data	PER_MARW_20T24Y	% of married women aged 20-24 years	G	Global			
SP_DYN_MRBF18	Proportion of women aged 20-24 years who were married or in a union before age 18 (%)	520	Nauru	4	57	Micronesia	Country	166.92313	-0.528742623	NRU	1	1	Y20T24	20 to 24 years old	F	Female	2007	26.8					DHS 2007		C	Country data	PER_MARW_20T24Y	% of married women aged 20-24 years	G	Global			
SP_DYN_MRBF18	Proportion of women aged 20-24 years who were married or in a union before age 18 (%)	524	Nepal	4	34	Southern Asia	Country	83.94678863	28.25866332	NPL	1	1	Y20T24	20 to 24 years old	F	Female	2016	39.5					DHS 2016		C	Country data	PER_MARW_20T24Y	% of married women aged 20-24 years	G	Global			
SP_DYN_MRBF18	Proportion of women aged 20-24 years who were married or in a union before age 18 (%)	543	Oceania (exc. Australia and New Zealand)	3	9	Oceania	Region						Y20T24	20 to 24 years old	F	Female	2019	26.5					DHS, MICS and other national surveys	Based on 4 countries covering 90 per cent of the regional population of women aged 20-24 years	E	Estimated data	PER_MARW_20T24Y	% of married women aged 20-24 years	G	Global			
SP_DYN_MRBF18	Proportion of women aged 20-24 years who were married or in a union before age 18 (%)	548	Vanuatu	4	54	Melanesia	Country	167.0679779	-15.34445547	VUT	1	1	Y20T24	20 to 24 years old	F	Female	2013	21.4					DHS 2013		C	Country data	PER_MARW_20T24Y	% of married women aged 20-24 years	G	Global			
SP_DYN_MRBF18	Proportion of women aged 20-24 years who were married or in a union before age 18 (%)	558	Nicaragua	5	13	Central America	Country	-85.03060315	12.84210839	NIC	1	1	Y20T24	20 to 24 years old	F	Female	2012	35.2					ENDESA 2011-12		C	Country data	PER_MARW_20T24Y	% of married women aged 20-24 years	G	Global			
SP_DYN_MRBF18	Proportion of women aged 20-24 years who were married or in a union before age 18 (%)	562	Niger	5	11	Western Africa	Country	9.400167877	17.42143036	NER	1	1	Y20T24	20 to 24 years old	F	Female	2012	76.3					DHS 2012		C	Country data	PER_MARW_20T24Y	% of married women aged 20-24 years	G	Global			
SP_DYN_MRBF18	Proportion of women aged 20-24 years who were married or in a union before age 18 (%)	566	Nigeria	5	11	Western Africa	Country	8.097363256	9.585789025	NGA	1	1	Y20T24	20 to 24 years old	F	Female	2018	43.4					DHS 2018		C	Country data	PER_MARW_20T24Y	% of married women aged 20-24 years	G	Global			
SP_DYN_MRBF18	Proportion of women aged 20-24 years who were married or in a union before age 18 (%)	584	Marshall Islands	4	57	Micronesia	Country	171.0839119	7.110213497	MHL	1	1	Y20T24	20 to 24 years old	F	Female	2007	26.3					DHS 2007		C	Country data	PER_MARW_20T24Y	% of married women aged 20-24 years	G	Global			
