series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	observationStatus_code	observationStatus_desc	age_code	age_desc	sex_code	sex_desc	year	value	time_detail	upperBound	lowerBound	basePeriod	source	footnotes	nature_code	nature_desc	units_code	units_desc	reportingType_code	reportingType_desc	value_detail	lowerBound_detail	upperBound_detail
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	116	Cambodia	4	35	South-Eastern Asia	Country	104.922836	12.71163737	KHM	1	1	A	Normal value	Y_GE15	15 years old and over	F	Female	2017	46.96011		50.0216	43.89863		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The value(s) for one or more years may have been imputed. The observation value represents the 3-year average of the period 2016-2018.	G	Global monitoring data	PT	Percentage	G	Global			
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	116	Cambodia	4	35	South-Eastern Asia	Country	104.922836	12.71163737	KHM	1	1	A	Normal value	Y_GE15	15 years old and over	M	Male	2017	38.76201		42.69323	34.83079		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The value(s) for one or more years may have been imputed. The observation value represents the 3-year average of the period 2016-2018.	G	Global monitoring data	PT	Percentage	G	Global			
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	120	Cameroon	5	17	Middle Africa	Country	12.7419827	5.692387031	CMR	1	1	A	Normal value	Y_GE15	15 years old and over	M	Male	2017	69.84678		74.0937	65.59986		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2016-2018.	G	Global monitoring data	PT	Percentage	G	Global			
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	120	Cameroon	5	17	Middle Africa	Country	12.7419827	5.692387031	CMR	1	1	A	Normal value	Y_GE15	15 years old and over	F	Female	2017	70.73514		74.56409	66.90618		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2016-2018.	G	Global monitoring data	PT	Percentage	G	Global			
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	120	Cameroon	5	17	Middle Africa	Country	12.7419827	5.692387031	CMR	1	1	A	Normal value	_T	All age ranges or no breaks by age	_T	Both sexes	2017	71.23182		73.57471	68.88892		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2016-2018.	G	Global monitoring data	PT	Percentage	G	Global			
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	124	Canada	4	21	Northern America	Country	-101.6575058	57.72360191	CAN	1	1	A	Normal value	_T	All age ranges or no breaks by age	_T	Both sexes	2016	4.98775		5.34416	4.63133		National Entity	The value(s) for one or more years may have been imputed. The observation value represents the 3-year average of the period 2015-2017.	CA	Country adjusted data	PT	Percentage	G	Global			
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	127	Southern Asia (excluding India)	1			Group						A	Normal value	Y_GE15	15 years old and over	M	Male	2017	34.8337		37.13874	32.52866		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2016-2018.	E	Estimated data	PT	Percentage	G	Global			
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	127	Southern Asia (excluding India)	1			Group						A	Normal value	_T	All age ranges or no breaks by age	_T	Both sexes	2017	35.58538		36.85258	34.31818		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2016-2018.	E	Estimated data	PT	Percentage	G	Global			
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	127	Southern Asia (excluding India)	1			Group						A	Normal value	Y_GE15	15 years old and over	F	Female	2017	36.49729		38.63853	34.35604		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2016-2018.	E	Estimated data	PT	Percentage	G	Global			
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	13	Central America	4	419	Latin America and the Caribbean	Region						A	Normal value	Y_GE15	15 years old and over	F	Female	2017	32.54051		35.60177	29.47925		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2016-2018.	E	Estimated data	PT	Percentage	G	Global			
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	13	Central America	4	419	Latin America and the Caribbean	Region						A	Normal value	_T	All age ranges or no breaks by age	_T	Both sexes	2017	31.70053		33.54878	29.85228		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2016-2018.	E	Estimated data	PT	Percentage	G	Global			
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	13	Central America	4	419	Latin America and the Caribbean	Region						A	Normal value	Y_GE15	15 years old and over	M	Male	2017	27.89087		31.17632	24.60542		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2016-2018.	E	Estimated data	PT	Percentage	G	Global			
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	132	Cabo Verde	5	11	Western Africa	Country	-23.63544151	15.07791834	CPV	1	1	A	Normal value	_T	All age ranges or no breaks by age	_T	Both sexes	2017	37.6864		40.34011	35.03268		National Entity	The observation value represents the 3-year average of the period 2016-2018.	CA	Country adjusted data	PT	Percentage	G	Global			
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	135	Caucasus and Central Asia	1			Group						A	Normal value	Y_GE15	15 years old and over	M	Male	2017	15.18231		16.54944	13.81519		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2016-2018.	E	Estimated data	PT	Percentage	G	Global			
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	135	Caucasus and Central Asia	1			Group						A	Normal value	Y_GE15	15 years old and over	F	Female	2017	16.36291		17.61285	15.11297		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2016-2018.	E	Estimated data	PT	Percentage	G	Global			
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	135	Caucasus and Central Asia	1			Group						A	Normal value	_T	All age ranges or no breaks by age	_T	Both sexes	2017	16.42449		17.19903	15.64996		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2016-2018.	E	Estimated data	PT	Percentage	G	Global			
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	14	Eastern Africa	4	202	Sub-Saharan Africa	Region						A	Normal value	Y_GE15	15 years old and over	F	Female	2017	64.75324		66.13091	63.37557		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2016-2018.	E	Estimated data	PT	Percentage	G	Global			
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	14	Eastern Africa	4	202	Sub-Saharan Africa	Region						A	Normal value	_T	All age ranges or no breaks by age	_T	Both sexes	2017	64.28044		65.3265	63.23438		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2016-2018.	E	Estimated data	PT	Percentage	G	Global			
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	14	Eastern Africa	4	202	Sub-Saharan Africa	Region						A	Normal value	Y_GE15	15 years old and over	M	Male	2017	64.40666		65.99807	62.81524		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2016-2018.	E	Estimated data	PT	Percentage	G	Global			
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	142	Asia	2	1	World	Region						A	Normal value	_T	All age ranges or no breaks by age	_T	Both sexes	2017	21.00019		21.73567	20.2647		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2016-2018.	E	Estimated data	PT	Percentage	G	Global			
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	142	Asia	2	1	World	Region						A	Normal value	Y_GE15	15 years old and over	M	Male	2017	20.59669		21.85682	19.33656		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2016-2018.	E	Estimated data	PT	Percentage	G	Global			
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	142	Asia	2	1	World	Region						A	Normal value	Y_GE15	15 years old and over	F	Female	2017	21.31001		22.39888	20.22115		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2016-2018.	E	Estimated data	PT	Percentage	G	Global			
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	143	Central Asia	3	142	Asia	Region						A	Normal value	Y_GE15	15 years old and over	M	Male	2017	14.45393		16.12667	12.78118		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2016-2018.	E	Estimated data	PT	Percentage	G	Global			
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	143	Central Asia	3	142	Asia	Region						A	Normal value	Y_GE15	15 years old and over	F	Female	2017	15.33291		16.86014	13.80569		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2016-2018.	E	Estimated data	PT	Percentage	G	Global			
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	143	Central Asia	3	142	Asia	Region						A	Normal value	_T	All age ranges or no breaks by age	_T	Both sexes	2017	15.75809		16.69135	14.82483		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2016-2018.	E	Estimated data	PT	Percentage	G	Global			
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	145	Western Asia	3	142	Asia	Region						A	Normal value	_T	All age ranges or no breaks by age	_T	Both sexes	2017	29.2907		30.24051	28.3409		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2016-2018.	E	Estimated data	PT	Percentage	G	Global			
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	145	Western Asia	3	142	Asia	Region						A	Normal value	Y_GE15	15 years old and over	M	Male	2017	26.3985		28.54914	24.24786		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2016-2018.	E	Estimated data	PT	Percentage	G	Global			
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	145	Western Asia	3	142	Asia	Region						A	Normal value	Y_GE15	15 years old and over	F	Female	2017	28.91045		30.64916	27.17174		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2016-2018.	E	Estimated data	PT	Percentage	G	Global			
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	15	Northern Africa	3	2	Africa	Region						A	Normal value	Y_GE15	15 years old and over	M	Male	2017	26.67538		28.73736	24.61341		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2016-2018.	E	Estimated data	PT	Percentage	G	Global			
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	15	Northern Africa	3	2	Africa	Region						A	Normal value	Y_GE15	15 years old and over	F	Female	2017	32.30388		34.44593	30.16184		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2016-2018.	E	Estimated data	PT	Percentage	G	Global			
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	15	Northern Africa	3	2	Africa	Region						A	Normal value	_T	All age ranges or no breaks by age	_T	Both sexes	2017	30.84885		32.11044	29.58726		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2016-2018.	E	Estimated data	PT	Percentage	G	Global			
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	150	Europe	2	1	World	Region						A	Normal value	Y_GE15	15 years old and over	M	Male	2017	7.32535		7.97199	6.67871		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2016-2018.	E	Estimated data	PT	Percentage	G	Global			
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	150	Europe	2	1	World	Region						A	Normal value	_T	All age ranges or no breaks by age	_T	Both sexes	2017	8.22331		8.5684	7.87822		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2016-2018.	E	Estimated data	PT	Percentage	G	Global			
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	150	Europe	2	1	World	Region						A	Normal value	Y_GE15	15 years old and over	F	Female	2017	8.329		8.91112	7.74688		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2016-2018.	E	Estimated data	PT	Percentage	G	Global			
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	151	Eastern Europe	3	150	Europe	Region						A	Normal value	Y_GE15	15 years old and over	F	Female	2017	10.89484		11.97924	9.81045		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2016-2018.	E	Estimated data	PT	Percentage	G	Global			
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	151	Eastern Europe	3	150	Europe	Region						A	Normal value	_T	All age ranges or no breaks by age	_T	Both sexes	2017	10.52522		11.23485	9.81559		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2016-2018.	E	Estimated data	PT	Percentage	G	Global			
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	151	Eastern Europe	3	150	Europe	Region						A	Normal value	Y_GE15	15 years old and over	M	Male	2017	9.35535		10.63892	8.07178		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2016-2018.	E	Estimated data	PT	Percentage	G	Global			
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	152	Chile	5	5	South America	Country	-71.23029019	-35.2652885	CHL	1	1	A	Normal value	_T	All age ranges or no breaks by age	_T	Both sexes	2017	13.64		14.09408	13.18592		National Entity	The observation value represents the 3-year average of the period 2016-2018.	CA	Country adjusted data	PT	Percentage	G	Global			
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	154	Northern Europe	3	150	Europe	Region						A	Normal value	_T	All age ranges or no breaks by age	_T	Both sexes	2017	6.01379		6.61441	5.41317		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2016-2018.	E	Estimated data	PT	Percentage	G	Global			
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	154	Northern Europe	3	150	Europe	Region						A	Normal value	Y_GE15	15 years old and over	F	Female	2017	5.90541		7.10825	4.70257		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2016-2018.	E	Estimated data	PT	Percentage	G	Global			
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	154	Northern Europe	3	150	Europe	Region						A	Normal value	Y_GE15	15 years old and over	M	Male	2017	5.1642		6.27156	4.05685		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2016-2018.	E	Estimated data	PT	Percentage	G	Global			
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	155	Western Europe	3	150	Europe	Region						A	Normal value	_T	All age ranges or no breaks by age	_T	Both sexes	2017	5.00819		5.49868	4.51771		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2016-2018.	E	Estimated data	PT	Percentage	G	Global			
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	155	Western Europe	3	150	Europe	Region						A	Normal value	Y_GE15	15 years old and over	F	Female	2017	4.27615		5.11728	3.43502		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2016-2018.	E	Estimated data	PT	Percentage	G	Global			
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	155	Western Europe	3	150	Europe	Region						A	Normal value	Y_GE15	15 years old and over	M	Male	2017	4.85378		5.69858	4.00898		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2016-2018.	E	Estimated data	PT	Percentage	G	Global			
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	18	Southern Africa	4	202	Sub-Saharan Africa	Region						A	Normal value	Y_GE15	15 years old and over	F	Female	2017	56.54462		60.34142	52.74783		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2016-2018.	E	Estimated data	PT	Percentage	G	Global			
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	18	Southern Africa	4	202	Sub-Saharan Africa	Region						A	Normal value	_T	All age ranges or no breaks by age	_T	Both sexes	2017	53.57509		55.81609	51.3341		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2016-2018.	E	Estimated data	PT	Percentage	G	Global			
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	18	Southern Africa	4	202	Sub-Saharan Africa	Region						A	Normal value	Y_GE15	15 years old and over	M	Male	2017	48.10773		52.00569	44.20977		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2016-2018.	E	Estimated data	PT	Percentage	G	Global			
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	188	Costa Rica	5	13	Central America	Country	-84.19712782	9.970998683	CRI	1	1	A	Normal value	Y_GE15	15 years old and over	F	Female	2017	24.09497		27.21872	20.97122		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2016-2018.	G	Global monitoring data	PT	Percentage	G	Global			
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	188	Costa Rica	5	13	Central America	Country	-84.19712782	9.970998683	CRI	1	1	A	Normal value	Y_GE15	15 years old and over	M	Male	2017	18.69026		22.07024	15.31028		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2016-2018.	G	Global monitoring data	PT	Percentage	G	Global			
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	188	Costa Rica	5	13	Central America	Country	-84.19712782	9.970998683	CRI	1	1	A	Normal value	_T	All age ranges or no breaks by age	_T	Both sexes	2017	23.23305		24.90204	21.56406		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2016-2018.	G	Global monitoring data	PT	Percentage	G	Global			
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	19	Americas	2	1	World	Region						A	Normal value	_T	All age ranges or no breaks by age	_T	Both sexes	2017	23.1663		23.74442	22.58817		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2016-2018.	E	Estimated data	PT	Percentage	G	Global			
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	19	Americas	2	1	World	Region						A	Normal value	Y_GE15	15 years old and over	F	Female	2017	26.03916		27.43629	24.64203		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2016-2018.	E	Estimated data	PT	Percentage	G	Global			
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	19	Americas	2	1	World	Region						A	Normal value	Y_GE15	15 years old and over	M	Male	2017	21.57118		22.92955	20.2128		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2016-2018.	E	Estimated data	PT	Percentage	G	Global			
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	191	Croatia	4	39	Southern Europe	Country	17.95874553	45.45172212	HRV	1	1	A	Normal value	Y_GE15	15 years old and over	F	Female	2017	9.1752		11.50271	6.84769		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2016-2018.	G	Global monitoring data	PT	Percentage	G	Global			
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	191	Croatia	4	39	Southern Europe	Country	17.95874553	45.45172212	HRV	1	1	A	Normal value	_T	All age ranges or no breaks by age	_T	Both sexes	2017	7.77402		9.2452	6.30283		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2016-2018.	G	Global monitoring data	PT	Percentage	G	Global			
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	191	Croatia	4	39	Southern Europe	Country	17.95874553	45.45172212	HRV	1	1	A	Normal value	Y_GE15	15 years old and over	M	Male	2017	7.31979		9.40546	5.23413		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2016-2018.	G	Global monitoring data	PT	Percentage	G	Global			
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	199	Least Developed Countries (LDC)	1			Group						A	Normal value	Y_GE15	15 years old and over	F	Female	2017	52.04786		53.22603	50.86968		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2016-2018.	E	Estimated data	PT	Percentage	G	Global			
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	199	Least Developed Countries (LDC)	1			Group						A	Normal value	Y_GE15	15 years old and over	M	Male	2017	51.34431		52.52975	50.15886		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2016-2018.	E	Estimated data	PT	Percentage	G	Global			
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	199	Least Developed Countries (LDC)	1			Group						A	Normal value	_T	All age ranges or no breaks by age	_T	Both sexes	2017	52.45525		53.27919	51.63131		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2016-2018.	E	Estimated data	PT	Percentage	G	Global			
