series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	age_code	age_desc	location_code	location_desc	sex_code	sex_desc	year	value	time_detail	upperBound	lowerBound	basePeriod	source	footnotes	nature_code	nature_desc	units_code	units_desc	reportingType_code	reportingType_desc	value_detail	lowerBound_detail	upperBound_detail
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	120	Cameroon	5	17	Middle Africa	Country	12.7419827	5.692387031	CMR	1	1	Y_GE65	65 years old and over	U	Urban	F	Female	2014	12.81667					INS, Cameroun based on Fourth Cameroon Household Survey ECAM 4		C	Country data	PT	Percentage	G	Global			
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	120	Cameroon	5	17	Middle Africa	Country	12.7419827	5.692387031	CMR	1	1	Y_GE65	65 years old and over	U	Urban	M	Male	2014	3.5075					INS, Cameroun based on Fourth Cameroon Household Survey ECAM 4		C	Country data	PT	Percentage	G	Global			
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	120	Cameroon	5	17	Middle Africa	Country	12.7419827	5.692387031	CMR	1	1	Y45T54	45 to 54 years old	R	Rural	M	Male	2014	4.82875					INS, Cameroun based on Fourth Cameroon Household Survey ECAM 4		C	Country data	PT	Percentage	G	Global			
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	120	Cameroon	5	17	Middle Africa	Country	12.7419827	5.692387031	CMR	1	1	Y25T44	25 to 44 years old	R	Rural	M	Male	2014	4.33625					INS, Cameroun based on Fourth Cameroon Household Survey ECAM 4		C	Country data	PT	Percentage	G	Global			
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	120	Cameroon	5	17	Middle Africa	Country	12.7419827	5.692387031	CMR	1	1	Y15T24	15 to 24 years old	_T	All areas	F	Female	2014	14.37292					INS, Cameroun based on Fourth Cameroon Household Survey ECAM 4		C	Country data	PT	Percentage	G	Global			
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	120	Cameroon	5	17	Middle Africa	Country	12.7419827	5.692387031	CMR	1	1	Y15T24	15 to 24 years old	_T	All areas	M	Male	2014	4.5525					INS, Cameroun based on Fourth Cameroon Household Survey ECAM 4		C	Country data	PT	Percentage	G	Global			
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	120	Cameroon	5	17	Middle Africa	Country	12.7419827	5.692387031	CMR	1	1	Y_GE15	15 years old and over	_T	All areas	F	Female	2014	15.82083					INS, Cameroun based on Fourth Cameroon Household Survey ECAM 4		C	Country data	PT	Percentage	G	Global			
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	120	Cameroon	5	17	Middle Africa	Country	12.7419827	5.692387031	CMR	1	1	Y_GE15	15 years old and over	_T	All areas	M	Male	2014	4.56792					INS, Cameroun based on Fourth Cameroon Household Survey ECAM 4		C	Country data	PT	Percentage	G	Global			
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	120	Cameroon	5	17	Middle Africa	Country	12.7419827	5.692387031	CMR	1	1	Y25T44	25 to 44 years old	_T	All areas	F	Female	2014	18.41833					INS, Cameroun based on Fourth Cameroon Household Survey ECAM 4		C	Country data	PT	Percentage	G	Global			
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	120	Cameroon	5	17	Middle Africa	Country	12.7419827	5.692387031	CMR	1	1	Y25T44	25 to 44 years old	_T	All areas	M	Male	2014	4.64458					INS, Cameroun based on Fourth Cameroon Household Survey ECAM 4		C	Country data	PT	Percentage	G	Global			
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	120	Cameroon	5	17	Middle Africa	Country	12.7419827	5.692387031	CMR	1	1	Y45T54	45 to 54 years old	_T	All areas	F	Female	2014	14.04667					INS, Cameroun based on Fourth Cameroon Household Survey ECAM 4		C	Country data	PT	Percentage	G	Global			
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	120	Cameroon	5	17	Middle Africa	Country	12.7419827	5.692387031	CMR	1	1	Y45T54	45 to 54 years old	_T	All areas	M	Male	2014	5.10333					INS, Cameroun based on Fourth Cameroon Household Survey ECAM 4		C	Country data	PT	Percentage	G	Global			
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	120	Cameroon	5	17	Middle Africa	Country	12.7419827	5.692387031	CMR	1	1	Y55T64	55 to 64 years old	_T	All areas	F	Female	2014	13.5275					INS, Cameroun based on Fourth Cameroon Household Survey ECAM 4		C	Country data	PT	Percentage	G	Global			
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	120	Cameroon	5	17	Middle Africa	Country	12.7419827	5.692387031	CMR	1	1	Y55T64	55 to 64 years old	_T	All areas	M	Male	2014	3.7075					INS, Cameroun based on Fourth Cameroon Household Survey ECAM 4		C	Country data	PT	Percentage	G	Global			
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	120	Cameroon	5	17	Middle Africa	Country	12.7419827	5.692387031	CMR	1	1	Y_GE65	65 years old and over	_T	All areas	F	Female	2014	11.26875					INS, Cameroun based on Fourth Cameroon Household Survey ECAM 4		C	Country data	PT	Percentage	G	Global			
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	120	Cameroon	5	17	Middle Africa	Country	12.7419827	5.692387031	CMR	1	1	Y_GE65	65 years old and over	_T	All areas	M	Male	2014	4.29708					INS, Cameroun based on Fourth Cameroon Household Survey ECAM 4		C	Country data	PT	Percentage	G	Global			
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	120	Cameroon	5	17	Middle Africa	Country	12.7419827	5.692387031	CMR	1	1	Y_GE10	10 years old and over	R	Rural	F	Female	2014	14.12375					INS, Cameroun based on Fourth Cameroon Household Survey ECAM 4		C	Country data	PT	Percentage	G	Global			
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	120	Cameroon	5	17	Middle Africa	Country	12.7419827	5.692387031	CMR	1	1	Y_GE10	10 years old and over	R	Rural	M	Male	2014	4.68958					INS, Cameroun based on Fourth Cameroon Household Survey ECAM 4		C	Country data	PT	Percentage	G	Global			
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	120	Cameroon	5	17	Middle Africa	Country	12.7419827	5.692387031	CMR	1	1	Y15T24	15 to 24 years old	R	Rural	F	Female	2014	14.97083					INS, Cameroun based on Fourth Cameroon Household Survey ECAM 4		C	Country data	PT	Percentage	G	Global			
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	120	Cameroon	5	17	Middle Africa	Country	12.7419827	5.692387031	CMR	1	1	Y15T24	15 to 24 years old	R	Rural	M	Male	2014	4.50375					INS, Cameroun based on Fourth Cameroon Household Survey ECAM 4		C	Country data	PT	Percentage	G	Global			
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	120	Cameroon	5	17	Middle Africa	Country	12.7419827	5.692387031	CMR	1	1	Y_GE15	15 years old and over	R	Rural	F	Female	2014	15.22875					INS, Cameroun based on Fourth Cameroon Household Survey ECAM 4		C	Country data	PT	Percentage	G	Global			
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	120	Cameroon	5	17	Middle Africa	Country	12.7419827	5.692387031	CMR	1	1	Y_GE15	15 years old and over	R	Rural	M	Male	2014	4.39917					INS, Cameroun based on Fourth Cameroon Household Survey ECAM 4		C	Country data	PT	Percentage	G	Global			
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	120	Cameroon	5	17	Middle Africa	Country	12.7419827	5.692387031	CMR	1	1	Y25T44	25 to 44 years old	R	Rural	F	Female	2014	17.26333					INS, Cameroun based on Fourth Cameroon Household Survey ECAM 4		C	Country data	PT	Percentage	G	Global			
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	120	Cameroon	5	17	Middle Africa	Country	12.7419827	5.692387031	CMR	1	1	Y45T54	45 to 54 years old	R	Rural	F	Female	2014	13.43417					INS, Cameroun based on Fourth Cameroon Household Survey ECAM 4		C	Country data	PT	Percentage	G	Global			
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	120	Cameroon	5	17	Middle Africa	Country	12.7419827	5.692387031	CMR	1	1	Y_GE10	10 years old and over	_T	All areas	F	Female	2014	14.55083					INS, Cameroun based on Fourth Cameroon Household Survey ECAM 4		C	Country data	PT	Percentage	G	Global			
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	120	Cameroon	5	17	Middle Africa	Country	12.7419827	5.692387031	CMR	1	1	Y55T64	55 to 64 years old	R	Rural	F	Female	2014	13.57958					INS, Cameroun based on Fourth Cameroon Household Survey ECAM 4		C	Country data	PT	Percentage	G	Global			
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	124	Canada	4	21	Northern America	Country	-101.6575058	57.72360191	CAN	1	1	Y_GE15	15 years old and over	_T	All areas	F	Female	2016	14.58333					Statistics Canada based on General Social Survey 2015-2016 - Cycle 29 - Time Use	Travel related to unpaid domestic and care work is not included.	C	Country data	PT	Percentage	G	Global			
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	124	Canada	4	21	Northern America	Country	-101.6575058	57.72360191	CAN	1	1	Y_GE15	15 years old and over	_T	All areas	M	Male	2016	9.58333					Statistics Canada based on General Social Survey 2015-2016 - Cycle 29 - Time Use	Travel related to unpaid domestic and care work is not included.	C	Country data	PT	Percentage	G	Global			
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	124	Canada	4	21	Northern America	Country	-101.6575058	57.72360191	CAN	1	1	Y_GE15	15 years old and over	U	Urban	F	Female	2016	14.16667					Statistics Canada based on General Social Survey 2015-2016 - Cycle 29 - Time Use	Travel related to unpaid domestic and care work is not included.	C	Country data	PT	Percentage	G	Global			
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	124	Canada	4	21	Northern America	Country	-101.6575058	57.72360191	CAN	1	1	Y_GE15	15 years old and over	U	Urban	M	Male	2016	9.58333					Statistics Canada based on General Social Survey 2015-2016 - Cycle 29 - Time Use	Travel related to unpaid domestic and care work is not included.	C	Country data	PT	Percentage	G	Global			
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	124	Canada	4	21	Northern America	Country	-101.6575058	57.72360191	CAN	1	1	Y25T44	25 to 44 years old	U	Urban	F	Female	2016	15.83333					Statistics Canada based on General Social Survey 2015-2016 - Cycle 29 - Time Use	Travel related to unpaid domestic and care work is not included.	C	Country data	PT	Percentage	G	Global			
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	124	Canada	4	21	Northern America	Country	-101.6575058	57.72360191	CAN	1	1	Y25T44	25 to 44 years old	U	Urban	M	Male	2016	9.16667					Statistics Canada based on General Social Survey 2015-2016 - Cycle 29 - Time Use	Travel related to unpaid domestic and care work is not included.	C	Country data	PT	Percentage	G	Global			
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	124	Canada	4	21	Northern America	Country	-101.6575058	57.72360191	CAN	1	1	Y45T54	45 to 54 years old	U	Urban	F	Female	2016	14.16667					Statistics Canada based on General Social Survey 2015-2016 - Cycle 29 - Time Use	Travel related to unpaid domestic and care work is not included.	C	Country data	PT	Percentage	G	Global			
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	124	Canada	4	21	Northern America	Country	-101.6575058	57.72360191	CAN	1	1	Y45T54	45 to 54 years old	U	Urban	M	Male	2016	10.83333					Statistics Canada based on General Social Survey 2015-2016 - Cycle 29 - Time Use	Travel related to unpaid domestic and care work is not included.	C	Country data	PT	Percentage	G	Global			
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	124	Canada	4	21	Northern America	Country	-101.6575058	57.72360191	CAN	1	1	Y55T64	55 to 64 years old	U	Urban	F	Female	2016	15.0					Statistics Canada based on General Social Survey 2015-2016 - Cycle 29 - Time Use	Travel related to unpaid domestic and care work is not included.	C	Country data	PT	Percentage	G	Global			
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	124	Canada	4	21	Northern America	Country	-101.6575058	57.72360191	CAN	1	1	Y55T64	55 to 64 years old	U	Urban	M	Male	2016	10.83333					Statistics Canada based on General Social Survey 2015-2016 - Cycle 29 - Time Use	Travel related to unpaid domestic and care work is not included.	C	Country data	PT	Percentage	G	Global			
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	124	Canada	4	21	Northern America	Country	-101.6575058	57.72360191	CAN	1	1	Y_GE65	65 years old and over	U	Urban	F	Female	2016	15.83333					Statistics Canada based on General Social Survey 2015-2016 - Cycle 29 - Time Use	Travel related to unpaid domestic and care work is not included.	C	Country data	PT	Percentage	G	Global			
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	124	Canada	4	21	Northern America	Country	-101.6575058	57.72360191	CAN	1	1	Y_GE65	65 years old and over	U	Urban	M	Male	2016	12.08333					Statistics Canada based on General Social Survey 2015-2016 - Cycle 29 - Time Use	Travel related to unpaid domestic and care work is not included.	C	Country data	PT	Percentage	G	Global			
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	124	Canada	4	21	Northern America	Country	-101.6575058	57.72360191	CAN	1	1	Y15T24	15 to 24 years old	U	Urban	M	Male	2016	4.16667					Statistics Canada based on General Social Survey 2015-2016 - Cycle 29 - Time Use	Travel related to unpaid domestic and care work is not included.	C	Country data	PT	Percentage	G	Global			
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	124	Canada	4	21	Northern America	Country	-101.6575058	57.72360191	CAN	1	1	Y15T24	15 to 24 years old	U	Urban	F	Female	2016	6.66667					Statistics Canada based on General Social Survey 2015-2016 - Cycle 29 - Time Use	Travel related to unpaid domestic and care work is not included.	C	Country data	PT	Percentage	G	Global			
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	124	Canada	4	21	Northern America	Country	-101.6575058	57.72360191	CAN	1	1	Y_GE65	65 years old and over	R	Rural	M	Male	2016	15.0					Statistics Canada based on General Social Survey 2015-2016 - Cycle 29 - Time Use	Travel related to unpaid domestic and care work is not included.	C	Country data	PT	Percentage	G	Global			
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	124	Canada	4	21	Northern America	Country	-101.6575058	57.72360191	CAN	1	1	Y_GE65	65 years old and over	R	Rural	F	Female	2016	17.08333					Statistics Canada based on General Social Survey 2015-2016 - Cycle 29 - Time Use	Travel related to unpaid domestic and care work is not included.	C	Country data	PT	Percentage	G	Global			
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	124	Canada	4	21	Northern America	Country	-101.6575058	57.72360191	CAN	1	1	Y25T44	25 to 44 years old	_T	All areas	F	Female	2016	16.25					Statistics Canada based on General Social Survey 2015-2016 - Cycle 29 - Time Use	Travel related to unpaid domestic and care work is not included.	C	Country data	PT	Percentage	G	Global			
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	124	Canada	4	21	Northern America	Country	-101.6575058	57.72360191	CAN	1	1	Y25T44	25 to 44 years old	_T	All areas	M	Male	2016	9.58333					Statistics Canada based on General Social Survey 2015-2016 - Cycle 29 - Time Use	Travel related to unpaid domestic and care work is not included.	C	Country data	PT	Percentage	G	Global			
