series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	sex_code	sex_desc	typeOfOccupation_code	typeOfOccupation_desc	year	value	time_detail	upperBound	lowerBound	basePeriod	source	footnotes	nature_code	nature_desc	units_code	units_desc	reportingType_code	reportingType_desc	value_detail	lowerBound_detail	upperBound_detail
SH_MED_HWRKDIS	Health worker distribution, by sex and type of occupation (%)	108	Burundi	5	14	Eastern Africa	Country	29.89080992	-3.366387428	BDI	1	1	M	Male	ISCO08_222_322	Nursing and midwifery personnel	2017	42.5					Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C	Country data	PT	Percentage	G	Global			
SH_MED_HWRKDIS	Health worker distribution, by sex and type of occupation (%)	108	Burundi	5	14	Eastern Africa	Country	29.89080992	-3.366387428	BDI	1	1	M	Male	ISCO08_222	Nursing personnel	2017	42.5					Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C	Country data	PT	Percentage	G	Global			
SH_MED_HWRKDIS	Health worker distribution, by sex and type of occupation (%)	108	Burundi	5	14	Eastern Africa	Country	29.89080992	-3.366387428	BDI	1	1	F	Female	ISCO08_222_322	Nursing and midwifery personnel	2017	57.5					Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C	Country data	PT	Percentage	G	Global			
SH_MED_HWRKDIS	Health worker distribution, by sex and type of occupation (%)	108	Burundi	5	14	Eastern Africa	Country	29.89080992	-3.366387428	BDI	1	1	F	Female	ISCO08_222	Nursing personnel	2017	57.5					Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C	Country data	PT	Percentage	G	Global			
SH_MED_HWRKDIS	Health worker distribution, by sex and type of occupation (%)	112	Belarus	4	151	Eastern Europe	Country	28.04940161	53.54193075	BLR	1	1	M	Male	ISCO08_222_322	Nursing and midwifery personnel	2009	0.6					Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C	Country data	PT	Percentage	G	Global			
SH_MED_HWRKDIS	Health worker distribution, by sex and type of occupation (%)	112	Belarus	4	151	Eastern Europe	Country	28.04940161	53.54193075	BLR	1	1	M	Male	ISCO08_222	Nursing personnel	2009	0.6					Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C	Country data	PT	Percentage	G	Global			
SH_MED_HWRKDIS	Health worker distribution, by sex and type of occupation (%)	112	Belarus	4	151	Eastern Europe	Country	28.04940161	53.54193075	BLR	1	1	F	Female	ISCO08_222_322	Nursing and midwifery personnel	2009	99.4					Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C	Country data	PT	Percentage	G	Global			
SH_MED_HWRKDIS	Health worker distribution, by sex and type of occupation (%)	112	Belarus	4	151	Eastern Europe	Country	28.04940161	53.54193075	BLR	1	1	F	Female	ISCO08_222	Nursing personnel	2009	99.4					Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C	Country data	PT	Percentage	G	Global			
SH_MED_HWRKDIS	Health worker distribution, by sex and type of occupation (%)	112	Belarus	4	151	Eastern Europe	Country	28.04940161	53.54193075	BLR	1	1	F	Female	ISCO08_221	Medical doctors	2015	72.5					Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C	Country data	PT	Percentage	G	Global			
SH_MED_HWRKDIS	Health worker distribution, by sex and type of occupation (%)	112	Belarus	4	151	Eastern Europe	Country	28.04940161	53.54193075	BLR	1	1	M	Male	ISCO08_221	Medical doctors	2015	27.5					Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C	Country data	PT	Percentage	G	Global			
SH_MED_HWRKDIS	Health worker distribution, by sex and type of occupation (%)	116	Cambodia	4	35	South-Eastern Asia	Country	104.922836	12.71163737	KHM	1	1	M	Male	ISCO08_222_322	Nursing and midwifery personnel	2018	62.3					Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C	Country data	PT	Percentage	G	Global			
SH_MED_HWRKDIS	Health worker distribution, by sex and type of occupation (%)	116	Cambodia	4	35	South-Eastern Asia	Country	104.922836	12.71163737	KHM	1	1	M	Male	ISCO08_222	Nursing personnel	2018	62.3					Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C	Country data	PT	Percentage	G	Global			
SH_MED_HWRKDIS	Health worker distribution, by sex and type of occupation (%)	116	Cambodia	4	35	South-Eastern Asia	Country	104.922836	12.71163737	KHM	1	1	F	Female	ISCO08_222_322	Nursing and midwifery personnel	2018	37.7					Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C	Country data	PT	Percentage	G	Global			
SH_MED_HWRKDIS	Health worker distribution, by sex and type of occupation (%)	116	Cambodia	4	35	South-Eastern Asia	Country	104.922836	12.71163737	KHM	1	1	F	Female	ISCO08_222	Nursing personnel	2018	37.7					Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C	Country data	PT	Percentage	G	Global			
SH_MED_HWRKDIS	Health worker distribution, by sex and type of occupation (%)	116	Cambodia	4	35	South-Eastern Asia	Country	104.922836	12.71163737	KHM	1	1	F	Female	ISCO08_221	Medical doctors	2013	40.0					Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C	Country data	PT	Percentage	G	Global			
SH_MED_HWRKDIS	Health worker distribution, by sex and type of occupation (%)	116	Cambodia	4	35	South-Eastern Asia	Country	104.922836	12.71163737	KHM	1	1	M	Male	ISCO08_221	Medical doctors	2013	60.0					Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C	Country data	PT	Percentage	G	Global			
SH_MED_HWRKDIS	Health worker distribution, by sex and type of occupation (%)	12	Algeria	4	15	Northern Africa	Country	2.678164227	28.15940032	DZA	1	1	F	Female	ISCO08_222_322	Nursing and midwifery personnel	2018	61.4					Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C	Country data	PT	Percentage	G	Global			
SH_MED_HWRKDIS	Health worker distribution, by sex and type of occupation (%)	12	Algeria	4	15	Northern Africa	Country	2.678164227	28.15940032	DZA	1	1	F	Female	ISCO08_222	Nursing personnel	2018	61.4					Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C	Country data	PT	Percentage	G	Global			
SH_MED_HWRKDIS	Health worker distribution, by sex and type of occupation (%)	12	Algeria	4	15	Northern Africa	Country	2.678164227	28.15940032	DZA	1	1	M	Male	ISCO08_222_322	Nursing and midwifery personnel	2018	38.6					Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C	Country data	PT	Percentage	G	Global			
SH_MED_HWRKDIS	Health worker distribution, by sex and type of occupation (%)	12	Algeria	4	15	Northern Africa	Country	2.678164227	28.15940032	DZA	1	1	M	Male	ISCO08_222	Nursing personnel	2018	38.6					Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C	Country data	PT	Percentage	G	Global			
SH_MED_HWRKDIS	Health worker distribution, by sex and type of occupation (%)	12	Algeria	4	15	Northern Africa	Country	2.678164227	28.15940032	DZA	1	1	M	Male	ISCO08_221	Medical doctors	2018	39.4					Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C	Country data	PT	Percentage	G	Global			
SH_MED_HWRKDIS	Health worker distribution, by sex and type of occupation (%)	12	Algeria	4	15	Northern Africa	Country	2.678164227	28.15940032	DZA	1	1	F	Female	ISCO08_221	Medical doctors	2018	60.6					Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C	Country data	PT	Percentage	G	Global			
SH_MED_HWRKDIS	Health worker distribution, by sex and type of occupation (%)	124	Canada	4	21	Northern America	Country	-101.6575058	57.72360191	CAN	1	1	M	Male	ISCO08_222_322	Nursing and midwifery personnel	2018	8.7					Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C	Country data	PT	Percentage	G	Global			
SH_MED_HWRKDIS	Health worker distribution, by sex and type of occupation (%)	124	Canada	4	21	Northern America	Country	-101.6575058	57.72360191	CAN	1	1	M	Male	ISCO08_222	Nursing personnel	2018	8.7					Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C	Country data	PT	Percentage	G	Global			
SH_MED_HWRKDIS	Health worker distribution, by sex and type of occupation (%)	124	Canada	4	21	Northern America	Country	-101.6575058	57.72360191	CAN	1	1	F	Female	ISCO08_222_322	Nursing and midwifery personnel	2018	91.3					Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C	Country data	PT	Percentage	G	Global			
SH_MED_HWRKDIS	Health worker distribution, by sex and type of occupation (%)	124	Canada	4	21	Northern America	Country	-101.6575058	57.72360191	CAN	1	1	F	Female	ISCO08_222	Nursing personnel	2018	91.3					Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C	Country data	PT	Percentage	G	Global			
SH_MED_HWRKDIS	Health worker distribution, by sex and type of occupation (%)	132	Cabo Verde	5	11	Western Africa	Country	-23.63544151	15.07791834	CPV	1	1	M	Male	ISCO08_222_322	Nursing and midwifery personnel	2018	21.8					Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C	Country data	PT	Percentage	G	Global			
SH_MED_HWRKDIS	Health worker distribution, by sex and type of occupation (%)	132	Cabo Verde	5	11	Western Africa	Country	-23.63544151	15.07791834	CPV	1	1	M	Male	ISCO08_222	Nursing personnel	2018	21.8					Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C	Country data	PT	Percentage	G	Global			
SH_MED_HWRKDIS	Health worker distribution, by sex and type of occupation (%)	132	Cabo Verde	5	11	Western Africa	Country	-23.63544151	15.07791834	CPV	1	1	F	Female	ISCO08_222_322	Nursing and midwifery personnel	2018	78.2					Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C	Country data	PT	Percentage	G	Global			
SH_MED_HWRKDIS	Health worker distribution, by sex and type of occupation (%)	132	Cabo Verde	5	11	Western Africa	Country	-23.63544151	15.07791834	CPV	1	1	F	Female	ISCO08_222	Nursing personnel	2018	78.2					Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C	Country data	PT	Percentage	G	Global			
SH_MED_HWRKDIS	Health worker distribution, by sex and type of occupation (%)	144	Sri Lanka	4	34	Southern Asia	Country	80.70489654	7.614693343	LKA	1	1	M	Male	ISCO08_222_322	Nursing and midwifery personnel	2018	5.0					Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C	Country data	PT	Percentage	G	Global			
SH_MED_HWRKDIS	Health worker distribution, by sex and type of occupation (%)	144	Sri Lanka	4	34	Southern Asia	Country	80.70489654	7.614693343	LKA	1	1	M	Male	ISCO08_222	Nursing personnel	2018	5.0					Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C	Country data	PT	Percentage	G	Global			
SH_MED_HWRKDIS	Health worker distribution, by sex and type of occupation (%)	144	Sri Lanka	4	34	Southern Asia	Country	80.70489654	7.614693343	LKA	1	1	F	Female	ISCO08_222_322	Nursing and midwifery personnel	2018	95.0					Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C	Country data	PT	Percentage	G	Global			
SH_MED_HWRKDIS	Health worker distribution, by sex and type of occupation (%)	144	Sri Lanka	4	34	Southern Asia	Country	80.70489654	7.614693343	LKA	1	1	F	Female	ISCO08_222	Nursing personnel	2018	95.0					Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C	Country data	PT	Percentage	G	Global			
SH_MED_HWRKDIS	Health worker distribution, by sex and type of occupation (%)	144	Sri Lanka	4	34	Southern Asia	Country	80.70489654	7.614693343	LKA	1	1	F	Female	ISCO08_221	Medical doctors	2018	55.3					Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C	Country data	PT	Percentage	G	Global			
SH_MED_HWRKDIS	Health worker distribution, by sex and type of occupation (%)	144	Sri Lanka	4	34	Southern Asia	Country	80.70489654	7.614693343	LKA	1	1	M	Male	ISCO08_221	Medical doctors	2018	44.7					Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C	Country data	PT	Percentage	G	Global			
SH_MED_HWRKDIS	Health worker distribution, by sex and type of occupation (%)	152	Chile	5	5	South America	Country	-71.23029019	-35.2652885	CHL	1	1	F	Female	ISCO08_221	Medical doctors	2018	41.8					Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C	Country data	PT	Percentage	G	Global			
SH_MED_HWRKDIS	Health worker distribution, by sex and type of occupation (%)	152	Chile	5	5	South America	Country	-71.23029019	-35.2652885	CHL	1	1	M	Male	ISCO08_221	Medical doctors	2018	58.2					Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C	Country data	PT	Percentage	G	Global			
SH_MED_HWRKDIS	Health worker distribution, by sex and type of occupation (%)	152	Chile	5	5	South America	Country	-71.23029019	-35.2652885	CHL	1	1	M	Male	ISCO08_222_322	Nursing and midwifery personnel	2018	14.9					Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C	Country data	PT	Percentage	G	Global			
SH_MED_HWRKDIS	Health worker distribution, by sex and type of occupation (%)	152	Chile	5	5	South America	Country	-71.23029019	-35.2652885	CHL	1	1	M	Male	ISCO08_222	Nursing personnel	2018	14.9					Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C	Country data	PT	Percentage	G	Global			
SH_MED_HWRKDIS	Health worker distribution, by sex and type of occupation (%)	152	Chile	5	5	South America	Country	-71.23029019	-35.2652885	CHL	1	1	F	Female	ISCO08_222_322	Nursing and midwifery personnel	2018	85.1					Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C	Country data	PT	Percentage	G	Global			
SH_MED_HWRKDIS	Health worker distribution, by sex and type of occupation (%)	152	Chile	5	5	South America	Country	-71.23029019	-35.2652885	CHL	1	1	F	Female	ISCO08_222	Nursing personnel	2018	85.1					Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C	Country data	PT	Percentage	G	Global			
SH_MED_HWRKDIS	Health worker distribution, by sex and type of occupation (%)	156	China	4	30	Eastern Asia	Country	104.1403375	32.30955217	CHN	1	1	M	Male	ISCO08_222_322	Nursing and midwifery personnel	2017	2.0					Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C	Country data	PT	Percentage	G	Global			
SH_MED_HWRKDIS	Health worker distribution, by sex and type of occupation (%)	156	China	4	30	Eastern Asia	Country	104.1403375	32.30955217	CHN	1	1	M	Male	ISCO08_222	Nursing personnel	2017	2.0					Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C	Country data	PT	Percentage	G	Global			
SH_MED_HWRKDIS	Health worker distribution, by sex and type of occupation (%)	156	China	4	30	Eastern Asia	Country	104.1403375	32.30955217	CHN	1	1	F	Female	ISCO08_222_322	Nursing and midwifery personnel	2017	98.0					Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C	Country data	PT	Percentage	G	Global			
SH_MED_HWRKDIS	Health worker distribution, by sex and type of occupation (%)	156	China	4	30	Eastern Asia	Country	104.1403375	32.30955217	CHN	1	1	F	Female	ISCO08_222	Nursing personnel	2017	98.0					Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C	Country data	PT	Percentage	G	Global			
SH_MED_HWRKDIS	Health worker distribution, by sex and type of occupation (%)	178	Congo	5	11	Western Africa	Country	15.22052612	-0.840544119	COG	1	1	M	Male	ISCO08_222_322	Nursing and midwifery personnel	2015	27.5					Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C	Country data	PT	Percentage	G	Global			
SH_MED_HWRKDIS	Health worker distribution, by sex and type of occupation (%)	178	Congo	5	11	Western Africa	Country	15.22052612	-0.840544119	COG	1	1	M	Male	ISCO08_222	Nursing personnel	2015	27.5					Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C	Country data	PT	Percentage	G	Global			
SH_MED_HWRKDIS	Health worker distribution, by sex and type of occupation (%)	178	Congo	5	11	Western Africa	Country	15.22052612	-0.840544119	COG	1	1	F	Female	ISCO08_222_322	Nursing and midwifery personnel	2015	72.5					Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C	Country data	PT	Percentage	G	Global			
SH_MED_HWRKDIS	Health worker distribution, by sex and type of occupation (%)	178	Congo	5	11	Western Africa	Country	15.22052612	-0.840544119	COG	1	1	F	Female	ISCO08_222	Nursing personnel	2015	72.5					Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C	Country data	PT	Percentage	G	Global			
SH_MED_HWRKDIS	Health worker distribution, by sex and type of occupation (%)	180	Democratic Republic of the Congo	5	17	Middle Africa	Country	23.65496507	-2.877154732	COD	1	1	F	Female	ISCO08_222_322	Nursing and midwifery personnel	2018	33.2					Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C	Country data	PT	Percentage	G	Global			
SH_MED_HWRKDIS	Health worker distribution, by sex and type of occupation (%)	180	Democratic Republic of the Congo	5	17	Middle Africa	Country	23.65496507	-2.877154732	COD	1	1	F	Female	ISCO08_222	Nursing personnel	2018	33.2					Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C	Country data	PT	Percentage	G	Global			
SH_MED_HWRKDIS	Health worker distribution, by sex and type of occupation (%)	180	Democratic Republic of the Congo	5	17	Middle Africa	Country	23.65496507	-2.877154732	COD	1	1	M	Male	ISCO08_222_322	Nursing and midwifery personnel	2018	66.8					Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C	Country data	PT	Percentage	G	Global			
SH_MED_HWRKDIS	Health worker distribution, by sex and type of occupation (%)	180	Democratic Republic of the Congo	5	17	Middle Africa	Country	23.65496507	-2.877154732	COD	1	1	M	Male	ISCO08_222	Nursing personnel	2018	66.8					Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C	Country data	PT	Percentage	G	Global			
SH_MED_HWRKDIS	Health worker distribution, by sex and type of occupation (%)	184	Cook Islands	4	61	Polynesia	Country	-159.7711391	-21.22696458	COK	0	1	F	Female	ISCO08_222_322	Nursing and midwifery personnel	2018	90.7					Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C	Country data	PT	Percentage	G	Global			
SH_MED_HWRKDIS	Health worker distribution, by sex and type of occupation (%)	184	Cook Islands	4	61	Polynesia	Country	-159.7711391	-21.22696458	COK	0	1	F	Female	ISCO08_222	Nursing personnel	2018	90.7					Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C	Country data	PT	Percentage	G	Global			
