series	seriesDescription	geoAreaCode	geoAreaName	value	time_detail	upperBound	lowerBound	basePeriod	source	footnotes	nature_code	nature_desc	units_code	units_desc	observationStatus_code	observationStatus_desc	reportingType_code	reportingType_desc	timePeriod	value_detail	lowerBound_detail	upperBound_detail	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile
FI_FSI_FSLS	Liquid assets to short term liabilities (%)	100	Bulgaria	35.7827997161006					IMF		_X	Data nature not available	PT	Percentage	A	Normal value	G	Global	2018				4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1
FI_FSI_FSLS	Liquid assets to short term liabilities (%)	104	Myanmar	55.7753392310551					IMF		_X	Data nature not available	PT	Percentage	A	Normal value	G	Global	2016				4	35	South-Eastern Asia	Country	96.51752295	21.19332882	MMR	1	1
FI_FSI_FSLS	Liquid assets to short term liabilities (%)	104	Myanmar	60.7234131145975					IMF		_X	Data nature not available	PT	Percentage	A	Normal value	G	Global	2017				4	35	South-Eastern Asia	Country	96.51752295	21.19332882	MMR	1	1
FI_FSI_FSLS	Liquid assets to short term liabilities (%)	104	Myanmar	59.7809611105106					IMF		_X	Data nature not available	PT	Percentage	A	Normal value	G	Global	2018				4	35	South-Eastern Asia	Country	96.51752295	21.19332882	MMR	1	1
FI_FSI_FSLS	Liquid assets to short term liabilities (%)	108	Burundi	80.7551955482914					IMF		_X	Data nature not available	PT	Percentage	A	Normal value	G	Global	2010				5	14	Eastern Africa	Country	29.89080992	-3.366387428	BDI	1	1
FI_FSI_FSLS	Liquid assets to short term liabilities (%)	108	Burundi	40.1485931211487					IMF		_X	Data nature not available	PT	Percentage	A	Normal value	G	Global	2011				5	14	Eastern Africa	Country	29.89080992	-3.366387428	BDI	1	1
FI_FSI_FSLS	Liquid assets to short term liabilities (%)	108	Burundi	33.3511127351596					IMF		_X	Data nature not available	PT	Percentage	A	Normal value	G	Global	2012				5	14	Eastern Africa	Country	29.89080992	-3.366387428	BDI	1	1
FI_FSI_FSLS	Liquid assets to short term liabilities (%)	108	Burundi	32.1225862476285					IMF		_X	Data nature not available	PT	Percentage	A	Normal value	G	Global	2013				5	14	Eastern Africa	Country	29.89080992	-3.366387428	BDI	1	1
FI_FSI_FSLS	Liquid assets to short term liabilities (%)	108	Burundi	47.2849644350243					IMF		_X	Data nature not available	PT	Percentage	A	Normal value	G	Global	2014				5	14	Eastern Africa	Country	29.89080992	-3.366387428	BDI	1	1
FI_FSI_FSLS	Liquid assets to short term liabilities (%)	108	Burundi	19.2749625899241					IMF		_X	Data nature not available	PT	Percentage	A	Normal value	G	Global	2015				5	14	Eastern Africa	Country	29.89080992	-3.366387428	BDI	1	1
FI_FSI_FSLS	Liquid assets to short term liabilities (%)	108	Burundi	21.2789780579056					IMF		_X	Data nature not available	PT	Percentage	A	Normal value	G	Global	2016				5	14	Eastern Africa	Country	29.89080992	-3.366387428	BDI	1	1
FI_FSI_FSLS	Liquid assets to short term liabilities (%)	108	Burundi	24.9349902706913					IMF		_X	Data nature not available	PT	Percentage	A	Normal value	G	Global	2017				5	14	Eastern Africa	Country	29.89080992	-3.366387428	BDI	1	1
FI_FSI_FSLS	Liquid assets to short term liabilities (%)	112	Belarus	97.5063451044987					IMF		_X	Data nature not available	PT	Percentage	A	Normal value	G	Global	2010				4	151	Eastern Europe	Country	28.04940161	53.54193075	BLR	1	1
FI_FSI_FSLS	Liquid assets to short term liabilities (%)	112	Belarus	127.772994155941					IMF		_X	Data nature not available	PT	Percentage	A	Normal value	G	Global	2011				4	151	Eastern Europe	Country	28.04940161	53.54193075	BLR	1	1
FI_FSI_FSLS	Liquid assets to short term liabilities (%)	112	Belarus	96.25754870391					IMF		_X	Data nature not available	PT	Percentage	A	Normal value	G	Global	2012				4	151	Eastern Europe	Country	28.04940161	53.54193075	BLR	1	1
FI_FSI_FSLS	Liquid assets to short term liabilities (%)	112	Belarus	89.6274311703239					IMF		_X	Data nature not available	PT	Percentage	A	Normal value	G	Global	2013				4	151	Eastern Europe	Country	28.04940161	53.54193075	BLR	1	1
FI_FSI_FSLS	Liquid assets to short term liabilities (%)	112	Belarus	89.9312347360578					IMF		_X	Data nature not available	PT	Percentage	A	Normal value	G	Global	2014				4	151	Eastern Europe	Country	28.04940161	53.54193075	BLR	1	1
FI_FSI_FSLS	Liquid assets to short term liabilities (%)	112	Belarus	75.7991754475079					IMF		_X	Data nature not available	PT	Percentage	A	Normal value	G	Global	2015				4	151	Eastern Europe	Country	28.04940161	53.54193075	BLR	1	1
FI_FSI_FSLS	Liquid assets to short term liabilities (%)	112	Belarus	50.966661757831					IMF		_X	Data nature not available	PT	Percentage	A	Normal value	G	Global	2016				4	151	Eastern Europe	Country	28.04940161	53.54193075	BLR	1	1
FI_FSI_FSLS	Liquid assets to short term liabilities (%)	112	Belarus	60.1545438932907					IMF		_X	Data nature not available	PT	Percentage	A	Normal value	G	Global	2017				4	151	Eastern Europe	Country	28.04940161	53.54193075	BLR	1	1
FI_FSI_FSLS	Liquid assets to short term liabilities (%)	112	Belarus	167.591273745368					IMF		_X	Data nature not available	PT	Percentage	A	Normal value	G	Global	2018				4	151	Eastern Europe	Country	28.04940161	53.54193075	BLR	1	1
FI_FSI_FSLS	Liquid assets to short term liabilities (%)	116	Cambodia	24.2203285447885					IMF		_X	Data nature not available	PT	Percentage	A	Normal value	G	Global	2010				4	35	South-Eastern Asia	Country	104.922836	12.71163737	KHM	1	1
FI_FSI_FSLS	Liquid assets to short term liabilities (%)	116	Cambodia	21.7307292077612					IMF		_X	Data nature not available	PT	Percentage	A	Normal value	G	Global	2011				4	35	South-Eastern Asia	Country	104.922836	12.71163737	KHM	1	1
FI_FSI_FSLS	Liquid assets to short term liabilities (%)	116	Cambodia	20.2715294529447					IMF		_X	Data nature not available	PT	Percentage	A	Normal value	G	Global	2012				4	35	South-Eastern Asia	Country	104.922836	12.71163737	KHM	1	1
FI_FSI_FSLS	Liquid assets to short term liabilities (%)	116	Cambodia	24.2365146023998					IMF		_X	Data nature not available	PT	Percentage	A	Normal value	G	Global	2013				4	35	South-Eastern Asia	Country	104.922836	12.71163737	KHM	1	1
FI_FSI_FSLS	Liquid assets to short term liabilities (%)	116	Cambodia	23.1304126743092					IMF		_X	Data nature not available	PT	Percentage	A	Normal value	G	Global	2014				4	35	South-Eastern Asia	Country	104.922836	12.71163737	KHM	1	1
FI_FSI_FSLS	Liquid assets to short term liabilities (%)	116	Cambodia	25.417717530092					IMF		_X	Data nature not available	PT	Percentage	A	Normal value	G	Global	2015				4	35	South-Eastern Asia	Country	104.922836	12.71163737	KHM	1	1
FI_FSI_FSLS	Liquid assets to short term liabilities (%)	116	Cambodia	24.2852562075676					IMF		_X	Data nature not available	PT	Percentage	A	Normal value	G	Global	2016				4	35	South-Eastern Asia	Country	104.922836	12.71163737	KHM	1	1
FI_FSI_FSLS	Liquid assets to short term liabilities (%)	116	Cambodia	24.9156556493404					IMF		_X	Data nature not available	PT	Percentage	A	Normal value	G	Global	2017				4	35	South-Eastern Asia	Country	104.922836	12.71163737	KHM	1	1
FI_FSI_FSLS	Liquid assets to short term liabilities (%)	116	Cambodia	25.7275603051087					IMF		_X	Data nature not available	PT	Percentage	A	Normal value	G	Global	2018				4	35	South-Eastern Asia	Country	104.922836	12.71163737	KHM	1	1
FI_FSI_FSLS	Liquid assets to short term liabilities (%)	12	Algeria	114.535958766686					IMF		_X	Data nature not available	PT	Percentage	A	Normal value	G	Global	2009				4	15	Northern Africa	Country	2.678164227	28.15940032	DZA	1	1
FI_FSI_FSLS	Liquid assets to short term liabilities (%)	12	Algeria	114.302366067253					IMF		_X	Data nature not available	PT	Percentage	A	Normal value	G	Global	2010				4	15	Northern Africa	Country	2.678164227	28.15940032	DZA	1	1
FI_FSI_FSLS	Liquid assets to short term liabilities (%)	12	Algeria	103.726371249564					IMF		_X	Data nature not available	PT	Percentage	A	Normal value	G	Global	2011				4	15	Northern Africa	Country	2.678164227	28.15940032	DZA	1	1
FI_FSI_FSLS	Liquid assets to short term liabilities (%)	12	Algeria	107.492947621887					IMF		_X	Data nature not available	PT	Percentage	A	Normal value	G	Global	2012				4	15	Northern Africa	Country	2.678164227	28.15940032	DZA	1	1
FI_FSI_FSLS	Liquid assets to short term liabilities (%)	12	Algeria	93.5244349682014					IMF		_X	Data nature not available	PT	Percentage	A	Normal value	G	Global	2013				4	15	Northern Africa	Country	2.678164227	28.15940032	DZA	1	1
FI_FSI_FSLS	Liquid assets to short term liabilities (%)	12	Algeria	82.0646195161041					IMF		_X	Data nature not available	PT	Percentage	A	Normal value	G	Global	2014				4	15	Northern Africa	Country	2.678164227	28.15940032	DZA	1	1
FI_FSI_FSLS	Liquid assets to short term liabilities (%)	12	Algeria	61.6384268966558					IMF		_X	Data nature not available	PT	Percentage	A	Normal value	G	Global	2015				4	15	Northern Africa	Country	2.678164227	28.15940032	DZA	1	1
FI_FSI_FSLS	Liquid assets to short term liabilities (%)	12	Algeria	58.3918893178889					IMF		_X	Data nature not available	PT	Percentage	A	Normal value	G	Global	2016				4	15	Northern Africa	Country	2.678164227	28.15940032	DZA	1	1
FI_FSI_FSLS	Liquid assets to short term liabilities (%)	12	Algeria	53.6958405777878					IMF		_X	Data nature not available	PT	Percentage	A	Normal value	G	Global	2017				4	15	Northern Africa	Country	2.678164227	28.15940032	DZA	1	1
FI_FSI_FSLS	Liquid assets to short term liabilities (%)	12	Algeria	47.4452143496409					IMF		_X	Data nature not available	PT	Percentage	A	Normal value	G	Global	2018				4	15	Northern Africa	Country	2.678164227	28.15940032	DZA	1	1
FI_FSI_FSLS	Liquid assets to short term liabilities (%)	120	Cameroon	177.787832752556					IMF		_X	Data nature not available	PT	Percentage	A	Normal value	G	Global	2010				5	17	Middle Africa	Country	12.7419827	5.692387031	CMR	1	1
FI_FSI_FSLS	Liquid assets to short term liabilities (%)	120	Cameroon	164.097266955809					IMF		_X	Data nature not available	PT	Percentage	A	Normal value	G	Global	2011				5	17	Middle Africa	Country	12.7419827	5.692387031	CMR	1	1
FI_FSI_FSLS	Liquid assets to short term liabilities (%)	120	Cameroon	161.770460407543					IMF		_X	Data nature not available	PT	Percentage	A	Normal value	G	Global	2012				5	17	Middle Africa	Country	12.7419827	5.692387031	CMR	1	1
FI_FSI_FSLS	Liquid assets to short term liabilities (%)	120	Cameroon	127.568096159091					IMF		_X	Data nature not available	PT	Percentage	A	Normal value	G	Global	2013				5	17	Middle Africa	Country	12.7419827	5.692387031	CMR	1	1
FI_FSI_FSLS	Liquid assets to short term liabilities (%)	120	Cameroon	139.477874489171					IMF		_X	Data nature not available	PT	Percentage	A	Normal value	G	Global	2014				5	17	Middle Africa	Country	12.7419827	5.692387031	CMR	1	1
FI_FSI_FSLS	Liquid assets to short term liabilities (%)	120	Cameroon	147.542573650325					IMF		_X	Data nature not available	PT	Percentage	A	Normal value	G	Global	2015				5	17	Middle Africa	Country	12.7419827	5.692387031	CMR	1	1
FI_FSI_FSLS	Liquid assets to short term liabilities (%)	120	Cameroon	148.702293053245					IMF		_X	Data nature not available	PT	Percentage	A	Normal value	G	Global	2016				5	17	Middle Africa	Country	12.7419827	5.692387031	CMR	1	1
FI_FSI_FSLS	Liquid assets to short term liabilities (%)	120	Cameroon	149.266189733829					IMF		_X	Data nature not available	PT	Percentage	A	Normal value	G	Global	2017				5	17	Middle Africa	Country	12.7419827	5.692387031	CMR	1	1
FI_FSI_FSLS	Liquid assets to short term liabilities (%)	120	Cameroon	162.398251342526					IMF		_X	Data nature not available	PT	Percentage	A	Normal value	G	Global	2018				5	17	Middle Africa	Country	12.7419827	5.692387031	CMR	1	1
FI_FSI_FSLS	Liquid assets to short term liabilities (%)	124	Canada	33.7523629722237					IMF		_X	Data nature not available	PT	Percentage	A	Normal value	G	Global	2005				4	21	Northern America	Country	-101.6575058	57.72360191	CAN	1	1
FI_FSI_FSLS	Liquid assets to short term liabilities (%)	124	Canada	34.4197531599962					IMF		_X	Data nature not available	PT	Percentage	A	Normal value	G	Global	2006				4	21	Northern America	Country	-101.6575058	57.72360191	CAN	1	1
FI_FSI_FSLS	Liquid assets to short term liabilities (%)	124	Canada	30.3448965806479					IMF		_X	Data nature not available	PT	Percentage	A	Normal value	G	Global	2007				4	21	Northern America	Country	-101.6575058	57.72360191	CAN	1	1
FI_FSI_FSLS	Liquid assets to short term liabilities (%)	124	Canada	40.6955590342933					IMF		_X	Data nature not available	PT	Percentage	A	Normal value	G	Global	2008				4	21	Northern America	Country	-101.6575058	57.72360191	CAN	1	1
FI_FSI_FSLS	Liquid assets to short term liabilities (%)	124	Canada	54.4095159238025					IMF		_X	Data nature not available	PT	Percentage	A	Normal value	G	Global	2009				4	21	Northern America	Country	-101.6575058	57.72360191	CAN	1	1
FI_FSI_FSLS	Liquid assets to short term liabilities (%)	124	Canada	51.1239596838218					IMF		_X	Data nature not available	PT	Percentage	A	Normal value	G	Global	2010				4	21	Northern America	Country	-101.6575058	57.72360191	CAN	1	1
FI_FSI_FSLS	Liquid assets to short term liabilities (%)	124	Canada	54.1002875895081					IMF		_X	Data nature not available	PT	Percentage	A	Normal value	G	Global	2011				4	21	Northern America	Country	-101.6575058	57.72360191	CAN	1	1
FI_FSI_FSLS	Liquid assets to short term liabilities (%)	124	Canada	51.7551729677187					IMF		_X	Data nature not available	PT	Percentage	A	Normal value	G	Global	2012				4	21	Northern America	Country	-101.6575058	57.72360191	CAN	1	1
FI_FSI_FSLS	Liquid assets to short term liabilities (%)	124	Canada	47.8156265542582					IMF		_X	Data nature not available	PT	Percentage	A	Normal value	G	Global	2013				4	21	Northern America	Country	-101.6575058	57.72360191	CAN	1	1
FI_FSI_FSLS	Liquid assets to short term liabilities (%)	124	Canada	50.4764197886111					IMF		_X	Data nature not available	PT	Percentage	A	Normal value	G	Global	2014				4	21	Northern America	Country	-101.6575058	57.72360191	CAN	1	1
FI_FSI_FSLS	Liquid assets to short term liabilities (%)	124	Canada	45.3565300633372					IMF		_X	Data nature not available	PT	Percentage	A	Normal value	G	Global	2015				4	21	Northern America	Country	-101.6575058	57.72360191	CAN	1	1
FI_FSI_FSLS	Liquid assets to short term liabilities (%)	124	Canada	54.606534123632					IMF		_X	Data nature not available	PT	Percentage	A	Normal value	G	Global	2016				4	21	Northern America	Country	-101.6575058	57.72360191	CAN	1	1
FI_FSI_FSLS	Liquid assets to short term liabilities (%)	124	Canada	49.4084203518932					IMF		_X	Data nature not available	PT	Percentage	A	Normal value	G	Global	2017				4	21	Northern America	Country	-101.6575058	57.72360191	CAN	1	1
FI_FSI_FSLS	Liquid assets to short term liabilities (%)	124	Canada	48.529665525689					IMF		_X	Data nature not available	PT	Percentage	A	Normal value	G	Global	2018				4	21	Northern America	Country	-101.6575058	57.72360191	CAN	1	1
FI_FSI_FSLS	Liquid assets to short term liabilities (%)	140	Central African Republic	132.607172237287					IMF		_X	Data nature not available	PT	Percentage	A	Normal value	G	Global	2010				5	17	Middle Africa	Country	20.93559492	7.003720791	CAF	1	1
FI_FSI_FSLS	Liquid assets to short term liabilities (%)	140	Central African Republic	160.740147738437					IMF		_X	Data nature not available	PT	Percentage	A	Normal value	G	Global	2011				5	17	Middle Africa	Country	20.93559492	7.003720791	CAF	1	1
FI_FSI_FSLS	Liquid assets to short term liabilities (%)	140	Central African Republic	114.463523853179					IMF		_X	Data nature not available	PT	Percentage	A	Normal value	G	Global	2012				5	17	Middle Africa	Country	20.93559492	7.003720791	CAF	1	1
FI_FSI_FSLS	Liquid assets to short term liabilities (%)	140	Central African Republic	149.102175584604					IMF		_X	Data nature not available	PT	Percentage	A	Normal value	G	Global	2013				5	17	Middle Africa	Country	20.93559492	7.003720791	CAF	1	1
FI_FSI_FSLS	Liquid assets to short term liabilities (%)	140	Central African Republic	203.052268630985					IMF		_X	Data nature not available	PT	Percentage	A	Normal value	G	Global	2014				5	17	Middle Africa	Country	20.93559492	7.003720791	CAF	1	1
FI_FSI_FSLS	Liquid assets to short term liabilities (%)	140	Central African Republic	276.083237317133					IMF		_X	Data nature not available	PT	Percentage	A	Normal value	G	Global	2015				5	17	Middle Africa	Country	20.93559492	7.003720791	CAF	1	1
FI_FSI_FSLS	Liquid assets to short term liabilities (%)	140	Central African Republic	219.586043382141					IMF		_X	Data nature not available	PT	Percentage	A	Normal value	G	Global	2016				5	17	Middle Africa	Country	20.93559492	7.003720791	CAF	1	1
FI_FSI_FSLS	Liquid assets to short term liabilities (%)	140	Central African Republic	227.411969051003					IMF		_X	Data nature not available	PT	Percentage	A	Normal value	G	Global	2017				5	17	Middle Africa	Country	20.93559492	7.003720791	CAF	1	1
FI_FSI_FSLS	Liquid assets to short term liabilities (%)	144	Sri Lanka	37.0229854321755					IMF		_X	Data nature not available	PT	Percentage	A	Normal value	G	Global	2011				4	34	Southern Asia	Country	80.70489654	7.614693343	LKA	1	1
FI_FSI_FSLS	Liquid assets to short term liabilities (%)	144	Sri Lanka	36.680916757041					IMF		_X	Data nature not available	PT	Percentage	A	Normal value	G	Global	2012				4	34	Southern Asia	Country	80.70489654	7.614693343	LKA	1	1
FI_FSI_FSLS	Liquid assets to short term liabilities (%)	144	Sri Lanka	46.8871283476563					IMF		_X	Data nature not available	PT	Percentage	A	Normal value	G	Global	2013				4	34	Southern Asia	Country	80.70489654	7.614693343	LKA	1	1
FI_FSI_FSLS	Liquid assets to short term liabilities (%)	144	Sri Lanka	32.1553177932584					IMF		_X	Data nature not available	PT	Percentage	A	Normal value	G	Global	2014				4	34	Southern Asia	Country	80.70489654	7.614693343	LKA	1	1
FI_FSI_FSLS	Liquid assets to short term liabilities (%)	144	Sri Lanka	29.9942681674266					IMF		_X	Data nature not available	PT	Percentage	A	Normal value	G	Global	2015				4	34	Southern Asia	Country	80.70489654	7.614693343	LKA	1	1
FI_FSI_FSLS	Liquid assets to short term liabilities (%)	144	Sri Lanka	27.2575071541544					IMF		_X	Data nature not available	PT	Percentage	A	Normal value	G	Global	2016				4	34	Southern Asia	Country	80.70489654	7.614693343	LKA	1	1
FI_FSI_FSLS	Liquid assets to short term liabilities (%)	144	Sri Lanka	28.5587564761579					IMF		_X	Data nature not available	PT	Percentage	A	Normal value	G	Global	2017				4	34	Southern Asia	Country	80.70489654	7.614693343	LKA	1	1
FI_FSI_FSLS	Liquid assets to short term liabilities (%)	144	Sri Lanka	38.6415978548547					IMF		_X	Data nature not available	PT	Percentage	A	Normal value	G	Global	2018				4	34	Southern Asia	Country	80.70489654	7.614693343	LKA	1	1
FI_FSI_FSLS	Liquid assets to short term liabilities (%)	148	Chad	148.250672087699					IMF		_X	Data nature not available	PT	Percentage	A	Normal value	G	Global	2010				5	17	Middle Africa	Country	18.66618401	15.36279341	TCD	1	1
FI_FSI_FSLS	Liquid assets to short term liabilities (%)	148	Chad	149.339431340362					IMF		_X	Data nature not available	PT	Percentage	A	Normal value	G	Global	2011				5	17	Middle Africa	Country	18.66618401	15.36279341	TCD	1	1
FI_FSI_FSLS	Liquid assets to short term liabilities (%)	148	Chad	146.639462641016					IMF		_X	Data nature not available	PT	Percentage	A	Normal value	G	Global	2012				5	17	Middle Africa	Country	18.66618401	15.36279341	TCD	1	1
FI_FSI_FSLS	Liquid assets to short term liabilities (%)	148	Chad	139.28298560094					IMF		_X	Data nature not available	PT	Percentage	A	Normal value	G	Global	2013				5	17	Middle Africa	Country	18.66618401	15.36279341	TCD	1	1
FI_FSI_FSLS	Liquid assets to short term liabilities (%)	148	Chad	152.897031803949					IMF		_X	Data nature not available	PT	Percentage	A	Normal value	G	Global	2014				5	17	Middle Africa	Country	18.66618401	15.36279341	TCD	1	1
FI_FSI_FSLS	Liquid assets to short term liabilities (%)	148	Chad	142.124317229115					IMF		_X	Data nature not available	PT	Percentage	A	Normal value	G	Global	2015				5	17	Middle Africa	Country	18.66618401	15.36279341	TCD	1	1
FI_FSI_FSLS	Liquid assets to short term liabilities (%)	148	Chad	154.999264564452					IMF		_X	Data nature not available	PT	Percentage	A	Normal value	G	Global	2016				5	17	Middle Africa	Country	18.66618401	15.36279341	TCD	1	1
FI_FSI_FSLS	Liquid assets to short term liabilities (%)	148	Chad	188.931585112232					IMF		_X	Data nature not available	PT	Percentage	A	Normal value	G	Global	2017				5	17	Middle Africa	Country	18.66618401	15.36279341	TCD	1	1
FI_FSI_FSLS	Liquid assets to short term liabilities (%)	148	Chad	117.91782036805					IMF		_X	Data nature not available	PT	Percentage	A	Normal value	G	Global	2018				5	17	Middle Africa	Country	18.66618401	15.36279341	TCD	1	1
FI_FSI_FSLS	Liquid assets to short term liabilities (%)	152	Chile	40.8455459338687					IMF		_X	Data nature not available	PT	Percentage	A	Normal value	G	Global	2001				5	5	South America	Country	-71.23029019	-35.2652885	CHL	1	1
FI_FSI_FSLS	Liquid assets to short term liabilities (%)	152	Chile	43.7950556602525					IMF		_X	Data nature not available	PT	Percentage	A	Normal value	G	Global	2002				5	5	South America	Country	-71.23029019	-35.2652885	CHL	1	1
FI_FSI_FSLS	Liquid assets to short term liabilities (%)	152	Chile	37.2066481839311					IMF		_X	Data nature not available	PT	Percentage	A	Normal value	G	Global	2003				5	5	South America	Country	-71.23029019	-35.2652885	CHL	1	1
FI_FSI_FSLS	Liquid assets to short term liabilities (%)	152	Chile	37.1143973417881					IMF		_X	Data nature not available	PT	Percentage	A	Normal value	G	Global	2004				5	5	South America	Country	-71.23029019	-35.2652885	CHL	1	1
FI_FSI_FSLS	Liquid assets to short term liabilities (%)	152	Chile	30.618228911385					IMF		_X	Data nature not available	PT	Percentage	A	Normal value	G	Global	2005				5	5	South America	Country	-71.23029019	-35.2652885	CHL	1	1
FI_FSI_FSLS	Liquid assets to short term liabilities (%)	152	Chile	23.4256397263014					IMF		_X	Data nature not available	PT	Percentage	A	Normal value	G	Global	2006				5	5	South America	Country	-71.23029019	-35.2652885	CHL	1	1
FI_FSI_FSLS	Liquid assets to short term liabilities (%)	152	Chile	20.6960064272404					IMF		_X	Data nature not available	PT	Percentage	A	Normal value	G	Global	2007				5	5	South America	Country	-71.23029019	-35.2652885	CHL	1	1
FI_FSI_FSLS	Liquid assets to short term liabilities (%)	156	China	42.2012733767457					IMF		_X	Data nature not available	PT	Percentage	A	Normal value	G	Global	2010				4	30	Eastern Asia	Country	104.1403375	32.30955217	CHN	1	1
FI_FSI_FSLS	Liquid assets to short term liabilities (%)	156	China	43.164540892767					IMF		_X	Data nature not available	PT	Percentage	A	Normal value	G	Global	2011				4	30	Eastern Asia	Country	104.1403375	32.30955217	CHN	1	1
FI_FSI_FSLS	Liquid assets to short term liabilities (%)	156	China	45.8306439196319					IMF		_X	Data nature not available	PT	Percentage	A	Normal value	G	Global	2012				4	30	Eastern Asia	Country	104.1403375	32.30955217	CHN	1	1
FI_FSI_FSLS	Liquid assets to short term liabilities (%)	156	China	44.0289162342116					IMF		_X	Data nature not available	PT	Percentage	A	Normal value	G	Global	2013				4	30	Eastern Asia	Country	104.1403375	32.30955217	CHN	1	1
FI_FSI_FSLS	Liquid assets to short term liabilities (%)	156	China	46.4445000322491					IMF		_X	Data nature not available	PT	Percentage	A	Normal value	G	Global	2014				4	30	Eastern Asia	Country	104.1403375	32.30955217	CHN	1	1
FI_FSI_FSLS	Liquid assets to short term liabilities (%)	156	China	48.0146224902117					IMF		_X	Data nature not available	PT	Percentage	A	Normal value	G	Global	2015				4	30	Eastern Asia	Country	104.1403375	32.30955217	CHN	1	1
FI_FSI_FSLS	Liquid assets to short term liabilities (%)	156	China	47.554410905154					IMF		_X	Data nature not available	PT	Percentage	A	Normal value	G	Global	2016				4	30	Eastern Asia	Country	104.1403375	32.30955217	CHN	1	1
FI_FSI_FSLS	Liquid assets to short term liabilities (%)	156	China	50.0287599192647					IMF		_X	Data nature not available	PT	Percentage	A	Normal value	G	Global	2017				4	30	Eastern Asia	Country	104.1403375	32.30955217	CHN	1	1
FI_FSI_FSLS	Liquid assets to short term liabilities (%)	156	China	55.3069705184858					IMF		_X	Data nature not available	PT	Percentage	A	Normal value	G	Global	2018				4	30	Eastern Asia	Country	104.1403375	32.30955217	CHN	1	1
FI_FSI_FSLS	Liquid assets to short term liabilities (%)	170	Colombia	51.5192589046905					IMF		_X	Data nature not available	PT	Percentage	A	Normal value	G	Global	2005				5	5	South America	Country	-73.07446751	3.888209046	COL	1	1
FI_FSI_FSLS	Liquid assets to short term liabilities (%)	170	Colombia	37.2607906941585					IMF		_X	Data nature not available	PT	Percentage	A	Normal value	G	Global	2006				5	5	South America	Country	-73.07446751	3.888209046	COL	1	1
FI_FSI_FSLS	Liquid assets to short term liabilities (%)	170	Colombia	37.9207792678233					IMF		_X	Data nature not available	PT	Percentage	A	Normal value	G	Global	2007				5	5	South America	Country	-73.07446751	3.888209046	COL	1	1
FI_FSI_FSLS	Liquid assets to short term liabilities (%)	170	Colombia	39.8539118853221					IMF		_X	Data nature not available	PT	Percentage	A	Normal value	G	Global	2008				5	5	South America	Country	-73.07446751	3.888209046	COL	1	1
