series	seriesDescription	geoAreaCode	geoAreaName	value	time_detail	upperBound	lowerBound	basePeriod	source	footnotes	nature_code	nature_desc	units_code	units_desc	educationLevel_code	educationLevel_desc	reportingType_code	reportingType_desc	typeOfSkill_code	typeOfSkill_desc	timePeriod	value_detail	lowerBound_detail	upperBound_detail	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile
SE_TOT_RUPI	Rural to urban parity index for achievement (ratio)	12	Algeria	1.09518219512332					TIMSS 2007		C	Country data	RO	Ratio	ISCED11A_0_G23	Grades 2/3	G	Global	SKILL_MATH	Skill: Minimum proficiency in mathematics	2007				4	15	Northern Africa	Country	2.678164227	28.15940032	DZA	1	1
SE_TOT_RUPI	Rural to urban parity index for achievement (ratio)	124	Canada	0.998373134573336					PIRLS 2001		C	Country data	RO	Ratio	ISCED11A_0_G23	Grades 2/3	G	Global	SKILL_READ	Skill: Minimum proficiency in reading	2001				4	21	Northern America	Country	-101.6575058	57.72360191	CAN	1	1
SE_TOT_RUPI	Rural to urban parity index for achievement (ratio)	124	Canada	0.981734600162496					PISA 2003		C	Country data	RO	Ratio	ISCED11_2	Lower secondary	G	Global	SKILL_MATH	Skill: Minimum proficiency in mathematics	2003				4	21	Northern America	Country	-101.6575058	57.72360191	CAN	1	1
SE_TOT_RUPI	Rural to urban parity index for achievement (ratio)	124	Canada	0.983434493536421					PISA 2003		C	Country data	RO	Ratio	ISCED11_2	Lower secondary	G	Global	SKILL_READ	Skill: Minimum proficiency in reading	2003				4	21	Northern America	Country	-101.6575058	57.72360191	CAN	1	1
SE_TOT_RUPI	Rural to urban parity index for achievement (ratio)	124	Canada	0.982320648354966					PISA 2006		C	Country data	RO	Ratio	ISCED11_2	Lower secondary	G	Global	SKILL_MATH	Skill: Minimum proficiency in mathematics	2006				4	21	Northern America	Country	-101.6575058	57.72360191	CAN	1	1
SE_TOT_RUPI	Rural to urban parity index for achievement (ratio)	124	Canada	0.965639063956661					PISA 2006		C	Country data	RO	Ratio	ISCED11_2	Lower secondary	G	Global	SKILL_READ	Skill: Minimum proficiency in reading	2006				4	21	Northern America	Country	-101.6575058	57.72360191	CAN	1	1
SE_TOT_RUPI	Rural to urban parity index for achievement (ratio)	124	Canada	0.966745738541733					PISA 2009		C	Country data	RO	Ratio	ISCED11_2	Lower secondary	G	Global	SKILL_MATH	Skill: Minimum proficiency in mathematics	2009				4	21	Northern America	Country	-101.6575058	57.72360191	CAN	1	1
SE_TOT_RUPI	Rural to urban parity index for achievement (ratio)	124	Canada	0.958719232340704					PISA 2009		C	Country data	RO	Ratio	ISCED11_2	Lower secondary	G	Global	SKILL_READ	Skill: Minimum proficiency in reading	2009				4	21	Northern America	Country	-101.6575058	57.72360191	CAN	1	1
SE_TOT_RUPI	Rural to urban parity index for achievement (ratio)	124	Canada	0.97708540074222					PIRLS 2011		C	Country data	RO	Ratio	ISCED11A_0_G23	Grades 2/3	G	Global	SKILL_READ	Skill: Minimum proficiency in reading	2011				4	21	Northern America	Country	-101.6575058	57.72360191	CAN	1	1
SE_TOT_RUPI	Rural to urban parity index for achievement (ratio)	124	Canada	0.967180610470884					PISA 2012		C	Country data	RO	Ratio	ISCED11_2	Lower secondary	G	Global	SKILL_READ	Skill: Minimum proficiency in reading	2012				4	21	Northern America	Country	-101.6575058	57.72360191	CAN	1	1
SE_TOT_RUPI	Rural to urban parity index for achievement (ratio)	124	Canada	0.954664319999977					PISA 2012		C	Country data	RO	Ratio	ISCED11_2	Lower secondary	G	Global	SKILL_MATH	Skill: Minimum proficiency in mathematics	2012				4	21	Northern America	Country	-101.6575058	57.72360191	CAN	1	1
SE_TOT_RUPI	Rural to urban parity index for achievement (ratio)	124	Canada	0.912031993259492					PISA 2018		C	Country data	RO	Ratio	ISCED11_2	Lower secondary	G	Global	SKILL_READ	Skill: Minimum proficiency in reading	2018				4	21	Northern America	Country	-101.6575058	57.72360191	CAN	1	1
SE_TOT_RUPI	Rural to urban parity index for achievement (ratio)	124	Canada	0.919688716440806					PISA 2018		C	Country data	RO	Ratio	ISCED11_2	Lower secondary	G	Global	SKILL_MATH	Skill: Minimum proficiency in mathematics	2018				4	21	Northern America	Country	-101.6575058	57.72360191	CAN	1	1
SE_TOT_RUPI	Rural to urban parity index for achievement (ratio)	152	Chile	0.626139287824852					PISA 2000		C	Country data	RO	Ratio	ISCED11_2	Lower secondary	G	Global	SKILL_READ	Skill: Minimum proficiency in reading	2000				5	5	South America	Country	-71.23029019	-35.2652885	CHL	1	1
SE_TOT_RUPI	Rural to urban parity index for achievement (ratio)	152	Chile	0.0581809952871274					TIMSS 2003		C	Country data	RO	Ratio	ISCED11_2	Lower secondary	G	Global	SKILL_MATH	Skill: Minimum proficiency in mathematics	2003				5	5	South America	Country	-71.23029019	-35.2652885	CHL	1	1
SE_TOT_RUPI	Rural to urban parity index for achievement (ratio)	152	Chile	0.636764923946059					LLECE 2006		C	Country data	RO	Ratio	ISCED11_1	Primary	G	Global	SKILL_MATH	Skill: Minimum proficiency in mathematics	2006				5	5	South America	Country	-71.23029019	-35.2652885	CHL	1	1
SE_TOT_RUPI	Rural to urban parity index for achievement (ratio)	152	Chile	0.813327777629427					LLECE 2006		C	Country data	RO	Ratio	ISCED11A_0_G23	Grades 2/3	G	Global	SKILL_MATH	Skill: Minimum proficiency in mathematics	2006				5	5	South America	Country	-71.23029019	-35.2652885	CHL	1	1
SE_TOT_RUPI	Rural to urban parity index for achievement (ratio)	152	Chile	0.747599301033148					LLECE 2006		C	Country data	RO	Ratio	ISCED11_1	Primary	G	Global	SKILL_READ	Skill: Minimum proficiency in reading	2006				5	5	South America	Country	-71.23029019	-35.2652885	CHL	1	1
SE_TOT_RUPI	Rural to urban parity index for achievement (ratio)	152	Chile	0.718769059590369					PISA 2006		C	Country data	RO	Ratio	ISCED11_2	Lower secondary	G	Global	SKILL_READ	Skill: Minimum proficiency in reading	2006				5	5	South America	Country	-71.23029019	-35.2652885	CHL	1	1
SE_TOT_RUPI	Rural to urban parity index for achievement (ratio)	152	Chile	0.909605957016727					LLECE 2006		C	Country data	RO	Ratio	ISCED11A_0_G23	Grades 2/3	G	Global	SKILL_READ	Skill: Minimum proficiency in reading	2006				5	5	South America	Country	-71.23029019	-35.2652885	CHL	1	1
SE_TOT_RUPI	Rural to urban parity index for achievement (ratio)	152	Chile	0.639361456016094					PISA 2009		C	Country data	RO	Ratio	ISCED11_2	Lower secondary	G	Global	SKILL_READ	Skill: Minimum proficiency in reading	2009				5	5	South America	Country	-71.23029019	-35.2652885	CHL	1	1
SE_TOT_RUPI	Rural to urban parity index for achievement (ratio)	152	Chile	0.232296191388878					TIMSS 2011		C	Country data	RO	Ratio	ISCED11_2	Lower secondary	G	Global	SKILL_MATH	Skill: Minimum proficiency in mathematics	2011				5	5	South America	Country	-71.23029019	-35.2652885	CHL	1	1
SE_TOT_RUPI	Rural to urban parity index for achievement (ratio)	152	Chile	0.618378626003337					PISA 2012		C	Country data	RO	Ratio	ISCED11_2	Lower secondary	G	Global	SKILL_READ	Skill: Minimum proficiency in reading	2012				5	5	South America	Country	-71.23029019	-35.2652885	CHL	1	1
SE_TOT_RUPI	Rural to urban parity index for achievement (ratio)	152	Chile	0.623444114165618					TIMSS 2015		C	Country data	RO	Ratio	ISCED11_2	Lower secondary	G	Global	SKILL_MATH	Skill: Minimum proficiency in mathematics	2015				5	5	South America	Country	-71.23029019	-35.2652885	CHL	1	1
SE_TOT_RUPI	Rural to urban parity index for achievement (ratio)	152	Chile	0.631232955654213					PISA 2018		C	Country data	RO	Ratio	ISCED11_2	Lower secondary	G	Global	SKILL_READ	Skill: Minimum proficiency in reading	2018				5	5	South America	Country	-71.23029019	-35.2652885	CHL	1	1
SE_TOT_RUPI	Rural to urban parity index for achievement (ratio)	170	Colombia	0.684898380105016					PISA 2006		C	Country data	RO	Ratio	ISCED11_2	Lower secondary	G	Global	SKILL_READ	Skill: Minimum proficiency in reading	2006				5	5	South America	Country	-73.07446751	3.888209046	COL	1	1
SE_TOT_RUPI	Rural to urban parity index for achievement (ratio)	170	Colombia	0.726762217174572					LLECE 2006		C	Country data	RO	Ratio	ISCED11A_0_G23	Grades 2/3	G	Global	SKILL_READ	Skill: Minimum proficiency in reading	2006				5	5	South America	Country	-73.07446751	3.888209046	COL	1	1
SE_TOT_RUPI	Rural to urban parity index for achievement (ratio)	170	Colombia	0.653252423946757					LLECE 2006		C	Country data	RO	Ratio	ISCED11_1	Primary	G	Global	SKILL_MATH	Skill: Minimum proficiency in mathematics	2006				5	5	South America	Country	-73.07446751	3.888209046	COL	1	1
SE_TOT_RUPI	Rural to urban parity index for achievement (ratio)	170	Colombia	0.508806656278889					PISA 2006		C	Country data	RO	Ratio	ISCED11_2	Lower secondary	G	Global	SKILL_MATH	Skill: Minimum proficiency in mathematics	2006				5	5	South America	Country	-73.07446751	3.888209046	COL	1	1
SE_TOT_RUPI	Rural to urban parity index for achievement (ratio)	170	Colombia	0.585740736929769					LLECE 2006		C	Country data	RO	Ratio	ISCED11_1	Primary	G	Global	SKILL_READ	Skill: Minimum proficiency in reading	2006				5	5	South America	Country	-73.07446751	3.888209046	COL	1	1
SE_TOT_RUPI	Rural to urban parity index for achievement (ratio)	170	Colombia	0.682459026930166					LLECE 2006		C	Country data	RO	Ratio	ISCED11A_0_G23	Grades 2/3	G	Global	SKILL_MATH	Skill: Minimum proficiency in mathematics	2006				5	5	South America	Country	-73.07446751	3.888209046	COL	1	1
SE_TOT_RUPI	Rural to urban parity index for achievement (ratio)	170	Colombia	0.65561993325207					PISA 2009		C	Country data	RO	Ratio	ISCED11_2	Lower secondary	G	Global	SKILL_MATH	Skill: Minimum proficiency in mathematics	2009				5	5	South America	Country	-73.07446751	3.888209046	COL	1	1
SE_TOT_RUPI	Rural to urban parity index for achievement (ratio)	170	Colombia	0.71089689785032					PISA 2009		C	Country data	RO	Ratio	ISCED11_2	Lower secondary	G	Global	SKILL_READ	Skill: Minimum proficiency in reading	2009				5	5	South America	Country	-73.07446751	3.888209046	COL	1	1
SE_TOT_RUPI	Rural to urban parity index for achievement (ratio)	170	Colombia	0.523802701803135					PISA 2012		C	Country data	RO	Ratio	ISCED11_2	Lower secondary	G	Global	SKILL_MATH	Skill: Minimum proficiency in mathematics	2012				5	5	South America	Country	-73.07446751	3.888209046	COL	1	1
SE_TOT_RUPI	Rural to urban parity index for achievement (ratio)	170	Colombia	0.60553192987541					PISA 2012		C	Country data	RO	Ratio	ISCED11_2	Lower secondary	G	Global	SKILL_READ	Skill: Minimum proficiency in reading	2012				5	5	South America	Country	-73.07446751	3.888209046	COL	1	1
SE_TOT_RUPI	Rural to urban parity index for achievement (ratio)	170	Colombia	0.469478138473418					PISA 2018		C	Country data	RO	Ratio	ISCED11_2	Lower secondary	G	Global	SKILL_MATH	Skill: Minimum proficiency in mathematics	2018				5	5	South America	Country	-73.07446751	3.888209046	COL	1	1
SE_TOT_RUPI	Rural to urban parity index for achievement (ratio)	170	Colombia	0.508779324495142					PISA 2018		C	Country data	RO	Ratio	ISCED11_2	Lower secondary	G	Global	SKILL_READ	Skill: Minimum proficiency in reading	2018				5	5	South America	Country	-73.07446751	3.888209046	COL	1	1
SE_TOT_RUPI	Rural to urban parity index for achievement (ratio)	188	Costa Rica	0.848561914470316					LLECE 2006		C	Country data	RO	Ratio	ISCED11_1	Primary	G	Global	SKILL_MATH	Skill: Minimum proficiency in mathematics	2006				5	13	Central America	Country	-84.19712782	9.970998683	CRI	1	1
SE_TOT_RUPI	Rural to urban parity index for achievement (ratio)	188	Costa Rica	0.784064600900095					LLECE 2006		C	Country data	RO	Ratio	ISCED11A_0_G23	Grades 2/3	G	Global	SKILL_MATH	Skill: Minimum proficiency in mathematics	2006				5	13	Central America	Country	-84.19712782	9.970998683	CRI	1	1
SE_TOT_RUPI	Rural to urban parity index for achievement (ratio)	188	Costa Rica	0.812644297860793					LLECE 2006		C	Country data	RO	Ratio	ISCED11_1	Primary	G	Global	SKILL_READ	Skill: Minimum proficiency in reading	2006				5	13	Central America	Country	-84.19712782	9.970998683	CRI	1	1
SE_TOT_RUPI	Rural to urban parity index for achievement (ratio)	188	Costa Rica	0.900742998053291					LLECE 2006		C	Country data	RO	Ratio	ISCED11A_0_G23	Grades 2/3	G	Global	SKILL_READ	Skill: Minimum proficiency in reading	2006				5	13	Central America	Country	-84.19712782	9.970998683	CRI	1	1
SE_TOT_RUPI	Rural to urban parity index for achievement (ratio)	188	Costa Rica	0.814475014584705					PISA 2009		C	Country data	RO	Ratio	ISCED11_2	Lower secondary	G	Global	SKILL_MATH	Skill: Minimum proficiency in mathematics	2009				5	13	Central America	Country	-84.19712782	9.970998683	CRI	1	1
SE_TOT_RUPI	Rural to urban parity index for achievement (ratio)	188	Costa Rica	0.868707069702588					PISA 2009		C	Country data	RO	Ratio	ISCED11_2	Lower secondary	G	Global	SKILL_READ	Skill: Minimum proficiency in reading	2009				5	13	Central America	Country	-84.19712782	9.970998683	CRI	1	1
SE_TOT_RUPI	Rural to urban parity index for achievement (ratio)	188	Costa Rica	0.667246895154743					PISA 2012		C	Country data	RO	Ratio	ISCED11_2	Lower secondary	G	Global	SKILL_MATH	Skill: Minimum proficiency in mathematics	2012				5	13	Central America	Country	-84.19712782	9.970998683	CRI	1	1
SE_TOT_RUPI	Rural to urban parity index for achievement (ratio)	188	Costa Rica	0.839580677307222					PISA 2012		C	Country data	RO	Ratio	ISCED11_2	Lower secondary	G	Global	SKILL_READ	Skill: Minimum proficiency in reading	2012				5	13	Central America	Country	-84.19712782	9.970998683	CRI	1	1
SE_TOT_RUPI	Rural to urban parity index for achievement (ratio)	188	Costa Rica	0.449517439413408					PISA 2018		C	Country data	RO	Ratio	ISCED11_2	Lower secondary	G	Global	SKILL_MATH	Skill: Minimum proficiency in mathematics	2018				5	13	Central America	Country	-84.19712782	9.970998683	CRI	1	1
SE_TOT_RUPI	Rural to urban parity index for achievement (ratio)	188	Costa Rica	0.550832263310382					PISA 2018		C	Country data	RO	Ratio	ISCED11_2	Lower secondary	G	Global	SKILL_READ	Skill: Minimum proficiency in reading	2018				5	13	Central America	Country	-84.19712782	9.970998683	CRI	1	1
SE_TOT_RUPI	Rural to urban parity index for achievement (ratio)	191	Croatia	0.959581126688463					PISA 2006		C	Country data	RO	Ratio	ISCED11_2	Lower secondary	G	Global	SKILL_MATH	Skill: Minimum proficiency in mathematics	2006				4	39	Southern Europe	Country	17.95874553	45.45172212	HRV	1	1
SE_TOT_RUPI	Rural to urban parity index for achievement (ratio)	191	Croatia	0.928523582545698					PISA 2006		C	Country data	RO	Ratio	ISCED11_2	Lower secondary	G	Global	SKILL_READ	Skill: Minimum proficiency in reading	2006				4	39	Southern Europe	Country	17.95874553	45.45172212	HRV	1	1
SE_TOT_RUPI	Rural to urban parity index for achievement (ratio)	191	Croatia	0.905008846457532					PISA 2009		C	Country data	RO	Ratio	ISCED11_2	Lower secondary	G	Global	SKILL_MATH	Skill: Minimum proficiency in mathematics	2009				4	39	Southern Europe	Country	17.95874553	45.45172212	HRV	1	1
SE_TOT_RUPI	Rural to urban parity index for achievement (ratio)	191	Croatia	0.985497257812712					PISA 2009		C	Country data	RO	Ratio	ISCED11_2	Lower secondary	G	Global	SKILL_READ	Skill: Minimum proficiency in reading	2009				4	39	Southern Europe	Country	17.95874553	45.45172212	HRV	1	1
SE_TOT_RUPI	Rural to urban parity index for achievement (ratio)	191	Croatia	1.00569940166887					PIRLS 2011		C	Country data	RO	Ratio	ISCED11_1	Primary	G	Global	SKILL_READ	Skill: Minimum proficiency in reading	2011				4	39	Southern Europe	Country	17.95874553	45.45172212	HRV	1	1
SE_TOT_RUPI	Rural to urban parity index for achievement (ratio)	191	Croatia	0.848999895470854					PISA 2012		C	Country data	RO	Ratio	ISCED11_2	Lower secondary	G	Global	SKILL_MATH	Skill: Minimum proficiency in mathematics	2012				4	39	Southern Europe	Country	17.95874553	45.45172212	HRV	1	1
SE_TOT_RUPI	Rural to urban parity index for achievement (ratio)	191	Croatia	0.882187592582369					PISA 2012		C	Country data	RO	Ratio	ISCED11_2	Lower secondary	G	Global	SKILL_READ	Skill: Minimum proficiency in reading	2012				4	39	Southern Europe	Country	17.95874553	45.45172212	HRV	1	1
SE_TOT_RUPI	Rural to urban parity index for achievement (ratio)	191	Croatia	0.798895309579027					TIMSS 2015		C	Country data	RO	Ratio	ISCED11_1	Primary	G	Global	SKILL_MATH	Skill: Minimum proficiency in mathematics	2015				4	39	Southern Europe	Country	17.95874553	45.45172212	HRV	1	1
SE_TOT_RUPI	Rural to urban parity index for achievement (ratio)	192	Cuba	1.04518722739649					LLECE 2006		C	Country data	RO	Ratio	ISCED11_1	Primary	G	Global	SKILL_MATH	Skill: Minimum proficiency in mathematics	2006				5	29	Caribbean	Country	-79.54460144	22.10030366	CUB	1	1
SE_TOT_RUPI	Rural to urban parity index for achievement (ratio)	192	Cuba	0.996337283297619					LLECE 2006		C	Country data	RO	Ratio	ISCED11A_0_G23	Grades 2/3	G	Global	SKILL_READ	Skill: Minimum proficiency in reading	2006				5	29	Caribbean	Country	-79.54460144	22.10030366	CUB	1	1
SE_TOT_RUPI	Rural to urban parity index for achievement (ratio)	192	Cuba	0.928350206359881					LLECE 2006		C	Country data	RO	Ratio	ISCED11_1	Primary	G	Global	SKILL_READ	Skill: Minimum proficiency in reading	2006				5	29	Caribbean	Country	-79.54460144	22.10030366	CUB	1	1
SE_TOT_RUPI	Rural to urban parity index for achievement (ratio)	192	Cuba	1.0238789148487					LLECE 2006		C	Country data	RO	Ratio	ISCED11A_0_G23	Grades 2/3	G	Global	SKILL_MATH	Skill: Minimum proficiency in mathematics	2006				5	29	Caribbean	Country	-79.54460144	22.10030366	CUB	1	1
SE_TOT_RUPI	Rural to urban parity index for achievement (ratio)	196	Cyprus	0.953608875252965					TIMSS 2015		C	Country data	RO	Ratio	ISCED11A_0_G23	Grades 2/3	G	Global	SKILL_MATH	Skill: Minimum proficiency in mathematics	2015				4	145	Western Asia	Country	33.22285964	35.05659437	CYP	1	1
SE_TOT_RUPI	Rural to urban parity index for achievement (ratio)	196	Cyprus	0.900011641332744					PISA 2018		C	Country data	RO	Ratio	ISCED11_2	Lower secondary	G	Global	SKILL_MATH	Skill: Minimum proficiency in mathematics	2018				4	145	Western Asia	Country	33.22285964	35.05659437	CYP	1	1
SE_TOT_RUPI	Rural to urban parity index for achievement (ratio)	196	Cyprus	0.875969002942539					PISA 2018		C	Country data	RO	Ratio	ISCED11_2	Lower secondary	G	Global	SKILL_READ	Skill: Minimum proficiency in reading	2018				4	145	Western Asia	Country	33.22285964	35.05659437	CYP	1	1
SE_TOT_RUPI	Rural to urban parity index for achievement (ratio)	203	Czechia	0.886143074154623					PISA 2000		C	Country data	RO	Ratio	ISCED11_2	Lower secondary	G	Global	SKILL_READ	Skill: Minimum proficiency in reading	2000				4	151	Eastern Europe	Country	15.33151382	49.73913871	CZE	1	1
SE_TOT_RUPI	Rural to urban parity index for achievement (ratio)	203	Czechia	0.938913763021846					PISA 2000		C	Country data	RO	Ratio	ISCED11_2	Lower secondary	G	Global	SKILL_MATH	Skill: Minimum proficiency in mathematics	2000				4	151	Eastern Europe	Country	15.33151382	49.73913871	CZE	1	1
SE_TOT_RUPI	Rural to urban parity index for achievement (ratio)	203	Czechia	0.989774708058447					PIRLS 2001		C	Country data	RO	Ratio	ISCED11A_0_G23	Grades 2/3	G	Global	SKILL_READ	Skill: Minimum proficiency in reading	2001				4	151	Eastern Europe	Country	15.33151382	49.73913871	CZE	1	1
SE_TOT_RUPI	Rural to urban parity index for achievement (ratio)	203	Czechia	0.956913477746306					PISA 2003		C	Country data	RO	Ratio	ISCED11_2	Lower secondary	G	Global	SKILL_MATH	Skill: Minimum proficiency in mathematics	2003				4	151	Eastern Europe	Country	15.33151382	49.73913871	CZE	1	1
SE_TOT_RUPI	Rural to urban parity index for achievement (ratio)	203	Czechia	0.928362195540524					PISA 2003		C	Country data	RO	Ratio	ISCED11_2	Lower secondary	G	Global	SKILL_READ	Skill: Minimum proficiency in reading	2003				4	151	Eastern Europe	Country	15.33151382	49.73913871	CZE	1	1
SE_TOT_RUPI	Rural to urban parity index for achievement (ratio)	203	Czechia	0.962386459664649					PISA 2006		C	Country data	RO	Ratio	ISCED11_2	Lower secondary	G	Global	SKILL_MATH	Skill: Minimum proficiency in mathematics	2006				4	151	Eastern Europe	Country	15.33151382	49.73913871	CZE	1	1
SE_TOT_RUPI	Rural to urban parity index for achievement (ratio)	203	Czechia	0.969759819572336					PISA 2006		C	Country data	RO	Ratio	ISCED11_2	Lower secondary	G	Global	SKILL_READ	Skill: Minimum proficiency in reading	2006				4	151	Eastern Europe	Country	15.33151382	49.73913871	CZE	1	1
SE_TOT_RUPI	Rural to urban parity index for achievement (ratio)	203	Czechia	0.740394373855916					TIMSS 2007		C	Country data	RO	Ratio	ISCED11A_0_G23	Grades 2/3	G	Global	SKILL_MATH	Skill: Minimum proficiency in mathematics	2007				4	151	Eastern Europe	Country	15.33151382	49.73913871	CZE	1	1
SE_TOT_RUPI	Rural to urban parity index for achievement (ratio)	203	Czechia	0.90302325702753					PISA 2009		C	Country data	RO	Ratio	ISCED11_2	Lower secondary	G	Global	SKILL_READ	Skill: Minimum proficiency in reading	2009				4	151	Eastern Europe	Country	15.33151382	49.73913871	CZE	1	1
