series	seriesDescription	geoAreaCode	geoAreaName	value	time_detail	upperBound	lowerBound	basePeriod	source	footnotes	nature_code	nature_desc	units_code	units_desc	location_code	location_desc	reportingType_code	reportingType_desc	timePeriod	value_detail	lowerBound_detail	upperBound_detail	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile
EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	116	Cambodia	23.9806137084961					http://apps.who.int/gho/data/node.sdg.11-6		E	Estimated data	GPERM3	Micrograms per cubic meter	_T	All areas	G	Global	2016				4	35	South-Eastern Asia	Country	104.922836	12.71163737	KHM	1	1
EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	12	Algeria	34.5022430419922					http://apps.who.int/gho/data/node.sdg.11-6		E	Estimated data	GPERM3	Micrograms per cubic meter	U	Urban	G	Global	2016				4	15	Northern Africa	Country	2.678164227	28.15940032	DZA	1	1
EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	12	Algeria	35.1679573059082					http://apps.who.int/gho/data/node.sdg.11-6		E	Estimated data	GPERM3	Micrograms per cubic meter	_T	All areas	G	Global	2016				4	15	Northern Africa	Country	2.678164227	28.15940032	DZA	1	1
EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	120	Cameroon	65.2575836181641					http://apps.who.int/gho/data/node.sdg.11-6		E	Estimated data	GPERM3	Micrograms per cubic meter	_T	All areas	G	Global	2016				5	17	Middle Africa	Country	12.7419827	5.692387031	CMR	1	1
EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	120	Cameroon	65.3566360473633					http://apps.who.int/gho/data/node.sdg.11-6		E	Estimated data	GPERM3	Micrograms per cubic meter	U	Urban	G	Global	2016				5	17	Middle Africa	Country	12.7419827	5.692387031	CMR	1	1
EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	124	Canada	6.4776124954224					http://apps.who.int/gho/data/node.sdg.11-6		E	Estimated data	GPERM3	Micrograms per cubic meter	_T	All areas	G	Global	2016				4	21	Northern America	Country	-101.6575058	57.72360191	CAN	1	1
EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	124	Canada	6.7153034210205					http://apps.who.int/gho/data/node.sdg.11-6		E	Estimated data	GPERM3	Micrograms per cubic meter	U	Urban	G	Global	2016				4	21	Northern America	Country	-101.6575058	57.72360191	CAN	1	1
EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	132	Cabo Verde	31.6470203399658					http://apps.who.int/gho/data/node.sdg.11-6		E	Estimated data	GPERM3	Micrograms per cubic meter	U	Urban	G	Global	2016				5	11	Western Africa	Country	-23.63544151	15.07791834	CPV	1	1
EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	132	Cabo Verde	31.9896297454834					http://apps.who.int/gho/data/node.sdg.11-6		E	Estimated data	GPERM3	Micrograms per cubic meter	_T	All areas	G	Global	2016				5	11	Western Africa	Country	-23.63544151	15.07791834	CPV	1	1
EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	135	Caucasus and Central Asia	22.1581745147705					http://apps.who.int/gho/data/node.sdg.11-6		E	Estimated data	GPERM3	Micrograms per cubic meter	_T	All areas	G	Global	2016				1			Group					
EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	135	Caucasus and Central Asia	24.9301452636719					http://apps.who.int/gho/data/node.sdg.11-6		E	Estimated data	GPERM3	Micrograms per cubic meter	U	Urban	G	Global	2016				1			Group					
EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	140	Central African Republic	49.5046348571777					http://apps.who.int/gho/data/node.sdg.11-6		E	Estimated data	GPERM3	Micrograms per cubic meter	_T	All areas	G	Global	2016				5	17	Middle Africa	Country	20.93559492	7.003720791	CAF	1	1
EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	140	Central African Republic	51.200080871582					http://apps.who.int/gho/data/node.sdg.11-6		E	Estimated data	GPERM3	Micrograms per cubic meter	U	Urban	G	Global	2016				5	17	Middle Africa	Country	20.93559492	7.003720791	CAF	1	1
EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	143	Central Asia	22.4148693084717					http://apps.who.int/gho/data/node.sdg.11-6		E	Estimated data	GPERM3	Micrograms per cubic meter	_T	All areas	G	Global	2016				3	142	Asia	Region					
EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	143	Central Asia	25.5442981719971					http://apps.who.int/gho/data/node.sdg.11-6		E	Estimated data	GPERM3	Micrograms per cubic meter	U	Urban	G	Global	2016				3	142	Asia	Region					
EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	144	Sri Lanka	15.2494812011719					http://apps.who.int/gho/data/node.sdg.11-6		E	Estimated data	GPERM3	Micrograms per cubic meter	_T	All areas	G	Global	2016				4	34	Southern Asia	Country	80.70489654	7.614693343	LKA	1	1
EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	144	Sri Lanka	15.0876579284668					http://apps.who.int/gho/data/node.sdg.11-6		E	Estimated data	GPERM3	Micrograms per cubic meter	U	Urban	G	Global	2016				4	34	Southern Asia	Country	80.70489654	7.614693343	LKA	1	1
EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	145	Western Asia	46.8530960083008					http://apps.who.int/gho/data/node.sdg.11-6		E	Estimated data	GPERM3	Micrograms per cubic meter	_T	All areas	G	Global	2016				3	142	Asia	Region					
EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	145	Western Asia	47.7727508544922					http://apps.who.int/gho/data/node.sdg.11-6		E	Estimated data	GPERM3	Micrograms per cubic meter	U	Urban	G	Global	2016				3	142	Asia	Region					
EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	148	Chad	53.006420135498					http://apps.who.int/gho/data/node.sdg.11-6		E	Estimated data	GPERM3	Micrograms per cubic meter	_T	All areas	G	Global	2016				5	17	Middle Africa	Country	18.66618401	15.36279341	TCD	1	1
EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	148	Chad	50.7577514648438					http://apps.who.int/gho/data/node.sdg.11-6		E	Estimated data	GPERM3	Micrograms per cubic meter	U	Urban	G	Global	2016				5	17	Middle Africa	Country	18.66618401	15.36279341	TCD	1	1
EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	15	Northern Africa	55.2478561401367					http://apps.who.int/gho/data/node.sdg.11-6		E	Estimated data	GPERM3	Micrograms per cubic meter	U	Urban	G	Global	2016				3	2	Africa	Region					
EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	15	Northern Africa	55.4445266723633					http://apps.who.int/gho/data/node.sdg.11-6		E	Estimated data	GPERM3	Micrograms per cubic meter	_T	All areas	G	Global	2016				3	2	Africa	Region					
EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	150	Europe	13.5462255477905					http://apps.who.int/gho/data/node.sdg.11-6		E	Estimated data	GPERM3	Micrograms per cubic meter	_T	All areas	G	Global	2016				2	1	World	Region					
EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	150	Europe	14.1818628311157					http://apps.who.int/gho/data/node.sdg.11-6		E	Estimated data	GPERM3	Micrograms per cubic meter	U	Urban	G	Global	2016				2	1	World	Region					
EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	152	Chile	21.0304794311523					http://apps.who.int/gho/data/node.sdg.11-6		E	Estimated data	GPERM3	Micrograms per cubic meter	_T	All areas	G	Global	2016				5	5	South America	Country	-71.23029019	-35.2652885	CHL	1	1
EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	152	Chile	23.0972175598145					http://apps.who.int/gho/data/node.sdg.11-6		E	Estimated data	GPERM3	Micrograms per cubic meter	U	Urban	G	Global	2016				5	5	South America	Country	-71.23029019	-35.2652885	CHL	1	1
EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	156	China	49.1579551696777					http://apps.who.int/gho/data/node.sdg.11-6		E	Estimated data	GPERM3	Micrograms per cubic meter	_T	All areas	G	Global	2016				4	30	Eastern Asia	Country	104.1403375	32.30955217	CHN	1	1
EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	156	China	50.952823638916					http://apps.who.int/gho/data/node.sdg.11-6		E	Estimated data	GPERM3	Micrograms per cubic meter	U	Urban	G	Global	2016				4	30	Eastern Asia	Country	104.1403375	32.30955217	CHN	1	1
EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	170	Colombia	15.2439661026001					http://apps.who.int/gho/data/node.sdg.11-6		E	Estimated data	GPERM3	Micrograms per cubic meter	_T	All areas	G	Global	2016				5	5	South America	Country	-73.07446751	3.888209046	COL	1	1
EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	170	Colombia	17.1672840118408					http://apps.who.int/gho/data/node.sdg.11-6		E	Estimated data	GPERM3	Micrograms per cubic meter	U	Urban	G	Global	2016				5	5	South America	Country	-73.07446751	3.888209046	COL	1	1
EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	174	Comoros	18.5983791351318					http://apps.who.int/gho/data/node.sdg.11-6		E	Estimated data	GPERM3	Micrograms per cubic meter	_T	All areas	G	Global	2016				5	14	Eastern Africa	Country	43.34234565	-11.66121732	COM	1	1
EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	174	Comoros	18.6220684051514					http://apps.who.int/gho/data/node.sdg.11-6		E	Estimated data	GPERM3	Micrograms per cubic meter	U	Urban	G	Global	2016				5	14	Eastern Africa	Country	43.34234565	-11.66121732	COM	1	1
EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	178	Congo	38.6724739074707					http://apps.who.int/gho/data/node.sdg.11-6		E	Estimated data	GPERM3	Micrograms per cubic meter	_T	All areas	G	Global	2016				5	11	Western Africa	Country	15.22052612	-0.840544119	COG	1	1
EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	178	Congo	36.3588523864746					http://apps.who.int/gho/data/node.sdg.11-6		E	Estimated data	GPERM3	Micrograms per cubic meter	U	Urban	G	Global	2016				5	11	Western Africa	Country	15.22052612	-0.840544119	COG	1	1
EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	180	Democratic Republic of the Congo	37.6156578063965					http://apps.who.int/gho/data/node.sdg.11-6		E	Estimated data	GPERM3	Micrograms per cubic meter	_T	All areas	G	Global	2016				5	17	Middle Africa	Country	23.65496507	-2.877154732	COD	1	1
EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	180	Democratic Republic of the Congo	37.4042701721191					http://apps.who.int/gho/data/node.sdg.11-6		E	Estimated data	GPERM3	Micrograms per cubic meter	U	Urban	G	Global	2016				5	17	Middle Africa	Country	23.65496507	-2.877154732	COD	1	1
EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	184	Cook Islands	12.0273580551147					http://apps.who.int/gho/data/node.sdg.11-6		E	Estimated data	GPERM3	Micrograms per cubic meter	_T	All areas	G	Global	2016				4	61	Polynesia	Country	-159.7711391	-21.22696458	COK	0	1
EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	188	Costa Rica	15.8539237976074					http://apps.who.int/gho/data/node.sdg.11-6		E	Estimated data	GPERM3	Micrograms per cubic meter	_T	All areas	G	Global	2016				5	13	Central America	Country	-84.19712782	9.970998683	CRI	1	1
EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	188	Costa Rica	16.72434425354					http://apps.who.int/gho/data/node.sdg.11-6		E	Estimated data	GPERM3	Micrograms per cubic meter	U	Urban	G	Global	2016				5	13	Central America	Country	-84.19712782	9.970998683	CRI	1	1
EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	191	Croatia	17.0294818878174					http://apps.who.int/gho/data/node.sdg.11-6		E	Estimated data	GPERM3	Micrograms per cubic meter	_T	All areas	G	Global	2016				4	39	Southern Europe	Country	17.95874553	45.45172212	HRV	1	1
EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	191	Croatia	17.6096458435059					http://apps.who.int/gho/data/node.sdg.11-6		E	Estimated data	GPERM3	Micrograms per cubic meter	U	Urban	G	Global	2016				4	39	Southern Europe	Country	17.95874553	45.45172212	HRV	1	1
EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	192	Cuba	18.3684406280518					http://apps.who.int/gho/data/node.sdg.11-6		E	Estimated data	GPERM3	Micrograms per cubic meter	_T	All areas	G	Global	2016				5	29	Caribbean	Country	-79.54460144	22.10030366	CUB	1	1
EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	192	Cuba	21.591588973999					http://apps.who.int/gho/data/node.sdg.11-6		E	Estimated data	GPERM3	Micrograms per cubic meter	U	Urban	G	Global	2016				5	29	Caribbean	Country	-79.54460144	22.10030366	CUB	1	1
EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	196	Cyprus	17.1238384246826					http://apps.who.int/gho/data/node.sdg.11-6		E	Estimated data	GPERM3	Micrograms per cubic meter	U	Urban	G	Global	2016				4	145	Western Asia	Country	33.22285964	35.05659437	CYP	1	1
EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	196	Cyprus	16.7887687683105					http://apps.who.int/gho/data/node.sdg.11-6		E	Estimated data	GPERM3	Micrograms per cubic meter	_T	All areas	G	Global	2016				4	145	Western Asia	Country	33.22285964	35.05659437	CYP	1	1
EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	20	Andorra	9.949182510376					http://apps.who.int/gho/data/node.sdg.11-6		E	Estimated data	GPERM3	Micrograms per cubic meter	_T	All areas	G	Global	2016				4	39	Southern Europe	Country	1.576257417	42.54548611	AND	1	1
EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	20	Andorra	11.5170726776123					http://apps.who.int/gho/data/node.sdg.11-6		E	Estimated data	GPERM3	Micrograms per cubic meter	U	Urban	G	Global	2016				4	39	Southern Europe	Country	1.576257417	42.54548611	AND	1	1
EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	202	Sub-Saharan Africa	36.0570487976074					http://apps.who.int/gho/data/node.sdg.11-6		E	Estimated data	GPERM3	Micrograms per cubic meter	_T	All areas	G	Global	2016				3	2	Africa	Region					
EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	202	Sub-Saharan Africa	35.4528579711914					http://apps.who.int/gho/data/node.sdg.11-6		E	Estimated data	GPERM3	Micrograms per cubic meter	U	Urban	G	Global	2016				3	2	Africa	Region					
EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	203	Czechia	15.1494426727295					http://apps.who.int/gho/data/node.sdg.11-6		E	Estimated data	GPERM3	Micrograms per cubic meter	_T	All areas	G	Global	2016				4	151	Eastern Europe	Country	15.33151382	49.73913871	CZE	1	1
EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	203	Czechia	15.592077255249					http://apps.who.int/gho/data/node.sdg.11-6		E	Estimated data	GPERM3	Micrograms per cubic meter	U	Urban	G	Global	2016				4	151	Eastern Europe	Country	15.33151382	49.73913871	CZE	1	1
EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	204	Benin	33.1116790771484					http://apps.who.int/gho/data/node.sdg.11-6		E	Estimated data	GPERM3	Micrograms per cubic meter	_T	All areas	G	Global	2016				5	11	Western Africa	Country	2.339933594	9.65401646	BEN	1	1
EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	204	Benin	30.3960189819336					http://apps.who.int/gho/data/node.sdg.11-6		E	Estimated data	GPERM3	Micrograms per cubic meter	U	Urban	G	Global	2016				5	11	Western Africa	Country	2.339933594	9.65401646	BEN	1	1
EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	208	Denmark	10.1248893737793					http://apps.who.int/gho/data/node.sdg.11-6		E	Estimated data	GPERM3	Micrograms per cubic meter	_T	All areas	G	Global	2016				4	154	Northern Europe	Country	9.326571283	56.03829721	DNK	1	1
EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	208	Denmark	10.3393993377686					http://apps.who.int/gho/data/node.sdg.11-6		E	Estimated data	GPERM3	Micrograms per cubic meter	U	Urban	G	Global	2016				4	154	Northern Europe	Country	9.326571283	56.03829721	DNK	1	1
EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	21	Northern America	7.3024368286133					http://apps.who.int/gho/data/node.sdg.11-6		E	Estimated data	GPERM3	Micrograms per cubic meter	_T	All areas	G	Global	2016				3	19	Americas	Region					
EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	21	Northern America	7.4686298370361					http://apps.who.int/gho/data/node.sdg.11-6		E	Estimated data	GPERM3	Micrograms per cubic meter	U	Urban	G	Global	2016				3	19	Americas	Region					
EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	212	Dominica	18.167573928833					http://apps.who.int/gho/data/node.sdg.11-6		E	Estimated data	GPERM3	Micrograms per cubic meter	_T	All areas	G	Global	2016				5	29	Caribbean	Country	-61.3493756	15.43391378	DMA	1	1
EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	212	Dominica	18.7865982055664					http://apps.who.int/gho/data/node.sdg.11-6		E	Estimated data	GPERM3	Micrograms per cubic meter	U	Urban	G	Global	2016				5	29	Caribbean	Country	-61.3493756	15.43391378	DMA	1	1
EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	214	Dominican Republic	12.9485969543457					http://apps.who.int/gho/data/node.sdg.11-6		E	Estimated data	GPERM3	Micrograms per cubic meter	_T	All areas	G	Global	2016				5	29	Caribbean	Country	-70.49847576	18.89832088	DOM	1	1
EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	214	Dominican Republic	13.3121471405029					http://apps.who.int/gho/data/node.sdg.11-6		E	Estimated data	GPERM3	Micrograms per cubic meter	U	Urban	G	Global	2016				5	29	Caribbean	Country	-70.49847576	18.89832088	DOM	1	1
EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	218	Ecuador	15.5420827865601					http://apps.who.int/gho/data/node.sdg.11-6		E	Estimated data	GPERM3	Micrograms per cubic meter	U	Urban	G	Global	2016				5	5	South America	Country	-78.37005241	-1.447785891	ECU	1	1
EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	218	Ecuador	14.9095401763916					http://apps.who.int/gho/data/node.sdg.11-6		E	Estimated data	GPERM3	Micrograms per cubic meter	_T	All areas	G	Global	2016				5	5	South America	Country	-78.37005241	-1.447785891	ECU	1	1
EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	222	El Salvador	23.4244613647461					http://apps.who.int/gho/data/node.sdg.11-6		E	Estimated data	GPERM3	Micrograms per cubic meter	_T	All areas	G	Global	2016				5	13	Central America	Country	-88.86862995	13.73603564	SLV	1	1
EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	222	El Salvador	23.7808609008789					http://apps.who.int/gho/data/node.sdg.11-6		E	Estimated data	GPERM3	Micrograms per cubic meter	U	Urban	G	Global	2016				5	13	Central America	Country	-88.86862995	13.73603564	SLV	1	1
EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	226	Equatorial Guinea	45.902946472168					http://apps.who.int/gho/data/node.sdg.11-6		E	Estimated data	GPERM3	Micrograms per cubic meter	_T	All areas	G	Global	2016				5	17	Middle Africa	Country	10.46535826	1.565792376	GNQ	1	1
EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	226	Equatorial Guinea	49.1191864013672					http://apps.who.int/gho/data/node.sdg.11-6		E	Estimated data	GPERM3	Micrograms per cubic meter	U	Urban	G	Global	2016				5	17	Middle Africa	Country	10.46535826	1.565792376	GNQ	1	1
EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	231	Ethiopia	34.3611145019531					http://apps.who.int/gho/data/node.sdg.11-6		E	Estimated data	GPERM3	Micrograms per cubic meter	_T	All areas	G	Global	2016				5	14	Eastern Africa	Country	39.63505296	8.631223181	ETH	1	1
EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	231	Ethiopia	33.9651412963867					http://apps.who.int/gho/data/node.sdg.11-6		E	Estimated data	GPERM3	Micrograms per cubic meter	U	Urban	G	Global	2016				5	14	Eastern Africa	Country	39.63505296	8.631223181	ETH	1	1
EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	232	Eritrea	41.0983276367188					http://apps.who.int/gho/data/node.sdg.11-6		E	Estimated data	GPERM3	Micrograms per cubic meter	U	Urban	G	Global	2016				5	14	Eastern Africa	Country	38.11074289	16.12894644	ERI	1	1
EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	232	Eritrea	42.3960494995117					http://apps.who.int/gho/data/node.sdg.11-6		E	Estimated data	GPERM3	Micrograms per cubic meter	_T	All areas	G	Global	2016				5	14	Eastern Africa	Country	38.11074289	16.12894644	ERI	1	1
EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	233	Estonia	7.0018606185913					http://apps.who.int/gho/data/node.sdg.11-6		E	Estimated data	GPERM3	Micrograms per cubic meter	U	Urban	G	Global	2016				4	154	Northern Europe	Country	25.84093481	58.68487172	EST	1	1
EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	233	Estonia	6.7427530288696					http://apps.who.int/gho/data/node.sdg.11-6		E	Estimated data	GPERM3	Micrograms per cubic meter	_T	All areas	G	Global	2016				4	154	Northern Europe	Country	25.84093481	58.68487172	EST	1	1
EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	24	Angola	27.9496593475342					http://apps.who.int/gho/data/node.sdg.11-6		E	Estimated data	GPERM3	Micrograms per cubic meter	_T	All areas	G	Global	2016				5	17	Middle Africa	Country	17.57817062	-12.33724746	AGO	1	1
EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	24	Angola	28.405611038208					http://apps.who.int/gho/data/node.sdg.11-6		E	Estimated data	GPERM3	Micrograms per cubic meter	U	Urban	G	Global	2016				5	17	Middle Africa	Country	17.57817062	-12.33724746	AGO	1	1
