series	seriesDescription	geoAreaCode	geoAreaName	timePeriodStart	value	valueType	time_detail	upperBound	lowerBound	basePeriod	source	footnotes	Nature	Units	Sex	Reporting Type	Disability status
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	100	Bulgaria	2012.0	25	Float					HS - European Health and Social Integration Survey	['Repository: ILO calculations based on Eurostat data | Population coverage: Excluding institutional population']	C	PERCENT	FEMALE	G	PWD
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	100	Bulgaria	2015.0	8.4	Float					LFS - Labour Force Survey	['Population coverage: Excluding institutional population | Age coverage - maximum age: 74 years old']	C	PERCENT	FEMALE	G	_T
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	100	Bulgaria	2015.0	8.3	Float					LFS - Labour Force Survey	['Population coverage: Excluding institutional population | Age coverage - maximum age: 74 years old']	C	PERCENT	FEMALE	G	PWD
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	100	Bulgaria	2015.0	9	Float					LFS - Labour Force Survey	['Population coverage: Excluding institutional population | Age coverage - maximum age: 74 years old']	C	PERCENT	BOTHSEX	G	PWD
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	100	Bulgaria	2015.0	15.8	Float					LFS - Labour Force Survey	['Population coverage: Excluding institutional population | Age coverage - maximum age: 74 years old']	C	PERCENT	BOTHSEX	G	PD
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	100	Bulgaria	2015.0	16.3	Float					LFS - Labour Force Survey	['Population coverage: Excluding institutional population | Age coverage - maximum age: 74 years old']	C	PERCENT	FEMALE	G	PD
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	100	Bulgaria	2015.0	9.1	Float					LFS - Labour Force Survey	['Population coverage: Excluding institutional population | Age coverage - maximum age: 74 years old']	C	PERCENT	BOTHSEX	G	_T
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	100	Bulgaria	2015.0	9.8	Float					LFS - Labour Force Survey	['Population coverage: Excluding institutional population | Age coverage - maximum age: 74 years old']	C	PERCENT	MALE	G	_T
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	100	Bulgaria	2015.0	15.3	Float					LFS - Labour Force Survey	['Population coverage: Excluding institutional population | Age coverage - maximum age: 74 years old']	C	PERCENT	MALE	G	PD
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	100	Bulgaria	2015.0	9.7	Float					LFS - Labour Force Survey	['Population coverage: Excluding institutional population | Age coverage - maximum age: 74 years old']	C	PERCENT	MALE	G	PWD
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	100	Bulgaria	2016.0	7.6	Float					LFS - Labour Force Survey	['Population coverage: Excluding institutional population | Age coverage - maximum age: 74 years old']	C	PERCENT	BOTHSEX	G	_T
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	100	Bulgaria	2016.0	7.5	Float					LFS - Labour Force Survey	['Population coverage: Excluding institutional population | Age coverage - maximum age: 74 years old']	C	PERCENT	BOTHSEX	G	PWD
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	100	Bulgaria	2016.0	12.3	Float					LFS - Labour Force Survey	['Population coverage: Excluding institutional population | Age coverage - maximum age: 74 years old']	C	PERCENT	BOTHSEX	G	PD
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	100	Bulgaria	2016.0	8.1	Float					LFS - Labour Force Survey	['Population coverage: Excluding institutional population | Age coverage - maximum age: 74 years old']	C	PERCENT	MALE	G	_T
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	100	Bulgaria	2016.0	6.9	Float					LFS - Labour Force Survey	['Population coverage: Excluding institutional population | Age coverage - maximum age: 74 years old']	C	PERCENT	FEMALE	G	PWD
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	100	Bulgaria	2016.0	7	Float					LFS - Labour Force Survey	['Population coverage: Excluding institutional population | Age coverage - maximum age: 74 years old']	C	PERCENT	FEMALE	G	_T
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	100	Bulgaria	2016.0	8	Float					LFS - Labour Force Survey	['Population coverage: Excluding institutional population | Age coverage - maximum age: 74 years old']	C	PERCENT	MALE	G	PWD
