series	seriesDescription	geoAreaCode	geoAreaName	timePeriodStart	value	valueType	time_detail	upperBound	lowerBound	basePeriod	source	footnotes	Nature	Units	Location	Sex	Age	Reporting Type
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	170	Colombia	2013.0	0.875	Float					DANE based on National Time Use Survey	['']	C	PERCENT	ALLAREA	MALE	10+	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	170	Colombia	2013.0	0.625	Float					DANE based on National Time Use Survey	['']	C	PERCENT	ALLAREA	MALE	15-24	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	170	Colombia	2013.0	2.75	Float					DANE based on National Time Use Survey	['']	C	PERCENT	URBAN	FEMALE	15+	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	170	Colombia	2013.0	0.91667	Float					DANE based on National Time Use Survey	['']	C	PERCENT	URBAN	MALE	15+	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	170	Colombia	2013.0	0.375	Float					DANE based on National Time Use Survey	['']	C	PERCENT	RURAL	FEMALE	65+	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	170	Colombia	2013.0	0.29167	Float					DANE based on National Time Use Survey	['']	C	PERCENT	RURAL	MALE	55-64	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	170	Colombia	2013.0	3.16667	Float					DANE based on National Time Use Survey	['']	C	PERCENT	RURAL	FEMALE	15+	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	170	Colombia	2013.0	0.79167	Float					DANE based on National Time Use Survey	['']	C	PERCENT	RURAL	MALE	15+	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	170	Colombia	2013.0	4.08333	Float					DANE based on National Time Use Survey	['']	C	PERCENT	RURAL	FEMALE	25-44	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	170	Colombia	2013.0	1.25	Float					DANE based on National Time Use Survey	['']	C	PERCENT	RURAL	MALE	25-44	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	170	Colombia	2013.0	3.33333	Float					DANE based on National Time Use Survey	['']	C	PERCENT	URBAN	FEMALE	15-24	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	170	Colombia	2013.0	0.875	Float					DANE based on National Time Use Survey	['']	C	PERCENT	URBAN	MALE	10+	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	170	Colombia	2013.0	0.58333	Float					DANE based on National Time Use Survey	['']	C	PERCENT	RURAL	FEMALE	55-64	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	170	Colombia	2013.0	0.58333	Float					DANE based on National Time Use Survey	['']	C	PERCENT	URBAN	MALE	15-24	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	170	Colombia	2013.0	1.20833	Float					DANE based on National Time Use Survey	['']	C	PERCENT	RURAL	FEMALE	45-54	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	170	Colombia	2013.0	0.5	Float					DANE based on National Time Use Survey	['']	C	PERCENT	RURAL	MALE	45-54	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	170	Colombia	2013.0	4.08333	Float					DANE based on National Time Use Survey	['']	C	PERCENT	URBAN	FEMALE	25-44	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	170	Colombia	2013.0	0.66667	Float					DANE based on National Time Use Survey	['']	C	PERCENT	ALLAREA	MALE	45-54	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	170	Colombia	2013.0	1	Float					DANE based on National Time Use Survey	['']	C	PERCENT	ALLAREA	FEMALE	55-64	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	170	Colombia	2013.0	0.45833	Float					DANE based on National Time Use Survey	['']	C	PERCENT	ALLAREA	MALE	55-64	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	170	Colombia	2013.0	0.375	Float					DANE based on National Time Use Survey	['']	C	PERCENT	ALLAREA	MALE	65+	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	170	Colombia	2013.0	0.5	Float					DANE based on National Time Use Survey	['']	C	PERCENT	ALLAREA	FEMALE	65+	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	170	Colombia	2013.0	0.79167	Float					DANE based on National Time Use Survey	['']	C	PERCENT	RURAL	MALE	10+	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	170	Colombia	2013.0	2.91667	Float					DANE based on National Time Use Survey	['']	C	PERCENT	RURAL	FEMALE	10+	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	170	Colombia	2013.0	2.66667	Float					DANE based on National Time Use Survey	['']	C	PERCENT	ALLAREA	FEMALE	10+	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	170	Colombia	2013.0	0.54167	Float					DANE based on National Time Use Survey	['']	C	PERCENT	URBAN	FEMALE	65+	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	170	Colombia	2013.0	0.375	Float					DANE based on National Time Use Survey	['']	C	PERCENT	URBAN	MALE	65+	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	170	Colombia	2013.0	1.375	Float					DANE based on National Time Use Survey	['']	C	PERCENT	URBAN	MALE	25-44	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	170	Colombia	2013.0	1.375	Float					DANE based on National Time Use Survey	['']	C	PERCENT	URBAN	FEMALE	45-54	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	170	Colombia	2013.0	0.70833	Float					DANE based on National Time Use Survey	['']	C	PERCENT	URBAN	MALE	45-54	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	170	Colombia	2013.0	1.08333	Float					DANE based on National Time Use Survey	['']	C	PERCENT	URBAN	FEMALE	55-64	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	170	Colombia	2013.0	0.5	Float					DANE based on National Time Use Survey	['']	C	PERCENT	URBAN	MALE	55-64	G
