goal_code,goal_labelEN,goal_descEN,target_code,target_descEN,indicator_code,indicator_reference,indicator_descEN,series_release,series_tags,series,seriesDescription,geoAreaCode,geoAreaName,level,parentCode,parentName,type,X,Y,ISO3,UN_Member,Country_Profile,timeCoverage,geoInfoUrl,years,min_year,max_year,n_years,unitsCode,unitsDesc,reportingTypeCode,reportingTypeDesc,value_2000,value_2001,value_2002,value_2003,value_2004,value_2005,value_2006,value_2007,value_2008,value_2009,value_2010,value_2011,value_2012,value_2013,value_2014,value_2015,value_2016,value_2017,value_2018,value_2019,latest_value,basePeriod,valueDetails,footnotes,sources,timeDetails,nature
1,Goal 1,End poverty in all its forms everywhere,1.a,"Ensure significant mobilization of resources from a variety of sources, including through enhanced development cooperation, in order to provide adequate and predictable means for developing countries, in particular least developed countries, to implement programmes and policies to end poverty in all its dimensions",C010a02,1.a.2,"Proportion of total government spending on essential services (education, health and social protection)",2020.Q1.G.02,"['local governments', 'means of implementation']",SD_XPD_ESED,"Proportion of total government spending on essential services, education (%)",148,Chad,5,17,Middle Africa,Country,18.66618401,15.36279341,TCD,1,1,,,"[2000, 2001, 2004, 2005, 2009, 2010, 2011, 2012, 2013, 2017, 2018]",2000,2018,11,PT,Percentage,G,Global,12.84449,13.78685,,,11.0319,14.67282,,,,9.54159,8.11928,10.08326,9.21241,12.46146,,,,16.36275,17.21459,,17.21459,,,,UIS,,"[2000-2001,2004-2005,2009-2013]: C: Country data // [2017-2018]: E: Estimated data"
1,Goal 1,End poverty in all its forms everywhere,1.a,"Ensure significant mobilization of resources from a variety of sources, including through enhanced development cooperation, in order to provide adequate and predictable means for developing countries, in particular least developed countries, to implement programmes and policies to end poverty in all its dimensions",C010a02,1.a.2,"Proportion of total government spending on essential services (education, health and social protection)",2020.Q1.G.02,"['local governments', 'means of implementation']",SD_XPD_ESED,"Proportion of total government spending on essential services, education (%)",152,Chile,5,5,South America,Country,-71.23029019,-35.2652885,CHL,1,1,,,"[2000, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2013, 2014, 2015, 2016, 2017]",2000,2017,16,PT,Percentage,G,Global,16.42791,,17.4506,17.63722,17.02105,16.19909,16.23128,16.74641,17.40113,17.03561,17.84356,17.74974,,19.64569,19.92072,19.59405,21.15548,21.29961,,,21.29961,,,,UIS,,C: Country data
1,Goal 1,End poverty in all its forms everywhere,1.a,"Ensure significant mobilization of resources from a variety of sources, including through enhanced development cooperation, in order to provide adequate and predictable means for developing countries, in particular least developed countries, to implement programmes and policies to end poverty in all its dimensions",C010a02,1.a.2,"Proportion of total government spending on essential services (education, health and social protection)",2020.Q1.G.02,"['local governments', 'means of implementation']",SD_XPD_ESED,"Proportion of total government spending on essential services, education (%)",170,Colombia,5,5,South America,Country,-73.07446751,3.888209046,COL,1,1,,,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]",2000,2018,19,PT,Percentage,G,Global,13.28683,13.46772,15.29956,15.53726,15.43978,15.53561,13.76883,14.48145,14.67729,16.08117,16.41858,15.52914,15.51283,16.90079,15.73606,15.13378,16.13978,16.14032,15.98262,,15.98262,,,,UIS,,"[2000-2002,2004-2018]: C: Country data // [2003]: E: Estimated data"
1,Goal 1,End poverty in all its forms everywhere,1.a,"Ensure significant mobilization of resources from a variety of sources, including through enhanced development cooperation, in order to provide adequate and predictable means for developing countries, in particular least developed countries, to implement programmes and policies to end poverty in all its dimensions",C010a02,1.a.2,"Proportion of total government spending on essential services (education, health and social protection)",2020.Q1.G.02,"['local governments', 'means of implementation']",SD_XPD_ESED,"Proportion of total government spending on essential services, education (%)",174,Comoros,5,14,Eastern Africa,Country,43.34234565,-11.66121732,COM,1,1,,,"[2002, 2008, 2011, 2012, 2013, 2014, 2015]",2002,2015,7,PT,Percentage,G,Global,,,15.78972,,,,,,29.23312,,,21.41487,18.49151,16.07073,18.88953,13.25365,,,,,13.25365,,,,UIS,,C: Country data
1,Goal 1,End poverty in all its forms everywhere,1.a,"Ensure significant mobilization of resources from a variety of sources, including through enhanced development cooperation, in order to provide adequate and predictable means for developing countries, in particular least developed countries, to implement programmes and policies to end poverty in all its dimensions",C010a02,1.a.2,"Proportion of total government spending on essential services (education, health and social protection)",2020.Q1.G.02,"['local governments', 'means of implementation']",SD_XPD_ESED,"Proportion of total government spending on essential services, education (%)",178,Congo,5,11,Western Africa,Country,15.22052612,-0.840544119,COG,1,1,,,"[2002, 2003, 2004, 2005, 2010, 2014, 2015, 2017, 2018]",2002,2018,9,PT,Percentage,G,Global,,,9.05485,9.51995,8.56181,7.59782,,,,,24.72778,,,,6.55592,7.9504,,15.6822,15.56768,,15.56768,,,,UIS,,"[2002,2014-2015,2017-2018]: E: Estimated data // [2003-2005,2010]: C: Country data"
1,Goal 1,End poverty in all its forms everywhere,1.a,"Ensure significant mobilization of resources from a variety of sources, including through enhanced development cooperation, in order to provide adequate and predictable means for developing countries, in particular least developed countries, to implement programmes and policies to end poverty in all its dimensions",C010a02,1.a.2,"Proportion of total government spending on essential services (education, health and social protection)",2020.Q1.G.02,"['local governments', 'means of implementation']",SD_XPD_ESED,"Proportion of total government spending on essential services, education (%)",180,Democratic Republic of the Congo,5,17,Middle Africa,Country,23.65496507,-2.877154732,COD,1,1,,,"[2010, 2013, 2014, 2015, 2016, 2017]",2010,2017,6,PT,Percentage,G,Global,,,,,,,,,,,9.5785,,,16.17474,10.55392,11.73837,14.63542,14.00642,,,14.00642,,,,UIS,,"[2010,2013,2015]: C: Country data // [2014,2016-2017]: E: Estimated data"
1,Goal 1,End poverty in all its forms everywhere,1.a,"Ensure significant mobilization of resources from a variety of sources, including through enhanced development cooperation, in order to provide adequate and predictable means for developing countries, in particular least developed countries, to implement programmes and policies to end poverty in all its dimensions",C010a02,1.a.2,"Proportion of total government spending on essential services (education, health and social protection)",2020.Q1.G.02,"['local governments', 'means of implementation']",SD_XPD_ESED,"Proportion of total government spending on essential services, education (%)",184,Cook Islands,4,61,Polynesia,Country,-159.7711391,-21.22696458,COK,0,1,,,"[2000, 2011, 2012, 2013, 2014]",2000,2014,5,PT,Percentage,G,Global,6.69466,,,,,,,,,,,9.64264,8.30885,8.80885,11.55289,,,,,,11.55289,,,,UIS,,C: Country data
1,Goal 1,End poverty in all its forms everywhere,1.a,"Ensure significant mobilization of resources from a variety of sources, including through enhanced development cooperation, in order to provide adequate and predictable means for developing countries, in particular least developed countries, to implement programmes and policies to end poverty in all its dimensions",C010a02,1.a.2,"Proportion of total government spending on essential services (education, health and social protection)",2020.Q1.G.02,"['local governments', 'means of implementation']",SD_XPD_ESED,"Proportion of total government spending on essential services, education (%)",188,Costa Rica,5,13,Central America,Country,-84.19712782,9.970998683,CRI,1,1,,,"[2000, 2001, 2002, 2003, 2004, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]",2000,2018,18,PT,Percentage,G,Global,18.81951,19.15282,19.2405,20.15172,20.43089,,20.64334,21.02189,20.81096,23.40822,22.88089,23.00962,23.50156,22.83091,23.10953,23.37343,23.4232,30.15142,26.08667,,26.08667,,,,UIS,,"[2000-2002,2004,2006-2018]: C: Country data // [2003]: E: Estimated data"
1,Goal 1,End poverty in all its forms everywhere,1.a,"Ensure significant mobilization of resources from a variety of sources, including through enhanced development cooperation, in order to provide adequate and predictable means for developing countries, in particular least developed countries, to implement programmes and policies to end poverty in all its dimensions",C010a02,1.a.2,"Proportion of total government spending on essential services (education, health and social protection)",2020.Q1.G.02,"['local governments', 'means of implementation']",SD_XPD_ESED,"Proportion of total government spending on essential services, education (%)",191,Croatia,4,39,Southern Europe,Country,17.95874553,45.45172212,HRV,1,1,,,"[2002, 2003, 2004, 2007, 2008, 2009, 2010, 2011, 2013]",2002,2013,9,PT,Percentage,G,Global,,,7.55612,7.75087,7.83662,,,8.73112,9.4254,9.07877,8.83678,8.55059,,9.56341,,,,,,,9.56341,,,,UIS,,C: Country data
1,Goal 1,End poverty in all its forms everywhere,1.a,"Ensure significant mobilization of resources from a variety of sources, including through enhanced development cooperation, in order to provide adequate and predictable means for developing countries, in particular least developed countries, to implement programmes and policies to end poverty in all its dimensions",C010a02,1.a.2,"Proportion of total government spending on essential services (education, health and social protection)",2020.Q1.G.02,"['local governments', 'means of implementation']",SD_XPD_ESED,"Proportion of total government spending on essential services, education (%)",196,Cyprus,4,145,Western Asia,Country,33.22285964,35.05659437,CYP,1,1,,,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2013, 2014, 2015, 2016]",2000,2016,16,PT,Percentage,G,Global,14.26831,14.32157,14.91421,16.51523,15.83298,15.83936,16.17962,16.72048,17.59075,17.20125,15.64949,15.49765,,15.36213,15.92778,16.21095,16.69229,,,,16.69229,,,,UIS,,C: Country data
1,Goal 1,End poverty in all its forms everywhere,1.a,"Ensure significant mobilization of resources from a variety of sources, including through enhanced development cooperation, in order to provide adequate and predictable means for developing countries, in particular least developed countries, to implement programmes and policies to end poverty in all its dimensions",C010a02,1.a.2,"Proportion of total government spending on essential services (education, health and social protection)",2020.Q1.G.02,"['local governments', 'means of implementation']",SD_XPD_ESED,"Proportion of total government spending on essential services, education (%)",20,Andorra,4,39,Southern Europe,Country,1.576257417,42.54548611,AND,1,1,,,"[2015, 2016, 2017, 2018]",2015,2018,4,PT,Percentage,G,Global,,,,,,,,,,,,,,,,19.4891,19.22652,18.95694,19.32306,,19.32306,,,,UIS,,C: Country data
1,Goal 1,End poverty in all its forms everywhere,1.a,"Ensure significant mobilization of resources from a variety of sources, including through enhanced development cooperation, in order to provide adequate and predictable means for developing countries, in particular least developed countries, to implement programmes and policies to end poverty in all its dimensions",C010a02,1.a.2,"Proportion of total government spending on essential services (education, health and social protection)",2020.Q1.G.02,"['local governments', 'means of implementation']",SD_XPD_ESED,"Proportion of total government spending on essential services, education (%)",203,Czechia,4,151,Eastern Europe,Country,15.33151382,49.73913871,CZE,1,1,,,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]",2000,2016,17,PT,Percentage,G,Global,8.91229,8.67646,8.8648,8.38266,9.43307,9.20297,10.19694,9.57695,9.21464,9.43733,9.34049,9.92718,9.55685,9.60244,9.41373,13.88252,14.1515,,,,14.1515,,,,UIS,,C: Country data
1,Goal 1,End poverty in all its forms everywhere,1.a,"Ensure significant mobilization of resources from a variety of sources, including through enhanced development cooperation, in order to provide adequate and predictable means for developing countries, in particular least developed countries, to implement programmes and policies to end poverty in all its dimensions",C010a02,1.a.2,"Proportion of total government spending on essential services (education, health and social protection)",2020.Q1.G.02,"['local governments', 'means of implementation']",SD_XPD_ESED,"Proportion of total government spending on essential services, education (%)",204,Benin,5,11,Western Africa,Country,2.339933594,9.65401646,BEN,1,1,,,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2012, 2013, 2014, 2015, 2016, 2017, 2018]",2000,2018,18,PT,Percentage,G,Global,13.5132,15.31058,14.12908,16.68253,19.21395,18.79039,19.70961,14.94869,19.08858,18.17562,26.14396,,25.02131,22.34122,22.22771,17.47952,18.7914,19.87965,17.70918,,17.70918,,,,UIS,,"[2000-2010,2012-2015]: C: Country data // [2016-2018]: E: Estimated data"
1,Goal 1,End poverty in all its forms everywhere,1.a,"Ensure significant mobilization of resources from a variety of sources, including through enhanced development cooperation, in order to provide adequate and predictable means for developing countries, in particular least developed countries, to implement programmes and policies to end poverty in all its dimensions",C010a02,1.a.2,"Proportion of total government spending on essential services (education, health and social protection)",2020.Q1.G.02,"['local governments', 'means of implementation']",SD_XPD_ESED,"Proportion of total government spending on essential services, education (%)",208,Denmark,4,154,Northern Europe,Country,9.326571283,56.03829721,DNK,1,1,,,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014]",2000,2014,15,PT,Percentage,G,Global,15.34415,15.54854,15.43388,15.14175,15.48686,15.77934,15.51264,15.3567,14.83026,14.94417,15.10334,15.03626,12.48871,15.21744,13.82682,,,,,,13.82682,,,,UIS,,C: Country data
1,Goal 1,End poverty in all its forms everywhere,1.a,"Ensure significant mobilization of resources from a variety of sources, including through enhanced development cooperation, in order to provide adequate and predictable means for developing countries, in particular least developed countries, to implement programmes and policies to end poverty in all its dimensions",C010a02,1.a.2,"Proportion of total government spending on essential services (education, health and social protection)",2020.Q1.G.02,"['local governments', 'means of implementation']",SD_XPD_ESED,"Proportion of total government spending on essential services, education (%)",212,Dominica,5,29,Caribbean,Country,-61.3493756,15.43391378,DMA,1,1,,,[2015],2015,2015,1,PT,Percentage,G,Global,,,,,,,,,,,,,,,,10.5221,,,,,10.5221,,,,UIS,,C: Country data
1,Goal 1,End poverty in all its forms everywhere,1.a,"Ensure significant mobilization of resources from a variety of sources, including through enhanced development cooperation, in order to provide adequate and predictable means for developing countries, in particular least developed countries, to implement programmes and policies to end poverty in all its dimensions",C010a02,1.a.2,"Proportion of total government spending on essential services (education, health and social protection)",2020.Q1.G.02,"['local governments', 'means of implementation']",SD_XPD_ESED,"Proportion of total government spending on essential services, education (%)",214,Dominican Republic,5,29,Caribbean,Country,-70.49847576,18.89832088,DOM,1,1,,,"[2000, 2001, 2002, 2003, 2007]",2000,2007,5,PT,Percentage,G,Global,12.98848,12.50729,12.07972,9.70181,,,,12.57788,,,,,,,,,,,,,12.57788,,,,UIS,,"[2000,2003]: E: Estimated data // [2001-2002,2007]: C: Country data"
1,Goal 1,End poverty in all its forms everywhere,1.a,"Ensure significant mobilization of resources from a variety of sources, including through enhanced development cooperation, in order to provide adequate and predictable means for developing countries, in particular least developed countries, to implement programmes and policies to end poverty in all its dimensions",C010a02,1.a.2,"Proportion of total government spending on essential services (education, health and social protection)",2020.Q1.G.02,"['local governments', 'means of implementation']",SD_XPD_ESED,"Proportion of total government spending on essential services, education (%)",218,Ecuador,5,5,South America,Country,-78.37005241,-1.447785891,ECU,1,1,,,"[2000, 2009, 2010, 2011, 2012, 2013, 2014, 2015]",2000,2015,8,PT,Percentage,G,Global,4.9573,,,,,,,,,13.17257,12.99656,11.97611,11.53415,11.44254,12.06831,12.59765,,,,,12.59765,,,,UIS,,C: Country data
1,Goal 1,End poverty in all its forms everywhere,1.a,"Ensure significant mobilization of resources from a variety of sources, including through enhanced development cooperation, in order to provide adequate and predictable means for developing countries, in particular least developed countries, to implement programmes and policies to end poverty in all its dimensions",C010a02,1.a.2,"Proportion of total government spending on essential services (education, health and social protection)",2020.Q1.G.02,"['local governments', 'means of implementation']",SD_XPD_ESED,"Proportion of total government spending on essential services, education (%)",222,El Salvador,5,13,Central America,Country,-88.86862995,13.73603564,SLV,1,1,,,"[2000, 2002, 2003, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]",2000,2018,17,PT,Percentage,G,Global,13.29634,,15.48564,14.06819,,14.65582,15.75177,16.43733,19.44883,18.54698,16.16422,15.87258,15.27999,15.55899,16.11058,16.60156,16.1132,15.59205,14.945,,14.945,,,,UIS,,"[2000,2005]: E: Estimated data // [2002-2003,2006-2018]: C: Country data"
1,Goal 1,End poverty in all its forms everywhere,1.a,"Ensure significant mobilization of resources from a variety of sources, including through enhanced development cooperation, in order to provide adequate and predictable means for developing countries, in particular least developed countries, to implement programmes and policies to end poverty in all its dimensions",C010a02,1.a.2,"Proportion of total government spending on essential services (education, health and social protection)",2020.Q1.G.02,"['local governments', 'means of implementation']",SD_XPD_ESED,"Proportion of total government spending on essential services, education (%)",231,Ethiopia,5,14,Eastern Africa,Country,39.63505296,8.631223181,ETH,1,1,,,"[2000, 2001, 2002, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015]",2000,2015,13,PT,Percentage,G,Global,14.90773,14.46177,16.18775,,,,23.97538,24.69945,26.35573,23.58375,26.30404,29.67443,30.53954,27.0211,25.91838,27.09871,,,,,27.09871,,,,UIS,,"[2000-2001,2006-2015]: C: Country data // [2002]: E: Estimated data"
1,Goal 1,End poverty in all its forms everywhere,1.a,"Ensure significant mobilization of resources from a variety of sources, including through enhanced development cooperation, in order to provide adequate and predictable means for developing countries, in particular least developed countries, to implement programmes and policies to end poverty in all its dimensions",C010a02,1.a.2,"Proportion of total government spending on essential services (education, health and social protection)",2020.Q1.G.02,"['local governments', 'means of implementation']",SD_XPD_ESED,"Proportion of total government spending on essential services, education (%)",232,Eritrea,5,14,Eastern Africa,Country,38.11074289,16.12894644,ERI,1,1,,,"[2001, 2002, 2004, 2006]",2001,2006,4,PT,Percentage,G,Global,,5.86161,5.63338,,5.74185,,5.16807,,,,,,,,,,,,,,5.16807,,,,UIS,,"[2001]: E: Estimated data // [2002,2004,2006]: C: Country data"
1,Goal 1,End poverty in all its forms everywhere,1.a,"Ensure significant mobilization of resources from a variety of sources, including through enhanced development cooperation, in order to provide adequate and predictable means for developing countries, in particular least developed countries, to implement programmes and policies to end poverty in all its dimensions",C010a02,1.a.2,"Proportion of total government spending on essential services (education, health and social protection)",2020.Q1.G.02,"['local governments', 'means of implementation']",SD_XPD_ESED,"Proportion of total government spending on essential services, education (%)",233,Estonia,4,154,Northern Europe,Country,25.84093481,58.68487172,EST,1,1,,,"[2000, 2001, 2002, 2003, 2004, 2005, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]",2000,2016,16,PT,Percentage,G,Global,14.6785,14.94748,15.14523,15.04903,14.30608,14.2577,,13.68231,13.87971,12.93009,13.64279,13.4062,11.9912,12.58262,14.26602,12.9666,13.10831,,,,13.10831,,,,UIS,,C: Country data
