goal_code,goal_labelEN,goal_descEN,target_code,target_descEN,indicator_code,indicator_reference,indicator_descEN,series_release,series_tags,series,seriesDescription,geoAreaCode,geoAreaName,level,parentCode,parentName,type,X,Y,ISO3,UN_Member,Country_Profile,timeCoverage,geoInfoUrl,observationStatus_code,observationStatus_desc,years,min_year,max_year,n_years,unitsCode,unitsDesc,reportingTypeCode,reportingTypeDesc,value_2000,value_2001,value_2002,value_2003,value_2004,value_2005,value_2006,value_2007,value_2008,value_2009,value_2010,value_2011,value_2012,value_2013,value_2014,value_2015,value_2016,value_2017,value_2018,latest_value,basePeriod,valueDetails,footnotes,sources,timeDetails,nature
17,Goal 17,Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development,17.1,"Strengthen domestic resource mobilization, including through international support to developing countries, to improve domestic capacity for tax and other revenue collection",C170101,17.1.1,"Total government revenue as a proportion of GDP, by source",2020.Q1.G.02,"['means of implementation', 'public finance']",GR_G14_GDP,Total government revenue (budgetary central government) as a proportion of GDP (%),13,Central America,4,419,Latin America and the Caribbean,Region,,,,,,,,A,Normal value,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]",2000,2018,19,PT,Percentage,G,Global,41.7828307636477,17.8149922512021,17.8326413217869,18.6510084194024,18.8163809972597,19.4647494366733,20.4317765707926,21.4381808428901,21.7640121180194,20.2735588101192,20.5102828943145,21.1821873660979,20.9178910458919,21.7397551455751,20.454609904847,20.2446719763021,20.2725303645003,20.6268545946756,18.1411161900446,18.1411161900446,,,,IMF,,_X: Data nature not available
17,Goal 17,Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development,17.1,"Strengthen domestic resource mobilization, including through international support to developing countries, to improve domestic capacity for tax and other revenue collection",C170101,17.1.1,"Total government revenue as a proportion of GDP, by source",2020.Q1.G.02,"['means of implementation', 'public finance']",GR_G14_GDP,Total government revenue (budgetary central government) as a proportion of GDP (%),132,Cabo Verde,5,11,Western Africa,Country,-23.63544151,15.07791834,CPV,1,1,,,A,Normal value,"[2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]",2005,2017,13,PT,Percentage,G,Global,,,,,,31.5622859407643,32.6200233730235,31.9344864451961,35.0348527629449,33.3676234111395,35.1551244740571,31.1750868215643,31.9036869587524,30.6207025723673,28.1057449310743,33.4671737310365,35.5096601237289,32.4316076404724,,32.4316076404724,,,,IMF,,_X: Data nature not available
17,Goal 17,Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development,17.1,"Strengthen domestic resource mobilization, including through international support to developing countries, to improve domestic capacity for tax and other revenue collection",C170101,17.1.1,"Total government revenue as a proportion of GDP, by source",2020.Q1.G.02,"['means of implementation', 'public finance']",GR_G14_GDP,Total government revenue (budgetary central government) as a proportion of GDP (%),14,Eastern Africa,4,202,Sub-Saharan Africa,Region,,,,,,,,A,Normal value,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]",2000,2018,19,PT,Percentage,G,Global,21.8323323299595,18.0402050474281,17.4634615001494,18.0244816942611,19.6240685700751,21.847149000842,20.5489665667439,18.4269784556879,20.2856416384051,18.437449498093,22.0381997854129,22.1793778008051,20.0715200993346,20.3868886985074,21.4705549664404,19.6267754033223,20.3754932485835,19.180063170819,16.3549879206207,16.3549879206207,,,,IMF,,_X: Data nature not available
17,Goal 17,Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development,17.1,"Strengthen domestic resource mobilization, including through international support to developing countries, to improve domestic capacity for tax and other revenue collection",C170101,17.1.1,"Total government revenue as a proportion of GDP, by source",2020.Q1.G.02,"['means of implementation', 'public finance']",GR_G14_GDP,Total government revenue (budgetary central government) as a proportion of GDP (%),140,Central African Republic,5,17,Middle Africa,Country,20.93559492,7.003720791,CAF,1,1,,,A,Normal value,"[2004, 2008, 2009, 2010, 2011, 2012, 2014, 2015, 2016, 2017, 2018]",2004,2018,11,PT,Percentage,G,Global,,,,,10.0549044804206,,,,14.7955286117166,15.5315763595525,16.6499858529292,12.0190689550116,15.7175507057409,,19.1058096281519,9.2075785670059,15.5225916874198,13.8257542943309,16.4087089337425,16.4087089337425,,,,IMF,,_X: Data nature not available
17,Goal 17,Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development,17.1,"Strengthen domestic resource mobilization, including through international support to developing countries, to improve domestic capacity for tax and other revenue collection",C170101,17.1.1,"Total government revenue as a proportion of GDP, by source",2020.Q1.G.02,"['means of implementation', 'public finance']",GR_G14_GDP,Total government revenue (budgetary central government) as a proportion of GDP (%),142,Asia,2,1,World,Region,,,,,,,,A,Normal value,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]",2000,2018,19,PT,Percentage,G,Global,21.1945345681667,21.8395383877937,22.0951195107966,21.5876101570819,23.070272468153,23.9481233019806,24.4573027853116,25.7269298515635,27.77645834416,26.631808389133,28.7960100964841,29.7722995853745,29.1090501874122,28.7418116663956,28.2509659766794,25.8670756527171,25.3091304027607,25.9972188046257,25.3248105060468,25.3248105060468,,,,IMF,,_X: Data nature not available
17,Goal 17,Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development,17.1,"Strengthen domestic resource mobilization, including through international support to developing countries, to improve domestic capacity for tax and other revenue collection",C170101,17.1.1,"Total government revenue as a proportion of GDP, by source",2020.Q1.G.02,"['means of implementation', 'public finance']",GR_G14_GDP,Total government revenue (budgetary central government) as a proportion of GDP (%),143,Central Asia,3,142,Asia,Region,,,,,,,,A,Normal value,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]",2000,2018,19,PT,Percentage,G,Global,15.7892255362193,16.6501033382907,21.1413956592202,19.4119320026496,19.7509083631191,22.576952885615,17.3870708843015,20.1240766285067,21.2574856951153,23.5805018580383,24.0371790440052,30.3288769453593,30.8859908345589,28.5310111396653,31.3315592496443,28.9722163763298,28.0453744957955,27.5822378125062,29.2730412273703,29.2730412273703,,,,IMF,,_X: Data nature not available
17,Goal 17,Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development,17.1,"Strengthen domestic resource mobilization, including through international support to developing countries, to improve domestic capacity for tax and other revenue collection",C170101,17.1.1,"Total government revenue as a proportion of GDP, by source",2020.Q1.G.02,"['means of implementation', 'public finance']",GR_G14_GDP,Total government revenue (budgetary central government) as a proportion of GDP (%),144,Sri Lanka,4,34,Southern Asia,Country,80.70489654,7.614693343,LKA,1,1,,,A,Normal value,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]",2000,2018,19,PT,Percentage,G,Global,14.5365508460888,14.3884158201872,14.259838207082,13.6266255701464,13.3749591416388,14.6879595843163,15.0716022316504,14.5279072440636,13.5994857223999,13.1115440636618,13.006410646197,13.1583744580008,12.2153394752431,12.0235088679516,11.4564114789716,13.3398312056722,14.114199059731,13.7093633085504,13.3734834074712,13.3734834074712,,,,IMF,,_X: Data nature not available
17,Goal 17,Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development,17.1,"Strengthen domestic resource mobilization, including through international support to developing countries, to improve domestic capacity for tax and other revenue collection",C170101,17.1.1,"Total government revenue as a proportion of GDP, by source",2020.Q1.G.02,"['means of implementation', 'public finance']",GR_G14_GDP,Total government revenue (budgetary central government) as a proportion of GDP (%),145,Western Asia,3,142,Asia,Region,,,,,,,,A,Normal value,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]",2000,2018,19,PT,Percentage,G,Global,26.863528544856,29.6080405233298,31.5997613427171,31.0263111212651,33.9934012065575,32.1423706393192,31.4108751969194,32.1036538646883,33.8418689789356,32.6734787774315,33.3148522447022,33.9372586465054,34.0615720176278,33.394622713134,31.8631233768427,27.7232260257663,27.3228232852368,27.9293586204593,28.2974836520945,28.2974836520945,,,,IMF,,_X: Data nature not available
17,Goal 17,Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development,17.1,"Strengthen domestic resource mobilization, including through international support to developing countries, to improve domestic capacity for tax and other revenue collection",C170101,17.1.1,"Total government revenue as a proportion of GDP, by source",2020.Q1.G.02,"['means of implementation', 'public finance']",GR_G14_GDP,Total government revenue (budgetary central government) as a proportion of GDP (%),15,Northern Africa,3,2,Africa,Region,,,,,,,,A,Normal value,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]",2000,2018,19,PT,Percentage,G,Global,28.5451876133906,27.4122123400896,29.2026240413674,29.5873971059106,29.1488262771913,30.4367863666474,32.0431733357444,32.0053727700241,35.1510545521301,28.5451503989189,27.1030043997562,28.2289002396211,22.8704010423015,20.1551148934358,21.3425643917038,19.6409922597542,17.565908047449,26.3183401224698,26.0940194116823,26.0940194116823,,,,IMF,,_X: Data nature not available
17,Goal 17,Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development,17.1,"Strengthen domestic resource mobilization, including through international support to developing countries, to improve domestic capacity for tax and other revenue collection",C170101,17.1.1,"Total government revenue as a proportion of GDP, by source",2020.Q1.G.02,"['means of implementation', 'public finance']",GR_G14_GDP,Total government revenue (budgetary central government) as a proportion of GDP (%),150,Europe,2,1,World,Region,,,,,,,,A,Normal value,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]",2000,2018,19,PT,Percentage,G,Global,40.4555496099638,40.1121001490028,40.1261602320175,39.9586145719333,40.0372656927963,41.1756449978734,41.4171366569582,41.788455365369,41.6084880383469,40.885113998149,40.6778203868767,40.9191451320719,41.6986897187229,41.8366789411834,41.9491246122587,41.8040230899616,41.7597445962993,41.539972045749,41.8490708629921,41.8490708629921,,,,IMF,,_X: Data nature not available
17,Goal 17,Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development,17.1,"Strengthen domestic resource mobilization, including through international support to developing countries, to improve domestic capacity for tax and other revenue collection",C170101,17.1.1,"Total government revenue as a proportion of GDP, by source",2020.Q1.G.02,"['means of implementation', 'public finance']",GR_G14_GDP,Total government revenue (budgetary central government) as a proportion of GDP (%),151,Eastern Europe,3,150,Europe,Region,,,,,,,,A,Normal value,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]",2000,2018,19,PT,Percentage,G,Global,34.7081015058108,35.3492816776675,36.6049104657594,38.1196259999759,37.9340619955415,38.9443911885746,38.9443983759152,40.4077300308137,40.2792710285239,38.2844032452061,37.5804039124386,37.9855114259053,38.8631074282128,39.1437219836994,38.9447537765937,39.7089800423174,37.7010447156369,38.0839770738394,39.3856612671854,39.3856612671854,,,,IMF,,_X: Data nature not available
17,Goal 17,Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development,17.1,"Strengthen domestic resource mobilization, including through international support to developing countries, to improve domestic capacity for tax and other revenue collection",C170101,17.1.1,"Total government revenue as a proportion of GDP, by source",2020.Q1.G.02,"['means of implementation', 'public finance']",GR_G14_GDP,Total government revenue (budgetary central government) as a proportion of GDP (%),152,Chile,5,5,South America,Country,-71.23029019,-35.2652885,CHL,1,1,,,A,Normal value,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]",2000,2018,19,PT,Percentage,G,Global,22.9244162969404,23.0389417004868,22.4133060438051,22.2389228075802,22.9273257037455,24.8340262780661,26.2164036972998,27.798426408381,25.9267195434652,20.5745280501735,23.0339546087466,24.2374616514248,23.7798989027063,22.5440857536275,22.2627793586375,22.8109998825545,22.6375231876187,22.9240494785848,23.9111754726011,23.9111754726011,,,,IMF,,_X: Data nature not available
17,Goal 17,Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development,17.1,"Strengthen domestic resource mobilization, including through international support to developing countries, to improve domestic capacity for tax and other revenue collection",C170101,17.1.1,"Total government revenue as a proportion of GDP, by source",2020.Q1.G.02,"['means of implementation', 'public finance']",GR_G14_GDP,Total government revenue (budgetary central government) as a proportion of GDP (%),154,Northern Europe,3,150,Europe,Region,,,,,,,,A,Normal value,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]",2000,2018,19,PT,Percentage,G,Global,44.110758570286,42.5709325461088,42.1028075604795,42.1389669009229,42.8813209844003,44.5983738328328,45.1607770120797,44.7374567353023,44.2552658186486,44.1811956402412,43.9945336302283,43.9881980998538,44.1332597459464,44.2176787701518,44.5060038726613,43.4097124756364,45.1277886761059,43.5923855566636,43.6587659233229,43.6587659233229,,,,IMF,,_X: Data nature not available
17,Goal 17,Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development,17.1,"Strengthen domestic resource mobilization, including through international support to developing countries, to improve domestic capacity for tax and other revenue collection",C170101,17.1.1,"Total government revenue as a proportion of GDP, by source",2020.Q1.G.02,"['means of implementation', 'public finance']",GR_G14_GDP,Total government revenue (budgetary central government) as a proportion of GDP (%),155,Western Europe,3,150,Europe,Region,,,,,,,,A,Normal value,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]",2000,2018,19,PT,Percentage,G,Global,44.5496599028389,44.4711005960256,44.0794687371514,43.8997767282544,43.491756763372,43.7563732522216,43.5458067689677,43.3236515139308,44.0191383555097,44.2290363035744,43.9196310647804,44.2291503862953,45.0231180011331,45.5351337833497,45.3332011578887,45.1953988954847,45.1390024966439,45.5146890679398,45.8305883942768,45.8305883942768,,,,IMF,,_X: Data nature not available
17,Goal 17,Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development,17.1,"Strengthen domestic resource mobilization, including through international support to developing countries, to improve domestic capacity for tax and other revenue collection",C170101,17.1.1,"Total government revenue as a proportion of GDP, by source",2020.Q1.G.02,"['means of implementation', 'public finance']",GR_G14_GDP,Total government revenue (budgetary central government) as a proportion of GDP (%),156,China,4,30,Eastern Asia,Country,104.1403375,32.30955217,CHN,1,1,,,A,Normal value,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]",2000,2017,18,PT,Percentage,G,Global,7.5931008901374,8.28043448402338,9.05389838846456,9.04900288164232,9.67491909862999,25.4802672185774,26.7226321016401,34.4279045298818,26.1401797912873,26.8733403826963,27.0179212026646,27.3613002906928,28.1613916053165,28.4694323030063,28.6181201355139,28.6261110234271,28.1727618895726,28.2781022591549,,28.2781022591549,,,,IMF,,_X: Data nature not available
17,Goal 17,Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development,17.1,"Strengthen domestic resource mobilization, including through international support to developing countries, to improve domestic capacity for tax and other revenue collection",C170101,17.1.1,"Total government revenue as a proportion of GDP, by source",2020.Q1.G.02,"['means of implementation', 'public finance']",GR_G14_GDP,Total government revenue (budgetary central government) as a proportion of GDP (%),17,Middle Africa,4,202,Sub-Saharan Africa,Region,,,,,,,,A,Normal value,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]",2000,2018,19,PT,Percentage,G,Global,27.0554837040815,27.0084162571401,27.2194867629985,30.5646042239241,27.2489471559956,31.563077118598,39.6060723144413,63.5444533849331,36.5202639747316,26.1389527349518,33.6696405961437,34.9363691913568,28.467267967666,29.0788022090461,24.1361022096365,20.8010325330319,18.5603011771978,18.6523812427971,18.2734870737046,18.2734870737046,,,,IMF,,_X: Data nature not available
17,Goal 17,Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development,17.1,"Strengthen domestic resource mobilization, including through international support to developing countries, to improve domestic capacity for tax and other revenue collection",C170101,17.1.1,"Total government revenue as a proportion of GDP, by source",2020.Q1.G.02,"['means of implementation', 'public finance']",GR_G14_GDP,Total government revenue (budgetary central government) as a proportion of GDP (%),170,Colombia,5,5,South America,Country,-73.07446751,3.888209046,COL,1,1,,,A,Normal value,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]",2000,2018,19,PT,Percentage,G,Global,21.5971178921618,15.3349081599133,14.1872777824484,26.8303808698276,19.9264304310798,18.7823659454743,21.9618210417483,24.3230815835086,27.1851420677939,26.2830533976906,26.8540516358977,28.7360881515959,31.9375385765968,29.4239695919151,29.3476914080659,29.774693411319,29.0410618312755,28.6871243262645,26.9211949766435,26.9211949766435,,,,IMF,,_X: Data nature not available
