goal_code,goal_labelEN,goal_descEN,target_code,target_descEN,indicator_code,indicator_reference,indicator_descEN,series_release,series_tags,series,seriesDescription,geoAreaCode,geoAreaName,level,parentCode,parentName,type,X,Y,ISO3,UN_Member,Country_Profile,timeCoverage,geoInfoUrl,observationStatus_code,observationStatus_desc,years,min_year,max_year,n_years,unitsCode,unitsDesc,reportingTypeCode,reportingTypeDesc,value_1997,value_1998,value_1999,value_2000,value_2001,value_2002,value_2003,value_2004,value_2005,value_2006,value_2007,value_2008,value_2009,value_2010,value_2011,value_2012,value_2013,value_2014,value_2015,value_2016,value_2017,value_2018,value_2019,latest_value,basePeriod,valueDetails,footnotes,sources,timeDetails,nature
10,Goal 10,Reduce inequality within and among countries,10.5,Improve the regulation and monitoring of global financial markets and institutions and strengthen the implementation of such regulations,C100501,10.5.1,Financial Soundness Indicators,2020.Q1.G.02,"['financial aspects', 'investment returns']",FI_FSI_FSERA,Return on assets (%),148,Chad,5,17,Middle Africa,Country,18.66618401,15.36279341,TCD,1,1,,,A,Normal value,"[2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]",2010,2018,9,PT,Percentage,G,Global,,,,,,,,,,,,,,3.46087298788838,2.63842587543133,2.16443649114556,2.7511157158827,2.12693862030625,1.64192335920332,1.43084812382811,0.620052030332663,1.6198254089603,,1.6198254089603,,,,IMF,,_X: Data nature not available
10,Goal 10,Reduce inequality within and among countries,10.5,Improve the regulation and monitoring of global financial markets and institutions and strengthen the implementation of such regulations,C100501,10.5.1,Financial Soundness Indicators,2020.Q1.G.02,"['financial aspects', 'investment returns']",FI_FSI_FSERA,Return on assets (%),152,Chile,5,5,South America,Country,-71.23029019,-35.2652885,CHL,1,1,,,A,Normal value,"[2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]",2001,2018,18,PT,Percentage,G,Global,,,,,1.40856218116387,1.31309321260577,1.55821181986492,1.47714213750479,1.52912580609417,1.52910733767838,1.32461587384525,1.18981442047982,1.46619803497937,1.71802533647236,1.61687227389269,1.38457075887172,1.4908940187303,1.53703407318226,1.33898569341206,1.16087059871794,1.30197899283982,1.30803407887548,,1.30803407887548,,,,IMF,,_X: Data nature not available
10,Goal 10,Reduce inequality within and among countries,10.5,Improve the regulation and monitoring of global financial markets and institutions and strengthen the implementation of such regulations,C100501,10.5.1,Financial Soundness Indicators,2020.Q1.G.02,"['financial aspects', 'investment returns']",FI_FSI_FSERA,Return on assets (%),156,China,4,30,Eastern Asia,Country,104.1403375,32.30955217,CHN,1,1,,,A,Normal value,"[2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]",2010,2018,9,PT,Percentage,G,Global,,,,,,,,,,,,,,1.12576047506194,1.28111252088155,1.28359892901427,1.26965149154123,1.22622791433716,1.09597153951359,0.977150851016626,0.92353612767131,0.8999272817945,,0.8999272817945,,,,IMF,,_X: Data nature not available
10,Goal 10,Reduce inequality within and among countries,10.5,Improve the regulation and monitoring of global financial markets and institutions and strengthen the implementation of such regulations,C100501,10.5.1,Financial Soundness Indicators,2020.Q1.G.02,"['financial aspects', 'investment returns']",FI_FSI_FSERA,Return on assets (%),170,Colombia,5,5,South America,Country,-73.07446751,3.888209046,COL,1,1,,,A,Normal value,"[2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]",2005,2018,14,PT,Percentage,G,Global,,,,,,,,,4.81242431162482,3.82250597269757,3.81282023157072,3.57549778588456,3.51963373202468,3.37876209721944,3.27905190376717,3.11204589067749,2.80701824299218,2.92867708595193,2.65051106136207,2.95366593129037,2.18868429952641,2.56969885008171,,2.56969885008171,,,,IMF,,_X: Data nature not available
10,Goal 10,Reduce inequality within and among countries,10.5,Improve the regulation and monitoring of global financial markets and institutions and strengthen the implementation of such regulations,C100501,10.5.1,Financial Soundness Indicators,2020.Q1.G.02,"['financial aspects', 'investment returns']",FI_FSI_FSERA,Return on assets (%),174,Comoros,5,14,Eastern Africa,Country,43.34234565,-11.66121732,COM,1,1,,,A,Normal value,"[2010, 2011, 2012, 2013, 2014, 2015, 2016]",2010,2016,7,PT,Percentage,G,Global,,,,,,,,,,,,,,-0.708046868647596,0.467434471946459,-1.1086558251699,0.639928297626321,0.960048215370622,1.02905781944088,0.586137248818723,,,,0.586137248818723,,,,IMF,,_X: Data nature not available
10,Goal 10,Reduce inequality within and among countries,10.5,Improve the regulation and monitoring of global financial markets and institutions and strengthen the implementation of such regulations,C100501,10.5.1,Financial Soundness Indicators,2020.Q1.G.02,"['financial aspects', 'investment returns']",FI_FSI_FSERA,Return on assets (%),188,Costa Rica,5,13,Central America,Country,-84.19712782,9.970998683,CRI,1,1,,,A,Normal value,"[2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]",2008,2019,12,PT,Percentage,G,Global,,,,,,,,,,,,1.90301692725949,1.18192613508317,1.21563635476932,1.38185153264682,1.55376544627209,1.20748949829256,1.16733383531331,1.03803082161864,1.24306221708272,0.891369738638903,0.919332470655539,0.996663817520291,0.996663817520291,,,,IMF,,_X: Data nature not available
10,Goal 10,Reduce inequality within and among countries,10.5,Improve the regulation and monitoring of global financial markets and institutions and strengthen the implementation of such regulations,C100501,10.5.1,Financial Soundness Indicators,2020.Q1.G.02,"['financial aspects', 'investment returns']",FI_FSI_FSERA,Return on assets (%),191,Croatia,4,39,Southern Europe,Country,17.95874553,45.45172212,HRV,1,1,,,A,Normal value,"[2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]",2006,2018,13,PT,Percentage,G,Global,,,,,,,,,,1.67281781070849,1.73254189789399,1.76529202616153,1.23185602986087,1.18052839179277,1.23894418208202,0.864929126075415,0.258392288307828,0.638701151003379,-1.15946680828611,1.58945549241899,1.0684568879409,1.39856025884894,,1.39856025884894,,,,IMF,,_X: Data nature not available
10,Goal 10,Reduce inequality within and among countries,10.5,Improve the regulation and monitoring of global financial markets and institutions and strengthen the implementation of such regulations,C100501,10.5.1,Financial Soundness Indicators,2020.Q1.G.02,"['financial aspects', 'investment returns']",FI_FSI_FSERA,Return on assets (%),196,Cyprus,4,145,Western Asia,Country,33.22285964,35.05659437,CYP,1,1,,,A,Normal value,"[2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]",2009,2018,10,PT,Percentage,G,Global,,,,,,,,,,,,,0.806074936394784,0.628419529961294,-3.88822922540647,-3.71479100537177,-2.88056699455659,0.076845035205285,-0.757373896321852,0.17812355203008,-1.08670821477008,0.545000123550511,,0.545000123550511,,,,IMF,,_X: Data nature not available
10,Goal 10,Reduce inequality within and among countries,10.5,Improve the regulation and monitoring of global financial markets and institutions and strengthen the implementation of such regulations,C100501,10.5.1,Financial Soundness Indicators,2020.Q1.G.02,"['financial aspects', 'investment returns']",FI_FSI_FSERA,Return on assets (%),203,Czechia,4,151,Eastern Europe,Country,15.33151382,49.73913871,CZE,1,1,,,A,Normal value,"[2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]",2007,2018,12,PT,Percentage,G,Global,,,,,,,,,,,1.41444569577481,1.10186728045223,1.44936927887135,1.25274118726256,1.19929269504972,1.36322669726209,1.16123671214496,1.19891198459094,1.17427188273143,1.18063406008715,1.11204323427939,1.09792200965215,,1.09792200965215,,,,IMF,,_X: Data nature not available
10,Goal 10,Reduce inequality within and among countries,10.5,Improve the regulation and monitoring of global financial markets and institutions and strengthen the implementation of such regulations,C100501,10.5.1,Financial Soundness Indicators,2020.Q1.G.02,"['financial aspects', 'investment returns']",FI_FSI_FSERA,Return on assets (%),208,Denmark,4,154,Northern Europe,Country,9.326571283,56.03829721,DNK,1,1,,,A,Normal value,"[2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]",2010,2018,9,PT,Percentage,G,Global,,,,,,,,,,,,,,-0.0019488341099937,-0.0315005096783575,0.093568008929165,0.059628989803995,-0.0883180395316162,0.53570427737228,0.732654973557745,0.827946477143329,0.620940307761731,,0.620940307761731,,,,IMF,,_X: Data nature not available
10,Goal 10,Reduce inequality within and among countries,10.5,Improve the regulation and monitoring of global financial markets and institutions and strengthen the implementation of such regulations,C100501,10.5.1,Financial Soundness Indicators,2020.Q1.G.02,"['financial aspects', 'investment returns']",FI_FSI_FSERA,Return on assets (%),212,Dominica,5,29,Caribbean,Country,-61.3493756,15.43391378,DMA,1,1,,,A,Normal value,"[2015, 2016, 2017, 2018]",2015,2018,4,PT,Percentage,G,Global,,,,,,,,,,,,,,,,,,,0.0996080526885095,0.785677649237974,-1.52888804254108,-0.793550606619658,,-0.793550606619658,,,,IMF,,_X: Data nature not available
10,Goal 10,Reduce inequality within and among countries,10.5,Improve the regulation and monitoring of global financial markets and institutions and strengthen the implementation of such regulations,C100501,10.5.1,Financial Soundness Indicators,2020.Q1.G.02,"['financial aspects', 'investment returns']",FI_FSI_FSERA,Return on assets (%),214,Dominican Republic,5,29,Caribbean,Country,-70.49847576,18.89832088,DOM,1,1,,,A,Normal value,"[2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]",2008,2018,11,PT,Percentage,G,Global,,,,,,,,,,,,2.07755539937374,1.92712081354936,2.21252928819125,1.8346617073877,1.76821779524379,1.91009978936851,1.89581366208884,1.86398859465892,1.71603555532032,1.60480114804063,1.91558094798138,,1.91558094798138,,,,IMF,,_X: Data nature not available
10,Goal 10,Reduce inequality within and among countries,10.5,Improve the regulation and monitoring of global financial markets and institutions and strengthen the implementation of such regulations,C100501,10.5.1,Financial Soundness Indicators,2020.Q1.G.02,"['financial aspects', 'investment returns']",FI_FSI_FSERA,Return on assets (%),218,Ecuador,5,5,South America,Country,-78.37005241,-1.447785891,ECU,1,1,,,A,Normal value,"[2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]",2002,2017,16,PT,Percentage,G,Global,,,,,,-0.0116617007410767,0.740885023117858,1.51632964178913,1.95225259770199,2.34116145872979,2.48705891525454,1.46690428296992,1.31061093782009,1.40953424060177,1.71106480773584,1.33929508748251,0.95227810375314,1.18154017571199,1.06444082977373,0.692441316196227,1.24052357666238,,,1.24052357666238,,,,IMF,,_X: Data nature not available
10,Goal 10,Reduce inequality within and among countries,10.5,Improve the regulation and monitoring of global financial markets and institutions and strengthen the implementation of such regulations,C100501,10.5.1,Financial Soundness Indicators,2020.Q1.G.02,"['financial aspects', 'investment returns']",FI_FSI_FSERA,Return on assets (%),222,El Salvador,5,13,Central America,Country,-88.86862995,13.73603564,SLV,1,1,,,A,Normal value,"[2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]",2005,2018,14,PT,Percentage,G,Global,,,,,,,,,1.13892049442246,1.50523938654059,1.19814630750078,0.96294856080362,0.336174066481871,0.9,1.53221847540738,1.59650422865092,1.63766835523365,1.306762643657,1.07682363068779,0.889743059860113,0.976920168878904,1.14632297959808,,1.14632297959808,,,,IMF,,_X: Data nature not available
10,Goal 10,Reduce inequality within and among countries,10.5,Improve the regulation and monitoring of global financial markets and institutions and strengthen the implementation of such regulations,C100501,10.5.1,Financial Soundness Indicators,2020.Q1.G.02,"['financial aspects', 'investment returns']",FI_FSI_FSERA,Return on assets (%),226,Equatorial Guinea,5,17,Middle Africa,Country,10.46535826,1.565792376,GNQ,1,1,,,A,Normal value,"[2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]",2010,2018,9,PT,Percentage,G,Global,,,,,,,,,,,,,,0.982542857765224,2.9004249126843,2.42955258279245,1.61020825848601,1.94929270110978,1.6600192341727,1.81197014592793,1.33142364178073,2.00637322972529,,2.00637322972529,,,,IMF,,_X: Data nature not available
10,Goal 10,Reduce inequality within and among countries,10.5,Improve the regulation and monitoring of global financial markets and institutions and strengthen the implementation of such regulations,C100501,10.5.1,Financial Soundness Indicators,2020.Q1.G.02,"['financial aspects', 'investment returns']",FI_FSI_FSERA,Return on assets (%),233,Estonia,4,154,Northern Europe,Country,25.84093481,58.68487172,EST,1,1,,,A,Normal value,"[2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]",2008,2018,11,PT,Percentage,G,Global,,,,,,,,,,,,1.185525518137,-2.76433309724377,0.344248418890691,3.51116660318468,1.94100230858956,2.41527091747962,1.7012784327777,3.03858493468238,1.61541102034525,1.37874381039963,1.75610475365098,,1.75610475365098,,,,IMF,,_X: Data nature not available
10,Goal 10,Reduce inequality within and among countries,10.5,Improve the regulation and monitoring of global financial markets and institutions and strengthen the implementation of such regulations,C100501,10.5.1,Financial Soundness Indicators,2020.Q1.G.02,"['financial aspects', 'investment returns']",FI_FSI_FSERA,Return on assets (%),24,Angola,5,17,Middle Africa,Country,17.57817062,-12.33724746,AGO,1,1,,,A,Normal value,"[2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]",2010,2018,9,PT,Percentage,G,Global,,,,,,,,,,,,,,3.58308039135023,3.28512678305163,2.16575574781684,1.97317367923147,0.885580819790903,2.10796514564013,2.44811838279149,2.09130968392854,4.28150995274514,,4.28150995274514,,,,IMF,,_X: Data nature not available
10,Goal 10,Reduce inequality within and among countries,10.5,Improve the regulation and monitoring of global financial markets and institutions and strengthen the implementation of such regulations,C100501,10.5.1,Financial Soundness Indicators,2020.Q1.G.02,"['financial aspects', 'investment returns']",FI_FSI_FSERA,Return on assets (%),242,Fiji,4,54,Melanesia,Country,177.9660884,-17.83301566,FJI,1,1,,,A,Normal value,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]",2000,2018,19,PT,Percentage,G,Global,,,,2.7435482952652,3.17707303054394,3.75258358142277,3.66094060291589,3.78878110780396,4.01948584067102,3.92669116185199,2.9611509048543,4.39117117146811,2.9700349091888,2.85212936286027,2.76027019243252,2.76097832579688,2.64240261844489,2.5396736111561,2.63333052145874,2.53979432627922,2.53131190017794,2.78496995966806,,2.78496995966806,,,,IMF,,_X: Data nature not available
10,Goal 10,Reduce inequality within and among countries,10.5,Improve the regulation and monitoring of global financial markets and institutions and strengthen the implementation of such regulations,C100501,10.5.1,Financial Soundness Indicators,2020.Q1.G.02,"['financial aspects', 'investment returns']",FI_FSI_FSERA,Return on assets (%),246,Finland,4,154,Northern Europe,Country,23.308447,61.91586738,FIN,1,1,,,A,Normal value,"[2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]",2006,2018,13,PT,Percentage,G,Global,,,,,,,,,,1.43152929561628,1.27048153427178,0.831259316549497,0.621358888620773,0.536946339251038,0.483861229265693,0.487398129746884,0.452792112924755,0.524780252160127,0.56826608749713,0.636559716587879,0.542627189628173,0.709280856870907,,0.709280856870907,,,,IMF,,_X: Data nature not available
10,Goal 10,Reduce inequality within and among countries,10.5,Improve the regulation and monitoring of global financial markets and institutions and strengthen the implementation of such regulations,C100501,10.5.1,Financial Soundness Indicators,2020.Q1.G.02,"['financial aspects', 'investment returns']",FI_FSI_FSERA,Return on assets (%),250,France,4,155,Western Europe,Country,2.457288129,46.62660861,FRA,1,1,,,A,Normal value,"[2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]",2008,2018,11,PT,Percentage,G,Global,,,,,,,,,,,,0.133332569755839,0.294943806086021,0.5861681851011,0.392206475142458,0.311484631238643,0.491070067622728,0.232154958682504,0.395951548376887,0.396336710296563,0.421602649630168,0.421555962226808,,0.421555962226808,,,,IMF,,_X: Data nature not available
10,Goal 10,Reduce inequality within and among countries,10.5,Improve the regulation and monitoring of global financial markets and institutions and strengthen the implementation of such regulations,C100501,10.5.1,Financial Soundness Indicators,2020.Q1.G.02,"['financial aspects', 'investment returns']",FI_FSI_FSERA,Return on assets (%),262,Djibouti,5,14,Eastern Africa,Country,42.18274707,11.56004161,DJI,1,1,,,A,Normal value,"[2012, 2013, 2014, 2015, 2016, 2017, 2018]",2012,2018,7,PT,Percentage,G,Global,,,,,,,,,,,,,,,,1.74456864636592,1.2990304316404,0.839458449670567,0.810703791546002,1.07469644094247,0.712139878598752,0.896232006678374,,0.896232006678374,,,,IMF,,_X: Data nature not available
10,Goal 10,Reduce inequality within and among countries,10.5,Improve the regulation and monitoring of global financial markets and institutions and strengthen the implementation of such regulations,C100501,10.5.1,Financial Soundness Indicators,2020.Q1.G.02,"['financial aspects', 'investment returns']",FI_FSI_FSERA,Return on assets (%),266,Gabon,5,17,Middle Africa,Country,11.78727747,-0.60687619,GAB,1,1,,,A,Normal value,"[2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]",2010,2018,9,PT,Percentage,G,Global,,,,,,,,,,,,,,2.88297242871606,2.67136649802218,2.26308924880947,1.87565044706085,2.1070585864432,1.30036530079758,3.42163987433462,2.49046009310154,6.33116944012093,,6.33116944012093,,,,IMF,,_X: Data nature not available
10,Goal 10,Reduce inequality within and among countries,10.5,Improve the regulation and monitoring of global financial markets and institutions and strengthen the implementation of such regulations,C100501,10.5.1,Financial Soundness Indicators,2020.Q1.G.02,"['financial aspects', 'investment returns']",FI_FSI_FSERA,Return on assets (%),268,Georgia,4,145,Western Asia,Country,43.3713615,42.04813028,GEO,1,1,,,A,Normal value,"[2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]",2001,2018,18,PT,Percentage,G,Global,,,,,2.0827951741189,5.15322717272903,4.63863319776828,2.43260629312017,3.73125281907249,3.65597938219734,2.62314154641278,-2.54754823045692,-0.806147138281865,2.02288888355355,3.20026549344323,1.3347527105935,2.88405530900328,3.05853121247773,2.65572562351191,3.15299902595005,3.11617246080529,3.05587730532687,,3.05587730532687,,,,IMF,,_X: Data nature not available
10,Goal 10,Reduce inequality within and among countries,10.5,Improve the regulation and monitoring of global financial markets and institutions and strengthen the implementation of such regulations,C100501,10.5.1,Financial Soundness Indicators,2020.Q1.G.02,"['financial aspects', 'investment returns']",FI_FSI_FSERA,Return on assets (%),270,Gambia,5,11,Western Africa,Country,-15.39944785,13.45295927,GMB,1,1,,,A,Normal value,"[2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]",2005,2018,14,PT,Percentage,G,Global,,,,,,,,,5.87640151480553,5.2630883224228,3.22115111982258,3.63666968470682,1.12944562311363,1.64317786862069,1.31892734044547,1.911987680344,2.42881309447003,3.91085491358725,3.48611108784851,3.28440712750863,2.68671512152779,2.7247185633407,,2.7247185633407,,,,IMF,,_X: Data nature not available
10,Goal 10,Reduce inequality within and among countries,10.5,Improve the regulation and monitoring of global financial markets and institutions and strengthen the implementation of such regulations,C100501,10.5.1,Financial Soundness Indicators,2020.Q1.G.02,"['financial aspects', 'investment returns']",FI_FSI_FSERA,Return on assets (%),276,Germany,4,155,Western Europe,Country,10.3806066,51.08862743,DEU,1,1,,,A,Normal value,"[2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]",2005,2018,14,PT,Percentage,G,Global,,,,,,,,,0.49,0.46,0.25,-0.1,0.21,0.37,0.53,0.45,0.36,0.37,0.4,0.37,0.37,0.32,,0.32,,,,IMF,,_X: Data nature not available
