goal_code	goal_labelEN	goal_descEN	target_code	target_descEN	indicator_code	indicator_reference	indicator_descEN	series_release	series_tags	series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	timeCoverage	geoInfoUrl	years	min_year	max_year	n_years	unitsCode	unitsDesc	reportingTypeCode	reportingTypeDesc	value_2000	value_2001	value_2002	value_2003	value_2004	value_2005	value_2006	value_2007	value_2008	value_2009	value_2010	value_2011	value_2012	value_2013	value_2014	value_2015	value_2016	value_2017	value_2018	latest_value	basePeriod	valueDetails	footnotes	sources	timeDetails	nature
2	Goal 2	End hunger, achieve food security and improved nutrition and promote sustainable agriculture	2.1	By 2030, end hunger and ensure access by all people, in particular the poor and people in vulnerable situations, including infants, to safe, nutritious and sufficient food all year round	C020101	2.1.1	Prevalence of undernourishment	2020.Q1.G.02	['hunger', 'malnutrition', 'food shortage', 'health']	SN_ITK_DEFCN	Number of undernourish people (millions)	127	Southern Asia (excluding India)	1			Group								[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	NUM_M	Millions	G	Global	78.3	83.7	85.2	84.1	81.6	80.1	78.8	77.9	76.7	77.1	77.7	79.2	80.3	81.2	82.6	83.7	83.1	83.4	83.6	83.6			[2018]: Estimates are based on projected values	FAO, Statistics Division		E: Estimated data
2	Goal 2	End hunger, achieve food security and improved nutrition and promote sustainable agriculture	2.1	By 2030, end hunger and ensure access by all people, in particular the poor and people in vulnerable situations, including infants, to safe, nutritious and sufficient food all year round	C020101	2.1.1	Prevalence of undernourishment	2020.Q1.G.02	['hunger', 'malnutrition', 'food shortage', 'health']	SN_ITK_DEFCN	Number of undernourish people (millions)	13	Central America	4	419	Latin America and the Caribbean	Region								[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	NUM_M	Millions	G	Global	11.2	10.9	10.9	11.8	13.0	12.4	11.4	11.3	11.5	11.7	11.6	11.8	11.8	11.6	11.2	10.9	10.6	10.7	11.0	11.0			[2018]: Estimates are based on projected values	FAO, Statistics Division		E: Estimated data
2	Goal 2	End hunger, achieve food security and improved nutrition and promote sustainable agriculture	2.1	By 2030, end hunger and ensure access by all people, in particular the poor and people in vulnerable situations, including infants, to safe, nutritious and sufficient food all year round	C020101	2.1.1	Prevalence of undernourishment	2020.Q1.G.02	['hunger', 'malnutrition', 'food shortage', 'health']	SN_ITK_DEFCN	Number of undernourish people (millions)	132	Cabo Verde	5	11	Western Africa	Country	-23.63544151	15.07791834	CPV	1	1			[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	NUM_M	Millions	G	Global	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1		0.1		<0.1	[2017]: Estimates are based on projected values	FAO, Statistics Division		E: Estimated data
2	Goal 2	End hunger, achieve food security and improved nutrition and promote sustainable agriculture	2.1	By 2030, end hunger and ensure access by all people, in particular the poor and people in vulnerable situations, including infants, to safe, nutritious and sufficient food all year round	C020101	2.1.1	Prevalence of undernourishment	2020.Q1.G.02	['hunger', 'malnutrition', 'food shortage', 'health']	SN_ITK_DEFCN	Number of undernourish people (millions)	135	Caucasus and Central Asia	1			Group								[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	NUM_M	Millions	G	Global	10.4	11.0	10.6	9.7	8.5	7.5	6.5	5.9	5.7	5.5	5.3	5.0	4.6	4.4	4.3	4.3	4.4	4.6	4.7	4.7			[2018]: Estimates are based on projected values	FAO, Statistics Division		E: Estimated data
2	Goal 2	End hunger, achieve food security and improved nutrition and promote sustainable agriculture	2.1	By 2030, end hunger and ensure access by all people, in particular the poor and people in vulnerable situations, including infants, to safe, nutritious and sufficient food all year round	C020101	2.1.1	Prevalence of undernourishment	2020.Q1.G.02	['hunger', 'malnutrition', 'food shortage', 'health']	SN_ITK_DEFCN	Number of undernourish people (millions)	136	Cayman Islands	5	29	Caribbean	Country	-81.16740559	19.32266656	CYM	0	1			[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	NUM_M	Millions	G	Global	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan		nan			[2017]: Estimates are based on projected values	FAO, Statistics Division		E: Estimated data
2	Goal 2	End hunger, achieve food security and improved nutrition and promote sustainable agriculture	2.1	By 2030, end hunger and ensure access by all people, in particular the poor and people in vulnerable situations, including infants, to safe, nutritious and sufficient food all year round	C020101	2.1.1	Prevalence of undernourishment	2020.Q1.G.02	['hunger', 'malnutrition', 'food shortage', 'health']	SN_ITK_DEFCN	Number of undernourish people (millions)	14	Eastern Africa	4	202	Sub-Saharan Africa	Region								[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	NUM_M	Millions	G	Global	112.4	112.9	114.1	115.9	114.4	113.5	113.2	116.4	118.2	119.0	118.6	119.6	112.6	113.9	116.1	119.3	126.9	129.8	133.1	133.1			[2018]: Estimates are based on projected values	FAO, Statistics Division		E: Estimated data
2	Goal 2	End hunger, achieve food security and improved nutrition and promote sustainable agriculture	2.1	By 2030, end hunger and ensure access by all people, in particular the poor and people in vulnerable situations, including infants, to safe, nutritious and sufficient food all year round	C020101	2.1.1	Prevalence of undernourishment	2020.Q1.G.02	['hunger', 'malnutrition', 'food shortage', 'health']	SN_ITK_DEFCN	Number of undernourish people (millions)	140	Central African Republic	5	17	Middle Africa	Country	20.93559492	7.003720791	CAF	1	1			[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	NUM_M	Millions	G	Global	1.6	1.6	1.6	1.6	1.7	1.6	1.6	1.5	1.5	1.4	1.4	1.5	1.7	2.0	2.4	2.6	2.8	2.8		2.8			[2017]: Estimates are based on projected values	FAO, Statistics Division		E: Estimated data
2	Goal 2	End hunger, achieve food security and improved nutrition and promote sustainable agriculture	2.1	By 2030, end hunger and ensure access by all people, in particular the poor and people in vulnerable situations, including infants, to safe, nutritious and sufficient food all year round	C020101	2.1.1	Prevalence of undernourishment	2020.Q1.G.02	['hunger', 'malnutrition', 'food shortage', 'health']	SN_ITK_DEFCN	Number of undernourish people (millions)	142	Asia	2	1	World	Region								[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	NUM_M	Millions	G	Global	629.0	652.2	675.2	690.1	694.7	688.6	661.1	627.7	605.9	590.0	572.1	563.5	554.7	545.0	529.2	518.7	512.3	512.4	513.9	513.9			[2018]: Estimates are based on projected values	FAO, Statistics Division		E: Estimated data
2	Goal 2	End hunger, achieve food security and improved nutrition and promote sustainable agriculture	2.1	By 2030, end hunger and ensure access by all people, in particular the poor and people in vulnerable situations, including infants, to safe, nutritious and sufficient food all year round	C020101	2.1.1	Prevalence of undernourishment	2020.Q1.G.02	['hunger', 'malnutrition', 'food shortage', 'health']	SN_ITK_DEFCN	Number of undernourish people (millions)	143	Central Asia	3	142	Asia	Region								[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	NUM_M	Millions	G	Global	7.0	8.0	8.3	7.9	7.2	6.5	5.7	5.2	5.0	4.9	4.6	4.2	4.0	3.8	3.8	3.8	3.8	4.0	4.1	4.1			[2018]: Estimates are based on projected values	FAO, Statistics Division		E: Estimated data
2	Goal 2	End hunger, achieve food security and improved nutrition and promote sustainable agriculture	2.1	By 2030, end hunger and ensure access by all people, in particular the poor and people in vulnerable situations, including infants, to safe, nutritious and sufficient food all year round	C020101	2.1.1	Prevalence of undernourishment	2020.Q1.G.02	['hunger', 'malnutrition', 'food shortage', 'health']	SN_ITK_DEFCN	Number of undernourish people (millions)	144	Sri Lanka	4	34	Southern Asia	Country	80.70489654	7.614693343	LKA	1	1			[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	NUM_M	Millions	G	Global	3.5	3.5	3.6	3.6	3.6	3.6	3.4	3.3	3.1	2.9	2.8	2.6	2.5	2.3	2.1	2.0	1.9	1.9		1.9			[2017]: Estimates are based on projected values	FAO, Statistics Division		E: Estimated data
2	Goal 2	End hunger, achieve food security and improved nutrition and promote sustainable agriculture	2.1	By 2030, end hunger and ensure access by all people, in particular the poor and people in vulnerable situations, including infants, to safe, nutritious and sufficient food all year round	C020101	2.1.1	Prevalence of undernourishment	2020.Q1.G.02	['hunger', 'malnutrition', 'food shortage', 'health']	SN_ITK_DEFCN	Number of undernourish people (millions)	145	Western Asia	3	142	Asia	Region								[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	NUM_M	Millions	G	Global	19.1	18.8	19.2	19.4	19.6	19.4	19.4	20.1	20.3	20.4	20.1	22.3	23.0	24.4	26.2	28.8	30.5	32.7	33.7	33.7			[2018]: Estimates are based on projected values	FAO, Statistics Division		E: Estimated data
2	Goal 2	End hunger, achieve food security and improved nutrition and promote sustainable agriculture	2.1	By 2030, end hunger and ensure access by all people, in particular the poor and people in vulnerable situations, including infants, to safe, nutritious and sufficient food all year round	C020101	2.1.1	Prevalence of undernourishment	2020.Q1.G.02	['hunger', 'malnutrition', 'food shortage', 'health']	SN_ITK_DEFCN	Number of undernourish people (millions)	148	Chad	5	17	Middle Africa	Country	18.66618401	15.36279341	TCD	1	1			[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	NUM_M	Millions	G	Global	3.3	3.4	3.6	3.7	3.8	3.9	4.1	4.3	4.5	4.7	4.8	4.8	4.8	4.9	5.0	5.1	5.3	5.6		5.6			[2017]: Estimates are based on projected values	FAO, Statistics Division		E: Estimated data
2	Goal 2	End hunger, achieve food security and improved nutrition and promote sustainable agriculture	2.1	By 2030, end hunger and ensure access by all people, in particular the poor and people in vulnerable situations, including infants, to safe, nutritious and sufficient food all year round	C020101	2.1.1	Prevalence of undernourishment	2020.Q1.G.02	['hunger', 'malnutrition', 'food shortage', 'health']	SN_ITK_DEFCN	Number of undernourish people (millions)	15	Northern Africa	3	2	Africa	Region								[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	NUM_M	Millions	G	Global	9.7	9.6	9.3	9.5	9.7	9.7	9.4	9.0	8.8	8.7	8.5	8.7	17.2	16.5	15.8	15.5	16.1	16.5	17.0	17.0			[2018]: Estimates are based on projected values	FAO, Statistics Division		E: Estimated data
2	Goal 2	End hunger, achieve food security and improved nutrition and promote sustainable agriculture	2.1	By 2030, end hunger and ensure access by all people, in particular the poor and people in vulnerable situations, including infants, to safe, nutritious and sufficient food all year round	C020101	2.1.1	Prevalence of undernourishment	2020.Q1.G.02	['hunger', 'malnutrition', 'food shortage', 'health']	SN_ITK_DEFCN	Number of undernourish people (millions)	150	Europe	2	1	World	Region								[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	NUM_M	Millions	G	Global																						N	[2018]: Estimates are based on projected values	FAO, Statistics Division		E: Estimated data
2	Goal 2	End hunger, achieve food security and improved nutrition and promote sustainable agriculture	2.1	By 2030, end hunger and ensure access by all people, in particular the poor and people in vulnerable situations, including infants, to safe, nutritious and sufficient food all year round	C020101	2.1.1	Prevalence of undernourishment	2020.Q1.G.02	['hunger', 'malnutrition', 'food shortage', 'health']	SN_ITK_DEFCN	Number of undernourish people (millions)	151	Eastern Europe	3	150	Europe	Region								[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	NUM_M	Millions	G	Global	11.8	10.2	8.7	7.6																		N	[2018]: Estimates are based on projected values	FAO, Statistics Division		E: Estimated data
2	Goal 2	End hunger, achieve food security and improved nutrition and promote sustainable agriculture	2.1	By 2030, end hunger and ensure access by all people, in particular the poor and people in vulnerable situations, including infants, to safe, nutritious and sufficient food all year round	C020101	2.1.1	Prevalence of undernourishment	2020.Q1.G.02	['hunger', 'malnutrition', 'food shortage', 'health']	SN_ITK_DEFCN	Number of undernourish people (millions)	152	Chile	5	5	South America	Country	-71.23029019	-35.2652885	CHL	1	1			[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	NUM_M	Millions	G	Global	0.7	0.7	0.6	0.6	0.6	0.6	0.6	0.6	0.7	0.7	0.7	0.7	0.7	0.6	0.6	0.6	0.5	0.5		0.5			[2017]: Estimates are based on projected values	FAO, Statistics Division		E: Estimated data
2	Goal 2	End hunger, achieve food security and improved nutrition and promote sustainable agriculture	2.1	By 2030, end hunger and ensure access by all people, in particular the poor and people in vulnerable situations, including infants, to safe, nutritious and sufficient food all year round	C020101	2.1.1	Prevalence of undernourishment	2020.Q1.G.02	['hunger', 'malnutrition', 'food shortage', 'health']	SN_ITK_DEFCN	Number of undernourish people (millions)	154	Northern Europe	3	150	Europe	Region								[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	NUM_M	Millions	G	Global																						N	[2018]: Estimates are based on projected values	FAO, Statistics Division		E: Estimated data
2	Goal 2	End hunger, achieve food security and improved nutrition and promote sustainable agriculture	2.1	By 2030, end hunger and ensure access by all people, in particular the poor and people in vulnerable situations, including infants, to safe, nutritious and sufficient food all year round	C020101	2.1.1	Prevalence of undernourishment	2020.Q1.G.02	['hunger', 'malnutrition', 'food shortage', 'health']	SN_ITK_DEFCN	Number of undernourish people (millions)	155	Western Europe	3	150	Europe	Region								[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	NUM_M	Millions	G	Global																						N	[2018]: Estimates are based on projected values	FAO, Statistics Division		E: Estimated data
2	Goal 2	End hunger, achieve food security and improved nutrition and promote sustainable agriculture	2.1	By 2030, end hunger and ensure access by all people, in particular the poor and people in vulnerable situations, including infants, to safe, nutritious and sufficient food all year round	C020101	2.1.1	Prevalence of undernourishment	2020.Q1.G.02	['hunger', 'malnutrition', 'food shortage', 'health']	SN_ITK_DEFCN	Number of undernourish people (millions)	156	China	4	30	Eastern Asia	Country	104.1403375	32.30955217	CHN	1	1			[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	NUM_M	Millions	G	Global	208.0	208.3	208.2	208.9	208.3	205.8	200.8	193.1	183.4	173.4	163.7	154.9	146.4	137.6	129.9	124.8	123.0	122.2		122.2			[2017]: Estimates are based on projected values	FAO, Statistics Division		E: Estimated data
2	Goal 2	End hunger, achieve food security and improved nutrition and promote sustainable agriculture	2.1	By 2030, end hunger and ensure access by all people, in particular the poor and people in vulnerable situations, including infants, to safe, nutritious and sufficient food all year round	C020101	2.1.1	Prevalence of undernourishment	2020.Q1.G.02	['hunger', 'malnutrition', 'food shortage', 'health']	SN_ITK_DEFCN	Number of undernourish people (millions)	16	American Samoa	4	61	Polynesia	Country	-170.7187269	-14.30587306	ASM	0	1			[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	NUM_M	Millions	G	Global	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan		nan			[2017]: Estimates are based on projected values	FAO, Statistics Division		E: Estimated data
2	Goal 2	End hunger, achieve food security and improved nutrition and promote sustainable agriculture	2.1	By 2030, end hunger and ensure access by all people, in particular the poor and people in vulnerable situations, including infants, to safe, nutritious and sufficient food all year round	C020101	2.1.1	Prevalence of undernourishment	2020.Q1.G.02	['hunger', 'malnutrition', 'food shortage', 'health']	SN_ITK_DEFCN	Number of undernourish people (millions)	162	Christmas Island	4	53	Australia and New Zealand	Country	105.6426067	-10.4882473	CXR	0	1			[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	NUM_M	Millions	G	Global	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan		nan			[2017]: Estimates are based on projected values	FAO, Statistics Division		E: Estimated data
2	Goal 2	End hunger, achieve food security and improved nutrition and promote sustainable agriculture	2.1	By 2030, end hunger and ensure access by all people, in particular the poor and people in vulnerable situations, including infants, to safe, nutritious and sufficient food all year round	C020101	2.1.1	Prevalence of undernourishment	2020.Q1.G.02	['hunger', 'malnutrition', 'food shortage', 'health']	SN_ITK_DEFCN	Number of undernourish people (millions)	166	Cocos (Keeling) Islands	4	53	Australia and New Zealand	Country	96.82633757	-12.18600682	CCK	0	1			[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	NUM_M	Millions	G	Global	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan		nan			[2017]: Estimates are based on projected values	FAO, Statistics Division		E: Estimated data
