goal_code	goal_labelEN	goal_descEN	target_code	target_descEN	indicator_code	indicator_reference	indicator_descEN	series_release	series_tags	series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	timeCoverage	geoInfoUrl	years	min_year	max_year	n_years	unitsCode	unitsDesc	reportingTypeCode	reportingTypeDesc	value_2005	value_2006	value_2007	value_2008	value_2009	value_2010	value_2011	value_2012	value_2013	value_2014	value_2015	value_2016	value_2017	value_2018	latest_value	basePeriod	valueDetails	footnotes	sources	timeDetails	nature
11	Goal 11	Make cities and human settlements inclusive, safe, resilient and sustainable	11.5	By 2030, significantly reduce the number of deaths and the number of people affected and substantially decrease the direct economic losses relative to global gross domestic product caused by disasters, including water-related disasters, with a focus on protecting the poor and people in vulnerable situations	C200303	11.5.1	Number of deaths, missing persons and directly affected persons attributed to disasters per 100,000 population	2020.Q1.G.02	['disaster loss', 'disaster prevention', 'preparedness and relief', 'disaster victims']	VC_DSR_AFFCT	Number of people affected by disaster (number)	184	Cook Islands	4	61	Polynesia	Country	-159.7711391	-21.22696458	COK	0	1			[2005, 2010]	2005	2010	2	NUMBER	Number	G	Global	1681.0					4443.0									4443.0			Disclaimer: the data being submitted by UNISDR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized an official validation process and may be subject to revision at a later date.â. The nature of this data is a combination of C (Country) and E (Estimated).	United Nations Office for Disaster Risk Reduction (2019)		_X: Data nature not available
11	Goal 11	Make cities and human settlements inclusive, safe, resilient and sustainable	11.5	By 2030, significantly reduce the number of deaths and the number of people affected and substantially decrease the direct economic losses relative to global gross domestic product caused by disasters, including water-related disasters, with a focus on protecting the poor and people in vulnerable situations	C200303	11.5.1	Number of deaths, missing persons and directly affected persons attributed to disasters per 100,000 population	2020.Q1.G.02	['disaster loss', 'disaster prevention', 'preparedness and relief', 'disaster victims']	VC_DSR_AFFCT	Number of people affected by disaster (number)	188	Costa Rica	5	13	Central America	Country	-84.19712782	9.970998683	CRI	1	1			[2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2005	2018	14	NUMBER	Number	G	Global	48.0	58.0	20.0	20.0	10.0	72.0	6.0	13.0	16.0	28.0	1488.0	10185.0	27005.0	4.0	4.0			Disclaimer: the data being submitted by UNISDR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized an official validation process and may be subject to revision at a later date.â. The nature of this data is a combination of C (Country) and E (Estimated).	United Nations Office for Disaster Risk Reduction (2019)		_X: Data nature not available
11	Goal 11	Make cities and human settlements inclusive, safe, resilient and sustainable	11.5	By 2030, significantly reduce the number of deaths and the number of people affected and substantially decrease the direct economic losses relative to global gross domestic product caused by disasters, including water-related disasters, with a focus on protecting the poor and people in vulnerable situations	C200303	11.5.1	Number of deaths, missing persons and directly affected persons attributed to disasters per 100,000 population	2020.Q1.G.02	['disaster loss', 'disaster prevention', 'preparedness and relief', 'disaster victims']	VC_DSR_AFFCT	Number of people affected by disaster (number)	191	Croatia	4	39	Southern Europe	Country	17.95874553	45.45172212	HRV	1	1			[2017]	2017	2017	1	NUMBER	Number	G	Global													7530.0		7530.0			Disclaimer: the data being submitted by UNISDR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized an official validation process and may be subject to revision at a later date.â. The nature of this data is a combination of C (Country) and E (Estimated).	United Nations Office for Disaster Risk Reduction (2019)		_X: Data nature not available
11	Goal 11	Make cities and human settlements inclusive, safe, resilient and sustainable	11.5	By 2030, significantly reduce the number of deaths and the number of people affected and substantially decrease the direct economic losses relative to global gross domestic product caused by disasters, including water-related disasters, with a focus on protecting the poor and people in vulnerable situations	C200303	11.5.1	Number of deaths, missing persons and directly affected persons attributed to disasters per 100,000 population	2020.Q1.G.02	['disaster loss', 'disaster prevention', 'preparedness and relief', 'disaster victims']	VC_DSR_AFFCT	Number of people affected by disaster (number)	196	Cyprus	4	145	Western Asia	Country	33.22285964	35.05659437	CYP	1	1			[2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2018]	2005	2018	13	NUMBER	Number	G	Global	101.0	17.0	147.0	22.0	1186.0	306.0	467.0	9.0	2.0	1314.0	88.0	10.0		935.0	935.0			Disclaimer: the data being submitted by UNISDR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized an official validation process and may be subject to revision at a later date.â. The nature of this data is a combination of C (Country) and E (Estimated).	United Nations Office for Disaster Risk Reduction (2019)		_X: Data nature not available
11	Goal 11	Make cities and human settlements inclusive, safe, resilient and sustainable	11.5	By 2030, significantly reduce the number of deaths and the number of people affected and substantially decrease the direct economic losses relative to global gross domestic product caused by disasters, including water-related disasters, with a focus on protecting the poor and people in vulnerable situations	C200303	11.5.1	Number of deaths, missing persons and directly affected persons attributed to disasters per 100,000 population	2020.Q1.G.02	['disaster loss', 'disaster prevention', 'preparedness and relief', 'disaster victims']	VC_DSR_AFFCT	Number of people affected by disaster (number)	203	Czechia	4	151	Eastern Europe	Country	15.33151382	49.73913871	CZE	1	1			[2017]	2017	2017	1	NUMBER	Number	G	Global													31001.0		31001.0			Disclaimer: the data being submitted by UNISDR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized an official validation process and may be subject to revision at a later date.â. The nature of this data is a combination of C (Country) and E (Estimated).	United Nations Office for Disaster Risk Reduction (2019)		_X: Data nature not available
11	Goal 11	Make cities and human settlements inclusive, safe, resilient and sustainable	11.5	By 2030, significantly reduce the number of deaths and the number of people affected and substantially decrease the direct economic losses relative to global gross domestic product caused by disasters, including water-related disasters, with a focus on protecting the poor and people in vulnerable situations	C200303	11.5.1	Number of deaths, missing persons and directly affected persons attributed to disasters per 100,000 population	2020.Q1.G.02	['disaster loss', 'disaster prevention', 'preparedness and relief', 'disaster victims']	VC_DSR_AFFCT	Number of people affected by disaster (number)	212	Dominica	5	29	Caribbean	Country	-61.3493756	15.43391378	DMA	1	1			[2007, 2009, 2010, 2011, 2012, 2013, 2014]	2007	2014	7	NUMBER	Number	G	Global			27669.0		4.0	686.0	429.0	21.0	4231.0	9.0					9.0			Disclaimer: the data being submitted by UNISDR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized an official validation process and may be subject to revision at a later date.â. The nature of this data is a combination of C (Country) and E (Estimated).	United Nations Office for Disaster Risk Reduction (2019)		_X: Data nature not available
11	Goal 11	Make cities and human settlements inclusive, safe, resilient and sustainable	11.5	By 2030, significantly reduce the number of deaths and the number of people affected and substantially decrease the direct economic losses relative to global gross domestic product caused by disasters, including water-related disasters, with a focus on protecting the poor and people in vulnerable situations	C200303	11.5.1	Number of deaths, missing persons and directly affected persons attributed to disasters per 100,000 population	2020.Q1.G.02	['disaster loss', 'disaster prevention', 'preparedness and relief', 'disaster victims']	VC_DSR_AFFCT	Number of people affected by disaster (number)	218	Ecuador	5	5	South America	Country	-78.37005241	-1.447785891	ECU	1	1			[2005, 2006, 2007, 2008, 2009, 2011, 2012, 2013, 2016, 2017, 2018]	2005	2018	11	NUMBER	Number	G	Global	10813.0	18853.0	20181.0	71378.0	9589.0		476.0	18947.0	284.0			96013.0	23033.0	4.0	4.0			Disclaimer: the data being submitted by UNISDR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized an official validation process and may be subject to revision at a later date.â. The nature of this data is a combination of C (Country) and E (Estimated).	United Nations Office for Disaster Risk Reduction (2019)		_X: Data nature not available
11	Goal 11	Make cities and human settlements inclusive, safe, resilient and sustainable	11.5	By 2030, significantly reduce the number of deaths and the number of people affected and substantially decrease the direct economic losses relative to global gross domestic product caused by disasters, including water-related disasters, with a focus on protecting the poor and people in vulnerable situations	C200303	11.5.1	Number of deaths, missing persons and directly affected persons attributed to disasters per 100,000 population	2020.Q1.G.02	['disaster loss', 'disaster prevention', 'preparedness and relief', 'disaster victims']	VC_DSR_AFFCT	Number of people affected by disaster (number)	222	El Salvador	5	13	Central America	Country	-88.86862995	13.73603564	SLV	1	1			[2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014]	2005	2014	10	NUMBER	Number	G	Global	30488.0	24506.0	41612.0	41915.0	82286.0	38998.0	65553.0	2555.0	3442.0	2026.0					2026.0			Disclaimer: the data being submitted by UNISDR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized an official validation process and may be subject to revision at a later date.â. The nature of this data is a combination of C (Country) and E (Estimated).	United Nations Office for Disaster Risk Reduction (2019)		_X: Data nature not available
11	Goal 11	Make cities and human settlements inclusive, safe, resilient and sustainable	11.5	By 2030, significantly reduce the number of deaths and the number of people affected and substantially decrease the direct economic losses relative to global gross domestic product caused by disasters, including water-related disasters, with a focus on protecting the poor and people in vulnerable situations	C200303	11.5.1	Number of deaths, missing persons and directly affected persons attributed to disasters per 100,000 population	2020.Q1.G.02	['disaster loss', 'disaster prevention', 'preparedness and relief', 'disaster victims']	VC_DSR_AFFCT	Number of people affected by disaster (number)	226	Equatorial Guinea	5	17	Middle Africa	Country	10.46535826	1.565792376	GNQ	1	1			[2010, 2012, 2013, 2014, 2016, 2017]	2010	2017	6	NUMBER	Number	G	Global						12.0		69.0	8.0	12.0		1499.0	430.0		430.0			Disclaimer: the data being submitted by UNISDR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized an official validation process and may be subject to revision at a later date.â. The nature of this data is a combination of C (Country) and E (Estimated).	United Nations Office for Disaster Risk Reduction (2019)		_X: Data nature not available
11	Goal 11	Make cities and human settlements inclusive, safe, resilient and sustainable	11.5	By 2030, significantly reduce the number of deaths and the number of people affected and substantially decrease the direct economic losses relative to global gross domestic product caused by disasters, including water-related disasters, with a focus on protecting the poor and people in vulnerable situations	C200303	11.5.1	Number of deaths, missing persons and directly affected persons attributed to disasters per 100,000 population	2020.Q1.G.02	['disaster loss', 'disaster prevention', 'preparedness and relief', 'disaster victims']	VC_DSR_AFFCT	Number of people affected by disaster (number)	231	Ethiopia	5	14	Eastern Africa	Country	39.63505296	8.631223181	ETH	1	1			[2005, 2006, 2007, 2008, 2009, 2010, 2012]	2005	2012	7	NUMBER	Number	G	Global	475427.0	1265826.0	505256.0	2337997.0	27444.0	241264.0		4741.0							4741.0			Disclaimer: the data being submitted by UNISDR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized an official validation process and may be subject to revision at a later date.â. The nature of this data is a combination of C (Country) and E (Estimated).	United Nations Office for Disaster Risk Reduction (2019)		_X: Data nature not available
11	Goal 11	Make cities and human settlements inclusive, safe, resilient and sustainable	11.5	By 2030, significantly reduce the number of deaths and the number of people affected and substantially decrease the direct economic losses relative to global gross domestic product caused by disasters, including water-related disasters, with a focus on protecting the poor and people in vulnerable situations	C200303	11.5.1	Number of deaths, missing persons and directly affected persons attributed to disasters per 100,000 population	2020.Q1.G.02	['disaster loss', 'disaster prevention', 'preparedness and relief', 'disaster victims']	VC_DSR_AFFCT	Number of people affected by disaster (number)	233	Estonia	4	154	Northern Europe	Country	25.84093481	58.68487172	EST	1	1			[2005, 2010]	2005	2010	2	NUMBER	Number	G	Global	1863.0					600.0									600.0			Disclaimer: the data being submitted by UNISDR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized an official validation process and may be subject to revision at a later date.â. The nature of this data is a combination of C (Country) and E (Estimated).	United Nations Office for Disaster Risk Reduction (2019)		_X: Data nature not available
11	Goal 11	Make cities and human settlements inclusive, safe, resilient and sustainable	11.5	By 2030, significantly reduce the number of deaths and the number of people affected and substantially decrease the direct economic losses relative to global gross domestic product caused by disasters, including water-related disasters, with a focus on protecting the poor and people in vulnerable situations	C200303	11.5.1	Number of deaths, missing persons and directly affected persons attributed to disasters per 100,000 population	2020.Q1.G.02	['disaster loss', 'disaster prevention', 'preparedness and relief', 'disaster victims']	VC_DSR_AFFCT	Number of people affected by disaster (number)	24	Angola	5	17	Middle Africa	Country	17.57817062	-12.33724746	AGO	1	1			[2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2005	2018	14	NUMBER	Number	G	Global	10485.0	16374.0	43274.0	98202.0	19891.0	18715.0	187508.0	19814.0	12111.0	30701.0	40634.0	75290.0	27916.0	33176.0	33176.0			Disclaimer: the data being submitted by UNISDR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized an official validation process and may be subject to revision at a later date.â. The nature of this data is a combination of C (Country) and E (Estimated).	United Nations Office for Disaster Risk Reduction (2019)		_X: Data nature not available
11	Goal 11	Make cities and human settlements inclusive, safe, resilient and sustainable	11.5	By 2030, significantly reduce the number of deaths and the number of people affected and substantially decrease the direct economic losses relative to global gross domestic product caused by disasters, including water-related disasters, with a focus on protecting the poor and people in vulnerable situations	C200303	11.5.1	Number of deaths, missing persons and directly affected persons attributed to disasters per 100,000 population	2020.Q1.G.02	['disaster loss', 'disaster prevention', 'preparedness and relief', 'disaster victims']	VC_DSR_AFFCT	Number of people affected by disaster (number)	242	Fiji	4	54	Melanesia	Country	177.9660884	-17.83301566	FJI	1	1			[2006, 2007, 2008, 2009, 2010, 2011, 2012, 2016, 2018]	2006	2018	9	NUMBER	Number	G	Global		60.0	12.0	804.0	12692.0	6644.0	344.0	36531.0				144.0		155726.0	155726.0			Disclaimer: the data being submitted by UNISDR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized an official validation process and may be subject to revision at a later date.â. The nature of this data is a combination of C (Country) and E (Estimated).	United Nations Office for Disaster Risk Reduction (2019)		_X: Data nature not available
11	Goal 11	Make cities and human settlements inclusive, safe, resilient and sustainable	11.5	By 2030, significantly reduce the number of deaths and the number of people affected and substantially decrease the direct economic losses relative to global gross domestic product caused by disasters, including water-related disasters, with a focus on protecting the poor and people in vulnerable situations	C200303	11.5.1	Number of deaths, missing persons and directly affected persons attributed to disasters per 100,000 population	2020.Q1.G.02	['disaster loss', 'disaster prevention', 'preparedness and relief', 'disaster victims']	VC_DSR_AFFCT	Number of people affected by disaster (number)	246	Finland	4	154	Northern Europe	Country	23.308447	61.91586738	FIN	1	1			[2015, 2016, 2017]	2015	2017	3	NUMBER	Number	G	Global											208.0	268.0	275.0		275.0			Disclaimer: the data being submitted by UNISDR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized an official validation process and may be subject to revision at a later date.â. The nature of this data is a combination of C (Country) and E (Estimated).	United Nations Office for Disaster Risk Reduction (2019)		_X: Data nature not available
11	Goal 11	Make cities and human settlements inclusive, safe, resilient and sustainable	11.5	By 2030, significantly reduce the number of deaths and the number of people affected and substantially decrease the direct economic losses relative to global gross domestic product caused by disasters, including water-related disasters, with a focus on protecting the poor and people in vulnerable situations	C200303	11.5.1	Number of deaths, missing persons and directly affected persons attributed to disasters per 100,000 population	2020.Q1.G.02	['disaster loss', 'disaster prevention', 'preparedness and relief', 'disaster victims']	VC_DSR_AFFCT	Number of people affected by disaster (number)	250	France	4	155	Western Europe	Country	2.457288129	46.62660861	FRA	1	1			[2016, 2017]	2016	2017	2	NUMBER	Number	G	Global												4367.0	11611.0		11611.0			Disclaimer: the data being submitted by UNISDR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized an official validation process and may be subject to revision at a later date.â. The nature of this data is a combination of C (Country) and E (Estimated).	United Nations Office for Disaster Risk Reduction (2019)		_X: Data nature not available
