goal_code,goal_labelEN,goal_descEN,target_code,target_descEN,indicator_code,indicator_reference,indicator_descEN,series_release,series_tags,series,seriesDescription,geoAreaCode,geoAreaName,level,parentCode,parentName,type,X,Y,ISO3,UN_Member,Country_Profile,timeCoverage,geoInfoUrl,educationLevel_code,educationLevel_desc,years,min_year,max_year,n_years,unitsCode,unitsDesc,reportingTypeCode,reportingTypeDesc,value_2000,value_2001,value_2002,value_2003,value_2004,value_2005,value_2006,value_2007,value_2008,value_2009,value_2010,value_2011,value_2012,value_2013,value_2014,value_2015,value_2016,value_2017,value_2018,value_2019,latest_value,basePeriod,valueDetails,footnotes,sources,timeDetails,nature
4,Goal 4,Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all,4.a,"Build and upgrade education facilities that are child, disability and gender sensitive and provide safe, non-violent, inclusive and effective learning environments for all",C040a01,4.a.1,"Proportion of schools offering basic services, by type of service",2020.Q1.G.02,"['means of implementation', 'education', 'educational facilities', 'drinking water', 'water']",SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",112,Belarus,4,151,Eastern Europe,Country,28.04940161,53.54193075,BLR,1,1,,,ISCED11_3,Upper secondary,"[2016, 2017, 2018]",2016,2018,3,PT,Percentage,G,Global,,,,,,,,,,,,,,,,,100.0,100.0,100.0,,100.0,,,,UIS,,C: Country data
4,Goal 4,Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all,4.a,"Build and upgrade education facilities that are child, disability and gender sensitive and provide safe, non-violent, inclusive and effective learning environments for all",C040a01,4.a.1,"Proportion of schools offering basic services, by type of service",2020.Q1.G.02,"['means of implementation', 'education', 'educational facilities', 'drinking water', 'water']",SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",112,Belarus,4,151,Eastern Europe,Country,28.04940161,53.54193075,BLR,1,1,,,ISCED11_1,Primary,"[2016, 2017, 2018]",2016,2018,3,PT,Percentage,G,Global,,,,,,,,,,,,,,,,,100.0,100.0,100.0,,100.0,,,,UIS,,C: Country data
4,Goal 4,Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all,4.a,"Build and upgrade education facilities that are child, disability and gender sensitive and provide safe, non-violent, inclusive and effective learning environments for all",C040a01,4.a.1,"Proportion of schools offering basic services, by type of service",2020.Q1.G.02,"['means of implementation', 'education', 'educational facilities', 'drinking water', 'water']",SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",120,Cameroon,5,17,Middle Africa,Country,12.7419827,5.692387031,CMR,1,1,,,ISCED11_1,Primary,"[2016, 2017]",2016,2017,2,PT,Percentage,G,Global,,,,,,,,,,,,,,,,,33.74765,34.44397,,,34.44397,,,,UIS,,C: Country data
4,Goal 4,Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all,4.a,"Build and upgrade education facilities that are child, disability and gender sensitive and provide safe, non-violent, inclusive and effective learning environments for all",C040a01,4.a.1,"Proportion of schools offering basic services, by type of service",2020.Q1.G.02,"['means of implementation', 'education', 'educational facilities', 'drinking water', 'water']",SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",132,Cabo Verde,5,11,Western Africa,Country,-23.63544151,15.07791834,CPV,1,1,,,ISCED11_1,Primary,"[2016, 2017, 2018]",2016,2018,3,PT,Percentage,G,Global,,,,,,,,,,,,,,,,,95.41063,97.08738,98.78049,,98.78049,,,,UIS,,C: Country data
4,Goal 4,Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all,4.a,"Build and upgrade education facilities that are child, disability and gender sensitive and provide safe, non-violent, inclusive and effective learning environments for all",C040a01,4.a.1,"Proportion of schools offering basic services, by type of service",2020.Q1.G.02,"['means of implementation', 'education', 'educational facilities', 'drinking water', 'water']",SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",132,Cabo Verde,5,11,Western Africa,Country,-23.63544151,15.07791834,CPV,1,1,,,ISCED11_2,Lower secondary,"[2016, 2017]",2016,2017,2,PT,Percentage,G,Global,,,,,,,,,,,,,,,,,100.0,100.0,,,100.0,,,,UIS,,C: Country data
4,Goal 4,Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all,4.a,"Build and upgrade education facilities that are child, disability and gender sensitive and provide safe, non-violent, inclusive and effective learning environments for all",C040a01,4.a.1,"Proportion of schools offering basic services, by type of service",2020.Q1.G.02,"['means of implementation', 'education', 'educational facilities', 'drinking water', 'water']",SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",132,Cabo Verde,5,11,Western Africa,Country,-23.63544151,15.07791834,CPV,1,1,,,ISCED11_3,Upper secondary,"[2016, 2017]",2016,2017,2,PT,Percentage,G,Global,,,,,,,,,,,,,,,,,100.0,100.0,,,100.0,,,,UIS,,C: Country data
4,Goal 4,Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all,4.a,"Build and upgrade education facilities that are child, disability and gender sensitive and provide safe, non-violent, inclusive and effective learning environments for all",C040a01,4.a.1,"Proportion of schools offering basic services, by type of service",2020.Q1.G.02,"['means of implementation', 'education', 'educational facilities', 'drinking water', 'water']",SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",136,Cayman Islands,5,29,Caribbean,Country,-81.16740559,19.32266656,CYM,0,1,,,ISCED11_2,Lower secondary,[2018],2018,2018,1,PT,Percentage,G,Global,,,,,,,,,,,,,,,,,,,100.0,,100.0,,,,UIS,,C: Country data
4,Goal 4,Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all,4.a,"Build and upgrade education facilities that are child, disability and gender sensitive and provide safe, non-violent, inclusive and effective learning environments for all",C040a01,4.a.1,"Proportion of schools offering basic services, by type of service",2020.Q1.G.02,"['means of implementation', 'education', 'educational facilities', 'drinking water', 'water']",SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",136,Cayman Islands,5,29,Caribbean,Country,-81.16740559,19.32266656,CYM,0,1,,,ISCED11_3,Upper secondary,[2018],2018,2018,1,PT,Percentage,G,Global,,,,,,,,,,,,,,,,,,,100.0,,100.0,,,,UIS,,C: Country data
4,Goal 4,Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all,4.a,"Build and upgrade education facilities that are child, disability and gender sensitive and provide safe, non-violent, inclusive and effective learning environments for all",C040a01,4.a.1,"Proportion of schools offering basic services, by type of service",2020.Q1.G.02,"['means of implementation', 'education', 'educational facilities', 'drinking water', 'water']",SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",136,Cayman Islands,5,29,Caribbean,Country,-81.16740559,19.32266656,CYM,0,1,,,ISCED11_1,Primary,[2018],2018,2018,1,PT,Percentage,G,Global,,,,,,,,,,,,,,,,,,,100.0,,100.0,,,,UIS,,C: Country data
4,Goal 4,Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all,4.a,"Build and upgrade education facilities that are child, disability and gender sensitive and provide safe, non-violent, inclusive and effective learning environments for all",C040a01,4.a.1,"Proportion of schools offering basic services, by type of service",2020.Q1.G.02,"['means of implementation', 'education', 'educational facilities', 'drinking water', 'water']",SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",140,Central African Republic,5,17,Middle Africa,Country,20.93559492,7.003720791,CAF,1,1,,,ISCED11_1,Primary,[2016],2016,2016,1,PT,Percentage,G,Global,,,,,,,,,,,,,,,,,13.90443,,,,13.90443,,,,UIS,,C: Country data
4,Goal 4,Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all,4.a,"Build and upgrade education facilities that are child, disability and gender sensitive and provide safe, non-violent, inclusive and effective learning environments for all",C040a01,4.a.1,"Proportion of schools offering basic services, by type of service",2020.Q1.G.02,"['means of implementation', 'education', 'educational facilities', 'drinking water', 'water']",SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",143,Central Asia,3,142,Asia,Region,,,,,,,,ISCED11_2,Lower secondary,"[2017, 2018]",2017,2018,2,PT,Percentage,G,Global,,,,,,,,,,,,,,,,,,93.5136700787721,93.5129687232405,,93.5129687232405,,,,UIS,,E: Estimated data
4,Goal 4,Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all,4.a,"Build and upgrade education facilities that are child, disability and gender sensitive and provide safe, non-violent, inclusive and effective learning environments for all",C040a01,4.a.1,"Proportion of schools offering basic services, by type of service",2020.Q1.G.02,"['means of implementation', 'education', 'educational facilities', 'drinking water', 'water']",SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",143,Central Asia,3,142,Asia,Region,,,,,,,,ISCED11_1,Primary,"[2017, 2018]",2017,2018,2,PT,Percentage,G,Global,,,,,,,,,,,,,,,,,,94.2631792702505,94.3123549048133,,94.3123549048133,,,,UIS,,E: Estimated data
4,Goal 4,Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all,4.a,"Build and upgrade education facilities that are child, disability and gender sensitive and provide safe, non-violent, inclusive and effective learning environments for all",C040a01,4.a.1,"Proportion of schools offering basic services, by type of service",2020.Q1.G.02,"['means of implementation', 'education', 'educational facilities', 'drinking water', 'water']",SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",144,Sri Lanka,4,34,Southern Asia,Country,80.70489654,7.614693343,LKA,1,1,,,ISCED11_2,Lower secondary,"[2016, 2017, 2018]",2016,2018,3,PT,Percentage,G,Global,,,,,,,,,,,,,,,,,85.22311,87.12654,92.25452,,92.25452,,,,UIS,,C: Country data
4,Goal 4,Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all,4.a,"Build and upgrade education facilities that are child, disability and gender sensitive and provide safe, non-violent, inclusive and effective learning environments for all",C040a01,4.a.1,"Proportion of schools offering basic services, by type of service",2020.Q1.G.02,"['means of implementation', 'education', 'educational facilities', 'drinking water', 'water']",SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",144,Sri Lanka,4,34,Southern Asia,Country,80.70489654,7.614693343,LKA,1,1,,,ISCED11_1,Primary,"[2016, 2017, 2018]",2016,2018,3,PT,Percentage,G,Global,,,,,,,,,,,,,,,,,83.06816,83.7415,89.71082,,89.71082,,,,UIS,,C: Country data
4,Goal 4,Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all,4.a,"Build and upgrade education facilities that are child, disability and gender sensitive and provide safe, non-violent, inclusive and effective learning environments for all",C040a01,4.a.1,"Proportion of schools offering basic services, by type of service",2020.Q1.G.02,"['means of implementation', 'education', 'educational facilities', 'drinking water', 'water']",SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",144,Sri Lanka,4,34,Southern Asia,Country,80.70489654,7.614693343,LKA,1,1,,,ISCED11_3,Upper secondary,"[2016, 2017, 2018]",2016,2018,3,PT,Percentage,G,Global,,,,,,,,,,,,,,,,,86.59289,87.74464,86.33605,,86.33605,,,,UIS,,C: Country data
4,Goal 4,Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all,4.a,"Build and upgrade education facilities that are child, disability and gender sensitive and provide safe, non-violent, inclusive and effective learning environments for all",C040a01,4.a.1,"Proportion of schools offering basic services, by type of service",2020.Q1.G.02,"['means of implementation', 'education', 'educational facilities', 'drinking water', 'water']",SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",145,Western Asia,3,142,Asia,Region,,,,,,,,ISCED11_3,Upper secondary,"[2015, 2016, 2017, 2018]",2015,2018,4,PT,Percentage,G,Global,,,,,,,,,,,,,,,,96.1161312752071,95.6339434855926,95.7941235321224,95.5313292174662,,95.5313292174662,,,,UIS,,E: Estimated data
4,Goal 4,Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all,4.a,"Build and upgrade education facilities that are child, disability and gender sensitive and provide safe, non-violent, inclusive and effective learning environments for all",C040a01,4.a.1,"Proportion of schools offering basic services, by type of service",2020.Q1.G.02,"['means of implementation', 'education', 'educational facilities', 'drinking water', 'water']",SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",145,Western Asia,3,142,Asia,Region,,,,,,,,ISCED11_2,Lower secondary,"[2016, 2017, 2018]",2016,2018,3,PT,Percentage,G,Global,,,,,,,,,,,,,,,,,94.1527138883975,94.0591948187086,93.912278655808,,93.912278655808,,,,UIS,,E: Estimated data
4,Goal 4,Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all,4.a,"Build and upgrade education facilities that are child, disability and gender sensitive and provide safe, non-violent, inclusive and effective learning environments for all",C040a01,4.a.1,"Proportion of schools offering basic services, by type of service",2020.Q1.G.02,"['means of implementation', 'education', 'educational facilities', 'drinking water', 'water']",SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",145,Western Asia,3,142,Asia,Region,,,,,,,,ISCED11_1,Primary,"[2017, 2018]",2017,2018,2,PT,Percentage,G,Global,,,,,,,,,,,,,,,,,,87.8334841514003,88.4978387772454,,88.4978387772454,,,,UIS,,E: Estimated data
4,Goal 4,Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all,4.a,"Build and upgrade education facilities that are child, disability and gender sensitive and provide safe, non-violent, inclusive and effective learning environments for all",C040a01,4.a.1,"Proportion of schools offering basic services, by type of service",2020.Q1.G.02,"['means of implementation', 'education', 'educational facilities', 'drinking water', 'water']",SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",15,Northern Africa,3,2,Africa,Region,,,,,,,,ISCED11_2,Lower secondary,"[2015, 2016, 2017]",2015,2017,3,PT,Percentage,G,Global,,,,,,,,,,,,,,,,92.9794646321712,92.9772298732706,93.1016298605788,,,93.1016298605788,,,,UIS,,E: Estimated data
4,Goal 4,Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all,4.a,"Build and upgrade education facilities that are child, disability and gender sensitive and provide safe, non-violent, inclusive and effective learning environments for all",C040a01,4.a.1,"Proportion of schools offering basic services, by type of service",2020.Q1.G.02,"['means of implementation', 'education', 'educational facilities', 'drinking water', 'water']",SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",15,Northern Africa,3,2,Africa,Region,,,,,,,,ISCED11_3,Upper secondary,"[2015, 2016, 2017]",2015,2017,3,PT,Percentage,G,Global,,,,,,,,,,,,,,,,96.4796797873029,96.2757981110769,96.9446208328683,,,96.9446208328683,,,,UIS,,E: Estimated data
4,Goal 4,Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all,4.a,"Build and upgrade education facilities that are child, disability and gender sensitive and provide safe, non-violent, inclusive and effective learning environments for all",C040a01,4.a.1,"Proportion of schools offering basic services, by type of service",2020.Q1.G.02,"['means of implementation', 'education', 'educational facilities', 'drinking water', 'water']",SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",15,Northern Africa,3,2,Africa,Region,,,,,,,,ISCED11_1,Primary,"[2015, 2016, 2017]",2015,2017,3,PT,Percentage,G,Global,,,,,,,,,,,,,,,,83.0119282488442,82.9640335239686,85.1525395107673,,,85.1525395107673,,,,UIS,,E: Estimated data
4,Goal 4,Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all,4.a,"Build and upgrade education facilities that are child, disability and gender sensitive and provide safe, non-violent, inclusive and effective learning environments for all",C040a01,4.a.1,"Proportion of schools offering basic services, by type of service",2020.Q1.G.02,"['means of implementation', 'education', 'educational facilities', 'drinking water', 'water']",SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",150,Europe,2,1,World,Region,,,,,,,,ISCED11_1,Primary,"[2000, 2001, 2002, 2003, 2004, 2017]",2000,2017,6,PT,Percentage,G,Global,98.4454189960963,98.1446867248352,97.886187592601,97.6669778562603,97.4757406588548,,,,,,,,,,,,,97.1916606734969,,,97.1916606734969,,,,UIS,,E: Estimated data
4,Goal 4,Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all,4.a,"Build and upgrade education facilities that are child, disability and gender sensitive and provide safe, non-violent, inclusive and effective learning environments for all",C040a01,4.a.1,"Proportion of schools offering basic services, by type of service",2020.Q1.G.02,"['means of implementation', 'education', 'educational facilities', 'drinking water', 'water']",SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",150,Europe,2,1,World,Region,,,,,,,,ISCED11_3,Upper secondary,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]",2000,2017,18,PT,Percentage,G,Global,98.4381932955473,98.429177023717,98.4481547991941,98.4481114320001,98.4391173118025,98.4422093910817,98.4385083903078,98.44493053995,98.4550797434612,98.4637491528446,98.4644239143041,98.4611374706677,98.4821733745969,98.5047261247206,98.5269591934558,98.5566210225248,98.5759733476448,98.5824544902482,,,98.5824544902482,,,,UIS,,E: Estimated data
4,Goal 4,Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all,4.a,"Build and upgrade education facilities that are child, disability and gender sensitive and provide safe, non-violent, inclusive and effective learning environments for all",C040a01,4.a.1,"Proportion of schools offering basic services, by type of service",2020.Q1.G.02,"['means of implementation', 'education', 'educational facilities', 'drinking water', 'water']",SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",150,Europe,2,1,World,Region,,,,,,,,ISCED11_2,Lower secondary,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]",2000,2017,18,PT,Percentage,G,Global,98.7551330300339,98.7332394811821,98.7227603649921,98.72746591523,98.7177284518089,98.7147556757577,98.712395235931,98.7095213148211,98.7072177565795,98.7130833237483,98.7116909823346,98.7621219304896,98.8142282136016,98.8594503749027,98.8986074040873,98.9460757163277,98.9986687260357,99.0123676210655,,,99.0123676210655,,,,UIS,,E: Estimated data
4,Goal 4,Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all,4.a,"Build and upgrade education facilities that are child, disability and gender sensitive and provide safe, non-violent, inclusive and effective learning environments for all",C040a01,4.a.1,"Proportion of schools offering basic services, by type of service",2020.Q1.G.02,"['means of implementation', 'education', 'educational facilities', 'drinking water', 'water']",SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",156,China,4,30,Eastern Asia,Country,104.1403375,32.30955217,CHN,1,1,,,ISCED11_1,Primary,"[2016, 2017, 2018]",2016,2018,3,PT,Percentage,G,Global,,,,,,,,,,,,,,,,,99.13292,99.25352,99.55931,,99.55931,,,,UIS,,C: Country data
4,Goal 4,Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all,4.a,"Build and upgrade education facilities that are child, disability and gender sensitive and provide safe, non-violent, inclusive and effective learning environments for all",C040a01,4.a.1,"Proportion of schools offering basic services, by type of service",2020.Q1.G.02,"['means of implementation', 'education', 'educational facilities', 'drinking water', 'water']",SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",156,China,4,30,Eastern Asia,Country,104.1403375,32.30955217,CHN,1,1,,,ISCED11_2,Lower secondary,"[2016, 2017, 2018]",2016,2018,3,PT,Percentage,G,Global,,,,,,,,,,,,,,,,,99.56493,99.53759,99.63387,,99.63387,,,,UIS,,C: Country data
4,Goal 4,Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all,4.a,"Build and upgrade education facilities that are child, disability and gender sensitive and provide safe, non-violent, inclusive and effective learning environments for all",C040a01,4.a.1,"Proportion of schools offering basic services, by type of service",2020.Q1.G.02,"['means of implementation', 'education', 'educational facilities', 'drinking water', 'water']",SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",156,China,4,30,Eastern Asia,Country,104.1403375,32.30955217,CHN,1,1,,,ISCED11_3,Upper secondary,"[2017, 2018]",2017,2018,2,PT,Percentage,G,Global,,,,,,,,,,,,,,,,,,99.54688,99.67803,,99.67803,,,,UIS,,C: Country data
4,Goal 4,Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all,4.a,"Build and upgrade education facilities that are child, disability and gender sensitive and provide safe, non-violent, inclusive and effective learning environments for all",C040a01,4.a.1,"Proportion of schools offering basic services, by type of service",2020.Q1.G.02,"['means of implementation', 'education', 'educational facilities', 'drinking water', 'water']",SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",180,Democratic Republic of the Congo,5,17,Middle Africa,Country,23.65496507,-2.877154732,COD,1,1,,,ISCED11_1,Primary,[2015],2015,2015,1,PT,Percentage,G,Global,,,,,,,,,,,,,,,,0.0,,,,,0.0,,,,UIS,,C: Country data
