goal_code,goal_labelEN,goal_descEN,target_code,target_descEN,indicator_code,indicator_reference,indicator_descEN,series_release,series_tags,series,seriesDescription,geoAreaCode,geoAreaName,level,parentCode,parentName,type,X,Y,ISO3,UN_Member,Country_Profile,timeCoverage,geoInfoUrl,years,min_year,max_year,n_years,unitsCode,unitsDesc,reportingTypeCode,reportingTypeDesc,value_2004,value_2005,value_2006,value_2007,value_2008,value_2009,value_2010,value_2011,value_2012,value_2013,value_2014,value_2015,value_2016,latest_value,basePeriod,valueDetails,footnotes,sources,timeDetails,nature
2,Goal 2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.3,"By 2030, double the agricultural productivity and incomes of small-scale food producers, in particular women, indigenous peoples, family farmers, pastoralists and fishers, including through secure and equal access to land, other productive resources and inputs, knowledge, financial services, markets and opportunities for value addition and non-farm employment",C020302,2.3.2,"Average income of small-scale food producers, by sex and indigenous status",2020.Q1.G.02,"['farm income', 'small farms', 'food production']",SI_AGR_SSFP,"Average income of small-scale food producers, PPP (constant 2011 international $)",140,Central African Republic,5,17,Middle Africa,Country,20.93559492,7.003720791,CAF,1,1,,,"[2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]",2004,2016,13,CON_USD,Constant USD,G,Global,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,,FAO,,E: Estimated data
2,Goal 2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.3,"By 2030, double the agricultural productivity and incomes of small-scale food producers, in particular women, indigenous peoples, family farmers, pastoralists and fishers, including through secure and equal access to land, other productive resources and inputs, knowledge, financial services, markets and opportunities for value addition and non-farm employment",C020302,2.3.2,"Average income of small-scale food producers, by sex and indigenous status",2020.Q1.G.02,"['farm income', 'small farms', 'food production']",SI_AGR_SSFP,"Average income of small-scale food producers, PPP (constant 2011 international $)",144,Sri Lanka,4,34,Southern Asia,Country,80.70489654,7.614693343,LKA,1,1,,,"[2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]",2004,2016,13,CON_USD,Constant USD,G,Global,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,,FAO,,E: Estimated data
2,Goal 2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.3,"By 2030, double the agricultural productivity and incomes of small-scale food producers, in particular women, indigenous peoples, family farmers, pastoralists and fishers, including through secure and equal access to land, other productive resources and inputs, knowledge, financial services, markets and opportunities for value addition and non-farm employment",C020302,2.3.2,"Average income of small-scale food producers, by sex and indigenous status",2020.Q1.G.02,"['farm income', 'small farms', 'food production']",SI_AGR_SSFP,"Average income of small-scale food producers, PPP (constant 2011 international $)",148,Chad,5,17,Middle Africa,Country,18.66618401,15.36279341,TCD,1,1,,,"[2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]",2004,2016,13,CON_USD,Constant USD,G,Global,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,,FAO,,E: Estimated data
2,Goal 2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.3,"By 2030, double the agricultural productivity and incomes of small-scale food producers, in particular women, indigenous peoples, family farmers, pastoralists and fishers, including through secure and equal access to land, other productive resources and inputs, knowledge, financial services, markets and opportunities for value addition and non-farm employment",C020302,2.3.2,"Average income of small-scale food producers, by sex and indigenous status",2020.Q1.G.02,"['farm income', 'small farms', 'food production']",SI_AGR_SSFP,"Average income of small-scale food producers, PPP (constant 2011 international $)",152,Chile,5,5,South America,Country,-71.23029019,-35.2652885,CHL,1,1,,,"[2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]",2004,2016,13,CON_USD,Constant USD,G,Global,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,,FAO,,E: Estimated data
2,Goal 2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.3,"By 2030, double the agricultural productivity and incomes of small-scale food producers, in particular women, indigenous peoples, family farmers, pastoralists and fishers, including through secure and equal access to land, other productive resources and inputs, knowledge, financial services, markets and opportunities for value addition and non-farm employment",C020302,2.3.2,"Average income of small-scale food producers, by sex and indigenous status",2020.Q1.G.02,"['farm income', 'small farms', 'food production']",SI_AGR_SSFP,"Average income of small-scale food producers, PPP (constant 2011 international $)",156,China,4,30,Eastern Asia,Country,104.1403375,32.30955217,CHN,1,1,,,"[2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]",2004,2016,13,CON_USD,Constant USD,G,Global,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,,FAO,,E: Estimated data
2,Goal 2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.3,"By 2030, double the agricultural productivity and incomes of small-scale food producers, in particular women, indigenous peoples, family farmers, pastoralists and fishers, including through secure and equal access to land, other productive resources and inputs, knowledge, financial services, markets and opportunities for value addition and non-farm employment",C020302,2.3.2,"Average income of small-scale food producers, by sex and indigenous status",2020.Q1.G.02,"['farm income', 'small farms', 'food production']",SI_AGR_SSFP,"Average income of small-scale food producers, PPP (constant 2011 international $)",16,American Samoa,4,61,Polynesia,Country,-170.7187269,-14.30587306,ASM,0,1,,,"[2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]",2004,2016,13,CON_USD,Constant USD,G,Global,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,,FAO,,E: Estimated data
2,Goal 2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.3,"By 2030, double the agricultural productivity and incomes of small-scale food producers, in particular women, indigenous peoples, family farmers, pastoralists and fishers, including through secure and equal access to land, other productive resources and inputs, knowledge, financial services, markets and opportunities for value addition and non-farm employment",C020302,2.3.2,"Average income of small-scale food producers, by sex and indigenous status",2020.Q1.G.02,"['farm income', 'small farms', 'food production']",SI_AGR_SSFP,"Average income of small-scale food producers, PPP (constant 2011 international $)",162,Christmas Island,4,53,Australia and New Zealand,Country,105.6426067,-10.4882473,CXR,0,1,,,"[2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]",2004,2016,13,CON_USD,Constant USD,G,Global,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,,FAO,,E: Estimated data
2,Goal 2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.3,"By 2030, double the agricultural productivity and incomes of small-scale food producers, in particular women, indigenous peoples, family farmers, pastoralists and fishers, including through secure and equal access to land, other productive resources and inputs, knowledge, financial services, markets and opportunities for value addition and non-farm employment",C020302,2.3.2,"Average income of small-scale food producers, by sex and indigenous status",2020.Q1.G.02,"['farm income', 'small farms', 'food production']",SI_AGR_SSFP,"Average income of small-scale food producers, PPP (constant 2011 international $)",166,Cocos (Keeling) Islands,4,53,Australia and New Zealand,Country,96.82633757,-12.18600682,CCK,0,1,,,"[2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]",2004,2016,13,CON_USD,Constant USD,G,Global,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,,FAO,,E: Estimated data
2,Goal 2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.3,"By 2030, double the agricultural productivity and incomes of small-scale food producers, in particular women, indigenous peoples, family farmers, pastoralists and fishers, including through secure and equal access to land, other productive resources and inputs, knowledge, financial services, markets and opportunities for value addition and non-farm employment",C020302,2.3.2,"Average income of small-scale food producers, by sex and indigenous status",2020.Q1.G.02,"['farm income', 'small farms', 'food production']",SI_AGR_SSFP,"Average income of small-scale food producers, PPP (constant 2011 international $)",170,Colombia,5,5,South America,Country,-73.07446751,3.888209046,COL,1,1,,,"[2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]",2004,2016,13,CON_USD,Constant USD,G,Global,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,,FAO,,E: Estimated data
2,Goal 2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.3,"By 2030, double the agricultural productivity and incomes of small-scale food producers, in particular women, indigenous peoples, family farmers, pastoralists and fishers, including through secure and equal access to land, other productive resources and inputs, knowledge, financial services, markets and opportunities for value addition and non-farm employment",C020302,2.3.2,"Average income of small-scale food producers, by sex and indigenous status",2020.Q1.G.02,"['farm income', 'small farms', 'food production']",SI_AGR_SSFP,"Average income of small-scale food producers, PPP (constant 2011 international $)",174,Comoros,5,14,Eastern Africa,Country,43.34234565,-11.66121732,COM,1,1,,,"[2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]",2004,2016,13,CON_USD,Constant USD,G,Global,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,,FAO,,E: Estimated data
2,Goal 2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.3,"By 2030, double the agricultural productivity and incomes of small-scale food producers, in particular women, indigenous peoples, family farmers, pastoralists and fishers, including through secure and equal access to land, other productive resources and inputs, knowledge, financial services, markets and opportunities for value addition and non-farm employment",C020302,2.3.2,"Average income of small-scale food producers, by sex and indigenous status",2020.Q1.G.02,"['farm income', 'small farms', 'food production']",SI_AGR_SSFP,"Average income of small-scale food producers, PPP (constant 2011 international $)",175,Mayotte,5,14,Eastern Africa,Country,45.14015057,-12.82217691,MYT,0,1,,,"[2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]",2004,2016,13,CON_USD,Constant USD,G,Global,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,,FAO,,E: Estimated data
2,Goal 2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.3,"By 2030, double the agricultural productivity and incomes of small-scale food producers, in particular women, indigenous peoples, family farmers, pastoralists and fishers, including through secure and equal access to land, other productive resources and inputs, knowledge, financial services, markets and opportunities for value addition and non-farm employment",C020302,2.3.2,"Average income of small-scale food producers, by sex and indigenous status",2020.Q1.G.02,"['farm income', 'small farms', 'food production']",SI_AGR_SSFP,"Average income of small-scale food producers, PPP (constant 2011 international $)",178,Congo,5,11,Western Africa,Country,15.22052612,-0.840544119,COG,1,1,,,"[2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]",2004,2016,13,CON_USD,Constant USD,G,Global,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,,FAO,,E: Estimated data
2,Goal 2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.3,"By 2030, double the agricultural productivity and incomes of small-scale food producers, in particular women, indigenous peoples, family farmers, pastoralists and fishers, including through secure and equal access to land, other productive resources and inputs, knowledge, financial services, markets and opportunities for value addition and non-farm employment",C020302,2.3.2,"Average income of small-scale food producers, by sex and indigenous status",2020.Q1.G.02,"['farm income', 'small farms', 'food production']",SI_AGR_SSFP,"Average income of small-scale food producers, PPP (constant 2011 international $)",180,Democratic Republic of the Congo,5,17,Middle Africa,Country,23.65496507,-2.877154732,COD,1,1,,,"[2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]",2004,2016,13,CON_USD,Constant USD,G,Global,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,,FAO,,E: Estimated data
2,Goal 2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.3,"By 2030, double the agricultural productivity and incomes of small-scale food producers, in particular women, indigenous peoples, family farmers, pastoralists and fishers, including through secure and equal access to land, other productive resources and inputs, knowledge, financial services, markets and opportunities for value addition and non-farm employment",C020302,2.3.2,"Average income of small-scale food producers, by sex and indigenous status",2020.Q1.G.02,"['farm income', 'small farms', 'food production']",SI_AGR_SSFP,"Average income of small-scale food producers, PPP (constant 2011 international $)",184,Cook Islands,4,61,Polynesia,Country,-159.7711391,-21.22696458,COK,0,1,,,"[2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]",2004,2016,13,CON_USD,Constant USD,G,Global,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,,FAO,,E: Estimated data
2,Goal 2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.3,"By 2030, double the agricultural productivity and incomes of small-scale food producers, in particular women, indigenous peoples, family farmers, pastoralists and fishers, including through secure and equal access to land, other productive resources and inputs, knowledge, financial services, markets and opportunities for value addition and non-farm employment",C020302,2.3.2,"Average income of small-scale food producers, by sex and indigenous status",2020.Q1.G.02,"['farm income', 'small farms', 'food production']",SI_AGR_SSFP,"Average income of small-scale food producers, PPP (constant 2011 international $)",188,Costa Rica,5,13,Central America,Country,-84.19712782,9.970998683,CRI,1,1,,,"[2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]",2004,2016,13,CON_USD,Constant USD,G,Global,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,,FAO,,E: Estimated data
2,Goal 2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.3,"By 2030, double the agricultural productivity and incomes of small-scale food producers, in particular women, indigenous peoples, family farmers, pastoralists and fishers, including through secure and equal access to land, other productive resources and inputs, knowledge, financial services, markets and opportunities for value addition and non-farm employment",C020302,2.3.2,"Average income of small-scale food producers, by sex and indigenous status",2020.Q1.G.02,"['farm income', 'small farms', 'food production']",SI_AGR_SSFP,"Average income of small-scale food producers, PPP (constant 2011 international $)",191,Croatia,4,39,Southern Europe,Country,17.95874553,45.45172212,HRV,1,1,,,"[2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]",2004,2016,13,CON_USD,Constant USD,G,Global,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,,FAO,,E: Estimated data
2,Goal 2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.3,"By 2030, double the agricultural productivity and incomes of small-scale food producers, in particular women, indigenous peoples, family farmers, pastoralists and fishers, including through secure and equal access to land, other productive resources and inputs, knowledge, financial services, markets and opportunities for value addition and non-farm employment",C020302,2.3.2,"Average income of small-scale food producers, by sex and indigenous status",2020.Q1.G.02,"['farm income', 'small farms', 'food production']",SI_AGR_SSFP,"Average income of small-scale food producers, PPP (constant 2011 international $)",192,Cuba,5,29,Caribbean,Country,-79.54460144,22.10030366,CUB,1,1,,,"[2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]",2004,2016,13,CON_USD,Constant USD,G,Global,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,,FAO,,E: Estimated data
2,Goal 2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.3,"By 2030, double the agricultural productivity and incomes of small-scale food producers, in particular women, indigenous peoples, family farmers, pastoralists and fishers, including through secure and equal access to land, other productive resources and inputs, knowledge, financial services, markets and opportunities for value addition and non-farm employment",C020302,2.3.2,"Average income of small-scale food producers, by sex and indigenous status",2020.Q1.G.02,"['farm income', 'small farms', 'food production']",SI_AGR_SSFP,"Average income of small-scale food producers, PPP (constant 2011 international $)",196,Cyprus,4,145,Western Asia,Country,33.22285964,35.05659437,CYP,1,1,,,"[2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]",2004,2016,13,CON_USD,Constant USD,G,Global,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,,FAO,,E: Estimated data
2,Goal 2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.3,"By 2030, double the agricultural productivity and incomes of small-scale food producers, in particular women, indigenous peoples, family farmers, pastoralists and fishers, including through secure and equal access to land, other productive resources and inputs, knowledge, financial services, markets and opportunities for value addition and non-farm employment",C020302,2.3.2,"Average income of small-scale food producers, by sex and indigenous status",2020.Q1.G.02,"['farm income', 'small farms', 'food production']",SI_AGR_SSFP,"Average income of small-scale food producers, PPP (constant 2011 international $)",20,Andorra,4,39,Southern Europe,Country,1.576257417,42.54548611,AND,1,1,,,"[2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]",2004,2016,13,CON_USD,Constant USD,G,Global,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,,FAO,,E: Estimated data
2,Goal 2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.3,"By 2030, double the agricultural productivity and incomes of small-scale food producers, in particular women, indigenous peoples, family farmers, pastoralists and fishers, including through secure and equal access to land, other productive resources and inputs, knowledge, financial services, markets and opportunities for value addition and non-farm employment",C020302,2.3.2,"Average income of small-scale food producers, by sex and indigenous status",2020.Q1.G.02,"['farm income', 'small farms', 'food production']",SI_AGR_SSFP,"Average income of small-scale food producers, PPP (constant 2011 international $)",203,Czechia,4,151,Eastern Europe,Country,15.33151382,49.73913871,CZE,1,1,,,"[2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]",2004,2016,13,CON_USD,Constant USD,G,Global,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,,FAO,,E: Estimated data
