series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	timeCoverage	geoInfoUrl	educationLevel_code	educationLevel_desc	typeOfSkill_code	typeOfSkill_desc	year	value	time_detail	upperBound	lowerBound	basePeriod	source	footnotes	nature_code	nature_desc	units_code	units_desc	reportingType_code	reportingType_desc	value_detail	lowerBound_detail	upperBound_detail
SE_TOT_GPI	Gender parity index for achievement (ratio)	124	Canada	4	21	Northern America	Country	-101.6575058	57.72360191	CAN	1	1			_T	Total or not breakdown	SKILL_NMRCY	Numeracy	2012	0.92378					PIAAC 2012		C	Country data	RO	Ratio	G	Global			
SE_TOT_GPI	Gender parity index for achievement (ratio)	144	Sri Lanka	4	34	Southern Asia	Country	80.70489654	7.614693343	LKA	1	1			_T	Total or not breakdown	SKILL_LTRCY	Literacy	2012	1.006					Skills Towards Employability and Productivity (STEP) of World Bank		C	Country data	RO	Ratio	G	Global			
SE_TOT_GPI	Gender parity index for achievement (ratio)	148	Chad	5	17	Middle Africa	Country	18.66618401	15.36279341	TCD	1	1			ISCED11_1	Primary	SKILL_MATH	Skill: Minimum proficiency in mathematics	2014	0.31847					PASEC 2014		C	Country data	RO	Ratio	G	Global			
SE_TOT_GPI	Gender parity index for achievement (ratio)	148	Chad	5	17	Middle Africa	Country	18.66618401	15.36279341	TCD	1	1			ISCED11A_0_G23	Grades 2/3	SKILL_MATH	Skill: Minimum proficiency in mathematics	2014	0.56625					PASEC 2014		C	Country data	RO	Ratio	G	Global			
SE_TOT_GPI	Gender parity index for achievement (ratio)	148	Chad	5	17	Middle Africa	Country	18.66618401	15.36279341	TCD	1	1			ISCED11A_0_G23	Grades 2/3	SKILL_READ	Skill: Minimum proficiency in reading	2014	0.75277					PASEC 2014		C	Country data	RO	Ratio	G	Global			
SE_TOT_GPI	Gender parity index for achievement (ratio)	152	Chile	5	5	South America	Country	-71.23029019	-35.2652885	CHL	1	1			ISCED11_2	Lower secondary	SKILL_MATH	Skill: Minimum proficiency in mathematics	2015	0.73733					TIMSS 2015		C	Country data	RO	Ratio	G	Global			
SE_TOT_GPI	Gender parity index for achievement (ratio)	152	Chile	5	5	South America	Country	-71.23029019	-35.2652885	CHL	1	1			ISCED11_2	Lower secondary	SKILL_READ	Skill: Minimum proficiency in reading	2018	1.15184					PISA 2018		C	Country data	RO	Ratio	G	Global			
SE_TOT_GPI	Gender parity index for achievement (ratio)	152	Chile	5	5	South America	Country	-71.23029019	-35.2652885	CHL	1	1			ISCED11_1	Primary	SKILL_READ	Skill: Minimum proficiency in reading	2013	1.09165					LLECE 2013		C	Country data	RO	Ratio	G	Global			
SE_TOT_GPI	Gender parity index for achievement (ratio)	152	Chile	5	5	South America	Country	-71.23029019	-35.2652885	CHL	1	1			ISCED11A_0_G23	Grades 2/3	SKILL_READ	Skill: Minimum proficiency in reading	2013	1.02202					LLECE 2013		C	Country data	RO	Ratio	G	Global			
SE_TOT_GPI	Gender parity index for achievement (ratio)	152	Chile	5	5	South America	Country	-71.23029019	-35.2652885	CHL	1	1			ISCED11_1	Primary	SKILL_MATH	Skill: Minimum proficiency in mathematics	2013	0.997					LLECE 2013		C	Country data	RO	Ratio	G	Global			
SE_TOT_GPI	Gender parity index for achievement (ratio)	152	Chile	5	5	South America	Country	-71.23029019	-35.2652885	CHL	1	1			ISCED11A_0_G23	Grades 2/3	SKILL_MATH	Skill: Minimum proficiency in mathematics	2013	1.01319					LLECE 2013		C	Country data	RO	Ratio	G	Global			
SE_TOT_GPI	Gender parity index for achievement (ratio)	152	Chile	5	5	South America	Country	-71.23029019	-35.2652885	CHL	1	1			_T	Total or not breakdown	SKILL_NMRCY	Numeracy	2015	0.70061					PIAAC 2015		C	Country data	RO	Ratio	G	Global			
SE_TOT_GPI	Gender parity index for achievement (ratio)	152	Chile	5	5	South America	Country	-71.23029019	-35.2652885	CHL	1	1			_T	Total or not breakdown	SKILL_LTRCY	Literacy	2015	0.89933					PIAAC 2015		C	Country data	RO	Ratio	G	Global			
SE_TOT_GPI	Gender parity index for achievement (ratio)	170	Colombia	5	5	South America	Country	-73.07446751	3.888209046	COL	1	1			ISCED11_1	Primary	SKILL_MATH	Skill: Minimum proficiency in mathematics	2013	0.8011					LLECE 2013		C	Country data	RO	Ratio	G	Global			
SE_TOT_GPI	Gender parity index for achievement (ratio)	170	Colombia	5	5	South America	Country	-73.07446751	3.888209046	COL	1	1			ISCED11_2	Lower secondary	SKILL_MATH	Skill: Minimum proficiency in mathematics	2018	0.74917					PISA 2018		C	Country data	RO	Ratio	G	Global			
SE_TOT_GPI	Gender parity index for achievement (ratio)	170	Colombia	5	5	South America	Country	-73.07446751	3.888209046	COL	1	1			ISCED11A_0_G23	Grades 2/3	SKILL_MATH	Skill: Minimum proficiency in mathematics	2013	1.00909					LLECE 2013		C	Country data	RO	Ratio	G	Global			
SE_TOT_GPI	Gender parity index for achievement (ratio)	170	Colombia	5	5	South America	Country	-73.07446751	3.888209046	COL	1	1			ISCED11_1	Primary	SKILL_READ	Skill: Minimum proficiency in reading	2013	1.04717					LLECE 2013		C	Country data	RO	Ratio	G	Global			
SE_TOT_GPI	Gender parity index for achievement (ratio)	170	Colombia	5	5	South America	Country	-73.07446751	3.888209046	COL	1	1			ISCED11_2	Lower secondary	SKILL_READ	Skill: Minimum proficiency in reading	2018	1.08038					PISA 2018		C	Country data	RO	Ratio	G	Global			
SE_TOT_GPI	Gender parity index for achievement (ratio)	170	Colombia	5	5	South America	Country	-73.07446751	3.888209046	COL	1	1			ISCED11A_0_G23	Grades 2/3	SKILL_READ	Skill: Minimum proficiency in reading	2013	1.06965					LLECE 2013		C	Country data	RO	Ratio	G	Global			
SE_TOT_GPI	Gender parity index for achievement (ratio)	170	Colombia	5	5	South America	Country	-73.07446751	3.888209046	COL	1	1			_T	Total or not breakdown	SKILL_LTRCY	Literacy	2012	0.9797					Skills Towards Employability and Productivity (STEP) of World Bank		C	Country data	RO	Ratio	G	Global			
SE_TOT_GPI	Gender parity index for achievement (ratio)	178	Congo	5	11	Western Africa	Country	15.22052612	-0.840544119	COG	1	1			ISCED11_1	Primary	SKILL_READ	Skill: Minimum proficiency in reading	2014	1.12313					PASEC 2014		C	Country data	RO	Ratio	G	Global			
SE_TOT_GPI	Gender parity index for achievement (ratio)	178	Congo	5	11	Western Africa	Country	15.22052612	-0.840544119	COG	1	1			ISCED11A_0_G23	Grades 2/3	SKILL_READ	Skill: Minimum proficiency in reading	2014	1.00966					PASEC 2014		C	Country data	RO	Ratio	G	Global			
SE_TOT_GPI	Gender parity index for achievement (ratio)	178	Congo	5	11	Western Africa	Country	15.22052612	-0.840544119	COG	1	1			ISCED11A_0_G23	Grades 2/3	SKILL_MATH	Skill: Minimum proficiency in mathematics	2014	0.97341					PASEC 2014		C	Country data	RO	Ratio	G	Global			
SE_TOT_GPI	Gender parity index for achievement (ratio)	188	Costa Rica	5	13	Central America	Country	-84.19712782	9.970998683	CRI	1	1			ISCED11_1	Primary	SKILL_READ	Skill: Minimum proficiency in reading	2013	1.03559					LLECE 2013		C	Country data	RO	Ratio	G	Global			
SE_TOT_GPI	Gender parity index for achievement (ratio)	188	Costa Rica	5	13	Central America	Country	-84.19712782	9.970998683	CRI	1	1			ISCED11A_0_G23	Grades 2/3	SKILL_READ	Skill: Minimum proficiency in reading	2013	1.04456					LLECE 2013		C	Country data	RO	Ratio	G	Global			
SE_TOT_GPI	Gender parity index for achievement (ratio)	188	Costa Rica	5	13	Central America	Country	-84.19712782	9.970998683	CRI	1	1			ISCED11_1	Primary	SKILL_MATH	Skill: Minimum proficiency in mathematics	2013	0.89901					LLECE 2013		C	Country data	RO	Ratio	G	Global			
SE_TOT_GPI	Gender parity index for achievement (ratio)	188	Costa Rica	5	13	Central America	Country	-84.19712782	9.970998683	CRI	1	1			ISCED11A_0_G23	Grades 2/3	SKILL_MATH	Skill: Minimum proficiency in mathematics	2013	0.99103					LLECE 2013		C	Country data	RO	Ratio	G	Global			
SE_TOT_GPI	Gender parity index for achievement (ratio)	188	Costa Rica	5	13	Central America	Country	-84.19712782	9.970998683	CRI	1	1			ISCED11_2	Lower secondary	SKILL_READ	Skill: Minimum proficiency in reading	2018	1.12019					PISA 2018		C	Country data	RO	Ratio	G	Global			
SE_TOT_GPI	Gender parity index for achievement (ratio)	188	Costa Rica	5	13	Central America	Country	-84.19712782	9.970998683	CRI	1	1			ISCED11_2	Lower secondary	SKILL_MATH	Skill: Minimum proficiency in mathematics	2018	0.79525					PISA 2018		C	Country data	RO	Ratio	G	Global			
SE_TOT_GPI	Gender parity index for achievement (ratio)	191	Croatia	4	39	Southern Europe	Country	17.95874553	45.45172212	HRV	1	1			ISCED11_2	Lower secondary	SKILL_READ	Skill: Minimum proficiency in reading	2018	1.18383					PISA 2018		C	Country data	RO	Ratio	G	Global			
SE_TOT_GPI	Gender parity index for achievement (ratio)	191	Croatia	4	39	Southern Europe	Country	17.95874553	45.45172212	HRV	1	1			ISCED11_2	Lower secondary	SKILL_MATH	Skill: Minimum proficiency in mathematics	2018	0.97934					PISA 2018		C	Country data	RO	Ratio	G	Global			
SE_TOT_GPI	Gender parity index for achievement (ratio)	191	Croatia	4	39	Southern Europe	Country	17.95874553	45.45172212	HRV	1	1			ISCED11_1	Primary	SKILL_MATH	Skill: Minimum proficiency in mathematics	2015	0.92205					TIMSS 2015		C	Country data	RO	Ratio	G	Global			
SE_TOT_GPI	Gender parity index for achievement (ratio)	191	Croatia	4	39	Southern Europe	Country	17.95874553	45.45172212	HRV	1	1			ISCED11_1	Primary	SKILL_READ	Skill: Minimum proficiency in reading	2011	1.00872					PIRLS 2011		C	Country data	RO	Ratio	G	Global			
SE_TOT_GPI	Gender parity index for achievement (ratio)	192	Cuba	5	29	Caribbean	Country	-79.54460144	22.10030366	CUB	1	1			ISCED11_1	Primary	SKILL_READ	Skill: Minimum proficiency in reading	2006	1.08026					LLECE 2006		C	Country data	RO	Ratio	G	Global			
SE_TOT_GPI	Gender parity index for achievement (ratio)	192	Cuba	5	29	Caribbean	Country	-79.54460144	22.10030366	CUB	1	1			ISCED11A_0_G23	Grades 2/3	SKILL_READ	Skill: Minimum proficiency in reading	2006	1.03275					LLECE 2006		C	Country data	RO	Ratio	G	Global			
SE_TOT_GPI	Gender parity index for achievement (ratio)	192	Cuba	5	29	Caribbean	Country	-79.54460144	22.10030366	CUB	1	1			ISCED11_1	Primary	SKILL_MATH	Skill: Minimum proficiency in mathematics	2006	1.03305					LLECE 2006		C	Country data	RO	Ratio	G	Global			
SE_TOT_GPI	Gender parity index for achievement (ratio)	192	Cuba	5	29	Caribbean	Country	-79.54460144	22.10030366	CUB	1	1			ISCED11A_0_G23	Grades 2/3	SKILL_MATH	Skill: Minimum proficiency in mathematics	2006	1.02712					LLECE 2006		C	Country data	RO	Ratio	G	Global			
SE_TOT_GPI	Gender parity index for achievement (ratio)	196	Cyprus	4	145	Western Asia	Country	33.22285964	35.05659437	CYP	1	1			ISCED11A_0_G23	Grades 2/3	SKILL_MATH	Skill: Minimum proficiency in mathematics	2015	0.98768					TIMSS 2015		C	Country data	RO	Ratio	G	Global			
SE_TOT_GPI	Gender parity index for achievement (ratio)	196	Cyprus	4	145	Western Asia	Country	33.22285964	35.05659437	CYP	1	1			ISCED11A_0_G23	Grades 2/3	SKILL_READ	Skill: Minimum proficiency in reading	2001	1.07813					PIRLS 2001		C	Country data	RO	Ratio	G	Global			
SE_TOT_GPI	Gender parity index for achievement (ratio)	196	Cyprus	4	145	Western Asia	Country	33.22285964	35.05659437	CYP	1	1			_T	Total or not breakdown	SKILL_LTRCY	Literacy	2012	1.01475					PIAAC 2012		C	Country data	RO	Ratio	G	Global			
SE_TOT_GPI	Gender parity index for achievement (ratio)	196	Cyprus	4	145	Western Asia	Country	33.22285964	35.05659437	CYP	1	1			_T	Total or not breakdown	SKILL_NMRCY	Numeracy	2012	0.94667					PIAAC 2012		C	Country data	RO	Ratio	G	Global			
SE_TOT_GPI	Gender parity index for achievement (ratio)	196	Cyprus	4	145	Western Asia	Country	33.22285964	35.05659437	CYP	1	1			ISCED11_2	Lower secondary	SKILL_READ	Skill: Minimum proficiency in reading	2018	1.47044					PISA 2018		C	Country data	RO	Ratio	G	Global			
SE_TOT_GPI	Gender parity index for achievement (ratio)	196	Cyprus	4	145	Western Asia	Country	33.22285964	35.05659437	CYP	1	1			ISCED11_2	Lower secondary	SKILL_MATH	Skill: Minimum proficiency in mathematics	2018	1.10017					PISA 2018		C	Country data	RO	Ratio	G	Global			
SE_TOT_GPI	Gender parity index for achievement (ratio)	203	Czechia	4	151	Eastern Europe	Country	15.33151382	49.73913871	CZE	1	1			ISCED11A_0_G23	Grades 2/3	SKILL_MATH	Skill: Minimum proficiency in mathematics	2015	0.97448					TIMSS 2015		C	Country data	RO	Ratio	G	Global			
SE_TOT_GPI	Gender parity index for achievement (ratio)	203	Czechia	4	151	Eastern Europe	Country	15.33151382	49.73913871	CZE	1	1			ISCED11_2	Lower secondary	SKILL_READ	Skill: Minimum proficiency in reading	2018	1.15367					PISA 2018		C	Country data	RO	Ratio	G	Global			
SE_TOT_GPI	Gender parity index for achievement (ratio)	203	Czechia	4	151	Eastern Europe	Country	15.33151382	49.73913871	CZE	1	1			ISCED11_2	Lower secondary	SKILL_MATH	Skill: Minimum proficiency in mathematics	2018	1.01073					PISA 2018		C	Country data	RO	Ratio	G	Global			
SE_TOT_GPI	Gender parity index for achievement (ratio)	203	Czechia	4	151	Eastern Europe	Country	15.33151382	49.73913871	CZE	1	1			ISCED11A_0_G23	Grades 2/3	SKILL_READ	Skill: Minimum proficiency in reading	2016	1.01914					PIRLS 2016		C	Country data	RO	Ratio	G	Global			
SE_TOT_GPI	Gender parity index for achievement (ratio)	203	Czechia	4	151	Eastern Europe	Country	15.33151382	49.73913871	CZE	1	1			_T	Total or not breakdown	SKILL_LTRCY	Literacy	2012	0.98786					PIAAC 2012		C	Country data	RO	Ratio	G	Global			
SE_TOT_GPI	Gender parity index for achievement (ratio)	203	Czechia	4	151	Eastern Europe	Country	15.33151382	49.73913871	CZE	1	1			_T	Total or not breakdown	SKILL_NMRCY	Numeracy	2012	0.95616					PIAAC 2012		C	Country data	RO	Ratio	G	Global			
SE_TOT_GPI	Gender parity index for achievement (ratio)	204	Benin	5	11	Western Africa	Country	2.339933594	9.65401646	BEN	1	1			ISCED11_1	Primary	SKILL_READ	Skill: Minimum proficiency in reading	2014	0.77965					PASEC 2014		C	Country data	RO	Ratio	G	Global			
SE_TOT_GPI	Gender parity index for achievement (ratio)	204	Benin	5	11	Western Africa	Country	2.339933594	9.65401646	BEN	1	1			ISCED11A_0_G23	Grades 2/3	SKILL_READ	Skill: Minimum proficiency in reading	2014	0.98761					PASEC 2014		C	Country data	RO	Ratio	G	Global			
SE_TOT_GPI	Gender parity index for achievement (ratio)	204	Benin	5	11	Western Africa	Country	2.339933594	9.65401646	BEN	1	1			ISCED11A_0_G23	Grades 2/3	SKILL_MATH	Skill: Minimum proficiency in mathematics	2014	1.16932					PASEC 2014		C	Country data	RO	Ratio	G	Global			
SE_TOT_GPI	Gender parity index for achievement (ratio)	208	Denmark	4	154	Northern Europe	Country	9.326571283	56.03829721	DNK	1	1			ISCED11_1	Primary	SKILL_MATH	Skill: Minimum proficiency in mathematics	1995	0.86682					TIMSS 1995		C	Country data	RO	Ratio	G	Global			
SE_TOT_GPI	Gender parity index for achievement (ratio)	208	Denmark	4	154	Northern Europe	Country	9.326571283	56.03829721	DNK	1	1			ISCED11_2	Lower secondary	SKILL_READ	Skill: Minimum proficiency in reading	2018	1.12421					PISA 2018		C	Country data	RO	Ratio	G	Global			
SE_TOT_GPI	Gender parity index for achievement (ratio)	208	Denmark	4	154	Northern Europe	Country	9.326571283	56.03829721	DNK	1	1			ISCED11_2	Lower secondary	SKILL_MATH	Skill: Minimum proficiency in mathematics	2018	1.00726					PISA 2018		C	Country data	RO	Ratio	G	Global			
SE_TOT_GPI	Gender parity index for achievement (ratio)	208	Denmark	4	154	Northern Europe	Country	9.326571283	56.03829721	DNK	1	1			ISCED11A_0_G23	Grades 2/3	SKILL_READ	Skill: Minimum proficiency in reading	2016	1.00392					PIRLS 2016		C	Country data	RO	Ratio	G	Global			
SE_TOT_GPI	Gender parity index for achievement (ratio)	208	Denmark	4	154	Northern Europe	Country	9.326571283	56.03829721	DNK	1	1			ISCED11A_0_G23	Grades 2/3	SKILL_MATH	Skill: Minimum proficiency in mathematics	2015	0.97182					TIMSS 2015		C	Country data	RO	Ratio	G	Global			
SE_TOT_GPI	Gender parity index for achievement (ratio)	208	Denmark	4	154	Northern Europe	Country	9.326571283	56.03829721	DNK	1	1			_T	Total or not breakdown	SKILL_NMRCY	Numeracy	2012	0.97466					PIAAC 2012		C	Country data	RO	Ratio	G	Global			
SE_TOT_GPI	Gender parity index for achievement (ratio)	208	Denmark	4	154	Northern Europe	Country	9.326571283	56.03829721	DNK	1	1			_T	Total or not breakdown	SKILL_LTRCY	Literacy	2012	1.03264					PIAAC 2012		C	Country data	RO	Ratio	G	Global			
SE_TOT_GPI	Gender parity index for achievement (ratio)	214	Dominican Republic	5	29	Caribbean	Country	-70.49847576	18.89832088	DOM	1	1			ISCED11_1	Primary	SKILL_READ	Skill: Minimum proficiency in reading	2013	1.12572					LLECE 2013		C	Country data	RO	Ratio	G	Global			
SE_TOT_GPI	Gender parity index for achievement (ratio)	214	Dominican Republic	5	29	Caribbean	Country	-70.49847576	18.89832088	DOM	1	1			ISCED11_1	Primary	SKILL_MATH	Skill: Minimum proficiency in mathematics	2013	0.91459					LLECE 2013		C	Country data	RO	Ratio	G	Global			
SE_TOT_GPI	Gender parity index for achievement (ratio)	214	Dominican Republic	5	29	Caribbean	Country	-70.49847576	18.89832088	DOM	1	1			ISCED11A_0_G23	Grades 2/3	SKILL_MATH	Skill: Minimum proficiency in mathematics	2013	1.1762					LLECE 2013		C	Country data	RO	Ratio	G	Global			
SE_TOT_GPI	Gender parity index for achievement (ratio)	214	Dominican Republic	5	29	Caribbean	Country	-70.49847576	18.89832088	DOM	1	1			ISCED11A_0_G23	Grades 2/3	SKILL_READ	Skill: Minimum proficiency in reading	2013	1.20219					LLECE 2013		C	Country data	RO	Ratio	G	Global			
SE_TOT_GPI	Gender parity index for achievement (ratio)	214	Dominican Republic	5	29	Caribbean	Country	-70.49847576	18.89832088	DOM	1	1			ISCED11_2	Lower secondary	SKILL_READ	Skill: Minimum proficiency in reading	2018	1.59169					PISA 2018		C	Country data	RO	Ratio	G	Global			
SE_TOT_GPI	Gender parity index for achievement (ratio)	214	Dominican Republic	5	29	Caribbean	Country	-70.49847576	18.89832088	DOM	1	1			ISCED11_2	Lower secondary	SKILL_MATH	Skill: Minimum proficiency in mathematics	2018	0.93939					PISA 2018		C	Country data	RO	Ratio	G	Global			
SE_TOT_GPI	Gender parity index for achievement (ratio)	218	Ecuador	5	5	South America	Country	-78.37005241	-1.447785891	ECU	1	1			ISCED11_1	Primary	SKILL_READ	Skill: Minimum proficiency in reading	2013	1.00344					LLECE 2013		C	Country data	RO	Ratio	G	Global			
SE_TOT_GPI	Gender parity index for achievement (ratio)	218	Ecuador	5	5	South America	Country	-78.37005241	-1.447785891	ECU	1	1			ISCED11A_0_G23	Grades 2/3	SKILL_READ	Skill: Minimum proficiency in reading	2013	1.00259					LLECE 2013		C	Country data	RO	Ratio	G	Global			
SE_TOT_GPI	Gender parity index for achievement (ratio)	218	Ecuador	5	5	South America	Country	-78.37005241	-1.447785891	ECU	1	1			ISCED11_1	Primary	SKILL_MATH	Skill: Minimum proficiency in mathematics	2013	0.9384					LLECE 2013		C	Country data	RO	Ratio	G	Global			
SE_TOT_GPI	Gender parity index for achievement (ratio)	218	Ecuador	5	5	South America	Country	-78.37005241	-1.447785891	ECU	1	1			ISCED11A_0_G23	Grades 2/3	SKILL_MATH	Skill: Minimum proficiency in mathematics	2013	0.95597					LLECE 2013		C	Country data	RO	Ratio	G	Global			
SE_TOT_GPI	Gender parity index for achievement (ratio)	218	Ecuador	5	5	South America	Country	-78.37005241	-1.447785891	ECU	1	1			ISCED11_2	Lower secondary	SKILL_READ	Skill: Minimum proficiency in reading	2015	1.09925					PISA D 2015		C	Country data	RO	Ratio	G	Global			
SE_TOT_GPI	Gender parity index for achievement (ratio)	218	Ecuador	5	5	South America	Country	-78.37005241	-1.447785891	ECU	1	1			ISCED11_2	Lower secondary	SKILL_MATH	Skill: Minimum proficiency in mathematics	2015	0.70532					PISA D 2015		C	Country data	RO	Ratio	G	Global			
