series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	timeCoverage	geoInfoUrl	location_code	location_desc	year	value	time_detail	upperBound	lowerBound	basePeriod	source	footnotes	nature_code	nature_desc	units_code	units_desc	reportingType_code	reportingType_desc	value_detail	lowerBound_detail	upperBound_detail
EG_ELC_ACCS	Proportion of population with access to electricity, by urban/rural (%)	108	Burundi	5	14	Eastern Africa	Country	29.89080992	-3.366387428	BDI	1	1			U	Urban	2017	61.8					World Bank		C	Country data	PT	Percentage	G	Global			
EG_ELC_ACCS	Proportion of population with access to electricity, by urban/rural (%)	108	Burundi	5	14	Eastern Africa	Country	29.89080992	-3.366387428	BDI	1	1			R	Rural	2017	1.65841					World Bank		M	Modeled data	PT	Percentage	G	Global			
EG_ELC_ACCS	Proportion of population with access to electricity, by urban/rural (%)	112	Belarus	4	151	Eastern Europe	Country	28.04940161	53.54193075	BLR	1	1			U	Urban	2017	100.0					World Bank		E	Estimated data	PT	Percentage	G	Global			
EG_ELC_ACCS	Proportion of population with access to electricity, by urban/rural (%)	112	Belarus	4	151	Eastern Europe	Country	28.04940161	53.54193075	BLR	1	1			_T	All areas	2017	100.0					World Bank		E	Estimated data	PT	Percentage	G	Global			
EG_ELC_ACCS	Proportion of population with access to electricity, by urban/rural (%)	112	Belarus	4	151	Eastern Europe	Country	28.04940161	53.54193075	BLR	1	1			R	Rural	2017	100.0					World Bank		E	Estimated data	PT	Percentage	G	Global			
EG_ELC_ACCS	Proportion of population with access to electricity, by urban/rural (%)	116	Cambodia	4	35	South-Eastern Asia	Country	104.922836	12.71163737	KHM	1	1			_T	All areas	2017	89.07					World Bank		C	Country data	PT	Percentage	G	Global			
EG_ELC_ACCS	Proportion of population with access to electricity, by urban/rural (%)	116	Cambodia	4	35	South-Eastern Asia	Country	104.922836	12.71163737	KHM	1	1			U	Urban	2017	99.06					World Bank		C	Country data	PT	Percentage	G	Global			
EG_ELC_ACCS	Proportion of population with access to electricity, by urban/rural (%)	116	Cambodia	4	35	South-Eastern Asia	Country	104.922836	12.71163737	KHM	1	1			R	Rural	2017	86.08934					World Bank		M	Modeled data	PT	Percentage	G	Global			
EG_ELC_ACCS	Proportion of population with access to electricity, by urban/rural (%)	12	Algeria	4	15	Northern Africa	Country	2.678164227	28.15940032	DZA	1	1			U	Urban	2017	100.0					World Bank		M	Modeled data	PT	Percentage	G	Global			
EG_ELC_ACCS	Proportion of population with access to electricity, by urban/rural (%)	12	Algeria	4	15	Northern Africa	Country	2.678164227	28.15940032	DZA	1	1			_T	All areas	2017	100.0					World Bank		M	Modeled data	PT	Percentage	G	Global			
EG_ELC_ACCS	Proportion of population with access to electricity, by urban/rural (%)	12	Algeria	4	15	Northern Africa	Country	2.678164227	28.15940032	DZA	1	1			R	Rural	2017	100.0					World Bank		M	Modeled data	PT	Percentage	G	Global			
EG_ELC_ACCS	Proportion of population with access to electricity, by urban/rural (%)	120	Cameroon	5	17	Middle Africa	Country	12.7419827	5.692387031	CMR	1	1			U	Urban	2017	93.20444					World Bank		M	Modeled data	PT	Percentage	G	Global			
EG_ELC_ACCS	Proportion of population with access to electricity, by urban/rural (%)	120	Cameroon	5	17	Middle Africa	Country	12.7419827	5.692387031	CMR	1	1			_T	All areas	2017	61.40187					World Bank		M	Modeled data	PT	Percentage	G	Global			
EG_ELC_ACCS	Proportion of population with access to electricity, by urban/rural (%)	120	Cameroon	5	17	Middle Africa	Country	12.7419827	5.692387031	CMR	1	1			R	Rural	2017	21.29035					World Bank		M	Modeled data	PT	Percentage	G	Global			
EG_ELC_ACCS	Proportion of population with access to electricity, by urban/rural (%)	124	Canada	4	21	Northern America	Country	-101.6575058	57.72360191	CAN	1	1			_T	All areas	2017	100.0					World Bank		E	Estimated data	PT	Percentage	G	Global			
EG_ELC_ACCS	Proportion of population with access to electricity, by urban/rural (%)	124	Canada	4	21	Northern America	Country	-101.6575058	57.72360191	CAN	1	1			U	Urban	2017	100.0					World Bank		E	Estimated data	PT	Percentage	G	Global			
EG_ELC_ACCS	Proportion of population with access to electricity, by urban/rural (%)	124	Canada	4	21	Northern America	Country	-101.6575058	57.72360191	CAN	1	1			R	Rural	2017	100.0					World Bank		E	Estimated data	PT	Percentage	G	Global			
EG_ELC_ACCS	Proportion of population with access to electricity, by urban/rural (%)	132	Cabo Verde	5	11	Western Africa	Country	-23.63544151	15.07791834	CPV	1	1			_T	All areas	2017	92.91364					World Bank		M	Modeled data	PT	Percentage	G	Global			
EG_ELC_ACCS	Proportion of population with access to electricity, by urban/rural (%)	132	Cabo Verde	5	11	Western Africa	Country	-23.63544151	15.07791834	CPV	1	1			U	Urban	2017	94.48608					World Bank		M	Modeled data	PT	Percentage	G	Global			
EG_ELC_ACCS	Proportion of population with access to electricity, by urban/rural (%)	132	Cabo Verde	5	11	Western Africa	Country	-23.63544151	15.07791834	CPV	1	1			R	Rural	2017	89.95964					World Bank		M	Modeled data	PT	Percentage	G	Global			
EG_ELC_ACCS	Proportion of population with access to electricity, by urban/rural (%)	136	Cayman Islands	5	29	Caribbean	Country	-81.16740559	19.32266656	CYM	0	1			U	Urban	2017	100.0					World Bank		E	Estimated data	PT	Percentage	G	Global			
EG_ELC_ACCS	Proportion of population with access to electricity, by urban/rural (%)	136	Cayman Islands	5	29	Caribbean	Country	-81.16740559	19.32266656	CYM	0	1			_T	All areas	2017	100.0					World Bank		E	Estimated data	PT	Percentage	G	Global			
EG_ELC_ACCS	Proportion of population with access to electricity, by urban/rural (%)	136	Cayman Islands	5	29	Caribbean	Country	-81.16740559	19.32266656	CYM	0	1			R	Rural	2017	100.0					World Bank		E	Estimated data	PT	Percentage	G	Global			
EG_ELC_ACCS	Proportion of population with access to electricity, by urban/rural (%)	140	Central African Republic	5	17	Middle Africa	Country	20.93559492	7.003720791	CAF	1	1			U	Urban	2017	52.14295					World Bank		M	Modeled data	PT	Percentage	G	Global			
EG_ELC_ACCS	Proportion of population with access to electricity, by urban/rural (%)	140	Central African Republic	5	17	Middle Africa	Country	20.93559492	7.003720791	CAF	1	1			_T	All areas	2017	29.98204					World Bank		M	Modeled data	PT	Percentage	G	Global			
EG_ELC_ACCS	Proportion of population with access to electricity, by urban/rural (%)	140	Central African Republic	5	17	Middle Africa	Country	20.93559492	7.003720791	CAF	1	1			R	Rural	2017	14.59481					World Bank		M	Modeled data	PT	Percentage	G	Global			
EG_ELC_ACCS	Proportion of population with access to electricity, by urban/rural (%)	143	Central Asia	3	142	Asia	Region								U	Urban	2017	99.94387					World Bank		E	Estimated data	PT	Percentage	G	Global			
EG_ELC_ACCS	Proportion of population with access to electricity, by urban/rural (%)	143	Central Asia	3	142	Asia	Region								R	Rural	2017	99.88326					World Bank		E	Estimated data	PT	Percentage	G	Global			
EG_ELC_ACCS	Proportion of population with access to electricity, by urban/rural (%)	143	Central Asia	3	142	Asia	Region								_T	All areas	2017	99.91242					World Bank		E	Estimated data	PT	Percentage	G	Global			
EG_ELC_ACCS	Proportion of population with access to electricity, by urban/rural (%)	144	Sri Lanka	4	34	Southern Asia	Country	80.70489654	7.614693343	LKA	1	1			R	Rural	2017	96.99198					World Bank		M	Modeled data	PT	Percentage	G	Global			
EG_ELC_ACCS	Proportion of population with access to electricity, by urban/rural (%)	144	Sri Lanka	4	34	Southern Asia	Country	80.70489654	7.614693343	LKA	1	1			_T	All areas	2017	97.54498					World Bank		M	Modeled data	PT	Percentage	G	Global			
EG_ELC_ACCS	Proportion of population with access to electricity, by urban/rural (%)	144	Sri Lanka	4	34	Southern Asia	Country	80.70489654	7.614693343	LKA	1	1			U	Urban	2017	100.0					World Bank		M	Modeled data	PT	Percentage	G	Global			
EG_ELC_ACCS	Proportion of population with access to electricity, by urban/rural (%)	145	Western Asia	3	142	Asia	Region								R	Rural	2017	90.17979					World Bank		E	Estimated data	PT	Percentage	G	Global			
EG_ELC_ACCS	Proportion of population with access to electricity, by urban/rural (%)	145	Western Asia	3	142	Asia	Region								_T	All areas	2017	97.09735					World Bank		E	Estimated data	PT	Percentage	G	Global			
EG_ELC_ACCS	Proportion of population with access to electricity, by urban/rural (%)	145	Western Asia	3	142	Asia	Region								U	Urban	2017	99.88526					World Bank		E	Estimated data	PT	Percentage	G	Global			
EG_ELC_ACCS	Proportion of population with access to electricity, by urban/rural (%)	148	Chad	5	17	Middle Africa	Country	18.66618401	15.36279341	TCD	1	1			_T	All areas	2017	10.87642					World Bank		M	Modeled data	PT	Percentage	G	Global			
EG_ELC_ACCS	Proportion of population with access to electricity, by urban/rural (%)	148	Chad	5	17	Middle Africa	Country	18.66618401	15.36279341	TCD	1	1			U	Urban	2017	39.18588					World Bank		M	Modeled data	PT	Percentage	G	Global			
EG_ELC_ACCS	Proportion of population with access to electricity, by urban/rural (%)	148	Chad	5	17	Middle Africa	Country	18.66618401	15.36279341	TCD	1	1			R	Rural	2017	2.48802					World Bank		M	Modeled data	PT	Percentage	G	Global			
EG_ELC_ACCS	Proportion of population with access to electricity, by urban/rural (%)	15	Northern Africa	3	2	Africa	Region								R	Rural	2017	85.33766					World Bank		E	Estimated data	PT	Percentage	G	Global			
EG_ELC_ACCS	Proportion of population with access to electricity, by urban/rural (%)	15	Northern Africa	3	2	Africa	Region								_T	All areas	2017	91.60931					World Bank		E	Estimated data	PT	Percentage	G	Global			
EG_ELC_ACCS	Proportion of population with access to electricity, by urban/rural (%)	15	Northern Africa	3	2	Africa	Region								U	Urban	2017	97.97962					World Bank		E	Estimated data	PT	Percentage	G	Global			
EG_ELC_ACCS	Proportion of population with access to electricity, by urban/rural (%)	150	Europe	2	1	World	Region								R	Rural	2017	100.0					World Bank		E	Estimated data	PT	Percentage	G	Global			
EG_ELC_ACCS	Proportion of population with access to electricity, by urban/rural (%)	150	Europe	2	1	World	Region								U	Urban	2017	100.0					World Bank		E	Estimated data	PT	Percentage	G	Global			
EG_ELC_ACCS	Proportion of population with access to electricity, by urban/rural (%)	150	Europe	2	1	World	Region								_T	All areas	2017	100.0					World Bank		E	Estimated data	PT	Percentage	G	Global			
EG_ELC_ACCS	Proportion of population with access to electricity, by urban/rural (%)	152	Chile	5	5	South America	Country	-71.23029019	-35.2652885	CHL	1	1			_T	All areas	2017	100.0					World Bank		E	Estimated data	PT	Percentage	G	Global			
EG_ELC_ACCS	Proportion of population with access to electricity, by urban/rural (%)	152	Chile	5	5	South America	Country	-71.23029019	-35.2652885	CHL	1	1			R	Rural	2017	100.0					World Bank		E	Estimated data	PT	Percentage	G	Global			
EG_ELC_ACCS	Proportion of population with access to electricity, by urban/rural (%)	152	Chile	5	5	South America	Country	-71.23029019	-35.2652885	CHL	1	1			U	Urban	2017	100.0					World Bank		E	Estimated data	PT	Percentage	G	Global			
EG_ELC_ACCS	Proportion of population with access to electricity, by urban/rural (%)	156	China	4	30	Eastern Asia	Country	104.1403375	32.30955217	CHN	1	1			_T	All areas	2017	100.0					World Bank		M	Modeled data	PT	Percentage	G	Global			
EG_ELC_ACCS	Proportion of population with access to electricity, by urban/rural (%)	156	China	4	30	Eastern Asia	Country	104.1403375	32.30955217	CHN	1	1			R	Rural	2017	99.97263					World Bank		M	Modeled data	PT	Percentage	G	Global			
EG_ELC_ACCS	Proportion of population with access to electricity, by urban/rural (%)	156	China	4	30	Eastern Asia	Country	104.1403375	32.30955217	CHN	1	1			U	Urban	2017	100.0					World Bank		M	Modeled data	PT	Percentage	G	Global			
EG_ELC_ACCS	Proportion of population with access to electricity, by urban/rural (%)	170	Colombia	5	5	South America	Country	-73.07446751	3.888209046	COL	1	1			U	Urban	2017	100.0					World Bank		M	Modeled data	PT	Percentage	G	Global			
EG_ELC_ACCS	Proportion of population with access to electricity, by urban/rural (%)	170	Colombia	5	5	South America	Country	-73.07446751	3.888209046	COL	1	1			_T	All areas	2017	99.59524					World Bank		M	Modeled data	PT	Percentage	G	Global			
EG_ELC_ACCS	Proportion of population with access to electricity, by urban/rural (%)	170	Colombia	5	5	South America	Country	-73.07446751	3.888209046	COL	1	1			R	Rural	2017	97.93003					World Bank		M	Modeled data	PT	Percentage	G	Global			
EG_ELC_ACCS	Proportion of population with access to electricity, by urban/rural (%)	174	Comoros	5	14	Eastern Africa	Country	43.34234565	-11.66121732	COM	1	1			_T	All areas	2017	79.93129					World Bank		M	Modeled data	PT	Percentage	G	Global			
EG_ELC_ACCS	Proportion of population with access to electricity, by urban/rural (%)	174	Comoros	5	14	Eastern Africa	Country	43.34234565	-11.66121732	COM	1	1			U	Urban	2017	95.11971					World Bank		M	Modeled data	PT	Percentage	G	Global			
EG_ELC_ACCS	Proportion of population with access to electricity, by urban/rural (%)	174	Comoros	5	14	Eastern Africa	Country	43.34234565	-11.66121732	COM	1	1			R	Rural	2017	73.79247					World Bank		M	Modeled data	PT	Percentage	G	Global			
EG_ELC_ACCS	Proportion of population with access to electricity, by urban/rural (%)	178	Congo	5	11	Western Africa	Country	15.22052612	-0.840544119	COG	1	1			_T	All areas	2017	66.21485					World Bank		M	Modeled data	PT	Percentage	G	Global			
EG_ELC_ACCS	Proportion of population with access to electricity, by urban/rural (%)	178	Congo	5	11	Western Africa	Country	15.22052612	-0.840544119	COG	1	1			U	Urban	2017	87.42886					World Bank		M	Modeled data	PT	Percentage	G	Global			
EG_ELC_ACCS	Proportion of population with access to electricity, by urban/rural (%)	178	Congo	5	11	Western Africa	Country	15.22052612	-0.840544119	COG	1	1			R	Rural	2017	24.18086					World Bank		M	Modeled data	PT	Percentage	G	Global			
EG_ELC_ACCS	Proportion of population with access to electricity, by urban/rural (%)	180	Democratic Republic of the Congo	5	17	Middle Africa	Country	23.65496507	-2.877154732	COD	1	1			U	Urban	2017	49.18981					World Bank		M	Modeled data	PT	Percentage	G	Global			
EG_ELC_ACCS	Proportion of population with access to electricity, by urban/rural (%)	180	Democratic Republic of the Congo	5	17	Middle Africa	Country	23.65496507	-2.877154732	COD	1	1			_T	All areas	2017	19.09363					World Bank		M	Modeled data	PT	Percentage	G	Global			
EG_ELC_ACCS	Proportion of population with access to electricity, by urban/rural (%)	180	Democratic Republic of the Congo	5	17	Middle Africa	Country	23.65496507	-2.877154732	COD	1	1			R	Rural	2017	0.0					World Bank		M	Modeled data	PT	Percentage	G	Global			
EG_ELC_ACCS	Proportion of population with access to electricity, by urban/rural (%)	184	Cook Islands	4	61	Polynesia	Country	-159.7711391	-21.22696458	COK	0	1			_T	All areas	2017	100.0					World Bank		M	Modeled data	PT	Percentage	G	Global			
EG_ELC_ACCS	Proportion of population with access to electricity, by urban/rural (%)	184	Cook Islands	4	61	Polynesia	Country	-159.7711391	-21.22696458	COK	0	1			U	Urban	2017	100.0					World Bank		M	Modeled data	PT	Percentage	G	Global			
EG_ELC_ACCS	Proportion of population with access to electricity, by urban/rural (%)	184	Cook Islands	4	61	Polynesia	Country	-159.7711391	-21.22696458	COK	0	1			R	Rural	2017	0.0					World Bank		E	Estimated data	PT	Percentage	G	Global			
EG_ELC_ACCS	Proportion of population with access to electricity, by urban/rural (%)	188	Costa Rica	5	13	Central America	Country	-84.19712782	9.970998683	CRI	1	1			U	Urban	2017	99.8					World Bank		C	Country data	PT	Percentage	G	Global			
EG_ELC_ACCS	Proportion of population with access to electricity, by urban/rural (%)	188	Costa Rica	5	13	Central America	Country	-84.19712782	9.970998683	CRI	1	1			_T	All areas	2017	99.6					World Bank		C	Country data	PT	Percentage	G	Global			
EG_ELC_ACCS	Proportion of population with access to electricity, by urban/rural (%)	188	Costa Rica	5	13	Central America	Country	-84.19712782	9.970998683	CRI	1	1			R	Rural	2017	98.86716					World Bank		M	Modeled data	PT	Percentage	G	Global			
EG_ELC_ACCS	Proportion of population with access to electricity, by urban/rural (%)	191	Croatia	4	39	Southern Europe	Country	17.95874553	45.45172212	HRV	1	1			_T	All areas	2017	100.0					World Bank		E	Estimated data	PT	Percentage	G	Global			
EG_ELC_ACCS	Proportion of population with access to electricity, by urban/rural (%)	191	Croatia	4	39	Southern Europe	Country	17.95874553	45.45172212	HRV	1	1			U	Urban	2017	100.0					World Bank		E	Estimated data	PT	Percentage	G	Global			
EG_ELC_ACCS	Proportion of population with access to electricity, by urban/rural (%)	191	Croatia	4	39	Southern Europe	Country	17.95874553	45.45172212	HRV	1	1			R	Rural	2017	100.0					World Bank		E	Estimated data	PT	Percentage	G	Global			
EG_ELC_ACCS	Proportion of population with access to electricity, by urban/rural (%)	192	Cuba	5	29	Caribbean	Country	-79.54460144	22.10030366	CUB	1	1			_T	All areas	2017	100.0					World Bank		M	Modeled data	PT	Percentage	G	Global			
EG_ELC_ACCS	Proportion of population with access to electricity, by urban/rural (%)	192	Cuba	5	29	Caribbean	Country	-79.54460144	22.10030366	CUB	1	1			U	Urban	2017	100.0					World Bank		M	Modeled data	PT	Percentage	G	Global			
EG_ELC_ACCS	Proportion of population with access to electricity, by urban/rural (%)	192	Cuba	5	29	Caribbean	Country	-79.54460144	22.10030366	CUB	1	1			R	Rural	2017	100.0					World Bank		M	Modeled data	PT	Percentage	G	Global			
EG_ELC_ACCS	Proportion of population with access to electricity, by urban/rural (%)	196	Cyprus	4	145	Western Asia	Country	33.22285964	35.05659437	CYP	1	1			U	Urban	2017	100.0					World Bank		E	Estimated data	PT	Percentage	G	Global			
EG_ELC_ACCS	Proportion of population with access to electricity, by urban/rural (%)	196	Cyprus	4	145	Western Asia	Country	33.22285964	35.05659437	CYP	1	1			_T	All areas	2017	100.0					World Bank		E	Estimated data	PT	Percentage	G	Global			
EG_ELC_ACCS	Proportion of population with access to electricity, by urban/rural (%)	196	Cyprus	4	145	Western Asia	Country	33.22285964	35.05659437	CYP	1	1			R	Rural	2017	100.0					World Bank		E	Estimated data	PT	Percentage	G	Global			
EG_ELC_ACCS	Proportion of population with access to electricity, by urban/rural (%)	199	Least Developed Countries (LDC)	1			Group								U	Urban	2017	79.02749					World Bank		E	Estimated data	PT	Percentage	G	Global			
EG_ELC_ACCS	Proportion of population with access to electricity, by urban/rural (%)	199	Least Developed Countries (LDC)	1			Group								R	Rural	2017	37.78543					World Bank		E	Estimated data	PT	Percentage	G	Global			
EG_ELC_ACCS	Proportion of population with access to electricity, by urban/rural (%)	199	Least Developed Countries (LDC)	1			Group								_T	All areas	2017	51.05391					World Bank		E	Estimated data	PT	Percentage	G	Global			
EG_ELC_ACCS	Proportion of population with access to electricity, by urban/rural (%)	20	Andorra	4	39	Southern Europe	Country	1.576257417	42.54548611	AND	1	1			R	Rural	2017	100.0					World Bank		E	Estimated data	PT	Percentage	G	Global			
EG_ELC_ACCS	Proportion of population with access to electricity, by urban/rural (%)	20	Andorra	4	39	Southern Europe	Country	1.576257417	42.54548611	AND	1	1			_T	All areas	2017	100.0					World Bank		E	Estimated data	PT	Percentage	G	Global			
EG_ELC_ACCS	Proportion of population with access to electricity, by urban/rural (%)	20	Andorra	4	39	Southern Europe	Country	1.576257417	42.54548611	AND	1	1			U	Urban	2017	100.0					World Bank		E	Estimated data	PT	Percentage	G	Global			
EG_ELC_ACCS	Proportion of population with access to electricity, by urban/rural (%)	202	Sub-Saharan Africa	3	2	Africa	Region								R	Rural	2017	21.60107					World Bank		E	Estimated data	PT	Percentage	G	Global			
EG_ELC_ACCS	Proportion of population with access to electricity, by urban/rural (%)	202	Sub-Saharan Africa	3	2	Africa	Region								_T	All areas	2017	43.94431					World Bank		E	Estimated data	PT	Percentage	G	Global			
EG_ELC_ACCS	Proportion of population with access to electricity, by urban/rural (%)	202	Sub-Saharan Africa	3	2	Africa	Region								U	Urban	2017	78.71173					World Bank		E	Estimated data	PT	Percentage	G	Global			
EG_ELC_ACCS	Proportion of population with access to electricity, by urban/rural (%)	203	Czechia	4	151	Eastern Europe	Country	15.33151382	49.73913871	CZE	1	1			_T	All areas	2017	100.0					World Bank		E	Estimated data	PT	Percentage	G	Global			
EG_ELC_ACCS	Proportion of population with access to electricity, by urban/rural (%)	203	Czechia	4	151	Eastern Europe	Country	15.33151382	49.73913871	CZE	1	1			U	Urban	2017	100.0					World Bank		E	Estimated data	PT	Percentage	G	Global			
EG_ELC_ACCS	Proportion of population with access to electricity, by urban/rural (%)	203	Czechia	4	151	Eastern Europe	Country	15.33151382	49.73913871	CZE	1	1			R	Rural	2017	100.0					World Bank		E	Estimated data	PT	Percentage	G	Global			
EG_ELC_ACCS	Proportion of population with access to electricity, by urban/rural (%)	204	Benin	5	11	Western Africa	Country	2.339933594	9.65401646	BEN	1	1			U	Urban	2017	72.53473					World Bank		M	Modeled data	PT	Percentage	G	Global			
EG_ELC_ACCS	Proportion of population with access to electricity, by urban/rural (%)	204	Benin	5	11	Western Africa	Country	2.339933594	9.65401646	BEN	1	1			_T	All areas	2017	43.07775					World Bank		M	Modeled data	PT	Percentage	G	Global			
EG_ELC_ACCS	Proportion of population with access to electricity, by urban/rural (%)	204	Benin	5	11	Western Africa	Country	2.339933594	9.65401646	BEN	1	1			R	Rural	2017	17.19774					World Bank		M	Modeled data	PT	Percentage	G	Global			
EG_ELC_ACCS	Proportion of population with access to electricity, by urban/rural (%)	208	Denmark	4	154	Northern Europe	Country	9.326571283	56.03829721	DNK	1	1			U	Urban	2017	100.0					World Bank		E	Estimated data	PT	Percentage	G	Global			
EG_ELC_ACCS	Proportion of population with access to electricity, by urban/rural (%)	208	Denmark	4	154	Northern Europe	Country	9.326571283	56.03829721	DNK	1	1			_T	All areas	2017	100.0					World Bank		E	Estimated data	PT	Percentage	G	Global			
EG_ELC_ACCS	Proportion of population with access to electricity, by urban/rural (%)	208	Denmark	4	154	Northern Europe	Country	9.326571283	56.03829721	DNK	1	1			R	Rural	2017	100.0					World Bank		E	Estimated data	PT	Percentage	G	Global			
EG_ELC_ACCS	Proportion of population with access to electricity, by urban/rural (%)	21	Northern America	3	19	Americas	Region								_T	All areas	2017	100.0					World Bank		E	Estimated data	PT	Percentage	G	Global			
EG_ELC_ACCS	Proportion of population with access to electricity, by urban/rural (%)	21	Northern America	3	19	Americas	Region								R	Rural	2017	100.0					World Bank		E	Estimated data	PT	Percentage	G	Global			
EG_ELC_ACCS	Proportion of population with access to electricity, by urban/rural (%)	21	Northern America	3	19	Americas	Region								U	Urban	2017	100.0					World Bank		E	Estimated data	PT	Percentage	G	Global			
EG_ELC_ACCS	Proportion of population with access to electricity, by urban/rural (%)	212	Dominica	5	29	Caribbean	Country	-61.3493756	15.43391378	DMA	1	1			U	Urban	2017	100.0					World Bank		M	Modeled data	PT	Percentage	G	Global			
EG_ELC_ACCS	Proportion of population with access to electricity, by urban/rural (%)	212	Dominica	5	29	Caribbean	Country	-61.3493756	15.43391378	DMA	1	1			_T	All areas	2017	100.0					World Bank		M	Modeled data	PT	Percentage	G	Global			
EG_ELC_ACCS	Proportion of population with access to electricity, by urban/rural (%)	212	Dominica	5	29	Caribbean	Country	-61.3493756	15.43391378	DMA	1	1			R	Rural	2017	100.0					World Bank		M	Modeled data	PT	Percentage	G	Global			
EG_ELC_ACCS	Proportion of population with access to electricity, by urban/rural (%)	214	Dominican Republic	5	29	Caribbean	Country	-70.49847576	18.89832088	DOM	1	1			_T	All areas	2017	100.0					World Bank		M	Modeled data	PT	Percentage	G	Global			
EG_ELC_ACCS	Proportion of population with access to electricity, by urban/rural (%)	214	Dominican Republic	5	29	Caribbean	Country	-70.49847576	18.89832088	DOM	1	1			U	Urban	2017	100.0					World Bank		M	Modeled data	PT	Percentage	G	Global			
EG_ELC_ACCS	Proportion of population with access to electricity, by urban/rural (%)	214	Dominican Republic	5	29	Caribbean	Country	-70.49847576	18.89832088	DOM	1	1			R	Rural	2017	100.0					World Bank		M	Modeled data	PT	Percentage	G	Global			
EG_ELC_ACCS	Proportion of population with access to electricity, by urban/rural (%)	218	Ecuador	5	5	South America	Country	-78.37005241	-1.447785891	ECU	1	1			_T	All areas	2017	100.0					World Bank		M	Modeled data	PT	Percentage	G	Global			
EG_ELC_ACCS	Proportion of population with access to electricity, by urban/rural (%)	218	Ecuador	5	5	South America	Country	-78.37005241	-1.447785891	ECU	1	1			U	Urban	2017	100.0					World Bank		M	Modeled data	PT	Percentage	G	Global			
EG_ELC_ACCS	Proportion of population with access to electricity, by urban/rural (%)	218	Ecuador	5	5	South America	Country	-78.37005241	-1.447785891	ECU	1	1			R	Rural	2017	100.0					World Bank		M	Modeled data	PT	Percentage	G	Global			
EG_ELC_ACCS	Proportion of population with access to electricity, by urban/rural (%)	222	El Salvador	5	13	Central America	Country	-88.86862995	13.73603564	SLV	1	1			_T	All areas	2017	99.49039					World Bank		M	Modeled data	PT	Percentage	G	Global			
EG_ELC_ACCS	Proportion of population with access to electricity, by urban/rural (%)	222	El Salvador	5	13	Central America	Country	-88.86862995	13.73603564	SLV	1	1			U	Urban	2017	98.84116					World Bank		M	Modeled data	PT	Percentage	G	Global			
EG_ELC_ACCS	Proportion of population with access to electricity, by urban/rural (%)	222	El Salvador	5	13	Central America	Country	-88.86862995	13.73603564	SLV	1	1			R	Rural	2017	100.0					World Bank		M	Modeled data	PT	Percentage	G	Global			
EG_ELC_ACCS	Proportion of population with access to electricity, by urban/rural (%)	226	Equatorial Guinea	5	17	Middle Africa	Country	10.46535826	1.565792376	GNQ	1	1			_T	All areas	2017	67.1841					World Bank		M	Modeled data	PT	Percentage	G	Global			
