series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	timeCoverage	geoInfoUrl	year	value	time_detail	upperBound	lowerBound	basePeriod	source	footnotes	nature_code	nature_desc	units_code	units_desc	value_detail	lowerBound_detail	upperBound_detail
SG_STT_NSDSFDGVT	Countries with national statistical plans with funding from Government (1 = YES; 0 = NO)	204	Benin	5	11	Western Africa	Country	2.339933594	9.65401646	BEN	1	1			2019	1.0					PARIS21 SDG Survey	Observation value represents the number of countries with national statistical plans with funding from donors	G	Global monitoring data	NUMBER	Number			
SG_STT_NSDSFDGVT	Countries with national statistical plans with funding from Government (1 = YES; 0 = NO)	212	Dominica	5	29	Caribbean	Country	-61.3493756	15.43391378	DMA	1	1			2019	1.0					PARIS21 SDG Survey	Observation value represents the number of countries with national statistical plans with funding from donors	G	Global monitoring data	NUMBER	Number			
SG_STT_NSDSFDGVT	Countries with national statistical plans with funding from Government (1 = YES; 0 = NO)	222	El Salvador	5	13	Central America	Country	-88.86862995	13.73603564	SLV	1	1			2019	1.0					PARIS21 SDG Survey	Observation value represents the number of countries with national statistical plans with funding from donors	G	Global monitoring data	NUMBER	Number			
SG_STT_NSDSFDGVT	Countries with national statistical plans with funding from Government (1 = YES; 0 = NO)	262	Djibouti	5	14	Eastern Africa	Country	42.18274707	11.56004161	DJI	1	1			2019	1.0					PARIS21 SDG Survey	Observation value represents the number of countries with national statistical plans with funding from donors	G	Global monitoring data	NUMBER	Number			
SG_STT_NSDSFDGVT	Countries with national statistical plans with funding from Government (1 = YES; 0 = NO)	270	Gambia	5	11	Western Africa	Country	-15.39944785	13.45295927	GMB	1	1			2019	1.0					PARIS21 SDG Survey	Observation value represents the number of countries with national statistical plans with funding from donors	G	Global monitoring data	NUMBER	Number			
SG_STT_NSDSFDGVT	Countries with national statistical plans with funding from Government (1 = YES; 0 = NO)	275	State of Palestine	4	145	Western Asia	Country	35.25694122	31.94347933	PSE	0	1			2019	1.0					PARIS21 SDG Survey	Observation value represents the number of countries with national statistical plans with funding from donors	G	Global monitoring data	NUMBER	Number			
SG_STT_NSDSFDGVT	Countries with national statistical plans with funding from Government (1 = YES; 0 = NO)	29	Caribbean	4	419	Latin America and the Caribbean	Region								2019	3.0					PARIS21 SDG Survey	Observation value represents the number of countries with national statistical plans with funding from donors	G	Global monitoring data	NUMBER	Number			
SG_STT_NSDSFDGVT	Countries with national statistical plans with funding from Government (1 = YES; 0 = NO)	30	Eastern Asia	3	142	Asia	Region								2019	2.0					PARIS21 SDG Survey	Observation value represents the number of countries with national statistical plans with funding from donors	G	Global monitoring data	NUMBER	Number			
SG_STT_NSDSFDGVT	Countries with national statistical plans with funding from Government (1 = YES; 0 = NO)	324	Guinea	5	11	Western Africa	Country	-11.28173419	11.00210343	GIN	1	1			2019	1.0					PARIS21 SDG Survey	Observation value represents the number of countries with national statistical plans with funding from donors	G	Global monitoring data	NUMBER	Number			
SG_STT_NSDSFDGVT	Countries with national statistical plans with funding from Government (1 = YES; 0 = NO)	34	Southern Asia	3	142	Asia	Region								2019	4.0					PARIS21 SDG Survey	Observation value represents the number of countries with national statistical plans with funding from donors	G	Global monitoring data	NUMBER	Number			
SG_STT_NSDSFDGVT	Countries with national statistical plans with funding from Government (1 = YES; 0 = NO)	348	Hungary	4	151	Eastern Europe	Country	19.41221519	47.1651448	HUN	1	1			2019	1.0					PARIS21 SDG Survey	Observation value represents the number of countries with national statistical plans with funding from donors	G	Global monitoring data	NUMBER	Number			
SG_STT_NSDSFDGVT	Countries with national statistical plans with funding from Government (1 = YES; 0 = NO)	35	South-Eastern Asia	3	142	Asia	Region								2019	1.0					PARIS21 SDG Survey	Observation value represents the number of countries with national statistical plans with funding from donors	G	Global monitoring data	NUMBER	Number			
SG_STT_NSDSFDGVT	Countries with national statistical plans with funding from Government (1 = YES; 0 = NO)	384	Côte d'Ivoire	5	11	Western Africa	Country	-5.552690016	7.62211586	CIV	1	1			2019	1.0					PARIS21 SDG Survey	Observation value represents the number of countries with national statistical plans with funding from donors	G	Global monitoring data	NUMBER	Number			
SG_STT_NSDSFDGVT	Countries with national statistical plans with funding from Government (1 = YES; 0 = NO)	388	Jamaica	5	29	Caribbean	Country	-77.31068409	18.15616857	JAM	1	1			2019	1.0					PARIS21 SDG Survey	Observation value represents the number of countries with national statistical plans with funding from donors	G	Global monitoring data	NUMBER	Number			
SG_STT_NSDSFDGVT	Countries with national statistical plans with funding from Government (1 = YES; 0 = NO)	39	Southern Europe	3	150	Europe	Region								2019	5.0					PARIS21 SDG Survey	Observation value represents the number of countries with national statistical plans with funding from donors	G	Global monitoring data	NUMBER	Number			
SG_STT_NSDSFDGVT	Countries with national statistical plans with funding from Government (1 = YES; 0 = NO)	400	Jordan	4	145	Western Asia	Country	37.13024774	30.65365973	JOR	1	1			2019	1.0					PARIS21 SDG Survey	Observation value represents the number of countries with national statistical plans with funding from donors	G	Global monitoring data	NUMBER	Number			
SG_STT_NSDSFDGVT	Countries with national statistical plans with funding from Government (1 = YES; 0 = NO)	408	Democratic People's Republic of Korea	4	30	Eastern Asia	Country	127.1803633	40.1462645	PRK	1	1			2019	1.0					PARIS21 SDG Survey	Observation value represents the number of countries with national statistical plans with funding from donors	G	Global monitoring data	NUMBER	Number			
SG_STT_NSDSFDGVT	Countries with national statistical plans with funding from Government (1 = YES; 0 = NO)	417	Kyrgyzstan	4	143	Central Asia	Country	74.52324839	41.46204516	KGZ	1	1			2019	1.0					PARIS21 SDG Survey	Observation value represents the number of countries with national statistical plans with funding from donors	G	Global monitoring data	NUMBER	Number			
SG_STT_NSDSFDGVT	Countries with national statistical plans with funding from Government (1 = YES; 0 = NO)	419	Latin America and the Caribbean	3	19	Americas	Region								2019	7.0					PARIS21 SDG Survey	Observation value represents the number of countries with national statistical plans with funding from donors	G	Global monitoring data	NUMBER	Number			
SG_STT_NSDSFDGVT	Countries with national statistical plans with funding from Government (1 = YES; 0 = NO)	432	Landlocked developing countries (LLDCs)	1			Group								2019	16.0					PARIS21 SDG Survey	Observation value represents the number of countries with national statistical plans with funding from donors	G	Global monitoring data	NUMBER	Number			
SG_STT_NSDSFDGVT	Countries with national statistical plans with funding from Government (1 = YES; 0 = NO)	450	Madagascar	5	14	Eastern Africa	Country	46.6982339	-19.38514785	MDG	1	1			2019	1.0					PARIS21 SDG Survey	Observation value represents the number of countries with national statistical plans with funding from donors	G	Global monitoring data	NUMBER	Number			
SG_STT_NSDSFDGVT	Countries with national statistical plans with funding from Government (1 = YES; 0 = NO)	478	Mauritania	5	11	Western Africa	Country	-10.33187259	20.26089546	MRT	1	1			2019	1.0					PARIS21 SDG Survey	Observation value represents the number of countries with national statistical plans with funding from donors	G	Global monitoring data	NUMBER	Number			
SG_STT_NSDSFDGVT	Countries with national statistical plans with funding from Government (1 = YES; 0 = NO)	496	Mongolia	4	30	Eastern Asia	Country	103.0728057	46.83892054	MNG	1	1			2019	1.0					PARIS21 SDG Survey	Observation value represents the number of countries with national statistical plans with funding from donors	G	Global monitoring data	NUMBER	Number			
SG_STT_NSDSFDGVT	Countries with national statistical plans with funding from Government (1 = YES; 0 = NO)	498	Republic of Moldova	4	151	Eastern Europe	Country	28.4650624	47.20236795	MDA	1	1			2019	1.0					PARIS21 SDG Survey	Observation value represents the number of countries with national statistical plans with funding from donors	G	Global monitoring data	NUMBER	Number			
SG_STT_NSDSFDGVT	Countries with national statistical plans with funding from Government (1 = YES; 0 = NO)	5	South America	4	419	Latin America and the Caribbean	Region								2019	1.0					PARIS21 SDG Survey	Observation value represents the number of countries with national statistical plans with funding from donors	G	Global monitoring data	NUMBER	Number			
SG_STT_NSDSFDGVT	Countries with national statistical plans with funding from Government (1 = YES; 0 = NO)	50	Bangladesh	4	34	Southern Asia	Country	89.17660788	22.86961622	BGD	1	1			2019	1.0					PARIS21 SDG Survey	Observation value represents the number of countries with national statistical plans with funding from donors	G	Global monitoring data	NUMBER	Number			
SG_STT_NSDSFDGVT	Countries with national statistical plans with funding from Government (1 = YES; 0 = NO)	51	Armenia	4	145	Western Asia	Country	44.93839317	40.29499741	ARM	1	1			2019	1.0					PARIS21 SDG Survey	Observation value represents the number of countries with national statistical plans with funding from donors	G	Global monitoring data	NUMBER	Number			
SG_STT_NSDSFDGVT	Countries with national statistical plans with funding from Government (1 = YES; 0 = NO)	513	Europe and Northern America	2	1	World	Region								2019	9.0					PARIS21 SDG Survey	Observation value represents the number of countries with national statistical plans with funding from donors	G	Global monitoring data	NUMBER	Number			
SG_STT_NSDSFDGVT	Countries with national statistical plans with funding from Government (1 = YES; 0 = NO)	524	Nepal	4	34	Southern Asia	Country	83.94678863	28.25866332	NPL	1	1			2019	1.0					PARIS21 SDG Survey	Observation value represents the number of countries with national statistical plans with funding from donors	G	Global monitoring data	NUMBER	Number			
SG_STT_NSDSFDGVT	Countries with national statistical plans with funding from Government (1 = YES; 0 = NO)	543	Oceania (exc. Australia and New Zealand)	3	9	Oceania	Region								2019	3.0					PARIS21 SDG Survey	Observation value represents the number of countries with national statistical plans with funding from donors	G	Global monitoring data	NUMBER	Number			
SG_STT_NSDSFDGVT	Countries with national statistical plans with funding from Government (1 = YES; 0 = NO)	61	Polynesia	3	9	Oceania	Region								2019	3.0					PARIS21 SDG Survey	Observation value represents the number of countries with national statistical plans with funding from donors	G	Global monitoring data	NUMBER	Number			
SG_STT_NSDSFDGVT	Countries with national statistical plans with funding from Government (1 = YES; 0 = NO)	62	Central and Southern Asia	2	1	World	Region								2019	7.0					PARIS21 SDG Survey	Observation value represents the number of countries with national statistical plans with funding from donors	G	Global monitoring data	NUMBER	Number			
SG_STT_NSDSFDGVT	Countries with national statistical plans with funding from Government (1 = YES; 0 = NO)	64	Bhutan	4	34	Southern Asia	Country	90.45098484	27.39598568	BTN	1	1			2019	1.0					PARIS21 SDG Survey	Observation value represents the number of countries with national statistical plans with funding from donors	G	Global monitoring data	NUMBER	Number			
SG_STT_NSDSFDGVT	Countries with national statistical plans with funding from Government (1 = YES; 0 = NO)	659	Saint Kitts and Nevis	5	29	Caribbean	Country	-62.76628613	17.33994219	KNA	1	1			2019	1.0					PARIS21 SDG Survey	Observation value represents the number of countries with national statistical plans with funding from donors	G	Global monitoring data	NUMBER	Number			
SG_STT_NSDSFDGVT	Countries with national statistical plans with funding from Government (1 = YES; 0 = NO)	678	Sao Tome and Principe	5	17	Middle Africa	Country	6.609772265	0.241554875	STP	1	1			2019	1.0					PARIS21 SDG Survey	Observation value represents the number of countries with national statistical plans with funding from donors	G	Global monitoring data	NUMBER	Number			
SG_STT_NSDSFDGVT	Countries with national statistical plans with funding from Government (1 = YES; 0 = NO)	68	Bolivia (Plurinational State of)	5	5	South America	Country	-64.66224284	-16.71273412	BOL	1	1			2019	1.0					PARIS21 SDG Survey	Observation value represents the number of countries with national statistical plans with funding from donors	G	Global monitoring data	NUMBER	Number			
SG_STT_NSDSFDGVT	Countries with national statistical plans with funding from Government (1 = YES; 0 = NO)	686	Senegal	5	11	Western Africa	Country	-14.46636926	14.35920905	SEN	1	1			2019	1.0					PARIS21 SDG Survey	Observation value represents the number of countries with national statistical plans with funding from donors	G	Global monitoring data	NUMBER	Number			
SG_STT_NSDSFDGVT	Countries with national statistical plans with funding from Government (1 = YES; 0 = NO)	694	Sierra Leone	5	11	Western Africa	Country	-11.78306584	8.568604164	SLE	1	1			2019	1.0					PARIS21 SDG Survey	Observation value represents the number of countries with national statistical plans with funding from donors	G	Global monitoring data	NUMBER	Number			
SG_STT_NSDSFDGVT	Countries with national statistical plans with funding from Government (1 = YES; 0 = NO)	70	Bosnia and Herzegovina	4	39	Southern Europe	Country	17.78584332	44.16845548	BIH	1	1			2019	1.0					PARIS21 SDG Survey	Observation value represents the number of countries with national statistical plans with funding from donors	G	Global monitoring data	NUMBER	Number			
SG_STT_NSDSFDGVT	Countries with national statistical plans with funding from Government (1 = YES; 0 = NO)	705	Slovenia	4	39	Southern Europe	Country	14.82209486	46.11958061	SVN	1	1			2019	1.0					PARIS21 SDG Survey	Observation value represents the number of countries with national statistical plans with funding from donors	G	Global monitoring data	NUMBER	Number			
SG_STT_NSDSFDGVT	Countries with national statistical plans with funding from Government (1 = YES; 0 = NO)	716	Zimbabwe	5	14	Eastern Africa	Country	29.86909584	-19.00075492	ZWE	1	1			2019	1.0					PARIS21 SDG Survey	Observation value represents the number of countries with national statistical plans with funding from donors	G	Global monitoring data	NUMBER	Number			
SG_STT_NSDSFDGVT	Countries with national statistical plans with funding from Government (1 = YES; 0 = NO)	72	Botswana	5	18	Southern Africa	Country	23.81380223	-22.18810073	BWA	1	1			2019	1.0					PARIS21 SDG Survey	Observation value represents the number of countries with national statistical plans with funding from donors	G	Global monitoring data	NUMBER	Number			
SG_STT_NSDSFDGVT	Countries with national statistical plans with funding from Government (1 = YES; 0 = NO)	722	Small island developing States (SIDS)	1			Group								2019	9.0					PARIS21 SDG Survey	Observation value represents the number of countries with national statistical plans with funding from donors	G	Global monitoring data	NUMBER	Number			
SG_STT_NSDSFDGVT	Countries with national statistical plans with funding from Government (1 = YES; 0 = NO)	729	Sudan	4	15	Northern Africa	Country	29.95650159	16.02643066	SDN	0	1			2019	1.0					PARIS21 SDG Survey	Observation value represents the number of countries with national statistical plans with funding from donors	G	Global monitoring data	NUMBER	Number			
SG_STT_NSDSFDGVT	Countries with national statistical plans with funding from Government (1 = YES; 0 = NO)	747	Northern Africa and Western Asia	2	1	World	Region								2019	6.0					PARIS21 SDG Survey	Observation value represents the number of countries with national statistical plans with funding from donors	G	Global monitoring data	NUMBER	Number			
SG_STT_NSDSFDGVT	Countries with national statistical plans with funding from Government (1 = YES; 0 = NO)	753	Eastern and South-Eastern Asia	2	1	World	Region								2019	3.0					PARIS21 SDG Survey	Observation value represents the number of countries with national statistical plans with funding from donors	G	Global monitoring data	NUMBER	Number			
SG_STT_NSDSFDGVT	Countries with national statistical plans with funding from Government (1 = YES; 0 = NO)	762	Tajikistan	4	143	Central Asia	Country	69.294998	38.43069666	TJK	1	1			2019	1.0					PARIS21 SDG Survey	Observation value represents the number of countries with national statistical plans with funding from donors	G	Global monitoring data	NUMBER	Number			
SG_STT_NSDSFDGVT	Countries with national statistical plans with funding from Government (1 = YES; 0 = NO)	768	Togo	5	11	Western Africa	Country	0.97835765	8.532096072	TGO	1	1			2019	1.0					PARIS21 SDG Survey	Observation value represents the number of countries with national statistical plans with funding from donors	G	Global monitoring data	NUMBER	Number			
SG_STT_NSDSFDGVT	Countries with national statistical plans with funding from Government (1 = YES; 0 = NO)	772	Tokelau	4	61	Polynesia	Country	-171.8154473	-9.214545558	TKL	0	1			2019	1.0					PARIS21 SDG Survey	Observation value represents the number of countries with national statistical plans with funding from donors	G	Global monitoring data	NUMBER	Number			
SG_STT_NSDSFDGVT	Countries with national statistical plans with funding from Government (1 = YES; 0 = NO)	776	Tonga	4	61	Polynesia	Country	-175.1959991	-21.19511329	TON	1	1			2019	1.0					PARIS21 SDG Survey	Observation value represents the number of countries with national statistical plans with funding from donors	G	Global monitoring data	NUMBER	Number			
SG_STT_NSDSFDGVT	Countries with national statistical plans with funding from Government (1 = YES; 0 = NO)	8	Albania	4	39	Southern Europe	Country	20.06660928	41.13897007	ALB	1	1			2019	1.0					PARIS21 SDG Survey	Observation value represents the number of countries with national statistical plans with funding from donors	G	Global monitoring data	NUMBER	Number			
SG_STT_NSDSFDGVT	Countries with national statistical plans with funding from Government (1 = YES; 0 = NO)	800	Uganda	5	14	Eastern Africa	Country	32.39100438	1.279557331	UGA	1	1			2019	1.0					PARIS21 SDG Survey	Observation value represents the number of countries with national statistical plans with funding from donors	G	Global monitoring data	NUMBER	Number			
SG_STT_NSDSFDGVT	Countries with national statistical plans with funding from Government (1 = YES; 0 = NO)	804	Ukraine	4	151	Eastern Europe	Country	31.40270802	49.00735945	UKR	1	1			2019	1.0					PARIS21 SDG Survey	Observation value represents the number of countries with national statistical plans with funding from donors	G	Global monitoring data	NUMBER	Number			
SG_STT_NSDSFDGVT	Countries with national statistical plans with funding from Government (1 = YES; 0 = NO)	807	North Macedonia	4	39	Southern Europe	Country	21.7007909	41.60048068	MKD	1	1			2019	1.0					PARIS21 SDG Survey	Observation value represents the number of countries with national statistical plans with funding from donors	G	Global monitoring data	NUMBER	Number			
SG_STT_NSDSFDGVT	Countries with national statistical plans with funding from Government (1 = YES; 0 = NO)	818	Egypt	4	15	Northern Africa	Country	29.77468534	26.57438204	EGY	1	1			2019	1.0					PARIS21 SDG Survey	Observation value represents the number of countries with national statistical plans with funding from donors	G	Global monitoring data	NUMBER	Number			
SG_STT_NSDSFDGVT	Countries with national statistical plans with funding from Government (1 = YES; 0 = NO)	834	United Republic of Tanzania	5	14	Eastern Africa	Country	34.80521182	-6.265332606	TZA	1	1			2019	1.0					PARIS21 SDG Survey	Observation value represents the number of countries with national statistical plans with funding from donors	G	Global monitoring data	NUMBER	Number			
SG_STT_NSDSFDGVT	Countries with national statistical plans with funding from Government (1 = YES; 0 = NO)	84	Belize	5	13	Central America	Country	-88.70199554	17.19965901	BLZ	1	1			2019	1.0					PARIS21 SDG Survey	Observation value represents the number of countries with national statistical plans with funding from donors	G	Global monitoring data	NUMBER	Number			
SG_STT_NSDSFDGVT	Countries with national statistical plans with funding from Government (1 = YES; 0 = NO)	860	Uzbekistan	4	143	Central Asia	Country	63.11944558	41.77560518	UZB	1	1			2019	1.0					PARIS21 SDG Survey	Observation value represents the number of countries with national statistical plans with funding from donors	G	Global monitoring data	NUMBER	Number			
SG_STT_NSDSFDGVT	Countries with national statistical plans with funding from Government (1 = YES; 0 = NO)	882	Samoa	4	61	Polynesia	Country	-172.4430749	-13.61541469	WSM	1	1			2019	1.0					PARIS21 SDG Survey	Observation value represents the number of countries with national statistical plans with funding from donors	G	Global monitoring data	NUMBER	Number			
SG_STT_NSDSFDGVT	Countries with national statistical plans with funding from Government (1 = YES; 0 = NO)	9	Oceania	2	1	World	Region								2019	3.0					PARIS21 SDG Survey	Observation value represents the number of countries with national statistical plans with funding from donors	G	Global monitoring data	NUMBER	Number			
