series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	timeCoverage	geoInfoUrl	sex_code	sex_desc	disabilityStatus_code	disabilityStatus_desc	groundsOfDiscrimination_code	groundsOfDiscrimination_desc	year	value	time_detail	upperBound	lowerBound	basePeriod	source	footnotes	nature_code	nature_desc	units_code	units_desc	reportingType_code	reportingType_desc	value_detail	lowerBound_detail	upperBound_detail
VC_VOV_GDSD	Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)	124	Canada	4	21	Northern America	Country	-101.6575058	57.72360191	CAN	1	1			_T	Both sexes	_T	No breakdown by disability	GRD_RELIGION	Religion	2014	2.0					National Statistical Office - General Social Survey on Victimization	Time period: refers only to occurrences in the last 5 years. Age: 15 years and over. Discrimination grounds (10): sex, age, physical/mental disability, ethnicity/culture and race/colour and language (each of which are collected as separate items), religion, sexual orientation, other reason (includes physical appearance).\n	C	Country data	PT	Percentage	G	Global			
VC_VOV_GDSD	Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)	124	Canada	4	21	Northern America	Country	-101.6575058	57.72360191	CAN	1	1			M	Male	_T	No breakdown by disability	GRD_ETHCOLLAN	Ethnicity, colour, language	2014	7.3					National Statistical Office - General Social Survey on Victimization	Time period: refers only to occurrences in the last 5 years. Age: 15 years and over. Discrimination grounds (10): sex, age, physical/mental disability, ethnicity/culture and race/colour and language (each of which are collected as separate items), religion, sexual orientation, other reason (includes physical appearance).\n	C	Country data	PT	Percentage	G	Global			
VC_VOV_GDSD	Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)	124	Canada	4	21	Northern America	Country	-101.6575058	57.72360191	CAN	1	1			F	Female	_T	No breakdown by disability	GRD_ETHCOLLAN	Ethnicity, colour, language	2014	6.6					National Statistical Office - General Social Survey on Victimization	Time period: refers only to occurrences in the last 5 years. Age: 15 years and over. Discrimination grounds (10): sex, age, physical/mental disability, ethnicity/culture and race/colour and language (each of which are collected as separate items), religion, sexual orientation, other reason (includes physical appearance).\n	C	Country data	PT	Percentage	G	Global			
VC_VOV_GDSD	Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)	124	Canada	4	21	Northern America	Country	-101.6575058	57.72360191	CAN	1	1			_T	Both sexes	PWD	Persons without disability	GRD_ETHCOLLAN	Ethnicity, colour, language	2014	6.2					National Statistical Office - General Social Survey on Victimization	Time period: refers only to occurrences in the last 5 years. Age: 15 years and over. Discrimination grounds (10): sex, age, physical/mental disability, ethnicity/culture and race/colour and language (each of which are collected as separate items), religion, sexual orientation, other reason (includes physical appearance).\n	C	Country data	PT	Percentage	G	Global			
VC_VOV_GDSD	Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)	124	Canada	4	21	Northern America	Country	-101.6575058	57.72360191	CAN	1	1			_T	Both sexes	PD	Persons with disability	GRD_ETHCOLLAN	Ethnicity, colour, language	2014	9.3					National Statistical Office - General Social Survey on Victimization	Time period: refers only to occurrences in the last 5 years. Age: 15 years and over. Discrimination grounds (10): sex, age, physical/mental disability, ethnicity/culture and race/colour and language (each of which are collected as separate items), religion, sexual orientation, other reason (includes physical appearance).\n	C	Country data	PT	Percentage	G	Global			
VC_VOV_GDSD	Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)	124	Canada	4	21	Northern America	Country	-101.6575058	57.72360191	CAN	1	1			_T	Both sexes	_T	No breakdown by disability	GRD_ETHCOLLAN	Ethnicity, colour, language	2014	6.9					National Statistical Office - General Social Survey on Victimization	Time period: refers only to occurrences in the last 5 years. Age: 15 years and over. Discrimination grounds (10): sex, age, physical/mental disability, ethnicity/culture and race/colour and language (each of which are collected as separate items), religion, sexual orientation, other reason (includes physical appearance).\n	C	Country data	PT	Percentage	G	Global			
VC_VOV_GDSD	Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)	124	Canada	4	21	Northern America	Country	-101.6575058	57.72360191	CAN	1	1			M	Male	_T	No breakdown by disability	GRD_DISHEA	Disability or health status	2014	1.3					National Statistical Office - General Social Survey on Victimization	Time period: refers only to occurrences in the last 5 years. Age: 15 years and over. Discrimination grounds (10): sex, age, physical/mental disability, ethnicity/culture and race/colour and language (each of which are collected as separate items), religion, sexual orientation, other reason (includes physical appearance).\n	C	Country data	PT	Percentage	G	Global			
VC_VOV_GDSD	Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)	124	Canada	4	21	Northern America	Country	-101.6575058	57.72360191	CAN	1	1			F	Female	_T	No breakdown by disability	GRD_DISHEA	Disability or health status	2014	1.6					National Statistical Office - General Social Survey on Victimization	Time period: refers only to occurrences in the last 5 years. Age: 15 years and over. Discrimination grounds (10): sex, age, physical/mental disability, ethnicity/culture and race/colour and language (each of which are collected as separate items), religion, sexual orientation, other reason (includes physical appearance).\n	C	Country data	PT	Percentage	G	Global			
VC_VOV_GDSD	Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)	124	Canada	4	21	Northern America	Country	-101.6575058	57.72360191	CAN	1	1			_T	Both sexes	PWD	Persons without disability	GRD_DISHEA	Disability or health status	2014	0.2					National Statistical Office - General Social Survey on Victimization	Time period: refers only to occurrences in the last 5 years. Age: 15 years and over. Discrimination grounds (10): sex, age, physical/mental disability, ethnicity/culture and race/colour and language (each of which are collected as separate items), religion, sexual orientation, other reason (includes physical appearance).\n	C	Country data	PT	Percentage	G	Global			
VC_VOV_GDSD	Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)	124	Canada	4	21	Northern America	Country	-101.6575058	57.72360191	CAN	1	1			_T	Both sexes	PD	Persons with disability	GRD_DISHEA	Disability or health status	2014	5.4					National Statistical Office - General Social Survey on Victimization	Time period: refers only to occurrences in the last 5 years. Age: 15 years and over. Discrimination grounds (10): sex, age, physical/mental disability, ethnicity/culture and race/colour and language (each of which are collected as separate items), religion, sexual orientation, other reason (includes physical appearance).\n	C	Country data	PT	Percentage	G	Global			
VC_VOV_GDSD	Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)	124	Canada	4	21	Northern America	Country	-101.6575058	57.72360191	CAN	1	1			_T	Both sexes	_T	No breakdown by disability	GRD_DISHEA	Disability or health status	2014	1.5					National Statistical Office - General Social Survey on Victimization	Time period: refers only to occurrences in the last 5 years. Age: 15 years and over. Discrimination grounds (10): sex, age, physical/mental disability, ethnicity/culture and race/colour and language (each of which are collected as separate items), religion, sexual orientation, other reason (includes physical appearance).\n	C	Country data	PT	Percentage	G	Global			
VC_VOV_GDSD	Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)	124	Canada	4	21	Northern America	Country	-101.6575058	57.72360191	CAN	1	1			M	Male	_T	No breakdown by disability	GRD_AGE	Age	2014	2.1					National Statistical Office - General Social Survey on Victimization	Time period: refers only to occurrences in the last 5 years. Age: 15 years and over. Discrimination grounds (10): sex, age, physical/mental disability, ethnicity/culture and race/colour and language (each of which are collected as separate items), religion, sexual orientation, other reason (includes physical appearance).\n	C	Country data	PT	Percentage	G	Global			
VC_VOV_GDSD	Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)	124	Canada	4	21	Northern America	Country	-101.6575058	57.72360191	CAN	1	1			F	Female	_T	No breakdown by disability	GRD_AGE	Age	2014	3.3					National Statistical Office - General Social Survey on Victimization	Time period: refers only to occurrences in the last 5 years. Age: 15 years and over. Discrimination grounds (10): sex, age, physical/mental disability, ethnicity/culture and race/colour and language (each of which are collected as separate items), religion, sexual orientation, other reason (includes physical appearance).\n	C	Country data	PT	Percentage	G	Global			
VC_VOV_GDSD	Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)	124	Canada	4	21	Northern America	Country	-101.6575058	57.72360191	CAN	1	1			_T	Both sexes	PWD	Persons without disability	GRD_AGE	Age	2014	2.1					National Statistical Office - General Social Survey on Victimization	Time period: refers only to occurrences in the last 5 years. Age: 15 years and over. Discrimination grounds (10): sex, age, physical/mental disability, ethnicity/culture and race/colour and language (each of which are collected as separate items), religion, sexual orientation, other reason (includes physical appearance).\n	C	Country data	PT	Percentage	G	Global			
VC_VOV_GDSD	Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)	124	Canada	4	21	Northern America	Country	-101.6575058	57.72360191	CAN	1	1			_T	Both sexes	PD	Persons with disability	GRD_AGE	Age	2014	4.5					National Statistical Office - General Social Survey on Victimization	Time period: refers only to occurrences in the last 5 years. Age: 15 years and over. Discrimination grounds (10): sex, age, physical/mental disability, ethnicity/culture and race/colour and language (each of which are collected as separate items), religion, sexual orientation, other reason (includes physical appearance).\n	C	Country data	PT	Percentage	G	Global			
VC_VOV_GDSD	Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)	124	Canada	4	21	Northern America	Country	-101.6575058	57.72360191	CAN	1	1			_T	Both sexes	_T	No breakdown by disability	GRD_AGE	Age	2014	2.7					National Statistical Office - General Social Survey on Victimization	Time period: refers only to occurrences in the last 5 years. Age: 15 years and over. Discrimination grounds (10): sex, age, physical/mental disability, ethnicity/culture and race/colour and language (each of which are collected as separate items), religion, sexual orientation, other reason (includes physical appearance).\n	C	Country data	PT	Percentage	G	Global			
VC_VOV_GDSD	Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)	124	Canada	4	21	Northern America	Country	-101.6575058	57.72360191	CAN	1	1			M	Male	_T	No breakdown by disability	GRD_SEX	Sex	2014	1.8					National Statistical Office - General Social Survey on Victimization	Time period: refers only to occurrences in the last 5 years. Age: 15 years and over. Discrimination grounds (10): sex, age, physical/mental disability, ethnicity/culture and race/colour and language (each of which are collected as separate items), religion, sexual orientation, other reason (includes physical appearance).\n	C	Country data	PT	Percentage	G	Global			
VC_VOV_GDSD	Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)	124	Canada	4	21	Northern America	Country	-101.6575058	57.72360191	CAN	1	1			F	Female	_T	No breakdown by disability	GRD_SEX	Sex	2014	5.3					National Statistical Office - General Social Survey on Victimization	Time period: refers only to occurrences in the last 5 years. Age: 15 years and over. Discrimination grounds (10): sex, age, physical/mental disability, ethnicity/culture and race/colour and language (each of which are collected as separate items), religion, sexual orientation, other reason (includes physical appearance).\n	C	Country data	PT	Percentage	G	Global			
VC_VOV_GDSD	Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)	124	Canada	4	21	Northern America	Country	-101.6575058	57.72360191	CAN	1	1			_T	Both sexes	PWD	Persons without disability	GRD_SEX	Sex	2014	2.7					National Statistical Office - General Social Survey on Victimization	Time period: refers only to occurrences in the last 5 years. Age: 15 years and over. Discrimination grounds (10): sex, age, physical/mental disability, ethnicity/culture and race/colour and language (each of which are collected as separate items), religion, sexual orientation, other reason (includes physical appearance).\n	C	Country data	PT	Percentage	G	Global			
VC_VOV_GDSD	Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)	124	Canada	4	21	Northern America	Country	-101.6575058	57.72360191	CAN	1	1			_T	Both sexes	PD	Persons with disability	GRD_SEX	Sex	2014	6.1					National Statistical Office - General Social Survey on Victimization	Time period: refers only to occurrences in the last 5 years. Age: 15 years and over. Discrimination grounds (10): sex, age, physical/mental disability, ethnicity/culture and race/colour and language (each of which are collected as separate items), religion, sexual orientation, other reason (includes physical appearance).\n	C	Country data	PT	Percentage	G	Global			
VC_VOV_GDSD	Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)	124	Canada	4	21	Northern America	Country	-101.6575058	57.72360191	CAN	1	1			_T	Both sexes	_T	No breakdown by disability	GRD_SEX	Sex	2014	3.5					National Statistical Office - General Social Survey on Victimization	Time period: refers only to occurrences in the last 5 years. Age: 15 years and over. Discrimination grounds (10): sex, age, physical/mental disability, ethnicity/culture and race/colour and language (each of which are collected as separate items), religion, sexual orientation, other reason (includes physical appearance).\n	C	Country data	PT	Percentage	G	Global			
VC_VOV_GDSD	Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)	124	Canada	4	21	Northern America	Country	-101.6575058	57.72360191	CAN	1	1			F	Female	_T	No breakdown by disability	_T	All grounds or no breakdown	2014	14.5					National Statistical Office - General Social Survey on Victimization	Time period: refers only to occurrences in the last 5 years. Age: 15 years and over. Discrimination grounds (10): sex, age, physical/mental disability, ethnicity/culture and race/colour and language (each of which are collected as separate items), religion, sexual orientation, other reason (includes physical appearance).\n	C	Country data	PT	Percentage	G	Global			
VC_VOV_GDSD	Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)	124	Canada	4	21	Northern America	Country	-101.6575058	57.72360191	CAN	1	1			_T	Both sexes	PD	Persons with disability	GRD_RELIGION	Religion	2014	3.0					National Statistical Office - General Social Survey on Victimization	Time period: refers only to occurrences in the last 5 years. Age: 15 years and over. Discrimination grounds (10): sex, age, physical/mental disability, ethnicity/culture and race/colour and language (each of which are collected as separate items), religion, sexual orientation, other reason (includes physical appearance).\n	C	Country data	PT	Percentage	G	Global			
VC_VOV_GDSD	Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)	124	Canada	4	21	Northern America	Country	-101.6575058	57.72360191	CAN	1	1			_T	Both sexes	PWD	Persons without disability	GRD_RELIGION	Religion	2014	1.7					National Statistical Office - General Social Survey on Victimization	Time period: refers only to occurrences in the last 5 years. Age: 15 years and over. Discrimination grounds (10): sex, age, physical/mental disability, ethnicity/culture and race/colour and language (each of which are collected as separate items), religion, sexual orientation, other reason (includes physical appearance).\n	C	Country data	PT	Percentage	G	Global			
VC_VOV_GDSD	Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)	124	Canada	4	21	Northern America	Country	-101.6575058	57.72360191	CAN	1	1			F	Female	_T	No breakdown by disability	GRD_RELIGION	Religion	2014	2.0					National Statistical Office - General Social Survey on Victimization	Time period: refers only to occurrences in the last 5 years. Age: 15 years and over. Discrimination grounds (10): sex, age, physical/mental disability, ethnicity/culture and race/colour and language (each of which are collected as separate items), religion, sexual orientation, other reason (includes physical appearance).\n	C	Country data	PT	Percentage	G	Global			
VC_VOV_GDSD	Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)	124	Canada	4	21	Northern America	Country	-101.6575058	57.72360191	CAN	1	1			M	Male	_T	No breakdown by disability	GRD_RELIGION	Religion	2014	2.0					National Statistical Office - General Social Survey on Victimization	Time period: refers only to occurrences in the last 5 years. Age: 15 years and over. Discrimination grounds (10): sex, age, physical/mental disability, ethnicity/culture and race/colour and language (each of which are collected as separate items), religion, sexual orientation, other reason (includes physical appearance).\n	C	Country data	PT	Percentage	G	Global			
VC_VOV_GDSD	Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)	124	Canada	4	21	Northern America	Country	-101.6575058	57.72360191	CAN	1	1			M	Male	_T	No breakdown by disability	GRD_OTHER	Other	2014	3.0					National Statistical Office - General Social Survey on Victimization	Time period: refers only to occurrences in the last 5 years. Age: 15 years and over. Discrimination grounds (10): sex, age, physical/mental disability, ethnicity/culture and race/colour and language (each of which are collected as separate items), religion, sexual orientation, other reason (includes physical appearance).\n	C	Country data	PT	Percentage	G	Global			
VC_VOV_GDSD	Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)	124	Canada	4	21	Northern America	Country	-101.6575058	57.72360191	CAN	1	1			F	Female	_T	No breakdown by disability	GRD_OTHER	Other	2014	4.2					National Statistical Office - General Social Survey on Victimization	Time period: refers only to occurrences in the last 5 years. Age: 15 years and over. Discrimination grounds (10): sex, age, physical/mental disability, ethnicity/culture and race/colour and language (each of which are collected as separate items), religion, sexual orientation, other reason (includes physical appearance).\n	C	Country data	PT	Percentage	G	Global			
VC_VOV_GDSD	Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)	124	Canada	4	21	Northern America	Country	-101.6575058	57.72360191	CAN	1	1			_T	Both sexes	PWD	Persons without disability	GRD_OTHER	Other	2014	2.4					National Statistical Office - General Social Survey on Victimization	Time period: refers only to occurrences in the last 5 years. Age: 15 years and over. Discrimination grounds (10): sex, age, physical/mental disability, ethnicity/culture and race/colour and language (each of which are collected as separate items), religion, sexual orientation, other reason (includes physical appearance).\n	C	Country data	PT	Percentage	G	Global			
