series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	timeCoverage	geoInfoUrl	sex_code	sex_desc	year	value	time_detail	upperBound	lowerBound	basePeriod	source	footnotes	nature_code	nature_desc	units_code	units_desc	reportingType_code	reportingType_desc	value_detail	lowerBound_detail	upperBound_detail
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	398	Kazakhstan	4	143	Central Asia	Country	66.65359159	48.01963494	KAZ	1	1			F	Female	2018	87.14488					Ministry of National Economy of the Republic of Kazakhstan Committee on Statistics		_X	Data nature not available	PT	Percentage	G	Global			
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	398	Kazakhstan	4	143	Central Asia	Country	66.65359159	48.01963494	KAZ	1	1			M	Male	2018	88.77549					Ministry of National Economy of the Republic of Kazakhstan Committee on Statistics		_X	Data nature not available	PT	Percentage	G	Global			
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	4	Afghanistan	4	34	Southern Asia	Country	66.02688198	33.83160199	AFG	1	1			_T	Both sexes	2016	46.82207					ITU		_X	Data nature not available	PT	Percentage	G	Global			
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	404	Kenya	5	14	Eastern Africa	Country	37.86096816	0.534797278	KEN	1	1			_T	Both sexes	2016	44.8					ITU		_X	Data nature not available	PT	Percentage	G	Global			
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	404	Kenya	5	14	Eastern Africa	Country	37.86096816	0.534797278	KEN	1	1			M	Male	2015	45.9679					KENYA NATIONAL BUREAU OF STATISTICS		_X	Data nature not available	PT	Percentage	G	Global			
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	404	Kenya	5	14	Eastern Africa	Country	37.86096816	0.534797278	KEN	1	1			F	Female	2015	43.71383					KENYA NATIONAL BUREAU OF STATISTICS		_X	Data nature not available	PT	Percentage	G	Global			
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	410	Republic of Korea	4	30	Eastern Asia	Country	127.8610254	36.45201023	KOR	1	1			M	Male	2018	97.15697					Ministriy of Sceience and ICT(MSIT)		_X	Data nature not available	PT	Percentage	G	Global			
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	410	Republic of Korea	4	30	Eastern Asia	Country	127.8610254	36.45201023	KOR	1	1			_T	Both sexes	2018	95.99558					Ministriy of Sceience and ICT(MSIT)		_X	Data nature not available	PT	Percentage	G	Global			
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	410	Republic of Korea	4	30	Eastern Asia	Country	127.8610254	36.45201023	KOR	1	1			F	Female	2018	94.79212					Ministriy of Sceience and ICT(MSIT)		_X	Data nature not available	PT	Percentage	G	Global			
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	414	Kuwait	4	145	Western Asia	Country	47.49305029	29.53949468	KWT	1	1			_T	Both sexes	2018	99.21771					comminucations and information technology regulatory authority		_X	Data nature not available	PT	Percentage	G	Global			
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	414	Kuwait	4	145	Western Asia	Country	47.49305029	29.53949468	KWT	1	1			F	Female	2018	99.38645					comminucations and information technology regulatory authority		_X	Data nature not available	PT	Percentage	G	Global			
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	414	Kuwait	4	145	Western Asia	Country	47.49305029	29.53949468	KWT	1	1			M	Male	2018	99.13875					comminucations and information technology regulatory authority		_X	Data nature not available	PT	Percentage	G	Global			
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	426	Lesotho	5	18	Southern Africa	Country	28.25362195	-29.58041814	LSO	1	1			_T	Both sexes	2016	78.65324					ITU		_X	Data nature not available	PT	Percentage	G	Global			
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	440	Lithuania	4	154	Northern Europe	Country	23.90517807	55.33680309	LTU	1	1			F	Female	2018	95.88237					Statistics Lithuania		_X	Data nature not available	PT	Percentage	G	Global			
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	440	Lithuania	4	154	Northern Europe	Country	23.90517807	55.33680309	LTU	1	1			_T	Both sexes	2018	95.70213					ITU		_X	Data nature not available	PT	Percentage	G	Global			
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	440	Lithuania	4	154	Northern Europe	Country	23.90517807	55.33680309	LTU	1	1			M	Male	2018	95.50158					Statistics Lithuania		_X	Data nature not available	PT	Percentage	G	Global			
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	446	China, Macao Special Administrative Region	4	30	Eastern Asia	Country	113.5665388	22.1237259	MAC	0	1			_T	Both sexes	2018	89.52971					Statistics and Census Service		_X	Data nature not available	PT	Percentage	G	Global			
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	446	China, Macao Special Administrative Region	4	30	Eastern Asia	Country	113.5665388	22.1237259	MAC	0	1			M	Male	2018	88.68687					Statistics and Census Service		_X	Data nature not available	PT	Percentage	G	Global			
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	446	China, Macao Special Administrative Region	4	30	Eastern Asia	Country	113.5665388	22.1237259	MAC	0	1			F	Female	2018	90.25564					Statistics and Census Service		_X	Data nature not available	PT	Percentage	G	Global			
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	454	Malawi	5	14	Eastern Africa	Country	33.4884625	-13.40819859	MWI	1	1			M	Male	2016	52.1					ITU		_X	Data nature not available	PT	Percentage	G	Global			
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	454	Malawi	5	14	Eastern Africa	Country	33.4884625	-13.40819859	MWI	1	1			F	Female	2016	32.8					ITU		_X	Data nature not available	PT	Percentage	G	Global			
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	454	Malawi	5	14	Eastern Africa	Country	33.4884625	-13.40819859	MWI	1	1			_T	Both sexes	2016	42.40319					ITU		_X	Data nature not available	PT	Percentage	G	Global			
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	458	Malaysia	4	35	South-Eastern Asia	Country	116.8346314	5.452415309	MYS	1	1			M	Male	2018	96.71529					Department of Statistics Malaysia		_X	Data nature not available	PT	Percentage	G	Global			
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	458	Malaysia	4	35	South-Eastern Asia	Country	116.8346314	5.452415309	MYS	1	1			_T	Both sexes	2018	95.95747					Department of Statistics Malaysia		_X	Data nature not available	PT	Percentage	G	Global			
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	458	Malaysia	4	35	South-Eastern Asia	Country	116.8346314	5.452415309	MYS	1	1			F	Female	2018	95.14757					Department of Statistics Malaysia		_X	Data nature not available	PT	Percentage	G	Global			
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	48	Bahrain	4	145	Western Asia	Country	50.5490754	26.04407747	BHR	1	1			M	Male	2018	100.0					Telecommunications Regulatory Authority (TRA)		_X	Data nature not available	PT	Percentage	G	Global			
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	48	Bahrain	4	145	Western Asia	Country	50.5490754	26.04407747	BHR	1	1			_T	Both sexes	2018	100.0					Telecommunications Regulatory Authority (TRA)		_X	Data nature not available	PT	Percentage	G	Global			
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	48	Bahrain	4	145	Western Asia	Country	50.5490754	26.04407747	BHR	1	1			F	Female	2018	100.0					Telecommunications Regulatory Authority (TRA)		_X	Data nature not available	PT	Percentage	G	Global			
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	480	Mauritius	5	14	Eastern Africa	Country	57.568022	-20.28581998	MUS	1	1			M	Male	2018	79.24849					Statistics Mauritius		_X	Data nature not available	PT	Percentage	G	Global			
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	480	Mauritius	5	14	Eastern Africa	Country	57.568022	-20.28581998	MUS	1	1			_T	Both sexes	2018	76.8961					Statistics Mauritius		_X	Data nature not available	PT	Percentage	G	Global			
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	480	Mauritius	5	14	Eastern Africa	Country	57.568022	-20.28581998	MUS	1	1			F	Female	2018	74.62534					Statistics Mauritius		_X	Data nature not available	PT	Percentage	G	Global			
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	484	Mexico	5	13	Central America	Country	-102.5148166	23.93378032	MEX	1	1			M	Male	2015	73.15247					Instituto Nacional de EstadĂ­stica y GeografĂ­a (INEGI)		_X	Data nature not available	PT	Percentage	G	Global			
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	484	Mexico	5	13	Central America	Country	-102.5148166	23.93378032	MEX	1	1			_T	Both sexes	2015	71.46701					Instituto Nacional de EstadĂ­stica y GeografĂ­a (INEGI)		_X	Data nature not available	PT	Percentage	G	Global			
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	484	Mexico	5	13	Central America	Country	-102.5148166	23.93378032	MEX	1	1			F	Female	2015	69.91176					Instituto Nacional de EstadĂ­stica y GeografĂ­a (INEGI)		_X	Data nature not available	PT	Percentage	G	Global			
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	496	Mongolia	4	30	Eastern Asia	Country	103.0728057	46.83892054	MNG	1	1			F	Female	2018	94.29794					ITU		_X	Data nature not available	PT	Percentage	G	Global			
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	496	Mongolia	4	30	Eastern Asia	Country	103.0728057	46.83892054	MNG	1	1			M	Male	2018	94.59496					ITU		_X	Data nature not available	PT	Percentage	G	Global			
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	496	Mongolia	4	30	Eastern Asia	Country	103.0728057	46.83892054	MNG	1	1			_T	Both sexes	2018	94.44127					ITU		_X	Data nature not available	PT	Percentage	G	Global			
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	498	Republic of Moldova	4	151	Eastern Europe	Country	28.4650624	47.20236795	MDA	1	1			_T	Both sexes	2017	64.40488					National Bureau of Statistics of the Republic of Moldova		_X	Data nature not available	PT	Percentage	G	Global			
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	50	Bangladesh	4	34	Southern Asia	Country	89.17660788	22.86961622	BGD	1	1			M	Male	2017	54.29758					Bangladesh Bureau of Statistics		_X	Data nature not available	PT	Percentage	G	Global			
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	50	Bangladesh	4	34	Southern Asia	Country	89.17660788	22.86961622	BGD	1	1			_T	Both sexes	2017	42.51053					Bangladesh Bureau of Statistics		_X	Data nature not available	PT	Percentage	G	Global			
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	50	Bangladesh	4	34	Southern Asia	Country	89.17660788	22.86961622	BGD	1	1			F	Female	2017	30.91011					Bangladesh Bureau of Statistics		_X	Data nature not available	PT	Percentage	G	Global			
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	504	Morocco	4	15	Northern Africa	Country	-6.281942841	31.8440131	MAR	1	1			_T	Both sexes	2018	92.42761					Agence Nationale de RĂŠglementation des TĂŠlĂŠcommunications (ANRT)		_X	Data nature not available	PT	Percentage	G	Global			
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	504	Morocco	4	15	Northern Africa	Country	-6.281942841	31.8440131	MAR	1	1			F	Female	2018	92.54941					Agence Nationale de RĂŠglementation des TĂŠlĂŠcommunications (ANRT)		_X	Data nature not available	PT	Percentage	G	Global			
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	504	Morocco	4	15	Northern Africa	Country	-6.281942841	31.8440131	MAR	1	1			M	Male	2018	92.30429					Agence Nationale de RĂŠglementation des TĂŠlĂŠcommunications (ANRT)		_X	Data nature not available	PT	Percentage	G	Global			
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	51	Armenia	4	145	Western Asia	Country	44.93839317	40.29499741	ARM	1	1			F	Female	2017	72.63815					ITU		_X	Data nature not available	PT	Percentage	G	Global			
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	51	Armenia	4	145	Western Asia	Country	44.93839317	40.29499741	ARM	1	1			_T	Both sexes	2017	72.60673					ITU		_X	Data nature not available	PT	Percentage	G	Global			
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	51	Armenia	4	145	Western Asia	Country	44.93839317	40.29499741	ARM	1	1			M	Male	2017	72.56871					ITU		_X	Data nature not available	PT	Percentage	G	Global			
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	512	Oman	4	145	Western Asia	Country	57.87743482	21.98805614	OMN	1	1			F	Female	2016	86.53891					Information Technology Authority (ITA) 		_X	Data nature not available	PT	Percentage	G	Global			
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	512	Oman	4	145	Western Asia	Country	57.87743482	21.98805614	OMN	1	1			M	Male	2016	94.241					Information Technology Authority (ITA) 		_X	Data nature not available	PT	Percentage	G	Global			
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	512	Oman	4	145	Western Asia	Country	57.87743482	21.98805614	OMN	1	1			_T	Both sexes	2016	90.60807					Information Technology Authority (ITA) 		_X	Data nature not available	PT	Percentage	G	Global			
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	528	Netherlands	4	155	Western Europe	Country	5.331480568	51.86728884	NLD	1	1			_T	Both sexes	2016	84.24658					ITU		_X	Data nature not available	PT	Percentage	G	Global			
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	528	Netherlands	4	155	Western Europe	Country	5.331480568	51.86728884	NLD	1	1			M	Male	2016	86.11111					ITU		_X	Data nature not available	PT	Percentage	G	Global			
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	528	Netherlands	4	155	Western Europe	Country	5.331480568	51.86728884	NLD	1	1			F	Female	2016	82.43243					ITU		_X	Data nature not available	PT	Percentage	G	Global			
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	531	Curaçao	5	29	Caribbean	Country	-68.95033464	12.15058042	CUW	0	1			_T	Both sexes	2017	87.24882					ITU		_X	Data nature not available	PT	Percentage	G	Global			
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	531	Curaçao	5	29	Caribbean	Country	-68.95033464	12.15058042	CUW	0	1			M	Male	2017	86.45249					ITU		_X	Data nature not available	PT	Percentage	G	Global			
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	531	Curaçao	5	29	Caribbean	Country	-68.95033464	12.15058042	CUW	0	1			F	Female	2017	87.89941					ITU		_X	Data nature not available	PT	Percentage	G	Global			
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	562	Niger	5	11	Western Africa	Country	9.400167877	17.42143036	NER	1	1			M	Male	2018	57.54886					ITU		_X	Data nature not available	PT	Percentage	G	Global			
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	562	Niger	5	11	Western Africa	Country	9.400167877	17.42143036	NER	1	1			F	Female	2018	26.95654					ITU		_X	Data nature not available	PT	Percentage	G	Global			
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	562	Niger	5	11	Western Africa	Country	9.400167877	17.42143036	NER	1	1			_T	Both sexes	2018	41.85821					ITU		_X	Data nature not available	PT	Percentage	G	Global			
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	566	Nigeria	5	11	Western Africa	Country	8.097363256	9.585789025	NGA	1	1			F	Female	2017	32.43816					National Bureau of Statistics (NBS)		_X	Data nature not available	PT	Percentage	G	Global			
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	566	Nigeria	5	11	Western Africa	Country	8.097363256	9.585789025	NGA	1	1			_T	Both sexes	2017	40.69852					National Bureau of Statistics (NBS)		_X	Data nature not available	PT	Percentage	G	Global			
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	566	Nigeria	5	11	Western Africa	Country	8.097363256	9.585789025	NGA	1	1			M	Male	2017	48.98953					National Bureau of Statistics (NBS)		_X	Data nature not available	PT	Percentage	G	Global			
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	578	Norway	4	154	Northern Europe	Country	11.47846389	61.34311134	NOR	1	1			_T	Both sexes	2017	98.00001					Statistics Norway		_X	Data nature not available	PT	Percentage	G	Global			
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	604	Peru	5	5	South America	Country	-71.82093277	-13.58939705	PER	1	1			F	Female	2018	66.79329					Instituto Nacional de EstadĂ­stica e InformĂĄtica - INEI		_X	Data nature not available	PT	Percentage	G	Global			
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	604	Peru	5	5	South America	Country	-71.82093277	-13.58939705	PER	1	1			_T	Both sexes	2018	68.99237					Instituto Nacional de EstadĂ­stica e InformĂĄtica - INEI		_X	Data nature not available	PT	Percentage	G	Global			
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	604	Peru	5	5	South America	Country	-71.82093277	-13.58939705	PER	1	1			M	Male	2018	71.17879					Instituto Nacional de EstadĂ­stica e InformĂĄtica - INEI		_X	Data nature not available	PT	Percentage	G	Global			
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	634	Qatar	4	145	Western Asia	Country	51.19152467	25.28355379	QAT	1	1			M	Male	2018	99.69287					Ministry Of Transport and Communications		_X	Data nature not available	PT	Percentage	G	Global			
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	634	Qatar	4	145	Western Asia	Country	51.19152467	25.28355379	QAT	1	1			_T	Both sexes	2018	99.62955					Ministry Of Transport and Communications		_X	Data nature not available	PT	Percentage	G	Global			
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	634	Qatar	4	145	Western Asia	Country	51.19152467	25.28355379	QAT	1	1			F	Female	2018	99.56872					Ministry Of Transport and Communications		_X	Data nature not available	PT	Percentage	G	Global			
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	643	Russian Federation	4	151	Eastern Europe	Country	99.01404926	61.61899849	RUS	1	1			M	Male	2018	95.04644					Federal State Statistics Service (Rosstat) 		_X	Data nature not available	PT	Percentage	G	Global			
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	643	Russian Federation	4	151	Eastern Europe	Country	99.01404926	61.61899849	RUS	1	1			_T	Both sexes	2018	94.81894					Federal State Statistics Service (Rosstat) 		_X	Data nature not available	PT	Percentage	G	Global			
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	643	Russian Federation	4	151	Eastern Europe	Country	99.01404926	61.61899849	RUS	1	1			F	Female	2018	94.61913					Federal State Statistics Service (Rosstat) 		_X	Data nature not available	PT	Percentage	G	Global			
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	670	Saint Vincent and the Grenadines	5	29	Caribbean	Country	-61.19024321	13.24627968	VCT	1	1			_T	Both sexes	2018	96.2605					ITU		_X	Data nature not available	PT	Percentage	G	Global			
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	682	Saudi Arabia	4	145	Western Asia	Country	44.54763347	24.12594211	SAU	1	1			M	Male	2018	97.01616					Communication and Information Technology Commission		_X	Data nature not available	PT	Percentage	G	Global			
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	682	Saudi Arabia	4	145	Western Asia	Country	44.54763347	24.12594211	SAU	1	1			_T	Both sexes	2018	95.1					Communication and Information Technology Commission		_X	Data nature not available	PT	Percentage	G	Global			
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	682	Saudi Arabia	4	145	Western Asia	Country	44.54763347	24.12594211	SAU	1	1			F	Female	2018	92.35079					Communication and Information Technology Commission		_X	Data nature not available	PT	Percentage	G	Global			
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	688	Serbia	4	39	Southern Europe	Country	20.805876	44.03145697	SRB	1	1			_T	Both sexes	2017	92.56021					Statistical Office of the Republic of Serbia		_X	Data nature not available	PT	Percentage	G	Global			
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	688	Serbia	4	39	Southern Europe	Country	20.805876	44.03145697	SRB	1	1			M	Male	2017	93.19387					Statistical Office of the Republic of Serbia		_X	Data nature not available	PT	Percentage	G	Global			
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	688	Serbia	4	39	Southern Europe	Country	20.805876	44.03145697	SRB	1	1			F	Female	2017	91.9479					Statistical Office of the Republic of Serbia		_X	Data nature not available	PT	Percentage	G	Global			
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	702	Singapore	4	35	South-Eastern Asia	Country	103.8107883	1.361009155	SGP	1	1			M	Male	2018	94.22743					Infocomm Media Development Authority 		_X	Data nature not available	PT	Percentage	G	Global			
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	702	Singapore	4	35	South-Eastern Asia	Country	103.8107883	1.361009155	SGP	1	1			_T	Both sexes	2018	93.69852					Infocomm Media Development Authority 		_X	Data nature not available	PT	Percentage	G	Global			
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	702	Singapore	4	35	South-Eastern Asia	Country	103.8107883	1.361009155	SGP	1	1			F	Female	2018	93.19107					Infocomm Media Development Authority 		_X	Data nature not available	PT	Percentage	G	Global			
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	705	Slovenia	4	39	Southern Europe	Country	14.82209486	46.11958061	SVN	1	1			F	Female	2017	97.51455					Statistical Office of the Republic of Slovenia		_X	Data nature not available	PT	Percentage	G	Global			
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	705	Slovenia	4	39	Southern Europe	Country	14.82209486	46.11958061	SVN	1	1			_T	Both sexes	2017	97.45229					Statistical Office of the Republic of Slovenia		_X	Data nature not available	PT	Percentage	G	Global			
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	705	Slovenia	4	39	Southern Europe	Country	14.82209486	46.11958061	SVN	1	1			M	Male	2017	97.39186					Statistical Office of the Republic of Slovenia		_X	Data nature not available	PT	Percentage	G	Global			
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	710	South Africa	5	18	Southern Africa	Country	24.67184355	-29.99957544	ZAF	1	1			M	Male	2017	58.12983					Statistics South Africa		_X	Data nature not available	PT	Percentage	G	Global			
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	710	South Africa	5	18	Southern Africa	Country	24.67184355	-29.99957544	ZAF	1	1			F	Female	2017	61.03929					Statistics South Africa		_X	Data nature not available	PT	Percentage	G	Global			
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	710	South Africa	5	18	Southern Africa	Country	24.67184355	-29.99957544	ZAF	1	1			_T	Both sexes	2017	59.61752					Statistics South Africa		_X	Data nature not available	PT	Percentage	G	Global			
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	729	Sudan	4	15	Northern Africa	Country	29.95650159	16.02643066	SDN	0	1			_T	Both sexes	2016	62.8					Central Bureau of Statistics		_X	Data nature not available	PT	Percentage	G	Global			
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	729	Sudan	4	15	Northern Africa	Country	29.95650159	16.02643066	SDN	0	1			M	Male	2016	70.3					Central Bureau of Statistics		_X	Data nature not available	PT	Percentage	G	Global			
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	729	Sudan	4	15	Northern Africa	Country	29.95650159	16.02643066	SDN	0	1			F	Female	2016	54.2					Central Bureau of Statistics		_X	Data nature not available	PT	Percentage	G	Global			
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	76	Brazil	5	5	South America	Country	-53.08432878	-10.77668561	BRA	1	1			F	Female	2018	84.00814					NIC.br		_X	Data nature not available	PT	Percentage	G	Global			
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	76	Brazil	5	5	South America	Country	-53.08432878	-10.77668561	BRA	1	1			_T	Both sexes	2018	83.02469					NIC.br		_X	Data nature not available	PT	Percentage	G	Global			
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	76	Brazil	5	5	South America	Country	-53.08432878	-10.77668561	BRA	1	1			M	Male	2018	81.9544					NIC.br		_X	Data nature not available	PT	Percentage	G	Global			
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	764	Thailand	4	35	South-Eastern Asia	Country	101.0202951	15.13089239	THA	1	1			_T	Both sexes	2018	80.77118					National Statistical Office of Thailand		_X	Data nature not available	PT	Percentage	G	Global			
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	764	Thailand	4	35	South-Eastern Asia	Country	101.0202951	15.13089239	THA	1	1			M	Male	2018	80.83572					National Statistical Office of Thailand		_X	Data nature not available	PT	Percentage	G	Global			
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	764	Thailand	4	35	South-Eastern Asia	Country	101.0202951	15.13089239	THA	1	1			F	Female	2018	80.71015					National Statistical Office of Thailand		_X	Data nature not available	PT	Percentage	G	Global			
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	768	Togo	5	11	Western Africa	Country	0.97835765	8.532096072	TGO	1	1			M	Male	2017	48.63661					Institut national de la statistique et des ĂŠtudes ĂŠconomiques et dĂŠmographiques 		_X	Data nature not available	PT	Percentage	G	Global			
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	768	Togo	5	11	Western Africa	Country	0.97835765	8.532096072	TGO	1	1			_T	Both sexes	2017	43.91658					Institut national de la statistique et des ĂŠtudes ĂŠconomiques et dĂŠmographiques 		_X	Data nature not available	PT	Percentage	G	Global			
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	768	Togo	5	11	Western Africa	Country	0.97835765	8.532096072	TGO	1	1			F	Female	2017	39.45204					Institut national de la statistique et des ĂŠtudes ĂŠconomiques et dĂŠmographiques 		_X	Data nature not available	PT	Percentage	G	Global			
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	784	United Arab Emirates	4	145	Western Asia	Country	53.98279159	23.43322219	ARE	1	1			_T	Both sexes	2018	99.88963					Telecommunication Regulatory Authority		_X	Data nature not available	PT	Percentage	G	Global			
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	784	United Arab Emirates	4	145	Western Asia	Country	53.98279159	23.43322219	ARE	1	1			F	Female	2018	100.0					Telecommunication Regulatory Authority		_X	Data nature not available	PT	Percentage	G	Global			
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	784	United Arab Emirates	4	145	Western Asia	Country	53.98279159	23.43322219	ARE	1	1			M	Male	2018	99.75001					Telecommunication Regulatory Authority		_X	Data nature not available	PT	Percentage	G	Global			
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	788	Tunisia	4	15	Northern Africa	Country	9.572737411	34.11439971	TUN	1	1			_T	Both sexes	2018	88.3213					ITU		_X	Data nature not available	PT	Percentage	G	Global			
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	804	Ukraine	4	151	Eastern Europe	Country	31.40270802	49.00735945	UKR	1	1			_T	Both sexes	2016	37.41682					State Statistics Service of Ukraine		_X	Data nature not available	PT	Percentage	G	Global			
